wavelength,Back_GeoForm,Belly_GeoForm,Breast_GeoForm,Crissum_GeoForm,Crown_GeoForm,DorTail_GeoForm,Patch10_GeoForm,Rump_GeoForm,Throat_GeoForm,WingTip_GeoForm
382.69,6.31093333333,5.0204,4.79713333333,5.29746666667,5.0114,6.03526666667,13.7481333333,5.6798,4.80426666667,7.43306666667
383.05,6.41893333333,5.10246666667,4.85676666667,5.37113333333,5.11033333333,6.11553333333,13.8995333333,5.755,4.8805,7.55096666667
383.41,6.45746666667,5.10433333333,4.8881,5.39166666667,5.10366666667,6.1478,13.9620666667,5.79953333333,4.91343333333,7.5583
383.77,6.435,5.06873333333,4.88283333333,5.37886666667,5.06586666667,6.1474,13.9349333333,5.7772,4.86236666667,7.52883333333
384.14,6.52813333333,5.1614,4.97133333333,5.489,5.15733333333,6.24373333333,14.0154,5.8756,4.93993333333,7.61676666667
384.50,6.4854,5.13786666667,4.93183333333,5.46893333333,5.09533333333,6.1948,13.9909333333,5.84226666667,4.93516666667,7.58656666667
384.86,6.4724,5.10826666667,4.92376666667,5.4274,5.065,6.1604,14.0347333333,5.79853333333,4.9218,7.56803333333
385.22,6.59746666667,5.23686666667,5.0188,5.55373333333,5.19666666667,6.2628,14.2233333333,5.89966666667,5.0963,7.6636
385.58,6.59033333333,5.231,5.01063333333,5.53173333333,5.1386,6.2444,14.2480666667,5.8762,5.0637,7.6191
385.94,6.62913333333,5.28766666667,5.0361,5.56793333333,5.13873333333,6.3018,14.3416666667,5.9144,5.14086666667,7.69673333333
386.30,6.59673333333,5.27513333333,5.0357,5.5794,5.12406666667,6.29393333333,14.3396,5.8894,5.1313,7.6711
386.66,6.63693333333,5.30566666667,5.04296666667,5.616,5.13473333334,6.3084,14.3649333333,5.90246666667,5.1766,7.70253333333
387.03,6.61413333333,5.29206666667,5.03393333333,5.60053333333,5.0992,6.31073333333,14.3848666667,5.89086666667,5.20653333333,7.67846666667
387.39,6.57906666667,5.2834,4.98226666667,5.5758,5.07466666667,6.2806,14.4148666667,5.8576,5.20276666667,7.63176666667
387.75,6.61866666667,5.33966666667,5.03856666667,5.57153333333,5.12126666666,6.3242,14.5110666667,5.88973333333,5.26116666667,7.68503333333
388.11,6.6054,5.3032,5.0189,5.54026666667,5.1108,6.25833333333,14.5324,5.85286666667,5.21636666667,7.64823333333
388.47,6.69259999999,5.372,5.0876,5.57253333334,5.18853333333,6.30686666667,14.6526666667,5.89673333333,5.2384,7.72626666667
388.83,6.7422,5.43886666667,5.13773333333,5.62973333333,5.2518,6.3328,14.7482,5.94573333333,5.30126666667,7.78456666667
389.19,6.70780000001,5.43606666667,5.0919,5.61393333333,5.21313333334,6.31246666667,14.773,5.92533333333,5.24973333333,7.76016666667
389.55,6.72273333332,5.43053333333,5.09156666667,5.64693333333,5.23106666667,6.31613333333,14.8152666667,5.9238,5.28776666667,7.78213333333
389.91,6.66593333333,5.383,5.01396666667,5.57453333333,5.19193333333,6.25686666667,14.7981333333,5.87646666667,5.20926666667,7.7197
390.27,6.65699999999,5.3688,5.01446666667,5.50393333333,5.15566666667,6.2296,14.7922666667,5.83886666667,5.16923333333,7.68823333333
390.63,6.64559999999,5.36233333333,5.0225,5.53046666666,5.16193333333,6.22193333333,14.8502,5.8494,5.18376666667,7.6822
391.00,6.69106666667,5.40786666667,5.0455,5.58673333333,5.21706666667,6.2402,14.9251333333,5.9054,5.2194,7.73523333333
391.36,6.76300000001,5.48326666667,5.11393333333,5.66273333334,5.27106666667,6.28966666666,15.0170666667,5.98373333333,5.27546666667,7.80953333333
391.72,6.79333333334,5.492,5.12356666667,5.6992,5.29286666667,6.323,15.0480666667,5.99346666667,5.30053333333,7.84023333333
392.08,6.79953333333,5.505,5.1258,5.6958,5.27973333333,6.3468,15.0509333333,5.99406666667,5.34376666667,7.82433333333
392.44,6.80153333333,5.5022,5.12296666667,5.69713333333,5.2612,6.37146666667,15.0866,5.99973333333,5.38366666667,7.80773333333
392.80,6.79353333333,5.51053333333,5.13676666667,5.68773333333,5.25046666667,6.38226666667,15.0676,5.9906,5.41116666667,7.80083333333
393.16,6.8704,5.5616,5.22496666667,5.75013333333,5.3228,6.4262,15.1433333333,6.0418,5.46043333333,7.87086666667
393.52,6.944,5.638,5.31733333333,5.79873333333,5.3996,6.48826666667,15.2246666667,6.1146,5.49543333333,7.94603333333
393.88,7.0,5.674,5.39003333333,5.85593333333,5.45346666667,6.52966666667,15.2834,6.157,5.56246666666,7.97313333333
394.24,7.08446666667,5.77026666667,5.4676,5.99186666667,5.53873333333,6.59206666667,15.4256,6.25866666667,5.6939,8.07870000001
394.60,7.13673333334,5.79626666667,5.51776666667,5.99553333333,5.58413333333,6.61153333333,15.4896,6.28933333333,5.73776666667,8.11533333333
394.96,7.13446666667,5.793,5.54673333333,6.00246666667,5.60266666667,6.62793333333,15.5356666667,6.2822,5.74003333333,8.10926666667
395.32,7.11973333333,5.7612,5.53036666667,5.97633333333,5.60946666667,6.59826666667,15.5611333333,6.23986666667,5.7365,8.09810000001
395.68,7.19059999999,5.80586666667,5.5743,6.03406666667,5.68153333334,6.6318,15.634,6.28986666667,5.78803333334,8.11576666666
396.04,7.27133333333,5.8796,5.6676,6.13686666667,5.7688,6.7106,15.7933333333,6.3706,5.8757,8.20636666666
396.40,7.24060000001,5.8282,5.62603333333,6.09106666667,5.74253333333,6.64026666667,15.7765333333,6.354,5.82353333333,8.1818
396.76,7.208,5.78466666667,5.57866666667,6.04966666667,5.7342,6.62566666667,15.821,6.31293333333,5.73796666667,8.16316666667
397.12,7.07873333334,5.65906666667,5.4419,5.91746666667,5.60493333333,6.52606666667,15.7466,6.18466666667,5.64926666667,8.07156666666
397.48,7.0076,5.58953333333,5.34816666667,5.85746666667,5.53453333333,6.47486666667,15.7607333333,6.1234,5.5944,7.98796666666
397.84,6.97606666667,5.5578,5.32646666667,5.846,5.50286666667,6.45373333333,15.7952,6.10106666667,5.59546666667,7.97853333333
398.20,6.94573333334,5.51286666667,5.28473333333,5.79973333333,5.4644,6.41166666667,15.8004,6.0596,5.5505,7.94543333333
398.56,6.86246666666,5.45446666667,5.19023333333,5.7544,5.40453333333,6.31633333333,15.7831333333,5.98953333333,5.4714,7.86603333333
398.92,6.85840000001,5.46893333333,5.1799,5.74113333333,5.40613333333,6.30773333333,15.8094666667,5.99886666667,5.47633333333,7.8711
399.28,6.88413333333,5.45873333333,5.1874,5.74433333333,5.39346666667,6.33906666667,15.8279333333,5.98986666667,5.4336,7.88646666667
399.64,6.82,5.4194,5.12546666667,5.70286666667,5.32466666667,6.2774,15.8298666667,5.94233333333,5.40126666667,7.85103333333
400.00,6.73920000001,5.33653333333,5.03806666667,5.60173333333,5.24053333333,6.21053333333,15.7742,5.88353333334,5.31366666667,7.76853333333
400.36,6.72293333334,5.30713333333,5.02523333333,5.62893333333,5.23886666667,6.22346666667,15.8235333333,5.86426666667,5.33123333333,7.75543333333
400.72,6.77546666668,5.3366,5.07746666667,5.68133333333,5.25093333333,6.2338,15.8713333333,5.93906666667,5.41886666667,7.7835
401.08,6.82846666667,5.36353333333,5.10053333333,5.7252,5.30206666667,6.24913333333,15.9343333333,5.99373333333,5.43093333333,7.77646666667
401.44,6.81899999999,5.36473333333,5.09653333333,5.731,5.2908,6.22993333333,15.9180666666,5.99246666667,5.4485,7.7838
401.80,6.83340000001,5.37813333333,5.1129,5.73933333333,5.33153333333,6.27506666667,15.9936666667,6.02446666667,5.46483333333,7.81323333333
402.16,6.825,5.36666666667,5.09736666667,5.70113333333,5.3166,6.26853333333,16.0310666667,5.99446666667,5.42153333333,7.80973333333
402.52,6.85813333334,5.38713333333,5.164,5.7052,5.36033333333,6.3256,16.0704,6.02546666667,5.4278,7.8374
402.88,6.84053333333,5.3444,5.13916666667,5.70886666667,5.326,6.34046666667,16.0814,5.99613333333,5.4018,7.83413333333
403.24,6.76786666667,5.29166666667,5.1023,5.66426666667,5.27813333333,6.26693333333,16.0718,5.97433333333,5.3709,7.77116666667
403.60,6.7416,5.267,5.07303333333,5.61126666667,5.2488,6.2568,16.1038666667,5.94733333333,5.35786666667,7.75623333333
403.95,6.70073333333,5.22606666667,5.03073333333,5.57593333333,5.22053333333,6.21913333334,16.0918666667,5.89033333333,5.29506666666,7.7417
404.31,6.68153333333,5.2074,5.0087,5.49493333333,5.16793333333,6.18193333333,16.0862666667,5.84173333333,5.26233333334,7.71276666667
404.67,6.67966666666,5.20846666667,5.01743333333,5.5074,5.1856,6.20233333333,16.1418666667,5.83273333333,5.2693,7.73136666667
405.03,6.62726666667,5.16546666667,4.9901,5.47106666667,5.13406666667,6.17693333333,16.119,5.76593333333,5.24643333333,7.69973333333
405.39,6.60799999999,5.13926666667,4.98943333333,5.4252,5.12113333333,6.14406666667,16.1370666667,5.7288,5.1965,7.6762
405.75,6.63320000001,5.12986666666,4.99746666667,5.43126666667,5.11486666667,6.12186666667,16.1596,5.72206666667,5.2071,7.67413333333
406.11,6.62953333333,5.11533333333,5.0187,5.42666666667,5.11553333333,6.12833333333,16.1671333333,5.7192,5.2249,7.64516666667
406.47,6.57673333333,5.0698,4.95433333333,5.39253333333,5.0398,6.07306666667,16.1653333333,5.658,5.1994,7.6059
406.83,6.58320000001,5.0624,4.9712,5.37793333333,5.03386666666,6.0282,16.1872,5.64206666667,5.19163333333,7.58026666667
407.19,6.61606666667,5.099,4.98873333333,5.38766666667,5.04846666667,6.07266666667,16.2592,5.63806666667,5.22226666667,7.6055
407.55,6.592,5.04693333333,4.97983333333,5.3824,5.02453333333,6.04806666666,16.2594666667,5.6192,5.1743,7.58016666667
407.90,6.58533333334,5.043,4.99683333333,5.398,5.01906666667,6.03546666667,16.2891333333,5.61033333333,5.18926666667,7.58316666667
408.26,6.58326666666,5.03266666667,5.02226666667,5.41733333333,5.0416,6.059,16.3356666667,5.62653333333,5.1818,7.5925
408.62,6.46566666667,4.91026666667,4.87173333333,5.2926,4.912,5.922,16.2331333333,5.51326666667,5.0473,7.47403333333
408.98,6.45326666666,4.90766666667,4.87556666667,5.2968,4.9226,5.92006666667,16.2717333333,5.52733333333,5.0328,7.48753333333
409.34,6.45166666667,4.8886,4.8758,5.3104,4.9124,5.927,16.297,5.51006666667,5.0386,7.47553333333
409.70,6.37219999999,4.82786666666,4.79746666667,5.22213333333,4.83493333333,5.85113333333,16.2277333333,5.4292,4.907,7.37496666667
410.06,6.31453333333,4.76526666667,4.73523333333,5.17306666667,4.7824,5.79286666667,16.1998,5.37513333333,4.82403333333,7.32783333333
410.42,6.31773333333,4.75786666667,4.72613333333,5.17846666667,4.79073333333,5.79833333333,16.2264666667,5.3718,4.7996,7.32853333333
410.77,6.29786666667,4.72986666666,4.7006,5.1594,4.76573333333,5.78233333334,16.2543333333,5.3714,4.76863333333,7.32923333333
411.13,6.25793333334,4.66833333334,4.65123333333,5.12106666667,4.74633333333,5.71486666667,16.2311333333,5.3502,4.73836666667,7.27326666667
411.49,6.24986666667,4.65733333333,4.63016666667,5.102,4.73473333333,5.68106666667,16.2272666667,5.31066666666,4.72243333334,7.25283333333
411.85,6.19553333333,4.60193333333,4.56663333333,5.05013333333,4.69573333333,5.63606666667,16.2026666667,5.2732,4.66613333333,7.19933333333
412.21,6.11093333333,4.542,4.482,4.98406666667,4.62013333333,5.56173333333,16.1510666667,5.2058,4.60546666667,7.1403
412.57,6.17246666667,4.61646666667,4.5709,5.046,4.68213333333,5.62753333333,16.2665333333,5.26326666667,4.65703333333,7.18846666667
412.92,6.2116,4.64813333333,4.61716666667,5.06693333333,4.70653333333,5.66246666667,16.3068,5.30113333333,4.67503333333,7.22743333333
413.28,6.21040000001,4.64433333333,4.60066666667,5.03,4.71146666667,5.65033333334,16.3207333333,5.32766666667,4.65916666667,7.21253333333
413.64,6.25506666666,4.6878,4.65003333333,5.09586666667,4.76393333333,5.707,16.4289333333,5.39073333333,4.75963333333,7.27856666667
414.00,6.29559999999,4.69853333333,4.68413333333,5.12873333333,4.7886,5.74066666667,16.4956666667,5.41693333333,4.80293333333,7.31486666667
414.36,6.35580000001,4.74686666667,4.7353,5.1572,4.8442,5.8096,16.5769333334,5.46686666667,4.8604,7.3683
414.72,6.32013333333,4.71166666667,4.6829,5.12173333333,4.80566666667,5.77393333333,16.5685333333,5.4146,4.84276666667,7.323
415.07,6.36100000001,4.73473333333,4.7273,5.1354,4.8102,5.80873333333,16.5994,5.43653333333,4.87003333333,7.3609
415.43,6.367,4.725,4.7479,5.13553333333,4.79526666667,5.81606666667,16.6304666666,5.46666666667,4.8664,7.36003333334
415.79,6.46746666667,4.81866666667,4.84443333333,5.23573333333,4.86926666667,5.9106,16.7612,5.53806666667,4.9508,7.4505
416.15,6.52926666666,4.87026666666,4.9113,5.31493333333,4.93706666667,5.96873333333,16.8584666667,5.606,4.9722,7.49636666667
416.51,6.54826666667,4.86533333333,4.90846666667,5.32226666667,4.92286666667,5.98406666666,16.8903333333,5.59886666667,4.9828,7.5126
416.86,6.53433333333,4.85433333334,4.87616666667,5.3174,4.89613333333,5.95486666667,16.9354,5.5886,4.9763,7.48723333333
417.22,6.58673333333,4.90586666667,4.9213,5.38973333333,4.9478,6.01593333333,17.0049333333,5.6314,5.02623333333,7.5437
417.58,6.57726666667,4.88986666667,4.8993,5.36993333333,4.92786666667,5.99293333333,17.0125333333,5.6248,4.9889,7.5297
417.94,6.6236,4.93313333333,4.9375,5.42486666667,4.96006666667,6.0328,17.0697333333,5.68413333333,5.03543333333,7.57573333333
418.29,6.62206666666,4.92746666667,4.92283333333,5.42953333333,4.95086666667,6.01873333333,17.0925333333,5.7004,5.04033333333,7.56473333333
418.65,6.69,4.9978,5.00166666667,5.4912,5.01473333333,6.08986666667,17.1534,5.775,5.1091,7.61293333333
419.01,6.69066666667,5.0232,5.0016,5.50733333333,5.0234,6.0976,17.1809333333,5.7782,5.10376666667,7.6194
419.37,6.74173333334,5.07993333333,5.0321,5.5534,5.06273333333,6.1492,17.2596666667,5.81846666667,5.14773333333,7.65966666667
419.73,6.72540000001,5.0348,5.00126666667,5.51646666666,5.03093333333,6.11213333333,17.2431333333,5.80293333333,5.12513333333,7.6241
420.08,6.77279999999,5.07153333333,5.02816666667,5.54313333333,5.06126666667,6.14646666667,17.284,5.82833333333,5.17293333333,7.64373333333
420.44,6.78753333333,5.09626666667,5.0525,5.56613333333,5.101,6.16086666667,17.3072,5.8582,5.20033333333,7.64716666667
420.80,6.80913333333,5.1056,5.07013333333,5.57533333333,5.1094,6.17446666667,17.3188,5.86946666666,5.2194,7.6569
421.16,6.80806666666,5.10473333334,5.06723333333,5.5798,5.08986666667,6.1614,17.3658666667,5.87573333333,5.22163333333,7.6594
421.51,6.81293333333,5.1158,5.08076666667,5.58893333333,5.0954,6.17313333333,17.3723333333,5.88073333334,5.2515,7.66816666667
421.87,6.78999999999,5.10993333333,5.0513,5.56506666667,5.0764,6.154,17.3650666667,5.85846666667,5.2251,7.636
422.23,6.77346666667,5.09766666667,5.02926666667,5.541,5.0576,6.134,17.3617333333,5.8336,5.20836666666,7.62593333333
422.58,6.75459999999,5.0692,4.9953,5.52266666667,5.02393333333,6.10246666667,17.3632,5.80453333334,5.16956666667,7.60793333333
422.94,6.76593333333,5.0722,5.0009,5.5284,5.02826666667,6.10973333333,17.388,5.807,5.17903333333,7.60153333333
423.30,6.75073333333,5.0534,4.98726666667,5.52046666667,5.0152,6.08713333333,17.372,5.79766666667,5.16716666667,7.59126666667
423.66,6.76553333333,5.08026666667,4.99306666667,5.529,5.022,6.10013333333,17.4060666667,5.8134,5.17733333333,7.59766666667
424.01,6.75359999999,5.06533333334,4.9746,5.51413333333,5.00466666667,6.07933333333,17.4048,5.80606666667,5.17313333333,7.589
424.37,6.74546666666,5.0584,4.9596,5.50213333333,4.98393333333,6.06406666667,17.4188,5.7982,5.15073333333,7.58916666667
424.73,6.76273333333,5.06893333333,4.9683,5.51553333333,4.99246666667,6.0774,17.4532666667,5.80746666667,5.1526,7.58753333333
425.08,6.76260000001,5.0676,4.95523333333,5.51086666667,4.99446666667,6.07893333333,17.4375333333,5.7994,5.1403,7.57963333333
425.44,6.77473333333,5.0694,4.95436666667,5.51873333333,4.99966666667,6.0846,17.4761333333,5.801,5.1276,7.57926666667
425.80,6.79686666666,5.07026666667,4.96746666667,5.53426666666,5.01106666667,6.089,17.5119333333,5.81253333333,5.14283333333,7.5905
426.16,6.79506666666,5.05413333333,4.96183333333,5.5376,5.0048,6.07086666667,17.526,5.81046666667,5.13286666667,7.56586666667
426.51,6.79846666667,5.06653333333,4.95283333333,5.5382,5.0142,6.08746666667,17.5581333333,5.81986666666,5.1401,7.5682
426.87,6.81200000001,5.06266666667,4.9688,5.5572,5.02673333333,6.0958,17.5966,5.83133333333,5.14303333333,7.58763333333
427.23,6.8168,5.05946666667,4.96156666667,5.5474,5.02726666667,6.0884,17.6282666667,5.8224,5.12976666667,7.57456666667
427.58,6.83966666667,5.08833333333,4.9968,5.58986666667,5.05986666667,6.11813333333,17.6797333333,5.84746666667,5.14206666667,7.6091
427.94,6.86246666667,5.10566666667,5.02033333333,5.6198,5.07313333333,6.13173333333,17.7366,5.8628,5.13866666667,7.62703333333
428.30,6.88186666667,5.096,5.01946666667,5.61726666667,5.07546666667,6.13926666667,17.7723333333,5.85653333333,5.1391,7.6154
428.65,6.86166666667,5.09226666667,5.00513333333,5.61993333333,5.07113333333,6.12566666667,17.805,5.86553333333,5.13206666667,7.61443333333
429.01,6.86586666666,5.0876,5.0068,5.6156,5.06673333333,6.1148,17.83,5.86533333333,5.14353333333,7.60796666667
429.37,6.88366666667,5.09326666667,5.0028,5.62246666667,5.049,6.1068,17.8759333333,5.86186666667,5.1364,7.6165
429.72,6.91820000001,5.14146666667,5.04453333333,5.65413333333,5.09246666667,6.13793333333,17.9393333333,5.88973333333,5.1632,7.6543
430.08,6.96026666666,5.2014,5.0886,5.6978,5.12073333333,6.197,17.9967333334,5.93006666667,5.18556666667,7.70273333333
430.44,6.98000000001,5.21086666667,5.12366666667,5.72273333333,5.13866666667,6.1952,18.032,5.94086666667,5.21526666667,7.7191
430.79,6.97553333332,5.22,5.08743333333,5.7062,5.1216,6.1918,18.0678,5.94966666667,5.20483333333,7.7092
431.15,6.99573333333,5.23626666667,5.10403333333,5.72813333333,5.1324,6.22466666666,18.1189333333,5.9834,5.2299,7.73763333333
431.50,7.01426666667,5.24986666667,5.10106666667,5.7244,5.14013333333,6.22393333333,18.1444,5.99186666667,5.2446,7.74656666667
431.86,7.02126666667,5.26733333333,5.10076666667,5.72133333333,5.1486,6.23266666667,18.1630666667,6.0092,5.2555,7.74703333334
432.22,7.02733333334,5.28426666667,5.10766666667,5.72693333333,5.14533333334,6.23026666667,18.1934666667,6.0142,5.25703333333,7.75693333333
432.57,7.05273333333,5.2806,5.12173333333,5.73546666667,5.15526666667,6.2508,18.2070666667,6.01533333333,5.2581,7.76953333333
432.93,7.10106666667,5.31366666667,5.1665,5.76886666667,5.20506666667,6.29413333333,18.2688666667,6.05046666667,5.2972,7.81203333333
433.29,7.13953333333,5.3724,5.21486666667,5.8174,5.2724,6.3478,18.3072,6.10253333333,5.34056666667,7.85549999999
433.64,7.13493333333,5.35993333333,5.20656666667,5.808,5.2472,6.34733333333,18.3132,6.09493333333,5.337,7.8393
434.00,7.15546666667,5.3714,5.22596666667,5.81826666667,5.27373333333,6.3684,18.3522666667,6.11633333333,5.36313333333,7.86043333334
434.35,7.18953333333,5.38973333333,5.2404,5.83013333333,5.2894,6.39786666667,18.3967333333,6.13133333333,5.37273333333,7.87286666666
434.71,7.22773333333,5.41813333333,5.28366666667,5.85526666667,5.31726666667,6.42213333333,18.4263333333,6.1582,5.4056,7.8989
435.07,7.2248,5.41453333333,5.2839,5.84213333333,5.31513333333,6.40546666667,18.4348,6.14453333333,5.39196666667,7.88316666667
435.42,7.21333333334,5.3916,5.26826666667,5.83013333333,5.29253333333,6.39773333333,18.447,6.12333333333,5.37916666667,7.86336666667
435.78,7.22980000001,5.40226666667,5.28273333333,5.85466666667,5.3054,6.4132,18.4989333333,6.13913333333,5.39843333333,7.86603333333
436.13,7.2618,5.41586666667,5.32346666667,5.8828,5.34366666667,6.44833333333,18.5512,6.16833333333,5.43393333333,7.90253333334
436.49,7.24906666667,5.42426666667,5.31566666667,5.87726666667,5.33646666667,6.42693333333,18.5904,6.17233333333,5.42023333333,7.90653333334
436.84,7.20606666667,5.39386666667,5.27256666667,5.84066666666,5.29426666667,6.38993333333,18.5805333333,6.1402,5.36863333333,7.87553333333
437.20,7.17120000001,5.33833333333,5.2303,5.79473333333,5.25226666667,6.34673333333,18.5838666667,6.101,5.32836666667,7.84356666667
437.56,7.16259999999,5.33126666667,5.22023333333,5.78333333333,5.23233333333,6.32673333333,18.5878666667,6.08413333333,5.3065,7.83406666667
437.91,7.17553333334,5.33393333333,5.23193333333,5.79606666667,5.2202,6.3134,18.6135333333,6.08486666667,5.304,7.82750000001
438.27,7.20100000001,5.37486666667,5.25656666667,5.82446666667,5.25193333333,6.33706666667,18.6638,6.12173333333,5.332,7.8507
438.62,7.19566666666,5.37213333334,5.24566666667,5.8258,5.2444,6.33413333333,18.6930666667,6.11233333333,5.32353333333,7.84290000001
438.98,7.24913333333,5.42813333333,5.29456666667,5.87173333333,5.285,6.39146666667,18.7613333333,6.163,5.37613333333,7.89776666666
439.33,7.2752,5.45993333333,5.31216666667,5.89993333333,5.32186666667,6.4182,18.8212666666,6.19766666667,5.4024,7.92833333334
439.69,7.26313333334,5.44666666667,5.30633333333,5.88166666667,5.31633333333,6.3998,18.8318666667,6.18553333333,5.38053333333,7.93206666667
440.04,7.24886666667,5.44666666667,5.2748,5.86946666667,5.28646666667,6.37693333333,18.8238666667,6.17293333333,5.35923333333,7.90103333333
440.40,7.29460000001,5.4896,5.30873333333,5.8962,5.32166666667,6.4234,18.8597333333,6.19026666667,5.40163333333,7.9367
440.75,7.31166666667,5.51413333333,5.33733333333,5.91506666667,5.3316,6.43993333333,18.8976,6.2142,5.4213,7.94796666666
441.11,7.32246666667,5.53473333333,5.3561,5.91986666667,5.33426666667,6.456,18.9276,6.227,5.43016666667,7.95503333333
441.47,7.32619999999,5.55093333333,5.35493333333,5.9194,5.3582,6.46466666667,18.964,6.23973333333,5.42776666667,7.96666666667
441.82,7.33980000001,5.574,5.3678,5.93893333333,5.38666666666,6.50246666667,19.0078666667,6.26146666667,5.44193333333,7.99690000001
442.18,7.30499999999,5.54153333333,5.33646666667,5.90353333333,5.3538,6.47826666667,18.9861333333,6.23273333333,5.40313333333,7.97013333333
442.53,7.30286666667,5.53406666667,5.33906666667,5.8968,5.3538,6.47493333333,18.9892666667,6.23806666667,5.3908,7.98283333333
442.89,7.27679999999,5.51033333333,5.31236666667,5.87106666667,5.33693333333,6.44906666667,18.9898,6.21,5.364,7.96009999999
443.24,7.28133333333,5.51193333334,5.32746666667,5.86633333333,5.33313333333,6.44026666667,19.0102,6.21553333333,5.36136666667,7.95723333334
443.60,7.29866666667,5.53166666667,5.3398,5.88753333333,5.3342,6.45473333333,19.0568,6.23193333333,5.37403333333,7.97166666666
443.95,7.33086666667,5.55286666667,5.38036666667,5.91833333333,5.37166666667,6.491,19.1103333333,6.26326666667,5.41256666667,8.01526666667
444.31,7.31686666667,5.53646666667,5.37556666667,5.90726666667,5.36573333333,6.47793333333,19.1298,6.2686,5.392,7.98846666666
444.66,7.33700000001,5.54653333333,5.38683333333,5.91633333333,5.37546666667,6.49246666667,19.1632,6.27446666667,5.41133333333,8.00796666666
445.02,7.34413333333,5.5506,5.38406666667,5.92213333333,5.3806,6.4898,19.1705333333,6.2768,5.42673333333,7.99946666667
445.37,7.37253333333,5.5672,5.3965,5.93926666667,5.39306666667,6.5122,19.2077333333,6.3044,5.46453333333,8.02370000001
445.72,7.35340000001,5.53706666667,5.37736666667,5.90673333333,5.36753333333,6.47653333333,19.2077333334,6.2776,5.4446,7.99786666667
446.08,7.34800000001,5.5196,5.37056666667,5.88786666667,5.34866666667,6.45393333333,19.2304666667,6.26566666667,5.43326666667,7.99353333334
446.43,7.33579999999,5.5128,5.35806666667,5.87886666667,5.33286666667,6.43386666667,19.2432666667,6.25693333333,5.4264,7.97180000001
446.79,7.32506666666,5.50086666667,5.35613333333,5.86826666667,5.3232,6.41953333333,19.2545333333,6.25126666667,5.4187,7.95893333333
447.14,7.32913333333,5.48966666667,5.3508,5.8666,5.3194,6.41873333333,19.2614666667,6.24713333333,5.4118,7.95969999999
447.50,7.31006666666,5.46726666667,5.32713333333,5.83086666667,5.2984,6.39166666667,19.2388,6.21293333333,5.38976666667,7.94306666667
447.85,7.29166666666,5.45573333333,5.3005,5.79973333333,5.28053333333,6.3716,19.239,6.19373333333,5.36223333333,7.9159
448.21,7.28739999999,5.44166666667,5.27783333333,5.78473333333,5.2624,6.3532,19.235,6.18093333333,5.35873333333,7.91366666667
448.56,7.25686666666,5.41533333333,5.25093333333,5.7632,5.23866666667,6.32013333333,19.2238,6.14946666667,5.33193333333,7.88133333333
448.92,7.22206666667,5.38026666667,5.21736666667,5.72933333333,5.19746666667,6.27806666667,19.2222666667,6.10793333333,5.2873,7.85593333333
449.27,7.18233333333,5.35266666667,5.20673333333,5.71686666667,5.1682,6.2544,19.2219333333,6.08386666667,5.25,7.82239999999
449.62,7.18679999999,5.37806666667,5.21556666667,5.72326666667,5.1796,6.25566666667,19.2370666667,6.0962,5.2637,7.8424
449.98,7.2016,5.4024,5.22363333333,5.752,5.208,6.27613333333,19.2660666667,6.117,5.2758,7.85613333334
450.33,7.20486666666,5.39826666666,5.22563333333,5.73846666667,5.20893333333,6.2804,19.2902,6.11153333333,5.27426666667,7.85526666667
450.69,7.20580000001,5.40073333333,5.22453333333,5.73346666667,5.19906666667,6.28166666667,19.3129333333,6.11146666667,5.26676666667,7.86703333333
451.04,7.1528,5.37906666667,5.1906,5.68633333333,5.15686666667,6.2366,19.2802,6.06613333333,5.2183,7.82569999999
451.40,7.1964,5.4158,5.2455,5.7376,5.20986666667,6.28806666667,19.3462,6.118,5.2638,7.87166666667
451.75,7.22706666667,5.44573333333,5.29106666667,5.77806666667,5.23926666667,6.30973333333,19.3955333333,6.15086666667,5.28916666667,7.911
452.10,7.23453333334,5.44833333333,5.30706666667,5.79786666667,5.249,6.3268,19.4396666667,6.14673333333,5.30743333333,7.91849999999
452.46,7.25973333333,5.4592,5.33083333333,5.8118,5.27786666666,6.3468,19.5062666667,6.18013333333,5.32733333333,7.9515
452.81,7.2962,5.49266666667,5.3744,5.8492,5.31273333333,6.37793333333,19.5603333333,6.22846666667,5.37286666667,7.98736666666
453.17,7.322,5.51746666667,5.382,5.8476,5.32986666667,6.38226666667,19.6058666667,6.23373333333,5.38416666667,8.01253333333
453.52,7.31893333333,5.48913333333,5.37553333333,5.83993333333,5.31226666667,6.37726666667,19.6267333333,6.2076,5.36796666667,7.97753333333
453.87,7.33086666667,5.48406666667,5.3859,5.8326,5.29993333333,6.3702,19.6382,6.20066666667,5.3875,7.97173333333
454.23,7.34079999999,5.485,5.39346666667,5.8438,5.30853333333,6.3798,19.6553333333,6.21473333333,5.40203333333,7.98649999999
454.58,7.34686666667,5.496,5.38846666667,5.8626,5.32006666667,6.38873333334,19.6707333333,6.22486666667,5.40773333333,7.97243333333
454.93,7.39760000001,5.5222,5.419,5.898,5.35266666667,6.42553333333,19.7536666667,6.25466666667,5.45633333333,8.01203333333
455.29,7.42386666667,5.5414,5.43446666667,5.91113333333,5.35806666667,6.44626666667,19.7964666667,6.2626,5.47293333333,8.01106666667
455.64,7.41686666666,5.52773333333,5.4227,5.90026666667,5.35633333333,6.44306666667,19.8056666667,6.24713333333,5.47353333333,7.99883333333
