wavelength,Back_SicOlim,Belly_SicOlim,Breast_SicOlim,Crissum_SicOlim,Crown_SicOlim,DorTail_SicOlim,Rump_SicOlim,Throat_SicOlim,WingTip_SicOlim
750.33,18.0404333333,42.9429333333,29.9961333333,34.7576666667,16.9443333333,17.4099,18.6285333333,32.0633,16.3702
750.64,18.3101333333,43.0768666667,30.0313,34.8746363636,17.0959333333,17.6667333333,18.8735333333,32.0516,16.6066666667
750.96,18.0282,42.6801333333,29.7761333333,34.6654484849,16.8088666667,17.2997333333,18.5656,31.6873666667,16.2816
751.27,17.7011666667,42.3001333333,29.4853666667,34.2640545455,16.4620666667,16.9819,18.2900666667,31.3697333333,15.9647333333
751.59,17.6868,42.2919333333,29.5996,34.2741030303,16.7989333333,16.9941,18.3301333333,31.5553333333,16.0722666667
751.90,17.7433333333,42.5391333333,29.6936333333,34.3439818182,16.8809333333,17.1596,18.4920666667,31.7978333333,16.2392333333
752.22,17.8266666667,42.6873333334,29.6759,34.5062969697,16.9326,17.0771333333,18.4750666667,31.7919333333,16.3032666667
752.53,17.5059666667,42.1799333333,29.2873666667,34.125660606,16.554,16.7818666667,18.101,31.3267666667,16.0908
752.85,17.6880333333,41.995,29.4869,34.188569697,16.7473333333,17.0453666666,18.2364,31.1761,16.3396
753.16,17.8283,41.9252,29.5155333333,34.257830303,17.0008,17.1673666667,18.3352,31.1777666667,16.6266333333
753.47,18.4718666667,42.3487333333,30.1099666667,34.7185515152,17.676,17.7074333333,18.9280666667,31.6604,17.2163333333
753.79,18.7143333333,42.8863333333,30.5214333333,35.2528909091,18.0580666667,17.9309666667,19.2645333333,32.1812,17.6640333333
754.10,18.6770333333,43.0117333333,30.6379,35.3165333333,18.1268666667,17.9515333333,19.1461333333,32.3409333333,17.5879666667
754.42,18.7546666667,42.9650666667,30.6244333333,35.2388787879,18.1442666667,18.0693666667,19.2967333333,32.5286,17.5932
754.73,19.3291,43.0893333333,30.9059,35.7116666667,18.4886,18.4617,19.5740666667,32.8316333333,17.8586666667
755.05,19.6795,43.4280666667,31.1614666667,35.9902909091,18.7153333334,18.8258,19.9614,33.2218333333,18.0321
755.36,19.4099,43.0168666667,30.8885666667,35.6951878788,18.3778666667,18.6129333333,19.6668666667,32.9615666667,17.7863666667
755.67,19.4423,43.0478666667,31.0492666667,35.670660606,18.4306,18.7769,19.777,33.0298666667,17.9143
755.99,20.112,43.6610666667,31.6664,36.2476787879,19.0148,19.4139,20.2628,33.5944333333,18.3895
756.30,20.2575666667,43.7450666666,31.6999666667,36.3317272727,18.9434,19.5292666667,20.3268666667,34.0289666666,18.2451666667
756.62,20.3696,43.9619333333,31.8731666667,36.3272424242,18.9870666667,19.6053,20.5104,34.3357333333,18.3346
756.93,20.179,43.7361333333,31.5745666667,36.1259575758,18.7466666667,19.4496666667,20.4028,34.1652333334,18.1528333333
757.24,19.9287,43.373,31.1462666667,35.7548787879,18.3545333333,19.1970666667,20.1241333333,33.7413666667,17.6928
757.56,19.8120333333,43.2141333333,31.0736,35.8036363636,18.3266666667,19.1223,20.18,33.7702666667,17.4940666667
757.87,20.1340666666,43.7268666667,31.4234333333,36.2382484848,18.5739333333,19.5216333333,20.5328,34.1683333333,17.8728
758.18,19.5649,43.6387333333,31.1965666667,36.0283818182,18.3100666667,19.1430666667,20.2458,33.9732333333,17.5644333333
758.50,19.0576333333,43.1452666667,30.6870333333,35.8200606061,17.9083333333,18.6429333333,19.8781333333,33.3771333333,17.3006666667
758.81,18.9584333333,43.5880666667,30.7697666667,35.8150363636,17.9219333334,18.6610666667,19.8911333333,33.417,17.3221333333
759.13,18.5317,43.308,30.4582333333,35.6744848485,17.3706666666,18.2804666667,19.5030666667,33.1275,16.6733666667
759.44,18.322,43.2270666667,30.3122333333,35.6468727273,17.3328666667,17.9127666667,19.171,33.0829333333,16.3762333333
759.75,17.9423666666,43.0924,30.0727,35.3826969697,17.1417333333,17.4795666667,18.8776666667,32.7424,16.1229333333
760.07,17.7992666667,42.971,29.9595666667,35.344230303,16.9562,17.3318666666,18.6532666667,32.6384333333,15.9247
760.38,17.3959333333,42.7064666667,29.7329333333,35.1454181818,16.7138,16.9145333333,18.3421333333,32.3588333333,15.6557666667
760.69,17.2308666667,42.4968,29.5586,34.9081575757,16.7368,16.7632,18.2772,32.2935,15.7827333333
761.01,17.1152666667,42.2599333333,29.3484,34.6028424242,16.6165333333,16.6911333333,18.0999333333,32.1069333333,15.8529333333
761.32,17.0845666667,42.1321333333,29.5532333333,34.6238484849,16.6542,16.5641333333,18.1256,32.2372333333,16.0346666667
761.63,17.3451666667,42.4548,29.9018,34.8069272727,16.847,16.7019,18.2162666666,32.3529666666,16.2995
761.94,17.7941333333,42.8636,30.4058333333,34.9768787879,17.2742,17.2054,18.5869333333,32.7888333333,16.6293
762.26,18.3288,42.8944666667,30.7435666667,35.4220848485,17.7638,17.7061333333,18.9317333333,33.1960333333,17.0379
762.57,18.7723,43.2016,31.1043333333,35.5934606061,18.1634,18.0484,19.2709333333,33.4120666667,17.5617333333
762.88,18.7033,43.1657333333,31.2587333333,35.5990787879,18.0528666667,18.1700666667,19.3414,33.4476666667,17.6494666667
763.20,19.1470333333,43.6381333333,31.8452666667,36.0869151515,18.4939333333,18.6371333333,19.7174666667,33.8945,18.2404333333
763.51,19.3217666667,43.8289333333,32.0287333333,36.1917030303,18.6715333333,18.8759333333,19.8966666667,33.9787333333,18.4371333333
763.82,19.3886666667,43.8049333333,32.0547,36.1453636364,18.6596666667,18.8953666667,19.8741333333,33.9868666667,18.4787333333
764.14,19.6131666667,44.0372,32.2967666667,36.2615393939,18.8451333333,19.0821,20.0612666667,34.0923666667,18.6637333333
764.45,19.8341666667,44.3051333333,32.4702,36.4692181818,18.9628666667,19.1820333333,20.2714,34.1825,18.8714666667
764.76,19.9804,44.5369333333,32.5295333333,36.5687333334,19.2106666667,19.4388333333,20.3843333333,34.206,19.0194333333
765.07,20.3055333333,44.6452666667,32.6239333333,36.6123212121,19.4628,19.8625666667,20.8182666667,34.4825,19.3687666667
765.39,20.1113,44.3806,32.4030333333,36.5093393939,19.2283333334,19.6957666667,20.7473333333,34.2944666667,19.3188
765.70,19.8481,44.0444666667,32.2206666667,36.1809030303,18.8977333333,19.4894666667,20.5987333333,33.9702333333,19.1669666667
766.01,19.6273666667,43.6828666667,31.9572,35.9742060606,18.938,19.4021333333,20.4968666667,33.7694,19.0891666667
766.32,19.6972,43.7593333333,31.6936,35.9471939394,19.0224,19.3842,20.6645333333,33.7567,19.2686666667
766.64,19.4226666667,43.2959333333,31.0759,35.4271272727,18.7463333333,19.2086666667,20.4196,33.2892333333,18.8585
766.95,18.6744666667,42.6622,30.2438333333,34.7890121212,18.1335333333,18.6031666667,19.8235333333,32.5822333333,18.1251
767.26,18.4044333333,42.5839333333,29.9500333333,34.7806121212,17.9587333333,18.7006,19.651,32.4020666667,17.9132666667
767.57,18.1987666667,42.3073333333,29.6627,34.7114909091,17.8536,18.6654666667,19.5864,32.2951,17.8658666667
767.88,18.4254333333,42.2504,29.6286666667,34.7852060606,18.0211333333,18.8920666667,19.7254,32.6202666667,18.0523333333
768.20,18.1678666667,41.8435333333,29.3737,34.5228,17.7659333333,18.5183,19.6094666667,32.3583666667,17.6803666667
768.51,17.3733333333,40.9266666667,28.7216666667,33.9448484849,17.1133333333,17.785,18.72,31.5033333333,16.81
768.82,17.0913333333,40.7529333333,28.5164333333,33.6799151515,16.8437333333,17.5176666667,18.1676,31.2395333333,16.4724
769.13,17.4313333333,40.9902,28.7807333333,34.0044181818,17.1528666667,17.7203333333,18.4952666667,31.3636333333,16.7512333333
769.44,17.3839666667,40.907,28.6377333333,33.8146606061,16.9430666667,17.6278,18.4102666666,31.2466,16.6252333333
769.76,17.1914333333,40.3326666667,28.6419666667,33.6477333333,16.9327333333,17.5592,18.2630666667,31.0384666667,16.2860333333
770.07,16.9789,40.2285333333,28.8711666667,33.779230303,16.7828,17.4396,18.1916,30.8909333333,16.1888333333
770.38,17.1251,40.2416,28.9414666667,33.7946969697,17.0348666667,17.4933666667,18.2892,30.8304,16.5304333333
770.69,17.5660666667,40.4981333333,29.2337666667,33.8365454545,17.3673333333,17.5565,18.4443333333,31.0345333333,16.8055666667
771.00,17.3022666667,40.2314,29.0151333333,33.6593272727,16.9785333333,17.1022,17.928,30.8122,16.3017
771.32,16.4972333333,39.9961333333,28.8021666667,33.1426666667,16.4106,16.3823333333,17.2453333333,30.3186666667,15.6886666667
771.63,16.1851,39.8164666667,28.5924333333,33.0818121212,16.1158666667,16.2075333333,16.7686,30.1551666667,15.5221333333
771.94,16.5451666667,40.4617333333,29.2352333333,33.5308060606,16.5326666667,16.6769,17.3078,30.8288,16.1802
772.25,17.1763,40.5632,29.4409666667,33.9370787879,17.2381333333,17.3181666667,18.1010666667,31.4036333333,16.8412333333
772.56,16.5815333333,39.8918,28.7106333333,33.3124848485,16.6853333333,16.7166666667,17.434,30.9378333333,16.1946333333
772.87,16.6540333333,39.7123333333,28.6525666667,33.4917090909,16.4424,16.3642,17.1488,30.9834333333,15.9201666667
773.18,16.3195666667,39.6592666667,28.4068333333,33.0479151515,16.1064666667,16.0829666667,16.9074,30.6496,15.8082
773.50,16.6324666667,39.8076666667,28.1260666667,33.0652848485,16.3376,16.0041666667,17.0684666667,30.8311,16.1772666667
773.81,17.3476,40.2376666667,29.0595666667,33.6517212121,16.7272,16.4376333333,17.4968666667,31.3337,16.5435
774.12,16.8105,39.7124,28.7194666667,33.3161030303,15.9743333333,16.0074333333,16.9122666667,30.8803,16.1446666667
774.43,17.5602333333,40.5746666667,29.3649,33.9313151515,16.7003333333,16.8373333333,17.6161333333,31.2391,16.9315666667
774.74,17.7438333333,40.3382,29.3284,33.8267515151,16.6644,16.8583,17.6964666667,30.9533333333,16.9753333333
775.05,17.7506333333,39.8462,28.9724333333,33.4043818182,16.4426,16.6351,17.6284666667,30.6244333333,17.0716333333
775.36,18.1740333333,39.9952,29.0515333333,33.8307636364,16.724,16.7193333333,17.9839333333,30.6644,17.3676333333
775.67,17.8786,39.5198666667,28.8203,33.4646969697,16.5328,16.4103666667,17.7194,30.2423666667,17.3361
775.98,18.0437,39.5673333333,28.8509,33.4437272727,16.5016666667,16.4201,17.8692666667,30.4210666667,17.3878
776.30,18.0632333333,40.089,29.193,33.6579151515,16.7484666667,16.8233,18.3346,30.5990333333,17.9275333333
776.61,18.1878,40.0843333333,29.0093,33.6120727273,16.4461333333,16.7229666667,18.0468666667,30.4788333333,17.5164333333
776.92,17.6496,39.3775333333,28.5500666667,33.1596969697,15.6954666667,16.5228666667,17.3737333333,30.0708,16.5912666667
777.23,17.4586,39.4754666667,28.5102666667,33.3176242424,15.5957333333,16.5126333333,17.343,30.3658333333,16.3561
777.54,17.9497666667,39.9564666667,28.7650333333,33.5302484849,16.1458666667,16.5751,17.8003333333,30.7428,16.5509666667
777.85,17.5464,39.1925333333,28.2408,33.1064424242,15.5395333333,16.0730333333,17.2842666667,30.1683333333,16.1619666667
778.16,18.1078333334,39.8282,28.6638666667,33.9396848485,16.125,16.9935333333,17.8428666667,30.6155666667,16.8407
778.47,18.2838,40.3523333333,29.1647333333,34.3497090909,16.3698,17.3061666667,18.0062,31.0984333333,16.9611666667
778.78,18.1324666667,39.8134666667,28.7829,33.6399151515,16.2266666667,17.3935666667,17.8191333333,30.7652333333,16.6904666667
779.09,18.5488,40.6365333333,29.1704,33.932339394,16.2067333333,17.6652333333,17.8121333333,30.9251,16.5027666667
779.40,18.4698,40.878,29.1840666667,34.1562606061,16.4632,17.6414666667,17.7380666667,30.692,16.4830333333
779.71,18.2309333333,40.1145333333,28.473,33.3945212121,15.8582666667,17.1133333333,17.021,30.1247333333,15.6686333333
780.02,18.0641,40.2540666667,28.8212666667,33.692630303,16.2245333333,17.0223666667,17.1952,30.4192333333,15.8664
780.33,18.2809,40.4612,29.0648333333,33.6860121212,16.6692666667,17.0100666667,17.4994,30.5482,16.2236333333
780.64,18.8735333333,40.768,29.2728666667,34.0390363636,17.1634,17.3732,18.0337333333,30.7194666667,17.0687
780.95,19.2750666667,41.0209333333,30.0178666667,34.6837151515,17.7948,18.1443666667,18.6115333333,31.2251,17.9632666667
781.26,18.8466333333,41.0577333333,29.9071666667,34.4594606061,17.4509333333,17.6883333333,18.4726,30.9675666667,17.5411666667
781.57,18.4115,40.6152666667,29.9364666667,34.1723151515,17.2262,17.0855666667,18.0642,30.7849666667,17.0671333333
781.88,18.9330666667,40.5824666667,30.2515333333,34.5276484848,17.5588,17.3947,18.5914666667,30.7678333333,17.4555333333
782.19,18.5808333333,40.7014666667,30.1087333333,34.4430848485,16.9604,16.9657666667,18.2056,30.4893,17.05
782.50,18.8315666667,40.7225333333,30.3666333333,34.7567151515,17.4679333333,16.9436666667,18.7393333333,30.6029666667,17.5521
782.81,18.9217333333,40.5679333333,30.7289666667,34.7529212121,17.2754,16.9725333333,18.9353333333,30.486,17.7095666667
783.12,19.7150333333,41.6833333333,31.7022,36.0505757576,18.2675333333,18.1550333334,20.0932,31.5707666667,18.6375333333
783.43,19.8714333333,41.3562666667,31.5586333333,36.0891818182,18.0859333333,18.4386333333,20.0601333333,31.37,18.6790666667
783.74,19.8858333333,42.0107333333,31.9827,36.6285212121,18.1453333334,18.6856333333,20.2451333333,31.6345666667,18.914
784.05,20.0731666667,41.8435333333,31.9871,36.7269454546,18.4148,18.7999,20.3373333333,31.8690666667,18.7099333333
784.36,19.3055,41.3779333333,31.0846,36.0364545455,17.9048,18.1469333333,19.9602,31.4887,18.0501
784.67,20.0792333333,41.3074,31.4517,36.3749818182,18.6191333333,18.7266666667,20.5547333333,32.2184666667,19.0465
784.98,20.5118333333,41.4765333333,31.5688333333,36.4283333333,18.8143333333,18.9625333333,20.7717333333,32.3546,19.5219333333
785.29,19.8417666667,41.1186666667,30.8786666667,35.6444363637,18.2881333333,18.5001333333,20.1242666667,31.8051666667,18.7571
785.60,19.5098666667,40.7563333333,30.6191333333,35.5141575758,18.1792666667,18.1485333333,19.86,31.7031333333,18.4593333333
785.91,18.3542666667,39.9498,29.8658666667,34.4965878788,16.9153333333,17.1864666667,18.7370666667,30.8856333333,17.382
786.22,17.5598666667,39.6166666667,29.0448333333,34.0025272727,16.1678666667,16.1228,17.8811333333,30.3917666667,16.6132666667
786.53,17.5489666667,39.6918,28.9494333333,33.8676242424,16.196,15.7003,17.6526666667,29.8684,16.8264333333
786.84,17.9834,40.3486,29.1812333333,34.438769697,16.7414,15.9806333333,18.2683333333,30.4647666667,17.2753333333
787.14,18.0494333333,39.9032,29.0422666667,33.9936666666,16.8092666667,16.0319666667,18.1652666667,30.4439,17.202
787.45,17.3929,39.6001333333,28.7819,33.3729636363,16.3220666667,15.8667333333,17.7480666667,30.1052333333,17.0114
787.76,17.8180666667,40.3304666667,29.2788,33.8384666667,16.4332,16.2051,17.9177333333,30.5953333333,17.2778
788.07,17.9134333333,40.8190666667,29.6375,33.8503030303,16.6352666666,16.6613333333,17.7464666667,30.8503333333,17.1726333333
788.38,18.0453333333,40.98,29.6559666667,33.7679212121,16.7475333333,16.831,17.6596666667,31.2301333333,17.0603333333
788.69,18.9465333333,41.6471333333,30.7384,34.6171333333,17.8362666667,17.8158,18.4456666667,32.2153333333,18.0325333333
789.00,19.5453666667,42.7796,31.6458333333,35.4004727273,18.6102666667,18.4431333333,18.9968666667,32.9651,18.8166
789.31,19.9947333333,43.4278666667,32.1452666667,35.9940969697,19.3532666667,19.0431,19.4006,33.3990333333,19.4821666667
789.62,20.9301333333,44.2897333333,33.2042666667,36.6976727273,20.6324,20.2686333333,20.2951333333,34.3530666667,20.4953
789.92,20.0240333333,43.6116666667,32.4291,35.887430303,20.0589333333,19.8636333333,19.7270666667,34.1734666667,19.8983333333
790.23,19.7753666667,43.2812666667,32.2979666667,35.5520424243,19.6932,19.7699,19.2166666667,33.8045,19.6822333333
790.54,19.9327666667,43.731,32.5547,35.9999393939,19.8262666667,19.7982666667,19.3389333333,33.9944333333,19.8767333333
790.85,19.5351333333,43.3969333333,32.0046333333,35.7681333333,19.5148,19.0208333333,18.9890666667,33.5788333333,19.4338666667
791.16,19.7099333333,42.9998,32.051,35.6356727273,20.0058666667,19.2631,19.4312666667,33.3073,19.6373666667
791.47,19.7241666667,42.5527333333,31.7839666667,35.3450909091,20.1995333333,18.8381666667,19.6244666667,32.9079333333,19.5687
791.78,19.5015333333,42.1533333333,31.2448666667,35.193169697,20.4188666667,18.7729,19.7993333333,32.3981333333,19.5399
792.08,19.4509333334,42.2202,31.0684,35.1047575757,20.4535333333,18.8092666667,19.9701333333,32.1695333333,19.6955666667
792.39,19.2933666667,41.3284666667,30.6643,34.8380121212,20.2778666666,18.6956333333,19.8610666667,32.1286333333,19.2513
792.70,19.7333666667,41.1332666667,31.0090666667,35.0781939394,20.6726666667,19.2819,20.5272666667,32.8121,19.5393666667
793.01,20.3550333333,41.5582666667,31.5343,35.3281757576,21.083,19.8194,21.2636,33.3934666667,20.3700666667
793.32,21.4195666667,42.3000666667,32.6775333333,36.2166424242,22.2043333333,20.7486333333,22.0664666666,34.2199,21.3207666667
793.62,21.9438333333,43.0340666667,33.1348666667,36.4978424242,23.1111333333,21.2682333333,22.5184,34.5836,21.8725666667
793.93,22.6608666667,43.082,33.3801666667,36.5369151515,23.7542666667,21.6638333333,23.1052,34.7984333333,22.7311333333
794.24,22.9467,43.3362666667,33.6162,36.6039333333,23.9307333333,22.2166333333,23.0302666667,34.8197,22.8226
794.55,22.8145333333,43.1652,33.4811333333,36.5026303031,23.629,22.0262,22.6550666667,34.6753333333,22.3911666667
794.86,22.5385333333,43.3364,33.7234333333,36.590769697,23.2837333333,22.1194,22.5036666667,34.7800333333,22.2270333333
795.16,22.4004666667,43.1401333333,33.8767,36.4581818182,23.2934666667,21.9738333333,22.5484,34.8351,22.1814
795.47,21.3983666666,42.2488,33.2590666667,35.8738,22.3172666667,21.0616,21.4783333333,34.4949,21.2472333333
795.78,21.5289,42.5182,33.4458,36.0668,22.4508,21.2900666667,21.6638666667,34.2691666667,21.5008666667
796.09,21.1946,42.3215333333,32.8948,35.5695090909,21.8832,20.6379,20.8712666667,33.5553333333,20.9443666667
796.40,20.1727,41.4442,32.0562,34.9933515152,21.2008,19.8839333333,19.6600666667,32.6876333333,19.9972666667
796.70,19.7128,41.5332666667,32.0067,34.7089030303,20.9302,19.3195666667,19.1732,32.2250333333,19.6898
797.01,19.4890666667,41.2174666667,31.9006,34.3709878788,20.7178666667,19.0268333333,19.1616666667,32.3599,19.6985333333
797.32,18.7463666667,41.0309333333,31.3355666667,34.1369272727,19.924,18.4915,18.5998666667,31.895,18.8283
797.63,18.5625,41.2998666667,31.7251,34.6603757576,19.8262666666,18.3917666667,18.82,32.0575,18.9546666667
797.93,18.3971666667,41.7243333333,31.8881666667,35.0564666667,20.0607333333,18.0205333333,18.8766666667,32.0370333333,19.0165
798.24,18.3085666667,41.9418666667,31.7594333333,35.4989393939,20.2164666666,17.9963,19.128,32.2138333333,18.8003666667
798.55,18.6086666667,42.6488,32.2126666667,36.0278909091,20.172,18.3444333333,19.2296,32.3812333333,18.7359666667
798.85,19.5257,43.5832666667,32.8398,36.5646121212,21.0256666667,19.0864333333,20.2629333333,32.734,19.3013
799.16,19.1448333333,43.382,32.3453,35.9164848485,20.6542666667,18.6136666667,19.6048666667,32.4296666667,19.2126666667
799.47,19.2353,44.3072666667,32.8201,36.3624909091,20.9607333333,19.1276,20.281,32.9868333333,19.6601
799.78,19.1212333333,43.7614666667,32.2666,36.1371818182,21.0117333333,19.2575,20.6484666666,32.8664,19.4651666667
800.08,20.0324666667,44.6414666667,32.8983666667,37.1886060606,21.6294666667,20.4933666666,21.6878666667,33.8461666667,20.0228666667
800.39,20.4372,44.9639333334,33.4747,38.1011515152,22.0973333333,21.2000333333,22.3274,34.0073,20.286
800.70,20.3660666667,44.339,33.7255,37.8222484848,22.1232,21.2661666667,22.0442,33.5939666667,20.1384333333
801.00,20.8472,44.273,34.2597666667,37.7567636364,22.6442666667,21.6782333333,22.5519333333,34.0455666667,20.5769666667
801.31,21.0105,43.963,34.1218666667,37.2118060606,22.4652,21.998,22.4916,33.8866333333,20.5864333333
801.62,22.3810333333,44.7357333333,34.7981333333,38.0820545455,23.5729333333,23.1297666667,23.6058666667,34.6960666666,22.0952666667
801.92,22.5425333333,45.1252666667,34.7047666667,38.4773575757,23.537,23.0731333333,23.6302666667,35.1019,22.3758
802.23,22.4983666667,44.9900666667,34.3997333333,38.3146848485,23.3602666667,22.7061333333,23.5680666667,35.0669666667,22.3909666667
802.54,23.3066,45.2163333333,35.1098333333,38.9717515152,24.4244666667,23.5127333333,24.7372,35.8982333333,23.2966333333
802.84,23.2226,44.6392,34.4209666667,38.7573515152,24.1558,23.3263666666,24.3639333333,35.8811666667,22.9472333333
803.15,23.6878333333,45.7838666667,34.8801,39.0317818182,24.1084666667,23.3438,24.1918666667,36.3538,22.7458666667
803.46,22.5477,44.0237333333,33.5129666667,37.6091151515,22.8821333333,22.0188666667,22.9034666666,35.3594666667,21.4975666667
803.76,22.4597333333,44.4396,33.1830666667,37.1435090909,22.5420666667,21.6506333333,22.4489333333,35.4743,21.2709
804.07,21.5505666667,44.7842,32.4474,36.9119333333,21.9046666667,20.8971666667,21.831,35.2676333333,20.6681333333
804.38,20.66,44.161,31.1148666667,36.3059030303,21.0067333333,19.7689,20.7381333333,34.2130333333,19.4519333333
804.68,19.9069,43.4005333333,30.3168333333,35.817769697,20.3358,19.0306333333,20.1864666667,33.9337333333,19.0866666667
804.99,19.5851666667,42.8222,30.5481666667,35.1973151515,20.4371333333,19.1444,19.9926,34.1296666667,19.2369333333
805.30,19.1544333333,41.9886666667,30.3203666667,34.6633151515,20.3277333333,18.8305,19.4338666667,33.8846,19.1954666667
805.60,19.1818,41.7792666667,30.5028666667,35.0825090909,20.443,19.3093333333,19.6847333333,34.0878,19.3205333333
805.91,18.9206,42.0600666667,30.3991333333,35.3946848485,20.0305333333,19.1486,19.5134666667,33.8768666667,19.1942666667
806.21,18.377,41.4518,30.4407333333,34.9137454545,19.9772666667,18.2060666667,18.571,33.0520666667,18.8256666667
806.52,17.8490666667,40.5854666667,29.9811333333,34.592569697,19.9174666667,17.8416333333,18.6638,32.5788333333,18.9715333333
806.83,18.8963666667,41.8393333333,30.9084333333,35.3808181818,21.1186,18.7236666667,19.8648666667,33.4083666667,20.3154
807.13,19.7941,41.7364666667,31.4348666667,35.7326969697,22.1045333333,19.6689333333,20.8756666667,33.7785666667,21.3613333333
807.44,19.9777,41.6278,32.1182,35.8791636364,22.5121333333,19.9629333333,21.3452666667,34.1880333333,21.6686
807.74,21.7879333333,43.3447333333,33.7251,37.2011212121,23.7924666667,21.7207666667,22.9264666667,36.0581666666,23.2326333333
808.05,22.8775333333,44.8130666667,34.8131333333,38.7640242424,25.1719333333,23.1539333333,24.1704,37.2570666667,24.4133333333
808.35,21.1834,43.5463333333,32.9602,37.4727575758,23.0060666667,21.4917,22.8843333333,35.3424333333,22.637
808.66,21.2761,43.5033333333,33.2578666667,37.7507939394,23.4504,21.9404333333,23.7373333333,35.2397,22.7181
808.97,19.8772333333,42.7541333333,32.0137666667,36.5392848485,22.1403333333,20.6635666667,22.5624,34.0773333333,21.6685666667
809.27,19.9370666667,43.1440666667,32.2616666667,36.5040606061,22.2144,20.5672333333,22.3403333333,34.3104666667,21.7455333333
809.58,21.0538333333,43.8562,32.8224,37.9226242424,22.7624666667,21.8683,23.6167333333,35.7725,22.6546666667
809.88,21.2972,44.4008,33.1116333333,38.6916,22.2825333333,22.1018333333,23.6617333333,36.0427,22.5329333333
810.19,20.3144,43.2285333333,32.5701333333,37.941769697,21.1152666667,20.9894666667,22.6834,35.1991333333,21.2535333333
810.49,19.3021333333,42.4204,32.3471333333,37.4292909091,19.8105333334,20.1076666667,22.0155333333,34.7156666667,20.4307
810.80,19.8642,42.6413333333,32.2930666667,37.6150787879,20.0,20.7303666667,22.7260666667,35.0063,21.2654666667
811.10,17.7034333333,40.9683333333,30.3212333333,36.236030303,18.7661333333,19.4815333333,21.3966666667,33.8904,20.043
811.41,16.5021,39.8666666667,29.2122666667,35.1846727273,17.7302666667,18.4958666667,20.3826,32.8260333333,18.9719
811.71,16.4864666667,40.5824,29.3343666667,35.8651212121,18.1690666667,18.9691666667,20.1479333333,33.3795333333,19.1863
812.02,16.4316333333,40.7385333334,29.0119,35.5115090909,17.9472,18.9688666667,19.741,33.4915666667,18.892
812.32,18.0516333333,41.4422,30.277,36.332369697,19.4650666667,20.2339,21.4613333333,34.7612333333,19.6275
812.63,16.7785,40.5353333333,28.8029,35.1249515152,17.9562,19.2895,20.584,33.5524,18.1605666667
812.93,15.0761,40.6504,28.0995333333,33.6400545455,16.8902666667,18.374,19.4104666667,32.3220333333,17.1188333333
813.24,16.4286666667,42.3394666667,30.1500666667,35.1967272727,19.0786,19.938,21.1593333333,34.3116666667,19.1406666667
813.54,17.0820666667,43.6716666667,30.5588333333,36.2228181818,20.2461333333,21.2409666666,21.9588666667,34.7128,20.2307
813.85,17.4565666667,45.2237333333,30.6898666667,37.3680545455,20.9162666667,21.7957666667,22.4856,35.3975666667,20.4001
814.15,18.9443,47.0311333333,32.1597333333,39.2596121212,22.7652,22.9957666667,23.5798666667,37.0204333334,21.5487666667
814.46,18.5008666667,46.6446666667,31.8343,38.5694121212,22.1417333333,21.7517666667,22.3504,35.8978666667,20.7524
814.76,20.2903333333,47.4838,33.2420666667,39.1251333333,22.8171333333,22.4837333333,23.3549333333,36.9406666667,21.5967333333
815.07,21.1758666667,47.6534666667,33.9107333333,38.6981333333,23.2652,22.1628666667,23.8636,37.0393666667,21.3438666667
815.37,20.2133333333,48.032,33.2373333333,38.2816969697,22.2506666667,20.8586666667,22.496,36.3253333333,20.224
815.68,19.9139333333,48.2474,32.8064,38.0331090909,22.0,20.7850666667,21.3334,35.5968,20.2042666667
815.98,19.7983333333,47.2186666667,32.5690333333,37.4060060606,21.7622,20.1328333333,20.6582666667,35.3078666667,19.9363333333
816.29,21.4922666667,47.6000666667,34.2050333333,38.7366242424,23.3333333333,22.1742,22.7384,36.5641666667,21.5487
816.59,22.4164666667,47.5137333333,34.2899333333,38.3150363636,23.3582,22.9945666667,23.1291333333,36.3726666667,21.8585333333
816.89,22.3964333333,47.2682,34.2603666667,38.3243636363,23.1162666667,22.3028,23.3924666667,36.2130333333,21.7356666667
817.20,23.4350666667,47.1651333333,35.1246666667,38.2279454546,24.0813333333,23.6796,24.1921333333,36.5005333333,22.4517
817.50,22.1852,45.7270666667,34.2996,36.8164909091,23.1116,23.2845,23.3598666667,35.4211,21.6667333333
817.81,23.0378666667,45.6927333333,35.1561333333,37.0568121212,23.3374666667,24.2905333333,24.5443333333,35.7803333334,22.4053
818.11,21.9909666667,45.4021333333,34.7699,36.9204181818,22.8324666667,23.6781666667,23.8670666667,35.6485666667,21.8555333333
818.41,21.0692,44.8740666667,34.3240333333,36.602430303,22.1384666667,23.2979333333,22.9403333333,35.1492666667,21.6116333333
818.72,21.9863,44.7930666667,34.6804,36.9946848485,22.5562666667,24.4951666667,23.8416666667,35.8352333333,22.2695333333
819.02,22.4887333333,45.6436666667,35.1768666667,37.7273515151,22.8217333333,24.8404666667,24.4215333333,36.8005,22.8629333333
819.33,23.2893,46.228,35.8928,38.4786848485,23.6465333333,25.7769333333,25.5826,37.4058666667,23.3992333333
819.63,22.8439333333,45.6326666667,35.0070666667,37.627169697,22.9968666667,24.8707,24.8872,36.6751,22.7883333333
819.93,21.3646,44.364,33.7952666667,36.4092969697,21.7389333333,23.305,23.2646666667,35.2664666667,21.239
