wavelength,Back_OryFunf,Belly_OryFunf,Breast_OryFunf,Crissum_OryFunf,Crown_OryFunf,DorTail_OryFunf,Patch10_OryFunf,Rump_OryFunf,Throat_OryFunf,WingTip_OryFunf
733.57,13.4092,33.17225,21.6265333333,25.0494333333,13.9470666667,11.0317666667,15.1534666667,14.6014666667,21.7966714286,14.625
733.89,13.0632666667,32.9811666666,21.4355333333,24.8630666667,13.5874,10.7619333333,14.8788666667,14.3111333333,21.5406047619,14.2758
734.21,12.9011,32.6911666667,21.2126333333,24.7223666667,13.4682666667,10.5726,14.6462666667,14.1266,21.4644380952,14.0245
734.52,12.8727,32.8089166666,21.3398333333,24.9139666667,13.5841333333,10.5627333333,14.7431333333,14.1934,21.4724809524,13.8229333333
734.84,12.4403666667,32.45325,21.0447,24.6371333333,13.2630666667,10.4913333333,14.4358666667,13.9801333333,21.0196285714,13.3944666667
735.16,12.5991,32.7263333333,21.3804,24.8134666667,13.3077333333,10.5169666667,14.4139333333,14.1211111111,21.2572571428,13.4912333333
735.48,12.6073,33.0135833333,21.7756,24.9468333333,13.2907333333,10.7652666667,14.3947333333,14.1293777778,21.3307619048,13.5512
735.79,12.8704333333,33.2884166667,21.8802,25.2314666667,13.5224,10.8861,14.5772,14.3722222222,21.3272285714,13.7997333333
736.11,12.8949,33.2493333334,21.8245333333,25.1339,13.4198,10.973,14.5080666667,14.4897111111,21.1421142857,13.6661333333
736.43,12.8624333333,33.5035833334,21.9252666667,25.1965666667,13.2968666667,11.0297333333,14.4481333333,14.5000222222,21.3331619048,13.7508
736.74,13.2293333333,33.9079166666,22.4295666667,25.5637,13.7124,11.3855,14.6880666667,14.8682888889,21.6924095238,14.1856333333
737.06,13.5681333333,34.3403333333,22.8452333333,25.9526,13.9684,11.6123,15.1026,15.1685111111,22.0147904762,14.4624
737.38,13.3455666667,34.1189166667,22.5923,25.7645666667,13.7639333333,11.4228,14.9073333333,14.8609111111,21.8185380952,14.218
737.69,13.3693,34.3986666667,22.8453666667,25.9136333333,13.8238666667,11.5594333333,14.9882666667,14.9493555556,21.861052381,14.4519333333
738.01,13.0505,33.9973333333,22.4094,25.4533,13.4174,11.2059,14.6677333333,14.6881111111,21.3825333333,14.3502333333
738.33,13.6834333333,34.4588333333,22.9697333333,25.9406,13.8502666667,11.6202666667,15.1018666666,15.1217555555,21.8792238095,14.9869666667
738.64,13.8049666667,34.43575,22.8874,26.1128333333,14.1095333333,11.9405333333,15.3008666667,15.3049111111,21.8469619048,15.1668666667
738.96,14.0699,34.2616666667,22.8354666667,26.1798333333,14.2038666667,11.965,15.5317333334,15.5260444444,22.0224904762,15.41
739.28,13.9324,34.16575,22.5239333333,26.0007333333,14.0488,11.8318666667,15.5812,15.4161333333,22.1188380952,15.1849666667
739.59,14.0048,34.0085833334,22.5993666667,26.1503,14.106,11.8767,15.704,15.5473111111,22.1960904762,15.3588333333
739.91,14.3001,33.91475,22.7043,26.1664333333,14.364,12.0899666667,16.0000666667,15.6999111111,22.2765619048,15.4522666667
740.23,14.3977,33.81325,22.7398333333,26.0439,14.4924,12.1642,16.2070666667,15.8425333333,22.3611285714,15.3863
740.54,14.1253666667,33.7741666666,22.5809,25.9077666667,14.4142666667,11.9968666667,15.9678,15.7376888889,22.3348666667,15.2176666667
740.86,14.3721,33.8731666667,22.9551,26.033,14.7207333333,12.1948333333,16.2156666667,16.0615111111,22.407552381,15.4274666667
741.18,14.6862,34.1788333333,23.0533333333,26.1105666667,14.9845333333,12.4248666667,16.3945333333,16.3202444444,22.4755095238,15.6079
741.49,15.2750333333,34.6230833334,23.5105,26.7716333333,15.4154666666,12.9131666667,16.8989333333,16.7590444445,23.0453619048,16.1783333333
741.81,14.8013333333,34.1666666667,22.8186666667,26.308,15.032,12.3333333333,16.464,16.2195555555,22.727047619,15.7293333333
742.12,14.5613333333,34.1859166667,22.7166,26.1823,14.7714666667,12.1244,16.2424,15.9685555556,22.7001428571,15.4495666667
742.44,14.1304333333,34.1104166667,22.5692333333,26.0837666667,14.4082,11.8165333333,15.9358666667,15.6374222222,22.4307095238,15.0351333333
742.76,14.1032,34.1909166666,22.88,26.2330333333,14.4324,12.0125,15.8465333333,15.5749777778,22.3043047619,15.1227
743.07,13.6305666667,34.041,22.3747333333,25.6697666667,14.0529333333,11.6353333333,15.4268,15.0407333333,22.0371380952,14.7001333333
743.39,13.3972333333,34.3705833333,22.4656666667,25.8892,13.8788,11.4433,15.3554,14.9995555556,22.0192047619,14.633
743.70,12.8967333333,34.2661666667,22.1017,25.7314333333,13.3834666666,10.8539,15.0088666667,14.5328888889,21.5217714286,14.3526
744.02,12.6132,33.97175,21.7446333333,25.4535333333,13.0244666667,10.5833666667,14.7172,14.0778444444,21.1095952381,14.0191333333
744.34,12.7696,34.111,21.6532666667,25.6582666667,13.0388,10.6491333333,14.6528666667,14.0986666667,21.3256571428,14.0667666667
744.65,12.3950666667,33.8591666667,21.5842,25.8663,12.5858666667,10.5628,14.4287333333,13.7458888889,21.2055952381,13.6208
744.97,11.7913,33.7179166666,21.1378666667,25.3073666667,12.1155333333,10.1061333333,13.9421333333,13.4224888889,20.7489714286,12.9181
745.28,11.7059,33.784,21.3914333333,25.2041666667,11.9401333333,10.1202,13.9559333333,13.4546222222,20.6451857143,12.8862333333
745.60,11.8562333333,33.6555,21.3867333333,25.2187333333,12.0785333333,10.0691333333,14.0326666667,13.5890222222,20.5746571429,13.0189666667
745.91,11.9487333334,33.6405833333,21.2633333333,25.0624333333,12.1591333333,10.1228,14.0464,13.6530666667,20.3710238095,13.0966
746.23,11.9555,33.807,21.0748,24.8338,12.1653333333,10.0015333333,13.9174,13.5662888889,20.4181,13.1003
746.55,12.4148666667,34.2029166667,21.6619666667,25.3417,12.5572,10.3881,14.4404,14.1702444444,20.7002666667,13.7136333333
746.86,12.9266666667,33.9918333334,21.8363666667,25.5719333333,13.0075333333,10.7004333333,14.6092666667,14.4357777778,20.9371666667,14.0353666667
747.18,12.9365,33.9465833333,21.8717,25.5823,12.9094,11.0874333333,14.3298,14.347,21.1174380952,14.0057
747.49,13.9153333333,34.4971666667,22.7247333333,26.4308333333,13.8346666667,11.9382333333,15.2194,15.3157777778,22.0766047619,14.8986333333
747.81,14.4168666667,34.9288333333,23.0721333333,26.5835666667,14.1348,12.4621,15.6486,15.7186444444,22.2777047619,15.3249666667
748.12,14.8661,35.1096666667,23.1493666667,26.5696333333,14.5307333334,12.6096333333,15.8722,15.9870666667,22.544,15.7620666667
748.44,15.3279,35.25775,23.7928,27.0437,15.1126,13.1239333333,16.1091333333,16.4625333333,23.0319857143,16.4441666667
748.75,15.4452333333,35.31875,23.7678,27.2236333333,15.4222,13.2974666667,16.3658,16.7160888889,23.2562714286,16.7644
749.07,16.0355666667,35.7536666667,24.4005,27.5803666667,15.8290666667,14.0419333333,16.8474666667,17.1762444445,23.9179809524,17.2102
749.38,16.1364666667,35.7809166667,24.5048333333,27.8621666667,15.9784,14.1854,16.9046,17.2552222222,24.1756333333,17.1981
749.70,16.2174666667,35.63925,24.5368666667,27.8841,16.0593333333,14.4646333333,17.1044666667,17.4829777778,24.2819428571,17.2967333333
750.01,16.1103333333,35.598,24.5097,27.7722333333,15.9008666667,14.3581333333,16.8096666666,17.2475555556,24.3222095238,16.9538666667
750.33,16.1712666666,35.9675833333,24.4453333333,27.8726666667,15.9618,14.5493333333,16.9471333333,17.4768,24.4291285714,17.1564
750.64,16.3119,36.0044166667,24.3930666667,28.0073,16.0910666667,14.3133666667,17.1224,17.5535555556,24.1712571429,17.1525
750.96,15.7567333333,35.7625,23.8177333333,27.5852333333,15.613,13.9457,16.6594,17.0130444444,23.6147809524,16.7068666667
751.27,15.1105333333,35.4519166666,23.4431666667,27.3404666667,15.2768666667,13.4983,16.2979333333,16.5350222222,23.3901047619,16.4367333333
751.59,14.4719333333,34.9565,22.8845666667,26.5288666667,14.719,12.8119666667,15.7879333333,15.9149111111,22.845452381,15.7879
751.90,13.9750333333,34.3545833333,22.0265,25.9263666667,14.1185333333,12.3627666667,15.2252,15.2890666667,22.251147619,15.1411333333
752.22,14.3865,34.825,22.5456333333,26.4784333333,14.4975333333,12.7919666667,15.4573333334,15.5983111111,22.8570428571,15.4092666667
752.53,13.6654666667,34.399,21.943,26.0910666667,14.0266,12.1806666667,15.0006666667,15.0935111111,22.1611857143,14.9415
752.85,13.3229333333,34.4360833333,21.8923333333,25.9005,13.7216,12.0467666667,14.9037333333,14.9301111111,22.0691285714,14.8612
753.16,13.2109,34.3260833333,21.8187333333,25.9949333333,13.7082,11.7066,14.6884666667,14.8135111111,21.9036952381,14.8921333333
753.47,13.1531,34.238,21.6414333333,25.9159,13.7384666667,11.4908666667,14.6827333333,14.7243777778,21.5627714286,15.0655
753.79,13.0643333334,34.1215,22.0140333333,25.7568,13.6979333333,11.4387666667,14.6571333333,14.6640666667,21.4816619048,15.0935
754.10,13.1043333333,34.2863333333,22.1608666667,25.9071333333,13.6256,11.6335666667,14.5991333333,14.7618888889,21.8670380952,15.2861666667
754.42,13.0419333333,34.0923333333,22.1417666667,25.7346666667,13.4457333333,11.3766666667,14.5234,14.8330888889,21.5222619048,15.038
754.73,13.1229666667,33.9546666666,22.1575333333,25.6708666667,13.3608,11.3159333333,14.5288,14.9872222222,21.3356857143,14.9938333333
755.05,13.2643,34.18475,22.5002,26.2049,13.6279333333,11.7151,14.7630666667,15.3356444445,21.5764095238,15.3182
755.36,13.8807,35.38925,23.6178333333,27.1279,14.3964666667,12.3389666667,15.7974,15.9568,22.2453809524,16.0755666667
755.67,14.1233333333,35.7176666666,24.0068666667,27.2554,14.5074666667,12.6551333333,16.0372666667,16.0917111111,22.1447095238,16.1882
755.99,14.4861666667,36.21125,24.4413,27.5081666667,14.879,12.8202666667,16.3220666667,16.3809555556,22.547947619,16.5592666667
756.30,14.5307666667,35.9371666667,24.4727,27.4542666667,14.8986666667,12.5506666667,16.1492,16.2050444445,22.4865952381,16.5043333333
756.62,14.6439666667,35.8958333333,24.623,27.3286333333,14.8152,12.5714333333,16.2260666667,16.1259111111,22.5538761905,16.3633666667
756.93,14.7318,35.9763333333,24.8024,27.6404333333,15.0824666667,13.0980666667,16.4376666667,16.4760444445,22.7054047619,16.2519666667
757.24,14.4040333333,35.7315833333,24.3476,27.4515333333,14.6705333333,12.7455333333,16.1433333333,16.1649111111,22.4028428571,15.7688333333
757.56,14.4072666667,35.6635,24.2040666667,27.3876333333,14.8170666667,12.6817666667,16.1813333334,16.2243777778,22.3405714286,15.6362666667
757.87,14.6241333333,36.0414166667,24.4472333333,27.7290666667,14.9686,13.0161,16.282,16.3614,22.8366952381,15.9761333333
758.18,14.9783666667,36.1765833333,24.5972333333,27.8101666667,15.2971333334,13.3157666667,16.4504666667,16.4696444445,23.074952381,16.0946666667
758.50,15.9152,36.8783333333,25.4404,28.4204,16.0191333333,14.1631,17.2246,17.3056666667,23.8641428571,16.8025
758.81,15.7563,36.22475,24.8649,28.0742,15.7324666667,13.9657666667,16.7874,17.0734666667,23.7505142857,16.5809
759.13,15.7606333333,35.8540833333,24.5824666667,27.9268333333,15.866,13.7470666667,16.6054,17.1999111111,23.6849095238,16.4008333333
759.44,16.0228666667,35.9319166666,24.7918666667,28.1409666667,15.8958,14.0726666667,16.6682666667,17.2899555555,23.8964190476,16.4342333333
759.75,16.4944666667,36.5115833333,25.0525,28.5220666667,16.3332,14.6407,17.1754666667,17.7746222222,24.2375476191,16.8640333333
760.07,16.4348333333,36.752,24.8229,28.6372,16.2342666667,14.6820333333,17.0646,17.6973111111,24.2701380952,16.9374333333
760.38,16.8619333333,37.24625,25.0270666667,28.8347,16.4884,14.8396,17.2168666667,17.8035777778,24.533847619,17.3190333333
760.69,16.9203,37.09375,24.9316666667,28.8090333333,16.6817333333,14.9543333333,17.3227333333,17.8962444445,24.5514571429,17.4977
761.01,16.4219333333,36.6068333333,24.4218,28.3318,16.2306,14.4929666667,16.8118666667,17.3249333333,23.9753619048,16.8668333333
761.32,16.2034333333,36.3761666667,24.1245,28.0234666667,16.2336666667,14.0988,16.6134,17.001,23.658747619,16.6133666667
761.63,15.7183666667,36.4279166667,23.8220666667,27.9241333333,15.8952,13.6299333333,16.3548,16.6156,23.4133619048,16.3506333333
761.94,15.2095666666,36.0698333334,23.375,27.7614333333,15.5680666667,13.1954,15.9428,16.2123555556,23.0487476191,15.9774666667
762.26,15.0869,36.1948333333,23.583,27.6929666667,15.576,13.1052666667,15.7692,16.1141555556,23.0200904762,15.9018
762.57,14.6532333333,36.1068333333,23.4451666667,27.6179333333,15.2535333333,12.9535,15.465,15.6476,22.7368904762,15.6232666667
762.88,14.2711333333,35.76825,23.0883,27.3209,14.9167333333,12.4921666667,15.1822666667,15.3118,22.3622571429,15.2908666667
763.20,14.2873,35.7008333333,23.1647666667,27.2685666667,14.9422,12.5511333333,15.2602666667,15.4017111111,22.4818428571,15.2356333333
763.51,14.5891666667,35.8783333333,23.5018333333,27.4341333333,15.2747333333,12.8912,15.6718666667,15.9172888889,22.7935238095,15.4616
763.82,14.6488666667,35.7293333333,23.5618666667,27.5275,15.1836666667,12.8718,15.7070666667,15.9084222222,22.8657476191,15.5108666667
764.14,15.0408666667,36.135,23.9375333333,27.8989333333,15.5472,13.3196666667,16.012,16.1392888889,23.2109761905,15.9200666667
764.45,15.5357666667,36.5375833333,24.6840333333,28.2356666667,16.0321333334,13.7913,16.6351333333,16.7014222222,23.7658238095,16.4985333333
764.76,15.857,36.7988333333,25.1569333333,28.6018666667,16.2978,14.2246333333,16.9344666667,17.0176888889,24.2145619047,16.8638333333
765.07,16.2053666667,36.8166666667,25.7182,28.8608,16.5464,14.6138,17.1712666667,17.4704222222,24.5050571429,17.3223666667
765.39,16.3735666666,36.9155833333,26.0275,28.8820333333,16.7286666667,14.7236333333,17.3483333333,17.5729111111,24.6483047619,17.7793666667
765.70,16.5719666667,36.9675833333,26.2352333333,29.0413333333,16.8519333333,14.9371666667,17.7471333333,17.8211111111,24.7988952381,17.9877
766.01,17.2829333333,37.4465833333,26.9725666667,29.4874333333,17.4268,15.5708,18.4771333333,18.5700666667,25.4882428571,18.7047333333
766.32,17.8969333333,37.9824166667,27.5830333333,30.0659666667,17.9749333333,16.2267,18.9754666667,19.2198444445,25.9315809524,19.4201
766.64,18.0444666667,38.1275,27.8441,30.1547,18.1882,16.3825333333,19.1036666667,19.2487555555,26.1219095238,19.7315666667
766.95,17.8462666667,38.1575,27.9708666667,30.1576666667,18.2181333333,16.0609666667,18.9081333333,18.8418888889,25.9480047619,19.5867666667
767.26,17.8951,38.3461666667,27.9501666667,30.1682333333,18.5155333333,16.2011,19.2543333333,18.9793111111,26.2545428571,19.8163
767.57,16.8668,37.6408333333,27.1115666667,29.1438666667,17.6766,15.085,18.3164,18.1400444444,25.2372857143,19.0759666667
767.88,16.7515,37.6085,26.8621,29.1958333333,17.5355333333,15.0284666667,18.1405333333,17.9597777778,25.2580285714,19.0610333333
768.20,17.0128666667,37.8245,27.1031666667,29.2740333333,17.8292,15.4534666667,18.5966666667,18.3559111111,25.4601523809,19.2889333333
768.51,17.5744333333,38.1131666667,27.3610666667,29.2787666667,18.5535333333,15.9281,19.2039333333,18.7715777778,25.7943238095,19.4134
768.82,17.673,38.0831666667,27.2775666667,29.1953333333,18.4024666667,15.8698333333,19.2408666667,18.7781333334,25.8601761905,19.0687333333
769.13,17.9744333333,38.27025,27.3541666667,29.5789666667,18.6334666666,16.1052333333,19.4956666667,19.1498,26.152047619,19.2310666667
769.44,17.6545333333,37.7609166667,26.9330666667,29.0473333333,18.1402,15.4907333333,19.2024666667,18.7974,25.7411952381,18.9069333333
769.76,17.5069333333,37.79275,27.1353333333,29.0246,18.2732,15.4337,19.4807333333,18.8810888889,25.944447619,18.8008
770.07,17.8857333333,38.1628333333,27.5014333333,29.5749,18.5318666667,15.8617333333,19.8541333333,19.3075333333,26.0649761905,19.0707666667
770.38,17.5825333333,37.49725,27.2918,29.4228666667,18.0852666667,15.6896666667,19.4666,18.9828888889,25.8368,18.7564
770.69,17.2428333333,37.1440833333,27.3122333333,29.2534,17.7314666666,15.5681333333,18.9777333333,18.7446,25.6298095238,18.3119333333
771.00,18.9739333333,38.1821666667,28.6492666667,30.8164,19.0844,17.0006,20.4465333333,20.2030444444,27.4480285714,19.3662
771.32,19.3613,38.444,29.0074666667,31.4670666667,19.3338,17.2371,20.7619333333,20.5125555555,27.624647619,19.4615666667
771.63,18.9547666667,37.6035833334,28.5267333333,31.2499666667,18.9225333333,16.6506333333,20.2394,20.0935777778,27.2775,19.1850666667
771.94,17.8845333333,37.2091666667,27.9628,31.256,17.7729333333,15.7929333333,19.4303333333,19.1753777778,26.8830142857,18.6134
772.25,17.7417666667,37.4128333333,27.9529333333,31.5983666667,18.0178666667,15.7715333333,19.4288,19.0544666667,26.8940238095,18.6633
772.56,17.2831,37.0613333333,27.7241666667,31.0892333333,17.2026666667,15.1900333333,18.3819333333,18.3040222222,26.3172380952,17.9604
772.87,16.8543,37.1996666667,27.2048333333,30.9985333333,16.8418,14.9574,17.7777333333,17.8444666667,25.9091619048,17.4248666667
773.18,17.7058666667,37.7604166667,27.4080333333,31.2972666667,17.4802,16.0267,18.2142666667,18.4656222222,26.6142619048,18.1819
773.50,16.6970666667,37.09475,26.7073333333,30.3647,16.7224,14.9113666667,17.1074,17.3118222222,25.5783142857,17.5455
773.81,16.9704,37.7605,26.8006,30.7413,16.8906,15.0374333333,17.2870666667,17.7486222222,25.8756047619,17.8405
774.12,16.9093,37.9228333333,26.7571,30.4542333333,16.8965333333,14.4383,17.2114666667,17.8086666667,25.4420952381,18.1203666667
774.43,16.0453333333,37.8866666667,26.376,30.16,16.24,13.928,16.464,17.0311111111,24.9455238095,17.7653333333
774.74,15.8652,37.4401666667,25.9211333333,29.6565,16.0916,14.1505,16.113,16.5192888889,24.8840285714,17.9844333333
775.05,15.3891333333,37.5754166666,25.1974,28.9201,15.5154,13.8404333333,15.636,15.8900888889,24.4400714286,17.3273666667
775.36,15.9161666667,37.8114166667,25.1162,28.6688333333,15.8806666667,13.9001666667,15.8477333333,16.2073333333,24.7368333333,17.7431
775.67,16.5643,38.2504166666,25.5767,29.1064,16.5587333333,14.7053666666,16.4482,17.0326888889,25.5092047619,18.0496333333
775.98,15.9489666667,37.9606666667,24.8186666667,28.4985333333,16.6141333333,14.4778,16.2814,16.4403777778,25.3002428571,17.8720666667
776.30,15.9335666667,37.7454166667,24.8909666667,28.4700666667,16.6251333333,14.2269666667,16.3541333333,16.3816666667,25.5296904762,18.246
776.61,14.6799,37.195,24.2722,27.9702666667,15.4520666667,12.693,15.1534666667,14.9104444444,24.507747619,17.1749333333
776.92,15.2872666667,37.63925,24.6872666667,28.686,15.8525333334,12.8477666667,16.0011333333,15.6088666667,25.3500095238,17.4177666667
777.23,15.3332333333,37.7706666667,24.7678,29.0850666667,16.0056666667,12.7503,16.2425333333,15.3419555555,25.5262857143,17.2495666667
777.54,15.1239666667,37.6158333333,24.6846333333,29.2377,15.7070666667,12.5202,15.9163333333,14.8579555556,25.8517380952,16.4813333333
777.85,14.6975,36.8836666667,23.9327,28.4088,15.3764666667,12.1937333333,15.6185333333,14.5595555556,25.0913904762,15.9108333333
778.16,13.8506666666,36.7211666666,23.6147,27.5227333333,14.8276,11.2854666667,15.0090666667,14.2427777778,24.4434047619,14.8760333333
778.47,14.4139666667,37.26475,24.5962,28.1513,15.2822666667,11.5575666667,15.3308666667,14.8856666667,24.9753857143,15.6253333333
778.78,14.9861666667,37.611,25.2248,28.8060666667,15.7024666667,11.9099333333,15.7698,15.0882222222,25.0958857143,15.9503333333
779.09,14.2057666667,37.40625,25.3939666667,27.9612,14.9718666667,11.1663333333,14.997,14.2839111111,24.5212333333,15.4722666667
779.40,14.6085,37.9195833333,25.8261333333,28.4436666667,15.2572,11.3389333334,15.4105333334,14.8587333333,24.7398476191,15.9282666667
779.71,14.8098,37.99925,26.0082,28.517,15.6472,12.0868666667,15.8326666667,15.0612888889,24.814347619,16.0083666667
780.02,14.1724,37.416,25.3059,28.0116,15.1327333334,11.8252,15.3697333333,14.7828666667,24.291352381,15.4148333333
780.33,12.8599333333,36.4563333333,24.1091666667,26.7455,13.9908,10.8842666667,13.7146666667,13.6005777778,23.3591809524,13.9842333333
780.64,13.2128333333,36.6160833333,24.5943333333,26.4091,14.4998,11.9649,13.9981333333,14.0806444445,23.7025666667,14.6725333333
780.95,13.9897333333,36.9770833333,25.5502333333,27.0174333333,15.1029333333,13.2497333333,14.7618,14.867,24.2274380952,15.2412666667
781.26,14.0455,36.8290833333,25.8699666667,26.9041666667,14.9659333334,13.1740333333,14.5951333333,14.4585555556,24.1779333333,14.8649333333
781.57,14.9479,37.55675,26.6894666667,27.8168666667,15.6986,13.9928,15.3930666667,14.8561777778,24.9415380952,15.6531333333
781.88,15.2889,37.8875833334,27.0126333333,27.9430333333,15.9843333333,14.4236,15.9582666667,15.1962888889,24.9018952381,15.7069666667
782.19,15.3631333333,37.9864166667,27.0914,27.7075666667,16.1544,15.0423666667,15.869,15.5252,25.2904380952,15.5317333333
782.50,16.1447666667,37.7041666667,27.1886333333,28.3798,16.5290666667,15.389,16.292,15.9441111111,25.2019190476,15.8919
782.81,16.7079,37.7539166666,27.8635333333,28.5524,17.0666,16.2539666667,16.8445333333,16.6941555556,25.4269761905,16.4795
783.12,17.2976,38.3253333334,28.2523666667,29.081,17.6246666667,16.4207666667,17.2557333333,17.5448222222,25.828,17.2298666667
783.43,18.4614666667,38.7738333333,29.2370333333,29.3367666667,18.5384,16.9710333333,18.3204,18.4550666667,26.5145666667,18.4840666667
783.74,19.0687333333,38.6760833334,29.5342333333,29.2919333333,18.9409333333,17.2822666667,18.6157333333,18.724,26.5389238095,19.0367333333
784.05,18.7855,38.00075,29.1021333333,28.3818,18.2428,16.7214666667,18.3398,18.6864222222,25.8434571429,18.5401666667
784.36,19.0954333333,38.2376666667,28.9333,28.4695,18.3268666667,16.6924666667,18.6964666667,18.8067777778,26.1956333333,19.0922
784.67,19.4101,38.4083333333,29.469,29.3156666667,18.7878666667,17.1717666667,19.1789333333,19.7676,26.8211142857,19.9347666667
784.98,18.4910333333,37.5039166667,28.9919666667,28.3999666667,18.4389333333,16.3935333333,18.6145333333,19.5382,26.2381714286,19.5935666667
785.29,17.7033,36.9363333333,28.3054333333,28.0157333333,17.9994666667,15.8441,18.0256666667,19.1006,26.3027904762,19.3354666667
785.60,16.5428,36.27,27.4296666667,27.4531666667,17.142,14.3106,17.3628,18.2553555555,25.4628380952,18.8553666667
785.91,16.3945,36.6430833333,26.9589333333,26.6130333333,16.6330666667,14.4891666667,17.1907333333,18.2214,25.3244952381,18.8843
786.22,17.1207,37.3426666667,26.6666666667,26.8886,16.6601333333,14.6322,17.7203333333,18.3896222222,25.8226190476,18.9958333333
786.53,17.045,37.8414166667,26.7654666667,27.1865666667,16.5382666667,14.6003,17.5254,18.1923777778,25.9988,18.4369666667
786.84,16.1332,37.3260833333,25.7357,26.9285,15.4474,13.5255333333,16.2624666667,17.2984444444,25.2541904762,16.8257
787.14,15.6470333333,37.1404166667,25.2156333333,26.7582333333,15.0196,13.2841333333,16.0391333333,16.8105333333,24.9405904762,16.1110333333
787.45,15.5958333333,37.006,25.4046,27.5972,15.3027333333,13.378,16.1250666667,16.8324888889,24.9095142857,16.3479666667
787.76,15.3039,37.356,25.4735333333,27.5336666667,15.7196666667,13.1796666667,15.9052666667,16.6858666667,24.4972666667,16.2283666667
788.07,14.8420333333,37.4435833333,24.7130333333,26.9019666667,14.8676666667,12.7498,15.1257333333,15.7361555555,23.8104666667,15.6188666667
788.38,15.7248,38.1709166667,24.5129,27.4798666667,15.0820666667,13.1437666667,15.5769333333,15.9541333333,24.0193380952,15.9853
788.69,16.2867333333,38.4695833334,24.9635,27.9358666667,15.7644666667,13.6245666667,16.1063333333,16.2795555555,24.0926,16.4071
789.00,16.7040666667,38.5329166666,25.3476333333,28.1602,16.2518666666,14.3997,16.3142666667,16.5014,24.1190047619,16.6449666667
789.31,15.827,37.6185,24.9937333333,28.2196666667,15.8839333333,13.1091333333,15.4734,15.5618888889,23.4376238095,15.7733
789.62,15.1586666667,37.4110833333,25.1781,28.2945,16.1424,12.7799333333,15.2298,15.3377333333,23.3290333333,15.4175333333
789.92,14.4178666667,36.48525,24.7171333333,27.6912,15.2428,11.8462666667,14.4976,14.4842888889,22.6832095238,14.5707333333
790.23,14.504,36.6566666667,25.2057,28.1005333333,15.8096666667,12.3953333333,15.3306,14.7255777778,23.0103904762,15.1416
790.54,15.4205,37.2620833333,26.3689666667,29.0929666667,16.7116666667,13.0356333333,16.3100666667,15.7494222222,24.162252381,15.9398333333
790.85,15.9576333333,37.8395,26.5362666667,28.6699666667,17.0158666667,13.1216666667,16.7336666667,16.1198,24.8147666667,16.5431333333
791.16,16.2091333333,37.09975,26.3463,28.3421,16.8391333333,13.0799666667,16.811,16.3817111111,24.8549857143,16.6808666667
791.47,17.5604666667,37.6006666667,27.5042,29.1413,18.2825333333,14.0903333333,18.3455333333,17.6889555555,26.0828714286,17.6270666667
791.78,17.6667666667,37.4194166667,28.3404666667,29.6380666667,18.5232666667,14.5590666667,19.0466,18.1075555556,26.8596904762,18.3369
792.08,17.1622333333,36.6096666667,27.6431333333,29.0233333333,17.9222666667,13.9537333333,18.6196666667,17.4719333333,26.5880476191,18.0727666667
792.39,17.5318666667,36.8725833333,27.7417666667,29.4756666667,18.2546,14.2959666667,18.8915333333,18.1600444445,27.3969857143,18.2584666667
792.70,17.7155666667,36.5436666667,27.2899333333,29.343,18.6934666667,14.8749,19.3282,18.6737333333,27.8201714286,18.9734
793.01,18.2896,36.6210833334,27.5066666667,29.7413666667,18.9586666667,15.2832,19.468,18.7558,28.0581857143,19.6465666667
793.32,18.8484,36.7825,27.7225666667,30.0439333333,20.0,16.5526333333,20.8610666667,19.7818,28.6350190476,21.0929
793.62,19.3047333333,36.4971666667,27.8182,29.9430333333,20.6417333333,17.4831,21.0408666667,20.7201555556,28.911647619,21.8430666667
793.93,19.8434333333,37.4564166667,27.9471,30.7306666667,21.3499333333,18.4273,21.6770666666,21.4845555555,29.1325666667,22.7245
794.24,19.7494666667,37.2825,28.0861,30.8176666667,21.5866666667,18.4134333333,21.4822,21.5008222222,29.1345571429,22.2025
794.55,19.0775666666,37.0281666667,27.7987,30.7861,21.0551333334,17.8686666667,20.8455333333,21.0202,28.9852761905,21.2474
794.86,18.0544666667,36.5496666667,27.1965666667,30.4218,20.1673333333,16.6004333333,19.9790666667,20.3579555555,28.4873571429,20.7288333333
795.16,17.2751333333,36.3069166667,26.6320666667,30.0382333333,19.9446666667,15.7055666667,19.2392,20.0875777778,27.5448952381,19.5125333333
795.47,17.4191,36.48275,27.0071333333,30.3575666667,20.1974,15.9211333333,19.4552666667,20.4788888889,27.4556714286,19.1078
795.78,16.1517666667,35.34025,26.6462666667,29.397,19.2141333333,15.0711333333,18.6044,19.3811111111,26.1628142857,17.7846333333
796.09,16.2610333333,36.0125,27.2853666667,29.4658666667,18.9045333333,14.7161333333,18.4516666666,19.2652222222,26.1339714286,17.5524333333
796.40,14.5624,34.6026666667,26.0587,27.9724666667,17.3079333333,12.9493,16.8469333333,17.7196888889,24.5376666666,15.6877666667
796.70,12.4575666667,33.2638333333,24.4838,26.2738333333,15.2102666667,10.1875666667,14.1882666666,15.6715555556,22.7548714286,12.9371333333
797.01,11.3,32.8971666667,23.8959333333,25.4133333333,14.3305333333,8.56126666667,12.9131333333,13.9506,21.642252381,11.7701
797.32,9.70666666666,31.4080833333,22.6292,23.6890333333,12.7319333333,6.4429,10.7226,12.1647777778,19.8963238095,10.3814666667
