wavelength,Back_CorPilm,Belly_CorPilm,Breast_CorPilm,Crissum_CorPilm,Crown_CorPilm,DorTail_CorPilm,Patch10_CorPilm,Rump_CorPilm,Throat_CorPilm,WingTip_CorPilm
344.89,10.4618,26.26,19.0156666667,29.1866,11.9138,8.5196,4.86606666667,13.9985333333,20.7716,10.7697
345.25,10.6507333333,26.3742666667,19.0869333333,29.2912,12.0321333333,8.63526666667,5.0449,14.057,20.9674,10.8661333333
345.62,11.0116,26.888,19.5482,29.6746666667,12.3524666667,9.02946666667,5.25363333333,14.4152666667,21.4177333333,11.2668
345.99,11.1784666667,27.2633333333,19.5903333333,29.7904,12.4204666667,9.1788,5.31623333333,14.5324,21.4608666666,11.1784333333
346.35,11.4355333333,27.4864333333,19.8165333333,30.0223333333,12.6446,9.18386666666,5.40713333333,14.5966666667,21.7256,11.2998666667
346.72,11.6248,27.7314,20.0677333334,30.4406666667,12.8916666667,9.38440000001,5.5767,14.8406666667,22.0843333333,11.4491
347.08,11.5182,27.6715333333,20.0207333333,30.3480666667,12.8106,9.29340000001,5.42596666667,14.8051333333,22.0718666667,11.3095333333
347.45,11.6578666666,27.844,20.1312666667,30.4644666667,12.8999333333,9.47360000001,5.68443333333,14.8682,22.2705333333,11.349
347.81,11.7401333333,28.0044333333,20.2658666667,30.7316,12.9900666667,9.50793333334,5.78513333333,15.0263333333,22.4641333333,11.3519
348.18,11.5908666667,27.9639333333,20.2953333333,30.8294,12.8863333333,9.39579999999,5.67713333334,14.9848,22.4091333333,11.2690333333
348.54,11.3789333333,27.7312333333,20.1843333333,30.6320666667,12.722,9.26453333333,5.56826666667,14.8625333333,22.2291333333,11.1559666667
348.91,11.3059333333,27.9043,20.133,30.6371333333,12.7506666667,9.17746666667,5.61276666667,14.7068666667,22.228,11.0360666667
349.27,11.1216666667,27.9316333333,20.0692,30.5547333333,12.6560666667,9.03553333333,5.54966666667,14.5944666667,22.1310666667,10.9187666667
349.64,10.9834666667,27.7815333333,19.802,30.4337333333,12.5616666667,8.8314,5.38806666666,14.3490666667,21.9020666667,10.6671666667
350.00,10.6022666667,27.7276666667,19.6169333333,30.3007333333,12.4155333333,8.52986666667,5.13556666667,14.0679333333,21.8964666667,10.5273666667
350.37,10.5044,27.5814333333,19.5048,30.2594666667,12.3718666667,8.633,5.10053333333,14.0278,21.7488666667,10.4898
350.73,10.5364,27.5730666667,19.5422666667,30.2034,12.3184,8.67286666667,5.14976666667,13.9322,21.6951333333,10.5001666667
351.10,10.3480666667,27.3637333333,19.2984,29.9004666667,12.0234,8.3544,4.99693333333,13.6160666667,21.4442666667,10.3059666667
351.46,10.1834,27.3234333333,19.3059333333,29.7242,11.9006666667,8.15806666667,4.72316666667,13.5360666667,21.3399333333,10.1815666667
351.83,10.1942666667,27.5823666667,19.418,29.9280666667,11.9528,8.2176,4.72623333333,13.4946,21.4142666667,10.2359
352.19,10.078,27.3446,19.1142666667,29.6572,11.7249333333,7.9786,4.56726666667,13.2544666667,21.2837333333,9.94386666665
352.55,10.2038666667,27.6409666667,19.1920666667,29.8835333333,11.8774,7.9676,4.6464,13.3053333333,21.3844666667,9.91283333333
352.92,10.3330666667,27.7113,19.3738,29.9550666667,12.0772666667,8.1262,4.8154,13.5351333333,21.6735333333,10.0742
353.28,10.5152666667,27.9219,19.4872666667,30.1974666667,12.2413333333,8.24566666667,4.833,13.7211333333,21.8524666667,10.1803
353.65,10.4289333333,27.9638,19.4352666667,30.0716666667,12.2564,8.19393333333,4.82183333333,13.7276666667,21.8828,10.2562666667
354.01,10.6242666667,27.8691,19.5186,30.067,12.3162,8.20806666667,4.9086,13.7519333333,21.8025333333,10.2424
354.38,10.6168,27.9669333333,19.6541333333,30.2578,12.3136,8.0926,4.8711,13.7152,21.9334,10.2439
354.74,10.7107333333,28.0904666667,19.8263333333,30.431,12.4489333333,8.09926666667,4.8675,13.7932,22.1016,10.2814
355.11,10.8208,28.3476333333,19.9588,30.5898,12.5697333333,8.19413333333,4.84586666667,13.9042,22.3055333333,10.3613
355.47,10.7300666667,28.3323333333,19.8431333333,30.6196,12.4309333333,8.13606666667,4.77416666667,13.7931333333,22.2335333333,10.2820333334
355.83,10.8263333333,28.4524333333,19.9710666667,30.6343333333,12.556,8.2256,4.94833333333,14.0077333333,22.3845333333,10.4301
356.20,10.8854,28.7004,20.1496,30.8662,12.7183333333,8.4582,5.06696666667,14.2402,22.6746666667,10.7008
356.56,11.0280666667,28.8161666667,20.2516666667,31.0718666667,12.7776666667,8.55586666667,5.1542,14.3136666667,22.8201333333,10.858
356.93,11.1125333333,29.0149666667,20.3209333333,31.2144666667,12.7660666667,8.5594,5.09063333333,14.3836,22.7881333333,10.8682666667
357.29,11.2196,29.1353666667,20.4651333333,31.3351333333,12.8289333333,8.66886666667,5.2209,14.4338666667,22.9140666667,10.9674
357.66,11.325,29.3877,20.6862666667,31.6178666667,12.8032666667,8.74893333333,5.2788,14.5049333333,23.0849333334,11.0125666667
358.02,11.3864,29.5852333333,20.849,31.8031333333,12.8463333333,8.87513333333,5.2871,14.5991333333,23.3244,11.1343666667
358.38,11.221,29.6023666667,20.6516,31.7056,12.6599333333,8.7682,5.09186666667,14.4885333333,23.2334666667,10.9346
358.75,11.1496,29.6180666667,20.6453333333,31.7311333333,12.5442,8.74253333333,5.04196666667,14.3872666667,23.2322,10.9521333333
359.11,11.1604,29.6750333333,20.7822,31.9271333333,12.6444,8.77086666667,5.1364,14.4734666667,23.2886666667,10.9939
359.48,11.2138666667,29.7949,20.9173333333,32.1414,12.7021333333,8.80206666667,5.14583333333,14.4935333333,23.405,11.0675
359.84,11.1448666667,29.7683333333,20.9036666667,32.1508,12.5566,8.6678,5.0107,14.2644666667,23.4067333333,10.8952333333
360.20,11.0934666667,29.9125,20.9344,32.2568,12.4686,8.49713333333,4.8953,14.1485333333,23.3622,10.7760666667
360.57,10.7845333333,29.7543,20.7397333333,32.0663333333,12.1900666667,8.19453333333,4.499,13.8225333333,23.1815333334,10.4776333333
360.93,10.6124666667,29.5951,20.6038666667,31.9471333333,12.112,8.13866666667,4.39636666667,13.7313333333,23.0137333333,10.3919333333
361.29,10.4194666667,29.5453,20.425,31.8567333333,11.887,7.9424,4.2136,13.5542666667,22.8995333333,10.1587
361.66,10.2868,29.4122666667,20.2601333333,31.7687333333,11.7831333333,7.80006666666,4.09686666667,13.3708,22.7566,9.9741
362.02,10.0804,29.4066333333,20.107,31.7407333333,11.6138,7.66753333333,3.93333333333,13.2371333334,22.6174666667,9.78406666667
362.39,10.1429333333,29.5310666667,20.2715333333,31.9141333333,11.7152666667,7.75986666667,4.04773333333,13.2800666667,22.6688,9.87073333334
362.75,10.1642,29.5815666667,20.2460666667,31.9152,11.7276666667,7.7064,4.00766666667,13.2694666667,22.6726666667,9.82490000001
363.11,10.1738666666,29.6674,20.2781333333,32.0096666667,11.6436,7.72973333334,3.98846666667,13.2089333334,22.7157333334,9.8424
363.48,10.2237333333,29.8157333333,20.3212,32.0706,11.6811333333,7.84906666667,4.1072,13.296,22.8070666666,9.90796666665
363.84,10.3164666667,30.0140333333,20.4349333333,32.2012,11.8242666667,7.9868,4.15396666667,13.4025333333,22.9141333333,9.96533333333
364.20,10.3676,30.0335,20.6240666667,32.2475333333,11.9309333333,8.15626666667,4.28753333333,13.4524666667,23.0054,10.0783666667
364.57,10.5860666667,30.2123,20.8305333333,32.389,12.0403333333,8.37853333333,4.57806666667,13.6265333333,23.1626,10.3370666667
364.93,10.7988,30.4637333333,20.9939333333,32.629,12.1419333334,8.49106666667,4.73426666667,13.7047333333,23.4535333333,10.5134
365.29,10.8456666667,30.4789,21.0531333334,32.6925333333,12.2142666667,8.48286666667,4.75856666667,13.7396666667,23.4474666667,10.6183666667
365.66,10.9462666667,30.5708333333,21.1959333333,32.7570666667,12.3216,8.63706666667,4.927,13.8858666667,23.6113333333,10.7686333333
366.02,11.2390666667,30.7137333333,21.4394,32.8833333333,12.5735333333,8.83513333333,5.1727,14.0694,23.7667333333,11.0034666667
366.38,11.0897333333,30.6578666667,21.3569333333,32.8082,12.3744,8.6388,5.00576666667,13.9732666667,23.8056,10.7981333333
366.75,11.0738666667,30.7677666667,21.4285333333,32.7964,12.4096666667,8.6786,5.025,14.0179333334,23.8548666667,10.8065
367.11,11.0728666667,30.729,21.3455333333,32.7366666667,12.3597333333,8.59953333333,4.9677,13.9361333333,23.8548666667,10.6494333333
367.47,10.7546,30.415,21.1024,32.4636666667,12.0103333333,8.23666666667,4.66406666667,13.5854,23.5817333333,10.2973666667
367.84,10.6706,30.3828666667,21.0191333333,32.4315333334,11.8078666667,8.1356,4.6441,13.4968,23.54,10.2295
368.20,10.7955333333,30.4811,21.0140666667,32.479,11.8036,8.09793333333,4.65203333333,13.5088,23.5196666667,10.2512333333
368.56,10.8046,30.6059333333,21.0572,32.6348666667,11.8762666667,8.1502,4.73,13.5924666667,23.736,10.2742
368.93,10.8735333333,30.8483666667,21.1992666667,32.7749333333,11.9878666666,8.14753333333,4.81426666667,13.5839333333,23.8294,10.2935
369.29,11.0896666667,31.1122666667,21.4194,32.9379333333,12.1339333333,8.316,5.0489,13.7597333333,24.0704666667,10.4691666667
369.65,11.2326,31.4713666667,21.6328,33.1855333333,12.1888,8.36733333333,5.04046666667,13.8561333333,24.1919333333,10.5252333333
370.01,11.1369333333,31.5679333333,21.6321333333,33.3261333333,12.124,8.28573333333,5.0036,13.8667333333,24.2931333333,10.5017666667
370.38,11.3288666667,31.8323333333,21.7825333333,33.5129333333,12.3088,8.4456,5.1462,13.9642,24.3837333333,10.6369666667
370.74,11.3729333333,32.0197333333,21.8509333333,33.7150666667,12.3333333333,8.53953333333,5.17086666667,13.984,24.5527333333,10.6867666667
371.10,11.4998666667,32.1389,22.0279333333,33.8446,12.435,8.728,5.2428,14.0738,24.6615333333,10.9064333333
371.46,11.7524666667,32.4322333333,22.2115333333,34.0803333333,12.6227333333,8.93753333333,5.50943333333,14.2835333333,24.8783333333,11.103
371.83,11.6298,32.3453,22.1976666667,34.0783333333,12.5417333333,8.7962,5.37126666667,14.2089333333,24.7541333333,10.9891333333
372.19,11.5661333333,32.4654,22.2876,34.2188,12.525,8.7842,5.3346,14.2799333333,24.8494666667,10.8859
372.55,11.4831333333,32.3075,22.2674,34.0977333333,12.3822,8.61293333333,5.16196666667,14.1341333333,24.6288,10.7091
372.92,11.2375333333,32.1195666667,22.1251333333,33.9904666667,12.0936,8.4282,4.96626666667,13.9916,24.4500666667,10.4687666667
373.28,11.0927333334,32.0369,22.0646666667,33.9174666667,11.9734,8.35253333333,4.8111,13.877,24.3832,10.3769666667
373.64,11.0627333333,31.8977666667,22.0008666667,33.7970666667,11.8915333333,8.30233333333,4.88933333333,13.8228666667,24.35,10.3708333333
374.00,11.0336666666,31.8423333333,21.9265333333,33.7344666667,11.7378,8.19213333333,4.8322,13.7322666667,24.2441333333,10.2668
374.37,10.9782,31.6776666667,21.9037333333,33.647,11.6330666667,8.08773333333,4.79133333333,13.6458,24.2352,10.2766666667
374.73,10.8638666667,31.5314333333,21.78,33.6125333333,11.4153333333,7.82393333333,4.62616666667,13.5336,24.0382666667,10.1219666667
375.09,10.6276,31.4090333333,21.5852,33.5469333333,11.1970666667,7.5272,4.532,13.4012,23.8466666667,9.89593333332
375.45,10.6738666667,31.4644666667,21.6298,33.6291333333,11.2652666667,7.52946666667,4.49316666667,13.4421333333,23.8572,9.93863333333
375.81,10.8266666667,31.6832,21.6842,33.7446,11.3739333333,7.70553333333,4.6707,13.597,24.0197333333,10.0577
376.18,10.9352,31.8245333333,21.7082,33.8702666667,11.4164666667,7.7676,4.75343333333,13.5883333333,24.0902,10.1753
376.54,11.0416666667,32.1212666667,21.7957333333,34.0724666667,11.5456666667,7.8546,4.8468,13.7088666667,24.2999333333,10.2806333333
376.90,11.074,32.1957666667,21.8183333333,34.1371333333,11.5102666667,7.8806,4.85393333333,13.694,24.3753333333,10.3272
377.26,11.0747333333,32.3735666667,21.8658,34.2940666667,11.4712666667,7.89753333333,4.86933333333,13.7126,24.5182666666,10.3314
377.63,11.2135333333,32.5618333333,21.9572,34.4432,11.5511333333,8.00833333333,4.9132,13.8297333333,24.702,10.4131666667
377.99,11.2802,32.7165666667,22.0401333333,34.4966666667,11.6038,8.07713333333,4.9759,13.8782,24.8588666667,10.4805333333
378.35,11.3492,32.8663333333,22.1446666667,34.5676666667,11.7094666667,8.18166666667,5.07496666667,13.9824666667,24.9467333333,10.5272
378.71,11.4903333333,33.0399,22.2897333333,34.6686666667,11.8411333333,8.42586666667,5.30996666667,14.1408666667,25.1116,10.6854
379.07,11.5984,33.2286333333,22.4322,34.7862666667,11.9421333333,8.53313333333,5.31233333333,14.215,25.2962666667,10.7763333333
379.44,11.5703333334,33.3626666667,22.5112,34.9095333333,11.8689333333,8.53146666667,5.3144,14.2549333333,25.4229333333,10.8208666667
379.80,11.5508666667,33.4112,22.549,35.0022,11.7767333333,8.47626666667,5.269,14.2376666667,25.4488,10.7925333333
380.16,11.5500666667,33.3868333333,22.5900666667,35.0216666667,11.7708,8.51073333333,5.31886666667,14.3226666667,25.5361333333,10.8125666667
380.52,11.5117333333,33.3681,22.5980666667,35.072,11.7036,8.46673333333,5.3378,14.2496,25.5828666667,10.7536
380.88,11.532,33.4249,22.6675333333,35.1749333333,11.7625333333,8.52993333333,5.39963333333,14.3142666667,25.6580666667,10.8056
381.24,11.4447333333,33.3811666667,22.6175333333,35.1380666667,11.6514666667,8.41366666667,5.2826,14.2212,25.5419333333,10.6633666667
381.61,11.2578666667,33.3766666667,22.5776666667,35.21,11.5486666667,8.30806666667,5.2359,14.1281333333,25.5006666667,10.5218333333
381.97,11.2309333333,33.4652,22.6047333333,35.2544666667,11.5136666667,8.27886666667,5.2225,14.0965333333,25.5026666667,10.4661
382.33,11.2105333333,33.6052,22.5800666667,35.3896666667,11.431,8.22766666667,5.17493333333,14.0446666667,25.5181333333,10.4672666667
382.69,11.114,33.6935,22.5914666667,35.5046666667,11.2948,8.07133333333,5.00943333333,13.9173333333,25.4900666667,10.3396333333
383.05,11.0715333333,33.7905333333,22.6088,35.5968666666,11.2256,8.0396,5.04956666667,13.9258666667,25.5730666667,10.3221
383.41,11.1280666667,33.8604666667,22.6514666667,35.6871333333,11.3224,8.097,5.10416666667,13.9655333333,25.6390666667,10.3116666667
383.77,11.1106,33.9079,22.6910666667,35.7364666667,11.3517333333,8.05886666667,5.09176666667,13.9095333333,25.6721333333,10.3580666667
384.14,11.0704,33.9625,22.6163333333,35.6845333333,11.2822,7.96886666667,5.0778,13.8016,25.6445333333,10.2876
384.50,11.0212666667,34.0372666667,22.6113333333,35.6993333333,11.2434666667,7.97286666667,5.03566666666,13.7983333333,25.5972666667,10.2910666666
384.86,11.0862,34.2384666667,22.6415333333,35.8291333333,11.2806666667,7.9994,5.0587,13.8374666667,25.6662666667,10.3375666667
385.22,11.2297333334,34.3709,22.7993333333,36.0186666667,11.4394,8.17693333333,5.2253,13.9882,25.7991333333,10.5123
385.58,11.3072666667,34.4777666667,22.8767333333,36.135,11.46,8.22026666667,5.21873333333,14.0428,25.8363333333,10.5791333333
385.94,11.4043333333,34.6133,23.0380666667,36.3414,11.4894,8.31426666667,5.27363333333,14.1294666667,25.888,10.7106333333
386.30,11.4966666667,34.7116666667,23.1907333333,36.5009333333,11.5629333333,8.44386666667,5.38246666667,14.2438666667,26.0412666667,10.8053333333
386.66,11.582,34.7479,23.2450666667,36.5055333333,11.6652,8.51866666667,5.53566666667,14.3356666667,26.1066666667,10.9002333333
387.03,11.6924,34.7736333333,23.2782666667,36.5787333333,11.726,8.62413333333,5.66866666667,14.4324,26.1481333333,10.9817
387.39,11.7258666666,34.8865,23.3648,36.6416666667,11.725,8.64053333334,5.66646666667,14.4462,26.1838,11.0133666667
387.75,11.8508,35.0404,23.5032666667,36.7854,11.8444,8.75966666667,5.8177,14.5714666667,26.3088666667,11.1024666667
388.11,11.9470666667,35.2384666667,23.6673333333,36.9848666667,11.8990666667,8.85446666667,5.82886666667,14.6808,26.4572,11.1482
388.47,12.0113333333,35.3758333333,23.7775333333,37.093,11.8780666667,8.8662,5.85686666667,14.7406666667,26.5805333333,11.1561333333
388.83,12.0212666667,35.3713333333,23.8508,37.1341333333,11.853,8.8498,5.83876666667,14.7195333333,26.6346666667,11.0699333333
389.19,12.037,35.4246333333,23.8508666667,37.1784666667,11.7587333333,8.80813333333,5.80383333333,14.6812666667,26.687,11.0034
389.55,12.0117333333,35.4948,23.9252666667,37.2522,11.7104666667,8.81873333333,5.7668,14.6619333334,26.7715333333,11.0307666667
389.91,11.9122,35.4717,23.8404666666,37.2220666667,11.5988,8.7472,5.68923333333,14.5715333333,26.7932666667,10.9485
390.27,11.7905333333,35.4705333333,23.7187333333,37.1742666667,11.4484666667,8.6074,5.56443333333,14.4528666667,26.7394666667,10.7420666667
390.63,11.8177333333,35.5519333333,23.7470666667,37.1918666667,11.4406,8.64873333333,5.51943333333,14.4604666667,26.8050666667,10.7336
391.00,11.8600666667,35.6721666667,23.8190666667,37.2357333333,11.4489333333,8.6336,5.5091,14.4569333333,26.8548,10.7219666667
391.36,11.9167333333,35.7065333333,23.8366,37.271,11.4777333333,8.68166666667,5.57266666667,14.4907333333,26.8906,10.7601333333
391.72,11.8676666667,35.7744333333,23.8572666667,37.3027333333,11.3731333333,8.66933333333,5.51826666667,14.4727333333,26.9291333333,10.7569333333
392.08,11.8540666667,35.7912,23.8758,37.3412,11.3304,8.66153333333,5.5219,14.4527333333,26.9613333333,10.7957
392.44,11.9338,35.9045333333,23.9444666667,37.4490666667,11.4578666667,8.7638,5.66573333333,14.5618666667,27.0564,10.8900333333
392.80,11.9221333333,35.9761333333,24.0148666667,37.4837333333,11.4839333333,8.77366666666,5.70403333333,14.6004666667,27.082,10.9474666667
393.16,11.9536,36.0194333333,24.0556,37.541,11.5448666667,8.79286666667,5.7474,14.6146666667,27.1332,11.0213333333
393.52,11.9421333333,35.9873333333,24.0062,37.501,11.5040666667,8.71953333333,5.76996666667,14.5709333333,27.0742666667,10.9802666667
393.88,11.9628666667,36.0691333333,24.0812,37.5532,11.5998666667,8.78786666666,5.866,14.6564666667,27.1377333333,11.0341
394.24,12.042,36.1712,24.1364,37.6522666667,11.6220666667,8.8514,5.8935,14.7026666666,27.2163333333,11.1617333333
394.60,12.0152666667,36.1332333333,24.0809333333,37.6604,11.5302666666,8.75373333333,5.8892,14.6384,27.1897333333,11.1439666667
394.96,11.9554,36.1713333333,24.0775333333,37.6978666667,11.4733333333,8.69906666667,5.83946666667,14.5896,27.1968666667,11.1013666667
395.32,11.9766,36.3042,24.1488,37.8398,11.4348666667,8.70306666667,5.87553333333,14.6229333333,27.3228666667,11.1244
395.68,12.0644666667,36.3588333333,24.1740666667,37.9382666667,11.4715333333,8.73646666667,5.8895,14.6510666667,27.3881333333,11.1314666667
396.04,12.0878,36.4258666667,24.2111333333,38.0236,11.4870666667,8.75433333334,5.9416,14.666,27.4014,11.1294666667
396.40,12.0352666667,36.4319,24.1451333333,37.9936666667,11.3569333333,8.6488,5.74656666667,14.5586,27.3296666667,11.0414666667
396.76,12.1355333333,36.4509,24.1568,38.0536,11.3526,8.74513333333,5.83873333333,14.6447333333,27.4349333333,11.0956333334
397.12,12.1467333333,36.5671333333,24.2102,38.1159333333,11.2987333333,8.77626666667,5.84093333333,14.6840666667,27.4903333333,11.0798333333
397.48,12.1370666667,36.6873,24.2360666667,38.1790666667,11.3131333333,8.79633333333,5.8354,14.7438,27.5516666667,11.0529
397.84,12.2420666667,36.8539,24.2519333333,38.3018666667,11.2493333333,8.76693333333,5.8296,14.7449333333,27.6678,11.0314
398.20,12.1842666667,36.8711333333,24.2868666667,38.3270666667,11.1719333333,8.70553333333,5.81026666667,14.7302,27.6341333333,11.0107666667
398.56,12.2264,37.1075666667,24.4062666667,38.5526,11.2024,8.78726666667,5.84603333333,14.8120666667,27.8080666667,11.0179333333
398.92,12.2956666667,37.1191666667,24.5036,38.6532666667,11.2333333333,8.84526666667,5.90753333333,14.9120666667,27.8655333333,11.1061666667
399.28,12.2781333333,37.1232333333,24.5144666667,38.624,11.2240666667,8.81646666667,5.88733333333,14.9206,27.8265333333,11.0999333333
399.64,12.2524,37.1866666667,24.5256,38.6635333333,11.176,8.77486666667,5.87893333333,14.9062,27.7924666667,11.079
400.00,12.2996,37.1865666667,24.4870666666,38.6936666667,11.17,8.77853333333,5.91476666667,14.9484666667,27.8213333333,11.1361333333
400.36,12.3547333333,37.2320333333,24.507,38.7682,11.191,8.87,6.05383333333,15.0074,27.8984,11.1819
400.72,12.1898,37.2844,24.4214,38.7876,10.9860666667,8.66673333333,5.83553333333,14.8364666666,27.7636666667,11.0314666667
401.08,12.1124,37.2499,24.3837333333,38.7796,10.8784,8.54413333333,5.75316666666,14.7682,27.717,10.9562666667
401.44,12.161,37.3406666667,24.4244666667,38.8630666667,10.8484,8.5922,5.76873333333,14.7452,27.8103333333,11.0312333333
401.80,12.1104666667,37.3223666667,24.4236,38.9386,10.8226,8.57226666667,5.73193333333,14.7571333333,27.7816666667,11.0511333333
402.16,12.2121333333,37.4563,24.5614666666,39.0916666667,10.9181333333,8.70746666667,5.87296666667,14.8548666667,27.9482,11.1289333333
402.52,12.2001333333,37.4345666667,24.5453333333,39.0787333333,10.9241333333,8.66886666666,5.86073333333,14.8126666667,27.9052,11.1932666667
402.88,12.0884666667,37.4222333333,24.4568666666,39.0382666667,10.8229333333,8.6046,5.79213333333,14.6578,27.8587333333,11.0964333333
403.24,12.0968666667,37.5311666667,24.4970666667,39.0970666667,10.786,8.6198,5.8445,14.6358666667,27.9293333333,11.1078
403.60,12.1461333333,37.6365666667,24.5518,39.2178,10.8270666667,8.68806666667,5.92646666667,14.7102666667,28.0378666667,11.1671
403.95,12.1622,37.8207,24.7385333333,39.3799333333,10.8594666667,8.738,5.94983333333,14.7815333333,28.131,11.2168
404.31,12.1108,37.8605333333,24.7504,39.4711333333,10.7942666667,8.6584,5.89683333333,14.7451333333,28.1345333333,11.2008
404.67,12.2551333333,37.9416,24.9118,39.5414,10.9378,8.81406666667,6.07546666667,14.8848666667,28.2899333333,11.3844333333
405.03,12.2845333333,38.0852,24.9386,39.6292666667,10.9704666667,8.86573333333,6.11446666667,14.9102666667,28.3257333333,11.4356666667
405.39,12.2201333333,38.0965,24.9158,39.6555333333,10.8982,8.77666666667,6.0527,14.8602,28.2822,11.3271666667
405.75,12.3351333333,38.2295,25.0676666667,39.7704,11.0083333333,8.90986666667,6.20083333333,14.97,28.4071333333,11.4567
406.11,12.3666666667,38.2662666667,25.0454666666,39.7936666667,10.9994666666,8.91886666667,6.2006,14.9677333333,28.393,11.4912333333
406.47,12.4289333333,38.4469666667,25.1939333333,39.9596,11.0300666667,8.99413333333,6.27933333334,15.1054666667,28.5716,11.5538666666
406.83,12.4322,38.5738333333,25.2378666667,40.0678666667,11.0104666667,8.99693333333,6.26543333333,15.1598,28.5982,11.5652
407.19,12.3701333333,38.5585,25.2150666667,40.1151333333,10.9403333333,8.96093333333,6.1644,15.1142666667,28.5852666667,11.5311
407.55,12.3183333333,38.5934,25.2293333333,40.1584,10.8825333334,8.92733333333,6.11823333333,15.0834666667,28.6220666667,11.5056666667
407.90,12.3211333333,38.7042,25.2315333333,40.2201333333,10.8360666667,8.89026666667,6.0697,15.0580666667,28.6578666667,11.4576666667
408.26,12.4087333333,38.8238,25.3812,40.2678666667,10.9230666667,9.00466666667,6.1296,15.1303333333,28.7809333333,11.5337666667
408.62,12.4802666667,39.0521666667,25.4298666667,40.5116,10.9738666667,9.0772,6.15983333333,15.1903333333,28.9059333333,11.5667
408.98,12.5547333333,39.1553333333,25.5233333333,40.6712,11.006,9.14626666667,6.23333333333,15.2836666667,29.0271333333,11.5993333333
409.34,12.6826,39.2724,25.6438666667,40.8104666667,11.0992,9.239,6.31946666667,15.3827333333,29.1536666667,11.6944
409.70,12.6215333333,39.2481,25.6190666667,40.7546666667,10.9858666667,9.17733333333,6.2391,15.3131333333,29.1280666667,11.5936333333
410.06,12.5362666666,39.2897666667,25.6249333333,40.7733333333,10.9404,9.091,6.1641,15.2603333333,29.1400666667,11.5316666667
410.42,12.5352,39.2856333333,25.5906,40.8082666667,10.8902666667,9.06633333333,6.1446,15.1835333333,29.1151333333,11.4726666666
410.77,12.6419333333,39.4015333333,25.6852666667,40.9183333333,10.9762666667,9.1672,6.22413333333,15.2670666667,29.251,11.5600666667
411.13,12.7563333333,39.4946,25.7606,40.9950666667,11.066,9.266,6.35626666667,15.3718666667,29.3382,11.6170666666
411.49,12.7965333333,39.5131333333,25.7764,40.9892,11.0731333333,9.29273333333,6.36906666667,15.3648,29.3660666667,11.6302333334
411.85,12.7567333333,39.3596666667,25.7129333334,40.8856666667,11.012,9.24713333333,6.38006666667,15.3154666666,29.3013333334,11.5977333333
412.21,12.6784666667,39.3050666667,25.6334,40.9138666667,10.9144666667,9.16853333333,6.33556666667,15.2284,29.2861333333,11.5211333333
412.57,12.6097333333,39.2721,25.6460666667,40.8652,10.8459333333,9.1092,6.28506666666,15.2032,29.2496,11.4491
412.92,12.5442666667,39.2543666667,25.6728,40.8422,10.8292,9.0708,6.2475,15.1317333333,29.2157333333,11.4386
413.28,12.5317333333,39.2891666667,25.6716666667,40.8571333333,10.8146666667,9.06713333333,6.24223333333,15.1143333333,29.2643333333,11.4664
413.64,12.4996666667,39.3539333333,25.6451333333,40.9357333333,10.7764666667,8.99013333333,6.18463333333,15.0683333333,29.3026666667,11.4279333333
414.00,12.5466,39.4419666667,25.7405333333,41.0183333333,10.7988666667,9.02886666667,6.24473333333,15.1295333333,29.3734666667,11.4845
414.36,12.5134,39.4722666667,25.7293333333,40.9740666667,10.8096666667,9.04913333333,6.24776666667,15.154,29.3554,11.5134333334
414.72,12.5414666667,39.5889666667,25.808,41.0529333333,10.8342,9.05546666667,6.27856666667,15.1814666667,29.4368,11.5584666667
415.07,12.5198,39.6739666667,25.8368,41.1519333334,10.8221333333,9.05106666667,6.25823333333,15.1552666667,29.4482,11.5590333334
415.43,12.4434,39.6949333333,25.8151333333,41.1784,10.7486666667,8.98286666667,6.1883,15.1196,29.4126666667,11.5128333333
415.79,12.4933333333,39.8918666667,25.8994,41.3566666667,10.7724666667,9.04126666666,6.19926666667,15.1631333333,29.5396,11.5605333333
416.15,12.5263333333,40.0348,25.9794,41.4500666667,10.7632,9.0266,6.18453333333,15.2148,29.5888666667,11.5932333333
416.51,12.5624,40.0984,25.9628666667,41.4804666666,10.7194,9.01293333333,6.1712,15.1867333333,29.6162,11.5944
416.86,12.6188666667,40.1408,25.9499333333,41.5120666667,10.7066666667,9.04346666667,6.21866666667,15.2174,29.6681333333,11.6046333333
417.22,12.5932,40.1603,25.9497333333,41.5114666667,10.6852,9.0472,6.20666666667,15.2030666666,29.6413333333,11.5947333333
417.58,12.6169333333,40.2641666667,25.9795333333,41.5762666667,10.6806666667,9.09646666667,6.21553333333,15.2044,29.668,11.6280666667
417.94,12.6444,40.2752,25.9628,41.6345333333,10.6464666667,9.09573333333,6.22826666667,15.209,29.668,11.6220666667
418.29,12.6568,40.3232666667,25.9994,41.6979333333,10.6028666667,9.09553333333,6.1912,15.1977333333,29.6976,11.5969666667
418.65,12.6408,40.3136333333,25.9796,41.6790666667,10.555,9.07,6.16213333333,15.1766666667,29.6642666667,11.593
419.01,12.6513333333,40.3903666667,25.9969333333,41.7294666667,10.5429333333,9.05993333334,6.1402,15.1886,29.6835333333,11.6031
419.37,12.6842666667,40.4745,26.0441333333,41.7606,10.5356,9.06933333333,6.1774,15.2032,29.7268666667,11.6226666667
