wavelength,Back_ConAlbf,Belly_ConAlbf,Breast_ConAlbf,Crissum_ConAlbf,Crown_ConAlbf,DorTail_ConAlbf,Patch10_ConAlbf,Rump_ConAlbf,Throat_ConAlbf,WingTip_ConAlbf
741.49,10.9274666667,32.8308666667,28.4558,27.5397333334,10.5087333333,12.9831333333,12.3512,16.6299111111,22.4616,14.5794666667
741.81,10.5738666667,32.5559333333,28.2186666667,27.0033333334,10.0246,12.5691333333,11.8692666667,16.1670888889,22.3552666667,14.2143333333
742.12,10.4547333333,32.3818666667,28.2871333333,27.108,9.92073333333,12.5641333333,11.9191333333,15.9546888889,22.5800666667,14.3827333333
742.44,10.031,32.2137333333,28.0352,26.7072666667,9.50113333333,12.1162,11.4403333333,15.5726444444,22.2446,13.8958
742.76,9.59493333333,32.0004666667,27.6218666666,26.2643333333,9.08319999999,11.7953333333,11.1164666667,15.2781333333,22.0006666667,13.5138
743.07,9.98619999999,32.2388,27.8966,26.4372666667,9.22613333334,11.9624,11.4178666667,15.7141111111,22.2499333333,13.7176
743.39,9.44200000001,31.6852,27.276,26.0046666667,8.70233333334,11.4444,10.9430666667,15.1151555556,21.9276666667,13.4606
743.70,9.59373333334,31.9060666667,27.2925333333,26.1352,8.9538,11.6278,11.3020666667,15.2967777778,21.8976666667,13.7675333333
744.02,9.35293333334,31.7924666667,27.1382666667,26.0071333333,8.92906666666,11.3235333333,11.0764,15.0390888889,21.4595333333,13.5384
744.34,9.24546666667,31.7474,27.1231333333,25.9592,8.6892,11.0084,10.9827333333,14.8052888889,21.1724666667,13.3818666667
744.65,8.71766666666,30.9524,26.7212,25.4044666667,8.14673333334,10.4045333333,10.4302,14.1787777778,20.5652,12.7682
744.97,8.76226666666,30.8206,26.7385333333,25.1986666667,8.21533333334,10.2275333333,10.4578,14.0270666667,20.3398,12.6569333334
745.28,8.81706666667,30.8897333333,26.8018,25.1688666667,8.26493333333,10.3005333333,10.6167333333,14.1603111111,20.2128666666,12.6204666667
745.60,9.07086666666,30.7689333333,26.8668,25.0942,8.46773333333,10.4630666667,10.8004666667,14.4004888889,20.1287333333,12.6700666667
745.91,9.24766666667,30.4264,26.8195333333,25.0374666667,8.52793333333,10.4688,10.8769333333,14.4997555556,20.1614666667,12.7100666667
746.23,9.56593333333,30.7091333333,27.1942,25.302,8.86533333333,10.7460666667,11.2964,14.8340666667,20.4652666667,13.2114
746.55,9.56746666667,30.7302,27.2707333333,25.2886,9.0316,10.7755333333,11.3313333333,14.7879555556,20.5613333333,13.3049333334
746.86,10.0113333333,31.3448666667,27.792,25.7636,9.49293333333,11.0827333333,11.7721333333,15.3467111111,20.9629333333,13.7149333333
747.18,9.62893333335,30.8819333333,27.4944666667,25.2826,8.97820000001,10.6078666667,11.2074,15.0303777778,20.5422666667,13.2277333333
747.49,9.55620000001,30.6071333333,27.1764,24.7908666667,8.39353333334,10.2836,10.6988666666,14.7538222222,20.4010666667,12.8809333333
747.81,9.9138,30.8344,27.3046666666,24.9470666667,8.72226666666,10.6791333333,11.0122666667,15.1584222222,20.9487333333,13.1242666667
748.12,10.0590666667,31.0782,27.3142,25.1323333333,8.77813333333,10.8305333333,11.1740666667,15.4054666667,20.8616,13.0292666667
748.44,10.4570666667,31.7018666667,27.6955333333,25.6294,9.16446666667,11.4017333333,11.797,16.0647333333,21.4859333333,13.6473333333
748.75,10.5767333333,31.7222666667,27.6560666667,25.8918666667,9.31993333334,11.4744,11.923,16.0784888889,21.5216,13.9632
749.07,10.4486,31.9077333334,27.5276,25.9790666666,9.14326666667,11.2871333333,11.6534,15.9644222222,21.5150666667,13.8924
749.38,10.6475333333,32.4165333333,27.7655333333,26.3190666667,9.34400000001,11.4801333333,11.9652,16.1069111111,21.8616,14.2837333333
749.70,10.573,32.3335333333,27.8601333333,26.3072666667,9.34846666666,11.3900666667,11.9348666667,16.0563777778,21.7046666667,14.1533333333
750.01,10.7110666667,32.4423333333,27.8275333333,26.4278,9.40686666667,11.4108666667,11.9252,15.9958444444,21.6666666667,14.1597333333
750.33,11.0696,32.8147333333,28.2164666667,26.627,9.57926666667,11.6136666667,12.1774666667,16.1724222222,22.0852,14.3364666667
750.64,11.5019333333,33.2226666667,28.5491333333,26.9704666667,9.87499999999,11.8995333333,12.4646,16.3307555556,22.4985333333,14.4350666667
750.96,11.8198,33.6326666667,29.0865333333,27.5702666666,10.4814666667,12.393,13.0198,16.7178888889,22.9988,14.8271333333
751.27,11.6964666667,33.6498,29.1502666667,27.7558,10.3022666667,12.3268,12.9112666667,16.5638888889,22.7174,14.7419333333
751.59,12.4880666667,34.2380666667,29.7965333333,28.2612,11.1224,13.2145333333,13.6502,17.1718888889,23.5198666667,15.6290666667
751.90,12.5960666667,34.2406666667,29.8482666667,28.2744,11.2348666667,13.1915333333,13.5403333333,16.9572888889,23.4140666667,15.5622
752.22,13.0954666667,34.5768,30.2180666667,28.4592666667,11.6425333333,13.5994666667,13.9422666667,17.4134222222,23.9391333333,15.9784
752.53,13.5907333333,35.0106,30.6349333333,28.7256666667,11.9728666667,13.9725333333,14.3204666666,17.7674222222,24.2625333333,16.3625333333
752.85,13.8530666667,34.9993333333,30.6221333333,28.6837333334,12.0240666667,14.1029333333,14.4092666667,17.9912222222,24.127,16.477
753.16,13.6219333333,34.7816666667,30.3096666667,28.5816,11.5288666667,13.6614666667,13.8848666667,17.5203777778,23.8920666667,16.1618
753.47,13.1888,34.3302666667,30.0820666667,28.1055333333,11.0762,13.3334666667,13.5712,17.1358444444,23.5316,15.9727333333
753.79,12.6269333333,33.7248666667,29.5716,27.5546666667,10.6128666667,12.7574666667,13.0724,16.7374888889,22.8511333333,15.5517333333
754.10,12.1974666667,33.2619333333,29.1724,27.1318,10.1285333333,12.4544,12.737,16.5478444444,22.4487333333,15.4452
754.42,12.276,33.1690666667,29.1154666667,26.9433333333,9.96833333332,12.3940666667,12.7484,16.4601333333,22.2414,15.5575333333
754.73,12.6531333333,33.1668666667,29.1433333333,26.8187333333,10.0242666667,12.3805333333,12.702,16.5187777778,22.3188666667,15.6896
755.05,11.9571333333,32.3772,28.5006666667,26.0959333333,9.33806666666,11.5369333334,11.9628666667,15.8646,21.7325333333,14.8979333333
755.36,11.6674,32.1467333333,28.0928,25.8570666667,9.00193333334,11.0916,11.5768666667,15.7211777778,21.4204666667,14.5464666667
755.67,11.2365333333,31.9276666667,27.7522666667,25.5722666667,8.44606666667,10.5871333333,11.1684666667,15.4152222222,20.8896666667,14.0185333333
755.99,10.7575333333,31.1794666667,27.3113333333,25.0921333333,8.07186666666,10.3029333333,10.8822,15.1504666667,20.4100666666,13.7254666666
756.30,10.7905333333,31.1429333333,27.4466,25.1666,8.04413333333,10.2284666667,10.7904,15.0903777778,20.3524666667,13.7158
756.62,10.7266666667,30.9224,27.2627333333,24.9052,8.28886666667,10.2936666667,10.8036666667,15.1097555556,19.9702666667,13.6505333333
756.93,11.2934,31.4331333333,27.6688,25.3582666667,8.76006666667,10.7611333333,11.1834,15.6853111111,20.4490666667,14.2016
757.24,12.1093333333,31.9201333333,28.204,25.9039333333,9.29780000001,11.5211333333,11.6689333333,16.1330888889,21.1294,14.8499333333
757.56,12.266,32.3339333334,28.4858,26.1979333333,9.66533333334,11.6702,11.8916,16.1973333333,21.1381333333,15.0228666667
757.87,12.3713333333,32.7148666666,28.5791333333,26.5690666667,9.81946666667,11.9331333333,12.1254666667,16.4220444444,21.4358,15.1806666667
758.18,12.4779333333,33.1664,28.9078,27.0422,10.2904666667,12.2455333333,12.5496666667,16.8806888889,21.6570666667,15.6698
758.50,12.7736666667,33.8209333333,29.3594666667,27.4985333333,10.5834,12.5702666667,12.8276666667,17.0018444445,21.6816,16.167
758.81,12.7843333333,33.9063333333,29.6970666667,27.6357333333,10.591,12.7394,12.9370666667,16.9938,21.6621333333,16.3097333333
759.13,12.9508,34.2490666667,29.9592666667,28.0403333333,10.9113333333,13.1075333334,13.0320666667,17.0709111111,21.8948,16.5869333334
759.44,13.3905333333,35.1176666667,30.4518666667,28.6228,11.5068666667,13.5684666667,13.4176,17.4664,22.194,16.9861333333
759.75,13.7675333333,35.8301333333,30.852,29.2899333334,12.0399333333,14.3163333333,13.9272666667,17.9063777778,22.7438666667,17.4431333333
760.07,14.1436,36.1481333333,31.2228666667,29.6476666667,12.1905333333,14.6849333333,14.2917333333,18.1788444445,23.1594666667,17.8473333333
760.38,13.6142666667,35.9039333333,30.9408666667,29.3066666667,11.8199333333,14.2969333333,13.9315333333,17.7759333333,22.8756,17.4142
760.69,13.0743333333,35.7945333333,30.6160666667,28.9832,11.6132666667,13.8424,13.5262,17.4855555556,22.4582666667,16.8248666667
761.01,13.4064666667,35.8806,30.8064666667,29.249,11.9982,14.2760666667,13.837,17.8998888889,22.9688,17.1775333333
761.32,13.037,35.4803333333,30.4642,28.9406,11.6998,13.8580666667,13.3616,17.6715111111,22.5618666667,16.826
761.63,12.7987333333,35.2524666667,30.1954,28.5640666667,11.5037333333,13.6048666667,13.0509333333,17.3189555556,22.3560666667,16.4412666667
761.94,12.5668666667,34.991,29.8597333333,28.1995333333,11.2808666667,13.4425333333,12.7902,17.2494888889,22.2134,16.2198
762.26,12.609,34.6617333333,29.5542666667,27.8697333333,11.369,13.4758,12.6581333333,17.0950444444,22.1336666667,16.0024666667
762.57,12.6624666667,34.4640666667,29.4652666667,27.7294,11.5622666667,13.4882666667,12.7866666667,17.1695777778,22.2706,16.1529333333
762.88,12.3908,34.0838666667,29.2176,27.3507333333,11.2171333333,13.0108,12.3998666667,16.7238444444,22.1642,15.7675333334
763.20,12.0063333334,33.5686666666,28.8208,26.8214,10.8496,12.4591333333,11.8494,16.2959777778,21.7551333333,15.3664
763.51,11.8809333333,33.7084666667,28.7219333333,26.7527333333,10.8476666667,12.3930666667,11.6534,16.3834,21.6887333333,15.3201333333
763.82,11.8234,33.5985333333,28.5052666667,26.6906,10.7386,12.2551333333,11.4398,16.2722444444,21.337,15.2354666667
764.14,11.7502666667,33.5094,28.4765333333,26.6379333333,10.6671333333,12.1994666667,11.3099333334,16.2029333333,21.1448,15.3411333333
764.45,11.3693333333,33.1336,28.146,26.3007333333,10.3412666667,11.7396,10.9022666667,15.8159111111,20.8641333333,14.9539333333
764.76,11.1704666667,32.9677333333,28.0985333333,26.0328,10.2245333333,11.5336,10.6384,15.6573777778,20.6476666667,14.8136666667
765.07,10.9312666667,32.6476666667,27.9851333333,25.7294,9.93420000001,11.3556,10.3607333333,15.3836666667,20.3163333333,14.6636
765.39,10.7419333333,32.3592,27.7414666667,25.6471333333,9.70486666667,11.2140666667,10.1268,15.0968444444,20.1054,14.4608
765.70,10.3088,32.2508666667,27.4377333333,25.3693333333,9.21560000001,10.8112666667,9.69106666668,14.7389333333,19.7286666667,14.2518666667
766.01,9.70973333334,31.8690666667,26.9668,24.7790666667,8.53993333333,10.1902666667,8.96026666668,14.0359111111,18.9561333333,13.6251333333
766.32,9.076,31.3648666667,26.3466,24.2602,7.93479999999,9.7282,8.39386666667,13.5598,18.27,13.2367333333
766.64,8.74406666667,31.2148666667,26.0792,24.0464,7.65113333334,9.54753333334,8.21666666666,13.2020888889,17.9513333333,13.0538666667
766.95,8.25226666666,30.888,25.8706,23.6260666667,7.24873333333,9.13533333333,7.81399999999,12.7300888889,17.6718666667,12.6375333334
767.26,8.47800000001,30.8812666667,26.0536666667,23.8940666667,7.56526666666,9.36266666667,7.931,12.8944666667,18.1016666667,12.6716
767.57,8.8214,30.9475333333,26.1938,24.1742,7.91813333335,9.76353333334,8.36620000001,13.1331111111,18.3324,12.8711333333
767.88,8.46080000001,31.0408,25.8435333333,24.0422666667,7.64486666667,9.70466666667,7.96966666666,13.0441555556,17.8404666667,12.5876666667
768.20,7.85666666667,30.5224666667,25.0877333333,23.5048666667,7.24626666668,9.35926666667,7.39506666667,12.4179777778,17.3418666667,12.0518
768.51,7.46553333333,30.3895333333,24.6556,23.4671333333,7.072,9.1224,7.08380000001,12.2785777778,17.2372666667,11.6410666667
768.82,7.02213333333,30.2464666667,24.5777333333,23.3252666667,7.01813333333,9.00206666666,6.85653333333,11.9986,17.2605333333,11.5072
769.13,6.83486666667,30.1291333333,24.5786,23.4666,7.19173333334,8.9436,6.92100000001,11.9890444445,17.5262,11.6470666667
769.44,7.44586666667,30.6328,25.0958666667,24.0569333333,7.87046666666,9.75053333334,7.8004,12.7726666667,18.3756,12.3068
769.76,7.64606666666,30.9103333333,25.6289333334,24.4277333333,8.37826666667,10.1778,8.08113333334,13.2747777778,18.6943333333,12.6052
770.07,7.22606666667,30.7154,25.5860666666,24.147,8.16146666667,9.98933333331,7.71313333333,13.1440666667,18.1081333333,12.3639333333
770.38,6.88266666667,29.9634666667,25.0939333333,23.8108666667,7.71233333333,9.67806666667,7.48746666667,12.6867111111,17.3774,11.86
770.69,5.9968,29.3412666667,24.5262,23.1998,6.94246666667,9.03046666668,6.92933333333,11.7852666667,16.6469333333,11.0702
771.00,5.2292,29.2452,23.9802666667,22.8257333333,6.25333333333,8.45466666667,6.06040000001,11.1245111111,16.2802666667,10.4312666667
771.32,5.6428,29.1478,24.5196666667,22.8732666667,6.60353333333,8.68746666667,6.31486666666,11.3410888889,16.4457333333,10.7081333333
771.63,5.80833333333,29.1506,24.7593333333,23.0653333333,6.68026666667,8.59213333335,6.38513333333,11.4108222222,16.4261333333,10.9084
771.94,5.53546666666,29.2151333333,24.6629333334,22.6086,6.339,8.07019999999,5.84479999999,11.1310888889,16.1633333333,10.5770666667
772.25,5.65326666666,29.4793333333,24.5096,22.5150666667,6.47599999999,7.85213333333,5.89486666667,11.4861111111,16.0112666667,10.7392666667
772.56,5.6748,29.2595333333,24.4522666667,22.0392,6.62046666666,7.83853333334,5.95153333333,11.6647333333,15.4048666667,10.6066
772.87,4.843,28.5092,23.8162,21.2846666667,5.97746666667,6.97146666667,4.91800000001,10.8955111111,14.2475333333,9.71866666668
773.18,5.01306666667,28.5287333333,23.6484666667,21.2508666667,6.15960000001,7.03153333333,4.92299999999,10.7163555556,14.1814666667,9.41959999999
773.50,5.01686666667,28.4605333333,23.8944,21.1463333333,6.15833333333,6.81059999999,4.8056,10.8249333333,14.6138,9.27573333335
773.81,4.5776,28.5222666666,23.9492666667,21.0762,6.10653333333,6.35993333334,4.524,10.7929333333,14.6482666667,9.20873333334
774.12,4.84666666667,28.8447333333,24.3511333333,20.7897333333,6.52426666667,6.35280000001,4.75333333333,11.3399555555,14.5058,9.53646666665
774.43,3.58093333333,27.39,23.254,19.1381333333,5.50266666667,4.93313333333,3.6752,10.3186666667,13.2639333333,8.55366666667
774.74,3.11753333333,27.1638,22.5652,18.5442,4.9296,4.28213333333,3.09233333334,9.76731111112,13.027,8.03213333333
775.05,2.9258,27.4106666667,22.359,18.3295333333,4.78353333333,4.1762,3.10813333333,9.69886666667,13.1005333333,7.95246666667
775.36,3.5394,27.5782666667,23.0403333333,18.9864666667,5.46466666667,5.0624,3.8044,10.2520888889,13.7662,8.57646666668
775.67,3.83613333333,27.8122666667,23.6184666667,19.4297333333,5.56766666667,5.52613333333,3.8362,10.3403555556,14.0849333333,8.58466666666
775.98,3.92346666667,28.1499333333,23.9076,19.6278666667,5.38,5.66180000001,3.76386666667,10.3154444444,14.3061333333,8.50080000002
776.30,4.584,28.7493333334,24.6805333333,20.0804666667,5.80786666667,6.11899999999,4.28326666667,10.9000222222,14.9919333333,8.98020000001
776.61,4.38933333333,28.672,24.5013333333,19.9306666667,5.70133333333,6.112,4.24,11.0933333333,15.232,9.16799999999
776.92,3.83986666667,28.0084666667,23.633,19.5756666667,5.57426666667,5.83933333334,3.983,10.5684222222,14.951,8.84626666668
777.23,4.6782,28.4458666667,23.888,20.0838,6.3736,6.89166666667,4.70433333333,11.0727333333,15.5100666667,9.51853333332
777.54,4.29286666667,28.2155333333,23.4998666667,20.1216,5.9372,6.80419999999,4.3774,10.6758666667,15.9451333333,9.29420000001
777.85,5.61153333334,29.1549333333,24.7873333333,21.5328,7.23879999999,8.22040000001,5.79,11.8179333333,17.2702666667,10.357
778.16,5.15073333333,28.7333333333,24.5161333333,21.2536,7.27506666666,7.90986666666,5.65419999999,11.6566222222,16.7845333333,10.1128
778.47,5.48746666667,28.4802666667,25.0418666667,21.6980666667,8.08193333333,8.60586666666,6.21086666666,12.1016888889,17.1226666667,10.3617333333
778.78,4.944,27.9197333333,24.333,21.0963333333,7.78393333334,8.09193333333,5.89913333333,11.4450666667,16.5702,9.91379999999
779.09,4.3532,26.7753333333,23.4701333333,20.2634666667,7.48773333334,7.52393333333,5.63386666667,11.1248444445,15.9410666667,9.36226666666
779.40,3.2252,25.8373333333,22.6688,19.6651333333,6.6976,6.49153333333,4.75526666667,10.2198222222,15.0128,8.71213333333
779.71,2.59633333333,25.1306,22.0948,19.3948666667,6.25793333334,5.99960000001,3.97213333333,9.59748888889,14.4299333333,8.06306666666
780.02,2.11213333333,24.46,21.8763333333,18.9675333333,5.59233333333,5.40886666667,3.20746666667,8.94302222222,13.8103333333,7.44240000001
780.33,2.4478,24.5731333333,22.4638,19.2016,5.56693333333,5.75199999999,3.373,9.31357777777,13.8726,7.76093333333
780.64,1.90626666667,24.246,22.0795333333,18.6949333333,4.8796,5.00946666666,2.57253333333,8.69755555556,13.4742666667,7.02406666667
780.95,1.94666666667,24.3121333333,22.1913333333,19.0320666667,4.94833333333,4.92653333333,2.30013333333,8.6858,12.9472,6.78639999999
781.26,1.1,23.6777333333,21.3444666667,18.0721333333,3.86666666667,4.04433333333,1.12213333333,7.7202888889,11.9388666667,5.8722
781.57,0.831333333333,23.7771333333,21.2779333333,18.0548666667,3.32486666667,3.64706666667,0.684133333333,7.349,11.8915333333,5.65440000001
781.88,-0.1272,23.2524666667,20.2603333333,16.8808,2.11233333333,2.27446666667,-0.584400000002,6.22115555556,10.9316666667,4.57773333333
782.19,-0.649,22.7374,19.7816666667,16.5368666667,1.45133333333,1.61066666667,-1.51033333333,5.88977777778,10.3717333333,4.2478
782.50,-0.270400000001,23.3272666667,20.3482,16.6786666667,1.82573333333,1.3514,-1.6156,5.84984444444,10.8647333333,4.51653333333
782.81,1.0672,24.379,21.3676666666,17.5527333333,3.06046666667,2.21413333333,-0.637866666666,7.20442222222,12.585,5.42800000001
783.12,1.16913333333,24.7698666667,21.617,17.643,3.15913333333,2.09586666667,-0.4416,7.23275555556,12.9913333333,5.85806666666
783.43,1.598,25.2559333333,21.6666,18.0649333333,3.558,2.52186666667,0.430533333334,7.66126666666,13.5018666667,6.60413333333
783.74,1.4204,25.0189333333,21.1869333334,18.0555333333,3.2006,2.10219999999,0.4544,7.43902222223,13.3145333333,6.3068
784.05,1.6852,24.6888,20.9950666667,18.1344,3.38306666667,2.43773333334,0.771066666667,7.52493333333,13.2773333333,6.7476
784.36,3.23226666667,25.4400666667,22.1342,18.7365333333,4.8698,4.19513333333,2.47173333333,8.82157777778,14.7192666667,8.10813333334
784.67,3.8234,25.8020666667,22.8188,19.5190666666,5.54033333333,4.67566666667,2.94673333333,9.57484444444,15.2936666667,8.75493333334
784.98,5.11746666667,26.077,23.5209333333,20.4825333334,6.88106666667,6.04700000001,4.54573333333,10.6960888889,16.4731333333,9.87200000001
785.29,5.70093333333,26.3722666667,23.8987333333,21.1484666666,7.27333333333,6.93173333333,5.40046666667,11.3546222222,17.2792,10.4709333333
785.60,5.6432,26.2980666667,23.8247333333,21.0352,7.16953333333,6.95333333333,5.65493333333,11.2709333333,17.1288,10.2573333333
785.91,5.6482,26.3946666667,23.7152666667,21.2964666667,7.26853333334,7.54053333334,5.89693333333,11.3502666667,17.066,10.5729333333
786.22,5.23213333333,25.8228,22.9085333333,21.0409333333,6.94246666667,7.31926666666,5.609,10.4266222222,16.2586666667,10.3740666667
786.53,5.3632,25.6614666667,22.9052666667,21.3588,7.14153333333,7.82660000001,6.02046666667,10.7151555555,16.2165333333,10.4226
786.84,5.6394,25.5080666667,23.4754,21.694,7.38793333333,8.02179999999,6.25126666667,10.8597555556,16.3441333333,10.3988666667
787.14,5.82466666667,25.9052666667,23.6846,21.786,7.87339999999,8.03966666667,6.52193333333,10.9718444445,16.3154,10.4639333333
787.45,6.13866666667,26.2613333333,24.3306666667,22.2186666666,8.22933333333,8.28266666666,7.04533333333,11.3795555555,16.9173333333,10.944
787.76,4.39253333333,25.1722,22.8655333333,20.9194,6.7366,6.4248,5.39773333333,9.83155555555,15.6506,9.78486666667
788.07,3.54946666667,24.6138666667,21.9018666667,20.0271333333,5.93726666667,5.52673333333,4.80266666667,8.85108888888,14.8136666667,8.84386666667
788.38,3.482,24.704,21.7734,19.7188,5.77986666667,5.52046666667,4.76893333334,8.54480000001,14.3552666667,8.7104
788.69,3.81653333333,25.3367333333,21.8132,20.1356666667,6.10746666667,5.46153333333,4.86966666667,8.48722222222,14.0446666667,8.91413333334
789.00,3.91,25.4804666667,21.9385333333,20.2691333333,5.722,5.15653333333,5.13453333333,8.33608888889,13.7672,8.70940000001
789.31,3.55613333333,24.5416666667,21.2276666667,19.4990666667,4.89953333333,4.2444,4.82793333333,7.95111111111,13.2452,8.03753333333
789.62,3.5902,24.0586,21.4732,19.108,4.53286666666,4.06433333333,4.48213333333,7.97446666666,13.1527333333,7.852
789.92,3.3674,23.3846,21.0656666666,18.5298666667,4.38166666667,3.7152,4.19946666667,7.76246666667,12.8604,7.70380000001
790.23,2.6456,23.0378,20.0994666667,17.7347333333,3.38886666667,2.82126666667,3.342,6.91833333333,12.0281333333,6.96506666667
790.54,3.28193333333,23.8370666667,20.6396,18.3288666667,3.813,3.45686666667,3.95173333333,7.49311111112,12.9230666667,7.75273333333
790.85,2.12606666667,23.0668,19.5359333333,17.5479333334,2.5024,2.0194,2.82233333333,6.27993333333,11.7090666667,6.42833333333
791.16,3.84233333333,23.861,20.6393333333,19.0379333333,3.8672,3.8858,4.74253333333,7.99506666667,13.0043333333,7.90186666667
791.47,4.26146666667,23.9267333334,21.0479333333,19.3622666667,4.08453333333,4.36866666667,4.99366666667,8.21986666667,13.5416666667,8.27013333333
791.78,2.92806666667,22.9608666667,20.3072,18.4966,2.95446666667,2.915,3.53593333333,6.94764444445,13.0786,7.29406666666
792.08,3.35973333333,22.7788666667,21.0560666667,18.6469333333,3.20813333333,3.16846666667,3.72953333333,7.38402222223,13.7029333333,7.72926666666
792.39,4.68613333333,23.6689333333,21.9673333333,20.0398666667,4.83886666666,4.75233333333,4.739,8.61188888888,15.5068,9.33866666665
792.70,5.6062,24.7078,23.0394666667,21.6684,6.01826666667,5.829,5.78186666666,9.58228888889,16.785,10.7935333333
793.01,6.01753333333,25.5846666667,22.8871333333,22.2448,6.63953333333,6.20013333333,6.43006666667,9.86471111112,17.1060666667,10.9669333333
793.32,6.05173333333,26.1624666667,23.0534666667,22.3142666667,6.46640000001,5.85153333333,6.21766666667,9.6326,17.1606666667,10.9014666667
793.62,5.5556,26.1387333333,22.8541333333,22.0624,6.19446666667,5.45833333334,5.65266666667,9.20826666666,16.7497333333,10.7014
793.93,5.5794,25.4706,22.0727333333,21.896,5.94633333333,5.73553333333,5.0154,8.51513333334,16.0379333333,10.3567333333
794.24,6.69319999999,25.8632,22.9084,22.5828666667,7.13146666667,7.05846666666,5.71053333333,9.5992888889,16.713,11.5804
794.55,5.85686666667,25.7084666667,22.3887333333,22.3076666667,6.57220000001,6.24159999999,4.79753333333,8.56735555556,16.0795333333,10.8838666667
794.86,6.2714,26.1133333333,22.2464666666,22.9710666667,7.04873333334,6.62053333334,5.4282,9.32584444444,16.2846666667,11.6141333333
795.16,7.02833333333,26.3824,22.4548666667,23.3269333333,7.31280000001,7.12539999999,5.86566666667,9.7804,16.5245333333,12.1124666667
795.47,5.97753333333,25.3716666667,21.3715333334,22.7559333333,6.66660000001,6.65379999999,5.2186,9.01646666665,15.7065333333,11.4384
795.78,5.1654,24.8792666666,20.8715333333,22.0991333333,6.30406666666,5.96693333334,4.77726666667,8.52193333334,15.1398666667,10.8206
796.09,4.26686666667,24.2542,20.013,21.1292666667,5.5246,4.89573333333,3.7472,7.30171111111,13.8594,9.78500000001
796.40,4.27606666667,24.2436,20.3304,21.6975333333,5.34486666666,4.8396,3.8872,7.40513333333,13.9811333333,10.1068666667
796.70,4.28066666667,24.4422,20.0452,21.6426,5.3476,4.83033333334,4.09966666667,7.27013333334,14.1287333333,10.1843333333
797.01,4.58853333333,24.2722666667,19.9934666667,22.0136,5.91806666667,4.98866666667,4.64666666667,7.38946666667,14.3983333333,10.9003333333
797.32,4.379,24.3726666667,20.1829333333,21.9216,6.08493333333,4.86933333333,5.14386666667,7.59915555556,14.7518,11.0458666667
797.63,5.1104,25.1368,20.7120666667,22.5387333333,6.88419999999,5.62486666667,6.13906666667,8.09544444444,15.6347333333,11.7376666667
797.93,5.23706666667,25.2167333333,20.454,22.5542666666,6.89013333333,5.58953333333,5.93506666667,7.96304444445,15.2912666667,11.8427333333
798.24,5.04346666667,24.7856666667,20.6616666667,22.4104666667,7.0776,5.41273333333,5.67040000001,7.47951111111,15.0749333333,11.6614666667
798.55,4.51346666667,24.2202666667,20.0286666667,22.3104666667,6.51653333334,4.67806666667,4.83539999999,7.10300000001,14.2632666667,11.1804
798.85,4.7282,24.6915333334,20.2717333334,22.3494666667,6.24093333333,4.45666666667,4.99273333333,7.04097777778,14.3538666667,11.3802666667
799.16,4.51266666667,24.1830666667,19.751,21.8095333334,5.49446666666,4.41766666667,4.65213333333,6.67164444445,13.8022666667,11.0256
799.47,4.1776,23.8914666667,19.6916666667,21.2409333333,4.93386666666,4.17026666667,3.81793333333,6.31920000001,13.884,10.323
799.78,3.3748,23.2845333333,19.1392666667,20.4304,3.9714,3.33713333334,2.52166666667,4.83457777778,12.6841333333,9.48293333333
800.08,3.74066666667,23.702,19.7905333333,20.7606666667,4.25286666667,3.88813333332,2.33606666667,5.02644444444,12.9841333333,10.1357333333
800.39,4.04373333333,23.9735333333,20.0467333333,21.0929333333,4.36380000001,4.44966666667,2.38873333333,5.57111111111,13.5987333333,10.2108666667
800.70,4.43106666667,24.0771333333,20.0803333333,21.6406,3.90826666667,4.06106666667,1.92206666667,5.48722222222,13.7354666667,10.4220666667
801.00,3.87953333333,23.5982,19.2049333334,20.8193333333,3.16453333333,3.3896,1.3252,5.0656,13.2449333333,9.52626666667
801.31,4.2606,24.1965333333,19.76,20.7593333333,3.49326666667,3.99693333333,1.95846666667,5.71282222222,14.1246666667,9.9522
801.62,4.24886666667,24.5624666667,19.6948,20.5862666667,2.9638,3.86340000001,1.83133333334,5.51548888889,14.3776,9.8634
801.92,4.96966666667,25.8100666667,20.7112,21.6242666667,4.33133333334,5.17166666667,3.28886666666,6.44042222222,15.5474,10.8121333333
802.23,5.76753333332,26.6506,21.2556,22.1142,5.50826666667,5.95366666666,3.4588,6.72331111111,16.2251333333,11.2192
802.54,5.59813333334,26.9379333333,21.1016,21.455,5.48286666667,5.4008,2.80306666667,6.24448888889,16.2268666667,11.2948
802.84,6.08306666667,27.0612666667,21.0356666667,21.6769333333,5.76246666667,5.91873333333,3.18946666666,6.51577777778,16.1365333333,11.9442
803.15,5.94486666667,26.9992666667,20.2677333333,21.0948666667,6.034,5.93673333334,3.4064,6.67753333333,16.5531333333,11.7112
803.46,5.5596,26.6986,19.3663333333,21.0751333333,5.68793333333,5.359,3.72246666667,6.77904444445,16.0369333333,11.2474666667
803.76,6.00733333333,27.4064,19.3164666667,21.4958,6.2324,5.82213333333,4.47126666667,7.18135555556,16.2122666667,12.0948666667
804.07,4.6602,27.0632,18.8753333333,20.5177333333,6.01133333333,5.1052,3.53553333333,6.07593333333,15.2183333333,10.8413333333
804.38,3.564,27.1279333333,18.4486666667,20.1172,5.241,4.0,2.2808,4.62051111111,14.3063333333,10.1803333333
