wavelength,Back_HemAtrf,Belly_HemAtrf,Breast_HemAtrf,Crissum_HemAtrf,Crown_HemAtrf,DorTail_HemAtrf,Patch10_HemAtrf,Rump_HemAtrf,Throat_HemAtrf,WingTip_HemAtrf
715.40,13.7982,46.8598666667,44.936,24.9954666667,7.82093333333,18.8018666667,47.6290666667,15.0456666667,43.8878666667,19.2884
715.72,13.4946,46.9016666667,44.8528666667,24.7994,7.51186666667,18.5304,47.5343333333,14.7528666667,43.7359333333,19.0296
716.04,13.4732,47.0492666667,44.8918333333,24.6914666667,7.44179999999,18.5077333333,47.6167333333,14.6265333333,43.8062666667,19.088
716.36,13.6878,47.1384,44.9842666667,24.8427333333,7.57153333333,18.5606666667,47.7058666667,14.6641333334,43.8708,19.1680666667
716.68,13.9140666666,47.1444666667,45.0037,24.8436,7.82513333333,18.7213333333,47.7323333333,14.8204666667,43.8619333333,19.2891333333
717.00,13.9840666667,47.1276,44.9595333333,24.8954,7.94773333333,18.8412666667,47.7311333333,14.9131333333,43.8899333333,19.3656
717.32,14.1941333333,47.1684,45.0074666667,25.0232666667,8.13273333333,18.9754666667,47.7888666667,15.0594666667,44.0408,19.5314
717.64,14.38,47.4821333333,45.1946666667,25.2809333333,8.23586666667,19.1275333333,47.926,15.1523333333,44.2206,19.6732
717.96,14.5614666666,47.6289333333,45.4708666667,25.5855333333,8.45993333333,19.3795333333,48.1308,15.3007333333,44.4746666667,19.9478
718.28,14.6900666667,47.8368,45.7287,25.7758,8.71466666666,19.7176,48.2164,15.3456,44.716,20.1168666667
718.60,14.6635333333,47.7096666667,45.7414,25.7048,8.69446666667,19.6677333333,48.0933333333,15.2614666667,44.4842666667,20.015
718.92,14.6341333333,47.6163333333,45.6830666667,25.6829333333,8.66280000001,19.5794,47.8368,15.1395333333,44.4483333333,19.9916
719.24,14.8346,47.6986666667,45.8933666667,25.8908666667,8.9004,19.6796,48.1108666667,15.3019333334,44.6217333333,20.1282
719.56,14.7112666667,47.4452666667,45.7561333333,25.7704,8.8672,19.5622,47.9005333333,15.2914,44.3766,19.9263333333
719.88,14.4462666666,47.3296,45.6254333333,25.6093333333,8.75093333334,19.421,47.7152,15.1648666667,44.3924,19.803
720.20,14.0852,46.9926,45.3422333333,25.3542,8.37793333333,19.0860666667,47.4366666667,14.7988666667,44.2746666667,19.4993333333
720.52,14.1270666667,47.2624,45.5748666667,25.6009333334,8.48553333333,19.2450666667,47.6436666666,14.9098666667,44.5738666667,19.5374
720.84,14.2282666667,47.5258666667,45.8672,25.7716666667,8.70159999999,19.5002,47.8105333333,15.1042666667,44.7926666666,19.6854
721.16,14.0952666667,47.4550666667,45.9113666667,25.6344,8.57059999999,19.4442,47.8106,14.9064,44.6737333333,19.5291333333
721.48,13.9856666667,47.3285333333,45.7796666667,25.4153333333,8.44813333333,19.3609333333,47.775,14.8154666667,44.4768,19.1892666667
721.79,13.9092666667,47.1696666667,45.607,25.2846666667,8.30019999999,19.0822666667,47.5975333333,14.6866,44.2364,19.0574666667
722.11,14.0823333333,47.441,45.7952333333,25.4886666667,8.34933333334,19.1712666667,47.9709333333,14.7908,44.5046666667,19.2468666667
722.43,14.2194,47.3467333333,45.8691,25.5318,8.50106666667,19.3081333333,48.1201333333,14.9344,44.5214,19.3647333334
722.75,14.1558666667,47.1352,45.5604666667,25.2338,8.36986666666,19.2437333333,47.7942,14.8517333333,44.3316666667,19.1736666667
723.07,14.1211333333,47.0878666667,45.3817333333,25.2413333333,8.16426666667,19.1712666667,47.8210666667,14.8816,44.2896666666,19.105
723.39,14.073,47.0227333333,45.2088,25.1834,8.06033333334,19.2155333333,47.8131333333,14.9236,44.0349333333,19.0132666667
723.71,14.0848666667,47.2015333333,45.2366666667,25.2923333333,8.08986666667,19.3069333333,47.9492666667,15.0122,44.0371333333,19.0982
724.03,14.0992666667,47.1376,45.2119,25.1465333333,7.97379999999,19.2654666667,47.9404666667,14.873,44.0034666667,19.0582
724.35,13.8717333333,46.7837333333,44.9156333333,24.8601333333,7.65006666667,19.0420666667,47.6811333333,14.6131333333,43.8181333333,18.7629333333
724.67,14.0643333333,46.7637333333,44.8467333333,24.8961333333,7.85733333334,19.178,47.6984,14.8612,43.9344666667,18.9508666667
724.98,14.1945333333,46.5499333333,44.7522333333,24.9847333333,8.073,19.3246,47.4856666666,14.9694666667,43.9359333333,19.1790666667
725.30,14.3346,46.6475333334,44.8676666667,25.1704,8.19146666666,19.5811333333,47.7042666666,15.1627333333,44.2072,19.3412
725.62,14.4539333333,46.6478666667,44.9688333333,25.1638666667,8.41433333332,19.7891333333,47.6328666667,15.2901333333,44.3465333333,19.4104
725.94,14.5626,46.8933333333,45.1246666667,25.3195333333,8.57973333333,20.0038,47.6897333333,15.3306,44.4519333333,19.5353333333
726.26,14.6443333333,47.0278666667,45.3576,25.4879333333,8.62933333333,20.0912,47.7858666667,15.4300666667,44.5828666667,19.6592666667
726.58,14.8574666667,47.1876,45.5990666667,25.7868666667,9.12019999999,20.4637333333,47.9643333333,15.6727333333,44.7284666667,19.9615333333
726.90,14.9757333333,47.2970666667,45.6637,25.8226,9.23553333333,20.4932,48.0844,15.6518,44.8067333333,19.9909333333
727.21,15.3179333333,47.6190666667,46.0289333334,26.0081333333,9.48919999999,20.6929333333,48.3918666667,15.9002,45.103,20.2357333333
727.53,15.1313333333,47.4883333333,45.8000666667,25.9349333334,9.41393333333,20.5915333333,48.2199333333,15.7694,44.8939333333,20.099
727.85,15.0484,47.5698666667,45.9408,26.0178666667,9.37279999999,20.4031333333,48.3261333333,15.7294,44.8262,20.0680666667
728.17,15.0574666667,47.7151333333,46.1541666667,26.2025333333,9.43346666666,20.4426666667,48.545,15.7688666667,45.0466,20.147
728.49,14.8231333333,47.698,45.9656,25.9702,9.1306,20.1308,48.3945333333,15.4767333333,44.9834666667,19.9248666667
728.80,14.8373333333,47.7378666667,46.1239666667,25.9477333333,9.10400000001,20.0823333333,48.4548666667,15.3470666667,44.9463333333,19.8856
729.12,14.7982,47.4726666667,45.8485333333,25.8749333333,9.07906666667,20.0107333333,48.2236,15.2869333333,44.761,19.9467333333
729.44,14.7522666667,47.3354,45.7493,25.8687333333,8.9702,19.8548666667,48.2042,15.2883333333,44.8922666666,19.8603333333
729.76,14.6190666667,47.1552666667,45.5114666667,25.7372666667,8.85886666667,19.806,48.0900666667,15.1534666667,44.8149333333,19.8535333333
730.08,14.4558666667,47.0720666666,45.3555333333,25.5442,8.56633333333,19.674,47.9286,14.9546666667,44.8058,19.6951333333
730.39,14.3361333333,47.0386,45.3811333333,25.4083333333,8.43066666666,19.5348,47.925,14.9880666666,44.9556666667,19.6687333333
730.71,13.9952,46.5704,45.0390666667,25.1010666667,8.20066666667,19.2399333333,47.5982666667,14.7307333333,44.6195333333,19.3905333333
731.03,14.084,46.6144,45.1946666667,25.172,8.18746666666,19.2142666667,47.58,14.7791333333,44.6638666667,19.5041333333
731.35,14.1526,46.5573333333,45.1524,25.1097333333,8.32599999999,19.4133333334,47.6231333333,14.918,44.8026,19.6338
731.67,13.8884,46.2742,44.8439666667,24.7556666667,7.91693333334,19.1940666667,47.258,14.6494666667,44.4618,19.464
731.98,13.9974,46.4556666667,45.0778333333,24.9118,8.00999999999,19.4674666667,47.4792666667,14.8893333333,44.6594,19.6526
732.30,13.9962,46.33,44.9269666667,24.915,8.03526666666,19.4322,47.3069333333,14.9676,44.6009333333,19.5996666667
732.62,13.9392,46.4728666667,45.0803333333,24.9711333333,7.91866666666,19.3941333333,47.4122,14.8682,44.7844666666,19.5163333333
732.94,14.0904,46.5790666667,45.072,25.0632,8.0214,19.5584,47.5253333333,15.0333333333,44.7616,19.7021333333
733.25,14.2463333333,46.7128,45.3210333333,25.242,8.11446666667,19.6837333333,47.6454666667,15.1417333333,45.0306666666,19.8810666667
733.57,14.414,47.0130666667,45.78,25.3612666667,8.1516,19.8313333333,48.0882,15.2316,45.4302,20.1758666667
733.89,14.4842666666,46.8980666667,45.6681333333,25.3561333333,8.15333333333,19.9062666667,47.9791333333,15.2037333333,45.3120666667,20.1982
734.21,14.6135333333,47.107,45.7970333333,25.5984,8.24480000001,20.0244,48.1418,15.2448666667,45.5102,20.3466666667
734.52,14.5186,47.1319333333,45.7620666667,25.4472,8.09693333333,19.9693333333,48.1371333333,15.1847333333,45.4892,20.1742
734.84,14.5871333333,46.9606666667,45.5686,25.4964666667,8.0764,19.8947333333,47.8718666667,15.037,45.2823333333,20.1012
735.16,14.6634666667,46.9828666667,45.8146666667,25.6586666667,8.2692,19.9861333333,48.1896666667,15.1347333333,45.5472,20.1033333333
735.48,14.9284,47.0195333333,45.7894666667,25.9506666667,8.57640000001,20.0140666667,48.2011333333,15.3679333333,45.5152666667,20.2944666667
735.79,15.05,47.0509333333,45.8094333333,25.9861333333,8.74113333333,20.1288,48.2464666667,15.5099333333,45.6366,20.4884666667
736.11,15.0987333333,46.9136,45.7139333333,26.0103333333,8.88266666666,20.1068666667,48.1686666667,15.5740666667,45.4608666667,20.5576
736.43,15.0474666667,46.9824666667,45.8114666667,25.8890666667,8.84293333333,20.0292666667,48.2723333333,15.4238666667,45.6380666667,20.4557333333
736.74,15.0632666667,46.9054666667,45.5860666667,25.7074666667,8.80726666667,19.933,48.0092,15.3104,45.3806,20.3224666667
737.06,15.1439333333,46.8426,45.3574333333,25.7875333333,8.88753333333,19.8513333333,47.9036,15.3952,45.239,20.245
737.38,15.1162666667,46.9634,45.5405333333,25.9531333333,8.87266666666,19.7937333333,47.9864666667,15.3522,45.2606,20.3726
737.69,15.0836666667,46.9044,45.4696,25.9388666667,8.84813333333,19.7876,47.7816,15.3444666667,45.2024666667,20.2756
738.01,15.0483333333,46.7529333333,45.2734666667,25.8060666667,8.83,19.7768666667,47.6977333333,15.282,45.0484,20.2883333333
738.33,15.0352,47.0958666667,45.6149666667,25.8550666667,8.81033333333,19.796,48.0370666667,15.2476,45.4514666667,20.4992
738.64,15.1446,47.1684666667,45.5643666667,25.9140666667,8.94133333333,19.864,47.9676666667,15.2530666667,45.3676666666,20.6314
738.96,15.0455333333,47.1922666667,45.6936333333,25.7160666667,8.84246666667,19.8777333334,48.0978666667,15.0778,45.3772,20.6544666667
739.28,15.1085333333,47.3210666667,45.7045666667,25.7833333333,8.87153333334,20.0562666667,48.3812666667,15.1041333333,45.4593333333,20.7580666667
739.59,15.0565333333,47.3718,45.7028333333,25.6572666667,8.84673333333,20.0892,48.2244,15.1478,45.3654666667,20.6986
739.91,14.8526,47.2498666667,45.6835333333,25.6165333333,8.77560000001,20.1008,48.1333333333,15.0498,45.1035333333,20.6488666667
740.23,14.7545333333,47.2418,45.7472,25.6140666667,8.61873333333,20.0043333334,48.239,14.9943333333,45.1566666667,20.6174666667
740.54,14.6240666666,47.0820666667,45.6242333333,25.5106666667,8.5478,19.8698666667,48.0718666667,14.8192666667,45.0212666667,20.5095333333
740.86,14.671,47.0506,45.4718333333,25.3855333334,8.64739999999,20.0205333333,47.9680666667,14.8324666667,45.0676,20.4179333333
741.18,14.4748666667,46.6184,45.1168333333,25.0528,8.42506666667,19.7914,47.7168,14.6516666667,44.7156,20.2407333333
741.49,14.5562666667,46.662,45.3936666667,25.2200666667,8.56753333333,19.7997333333,47.948,14.7730666667,45.1364,20.2492
741.81,14.4063333333,46.1946,44.834,24.9695333333,8.43153333333,19.6821333334,47.4776666667,14.806,44.6377333333,19.9089333333
742.12,14.3202666667,46.1602,44.8431333333,24.7592,8.35653333334,19.6165333333,47.3766,14.8243333334,44.5508,19.8507333333
742.44,14.3022,46.1665333333,44.8636333333,24.7482,8.21966666667,19.6658666667,47.4624,14.7902,44.6400666667,19.7476666667
742.76,13.8773333333,45.7534666667,44.5489,24.3643333333,7.81533333333,19.2544666667,46.9701333333,14.3654,44.2986666667,19.3588
743.07,13.7692666667,45.5756666667,44.4144666667,24.3098666667,7.50646666666,19.0469333333,46.9967333333,14.1312,44.2778666667,19.2786
743.39,13.7844666667,45.5274,44.3705,24.166,7.29746666666,18.8157333333,46.9434,13.9866,44.3505333333,19.1224
743.70,13.8809333333,45.3437333333,44.3359666666,24.1837333333,7.58439999999,18.9948,46.9918,14.1161333333,44.3610666667,19.3022666667
744.02,13.6438666667,45.3464666667,44.2522333333,23.9403333333,7.43400000001,18.8918,46.9468,14.0072,44.319,19.1922
744.34,13.5448,45.2014666667,44.1589666667,23.8862666667,7.26046666667,18.7334,46.9291333334,13.9424,44.3909333333,19.1182
744.65,13.9182,45.7638666667,44.5800333333,24.2760666667,7.69786666666,19.1638666667,47.4770666667,14.3696,44.8710666667,19.5255333333
744.97,14.287,46.0812,44.7589666667,24.5978666667,8.08340000001,19.509,47.5053333333,14.7934,44.9124,20.0870666667
745.28,14.5294666667,46.4351333333,45.3305333333,24.9947333333,8.32046666667,19.7864,47.9758666667,14.9638666667,45.3214,20.3626
745.60,14.4870666667,46.4163333333,45.3182333333,25.1052,8.18953333334,19.8554666667,47.9392666667,14.9257333333,45.2575333333,20.3563333333
745.91,14.3739333333,46.3492,45.2334333333,25.0737333333,8.13586666667,19.5972,47.7587333333,14.7920666667,45.1948666667,20.3098
746.23,14.4591333333,46.4494,45.2367666667,25.0336666667,8.21173333333,19.5627333333,47.7873333333,14.8032666667,45.2252,20.347
746.55,14.5254,46.6125333333,45.2902333333,24.987,8.28693333333,19.6800666667,47.905,14.7754,45.3870666667,20.3792
746.86,14.5892666666,46.5642666667,45.3350333333,25.1929333333,8.4506,19.8616,47.8892666667,15.0352,45.4901333333,20.5306666667
747.18,14.3877333334,46.8678,45.3545,25.0502,8.13086666666,19.8039333333,47.9169333333,14.9342666667,45.5762666667,20.3171333333
747.49,14.3457333333,46.8294,45.5057,25.1246,8.05113333334,19.7778,47.9272,14.8081333333,45.778,20.3487333333
747.81,14.2603333333,46.8470666667,45.6687,25.0521333334,7.93366666667,19.6652,48.0236,14.5898666667,45.6856666667,20.3039333333
748.12,14.0624,46.579,45.4507,24.7965333333,7.5012,19.1937333333,47.692,14.2941333333,45.4842666667,20.0798
748.44,13.6012666667,46.43,45.2086,24.4661333333,6.91393333333,18.6475333333,47.6993333333,13.6688666667,45.4469333333,19.6410666667
748.75,13.5745333333,46.3143333333,45.1153,24.3882666667,6.89733333333,18.6442666667,47.6310666667,13.6938,45.4172666667,19.7537333333
749.07,13.5963333333,46.4634,45.1654,24.4427333333,6.89593333333,18.5364,47.8568666667,13.6771333333,45.6926666666,19.7500666667
749.38,13.3046666667,46.2063333333,44.8679,24.2216666667,6.65633333333,18.377,47.6941333334,13.5284,45.6626,19.4771333333
749.70,13.3123333333,46.559,45.1956,24.3209333333,6.57473333333,18.3478,48.1061333333,13.5435333333,46.0048,19.5192
750.01,13.1218,46.5449333333,45.183,24.2812,6.41273333333,18.2202666666,48.0815333333,13.3651333333,46.0292666667,19.3600666667
750.33,12.8157333333,46.5472666667,44.9707666666,24.0048,6.27646666667,18.0306,47.8982,13.0706666667,45.7643333333,19.0578666667
750.64,12.7138666667,46.0868,44.6751333333,23.9936666667,6.27653333333,17.8595333333,47.5444666667,12.9720666667,45.388,18.9193333333
750.96,12.6464666667,45.9508666667,44.5243333333,23.7583333333,6.26133333333,17.9472,47.4563333333,12.9148666667,45.148,18.6893333333
751.27,13.0087333333,46.379,44.9485666666,24.1541333333,6.664,18.4481333333,47.8410666667,13.4098666667,45.5873333333,19.1501333333
751.59,13.4817333333,46.9103333333,45.7794,24.6881333333,7.15933333333,19.2769333333,48.5234,13.9716666667,46.2801333333,19.7828666666
751.90,13.6034666667,47.0134,45.7147333333,24.7736666667,7.31813333333,19.5024,48.5596666667,14.0878,46.2932666667,19.8226
752.22,13.6148666667,47.1900666667,45.6852666667,24.7968666667,7.40766666667,19.49,48.7251333333,14.1859333333,46.2974666667,19.7794666667
752.53,13.8437333333,47.4312,45.8558333333,25.0290666667,7.7276,19.8069333333,48.9787333333,14.5184666667,46.5290666667,20.037
752.85,13.7422666667,47.4154,45.9591666667,24.8427333333,7.60133333333,19.7026666667,48.8888666667,14.2917333333,46.3825333333,19.7823333333
753.16,14.0819333333,47.3311333333,46.0072666666,25.0092,8.05880000001,20.0524,48.7365333333,14.6336,46.228,20.126
753.47,14.3581333333,47.4066,46.1516666667,25.1058,8.41313333333,20.2457333333,48.8001333333,14.996,46.2326666667,20.4262
753.79,14.5258666667,47.5545333333,46.3935,25.2982,8.43966666667,20.2704666667,48.9518666667,15.1064,46.4827333333,20.7224
754.10,14.5798,47.7201333333,46.4682666666,25.3778666667,8.46099999999,20.2725333333,49.1517333333,15.0747333333,46.5792666666,20.6007333333
754.42,14.7736666667,47.9606666667,46.7279,25.7774,8.63153333334,20.3381333333,49.1906,15.3914,46.7679333333,20.8598666667
754.73,14.669,47.9242666667,46.5955666667,25.7288666667,8.47766666666,20.0913333333,49.0393333333,15.2383333333,46.6532,20.5750666667
755.05,14.0986666667,47.15,45.5643666667,25.0262666667,8.03060000001,19.4496,48.0896666667,14.5684666667,45.8369333333,19.7423333333
755.36,14.1484666667,46.795,45.5071333333,24.9486,8.12566666666,19.4255333333,47.6873333333,14.6505333333,45.6272,19.7327333334
755.67,13.9222666667,46.4704,45.3704666667,24.6766666667,7.8258,19.1904666667,47.3631333333,14.4036666667,45.4698666667,19.4056666667
755.99,13.4225333333,45.9064,44.8525666667,24.1504,7.23753333334,18.7148,46.8128666667,13.8040666667,44.8079333333,18.8664
756.30,13.6217333333,46.2828666667,45.0176666666,24.5006666667,7.5238,18.9740666667,47.1648,14.1768,44.9932,19.2924
756.62,13.5030666667,46.1520666667,44.8459666667,24.3641333334,7.24993333333,18.9377333333,47.1922,14.0670666667,45.0624,19.2553333333
756.93,13.4716666667,46.404,45.0821333333,24.4820666667,7.22253333333,19.0073333333,47.4630666666,14.0134666667,45.179,19.3280666667
757.24,13.5730666667,46.3194666667,44.8981,24.5040666667,7.40500000001,19.1351333333,47.4158666667,14.1155333333,45.1211333333,19.3883333333
757.56,13.8172,46.7164,45.2399,24.7035333334,7.76166666667,19.4027333333,47.7699333333,14.3453333333,45.5413333333,19.9086666667
757.87,14.1487333333,46.9422,45.3815333333,24.8072,8.1322,19.7714,48.1046666667,14.5840666667,45.7054,20.1598
758.18,13.7493333333,46.6750666667,45.2431,24.4646,7.89306666666,19.6363333334,47.8930666667,14.3199333333,45.5532,19.9642666667
758.50,13.615,47.1742,45.5682,24.5587333333,7.76813333333,19.6180666667,48.4092666667,14.3453333334,45.8832,20.1116666667
758.81,13.6042,47.6964666667,45.8711333333,24.6608,7.7586,19.7601333333,48.8896666667,14.3461333333,46.2209333333,20.2793333333
759.13,13.5605333333,48.0416,46.1739333333,24.8233333333,7.74046666667,19.8182,49.2402,14.3530666667,46.3627333333,20.3664666667
759.44,13.7667333333,48.1336,46.3424333333,25.0778,7.98073333333,20.0056666667,49.1900666667,14.6446666667,46.6468666667,20.4814
759.75,13.9023333333,47.9369333333,46.1977666667,24.9598666667,7.96226666667,20.0196666667,49.1479333333,14.5388,46.5343333333,20.4534
760.07,13.879,47.9324666666,46.2461,25.0294666666,7.93259999999,19.7946666667,49.3502666667,14.4864666667,46.4669333333,20.1969333333
760.38,13.5820666667,47.5580666667,45.8437666667,24.8729333333,7.50773333333,19.5642666667,49.0528666667,14.2778,46.2196666666,19.8436
760.69,13.5765333333,47.6754,46.1732333333,24.9916,7.59813333333,19.649,49.2841333333,14.3837333333,46.3462,19.87
761.01,13.3575333333,47.5478666667,46.1035666667,24.8961333333,7.46699999999,19.6092666667,49.2538,14.3707333333,46.3378,19.8140666667
761.32,13.2169333333,47.0440666667,45.6922,24.6813333333,7.27680000001,19.3564,48.8639333333,14.1733333333,45.9067333333,19.6977333333
761.63,13.7281333333,47.1724666667,45.8809666667,24.9616666667,7.74000000001,19.6174666667,49.0080666667,14.5470666667,46.0078666667,19.9976
761.94,13.5609333334,46.8564,45.7002,24.7741333333,7.53939999999,19.3762,48.8128,14.282,45.7559333333,19.8766
762.26,13.5608666667,46.9806666667,45.8157333333,24.8964,7.54039999999,19.4972,48.9785333333,14.4072666667,45.8226,19.8975333333
762.57,13.5346666667,46.8307333333,45.6324666667,24.7406,7.55526666667,19.582,48.8311333333,14.3992,45.6226666667,19.9737333333
762.88,13.6004666667,47.0192,45.83,24.8247333333,7.53213333333,19.6538,49.1046666667,14.4058666667,45.8674666667,20.1560666667
763.20,13.8469333333,47.237,46.1414333333,25.0083333333,7.81766666666,19.7464,49.2285333333,14.7084666667,45.9832666667,20.2828666667
763.51,14.0923333333,47.7978666666,46.5616666667,25.3151333333,8.10973333333,20.077,49.4094666667,14.9262,46.2984666667,20.5718
763.82,14.3804666667,47.8646,46.5737333333,25.473,8.36446666667,20.1756,49.434,15.128,46.4064666667,20.8240666667
764.14,14.6701333333,48.1512,46.8572666667,25.7194,8.56333333333,20.3374666667,49.7876666666,15.3320666667,46.498,21.1159333333
764.45,14.8782,48.3944666667,47.0826666667,26.0708,8.67113333333,20.4511333333,49.9584666667,15.4612666667,46.6558666667,21.3235333334
764.76,14.7638666666,48.5518666667,47.2208333333,26.1414,8.66446666667,20.4304666667,50.1148666667,15.5365333333,46.7902666667,21.3354666666
765.07,14.5606,48.5883333333,47.2653,26.0346666667,8.34146666666,20.3092666666,50.0807333333,15.4187333333,46.7451333333,21.2572
765.39,14.9566666667,49.0453333333,47.7357333333,26.5367333333,8.81679999999,20.7984666667,50.4401333333,15.8129333333,47.1212,21.7554
765.70,15.1136666667,48.8939333333,47.5417,26.5302666667,8.96973333333,20.6514666666,50.3612666667,15.8787333333,46.9924666667,21.8231333333
766.01,15.536,49.2773333333,47.7973333333,26.8906666667,9.22133333334,20.7653333333,50.5573333333,16.0426666667,47.4533333333,22.1413333333
766.32,15.4875333333,49.1086666667,47.4992666667,26.773,9.21753333334,20.6174,50.2877333334,15.8367333333,46.9907333333,22.0816666667
766.64,15.4073333333,49.1560666666,47.2955666667,26.8947333333,9.11813333333,20.7255333333,50.0952,15.6415333333,47.1171333333,22.1794
766.95,14.8418,48.233,46.4460666667,26.3139333333,8.46113333333,20.1155333333,49.4068,14.9878666667,46.536,21.7214666667
767.26,14.6920666667,48.2118,46.4423,26.2938,8.34446666666,20.1546666667,49.5766666667,14.8719333333,46.5686666667,21.6272
767.57,14.2224666667,47.445,45.6896333333,25.859,7.77080000001,19.8177333333,48.8715333333,14.4374,46.0380666667,20.9640666667
767.88,13.9222666667,47.0081333333,45.1822,25.2878,7.49326666666,19.605,48.5708666666,14.19,45.4952666667,20.6024
768.20,13.6671333333,46.6734666667,44.7669333333,24.8357333333,7.03160000001,19.2288666667,48.3496,13.8358,45.1626666667,20.179
768.51,13.7966,46.3790666667,44.3123333333,24.9684,7.21759999999,19.3683333333,48.4071333333,14.014,45.1017333333,20.2420666667
768.82,13.6686666667,46.0897333333,44.1013,24.7629333333,7.02360000001,19.2032,48.2639333333,13.9570666667,44.8927333333,20.065
769.13,13.4794,45.5530666667,44.0380666667,24.7206,6.94759999999,19.4266,47.9554,13.7933333333,44.4725333333,19.9379333333
769.44,13.3482666667,45.2828,43.8709666667,24.7432666667,6.75966666667,19.3824,47.8684666667,13.7909333333,44.1443333333,19.7916666667
769.76,13.3483333333,45.394,44.1368,24.8395333333,6.94793333334,19.5898,48.1064,14.2222666667,44.5660666667,19.9239333333
770.07,13.1504,45.3550666667,44.0981,24.6972666667,6.61993333333,19.5212,48.4413333333,14.2751333333,44.3938666667,19.8871333333
770.38,13.3254666667,45.6312666667,44.5406666667,24.9675333333,6.98666666667,19.6442,48.9824666667,14.6492,44.5919333333,20.0988666667
770.69,13.0546,45.4304,44.5737333333,24.4242666667,6.56153333333,19.2930666667,48.8806666667,14.3272666666,44.3434666667,19.8343333333
771.00,12.7486,45.4685333333,44.5169333333,23.9842,6.04066666666,18.7436,48.9221333333,13.9055333333,44.6268666667,19.6393333333
771.32,12.903,45.7044666667,44.9197,24.2152,6.0632,18.6034,49.2192666666,14.0127333333,45.1224,19.7932
771.63,13.2782,45.7676,45.0065,24.7117333334,6.50126666666,19.0203333333,49.4107333333,14.3001333333,45.2204666667,20.2968666667
771.94,13.5465333334,45.7155333333,45.1459666667,24.6407333333,6.88426666667,18.9891333333,49.388,14.4338666667,45.0203333333,20.3498666666
772.25,13.5446,45.5247333333,45.0895333333,24.5205333333,6.81753333333,18.8796666667,49.4161333333,14.4365333333,44.8825333333,19.9656
772.56,13.6352,46.0630666667,45.0997666667,24.3364666667,6.75093333333,18.6594,49.6314666667,14.2032666667,45.3705333333,20.0709333333
772.87,13.911,46.2831333333,45.4456666667,24.3464666667,7.11346666667,18.6142666667,49.7764666667,14.2226,45.7277333333,20.2076666667
773.18,14.8142,46.8535333333,46.0127,24.9396,7.71473333334,19.0202,50.3349333333,14.7686666667,46.1516,20.8476666666
773.50,14.4862,46.7730666667,46.0532,24.4722,7.31946666667,18.5602,50.037,14.0971333333,46.0602666667,20.4212666667
773.81,14.8666666667,47.3744666667,46.7208666667,25.1663333333,7.49719999999,19.1272,50.6015333333,14.5364,46.6053333333,20.9768
774.12,15.1492666667,47.9090666667,47.0863666667,25.7372666667,7.82360000001,19.3976,50.735,15.0782,47.046,21.4225333333
774.43,15.2549333333,48.1898666667,47.0273,25.8837333333,8.02860000001,19.7626666667,50.7948666667,15.2739333333,47.0270666667,21.5706
774.74,15.0746666667,48.3501333333,47.0899666667,25.6036666667,7.85473333334,19.7211333333,50.8321333333,15.0217333333,46.8832,21.3034666667
775.05,14.8305333333,48.3800666667,47.0742,25.1154,7.35893333333,19.2242666667,50.4026,14.2612,46.8434666667,20.8198666667
775.36,13.6394,47.8454666667,46.762,24.4846,6.18513333333,18.1188666666,49.7716666667,12.7815333333,46.6364666667,20.1003333333
775.67,13.6604,47.7887333333,46.8352333333,24.5284,6.26913333333,18.0327333333,49.59,12.6240666667,46.6816666666,20.5434666667
775.98,14.0268666667,47.6945333333,47.0558666667,24.9700666667,6.56186666667,18.4532,49.6108,13.2284666667,46.7315333333,20.8383333333
776.30,13.4139333333,47.9385333333,46.7777666667,24.5570666667,5.80366666667,18.3296,49.6089333333,12.6116666667,46.6868,20.6712
776.61,12.4572666667,47.4765333333,46.2082333333,23.8808,4.96060000001,17.7641333333,49.2183333334,11.6272666667,46.2744666667,19.9336666667
776.92,12.8736666667,46.9366,46.0245,24.3878,5.58733333333,18.1009333333,48.8155333333,12.2688,46.057,20.3048666667
777.23,12.1318,46.0584,45.2037333333,23.2428666667,4.93206666666,17.2750666667,48.0342,11.4479333333,45.5102,19.472
777.54,11.4200666667,44.9346,44.4009333333,22.7090666667,4.5872,16.5004,47.2558,10.6998,44.874,18.7058
777.85,12.0618666667,45.4204666667,45.2103,23.5409333333,5.4306,17.0060666667,47.8064,11.1398666667,45.6332666667,19.2300666666
778.16,12.4071333333,45.1278666667,45.5431,23.8927333333,5.84653333334,17.1856,47.7094,11.4756666667,45.7301333333,19.3622
778.47,12.3112666666,45.5776666667,46.2995,24.1859333333,5.8552,17.4114,48.3564,11.7616666667,46.3329333333,19.6918
778.78,13.354,46.6200666667,46.8578,25.0968,6.89913333333,18.7194,49.4964666667,12.9304666667,47.2914666667,20.7849333333
779.09,13.4478666667,46.7448,46.9088666667,25.2605333333,7.125,18.8698,49.672,13.0155333333,47.3956666667,20.7135333334
779.40,12.9597333333,46.4351333333,46.6061,24.9145333333,6.86126666667,18.4319333333,49.5028,12.7756666667,46.8772666667,20.3261333333
779.71,13.1752666667,45.8242,46.7957,25.3608,7.28279999999,18.5414,49.5734666667,13.0701333333,46.7876666667,20.3108
780.02,13.1268666667,45.3015333333,46.7143666667,25.238,7.32813333333,18.0104666667,49.3118666667,12.9259333333,46.4074,20.0952
