wavelength,Back_ButWetf,Belly_ButWetf,Breast_ButWetf,Crissum_ButWetf,Crown_ButWetf,DorTail_ButWetf,Patch10_ButWetf,Patch11_ButWetf,Patch12_ButWetf,Rump_ButWetf,Throat_ButWetf,WingTip_ButWetf
597.51,9.05649999999,44.7691666666,43.6176666666,10.2359166667,10.0883333333,5.675,13.8373333333,25.0696666667,4.57916666666,24.7953333333,6.48866666666,8.22216666667
597.84,9.05933333335,44.7873333333,43.6653333333,10.2,10.0485,5.62733333334,13.7933333333,25.0261666667,4.55116666667,24.7278333333,6.48233333333,8.17683333334
598.18,9.01866666665,44.816,43.7148333334,10.14975,10.0143333333,5.6155,13.7893333334,24.9965,4.49083333333,24.7158333333,6.48966666667,8.16716666667
598.52,8.9635,44.8206666667,43.6361666666,10.1091666667,9.97199999998,5.57116666667,13.6791666667,24.8786666666,4.40083333334,24.6983333333,6.44316666667,8.14283333334
598.85,8.94166666667,44.7685,43.6225,10.13425,9.9485,5.57383333334,13.6785,24.878,4.40716666667,24.651,6.4875,8.1235
599.19,8.958,44.7695,43.67825,10.1968333333,9.91983333333,5.583,13.723,24.8818333334,4.3785,24.6801666667,6.52166666667,8.12633333334
599.53,8.952,44.7288333333,43.5414166667,10.19375,9.89050000001,5.58533333333,13.6856666667,24.8333333333,4.368,24.6526666666,6.504,8.132
599.86,9.08233333331,44.7718333334,43.529,10.2713333334,9.98866666667,5.63166666666,13.7663333334,24.9346666666,4.47116666667,24.72,6.58133333333,8.22483333333
600.20,9.06583333335,44.7798333333,43.4963333333,10.2760833333,9.96583333334,5.58616666667,13.784,24.9823333333,4.46333333333,24.7688333334,6.59316666667,8.25516666667
600.53,9.07266666668,44.7771666667,43.5153333334,10.27375,9.91200000001,5.58166666666,13.8016666667,25.0368333333,4.46133333333,24.7231666667,6.56683333333,8.26666666666
600.87,9.137,44.7986666666,43.5269166666,10.3256666667,10.0003333333,5.62633333333,13.8278333333,25.1005,4.50816666667,24.816,6.60966666666,8.37183333333
601.21,9.09433333331,44.7961666666,43.5159166666,10.27425,9.91549999999,5.60816666667,13.7795,25.1198333334,4.46183333333,24.8168333334,6.56883333333,8.3295
601.54,9.11766666665,44.815,43.48675,10.2674166666,9.91300000001,5.609,13.7206666667,25.1688333333,4.43516666667,24.8401666666,6.574,8.36033333333
601.88,9.09716666665,44.7815,43.4214166667,10.2498333334,9.87783333333,5.55383333333,13.6451666667,25.1485,4.441,24.827,6.52216666667,8.311
602.21,9.10049999999,44.8111666666,43.4539166667,10.1875,9.8515,5.53616666667,13.6273333334,25.2038333333,4.42033333333,24.8166666667,6.495,8.287
602.55,9.14533333331,44.7733333333,43.39975,10.1988333334,9.85483333331,5.58583333333,13.6041666666,25.1548333333,4.43783333333,24.8541666667,6.50083333333,8.31483333333
602.88,9.21916666665,44.8005,43.4063333333,10.2404166666,9.903,5.59816666666,13.6293333333,25.18,4.50933333333,24.92,6.55633333334,8.35783333333
603.22,9.22333333332,44.876,43.5154166666,10.2369166666,9.93433333331,5.59733333334,13.6548333333,25.2458333333,4.5225,24.9498333333,6.58483333334,8.41333333334
603.56,9.1905,44.8693333333,43.5823333334,10.1753333334,9.91833333333,5.557,13.5523333333,25.1838333333,4.4375,24.9206666666,6.591,8.37283333334
603.89,9.20666666667,44.8818333334,43.6529166667,10.1755833334,9.91716666667,5.60283333333,13.5508333333,25.1748333333,4.46483333333,24.9341666667,6.622,8.35266666666
604.23,9.13233333335,44.8226666667,43.567,10.1196666667,9.89566666667,5.5955,13.4796666667,25.1395,4.41966666666,24.9385,6.61066666667,8.32216666666
604.56,9.03116666668,44.7065,43.53725,10.0353333333,9.77533333335,5.50766666667,13.383,25.0446666667,4.34416666667,24.827,6.51433333333,8.224
604.90,9.08116666669,44.667,43.56775,10.0825,9.806,5.5385,13.4046666667,25.0223333333,4.37583333333,24.876,6.55833333333,8.262
605.23,9.13,44.6905,43.6115,10.1528333333,9.83583333332,5.6035,13.4236666666,25.0525,4.41766666666,24.8996666666,6.61833333334,8.31216666667
605.57,9.17316666667,44.7666666666,43.6800833333,10.17175,9.86916666669,5.66183333334,13.4318333333,25.074,4.45416666667,24.9541666667,6.681,8.38183333333
605.90,9.20233333333,44.7345,43.6893333333,10.2049166666,9.85733333335,5.68016666667,13.4351666667,25.0603333334,4.50166666667,25.0151666666,6.73566666667,8.39266666667
606.24,9.18083333334,44.7641666666,43.7618333333,10.1769166667,9.8735,5.65733333333,13.4331666667,25.0658333333,4.47883333334,25.052,6.72766666666,8.37066666667
606.58,9.13966666665,44.7708333333,43.7783333333,10.1055833333,9.8465,5.6665,13.3808333333,25.0336666666,4.507,25.0493333333,6.74116666667,8.39133333333
606.91,9.23250000002,44.7736666667,43.8149166667,10.2145,9.89700000001,5.78516666666,13.4316666666,25.119,4.63066666667,25.147,6.834,8.43916666666
607.25,9.23183333334,44.7451666667,43.7879166667,10.2360833333,9.87716666668,5.84766666667,13.4536666667,25.1405,4.70783333333,25.1403333334,6.852,8.48166666667
607.58,9.28466666665,44.809,43.8143333333,10.3148333334,9.94549999998,5.9185,13.4555,25.208,4.76316666667,25.166,6.866,8.58366666666
607.92,9.38,44.9838333333,43.9463333333,10.3935833334,10.0276666667,5.97766666666,13.5386666667,25.2905,4.8565,25.2571666667,6.93833333333,8.65316666667
608.25,9.45933333333,44.9956666667,43.9644166666,10.4685833334,10.0991666667,6.05133333334,13.626,25.2823333334,4.96616666667,25.2775,6.996,8.72483333333
608.59,9.47849999999,44.9511666666,43.9345833334,10.511,10.0973333334,6.11366666667,13.6531666667,25.328,5.04783333333,25.2431666667,7.0445,8.75283333333
608.92,9.4475,44.9048333333,43.9161666666,10.51375,10.0951666666,6.11433333333,13.6123333333,25.3248333333,5.051,25.2693333333,6.991,8.72616666666
609.26,9.42483333334,44.8431666666,43.9158333334,10.544,10.0901666667,6.1655,13.558,25.2998333333,5.05133333334,25.2721666667,6.97066666667,8.7015
609.59,9.46366666669,44.8606666666,43.92475,10.60575,10.1166666667,6.22383333333,13.5581666666,25.317,5.112,25.2183333333,6.96716666666,8.71483333334
609.93,9.55849999998,44.9251666667,43.9940833333,10.6891666666,10.1605,6.29583333333,13.5983333334,25.3841666666,5.23966666667,25.2346666666,7.01166666667,8.78983333334
610.26,9.605,44.9246666666,44.0079166667,10.7896666666,10.159,6.34916666666,13.5818333333,25.3885,5.24416666667,25.1771666667,6.98383333333,8.7985
610.60,9.537,44.905,43.98375,10.7161666667,10.1088333333,6.29466666666,13.4896666666,25.2915,5.17383333333,25.0713333333,6.88416666667,8.76883333333
610.93,9.54850000002,44.8485,43.95725,10.71125,10.1036666666,6.30316666666,13.4683333333,25.2853333333,5.17333333334,25.0831666667,6.86633333333,8.769
611.27,9.46666666665,44.7988333334,43.9290833334,10.6489166666,10.0286666667,6.27566666667,13.3773333333,25.2093333333,5.12783333333,25.003,6.82283333333,8.69983333334
611.60,9.48733333332,44.725,43.9510833333,10.7134166666,10.0428333333,6.36166666667,13.3916666666,25.2083333333,5.175,25.0031666667,6.83933333333,8.72883333334
611.93,9.51416666665,44.8455,43.986,10.7089166667,10.0308333333,6.39766666666,13.3461666666,25.2691666667,5.17316666667,25.0355,6.8435,8.7155
612.27,9.42133333332,44.8386666666,43.9660833333,10.6481666666,9.98266666665,6.3095,13.233,25.1615,5.0465,24.9691666667,6.693,8.62183333333
612.60,9.46150000002,44.9298333334,43.9571666666,10.6635833334,10.0013333334,6.388,13.2845,25.1723333334,5.0875,25.0148333333,6.79133333334,8.68583333334
612.94,9.51033333335,44.9278333334,43.9495833333,10.651,10.0256666667,6.3345,13.3155,25.2291666667,5.11733333333,25.0226666667,6.78466666667,8.71116666667
613.27,9.49066666668,44.9783333334,43.9903333333,10.6243333334,10.0073333334,6.27866666667,13.3016666667,25.254,5.06066666666,25.0716666666,6.713,8.69333333334
613.61,9.44066666669,44.9676666667,43.911,10.6284166667,9.94699999998,6.24483333333,13.2221666667,25.1981666666,5.01016666667,25.0741666667,6.701,8.68866666667
613.94,9.46816666667,45.0533333333,44.02625,10.6664166667,10.036,6.25416666667,13.3016666667,25.2531666667,5.03766666667,25.1535,6.80183333333,8.739
614.28,9.53266666667,45.1261666667,44.09325,10.7164166666,10.0295,6.31633333334,13.3776666667,25.3573333333,5.04483333334,25.2998333334,6.87333333333,8.75083333333
614.61,9.55283333332,45.3273333333,44.2925,10.7363333334,10.0953333334,6.37316666666,13.4185,25.4423333333,5.06783333333,25.3916666666,6.93666666666,8.76266666666
614.94,9.65966666668,45.322,44.3531666666,10.7929166667,10.1783333334,6.45716666666,13.5306666667,25.4826666666,5.12883333334,25.531,7.0385,8.81883333333
615.28,9.64583333332,45.351,44.3741666666,10.8079166666,10.1726666666,6.43083333334,13.486,25.5493333333,5.12783333333,25.5796666666,7.0405,8.83433333333
615.61,9.71200000001,45.3605,44.3988333333,10.94575,10.279,6.497,13.549,25.6065,5.20516666667,25.6511666666,7.17166666667,8.92266666667
615.95,9.82166666666,45.5251666666,44.522,10.9901666667,10.344,6.5865,13.665,25.7223333333,5.33883333333,25.7536666666,7.32766666667,9.05833333333
616.28,9.852,45.6026666666,44.6470833333,11.0354166667,10.3668333333,6.57233333334,13.7138333333,25.7646666667,5.3595,25.7675,7.34533333334,9.11
616.61,9.90083333335,45.731,44.74675,11.11025,10.4493333333,6.65466666666,13.7521666667,25.8021666666,5.4055,25.8341666666,7.428,9.14633333334
616.95,9.86499999998,45.6401666667,44.6590833333,11.1060833333,10.4426666667,6.65516666667,13.7661666667,25.7606666666,5.39883333333,25.7883333333,7.45783333333,9.214
617.28,9.81683333335,45.6258333333,44.6608333333,11.0961666666,10.4545,6.6285,13.801,25.7878333333,5.353,25.7403333333,7.43866666667,9.21716666667
617.62,9.88516666669,45.671,44.703,11.1585,10.4425,6.6895,13.8516666667,25.8625,5.41233333333,25.8533333334,7.48916666666,9.31166666667
617.95,9.80016666665,45.5541666667,44.61725,11.1425833334,10.4378333333,6.64433333334,13.7976666667,25.787,5.432,25.7738333333,7.45433333333,9.27566666667
618.28,9.68883333333,45.4718333333,44.4955833333,11.1069166667,10.3278333334,6.52433333334,13.6781666667,25.7481666667,5.39083333334,25.718,7.38266666667,9.218
618.62,9.69083333334,45.5198333333,44.4730833334,11.1006666666,10.3258333333,6.51066666667,13.6298333333,25.7915,5.3625,25.6861666666,7.3535,9.23933333334
618.95,9.70550000002,45.5746666667,44.45925,11.0541666666,10.3086666666,6.46383333333,13.5806666667,25.7218333333,5.31316666666,25.6398333333,7.33983333334,9.2105
619.28,9.66983333333,45.6975,44.49225,11.0016666666,10.3031666667,6.39933333333,13.5486666666,25.7576666666,5.23516666667,25.6768333334,7.23783333334,9.172
619.62,9.66700000002,45.754,44.574,11.0485,10.3525,6.35433333333,13.5188333333,25.8756666666,5.224,25.7305,7.222,9.16816666666
619.95,9.65816666665,45.7385,44.5914166666,11.05375,10.3498333334,6.34233333334,13.4736666667,25.8976666667,5.21633333334,25.6956666667,7.25033333333,9.1575
620.28,9.63000000002,45.6046666666,44.56425,11.0431666666,10.325,6.30833333333,13.4815,25.8801666666,5.2105,25.646,7.23883333334,9.16016666666
620.62,9.5975,45.6908333333,44.6448333334,10.9890833333,10.2866666667,6.30466666666,13.4505,25.7986666666,5.19183333333,25.656,7.26133333334,9.0835
620.95,9.61366666668,45.7243333333,44.6375,10.97975,10.3333333333,6.35083333333,13.4635,25.841,5.1915,25.6871666667,7.30716666667,9.05266666667
621.28,9.47066666665,45.683,44.552,10.8515,10.3161666667,6.27716666666,13.34,25.8008333333,5.11266666667,25.6296666666,7.21633333334,8.94266666666
621.62,9.47516666668,45.7396666667,44.5408333334,10.8374166667,10.326,6.24533333333,13.29,25.7181666666,5.02816666667,25.5615,7.20533333334,8.96983333333
621.95,9.58433333335,45.771,44.59175,10.9318333333,10.5063333333,6.36183333334,13.3913333333,25.7785,5.07116666667,25.6203333333,7.26566666667,9.0695
622.28,9.49650000002,45.84,44.6420833334,10.9255833333,10.468,6.26833333333,13.3483333334,25.7861666666,4.98383333334,25.6256666666,7.22233333334,9.00016666667
622.62,9.38616666666,45.7478333333,44.607,10.8825,10.3791666667,6.22583333333,13.2826666666,25.8085,4.91,25.539,7.22116666667,8.92883333333
622.95,9.38550000001,45.6516666667,44.5849166667,10.8854166667,10.3876666666,6.3105,13.2998333333,25.758,4.9345,25.514,7.29183333334,8.99383333334
623.28,9.4245,45.5455,44.49875,10.898,10.4101666666,6.36133333333,13.3163333334,25.7098333334,4.917,25.4811666667,7.3255,9.01733333333
623.62,9.44616666668,45.511,44.5109166667,10.9355833333,10.4386666667,6.41616666667,13.362,25.7233333333,4.97333333333,25.4895,7.3055,9.035
623.95,9.40283333331,45.5421666666,44.4758333333,10.8714166666,10.3565,6.35566666666,13.3165,25.7598333334,4.87366666667,25.4956666667,7.257,8.95633333333
624.28,9.42466666667,45.5308333334,44.4315,10.945,10.4485,6.3755,13.3256666667,25.8903333334,4.87983333333,25.601,7.2895,9.06383333334
624.62,9.37566666668,45.5063333333,44.4868333334,10.9600833333,10.4066666667,6.36233333334,13.2781666667,25.8826666666,4.88333333333,25.5876666667,7.278,9.06516666667
624.95,9.42966666669,45.5955,44.6364166666,11.0123333333,10.4243333333,6.39866666667,13.3625,25.992,4.92866666667,25.5506666667,7.358,9.10266666666
625.28,9.49949999998,45.6366666667,44.7698333334,11.1250833334,10.484,6.4855,13.4333333333,26.1925,5.03383333334,25.7103333334,7.43716666667,9.15583333333
625.61,9.46049999999,45.6093333334,44.716,11.1006666666,10.4105,6.4125,13.3756666666,26.1528333333,5.00266666667,25.7173333333,7.40133333333,9.1225
625.95,9.44300000001,45.514,44.6005833334,11.0638333334,10.4243333333,6.4145,13.4156666667,26.1013333333,5.01333333333,25.661,7.39233333333,9.181
626.28,9.51433333335,45.6438333334,44.66825,11.0913333334,10.5245,6.4755,13.508,26.1231666667,5.105,25.744,7.3915,9.25533333333
626.61,9.48166666665,45.6603333334,44.645,11.0714166667,10.467,6.37183333334,13.481,26.055,5.0745,25.6895,7.36916666667,9.19866666666
626.94,9.43133333334,45.6858333333,44.6170833334,10.9956666666,10.4115,6.3025,13.4765,26.0065,5.09066666667,25.6521666667,7.364,9.16033333334
627.28,9.33933333332,45.711,44.6281666667,10.924,10.3335,6.22683333333,13.3866666667,25.9796666667,5.04233333333,25.6653333333,7.30516666667,9.07366666666
627.61,9.32949999998,45.7803333334,44.6548333333,10.9304166667,10.3611666666,6.231,13.4073333333,25.9841666667,5.05533333333,25.6273333334,7.32683333333,9.101
627.94,9.34916666669,45.8786666667,44.7725,10.9444166666,10.3733333334,6.27216666667,13.4178333333,26.0123333333,5.09433333333,25.5573333334,7.33633333334,9.07766666666
628.27,9.39516666669,45.9363333333,44.7845,10.9479166666,10.4261666667,6.25716666667,13.4658333333,26.0048333333,5.10416666666,25.5458333333,7.34733333333,9.09333333333
628.61,9.30816666667,45.7471666667,44.5973333334,10.8598333334,10.3353333334,6.192,13.328,25.8296666666,5.0205,25.473,7.23466666667,9.00183333334
628.94,9.27533333332,45.8263333334,44.5625833333,10.80775,10.3266666667,6.16316666667,13.2918333333,25.7766666667,4.95116666666,25.4146666666,7.1865,8.93933333333
629.27,9.32000000001,45.9491666667,44.6273333333,10.8449166667,10.3348333333,6.2175,13.3848333333,25.8086666666,4.97166666666,25.3568333333,7.21466666667,8.96133333333
629.60,9.29633333335,45.9716666666,44.64225,10.8178333334,10.2973333334,6.18566666667,13.2788333334,25.781,4.96266666667,25.3201666667,7.1725,8.84733333333
629.94,9.26533333335,45.953,44.6681666666,10.84675,10.2998333333,6.165,13.2116666667,25.7603333333,4.897,25.2835,7.21816666666,8.84866666667
630.27,9.29749999998,46.016,44.74025,10.8851666667,10.352,6.23566666667,13.2025,25.8335,4.90066666666,25.3186666666,7.23816666667,8.85516666666
630.60,9.26916666667,46.1088333334,44.7676666667,10.93125,10.3768333333,6.28883333333,13.1548333333,25.8406666667,4.86683333334,25.3106666667,7.2305,8.81233333334
630.93,9.29233333333,46.1771666666,44.71075,10.991,10.4656666666,6.32216666667,13.2086666667,25.9138333333,4.87466666667,25.2981666666,7.25316666666,8.88616666666
631.26,9.32283333333,46.2323333333,44.6895833334,11.0754166666,10.5096666667,6.4125,13.167,25.8645,4.93116666666,25.3655,7.29933333333,8.9255
631.60,9.35016666665,46.1906666667,44.6134166666,11.1439166667,10.5241666667,6.386,13.1695,25.8531666666,4.92833333334,25.3833333334,7.34283333333,8.946
631.93,9.38916666666,46.1876666667,44.6540833334,11.2119166666,10.5628333333,6.43233333333,13.1145,25.8958333333,4.93683333334,25.3875,7.38,8.97216666667
632.26,9.55233333333,46.3715,44.7418333334,11.3263333334,10.6763333333,6.515,13.2328333334,26.0641666666,5.01166666667,25.5618333333,7.491,9.0785
632.59,9.52199999998,46.355,44.7348333333,11.2880833334,10.64,6.503,13.1995,26.0028333334,4.99666666667,25.577,7.4885,9.10233333334
632.92,9.52133333331,46.3413333333,44.71775,11.35075,10.6815,6.559,13.156,26.0571666667,5.01116666666,25.6031666666,7.49383333334,9.13333333333
633.26,9.61616666667,46.3431666666,44.72825,11.56425,10.8353333333,6.7,13.273,26.2168333333,5.15333333334,25.7418333333,7.66566666667,9.2715
633.59,9.56400000001,46.2016666667,44.6344166666,11.5259166666,10.7551666667,6.6345,13.2561666667,26.1553333333,5.10433333333,25.6705,7.541,9.23633333333
633.92,9.56733333334,46.2041666666,44.6795833333,11.5515,10.7686666666,6.66166666667,13.3111666666,26.1711666667,5.14666666667,25.7255,7.57166666667,9.26633333333
634.25,9.57900000002,46.1853333333,44.7350833334,11.5869166667,10.7955,6.725,13.3786666667,26.2246666667,5.17433333333,25.8345,7.5915,9.36833333333
634.58,9.53866666668,46.089,44.6766666667,11.5188333333,10.7666666667,6.695,13.3183333334,26.1716666667,5.08933333334,25.8021666666,7.596,9.29916666667
634.91,9.42766666668,45.9906666667,44.5070833333,11.434,10.6585,6.56966666667,13.2555,26.1441666667,4.95616666667,25.6946666667,7.48966666667,9.20116666667
635.25,9.296,45.9516666667,44.4609166667,11.3265833334,10.5601666667,6.47883333334,13.201,26.1416666666,4.88566666666,25.6275,7.3835,9.1615
635.58,9.20083333331,45.8855,44.29025,11.2595833334,10.4113333333,6.39866666667,13.1588333333,26.0428333333,4.8605,25.5693333334,7.29633333334,9.14433333333
635.91,9.03783333331,45.7565,44.17,11.2390833333,10.3635,6.31783333334,13.072,25.958,4.77666666667,25.4191666667,7.2055,9.10816666666
636.24,9.02433333334,45.6615,44.13725,11.31925,10.3875,6.3015,13.0898333333,25.957,4.78666666666,25.3586666666,7.19216666666,9.12833333333
636.57,8.98333333335,45.7328333334,44.0564166667,11.2640833333,10.3365,6.22016666666,13.006,25.8961666667,4.79483333333,25.3878333334,7.2125,9.0965
636.90,8.90633333335,45.7073333333,44.0826666666,11.1004166667,10.1861666666,6.05633333334,12.9533333333,25.7558333333,4.6105,25.2641666666,7.04883333334,8.99566666667
637.23,8.97149999998,45.912,44.0740833334,11.2165833333,10.2838333333,6.12383333333,13.0171666666,25.7628333334,4.69483333333,25.362,7.13516666667,9.04483333333
637.56,8.9705,45.8755,43.935,11.20375,10.263,6.0265,12.9483333333,25.7321666667,4.6615,25.1966666667,7.09883333333,9.01483333333
637.90,8.97716666667,45.883,43.92125,11.235,10.2693333333,5.928,12.8635,25.7238333334,4.6105,25.1618333333,7.06666666667,9.017
638.23,9.02783333335,46.001,44.0398333334,11.2754166666,10.2563333333,5.95683333333,12.9146666666,25.7531666666,4.683,25.1663333333,7.07483333334,9.11083333334
638.56,9.06833333335,46.0075,44.1229166666,11.3369166667,10.3205,5.93466666667,12.9538333333,25.7826666667,4.80233333333,25.21,7.14766666667,9.185
638.89,9.1675,45.994,44.1244166666,11.3169166667,10.3911666667,5.98416666667,12.9236666666,25.8008333333,4.8285,25.2013333333,7.23283333333,9.24066666666
639.22,9.14716666665,46.0385,44.1779166666,11.31625,10.4761666667,5.998,12.8771666666,25.8138333334,4.77033333333,25.287,7.2055,9.23833333333
639.55,9.32849999999,46.307,44.3036666667,11.38875,10.5848333333,6.106,13.0316666667,26.0158333334,4.9185,25.4766666667,7.3655,9.30966666666
639.88,9.42066666669,46.384,44.3296666666,11.3794166667,10.6145,6.158,13.1113333333,26.082,5.00233333334,25.5311666667,7.45066666667,9.379
640.21,9.43316666667,46.309,44.3900833334,11.3669166666,10.7078333333,6.1985,13.173,26.1206666667,4.95683333333,25.516,7.43616666667,9.41916666666
640.54,9.43066666668,46.3781666667,44.4035833333,11.3585833333,10.706,6.23416666666,13.1103333333,26.1415,4.9925,25.5946666667,7.49533333333,9.42
640.87,9.45383333335,46.27,44.3841666667,11.3383333334,10.6548333334,6.25566666667,13.0306666666,26.2465,5.01316666667,25.6468333333,7.5315,9.457
641.20,9.34116666666,46.2355,44.373,11.2108333333,10.554,6.22266666666,12.9256666667,26.2038333333,4.93433333333,25.6785,7.47483333334,9.37333333333
641.53,9.32949999998,46.199,44.2818333333,11.1453333333,10.4541666666,6.25233333333,12.8456666667,26.2556666667,4.90583333333,25.5878333333,7.4405,9.29666666667
641.87,9.34083333333,46.118,44.105,11.1803333333,10.487,6.218,12.7991666666,26.2281666667,4.84383333333,25.5821666667,7.47,9.25533333333
642.20,9.38883333335,46.2661666667,44.1744166667,11.15175,10.477,6.25083333334,12.8075,26.2621666666,4.70916666667,25.6388333333,7.36966666667,9.22483333333
642.53,9.30033333332,46.1878333333,44.09575,11.1146666666,10.4076666667,6.194,12.8096666666,26.2066666667,4.67616666667,25.6365,7.26216666667,9.0775
642.86,9.34266666665,46.3238333333,44.3094166667,11.16075,10.4015,6.295,12.916,26.4321666667,4.74433333333,25.7136666666,7.37266666667,9.1425
643.19,9.04266666669,46.0391666667,44.2066666667,10.9016666666,10.1338333333,6.01283333333,12.6266666666,26.1561666667,4.515,25.4756666666,7.132,8.98433333333
643.52,8.86183333333,45.8743333333,43.99675,10.8100833334,10.0245,5.8025,12.424,25.9748333333,4.44483333333,25.3863333333,7.0145,8.843
643.85,8.7665,45.7585,43.8834166666,10.7185,9.79049999999,5.65383333334,12.3186666666,25.8346666667,4.41083333333,25.3245,6.878,8.69233333333
644.18,8.82016666667,45.8318333334,43.99375,10.71025,9.83016666667,5.6715,12.3473333334,25.8521666666,4.45883333333,25.3948333334,6.8805,8.759
644.51,8.78916666667,45.9136666667,44.09575,10.62225,9.86616666669,5.62966666666,12.3785,25.8683333333,4.40333333333,25.429,6.908,8.73716666667
644.84,8.86983333333,46.0263333333,44.1956666666,10.6324166667,9.88483333332,5.71666666667,12.4311666667,25.9698333333,4.42633333333,25.5538333333,6.96883333334,8.78483333333
645.17,8.89833333333,45.9355,44.2785,10.5046666666,9.8625,5.6455,12.4461666667,25.8755,4.44833333333,25.5361666667,7.05116666667,8.78433333333
645.50,8.8085,45.8776666667,44.2818333334,10.3694166667,9.68483333335,5.52783333333,12.3801666667,25.7278333333,4.43716666667,25.4865,6.96233333333,8.74283333333
645.83,8.80666666667,45.7375,44.21475,10.3495833333,9.62649999999,5.61866666667,12.3711666666,25.6993333333,4.519,25.4601666667,7.06716666667,8.78566666667
646.16,8.95616666667,46.0015,44.4355,10.5190833334,9.6655,5.75233333334,12.461,25.7733333333,4.66366666666,25.6148333333,7.17316666667,8.979
646.49,9.02083333334,45.9321666667,44.2734166667,10.4975,9.65166666665,5.6435,12.4328333334,25.624,4.69483333333,25.5331666666,7.21566666666,8.8725
646.82,9.22499999999,46.0315,44.2855,10.6621666666,9.76966666668,5.7975,12.548,25.6855,4.81933333333,25.6953333333,7.332,8.97266666666
647.15,9.49133333333,46.4221666667,44.6786666667,10.88875,9.92700000001,6.11083333333,12.8506666666,25.99,5.03316666667,25.9723333334,7.5835,9.17033333333
647.48,9.56099999999,46.487,44.8106666667,10.9388333334,10.0328333333,6.20266666667,12.8868333334,26.0826666666,5.05616666666,25.9938333334,7.69316666667,9.29033333333
647.81,9.56049999998,46.5706666666,44.7806666666,11.0004166667,10.0596666667,6.21266666667,12.8488333334,26.1131666666,5.07916666666,25.8985,7.76366666667,9.317
648.14,9.51316666667,46.5286666666,44.8133333334,10.9425,9.96399999998,6.12883333333,12.7536666667,26.0751666667,5.046,25.8078333334,7.64766666666,9.263
648.47,9.63849999999,46.6436666667,44.8115833334,11.0366666666,10.0336666666,6.10016666667,12.7641666667,26.1676666666,5.11766666667,25.906,7.65033333333,9.402
648.80,9.70449999998,46.8355,44.861,11.1939166667,10.1963333333,6.172,12.8263333334,26.251,5.19983333334,26.0148333333,7.607,9.46033333333
649.13,9.80783333335,46.8305,44.9734166666,11.3325833334,10.4013333333,6.30616666666,12.8768333333,26.3681666667,5.29333333333,26.1363333333,7.661,9.55283333334
649.46,9.84283333331,46.9848333333,45.1865833334,11.3300833334,10.4745,6.27533333333,12.908,26.4571666667,5.325,26.2198333333,7.65233333333,9.57833333333
649.79,9.789,46.8198333334,45.0326666667,11.1745833334,10.4023333334,6.24516666666,12.777,26.4248333334,5.22816666667,26.1786666666,7.6315,9.489
650.11,9.83299999999,46.8471666667,45.1063333334,11.1293333334,10.4721666667,6.32316666667,12.8228333333,26.4996666667,5.214,26.2405,7.60716666666,9.61433333334
650.44,9.71233333331,46.7096666667,45.1909166666,10.9700833334,10.4403333334,6.25116666667,12.7533333333,26.4345,5.06116666667,26.1623333333,7.52366666667,9.57816666667
650.77,9.39416666665,46.297,44.9224166667,10.6140833333,10.1533333333,5.9655,12.3893333334,26.1141666667,4.75983333333,25.8125,7.22483333333,9.36166666667
651.10,9.43116666665,46.3716666667,44.9025833334,10.5658333333,10.1321666667,5.95366666667,12.423,26.222,4.769,25.8721666667,7.226,9.4235
651.43,9.42333333332,46.315,45.038,10.5069166666,10.0336666667,5.93233333333,12.4421666667,26.3165,4.702,25.969,7.14933333333,9.41183333334
651.76,9.46266666666,46.2788333334,44.9649166666,10.54825,10.0411666666,6.02983333334,12.4405,26.239,4.78716666666,26.0278333333,7.204,9.40516666667
652.09,9.33383333335,46.0626666667,44.9868333334,10.4233333334,9.99533333331,6.00983333333,12.4345,26.099,4.73366666667,25.9025,7.13566666666,9.32633333334
652.42,9.337,46.1283333333,45.048,10.4515833334,9.99716666665,6.10033333333,12.4883333333,26.1163333333,4.786,26.006,7.16816666666,9.43033333333
652.75,9.34550000002,46.2011666667,45.0595833334,10.3983333333,9.94933333331,6.041,12.4876666667,26.1535,4.76316666667,25.9966666667,7.15633333333,9.41816666667
653.08,9.32633333335,46.1076666666,44.99625,10.3863333333,9.8675,5.96116666667,12.4421666666,26.0916666667,4.7005,25.9236666667,7.121,9.3895
653.41,9.3215,46.1366666667,45.03375,10.40475,9.90633333334,5.93766666667,12.4481666666,25.9861666666,4.66183333334,25.8765,7.1275,9.3895
653.74,9.26766666667,46.123,45.0694166666,10.3950833333,9.9015,5.9295,12.382,25.896,4.638,25.9041666666,7.07,9.36466666666
654.06,9.30366666665,46.2491666666,44.9715833333,10.5171666666,9.9105,5.94566666667,12.3721666667,25.9845,4.70983333334,25.8725,7.04916666667,9.385
654.39,9.37883333334,46.2473333333,44.9551666667,10.5403333333,9.98266666665,5.95266666666,12.4291666666,26.0353333333,4.714,25.9265,7.07616666666,9.40983333333
654.72,9.35983333334,46.1843333333,44.9434166667,10.5579166666,9.99916666667,5.819,12.3581666666,25.9208333333,4.68283333334,25.8463333333,6.97166666666,9.36183333333
655.05,9.36133333334,46.3265,44.92725,10.5878333333,10.0661666667,5.77716666667,12.432,25.8493333334,4.75033333333,25.9511666667,6.95,9.32583333333
655.38,9.299,46.3433333333,44.9655833333,10.48925,10.0896666667,5.67166666667,12.5305,25.9095,4.65166666666,25.87,6.93566666666,9.33266666667
