wavelength,Back_EmbLonm,Belly_EmbLonm,Breast_EmbLonm,Crissum_EmbLonm,Crown_EmbLonm,DorTail_EmbLonm,Patch10_EmbLonm,Rump_EmbLonm,Throat_EmbLonm,WingTip_EmbLonm
259.52,4.28033333333,4.756,5.16666666667,3.24266666667,3.718,3.06966666667,4.79866666667,1.23233333333,6.50666666667,10.2896666667
259.89,4.52466666667,4.985,5.58566666667,4.06433333333,3.60333333333,3.163,5.26533333333,1.24133333333,7.04733333333,10.8906666667
260.27,3.94333333333,4.17633333333,5.342,3.59366666667,2.797,3.12733333333,4.623,1.049,6.857,10.8393333333
260.64,4.231,4.63333333333,5.59033333333,4.02066666667,2.66133333333,3.925,4.67166666667,1.58933333333,6.87366666667,11.3723333333
261.01,4.22133333333,4.61866666667,5.64066666667,4.08866666667,2.36633333333,3.91833333333,4.16433333333,1.26833333333,6.152,11.0166666667
261.39,3.99566666667,4.49,5.44133333333,4.01433333333,2.16866666667,3.767,3.691,1.19866666667,6.05,11.2256666667
261.76,3.396,4.633,5.02533333333,3.416,1.94333333333,3.65133333333,3.553,1.178,5.65366666667,11.2486666667
262.13,3.561,5.21733333333,5.59,3.85066666667,2.381,4.09933333333,3.602,1.63533333333,6.04566666667,11.3873333333
262.51,1.92733333333,5.37433333333,5.55566666667,3.061,1.519,3.56,2.47133333333,0.907,5.533,10.5673333333
262.88,2.165,5.53833333333,5.94166666667,3.726,1.687,3.24766666667,2.54266666667,1.41,5.79033333333,11.153
263.25,1.64966666667,6.68333333333,6.12433333333,4.19466666667,0.699,3.188,1.622,1.31433333333,5.59266666667,12.1086666667
263.63,1.73366666667,8.242,7.32966666667,5.32233333333,1.095,4.74466666667,3.315,1.85533333333,6.14333333333,12.956
264.00,2.402,9.83433333333,8.374,5.64766666667,2.11,6.199,4.31666666667,3.37566666667,6.751,13.2426666667
264.37,4.02333333333,11.547,9.71566666667,7.13133333333,3.33666666667,7.32733333333,6.248,4.87433333333,7.91633333333,13.87
264.75,4.26433333333,11.3933333333,9.70033333333,7.259,3.45033333333,7.68233333333,6.57566666667,4.62233333333,8.301,14.0946666667
265.12,3.41533333333,11.2316666667,9.85233333333,6.40366666667,3.77666666667,7.75033333333,6.929,4.893,9.327,13.7273333333
265.49,3.51533333333,11.3283333333,9.44,6.67333333333,4.10133333333,8.52866666667,7.51933333333,5.078,9.212,13.1183333333
265.87,4.32733333333,10.8186666667,9.219,7.55733333333,3.82533333333,8.02766666667,7.58866666667,5.33066666667,9.56433333333,13.7346666667
266.24,5.172,11.151,9.20766666667,7.89266666667,3.85633333333,8.16133333333,7.773,5.471,9.925,14.8283333333
266.61,5.82833333333,10.8813333333,8.814,8.67066666667,4.22066666667,8.814,8.556,5.59833333333,10.91,15.5896666667
266.98,5.08733333333,10.0916666667,8.11766666667,7.89533333333,3.781,8.257,7.86766666667,4.25333333333,10.898,14.4566666667
267.36,4.32766666667,7.888,7.806,7.45,3.42366666667,7.50466666667,6.76566666667,3.013,9.778,13.914
267.73,5.151,7.659,8.06366666667,7.28166666667,4.15333333333,6.52666666667,6.12166666667,3.18233333333,9.73566666667,14.5093333333
268.10,4.37833333333,6.44666666667,7.225,7.19833333333,4.10966666667,5.13033333333,4.91533333333,2.06833333333,9.13233333333,14.236
268.48,4.05733333333,6.17866666667,6.868,7.02733333333,3.87166666667,4.48133333333,4.53466666667,1.45833333333,8.539,13.657
268.85,2.93666666667,5.60833333333,6.111,6.05833333333,3.09533333333,3.28066666667,3.545,0.396666666667,7.40733333333,12.4076666667
269.22,2.351,5.22466666667,5.303,6.165,2.09,2.403,2.48166666667,-0.549,6.40033333333,12.147
269.59,3.05566666667,5.60233333333,5.67866666667,5.95866666667,2.088,2.54666666667,2.419,-0.891333333333,6.87533333333,12.172
269.97,2.84,5.87966666667,6.253,6.15366666667,2.51633333333,3.114,2.44133333333,-0.572666666667,7.54833333333,12.0076666667
270.34,1.783,4.58133333333,5.275,4.97766666667,1.783,2.501,2.204,-1.04,7.08266666667,10.946
270.71,1.818,3.97566666667,5.40633333333,4.218,1.62433333333,2.133,1.891,-0.993666666667,6.15766666667,10.1816666667
271.09,1.263,3.64933333333,4.81833333333,3.649,0.889,1.614,1.19266666667,-1.33333333333,4.56133333333,10.2923333333
271.46,1.22033333333,4.181,4.045,3.616,1.67233333333,1.94333333333,1.424,-0.904,4.881,10.1693333333
271.83,0.942333333333,4.14233333333,3.594,3.59433333333,1.863,2.542,1.731,-0.811,5.23766666667,9.37966666667
272.20,1.525,4.786,4.024,3.87533333333,1.927,3.452,2.52,-0.127333333333,5.824,10.144
272.58,1.499,4.37233333333,3.97666666667,3.03966666667,2.14433333333,3.89333333333,1.978,-0.187333333333,6.05866666667,10.1813333333
272.95,1.59,4.151,4.00666666667,2.499,1.98266666667,3.96533333333,2.00333333333,0.0826666666667,6.361,10.471
273.32,2.30166666667,4.39766666667,4.33633333333,2.40433333333,3.00066666667,4.377,2.58933333333,0.904333333333,6.74066666667,10.7686666667
273.69,2.108,4.25733333333,4.62933333333,2.76933333333,2.58333333333,4.19533333333,2.83133333333,1.59133333333,7.00566666667,11.469
274.06,2.271,3.875,4.271,2.375,2.56266666667,3.95833333333,3.08333333333,1.583,6.60433333333,10.6043333333
274.44,3.19533333333,4.46933333333,4.65733333333,3.11166666667,2.90333333333,4.595,3.258,2.06766666667,6.89233333333,10.7766666667
274.81,3.04566666667,4.39933333333,4.399,3.19366666667,2.77033333333,4.29366666667,3.42633333333,2.115,7.10666666667,11.062
275.18,3.97966666667,4.86666666667,5.47266666667,3.78533333333,3.98,5.25633333333,4.56433333333,3.24433333333,8.04666666667,11.486
275.55,3.958,5.013,5.783,3.606,4.13366666667,5.255,4.72733333333,3.694,8.15733333333,11.236
275.93,3.77333333333,5.09033333333,6.18433333333,3.68366666667,3.59433333333,5.11266666667,4.443,3.885,8.01533333333,11.297
276.30,3.20533333333,4.51033333333,5.63166666667,3.41133333333,3.663,4.60166666667,3.73166666667,3.663,7.62333333333,10.714
276.67,3.009,4.47866666667,5.71466666667,3.61566666667,3.05566666667,4.082,4.175,3.569,7.72133333333,10.427
277.04,3.92166666667,5.06533333333,6.886,4.762,4.27166666667,4.36533333333,5.112,3.828,8.14633333333,10.8073333333
277.41,4.08733333333,5.56733333333,7.23533333333,4.72166666667,4.20466666667,4.557,5.544,3.75833333333,7.98666666667,10.477
277.79,4.507,5.35233333333,7.74633333333,4.57733333333,5.141,4.812,5.86833333333,4.03766666667,7.98133333333,10.047
278.16,3.89666666667,4.799,7.53133333333,4.18166666667,4.70433333333,4.32433333333,4.98933333333,3.136,7.41266666667,10.2633333333
278.53,2.51066666667,3.89766666667,7.10166666667,3.08466666667,4.39966666667,2.98866666667,4.30433333333,2.463,7.03,9.73233333333
278.90,3.11233333333,4.20533333333,7.104,2.875,4.65633333333,3.112,3.99133333333,2.59,6.72366666667,8.71966666667
279.27,2.91833333333,4.17566666667,6.69033333333,2.53833333333,4.17566666667,3.20266666667,3.84333333333,2.18266666667,7.18866666667,8.42266666667
279.64,3.429,4.19833333333,7.32433333333,2.496,3.84866666667,3.38233333333,4.082,1.77266666667,7.44133333333,8.42066666667
280.02,3.384,4.27533333333,7.27,2.446,4.11533333333,2.812,4.20666666667,1.07466666667,6.83566666667,8.322
280.39,4.36433333333,4.89866666667,7.54833333333,2.96133333333,4.38633333333,3.56266666667,4.765,1.46966666667,6.88033333333,8.41666666667
280.76,5.02133333333,5.303,8.09533333333,3.463,5.0,4.11266666667,4.697,2.29433333333,6.62333333333,9.09066666667
281.13,4.54533333333,5.02933333333,7.597,2.98833333333,4.48233333333,3.935,4.08266666667,2.54633333333,6.334,9.04866666667
281.50,5.0,5.08133333333,7.78466666667,3.71966666667,4.329,4.59333333333,4.37,2.76433333333,7.03233333333,9.87833333333
281.87,4.748,5.463,7.17133333333,3.63533333333,4.19133333333,4.43,3.93333333333,2.443,6.873,9.45566666667
282.25,5.53966666667,6.19566666667,7.14133333333,3.76366666667,4.61266666667,4.787,4.55533333333,3.069,7.412,9.59266666667
282.62,5.48666666667,6.14433333333,6.539,3.66433333333,4.26533333333,4.378,4.359,2.68666666667,7.19666666667,9.583
282.99,5.05066666667,5.987,6.33566666667,3.967,4.40766666667,4.64633333333,4.26066666667,2.24033333333,7.273,10.2113333333
283.36,5.10233333333,6.08,6.11533333333,3.96466666667,4.35533333333,4.48,4.14233333333,2.418,7.16466666667,10.169
283.73,5.07533333333,5.81733333333,5.55833333333,3.91833333333,4.12566666667,4.12566666667,4.02233333333,2.503,6.767,9.77
284.10,5.31866666667,5.653,5.70333333333,3.84666666667,4.081,4.83366666667,4.39833333333,2.89366666667,7.20866666667,10.1023333333
284.47,5.00866666667,5.41266666667,5.86533333333,3.684,3.74833333333,4.87966666667,4.76633333333,2.98933333333,7.465,9.80733333333
284.85,4.57033333333,5.201,5.43733333333,3.641,3.57766666667,5.091,4.98033333333,2.34833333333,7.39166666667,9.236
285.22,4.68766666667,5.40766666667,5.637,3.98266666667,3.73766666667,5.36133333333,5.20833333333,2.42033333333,7.42933333333,9.02266666667
285.59,4.37033333333,5.37966666667,5.59066666667,3.60166666667,3.63166666667,5.18366666667,5.003,2.41133333333,7.15833333333,8.69466666667
285.96,3.975,4.987,5.62733333333,3.305,3.186,4.82366666667,4.55566666667,2.21833333333,6.59533333333,8.60466666667
286.33,3.453,4.722,5.38566666667,3.30533333333,3.18733333333,5.17933333333,4.10233333333,1.97733333333,6.53666666667,8.603
286.70,3.478,5.136,5.99466666667,3.71533333333,3.508,6.00933333333,4.66266666667,2.11666666667,6.95666666667,8.96966666667
287.07,3.01666666667,5.13766666667,5.884,3.21066666667,2.987,5.66,4.62933333333,2.46433333333,6.78033333333,8.632
287.44,2.64166666667,4.89266666667,5.583,2.79133333333,2.85133333333,5.493,4.62233333333,2.38633333333,6.58866666667,8.32933333333
287.82,2.62,5.39166666667,5.61866666667,3.377,2.923,5.952,4.86166666667,2.54433333333,6.93633333333,8.69266666667
288.19,2.341,4.74233333333,5.229,2.979,2.538,5.15266666667,4.165,2.03666666667,6.27766666667,7.44833333333
288.56,1.708,4.709,4.971,2.262,2.216,4.47866666667,3.38566666667,1.52366666667,5.50933333333,7.44866666667
288.93,1.05,4.64933333333,4.63366666667,1.79166666667,1.68366666667,3.92333333333,3.21266666667,1.68366666667,5.48366666667,7.24433333333
289.30,0.393,4.18033333333,3.86633333333,1.52433333333,1.02166666667,3.44166666667,2.98633333333,1.08433333333,5.029,6.868
289.67,0.189666666667,3.73866666667,3.313,1.325,0.931,3.092,2.71366666667,0.567666666667,4.49566666667,6.547
290.04,0.597666666667,4.011,3.42933333333,1.44733333333,1.41566666667,3.47666666667,3.366,0.928,4.89233333333,6.96866666667
290.41,1.602,4.53966666667,4.367,2.12033333333,1.86933333333,3.943,4.19433333333,1.64933333333,5.59233333333,7.43
290.78,1.71866666667,4.05233333333,4.11533333333,1.84466666667,1.813,3.406,3.895,1.829,4.91966666667,6.938
291.15,2.105,4.49466666667,4.337,2.216,2.07333333333,3.43466666667,3.97266666667,1.88333333333,5.334,7.376
291.52,2.05966666667,4.75733333333,4.454,2.45866666667,2.55433333333,3.51233333333,4.007,1.42066666667,5.14066666667,6.992
291.89,2.47933333333,4.86233333333,4.94233333333,2.38333333333,3.071,3.487,4.33466666667,1.39166666667,5.50233333333,6.76566666667
292.26,2.14733333333,5.25433333333,4.88033333333,2.619,2.961,3.693,4.65266666667,1.59433333333,5.694,7.48366666667
292.64,2.445,5.34633333333,5.118,2.869,3.24333333333,3.89533333333,5.004,1.956,6.06366666667,7.41666666667
293.01,2.84966666667,5.434,5.59966666667,3.37966666667,3.396,4.059,5.10233333333,1.955,6.03066666667,7.90266666667
293.38,2.877,5.73766666667,5.787,3.38966666667,3.621,4.23266666667,5.24133333333,2.34766666667,6.34933333333,8.18433333333
293.75,2.41533333333,5.614,5.53066666667,3.09866666667,2.932,3.915,4.81433333333,2.13233333333,6.28033333333,7.713
294.12,2.81466666667,6.00833333333,6.02466666667,3.786,3.12766666667,4.29666666667,5.03733333333,2.37033333333,6.996,8.01633333333
294.49,2.28633333333,5.79733333333,5.60366666667,3.414,2.86666666667,4.02566666667,4.79866666667,2.27066666667,6.00666666667,7.60033333333
294.86,2.61533333333,6.68533333333,6.12833333333,4.14733333333,3.15666666667,4.67366666667,5.23033333333,2.98633333333,6.56133333333,8.48
295.23,3.53933333333,6.85966666667,6.53766666667,4.75366666667,3.70066666667,5.32433333333,5.792,3.23233333333,6.85966666667,8.55666666667
295.60,4.34233333333,7.334,7.251,5.652,3.91533333333,5.88633333333,6.12066666667,4.039,7.761,9.73266666667
295.97,3.959,6.935,6.76233333333,5.354,3.33433333333,5.65966666667,5.54033333333,3.87966666667,7.42633333333,9.566
296.34,4.19066666667,6.81,6.733,5.34033333333,3.32166666667,5.83866666667,5.76233333333,3.897,7.602,9.25
296.71,3.78566666667,6.23466666667,6.28433333333,5.19733333333,2.71133333333,5.35966666667,5.235,3.39833333333,7.48366666667,8.833
297.08,3.83766666667,6.12833333333,5.96966666667,5.10466666667,2.89966666667,5.397,5.26333333333,3.57,7.68766666667,8.58933333333
297.45,4.42266666667,6.122,6.387,5.387,3.22966666667,5.688,5.592,3.84433333333,8.05,8.882
297.82,4.89266666667,6.27,6.87566666667,5.79533333333,3.788,6.02066666667,6.31766666667,4.35833333333,8.455,9.38133333333
298.19,4.391,5.94633333333,6.365,5.36033333333,3.422,5.98266666667,6.18566666667,3.97233333333,8.26766666667,8.74566666667
298.56,4.65166666667,6.37933333333,6.59666666667,5.82333333333,3.50366666667,6.11366666667,6.60866666667,4.011,8.78333333333,9.15766666667
298.93,5.05133333333,6.47733333333,6.46466666667,5.617,3.503,6.21933333333,6.723,3.724,8.997,8.73866666667
299.30,4.65333333333,6.68166666667,6.28866666667,5.49,3.094,6.048,6.466,3.753,9.01466666667,8.774
299.67,4.147,6.12866666667,5.59066666667,4.869,2.53266666667,5.34133333333,6.20733333333,3.26766666667,8.58266666667,8.176
300.04,3.98066666667,5.93,5.55133333333,4.942,2.315,5.15833333333,6.35,3.114,8.38066666667,8.06966666667
300.41,4.36933333333,6.53266666667,5.974,5.30433333333,2.52666666667,4.941,6.379,3.50366666667,8.738,8.62633333333
300.78,5.07466666667,7.40566666667,6.36833333333,5.871,3.298,5.74266666667,7.46266666667,4.32133333333,9.23966666667,9.41033333333
301.15,5.165,7.95866666667,6.67833333333,6.15466666667,3.53566666667,5.83466666667,7.53666666667,4.32133333333,9.74833333333,9.64633333333
301.52,4.63833333333,8.397,6.50266666667,5.921,3.22166666667,5.65266666667,7.20366666667,3.803,9.73933333333,9.575
301.89,4.423,8.527,6.156,5.89733333333,3.16166666667,5.21333333333,6.551,3.557,9.95633333333,9.302
302.26,5.147,8.96933333333,7.081,6.54833333333,3.83766666667,5.68,6.837,4.53766666667,10.4006666667,10.3856666667
302.63,4.76833333333,8.92733333333,6.85566666667,6.33733333333,3.85433333333,5.469,6.65766666667,4.479,10.573,10.4356666667
303.00,4.18366666667,8.42833333333,6.85166666667,6.56366666667,3.69866666667,5.169,6.245,4.56233333333,10.6716666667,10.3226666667
303.37,3.50466666667,7.66166666667,6.26633333333,6.099,3.03433333333,4.764,5.87166666667,4.08133333333,10.317,9.55866666667
303.74,4.014,8.16533333333,6.95966666667,6.48666666667,3.251,5.38766666667,6.31833333333,4.51766666667,10.6683333333,9.921
304.10,4.123,8.444,7.06966666667,6.50466666667,3.54266666667,5.46633333333,6.276,4.596,11.055,10.4596666667
304.47,3.173,8.195,6.439,6.34633333333,3.41933333333,5.561,5.792,4.12833333333,10.5516666667,10.1816666667
304.84,3.304,8.05666666667,6.514,6.311,3.366,5.314,6.01533333333,4.254,10.8926666667,10.1913333333
305.21,3.80933333333,8.271,7.136,6.84066666667,3.467,5.535,6.93433333333,4.742,10.9916666667,10.3233333333
305.58,4.418,8.74366666667,7.409,7.13266666667,3.86566666667,5.79866666667,7.43966666667,5.553,11.4743333333,10.5536666667
305.95,4.98933333333,9.351,8.08066666667,7.346,3.933,6.30566666667,8.00433333333,5.99966666667,11.6926666667,10.7743333333
306.32,4.371,9.216,7.35133333333,7.04533333333,3.57633333333,5.63966666667,7.94766666667,5.42566666667,11.05,9.94933333333
306.69,4.16833333333,9.05766666667,7.341,6.85066666667,3.203,5.226,7.37166666667,5.211,11.004,9.19533333333
307.06,3.66966666667,9.51066666667,7.43133333333,6.78866666667,3.25666666667,5.245,7.49233333333,4.87733333333,10.5656666667,8.94533333333
307.43,3.759,9.843,8.28766666667,7.246,4.046,5.49533333333,8.152,5.193,10.8996666667,9.133
307.80,3.094,9.62333333333,7.61566666667,6.723,3.79333333333,4.59633333333,7.586,4.983,10.784,8.31466666667
308.17,3.42466666667,10.2163333333,7.909,6.864,4.107,4.934,8.19933333333,5.39833333333,11.2466666667,8.27133333333
308.54,3.963,10.16,8.24933333333,7.08233333333,4.35633333333,5.19966666667,8.67066666667,5.35433333333,11.678,8.713
308.90,3.66433333333,10.203,8.30966666667,7.24666666667,4.05933333333,5.163,8.364,4.863,11.5243333333,8.732
309.27,3.74166666667,9.99066666667,8.12666666667,7.05,3.886,5.06766666667,7.759,4.66033333333,11.5136666667,8.67833333333
309.64,3.251,9.359,8.0,6.69233333333,3.60633333333,4.53333333333,7.28933333333,4.15233333333,11.0476666667,7.89833333333
310.01,2.66133333333,8.84233333333,7.579,6.62233333333,3.299,4.182,6.819,3.56866666667,10.8533333333,7.59133333333
310.38,2.97733333333,8.944,8.05466666667,6.85633333333,3.274,4.31766666667,7.01066666667,3.71266666667,11.2336666667,7.96
310.75,3.24833333333,8.93,8.115,6.76433333333,3.24833333333,4.24966666667,7.05533333333,3.59733333333,11.1306666667,8.022
311.12,3.97033333333,9.16833333333,8.273,6.816,3.442,4.22266666667,7.13666666667,3.85566666667,11.5203333333,8.457
311.49,4.27933333333,9.49133333333,8.342,7.01033333333,3.60733333333,4.37,7.306,4.05133333333,11.7673333333,8.66033333333
311.85,4.452,9.40366666667,8.52933333333,7.25733333333,3.702,4.46333333333,7.223,4.04333333333,11.6863333333,9.063
312.22,4.194,9.23833333333,8.388,7.27366666667,3.64233333333,4.29733333333,7.10133333333,4.09066666667,11.3523333333,8.76733333333
312.59,4.26,9.672,8.74033333333,7.367,3.52633333333,4.283,7.22766666667,4.67866666667,11.4873333333,8.58933333333
312.96,4.09533333333,9.89266666667,8.738,7.29766666667,3.46433333333,4.155,6.92833333333,4.67866666667,11.631,8.26233333333
313.33,4.02233333333,10.1346666667,8.98033333333,7.267,3.63333333333,4.229,6.98766666667,4.72733333333,11.9456666667,8.47
313.70,3.986,10.3483333333,8.877,7.557,3.62133333333,4.36333333333,7.04166666667,4.60166666667,12.0586666667,8.80166666667
314.07,4.181,10.7163333333,9.40433333333,7.57766666667,3.731,4.33533333333,7.359,4.87566666667,12.1316666667,8.95433333333
314.43,3.97433333333,11.0893333333,9.22133333333,7.39266666667,3.71,4.319,7.247,4.849,12.374,8.94266666667
314.80,3.866,11.3676666667,9.435,7.65066666667,3.96066666667,4.69033333333,7.394,5.05533333333,12.6656666667,9.28633333333
315.17,4.18033333333,11.9636666667,9.73566666667,8.15433333333,4.27666666667,5.39066666667,7.67333333333,5.26666666667,13.2286666667,9.69466666667
315.54,3.84,11.7976666667,9.52966666667,7.944,3.937,5.273,7.29,4.78566666667,12.98,9.58566666667
