wavelength,Back_SalStrf,Belly_SalStrf,Breast_SalStrf,Crissum_SalStrf,Crown_SalStrf,DorTail_SalStrf,Patch10_SalStrf,Rump_SalStrf,Throat_SalStrf,WingTip_SalStrf
733.57,17.3735333333,58.7146666667,44.3429333333,52.0464666667,18.6002,18.5624,18.8813333333,19.2274,55.9813333333,17.6308
733.89,17.447,58.6856666667,44.4404,52.1652,18.7438666667,18.5868666667,18.9291333333,19.4127333334,55.9664666667,17.7971666667
734.21,17.5016,58.6797333333,44.4922666667,52.1231333333,18.7484,18.6646,18.8840666667,19.446,55.8909333333,17.7785666667
734.52,17.1788666667,58.6310666667,44.4107333333,52.0738666667,18.5183333333,18.4324666667,18.6278666667,19.1898,55.7395333333,17.5576666667
734.84,16.8132,58.599,44.3402,51.9642666667,18.2374666667,18.1704,18.3194666667,19.0075333333,55.7336,17.3163333333
735.16,16.5751333333,58.3516,44.2192,51.81,18.0214,17.9947333333,18.1102666667,18.8892666667,55.6765333333,17.0799666667
735.48,16.4486,58.3224,44.2692666667,51.7764666667,17.9756666667,17.8557,18.1262,18.8058,55.7114666667,16.9470333333
735.79,16.5370666667,58.3112,44.1768666667,51.9054,18.0377333333,17.8563666667,18.1939333333,18.8546666667,55.7095333333,16.8762
736.11,16.7096666667,58.354,44.2317333333,51.9256666667,18.1459333333,18.0374,18.2448,19.0874666667,55.7144666667,16.9571666667
736.43,16.6558,58.3776666667,44.2982,52.0633333333,18.3072,18.2430333333,18.3017333333,19.1236666667,55.5971333333,16.9973
736.74,16.6558666667,58.1846,44.187,51.8264,18.4785333333,18.3587,18.4479333333,19.3250666667,55.4899333333,17.0502
737.06,16.8261333333,58.3794,44.3310666667,51.9318,18.7126,18.5686,18.5933333333,19.5454666667,55.4354666667,17.2306333333
737.38,16.9249333333,58.7936,44.6098,52.2548,18.7682,18.7142666667,18.7627333333,19.5637333333,55.8172,17.3025
737.69,16.6812,58.6023333333,44.4712,52.1186666667,18.4943333333,18.4596,18.5730666667,19.3084666667,55.7008,17.1672333333
738.01,16.8892666667,58.6261333333,44.4974,52.1072,18.5932,18.5705,18.679,19.4527333333,55.7472,17.2596333333
738.33,17.2368,58.9382666667,44.7588,52.3484,18.8834,18.7966,19.1392666667,19.693,56.0708666666,17.4306333333
738.64,17.1731333333,59.0038666667,44.6816666667,52.2634666667,18.8181333333,18.6508333333,19.0352,19.5093333333,55.9836666667,17.1959666667
738.96,16.9197333333,58.8735333333,44.5152,52.1257333333,18.5966,18.5078333333,18.7626666667,19.3574,55.8282666666,17.0601
739.28,16.7358666667,59.0415333333,44.6654666667,52.1542666667,18.5576,18.4699666667,18.7237333333,19.2918666667,55.8464,16.9879666667
739.59,16.5694666667,59.1512666667,44.8015333334,52.2678666667,18.5046,18.4309666667,18.7177333333,19.274,56.1037333333,17.1155
739.91,16.7960666666,59.0587333333,44.7349333333,52.1029333333,18.5975333334,18.5681666667,18.8940666667,19.3592,56.0798,17.3423
740.23,17.1876666667,59.1446,44.9767333333,52.4282,18.8510666667,18.7645,19.1692666667,19.6208666667,56.1741333333,17.6347
740.54,16.8923333333,58.8522,44.7455333334,52.2625333333,18.4915333333,18.5069333333,18.9506666667,19.3304666667,56.0416,17.4778
740.86,16.8856,58.4195333333,44.4236666667,51.8478,18.3614666667,18.3884666667,18.9562,19.297,55.7020666667,17.3803666667
741.18,17.1118,58.4764666667,44.5881333333,51.9880666667,18.6058,18.5197,19.1743333333,19.5372666666,55.8098,17.5245
741.49,17.0474666667,58.4289333333,44.8066666667,51.9996,18.6801333333,18.5934333333,19.1686666667,19.6073333333,55.9051333333,17.7022333333
741.81,17.1068666667,58.2809333333,44.7668,51.9842666667,18.7737333333,18.7032666667,19.0791333333,19.6702,55.8101333333,18.0338
742.12,17.3078666667,58.3774,44.9428666667,52.0186666667,18.9567333333,18.8909333333,19.2343333333,19.8824,55.9182,18.4736
742.44,17.6252666667,58.4604666667,45.0658666667,52.1264666667,19.2220666667,19.1718333333,19.5446,20.0326666667,55.9286,18.7513333333
742.76,17.8604666667,58.5341333333,45.1434,52.1527333333,19.3450666667,19.4066,19.6037333333,20.1437333333,56.0762,19.0153333333
743.07,17.9082,58.5014666667,45.0307333333,52.0928,19.4401333333,19.3223666667,19.5796,20.0499333333,55.9246666667,18.8751
743.39,17.8365333333,58.4456666667,44.875,52.0351333333,19.5105333333,19.2901,19.4476,20.1029333333,55.9776666667,18.8593666667
743.70,17.5410666667,58.5476,44.5702666667,51.7871333333,19.1726,19.1587,19.1620666667,19.6778666667,55.8435333333,18.5348333333
744.02,17.5210666667,58.5625333333,44.5061333333,51.7494666667,19.0897333333,19.1746666667,19.0726,19.6341333333,55.8426,18.4118333333
744.34,17.5186,58.5802,44.5588,51.7982666667,19.1924,19.1695,18.9665333333,19.6810666667,55.8340666667,18.4933333333
744.65,17.1316,58.5097333333,44.3763333333,51.8057333333,18.7581333333,18.9077,18.5296,19.2504666667,55.6809333333,18.1589333333
744.97,16.8694,58.3312666667,43.9308666667,51.6227333333,18.5074666667,18.6474,18.3776,19.0631333333,55.3241333333,17.8848
745.28,16.5879333333,58.1311333333,43.5828666666,51.4066,18.1643333333,18.4037666666,18.1886666667,18.8781333333,55.0714666667,17.5855666667
745.60,16.0836,57.8172666667,43.1212,51.2689333333,17.6766,18.0652333333,17.8395333333,18.4383333333,54.7364,17.0073
745.91,15.6668666667,57.7567333333,42.8548666667,51.1556,17.3256666667,17.6754666667,17.5244,18.1245333333,54.7121333333,16.5301333333
746.23,15.372,57.3924,42.4607333333,50.9492,16.959,17.2795,17.4286666667,17.8802666667,54.4666,16.2051333333
746.55,15.6438,57.5706666667,42.5256,51.1932666667,16.9291333333,17.5616333333,17.7390666667,18.1652,54.493,16.4344
746.86,15.6547333333,57.6582,42.7208,51.4336666667,16.7964,17.4034333333,17.7801333333,18.1207333333,54.6756666667,16.4048666667
747.18,15.385,57.4702,42.6400666667,51.4326,16.652,17.1141333333,17.653,18.0362666667,54.6297333333,16.2437333333
747.49,15.7008,57.8347333333,43.0098,51.7363333333,17.0395333333,17.3810333333,17.9606,18.5558,55.0293333333,16.6251
747.81,15.7524666667,57.6566,43.0234666667,51.6388666667,17.0167333333,17.3568,18.0558666667,18.5908666667,54.9007333333,16.7382
748.12,16.0362,57.1575333333,42.7790666667,51.0776,17.2948666666,17.4989666667,18.3572666667,18.8896666667,54.4874,17.0419333333
748.44,16.3339333333,57.1646,42.9637333333,51.3197333333,17.3994,17.6648333333,18.5409333333,18.9672,54.5728,17.0830666667
748.75,16.3324,57.2928,43.1755333333,51.445,17.4627333333,17.6240333333,18.5167333333,18.9764,54.7316,16.9684
749.07,16.5140666666,57.1482,43.2349333333,51.3404666667,17.6240666667,17.6999,18.6888,19.0868666667,54.7527333333,17.1805333333
749.38,16.9894,57.4524666667,43.5960666667,51.6843333333,18.0742666666,18.1194333333,19.0608666667,19.6676,55.1388666667,17.8268333333
749.70,17.2476,57.7196,43.9638,52.0164666667,18.362,18.3070333333,19.1486666667,19.8922666667,55.3442666667,18.1087333333
750.01,17.1484,57.5494666667,43.9616666667,51.8955333333,18.4502,18.169,18.9804,19.7844666667,55.3076666667,18.1215666667
750.33,17.0902,57.363,43.7566666667,51.7108,18.371,18.1367,18.8524666667,19.6733333334,55.0310666667,18.0840333333
750.64,17.3834666667,57.4003333333,44.0136666667,51.6431333333,18.6136666667,18.4146333333,18.9792666667,19.8992666667,55.0426666667,18.3183666667
750.96,17.097,56.9535333333,43.6544,51.1969333333,18.251,18.0914666667,18.6212666667,19.4519333333,54.5816666667,17.9788666667
751.27,16.9319333333,57.0267333333,43.6416666667,51.3820666667,18.1564666667,18.0681666667,18.4151333333,19.2864,54.6527333333,17.8569
751.59,17.0786,57.4046666667,43.8386666667,51.6921333333,18.3369333333,18.2566666667,18.5914,19.3587333333,55.0266,17.9391666667
751.90,17.2323333333,57.6675333333,44.0842,51.8254,18.6010666667,18.4803666667,18.7510666667,19.469,55.2611333333,18.2127
752.22,17.3481333333,57.5621333333,43.9715333333,51.7066,18.7064666667,18.7269666667,18.8212,19.5242,55.0682,18.2889333333
752.53,17.5864666667,57.6813333333,44.0458,51.8220666667,18.9465333333,18.9832,19.0696666667,19.6977333333,55.1468,18.4715666667
752.85,17.4678666667,57.7312,43.9843333333,51.7222,18.833,18.8842,18.9854,19.5058666666,55.0904,18.2376333333
753.16,17.5377333333,57.7784666667,44.0372666667,51.6344666667,18.8936,19.0661666667,19.0497333333,19.616,55.1276666667,18.3601
753.47,17.4303333333,57.898,44.0422666667,51.7424666666,18.807,19.1128666667,19.0624666667,19.5694,55.1535333333,18.2824333333
753.79,17.2269333333,57.8576666667,43.9354666667,51.4766666667,18.6224,18.998,18.8881333333,19.4264666667,55.0319333333,18.0608
754.10,16.9686666667,57.7113333333,43.7037333333,51.3765333333,18.4166666667,18.8756,18.7596,19.2349333333,54.9099333333,17.9767
754.42,17.1203333333,57.9783333333,43.9118,51.6972,18.6960666667,19.1050333333,19.0728666667,19.3492666667,55.1654666667,18.2826333333
754.73,17.0342666667,57.7206,43.7878,51.4438666666,18.6452666667,19.0697,18.9795333333,19.2647333333,55.0490666667,18.134
755.05,16.8025333333,57.7367333333,43.7162,51.4584,18.5675333333,18.9581666667,18.7382666667,19.0951333333,54.9658666667,17.9175666667
755.36,16.5228,57.6667333333,43.4703333333,51.1020666666,18.4006666667,18.6749,18.5254,18.9511333333,54.8555333333,17.7903
755.67,16.2085333333,57.7096,43.3861333333,51.075,18.0777333333,18.2170666667,18.2757333333,18.6948666667,54.8734666667,17.6645333333
755.99,16.268,58.4590666667,43.8280666666,51.596,18.2416,18.2755,18.1855333333,18.8682666667,55.335,17.7715
756.30,16.4037333333,58.1471333333,43.7617333333,51.4268,18.3285333333,18.3939333333,18.1634666667,18.9734,55.1210666667,17.8538666667
756.62,16.4644,58.0590666666,43.7694,51.4766,18.4005333333,18.3280666667,18.3305333333,19.0342666667,55.1058,17.9188666667
756.93,16.5447333333,57.7312666667,43.4018,51.1088,18.2654,18.2561333333,18.2979333333,19.0364,54.7243333333,17.8531666667
757.24,17.086,58.4882,44.0449333333,51.8004666667,18.745,18.6283,18.9251333333,19.5186666667,55.3569333333,18.2661333333
757.56,17.2282666667,58.6446666667,44.1037333333,51.8347333333,18.7102666667,18.4687666667,18.9049333333,19.5497333333,55.3922666667,18.0748666667
757.87,17.2911333333,58.6549333333,44.1617333333,51.8408,18.6854,18.5518,18.8212666667,19.6812666667,55.5243333333,17.9248666667
758.18,17.6844,59.3396666667,44.549,52.2013333333,19.0142666667,18.8964,19.3373333333,19.9529333333,56.083,18.289
758.50,17.7532666667,59.7074666667,44.8003333333,52.6510666667,19.0322,18.9432333334,19.5388,20.0166,56.5928,18.3952333333
758.81,17.7500666667,59.8102666667,44.9336,52.8947333333,19.0042,19.0943,19.585,19.9978,56.7094,18.4138666667
759.13,17.7762,59.5430666667,44.9634666667,52.6784,19.0412666667,19.0965,19.5430666667,19.8680666667,56.5536666667,18.3215666667
759.44,17.9258666667,59.135,44.7856,52.3522,19.1048,19.2442333333,19.7556666667,19.9372666667,56.268,18.4222666667
759.75,18.0928666667,59.518,45.0204666667,52.651,19.2989333334,19.3364666667,20.0114666667,20.1072,56.5560666667,18.6668333333
760.07,17.7251333333,59.2378666667,44.645,52.3365333333,19.001,19.0693,19.5376666667,19.6490666667,56.2518666667,18.1617333333
760.38,17.6566666667,59.2034666667,44.8603333333,52.3468666667,19.0320666667,19.0181333333,19.4209333333,19.59,56.3807333333,18.1616333333
760.69,17.5902666666,58.8632666667,44.7106,52.1602666667,18.9992666667,19.0265666667,19.2534666667,19.4191333333,56.1424666667,18.1178333333
761.01,17.5768666667,58.8712,44.7890666667,52.2530666667,19.1716666667,19.2523,19.3573333333,19.45,56.3618,18.2029666667
761.32,17.5034666667,58.6548666666,44.4750666667,52.1588,18.9851333333,19.0821,19.3390666667,19.3987333333,56.0473333333,18.2370666667
761.63,17.1115333333,58.2907333333,44.1232,52.0184666667,18.6009333333,18.6503,18.9050666667,19.1371333333,55.6754,17.8674
761.94,17.1888,57.9862666667,44.0723333333,51.6618,18.7312,18.7292333333,18.9386,19.2766,55.3567333333,18.0244333333
762.26,17.5275333333,58.1563333333,44.2955333333,51.9252666667,18.9936,18.9834666667,19.2095333333,19.6826666667,55.7194666667,18.1902
762.57,17.8506,58.3726666667,44.4504666667,52.1937333333,19.31,19.4165333333,19.5556,20.1389333333,55.9901333333,18.4783
762.88,17.6068666667,58.1934,44.3229333333,52.0953333333,19.1108,19.2006333333,19.3431333333,19.9261333333,55.8108666667,18.2840333333
763.20,17.4178,58.0494,44.2419333333,52.0179333333,18.9840666667,19.2644666667,19.1987333333,19.7352666667,55.6697333333,18.0737333333
763.51,17.6448666667,58.2668666667,44.4734666666,52.2016666667,19.3133333333,19.5406666667,19.5500666667,19.9966,55.8795333333,18.4400666667
763.82,17.8312666667,58.5994,44.7226666667,52.5393333333,19.5622,19.7742666667,19.6865333333,20.2163333333,56.1274666667,18.6906333333
764.14,17.9316,58.7463333333,44.8194666667,52.6575333334,19.705,19.9768,19.8713333333,20.4717333333,56.2438,18.8526666667
764.45,18.0225333333,58.7760666667,44.8201333333,52.6987333333,19.7742666666,20.0367,20.0138666667,20.6556666667,56.2113333333,18.9927666667
764.76,18.1501333333,59.0235333333,45.1886666667,52.8514666667,20.0739333333,20.2121333333,20.267,20.8104,56.4572,19.159
765.07,18.2098,58.8886,45.2437333333,52.6228666667,20.2535333333,20.3217666667,20.3506666667,20.9642,56.3039333333,19.2103333333
765.39,18.3955333333,58.7942,45.2722,52.6955333333,20.3812666667,20.5240666667,20.5231333333,21.1726666667,56.3108,19.2766
765.70,18.5126666667,58.9304666667,45.4292,52.8683333333,20.6905333333,20.7519666667,20.7889333334,21.2723333333,56.345,19.6167333333
766.01,18.4216666667,59.0112666667,45.5046,52.8847333333,20.7891333333,20.7175,20.7500666667,21.2596,56.2362666667,19.5989333333
766.32,18.4401333333,59.6588666667,46.0050666667,53.5074,20.8308666667,20.846,20.7544,21.3207333333,56.8802,19.6994
766.64,18.4186,59.3181333333,45.7912666667,53.1593333334,20.7663333333,20.5960333333,20.619,21.2886666667,56.6218666667,19.6891666667
766.95,18.4576666667,59.6911333334,46.1304,53.6372,20.7252666667,20.6113333333,20.7124,21.4528,57.1249333333,19.6182666667
767.26,18.3751333333,59.6096666667,46.0693333333,53.6094666667,20.5812666667,20.4832,20.7936,21.2797333333,57.1566,19.5194666667
767.57,17.9607333333,59.2025333333,45.7477333333,53.3332666667,20.1987333333,19.9337,20.2980666667,20.7009333333,56.744,19.1914666667
767.88,17.7588,58.7718666667,45.4698,53.0588,20.0906,19.7552666667,20.0057333333,20.4981333333,56.5251333333,19.1244
768.20,17.7485333333,58.8962,45.4142666667,53.1616,20.0409333333,19.8733666667,19.7524666667,20.3000666667,56.5516,19.0911666667
768.51,18.1256,59.1814,45.593,53.4233333333,20.3599333333,20.1918333333,19.8650666667,20.5427333333,56.887,19.4602333333
768.82,18.0582666667,60.0375333333,45.9506,53.8118666667,20.3439333333,19.9842333333,19.6841333333,20.4691333333,57.411,19.4841
769.13,17.6358,59.7437333333,45.539,53.2212,19.7820666667,19.5706333333,19.1703333333,20.0672,57.027,18.8482666667
769.44,17.3036666667,59.5894,45.2544,52.972,19.2577333333,19.2003666667,18.8736,19.619,56.9786,18.4763333333
769.76,17.1864,58.6096666667,44.4958,51.9626666667,19.1146,19.0836,18.8948666667,19.4392666667,56.3109333333,18.4489
770.07,17.0591333333,58.8918,44.7633333334,52.1677333333,18.9052666666,19.1983666667,18.8816,19.3362666667,56.7155333333,18.5532
770.38,16.6326666667,58.4099333333,44.171,51.379,18.4712,19.0517333333,18.4100666667,18.8968666667,55.9142666666,18.2994
770.69,16.188,58.1997333333,43.7912666667,51.1793333333,18.2101333333,18.8170666667,17.9466666667,18.7028,55.5982,17.9794
771.00,16.4715333334,58.0876666667,43.9324,51.1528666667,18.4849333333,19.2005666667,18.1609333333,19.1432,55.6948666667,18.2827
771.32,16.6594666667,58.4468,44.2517333333,51.3723333333,18.6878666667,19.3013666667,18.3828,19.2234,55.851,18.5142
771.63,16.7095333333,58.0630666667,44.0888666667,51.3031333333,18.8255333333,19.3342,18.5462666666,19.3806,55.6748666667,18.4711333333
771.94,16.3464666667,58.1840666667,43.9265333333,51.4884,18.7736666667,19.2685666667,18.5444666666,19.1520666667,55.5895333333,18.3916333333
772.25,15.9235333333,57.6158666667,43.5614666667,51.0229333333,18.3922,19.049,18.278,18.7527333333,55.1065333333,18.1494
772.56,15.9254,57.2084,43.4313333333,50.6710666667,18.2657333333,18.9203333333,18.3396666667,18.6577333333,54.8234666667,18.2399666667
772.87,16.1979333334,57.3146666667,43.8916,50.9803333333,18.4873333333,19.4098333333,18.6555333333,18.9317333333,54.9878666667,18.6815333333
773.18,16.4960666667,57.7361333333,44.2585333334,51.3197333333,18.6650666667,19.6283333333,18.851,19.272,55.0739333333,18.8641666667
773.50,16.3976666667,57.5844666667,43.9038666667,51.2572666667,18.5080666667,19.5192666667,18.8322666667,19.2558,54.6918666667,18.5042
773.81,16.2674666666,57.0198666667,43.5949333333,50.747,18.2462666667,19.0851333333,18.4487333333,19.1519333333,54.1279333333,18.3019333333
774.12,16.7469333334,57.2897333333,43.8379333333,50.9862666667,18.4595333333,19.3961,18.8456,19.4801333333,54.159,18.4021
774.43,16.5925333333,57.6658666667,43.8095333333,51.089,18.224,19.2427333333,18.9110666667,19.352,54.4378666667,18.1401666667
774.74,16.3914666667,57.5118,43.8168666667,50.8568,18.0188,19.1980666667,18.7892666667,19.2058666667,54.2806,17.9600666667
775.05,16.4406,57.8240666667,43.9000666667,50.6775333333,18.0975333333,19.2786666667,18.8584,19.35,54.4194,18.0041333333
775.36,16.3354666667,57.4658,43.839,50.1604,17.7236,19.1236,18.608,19.1749333333,54.1544,17.6384
775.67,16.6152,57.3436,43.7134666667,50.1068666667,17.7038666667,19.2201333333,18.7372666667,19.1608,54.0814666667,17.6741333333
775.98,16.4876,57.152,43.4526,50.3063333333,17.7246666667,19.1029666667,18.6474666667,19.1925333333,53.8026666667,17.6371666667
776.30,16.6406,57.3221333333,43.4758666667,50.6153333333,17.9554666667,19.1001,18.7693333333,19.4267333333,54.0428,17.7931666667
776.61,16.4417333333,57.1285333333,43.4297333333,50.4819333333,17.98,18.8896,18.6186,19.4377333333,54.008,17.4758666667
776.92,16.8869333333,57.5622666666,43.9578666667,51.0450666667,18.6335333333,19.2196333333,18.8802,19.8988,54.5704,17.9906666667
777.23,17.0556,58.0916666667,44.3244,51.769,18.9188,19.5823333333,19.2996666667,20.1064666667,55.3030666667,18.2167333333
777.54,16.9234666667,57.9999333333,44.5216,51.7186,18.9315333333,19.5673,19.2588666667,20.2112666667,55.6355333333,18.2898333333
777.85,17.2556666667,58.1648,44.8274,51.7710666667,19.376,19.9278,19.4091333333,20.6284666667,55.7885333333,18.7271333333
778.16,17.7641333333,58.3786666667,45.1403333333,52.1038666667,19.7855333333,20.5178,19.641,21.1510666667,55.9572,19.1976
778.47,17.8898666667,58.5629333333,45.5825333333,52.4029333333,19.7093333333,20.6978333333,19.5929333333,21.2708666667,56.3030666667,19.4039333333
778.78,18.2372,59.2348,45.9564,52.9190666667,19.9789333333,20.9067333333,19.9576,21.4458666667,57.0956666667,19.7697333333
779.09,17.889,59.1265333333,45.9172666667,52.8922666667,19.7431333333,20.9632,19.696,21.2373333333,57.1783333333,19.7065333333
779.40,18.1206666667,59.3402666667,46.2282666667,52.8080666667,19.8133333333,21.1132,19.6960666667,21.1892666667,57.3827333333,20.0108333333
779.71,18.208,59.4419333333,46.235,52.8710666667,20.0348666667,21.1205666667,19.8561333333,21.3254666667,57.3751333333,20.5406666667
780.02,18.7842666666,59.4859333333,46.2004,52.9194,20.5402666667,21.7036666667,20.3744,21.6994,57.5903333333,21.0045
780.33,18.6183333333,59.4146666667,46.1650666667,52.5499333333,20.4971333333,21.4698,20.2772,21.3420666667,57.4696666666,20.8822666667
780.64,18.7306,59.0676,46.1545333333,52.2565333333,20.7486,21.8078666667,20.4816666667,21.4007333333,57.1504666667,21.3327333333
780.95,18.0624,58.4649333333,45.3970666667,51.7275333333,20.1327333333,21.2497,19.9292,20.5661333333,56.8059333333,20.6725
781.26,18.0227333333,58.0489333333,45.0254,51.4178666667,20.0398,21.2761666667,19.8097333333,20.4115333333,56.2707333333,20.6349
781.57,18.2351333334,58.7270666667,45.2493333333,51.8303333333,20.3068,21.2842666667,20.1939333333,20.6454666667,56.7366,20.553
781.88,18.4193333333,58.6051333333,45.2580666667,51.5897333333,20.616,21.3517,20.625,20.8333333333,56.4764666667,20.6973
782.19,18.3619333333,58.5079333333,45.1745333333,51.6450666667,20.7528666667,21.3438,20.7301333333,20.9763333333,56.3266,20.8374666667
782.50,19.2994666667,59.2674666667,45.8929333334,52.5272,21.8408,22.0718666667,21.8406666667,22.0697333333,56.9506,21.637
782.81,19.3896666667,59.4220666667,45.9870666667,52.5613333333,22.0018,22.0688333333,21.9602,22.0527333333,57.1152,21.1374
783.12,19.4771333333,59.1486666666,45.6441333333,51.9870666667,21.8737333333,22.0355,21.7766,21.8414,56.7662,20.5529
783.43,19.5476,59.5853333333,45.9268,52.2592,21.6395333333,21.9315333333,21.7807333333,21.6442,56.7868666667,20.8268333333
783.74,19.0266666667,58.9888,45.4334666667,51.7506,21.2662666667,21.5732333333,21.7481333333,21.3466,56.1256666666,20.2718
784.05,18.6915333333,58.5816,44.8568666667,51.4661333333,20.8548,21.0842666667,21.2560666667,21.0793333333,55.5204666667,19.4437
784.36,19.4424666667,59.1471333333,45.5563333333,51.7606666667,21.7154666667,21.8702,21.6726,21.8872,55.7064666667,20.2334
784.67,19.0157333333,59.5636,45.6872666667,51.8691333333,21.3333333333,21.5514333333,21.2023333333,21.6388,55.743,19.6413
784.98,18.8668666667,59.4188666667,45.6996666667,52.0585333333,20.9181333333,21.3724333333,21.0794,21.5385333333,55.9218666667,19.6850666667
785.29,18.6244,59.3688666667,45.8333333333,52.5147333333,20.6953333334,21.2131666667,21.0060666667,21.2771333333,56.1735333333,19.6871666667
785.60,18.2522,58.9298666667,45.6308,52.2238,20.2602666667,21.0260333333,20.7218,20.8886,56.0088,19.3399
785.91,17.7746666667,58.6997333333,45.5028,51.5753333333,19.7468,20.6988333333,20.1608666667,20.5697333333,55.6806,19.0187333333
786.22,17.6054666667,58.4338,45.4118,51.3362,19.6120666667,20.7783,20.0863333333,20.6801333333,55.541,19.2528333333
786.53,17.9780666667,59.1988666667,46.266,52.1888,19.8902,20.9609,20.5293333333,21.1064666667,56.0134,19.7258666667
786.84,17.596,58.4953333333,45.9772,51.9682666667,19.8182666667,20.6337,20.1258,21.0574,55.4484,19.2616666667
787.14,18.5923333333,58.9326666667,46.653,52.4477333333,20.7174666667,21.5599,21.0263333333,21.8802,56.158,20.5904333333
787.45,18.655,58.9643333333,46.9445333333,52.2303333333,20.8338666667,21.3853666667,20.8832666667,21.5468666667,56.4178666667,20.5761666667
787.76,18.6238,58.8377333333,46.8892666666,52.1174666667,20.6902,21.082,21.1979333333,21.2023333333,56.7224,20.3651333333
788.07,18.7359333333,58.3848666667,46.6402,51.9288666667,20.7857333333,21.0007,21.3692,21.0665333333,56.8312666667,20.4652
788.38,18.5441333333,58.0096,46.2667333333,51.4557333333,20.7432,20.8846,21.0606,20.6171333333,56.4058666666,20.2433333333
788.69,18.5735333333,58.0564,45.9513333334,51.2304666666,20.5732,20.8898666667,20.7024,20.6636666667,56.2378666667,20.1443333333
789.00,19.3624,58.9546666667,46.645,52.1404666667,21.1148666667,21.4226333333,21.2883333334,21.362,56.9419333334,20.8479666667
789.31,19.1372666667,58.0829333333,45.8737333333,51.7342,20.7450666667,20.8148666667,20.9368666667,20.706,56.2221333333,20.4336666667
789.62,19.4582666667,58.1638,45.808,51.9506,21.0611333333,21.0348,21.3032,20.7661333333,56.2616,20.6693333333
789.92,19.1363333333,57.4528666667,45.1207333333,51.5880666667,21.0985333333,21.1452333333,20.988,20.4962666666,56.0089333334,20.5448
790.23,19.1188666667,57.7612,45.2952,51.7847333333,21.1536,21.283,21.1807333333,20.4630666667,56.3444666667,20.8332
790.54,18.5289333333,57.6199333333,44.7973333333,51.6093333333,20.5340666667,20.7074666667,20.2952,19.9624,55.9616,19.8897666667
790.85,18.8626,58.0836666667,44.7599333333,52.1816666666,20.6978,21.1876333333,20.6451333333,20.626,56.0764,20.2459666667
791.16,18.8374666667,58.0946666667,44.6068666667,52.1079333333,20.9022,21.3146,20.7622,20.8924,55.5474,20.3885
791.47,18.9796666667,58.8062666667,45.0024,52.8826,21.2135333333,21.6888666667,21.164,21.2728666667,55.8248,20.8297
791.78,18.0923333333,58.3460666667,44.4798666667,52.2476666667,20.3601333333,20.8826666667,20.2637333333,20.4616,55.4083333333,19.8528666667
792.08,17.954,58.617,44.517,52.4215333333,20.513,20.7977333333,20.4353333333,20.3471333333,55.5245333333,19.6375666667
792.39,17.6796666667,58.4567333333,44.5458666667,51.9999333333,20.2679333333,20.5642666667,20.1942,20.0944,55.3072666667,19.3019333333
792.70,17.7122,59.138,45.0226,52.5405333333,20.5745333333,20.8245333333,20.3618666667,20.5959333333,55.9352,19.4039666667
793.01,17.1343333333,59.1775333333,44.9946,52.5052666667,20.113,20.2472666667,19.8709333333,20.5483333333,55.9732,18.7713666667
793.32,17.0605333334,58.986,45.0808,52.2438,20.0054666667,20.0702666667,20.1294,20.6094666667,55.9762,18.5680666667
793.62,16.6692,59.1198666667,44.9171333333,52.1598,19.7716666666,19.826,19.8478,20.4128,55.9522,18.0274
793.93,16.6046,58.8339333333,44.8528666667,51.8488666666,19.5034,19.8245333333,19.849,20.4534666667,55.7085333333,18.0351333333
794.24,16.2806666667,59.0866666667,45.2474,51.8598,19.13,19.361,19.6736,20.223,55.7802666667,17.8573333333
794.55,16.7838,59.8639333333,46.2856666667,52.7618666667,19.3579333333,19.8830333333,19.7062666667,20.7782666667,56.6476666667,18.4353
794.86,17.4585333333,59.7647333333,46.6880666667,52.6272,19.9090666667,20.1577666667,20.1124,21.1076,57.0144,18.8444333333
795.16,18.5732666667,59.9429333333,47.1855333333,53.3800666667,21.0584,21.515,21.4941333333,22.3605333334,57.3280666667,20.1402333333
795.47,18.5368666667,59.8659333333,47.3776666667,53.4002,20.8242,21.5197666667,21.5869333333,22.3802,57.5424666666,20.2552333333
795.78,18.6158,59.4096,47.0839333333,53.2468666667,20.9059333333,21.6056666667,21.6335333333,22.2291333333,57.2212666667,20.1653333333
796.09,18.7865333333,60.0510666667,47.5780666667,53.6353333333,21.1570666667,22.0738,21.7458666667,22.1300666667,57.624,20.1894333333
796.40,19.3134666667,60.7123333333,48.1064666667,54.0969333333,21.5679333333,22.6466333333,22.0701333333,22.352,58.2834666667,20.9916333333
796.70,19.1634,60.6764666667,47.8129333333,53.9116666667,20.9604,22.4967333333,21.5646,22.0191333334,57.9654,20.5705333333
797.01,19.3953333333,60.1128,47.4149333333,53.4306666666,20.8404,22.6442,21.4194666667,21.8602,57.479,20.4535666667
797.32,19.7419333333,60.4338,47.7666,54.0666,21.2290666667,22.9512333333,21.6989333333,22.1946,58.0533333333,20.7023666667
797.63,20.3122,60.0356666667,47.5517333333,54.0138,21.7294,23.3231333333,22.0926666667,22.722,58.3422666667,21.1766
797.93,19.511,59.1454666667,46.3578,53.1994,20.9987333333,22.5586,21.4414666667,21.7608,57.4826666667,20.358
798.24,18.1145333333,57.8907333333,45.0521333333,52.1094666667,19.5415333333,21.5184333333,20.2968,20.4374666667,56.3646,18.9401
