wavelength,Back_ConRufm,Belly_ConRufm,Breast_ConRufm,Crissum_ConRufm,Crown_ConRufm,DorTail_ConRufm,Rump_ConRufm,Throat_ConRufm,WingTip_ConRufm
550.66,10.6286,15.2137,11.1784,15.2093,8.1642,10.2898,12.9719768519,11.4142,10.894
551.01,10.5734666667,15.2152333333,11.1728,15.2123666667,8.13886666667,10.2660666667,12.9578175926,11.4096,10.8911
551.35,10.5484,15.2475,11.1897333333,15.2207333333,8.1186,10.2321333333,12.940287037,11.4285333333,10.8652333333
551.69,10.4958,15.2361666667,11.1514,15.2250666667,8.068,10.192,12.8951731481,11.4028,10.8363
552.03,10.4208666667,15.2084,11.1402666667,15.1824,7.98393333333,10.1238666667,12.8400259259,11.349,10.7793
552.38,10.4303333333,15.2956333333,11.1808,15.2263,7.9852,10.1114666667,12.8554638889,11.3822666667,10.7820333333
552.72,10.4433333333,15.3641,11.2109333333,15.2632666667,8.0174,10.141,12.8944916667,11.4246666667,10.8248666667
553.06,10.4188666667,15.4120666667,11.2337333333,15.2936666667,8.00346666667,10.1437333333,12.8855592593,11.4352666667,10.8165666667
553.40,10.4087333333,15.4409666667,11.2316666667,15.3320333333,7.9708,10.1344,12.8623222222,11.4342,10.7683666667
553.74,10.3468666667,15.4184,11.1918,15.3498666667,7.9174,10.0956,12.8275194445,11.418,10.7208
554.09,10.3430666667,15.4470333333,11.2290666667,15.3784666667,7.90206666667,10.0753333333,12.8257814815,11.4621333333,10.7164333333
554.43,10.3737333333,15.5132333333,11.2874666667,15.4197,7.93733333333,10.1268666667,12.8626092593,11.5474,10.7586666667
554.77,10.4367333333,15.6202666667,11.3762666667,15.4947333333,7.974,10.1628666667,12.8819916667,11.6246,10.7823666667
555.11,10.413,15.6388666667,11.4069333333,15.5168,7.95586666667,10.1674666667,12.8584314815,11.6365333333,10.7874
555.45,10.4619333333,15.7342,11.5066,15.5833333333,8.00966666667,10.1937333333,12.896537037,11.7382,10.8509333333
555.80,10.4942666666,15.8235333333,11.5696,15.6712,8.06693333333,10.2473333333,12.9320888889,11.8250666667,10.8699
556.14,10.4793333334,15.8507333333,11.5904,15.7208666667,8.05366666667,10.2521333333,12.9033740741,11.8542,10.8661333333
556.48,10.5044,15.9081333333,11.6539333333,15.7813666667,8.06113333333,10.2536666667,12.9143444445,11.8896666667,10.8702666667
556.82,10.5166666667,15.9180666667,11.69,15.8155333333,8.0386,10.2398,12.9260712963,11.925,10.8469
557.16,10.5519333333,15.9956333333,11.7914666667,15.8713333333,8.075,10.2624,12.9612740741,12.0038666667,10.9053666667
557.50,10.5598666667,16.0438666667,11.8262666667,15.8729333333,8.09426666667,10.2622,12.958975,12.055,10.9125
557.85,10.5836,16.1028666667,11.878,15.9300666667,8.13153333333,10.2961333333,13.0027055556,12.1371333333,10.9517333333
558.19,10.5547333333,16.1279666667,11.8968,15.9273,8.1192,10.2745333333,12.9775564815,12.1228666667,10.9140666667
558.53,10.5621333333,16.1453666667,11.9346,15.9638666667,8.135,10.2814666667,12.9919518519,12.1696666667,10.9362666667
558.87,10.6598666667,16.2114,12.0218666667,16.0534333333,8.20346666667,10.3598666666,13.0914731482,12.2874,11.0149
559.21,10.6879333333,16.2985,12.1276,16.1308666667,8.21413333333,10.3994666667,13.1415759259,12.3363333333,11.0424666667
559.55,10.6713333333,16.3051333333,12.1606666667,16.1270666667,8.1876,10.3903333333,13.1370722222,12.3656,11.0469666667
559.89,10.6990666667,16.3517666667,12.2100666667,16.126,8.2214,10.4058666667,13.167525,12.433,11.0567
560.23,10.6237333333,16.3194333333,12.1847333333,16.1127333333,8.15793333333,10.344,13.1047962963,12.4203333333,10.9819666667
560.58,10.5601333333,16.3273333333,12.1492,16.0875333333,8.11473333333,10.2973333333,13.0606703704,12.4156,10.9470333333
560.92,10.5156666667,16.3302666667,12.1348,16.0996333333,8.08813333333,10.2775333333,13.0575203704,12.4254,10.9189666667
561.26,10.5089333333,16.3777666667,12.1698,16.1046666667,8.07013333333,10.2450666667,13.0425638889,12.4255333333,10.8774
561.60,10.4922666667,16.4187666667,12.1793333333,16.0924666667,8.035,10.2097333333,13.0257314815,12.4054,10.8371333333
561.94,10.5542666667,16.5431333333,12.2772666667,16.1961,8.08006666667,10.2794,13.091525,12.517,10.9172333333
562.28,10.5383333333,16.5637333333,12.2798,16.2357,8.07926666667,10.2753333333,13.1023805556,12.5606,10.9282
562.62,10.4611333333,16.5465666667,12.2506666667,16.2038333333,8.0142,10.1988,13.0009203704,12.5250666667,10.8668333333
562.96,10.477,16.5875,12.2636666667,16.2342666667,8.04286666667,10.194,13.007387037,12.5563333333,10.8639666667
563.30,10.4879333333,16.6186666667,12.2840666667,16.2736666667,8.0526,10.1855333333,12.9951666667,12.6041333333,10.8608666667
563.64,10.4752666667,16.6545666667,12.2983333333,16.3446333333,8.03893333334,10.1776666667,12.9904453704,12.618,10.859
563.99,10.5261333333,16.7283,12.3894,16.4083666667,8.07766666667,10.1994,13.0314009259,12.6911333333,10.9113
564.33,10.567,16.7724666667,12.4642,16.4809333333,8.09966666667,10.2235333333,13.0563953704,12.7430666667,10.9696333333
564.67,10.5908,16.8283,12.5188666667,16.5188333333,8.11493333333,10.2282,13.0628425926,12.7912,10.9739333333
565.01,10.6189333333,16.8976,12.6104666667,16.6164666667,8.14126666667,10.2954666667,13.0940916667,12.8602,11.0254
565.35,10.6300666667,16.9367,12.6480666667,16.6514333333,8.15313333333,10.2905333333,13.0776638889,12.8992,11.0637666667
565.69,10.5498,16.8610333333,12.5624,16.6149333333,8.07586666667,10.2166,13.0016537037,12.8230666667,10.9969333333
566.03,10.5386666667,16.8518333333,12.5696,16.6051666667,8.0218,10.1944666667,12.9556787037,12.8154,10.9506333333
566.37,10.5596666667,16.9239333333,12.632,16.6616666667,8.06066666667,10.2192666667,12.9976083333,12.8572666667,10.9655666667
566.71,10.5208,16.9405,12.6104,16.683,8.01693333333,10.1944666667,12.9441314815,12.8734666667,10.9407333333
567.05,10.5282,17.0019,12.6715333333,16.7276666667,8.03426666667,10.1937333333,12.9709240741,12.9356666667,10.9590333333
567.39,10.5386666667,17.0615666667,12.7207333333,16.7520333333,8.02673333333,10.2146,12.9784425926,12.9599333333,10.9958333333
567.73,10.5214,17.1101333333,12.7402666667,16.7892666667,8.04326666667,10.2486666667,13.0029166667,13.0012666667,11.0201
568.07,10.4946,17.1570333333,12.7484,16.7775666667,8.0406,10.2380666667,12.9802009259,13.0318,10.9787333333
568.41,10.4916666667,17.2089,12.8052,16.8040666667,8.0396,10.2514,12.9999398148,13.0765333333,11.0276333333
568.75,10.4775333333,17.2274,12.827,16.8176333333,8.04286666667,10.2272,13.0070583334,13.1289333333,11.0275
569.09,10.4661333333,17.2560333333,12.8422,16.8695,8.03226666667,10.2241333333,13.0167981481,13.1663333333,11.0033
569.43,10.4668666667,17.3280333333,12.9197333333,16.9116333333,8.03666666667,10.2154,13.0274,13.2327333333,11.0208333333
569.77,10.4798666667,17.4368666667,12.9954,16.9787666667,8.06233333333,10.2199333333,13.0713425926,13.2983333333,11.0598666667
570.11,10.4839333333,17.489,13.055,17.0209,8.0478,10.2342666667,13.0988231481,13.3664666667,11.0684
570.45,10.5080666667,17.5171,13.1376666667,17.0702333333,8.07966666667,10.2740666667,13.1460731481,13.4099333333,11.1257333333
570.79,10.5259333333,17.5781666667,13.1794,17.0884666667,8.10273333333,10.3158,13.1711268519,13.4234,11.1554
571.13,10.5219333333,17.6093,13.2410666667,17.1248333333,8.11013333333,10.3015333333,13.1912861111,13.4839333333,11.1590333333
571.47,10.5654,17.6655666667,13.2915333333,17.1465666667,8.11433333333,10.3004,13.2086342593,13.5276666667,11.1775666667
571.81,10.6046,17.7567,13.3933333333,17.2533333333,8.16373333333,10.3634,13.277187037,13.5971333333,11.2354666667
572.15,10.6704666667,17.8504333333,13.4684666667,17.3582,8.2252,10.4159333333,13.3262083333,13.6806666667,11.2705666667
572.49,10.6476,17.8580333333,13.4542,17.375,8.18533333333,10.3927333333,13.3021907407,13.6654666667,11.2397333333
572.83,10.6372666667,17.8989666667,13.5066,17.3624,8.1724,10.4072,13.3093796296,13.7066,11.2600666667
573.17,10.708,17.9893,13.6140666667,17.4225333333,8.24033333333,10.4646666667,13.3714388889,13.7980666667,11.3185333333
573.51,10.7019333333,18.0500666667,13.6631333333,17.4711666667,8.25146666667,10.4923333333,13.3816685185,13.8494666667,11.3224333333
573.85,10.7058666667,18.1213,13.6978,17.5130333333,8.2732,10.5136666667,13.3794824074,13.8592,11.3302666667
574.19,10.7096,18.1670333333,13.7330666667,17.5361,8.27446666667,10.5044,13.3682481482,13.9142666666,11.3075
574.53,10.6934666667,18.1610333333,13.7456666667,17.568,8.24686666667,10.4778666667,13.3372490741,13.9415333333,11.2879666667
574.87,10.6840666666,18.1863333333,13.7535333333,17.6002333333,8.26546666667,10.4984666667,13.3229907407,13.9844666667,11.2717
575.21,10.6854,18.2298666667,13.816,17.6434666667,8.28186666667,10.5373333333,13.3297453704,14.0119333333,11.2712666667
575.55,10.6661333333,18.2090333333,13.8018666667,17.608,8.25226666667,10.4976,13.2831212963,14.0314,11.2350666667
575.89,10.6285333333,18.2181666667,13.8245333333,17.6038333333,8.23293333333,10.4828666667,13.2695490741,14.0592,11.2232666667
576.22,10.6914,18.3175,13.925,17.6799666667,8.295,10.5472,13.3461453704,14.177,11.3117666667
576.56,10.7385333333,18.3818333333,13.9761333333,17.7589666667,8.33733333333,10.5807333333,13.3858694444,14.2659333333,11.3412666667
576.90,10.6962666667,18.399,13.9522,17.7606333333,8.31193333333,10.5444666667,13.3654703704,14.3022,11.3128
577.24,10.6916,18.4075,13.9616,17.7812666667,8.3376,10.5642666667,13.3728092593,14.3452,11.3490666667
577.58,10.7068666667,18.4578666667,14.0187333333,17.8494333333,8.3466,10.5777333333,13.4114055555,14.464,11.3918333333
577.92,10.6786,18.4939666667,14.0364,17.8751333333,8.31813333333,10.5618,13.4183916666,14.4904666667,11.3933
578.26,10.6785333333,18.5802666667,14.1013333333,17.9003333333,8.338,10.5903333333,13.4510787037,14.5629333333,11.4351333333
578.60,10.6615333333,18.6292,14.1471333333,17.8988666667,8.31146666667,10.5928666667,13.4456666667,14.5677333333,11.4501333333
578.94,10.648,18.6856333333,14.1654,17.9417333333,8.31793333333,10.5928666667,13.4655083333,14.6338,11.4789666667
579.28,10.6848,18.773,14.254,18.0400666667,8.34106666667,10.6092,13.5119018519,14.7112,11.5260666667
579.61,10.6662,18.7627333333,14.2420666666,18.0526333333,8.315,10.5945333333,13.4833259259,14.7206666667,11.5253333333
579.95,10.6562,18.7887333333,14.2772666667,18.0727,8.32626666667,10.5994666667,13.4851509259,14.7389333333,11.5341666667
580.29,10.6331333334,18.8304666667,14.3230666667,18.1057333333,8.34113333333,10.5913333333,13.4780740741,14.7758,11.5241666667
580.63,10.6294,18.8586666667,14.3874,18.1478333333,8.3266,10.6188,13.5026,14.8047333333,11.54
580.97,10.6878666667,18.9420666667,14.4724666667,18.2125666667,8.34753333333,10.6476,13.5425888889,14.9004666667,11.5871333333
581.31,10.7234,18.9601333333,14.4856666667,18.1919666667,8.3702,10.6580666667,13.537762963,14.9249333333,11.6141666667
581.65,10.7969333333,19.0256,14.6142666667,18.2786333333,8.4564,10.7408,13.5990342592,15.0443333333,11.7269333333
581.98,10.8772,19.1101333333,14.7372,18.4032333333,8.53366666667,10.8178666667,13.6819388889,15.1556666667,11.7995333333
582.32,10.8770666667,19.1066333333,14.7460666667,18.4175333333,8.5186,10.7962,13.6834861111,15.1946666667,11.7968333333
582.66,10.8455333333,19.0861666667,14.7501333333,18.4256,8.49766666666,10.7578,13.642512037,15.2324666667,11.7730666667
583.00,10.8266666667,19.1097333333,14.7490666667,18.4408333333,8.49166666667,10.7754,13.6343518518,15.2828,11.7823666667
583.34,10.7976,19.1696,14.7912,18.4845666667,8.4654,10.7631333333,13.6440166667,15.3279333333,11.7539
583.68,10.8086,19.2119333333,14.8411333333,18.5324,8.4858,10.7679333333,13.6461157407,15.3769333333,11.7549666667
584.01,10.8144666667,19.2034666667,14.9021333333,18.6045,8.50673333333,10.7985333333,13.6715916667,15.4236666667,11.7829333333
584.35,10.7984,19.2515333333,14.921,18.6602333333,8.49786666667,10.7941333333,13.6283166667,15.4659333333,11.7761666667
584.69,10.7474666667,19.2398666667,14.952,18.6572,8.46926666667,10.7336,13.6006805556,15.4516666667,11.7403333333
585.03,10.6932666667,19.2344333333,15.0162666667,18.6859333333,8.42686666667,10.7044666667,13.5951185185,15.4669333333,11.6987
585.37,10.6486,19.2752333333,14.9988,18.6957666667,8.4106,10.6708,13.5807953704,15.4787333333,11.6383
585.70,10.5892666667,19.2606,14.9588666667,18.6733666667,8.35033333333,10.598,13.5368407407,15.4825333333,11.5761666667
586.04,10.6265333334,19.3648666667,15.0282,18.7742666667,8.3924,10.6286,13.5783212963,15.5889333333,11.6351666667
586.38,10.6332666667,19.432,15.0752666667,18.8098666667,8.39093333333,10.6456,13.5781361111,15.6062,11.6173
586.72,10.6503333333,19.4888333333,15.1163333333,18.8647333333,8.4428,10.6524666667,13.5981685185,15.6351333333,11.6385
587.06,10.5634,19.4029,15.0745333333,18.799,8.36513333333,10.5977333333,13.5033962963,15.5773333333,11.5461666667
587.39,10.5626666667,19.4961666667,15.1168,18.8489666667,8.39086666667,10.6240666667,13.5167333333,15.6558666667,11.5487
587.73,10.554,19.5839333333,15.1160666667,18.8787666667,8.35473333333,10.6044666667,13.4996111111,15.6371333333,11.5605333333
588.07,10.6095333333,19.6733,15.1892666667,18.9575666667,8.39966666667,10.6441333333,13.5783962963,15.7408,11.6202
588.41,10.5989333333,19.7028666667,15.2173333333,18.9954,8.40333333333,10.6560666667,13.5796379629,15.7485333333,11.6057333333
588.74,10.6023333333,19.7757,15.1992666667,19.0236666667,8.41246666667,10.6657333333,13.5623537037,15.7644,11.6114
589.08,10.5978666667,19.8127,15.2155333333,19.0151333333,8.3888,10.6516666667,13.5313175926,15.7629333333,11.6040333333
589.42,10.5964,19.8787333333,15.2557333333,19.0349333333,8.374,10.6505333333,13.5122981481,15.772,11.6639333333
589.76,10.6194,19.9103666667,15.324,19.0775333333,8.38353333334,10.6836666667,13.542562037,15.7879333333,11.6726
590.09,10.658,19.9708,15.4215333333,19.1643666667,8.42366666667,10.7291333333,13.6065722222,15.8633333333,11.7585
590.43,10.6181333333,19.9786666667,15.4534666667,19.1432333333,8.35946666667,10.7232666667,13.57145,15.837,11.7255666667
590.77,10.6813333333,20.1075,15.5716,19.2503666667,8.43226666667,10.7920666667,13.6388740741,15.9432,11.819
591.11,10.6568666667,20.1076,15.5994666667,19.2597666667,8.3988,10.7529333333,13.5944814815,15.9406666667,11.8212
591.44,10.6635333333,20.1695,15.6642,19.2996333333,8.43306666667,10.7732,13.6220175926,16.0320666667,11.8515333333
591.78,10.6509333333,20.2347666667,15.7232666667,19.3281666667,8.43306666666,10.7691333333,13.6173777778,16.0458,11.8291666667
592.12,10.6059333333,20.2704,15.7310666667,19.3438333333,8.3788,10.7679333333,13.5703944445,16.0766666667,11.807
592.46,10.6198,20.3190333333,15.8290666667,19.4108666667,8.39946666667,10.7513333333,13.5930638889,16.129,11.8572333333
592.79,10.7353333333,20.4633666667,15.9884,19.5924,8.50066666667,10.8527333333,13.7043851852,16.3000666667,11.9849666667
593.13,10.8028666667,20.5506666667,16.0692,19.702,8.57713333333,10.9244666667,13.7724148148,16.4002666667,12.0178333333
593.47,10.746,20.5316333333,16.0848,19.6567666667,8.5394,10.8796,13.725037037,16.4128666667,11.9652666667
593.80,10.7284,20.5423333333,16.0763333333,19.648,8.51186666667,10.8486666667,13.6912592593,16.4054,11.9401333333
594.14,10.731,20.6221,16.1262666667,19.6993666667,8.53386666667,10.8710666667,13.7275324074,16.4634666667,11.9402
594.48,10.7614,20.6915666667,16.1350666667,19.733,8.54886666667,10.8886666667,13.7515314815,16.5081333333,11.9467
594.81,10.7958,20.7897666667,16.2036,19.803,8.57446666667,10.957,13.8230175926,16.5824,11.9711666667
595.15,10.7681333333,20.8066666667,16.2248,19.8571333333,8.54913333333,10.964,13.8094472222,16.5561333333,11.941
595.49,10.7566666667,20.7773666667,16.2527333333,19.8559333333,8.53613333333,10.9572,13.7818555556,16.5676666667,11.9179333333
595.82,10.889,20.9386,16.376,19.9760333333,8.64646666667,11.0667333333,13.9102120371,16.7007333333,12.0297333333
596.16,10.8608666667,20.9806666667,16.3686666667,19.9925333333,8.64346666667,11.0856666667,13.8794212963,16.7218,11.9896
596.50,10.8141333333,20.984,16.3844,19.9916,8.63053333333,11.073,13.8593453704,16.7118,11.9328666667
596.83,10.7258,20.9296333333,16.3406,19.9179333333,8.55026666667,11.0024666667,13.7794064815,16.6756666667,11.8145333333
597.17,10.749,21.0049666667,16.3835333333,20.0071666667,8.605,11.0337333333,13.8145527778,16.7202,11.8443
597.51,10.7094666667,21.0235333333,16.4089333333,20.0261,8.60653333333,11.0307333333,13.8066009259,16.7482,11.8269333333
597.84,10.7910666667,21.1261666667,16.5152,20.1411333333,8.6856,11.1112666667,13.8888259259,16.8778666667,11.9179666667
598.18,10.7477333333,21.1385666667,16.5601333333,20.1382666667,8.6688,11.0678,13.8863092593,16.8865333333,11.9291333333
598.52,10.7550666667,21.1258666667,16.5907333333,20.1785,8.67353333334,11.0585333333,13.8657240741,16.9305333333,11.9398666667
598.85,10.7834666667,21.1437,16.6544666667,20.1498333333,8.682,11.0538,13.8614111111,16.9972666667,11.9562666667
599.19,10.7960666667,21.1733,16.6690666667,20.1743,8.69386666667,11.0631333333,13.8830333333,17.0238,11.9788666667
599.53,10.7186666667,21.0860666667,16.6719333333,20.1419,8.64386666667,10.9831333333,13.8191129629,16.9949333333,11.9341666667
599.86,10.7352666667,21.1322666667,16.7392666667,20.2156666667,8.64486666667,10.981,13.8482935185,17.0564666667,11.9437333333
600.20,10.6818,21.1247333333,16.7422,20.174,8.57133333333,10.933,13.7957666667,17.0414666667,11.9224
600.53,10.7587333333,21.2515666667,16.8873333333,20.3440333333,8.64713333333,11.0128666667,13.8995861111,17.1582666667,12.0715666667
600.87,10.7743333333,21.3435,16.9298,20.3814666667,8.6198,11.0457333333,13.8976268519,17.2199333333,12.0816
601.21,10.8277333333,21.4592,17.0128666667,20.4603,8.63473333333,11.0471333333,13.9291092593,17.302,12.1147
601.54,10.7873333333,21.4718333333,17.0166666667,20.4469666667,8.57346666667,10.969,13.8545324074,17.2999333333,12.0505333333
601.88,10.9018666667,21.6055333333,17.1437333333,20.5858666667,8.64833333333,11.0616666667,13.9235009259,17.4098666667,12.1171333333
602.21,10.8689333333,21.6532666667,17.1834666667,20.5960666667,8.60913333333,11.0314666667,13.9208601852,17.3978666666,12.0936333333
602.55,10.9316,21.7321333333,17.239,20.6586666667,8.64966666667,11.0943333333,13.9609666667,17.4856666667,12.1579333333
602.88,10.9182,21.7711,17.2954,20.6804333333,8.66453333333,11.1014,13.9573324074,17.5242666667,12.152
603.22,10.9202666667,21.8627333333,17.3237333333,20.7004333333,8.69986666667,11.1062666667,13.9601324074,17.5754,12.1701
603.56,10.954,21.8952666667,17.3772666667,20.7322,8.74766666666,11.1792,14.02145,17.6255333333,12.2067333333
603.89,10.9714,21.9388333333,17.4124,20.7949333333,8.75893333333,11.1881333333,14.0483453704,17.6881333333,12.1893666667
604.23,10.908,21.9262666667,17.3846,20.7440333333,8.71306666667,11.1506,13.9912231482,17.689,12.1145
604.56,10.933,21.9426666667,17.4384,20.7822,8.7374,11.1482,14.0174074074,17.7360666667,12.1466
604.90,10.9122666667,21.9066333333,17.4088666667,20.7467333333,8.7292,11.1471333333,13.9785027778,17.7511333333,12.1247666667
605.23,10.8528,21.8576666667,17.3970666667,20.7254333333,8.6926,11.1092666667,13.94555,17.7164,12.1094
605.57,10.7774666667,21.7653666667,17.3452,20.6313666667,8.62426666667,11.0438,13.8771805556,17.6529333333,12.0313333333
605.90,10.7994,21.7990666667,17.3728,20.6457666667,8.6606,11.0564,13.8808592593,17.6972666667,12.0778
606.24,10.7616,21.8589666667,17.3822666667,20.6917666667,8.67526666667,11.0635333333,13.8850462963,17.7337333333,12.0437333333
606.58,10.7824666667,21.9467666667,17.4481333333,20.768,8.69466666667,11.1241333333,13.9316916667,17.799,12.0932333333
606.91,10.7646666667,21.9881666667,17.4817333333,20.8073333333,8.66253333333,11.1298666667,13.9414083333,17.8246666667,12.0445333333
607.25,10.7306,22.0360666667,17.5178,20.804,8.62853333333,11.074,13.9100638889,17.8394,12.0436333333
607.58,10.7152,22.1061,17.5578666667,20.8154666667,8.6206,11.1029333333,13.9094851852,17.862,12.0912666667
607.92,10.7624666667,22.1595333333,17.6454666667,20.8713666667,8.6366,11.1252666667,13.9453324074,17.9204,12.1526
608.25,10.7342666667,22.1808,17.6828,20.8807666667,8.6372,11.1324666667,13.9517277778,17.9631333333,12.2027666667
608.59,10.7553333333,22.3102,17.7918666667,20.9983333333,8.66446666667,11.1816,14.016987963,18.0822666667,12.2443666667
608.92,10.7675333333,22.3589666667,17.8110666667,21.0131,8.66073333333,11.2521333333,14.0436027778,18.1734,12.2718333333
609.26,10.7944666667,22.4625333333,17.8682,21.099,8.66673333333,11.3320666667,14.0817361111,18.3236,12.3504
609.59,10.7962,22.4717666667,17.901,21.1459,8.65486666667,11.3750666667,14.0982759259,18.4176666667,12.3556666667
609.93,10.8141333334,22.5497333333,18.0059333333,21.2257333333,8.64926666667,11.4008,14.1265472222,18.5134,12.4330666667
610.26,10.7644666667,22.5248333333,17.9918666667,21.2116333333,8.60333333334,11.3559333333,14.0798453704,18.5286666667,12.4000666667
610.60,10.7599333333,22.5197666667,17.9874666667,21.2230333333,8.61233333333,11.3740666667,14.0550342593,18.587,12.4611666667
610.93,10.7569333333,22.5204,18.0378,21.2822666667,8.61266666667,11.4138,14.0688231482,18.6815333333,12.5020333333
611.27,10.812,22.5811,18.1352,21.3811333333,8.67,11.4578,14.1128398148,18.7961333333,12.5531333333
611.60,10.8388,22.6536666667,18.2058,21.4628666667,8.73293333333,11.5501333333,14.1497277778,18.8918666667,12.6266666667
611.93,10.8415333333,22.6787,18.2497333333,21.5009333333,8.73786666667,11.5969333333,14.1491648148,18.977,12.6159333333
612.27,10.8912666667,22.7377666667,18.3152666667,21.5497333333,8.79813333333,11.6826666667,14.1981398148,19.0651333333,12.7154
612.60,10.9459333333,22.8500666667,18.4590666667,21.6477666667,8.86746666667,11.7188666667,14.2691407407,19.1968,12.7903666667
612.94,10.9645333334,22.9616666667,18.5673333333,21.7387666667,8.93246666667,11.7224666667,14.3189462963,19.2658,12.8038333333
613.27,10.9314,23.0541,18.6231333333,21.7642,8.9372,11.727,14.3177888889,19.3000666667,12.7804333333
613.61,10.8794666667,22.9457333333,18.5406,21.6986666667,8.89293333333,11.6834,14.2888694444,19.2642666667,12.6911666667
613.94,10.9578,23.0634333333,18.6428,21.8053666667,8.9968,11.7531333333,14.3783777778,19.3798666667,12.7912
614.28,10.9778666667,23.1282333333,18.6885333333,21.8744666667,9.00406666667,11.784,14.40705,19.4281333333,12.7710666667
614.61,10.9981333333,23.1862333333,18.7011333333,21.8573666667,9.00466666667,11.7749333333,14.3965009259,19.4858666667,12.7496333333
614.94,10.9162,23.1289,18.6298,21.7663333333,8.95353333333,11.7394,14.3358240741,19.4824666667,12.7054333333
615.28,10.8325333333,23.1035,18.5899333333,21.7199333333,8.8428,11.6603333333,14.2732064815,19.4299333333,12.6280666667
615.61,10.8072666667,23.1628,18.5656666667,21.7120666667,8.80226666667,11.5876,14.2773518518,19.4174,12.5764666667
615.95,10.8591333333,23.2405333333,18.6895333333,21.7955,8.84866666667,11.6196,14.3656972222,19.514,12.6300666667
616.28,10.7908,23.1987333333,18.6696666667,21.7861,8.8216,11.5704666667,14.3140805555,19.4354,12.5669333333
616.61,10.8318,23.1863,18.6401333333,21.7794,8.85306666667,11.5874,14.3502824074,19.4822,12.6002
616.95,10.8654666667,23.2425333333,18.7024,21.8097,8.86713333333,11.5996666667,14.3853731481,19.5146666667,12.6357666667
617.28,10.9244,23.3383666667,18.8208666667,21.8875333333,8.95886666667,11.6898666667,14.4297601852,19.5758,12.7217666667
617.62,10.9277333333,23.3604666667,18.8908,21.8960666667,8.9444,11.7026,14.4276916667,19.6318666667,12.7443333333
617.95,10.9572666667,23.3751333333,19.0154,21.9210333333,8.98193333333,11.7562,14.472887037,19.6998,12.8132333333
618.28,10.9988666667,23.4741333333,19.1214666667,22.0606,9.02566666667,11.8163333333,14.5192824074,19.7902666667,12.8678666667
618.62,10.9662,23.4411333333,19.1114666667,22.0442666667,8.99733333333,11.7448,14.5192268519,19.7958666667,12.8251666667
618.95,10.9938,23.4476,19.1735333333,22.0724666667,9.0552,11.7558,14.560625,19.8550666667,12.8320666667
619.28,10.9836666667,23.4629666667,19.2133333333,22.0704666667,9.044,11.7772666667,14.5521435185,19.8665333333,12.8405666667
619.62,10.8730666667,23.3670333333,19.0983333333,21.9828,8.9234,11.6503333333,14.4300296296,19.7874666667,12.6896666667
619.95,10.9472666667,23.4645333333,19.2047333333,22.0692,8.96873333333,11.7310666667,14.4930981482,19.9079333333,12.7551333333
620.28,10.9131333333,23.5440666667,19.3043333333,22.1195333333,8.93486666667,11.7136666667,14.487812037,19.9279333333,12.7502333333
620.62,10.9540666667,23.6119,19.3522,22.1914666667,8.971,11.7602666667,14.5085518519,19.999,12.8189
620.95,10.8973333333,23.6847666667,19.3653333333,22.2289,8.93773333333,11.6880666667,14.5069342593,20.0864666666,12.7897666667
621.28,10.8786666667,23.6538,19.3398,22.2522,8.88133333333,11.6828666667,14.465612037,20.0643333333,12.7322666667
621.62,10.8861333333,23.7183,19.3662666667,22.2818666667,8.82726666667,11.633,14.4366518519,20.1031333333,12.7132333333
621.95,10.8437333333,23.6752,19.3454,22.2331333333,8.77413333333,11.6288,14.4108138889,20.0460666667,12.7038666667
622.28,10.9077333333,23.8049333333,19.4716666667,22.3498333333,8.82026666667,11.7097333333,14.4382648148,20.1134666667,12.7875
622.62,10.9712,23.9198333333,19.5360666667,22.4480333333,8.8394,11.7594,14.4611657408,20.2397333333,12.8487666667
622.95,11.0100666667,23.9295,19.6081333333,22.5028333333,8.87613333333,11.815,14.4751898148,20.3186,12.8914333333
623.28,11.0274666667,24.0018,19.7126,22.5602,8.9086,11.8355333333,14.4961231482,20.3286666667,12.9316666667
623.62,11.0018666667,24.0098666667,19.7022,22.5785333333,8.8934,11.7792666667,14.4287935185,20.3449333333,12.8763333333
623.95,11.0623333333,24.0328,19.7401333333,22.6207333333,8.9296,11.8257333333,14.4503546296,20.3924666667,12.9478666667
624.28,10.9709333333,23.9719333333,19.6599333333,22.5769,8.86513333333,11.7582,14.3498666667,20.3241333333,12.8052333333
624.62,10.9849333333,23.9863333333,19.7329333333,22.6084,8.84693333333,11.7456666667,14.3196481482,20.2979333333,12.7932666667
624.95,11.0202666667,24.0625,19.8113333333,22.6306,8.9278,11.7335333333,14.3781129629,20.3951333333,12.8453
625.28,10.9915333333,24.1084666667,19.8144,22.658,8.9282,11.7172666667,14.3802527778,20.4040666667,12.8290666667
625.61,11.0101333333,24.2286666667,19.8285333333,22.7036333333,8.9722,11.7032,14.3660731481,20.4285333333,12.8213
625.95,11.101,24.3144333333,19.923,22.7856,9.03473333333,11.8036666667,14.4981481482,20.5168666667,12.8965666667
626.28,11.1167333333,24.2982666667,19.9192666667,22.8074,9.0372,11.8069333333,14.5063601852,20.5015333334,12.8922
626.61,11.0969333333,24.3321666667,19.9504666667,22.8257,9.00206666667,11.759,14.4933351852,20.5388666666,12.8670333333
626.94,11.0408666667,24.3432666667,19.9442,22.8290666667,8.93633333333,11.7460666667,14.4542574074,20.5384,12.875
