wavelength,Back_SicLuof,Belly_SicLuof,Breast_SicLuof,Crissum_SicLuof,Crown_SicLuof,DorTail_SicLuof,Patch10_SicLuof,Rump_SicLuof,Throat_SicLuof,WingTip_SicLuof
374.73,8.47825,23.77291667,12.21291667,20.67058333,5.0885,5.712583333,5.076833333,8.878916667,12.54596458,6.972833333
375.09,8.45675,23.70816667,12.19991667,20.62333333,5.102416667,5.710208333,5.038416667,8.85975,12.54213,6.971666667
375.45,8.55725,23.76058333,12.278,20.70575,5.18675,5.783458333,5.128666667,8.92675,12.62706917,7.051083333
375.81,8.561916667,23.65783333,12.2595,20.74183333,5.224833333,5.798083333,5.136583333,8.961083333,12.62414917,7.034416667
376.18,8.5515,23.64125,12.2695,20.72591667,5.222666667,5.850833333,5.12625,8.936916667,12.64465583,6.991666667
376.54,8.538666667,23.56516667,12.23925,20.68258333,5.21725,5.877041667,5.133833333,8.887416667,12.63114208,6.96375
376.9,8.5305,23.47858333,12.24066667,20.653,5.240166667,5.873625,5.110833333,8.901916667,12.65882167,6.940083333
377.26,8.54025,23.40608333,12.216,20.573,5.20575,5.845041667,5.075,8.877666667,12.64568917,6.882583333
377.63,8.58525,23.41183333,12.25533333,20.59808333,5.215833333,5.897833333,5.1195,8.88825,12.72144792,6.928166667
377.99,8.63725,23.45,12.25625,20.64716667,5.250333333,5.902125,5.132333333,8.919666667,12.76496333,6.948833333
378.35,8.56375,23.35291667,12.138,20.49425,5.194166667,5.8315,5.057666667,8.815416667,12.6731525,6.8775
378.71,8.63325,23.31466667,12.187,20.50125,5.252666667,5.859166667,5.10275,8.827583333,12.70253708,6.903166667
379.07,8.717583333,23.34866667,12.22208333,20.55691667,5.326333333,5.926458333,5.173666667,8.89325,12.74827833,6.97275
379.44,8.750833333,23.34766667,12.26225,20.6075,5.391583333,5.991166667,5.21275,8.94575,12.80080083,7.013
379.8,8.704916667,23.34608333,12.27641667,20.57191667,5.357333333,5.935,5.1955,8.924833333,12.80044833,7.045916667
380.16,8.688833333,23.27741667,12.306,20.57341667,5.34875,5.892458333,5.175666667,8.905833333,12.78144042,7.063083333
380.52,8.6635,23.23883333,12.32675,20.54858333,5.340166667,5.865833333,5.1505,8.8695,12.75437125,7.048
380.88,8.689416667,23.28691667,12.37241667,20.56091667,5.38775,5.930583333,5.2205,8.887916667,12.74627917,7.066916667
381.24,8.587333333,23.21033333,12.34608333,20.53133333,5.345583333,5.879541667,5.17125,8.82125,12.70338792,6.996916667
381.61,8.508833333,23.15183333,12.3875,20.54741667,5.32525,5.812333333,5.115583333,8.815916667,12.65098542,6.976666667
381.97,8.478166667,23.08908333,12.3475,20.48975,5.255083333,5.7715,5.077833333,8.761666667,12.60768417,6.957666667
382.33,8.49325,23.08416667,12.395,20.48983333,5.237833333,5.778708333,5.089333333,8.764416667,12.63859542,6.955416667
382.69,8.46675,23.09333333,12.38991667,20.49808333,5.221583333,5.782916667,5.072333333,8.788,12.63738167,6.936583333
383.05,8.494416667,23.10358333,12.49741667,20.53833333,5.268416667,5.847291667,5.123583333,8.818583333,12.70678167,6.961666667
383.41,8.416333333,23.01958333,12.47825,20.45241667,5.19375,5.76575,5.05425,8.748833333,12.65745042,6.891166667
383.77,8.45075,22.98366667,12.52208333,20.50575,5.202083333,5.787,5.058083333,8.710166667,12.67987583,6.875583333
384.14,8.409583333,22.91225,12.469,20.4525,5.164333333,5.745625,5.006333333,8.659333333,12.63636708,6.837166667
384.5,8.47875,22.93766667,12.5395,20.47258333,5.1775,5.763125,5.051166667,8.733916667,12.71074958,6.892083333
384.86,8.47175,22.89791667,12.53791667,20.45408333,5.136916667,5.720958333,4.992583333,8.692833333,12.69427792,6.883166667
385.22,8.563333333,22.91283333,12.63066667,20.50225,5.20325,5.777416667,5.057,8.754666667,12.74755542,6.970583333
385.58,8.5965,22.89966667,12.6515,20.53925,5.222083333,5.833541667,5.096916667,8.764416667,12.80035917,7.006833333
385.94,8.652166667,22.88191667,12.71266667,20.57408333,5.2595,5.878333333,5.126833333,8.781833333,12.83353417,7.037916667
386.3,8.708916667,22.93908333,12.78758333,20.67908333,5.3685,5.926666667,5.224833333,8.872666667,12.91877458,7.157
386.66,8.764666667,22.95958333,12.87441667,20.74841667,5.444666667,6.025291667,5.311416667,8.909333333,13.00487375,7.25475
387.03,8.730833333,22.85491667,12.80033333,20.70316667,5.415333333,6.01625,5.282916667,8.860916667,12.96576333,7.237083333
387.39,8.782833333,22.821,12.81933333,20.71908333,5.465166667,6.057416667,5.326,8.870083333,12.98718,7.272
387.75,8.891666667,22.90116667,12.90941667,20.78358333,5.573916667,6.14875,5.439666667,8.992083333,13.09351875,7.393583333
388.11,8.952083333,22.88975,12.95775,20.82116667,5.619916667,6.219833333,5.494666667,9.037083333,13.14201125,7.414333333
388.47,8.922583333,22.80666667,12.93525,20.78975,5.597333333,6.201458333,5.476833333,8.98525,13.1250725,7.369416667
388.83,8.902583333,22.66433333,12.91941667,20.73983333,5.588833333,6.191541667,5.473666667,8.952583333,13.12501042,7.359
389.19,8.864333333,22.61058333,12.89033333,20.69525,5.56325,6.169041667,5.475166667,8.901666667,13.11612042,7.346833333
389.55,8.8435,22.51975,12.84516667,20.60975,5.565666667,6.140916667,5.4825,8.877,13.09519125,7.341916667
389.91,8.799666667,22.46566667,12.88916667,20.55575,5.577666667,6.131791667,5.487916667,8.88025,13.10037625,7.337833333
390.27,8.750833333,22.33183333,12.86208333,20.48183333,5.499583333,6.106875,5.414166667,8.77775,13.04128583,7.257333333
390.63,8.77575,22.28225,12.87833333,20.49066667,5.506916667,6.093625,5.413166667,8.785583333,13.05682583,7.24925
391,8.803833333,22.26183333,12.91966667,20.49875,5.49675,6.091333333,5.423583333,8.7745,13.06728042,7.251583333
391.36,8.807083333,22.23491667,12.93983333,20.48241667,5.475333333,6.090541667,5.427833333,8.770833333,13.06203833,7.281333333
391.72,8.714916667,22.05283333,12.856,20.32841667,5.357916667,5.986625,5.322333333,8.644,12.98085125,7.161083333
392.08,8.684666667,21.9915,12.87325,20.28241667,5.33075,5.98325,5.331416667,8.620583333,13.00634208,7.156666667
392.44,8.665333333,21.91983333,12.87658333,20.22241667,5.366833333,6.016916667,5.333,8.5945,12.99294667,7.18875
392.8,8.700083333,21.89183333,12.89925,20.18791667,5.383,6.041458333,5.384083333,8.62275,12.99862208,7.221583333
393.16,8.752333333,21.79891667,12.90258333,20.15975,5.383666667,6.076541667,5.412416667,8.65275,12.99297833,7.24425
393.52,8.808416667,21.70633333,12.94316667,20.13658333,5.410833333,6.117875,5.416583333,8.661166667,13.02709292,7.25575
393.88,8.874,21.626,12.96008333,20.17325,5.475166667,6.202208333,5.478333333,8.695666667,13.07083583,7.337
394.24,8.95025,21.557,13.01033333,20.12558333,5.552166667,6.237791667,5.549833333,8.762083333,13.11562625,7.387166667
394.6,8.96525,21.47441667,13.04925,20.078,5.590333333,6.267166667,5.604916667,8.769416667,13.13689,7.44175
394.96,8.919916667,21.28091667,13.03266667,19.92558333,5.5705,6.273958333,5.595,8.7565,13.09420708,7.434583333
395.32,8.869833333,21.091,12.9865,19.78466667,5.561,6.280166667,5.583583333,8.724333333,13.05468458,7.397833333
395.68,8.956,21.0175,13.02966667,19.79733333,5.679416667,6.398458333,5.671583333,8.7895,13.09136125,7.480666667
396.04,9.046666667,20.90366667,13.04216667,19.74958333,5.790083333,6.432875,5.72475,8.827666667,13.1113875,7.564916667
396.4,9.09975,20.80166667,13.0495,19.73316667,5.817166667,6.443791667,5.760833333,8.860083333,13.13267292,7.585916667
396.76,9.153083333,20.69116667,13.06308333,19.65991667,5.8715,6.476458333,5.795583333,8.874583333,13.16508333,7.623916667
397.12,9.184333333,20.616,13.10883333,19.61658333,5.91725,6.500166667,5.83375,8.86975,13.18162375,7.681833333
397.48,9.169083333,20.47483333,13.03775,19.51641667,5.91675,6.486708333,5.824083333,8.81475,13.13208042,7.654666667
397.84,9.175416667,20.32116667,12.98941667,19.38333333,5.890583333,6.437625,5.803,8.770333333,13.08564792,7.624416667
398.2,9.1985,20.242,12.99325,19.32475,5.890916667,6.473958333,5.790416667,8.759416667,13.05974792,7.645083333
398.56,9.167583333,20.06125,12.93225,19.22891667,5.84,6.440375,5.709916667,8.702333333,12.98309667,7.588583333
398.92,9.223166667,20.03816667,12.95016667,19.23775,5.901666667,6.468083333,5.7315,8.719583333,13.0476875,7.630666667
399.28,9.2575,19.92433333,12.94941667,19.20125,5.918416667,6.4465,5.724083333,8.683416667,13.0372075,7.639333333
399.64,9.184333333,19.78941667,12.86925,19.07733333,5.82475,6.369583333,5.671583333,8.601583333,12.96441375,7.55125
400,9.132583333,19.674,12.84783333,18.9645,5.763,6.341666667,5.650916667,8.543666667,12.9443425,7.521833333
400.36,9.131333333,19.57066667,12.81191667,18.8595,5.729583333,6.307791667,5.630833333,8.50375,12.91762792,7.481833333
400.72,9.126416667,19.49775,12.81408333,18.85575,5.697916667,6.307833333,5.635416667,8.48075,12.89849625,7.455416667
401.08,9.071083333,19.34808333,12.74308333,18.74658333,5.637333333,6.244625,5.565166667,8.405916667,12.86851583,7.390833333
401.44,9.087416667,19.30408333,12.78216667,18.7085,5.622166667,6.248125,5.572666667,8.413416667,12.86543083,7.41575
401.8,9.063166667,19.23741667,12.77525,18.64625,5.594416667,6.223458333,5.549416667,8.368,12.84950667,7.391916667
402.16,9.017,19.125,12.70816667,18.56916667,5.555666667,6.155708333,5.514083333,8.296416667,12.80432417,7.34825
402.52,9.033916667,19.0725,12.70975,18.52516667,5.53375,6.162,5.528833333,8.29075,12.80504958,7.356833333
402.88,9.081666667,19.03191667,12.71166667,18.52366667,5.533916667,6.195958333,5.572,8.28825,12.76420792,7.368666667
403.24,9.094916667,19.02058333,12.72825,18.518,5.519083333,6.197125,5.596583333,8.304166667,12.80010042,7.382583333
403.6,9.131,18.97633333,12.74291667,18.47391667,5.552,6.220625,5.604583333,8.291666667,12.79769167,7.416416667
403.95,9.145666667,18.951,12.7415,18.49691667,5.524416667,6.217791667,5.577333333,8.27925,12.766925,7.406166667
404.31,9.080416667,18.852,12.70483333,18.43825,5.494416667,6.214291667,5.552833333,8.242166667,12.72053167,7.401583333
404.67,9.0465,18.76683333,12.66841667,18.34925,5.4935,6.194125,5.520666667,8.187166667,12.68232375,7.383583333
405.03,9.039583333,18.74041667,12.65825,18.3185,5.492333333,6.219458333,5.525416667,8.156,12.67983042,7.368
405.39,8.996916667,18.64191667,12.60341667,18.25358333,5.4675,6.189416667,5.501833333,8.104583333,12.64574417,7.318083333
405.75,9.017916667,18.63125,12.618,18.2535,5.494666667,6.225833333,5.5175,8.13075,12.66300708,7.326416667
406.11,9.047916667,18.63275,12.66383333,18.2575,5.535833333,6.302041667,5.566166667,8.184166667,12.72568458,7.367083333
406.47,9.043333333,18.61516667,12.65441667,18.22075,5.535416667,6.309958333,5.562333333,8.158666667,12.7140725,7.363083333
406.83,9.004083333,18.56375,12.64366667,18.17133333,5.522666667,6.256791667,5.541083333,8.143833333,12.750815,7.340333333
407.19,8.98575,18.46925,12.61166667,18.13158333,5.513416667,6.254833333,5.519083333,8.108833333,12.72944958,7.33525
407.55,8.971916667,18.44466667,12.62291667,18.14683333,5.505583333,6.259708333,5.512916667,8.122833333,12.76769958,7.353
407.9,8.978333333,18.4555,12.66741667,18.169,5.544166667,6.293875,5.538,8.145416667,12.82696292,7.355166667
408.26,9.032416667,18.48016667,12.72591667,18.20283333,5.5945,6.343208333,5.561416667,8.1865,12.898155,7.390583333
408.62,9.076416667,18.50166667,12.76366667,18.25258333,5.620166667,6.393,5.602,8.243916667,12.93967875,7.439083333
408.98,9.1475,18.53866667,12.84933333,18.32275,5.699333333,6.458375,5.664083333,8.339833333,13.00824208,7.506583333
409.34,9.199833333,18.56441667,12.92066667,18.3515,5.737916667,6.509333333,5.705416667,8.386,13.05466542,7.564166667
409.7,9.17375,18.50041667,12.89075,18.29525,5.695,6.478958333,5.688,8.323916667,13.03817667,7.54725
410.06,9.1255,18.44408333,12.87033333,18.24475,5.64375,6.417833333,5.630333333,8.252916667,12.9961975,7.512
410.42,9.12725,18.39708333,12.87366667,18.231,5.658583333,6.391916667,5.64525,8.278083333,13.00636083,7.520333333
410.77,9.124583333,18.349,12.85591667,18.21166667,5.632666667,6.3995,5.6115,8.244916667,12.97905583,7.522166667
411.13,9.130916667,18.33733333,12.89241667,18.191,5.635333333,6.396625,5.60125,8.241916667,12.96911667,7.520166667
411.49,9.14,18.30975,12.89933333,18.14333333,5.62775,6.376166667,5.608166667,8.237,12.9578225,7.508666667
411.85,9.1815,18.25916667,12.90708333,18.0815,5.645333333,6.391083333,5.6445,8.23975,12.95941625,7.559833333
412.21,9.20075,18.22808333,12.92941667,18.06616667,5.654,6.372916667,5.657916667,8.231833333,12.95436333,7.558083333
412.57,9.202583333,18.13566667,12.93758333,18.02325,5.648416667,6.34275,5.646916667,8.202,12.96353,7.543
412.92,9.17375,18.03216667,12.88475,17.92966667,5.611333333,6.316041667,5.626083333,8.155166667,12.91729417,7.53925
413.28,9.15,17.96591667,12.86416667,17.87508333,5.6115,6.280375,5.608416667,8.128166667,12.889215,7.5375
413.64,9.148916667,17.88466667,12.85866667,17.82016667,5.636583333,6.278708333,5.59825,8.1225,12.85067042,7.525166667
414,9.186333333,17.808,12.85916667,17.77825,5.652833333,6.298416667,5.652833333,8.130083333,12.83971708,7.539416667
414.36,9.179583333,17.68616667,12.83225,17.69716667,5.641416667,6.297375,5.666666667,8.109416667,12.83115042,7.540166667
414.72,9.166333333,17.60266667,12.82691667,17.63391667,5.653916667,6.307833333,5.70675,8.10525,12.80710375,7.544916667
415.07,9.188166667,17.52533333,12.79916667,17.55075,5.646333333,6.335291667,5.718833333,8.097083333,12.79688833,7.545
415.43,9.150583333,17.3245,12.74233333,17.44108333,5.607166667,6.313625,5.68625,8.020333333,12.71775375,7.51825
415.79,9.104083333,17.17808333,12.67566667,17.3265,5.594833333,6.307833333,5.65575,7.99075,12.64820292,7.484583333
416.15,9.10625,17.05075,12.62841667,17.22541667,5.581833333,6.331791667,5.661333333,7.970916667,12.61981917,7.487833333
416.51,9.095583333,16.94716667,12.58625,17.11391667,5.568083333,6.36675,5.67175,7.958833333,12.59254833,7.509083333
416.86,9.150166667,16.86108333,12.62758333,17.07733333,5.616916667,6.403291667,5.70675,7.977583333,12.6291575,7.552416667
417.22,9.159666667,16.704,12.60333333,16.98441667,5.628083333,6.435,5.71775,7.96525,12.58428542,7.558833333
417.58,9.187666667,16.59666667,12.60141667,16.90383333,5.633666667,6.467083333,5.748166667,7.993416667,12.5818925,7.596416667
417.94,9.192666667,16.47766667,12.58158333,16.82083333,5.656333333,6.483375,5.760583333,7.972583333,12.57317792,7.6255
418.29,9.189166667,16.3645,12.5445,16.71691667,5.65575,6.484291667,5.74725,7.940083333,12.53283583,7.617666667
418.65,9.175,16.20591667,12.501,16.58333333,5.648666667,6.479708333,5.726916667,7.90325,12.48558917,7.594583333
419.01,9.174,16.0775,12.47408333,16.50008333,5.661916667,6.49925,5.755166667,7.9015,12.485705,7.620583333
419.37,9.185083333,15.98225,12.45325,16.40575,5.668166667,6.52125,5.755833333,7.902416667,12.47883917,7.61625
419.73,9.199916667,15.8615,12.45341667,16.32516667,5.676,6.53325,5.779916667,7.899333333,12.48163792,7.6305
420.08,9.203916667,15.74133333,12.41983333,16.21733333,5.674416667,6.529833333,5.7745,7.875333333,12.44923125,7.638833333
420.44,9.196833333,15.60825,12.37133333,16.10666667,5.6815,6.514958333,5.774,7.850583333,12.39813333,7.623166667
420.8,9.166,15.47758333,12.298,15.99416667,5.652583333,6.487291667,5.768916667,7.803916667,12.33811,7.59875
421.16,9.152333333,15.36591667,12.26,15.89275,5.64475,6.475875,5.778083333,7.779666667,12.32795875,7.595916667
421.51,9.139833333,15.24633333,12.22366667,15.80283333,5.654083333,6.467166667,5.783083333,7.753833333,12.31201667,7.60025
421.87,9.12275,15.10066667,12.16091667,15.679,5.624,6.455916667,5.77225,7.717833333,12.27145417,7.583083333
422.23,9.101666667,14.96783333,12.11666667,15.57875,5.612083333,6.450958333,5.7665,7.675333333,12.23721917,7.581166667
422.58,9.111083333,14.86883333,12.08033333,15.51641667,5.6095,6.448,5.77825,7.667833333,12.22566417,7.602916667
422.94,9.1095,14.76141667,12.03683333,15.41275,5.607166667,6.438708333,5.770166667,7.633083333,12.18175167,7.594666667
423.3,9.128166667,14.67516667,12.0205,15.34025,5.620666667,6.455333333,5.809166667,7.641833333,12.16976292,7.618833333
423.66,9.106833333,14.57208333,11.96291667,15.24083333,5.595833333,6.441166667,5.788416667,7.608,12.11764958,7.607083333
424.01,9.094083333,14.476,11.93891667,15.17075,5.597166667,6.454458333,5.795833333,7.589166667,12.10052042,7.616583333
424.37,9.09525,14.41041667,11.93216667,15.12241667,5.596333333,6.467416667,5.806833333,7.56925,12.0898775,7.627583333
424.73,9.0975,14.33683333,11.91866667,15.05433333,5.606666667,6.468583333,5.807,7.566,12.07446708,7.633166667
425.08,9.103416667,14.27275,11.91108333,15.00891667,5.606166667,6.482333333,5.804333333,7.55925,12.06798792,7.647833333
425.44,9.102916667,14.2085,11.89025,14.95616667,5.588416667,6.4815,5.79275,7.530333333,12.05551542,7.635583333
425.8,9.102666667,14.16491667,11.89766667,14.92508333,5.61025,6.484,5.790166667,7.52825,12.04660833,7.635666667
426.16,9.139583333,14.14891667,11.93008333,14.91541667,5.642916667,6.525083333,5.82675,7.575833333,12.07703583,7.670416667
426.51,9.150333333,14.10541667,11.9455,14.86691667,5.6645,6.554833333,5.835333333,7.587166667,12.0787775,7.677666667
426.87,9.147333333,14.07783333,11.94433333,14.85558333,5.679833333,6.560375,5.8365,7.590916667,12.08060125,7.68875
427.23,9.1435,14.06333333,11.937,14.84291667,5.686833333,6.575125,5.823,7.589166667,12.08448833,7.70125
427.58,9.163916667,14.04866667,11.94558333,14.83508333,5.717833333,6.595666667,5.836166667,7.598666667,12.10289708,7.718083333
427.94,9.1545,14.04575,11.95316667,14.83383333,5.735,6.584458333,5.848833333,7.61025,12.10778833,7.715166667
428.3,9.182166667,14.04491667,11.972,14.84491667,5.7595,6.60425,5.85325,7.654416667,12.14772,7.732416667
428.65,9.196083333,14.04416667,11.99091667,14.853,5.762,6.633333333,5.853916667,7.6685,12.16847,7.744833333
429.01,9.205,14.05225,11.98841667,14.86375,5.7485,6.629708333,5.856916667,7.671333333,12.17576375,7.73475
429.37,9.211083333,14.05908333,11.998,14.85991667,5.770833333,6.653333333,5.878833333,7.688166667,12.18761042,7.74175
429.72,9.223166667,14.07458333,12.01083333,14.88375,5.77225,6.647,5.892916667,7.714,12.20568708,7.747583333
430.08,9.24875,14.11691667,12.033,14.92583333,5.783,6.66775,5.907166667,7.717083333,12.21915375,7.761666667
430.44,9.274583333,14.16383333,12.05108333,14.96258333,5.801333333,6.667041667,5.929916667,7.73075,12.24813792,7.781916667
430.79,9.27925,14.17916667,12.08083333,14.97533333,5.788833333,6.667,5.935583333,7.743833333,12.25353208,7.775083333
431.15,9.292333333,14.19033333,12.11791667,14.991,5.7875,6.657416667,5.946833333,7.733,12.26668375,7.78275
431.5,9.295333333,14.23183333,12.1645,15.04116667,5.781166667,6.645833333,5.950083333,7.751333333,12.29914292,7.79075
431.86,9.34225,14.28758333,12.22658333,15.09316667,5.79325,6.676416667,5.9675,7.766166667,12.33861083,7.808916667
432.22,9.315666667,14.31158333,12.23908333,15.11208333,5.7675,6.646583333,5.941416667,7.738333333,12.3424425,7.794416667
432.57,9.326833333,14.359,12.282,15.17458333,5.783666667,6.661666667,5.945916667,7.7515,12.37619958,7.807583333
432.93,9.330833333,14.38741667,12.30375,15.20125,5.79075,6.658708333,5.95075,7.75575,12.39004417,7.799166667
433.29,9.337916667,14.43466667,12.336,15.24441667,5.796333333,6.651166667,5.953583333,7.768,12.40413833,7.816416667
433.64,9.349916667,14.47391667,12.37808333,15.27808333,5.793166667,6.65675,5.95775,7.772166667,12.42366625,7.8195
434,9.328666667,14.48525,12.38808333,15.3025,5.791666667,6.632625,5.932416667,7.74,12.43289292,7.796333333
434.35,9.33225,14.53316667,12.435,15.34508333,5.791333333,6.629958333,5.93375,7.734666667,12.45556292,7.795916667
434.71,9.341583333,14.57766667,12.47575,15.39916667,5.792666667,6.630625,5.942083333,7.736833333,12.4820375,7.804416667
435.07,9.350666667,14.63725,12.50925,15.46633333,5.8115,6.644541667,5.954416667,7.760166667,12.52150917,7.822583333
435.42,9.363666667,14.67991667,12.51825,15.51383333,5.8205,6.646708333,5.96525,7.767333333,12.54514125,7.830833333
435.78,9.348333333,14.70175,12.52858333,15.55175,5.801166667,6.635875,5.94225,7.765666667,12.55680792,7.824416667
436.13,9.374,14.7475,12.5675,15.592,5.822666667,6.644166667,5.966333333,7.788916667,12.58498292,7.829833333
436.49,9.349666667,14.75308333,12.56525,15.57566667,5.795333333,6.604583333,5.95,7.76725,12.57174667,7.790166667
436.84,9.397166667,14.81691667,12.63191667,15.63316667,5.829333333,6.646416667,5.977916667,7.807416667,12.61256958,7.842
437.2,9.42225,14.853,12.662,15.68433333,5.845916667,6.671708333,5.995583333,7.826916667,12.63649042,7.843583333
437.56,9.465083333,14.91325,12.70491667,15.75208333,5.885416667,6.716708333,6.027583333,7.85875,12.69194292,7.871583333
437.91,9.50375,14.96475,12.75441667,15.77325,5.904833333,6.749625,6.060666667,7.917666667,12.73079417,7.899583333
438.27,9.52825,14.96325,12.7765,15.79025,5.929416667,6.776291667,6.079833333,7.944583333,12.74725417,7.913083333
438.62,9.527333333,14.9545,12.78141667,15.78008333,5.939916667,6.772083333,6.064833333,7.94675,12.75411583,7.9055
438.98,9.507916667,14.91166667,12.76791667,15.74216667,5.924083333,6.7515,6.049416667,7.92625,12.733575,7.880583333
439.33,9.518083333,14.91166667,12.7995,15.74058333,5.936083333,6.780125,6.058333333,7.932416667,12.73927792,7.88725
439.69,9.5225,14.88316667,12.79266667,15.72025,5.939666667,6.76725,6.05875,7.929666667,12.73281125,7.877833333
440.04,9.525666667,14.85916667,12.78691667,15.70441667,5.934416667,6.784333333,6.057916667,7.916416667,12.73657125,7.892416667
440.4,9.538,14.82166667,12.77458333,15.69516667,5.9505,6.801791667,6.072083333,7.916583333,12.73599417,7.914833333
440.75,9.515416667,14.76366667,12.74375,15.65033333,5.935333333,6.786291667,6.056833333,7.883333333,12.72158542,7.886916667
441.11,9.517,14.72825,12.74575,15.61883333,5.932833333,6.7825,6.051666667,7.87975,12.71325167,7.898416667
441.47,9.49525,14.64925,12.71141667,15.55325,5.916166667,6.773291667,6.044416667,7.864416667,12.68700708,7.89425
441.82,9.488083333,14.56375,12.66666667,15.49341667,5.91025,6.753958333,6.042583333,7.818166667,12.65751917,7.887916667
442.18,9.475,14.47791667,12.62816667,15.42516667,5.888666667,6.745666667,6.0255,7.795083333,12.6286225,7.885166667
442.53,9.49,14.40783333,12.60566667,15.36458333,5.885416667,6.776083333,6.056416667,7.788166667,12.62710958,7.90375
442.89,9.51225,14.34841667,12.6065,15.311,5.90675,6.79575,6.0815,7.7865,12.62200792,7.934
443.24,9.520583333,14.23758333,12.576,15.217,5.907416667,6.784875,6.088083333,7.761666667,12.59485542,7.931583333
443.6,9.552666667,14.16441667,12.55975,15.14608333,5.929083333,6.815458333,6.118833333,7.775083333,12.59714083,7.976416667
443.95,9.57,14.04341667,12.52866667,15.04066667,5.953916667,6.828,6.1485,7.777166667,12.55153708,7.996916667
444.31,9.57175,13.936,12.49475,14.93825,5.95075,6.838541667,6.14875,7.765333333,12.51728292,8.009583333
444.66,9.572416667,13.828,12.46308333,14.842,5.956083333,6.839041667,6.146333333,7.753333333,12.49105875,8.026
445.02,9.578666667,13.71858333,12.42216667,14.73766667,5.95825,6.865458333,6.168166667,7.75925,12.47327042,8.044666667
445.37,9.5935,13.64241667,12.41008333,14.65025,5.967583333,6.887041667,6.18275,7.761833333,12.45653417,8.064
445.72,9.573666667,13.52508333,12.36675,14.54458333,5.936,6.878458333,6.16475,7.75,12.40651708,8.05225
446.08,9.540583333,13.417,12.30775,14.43691667,5.916916667,6.865666667,6.145333333,7.717083333,12.36738833,8.0355
446.43,9.523083333,13.31525,12.2695,14.34191667,5.916166667,6.856708333,6.137416667,7.69275,12.32230125,8.022416667
446.79,9.505583333,13.20141667,12.21458333,14.25175,5.900083333,6.856708333,6.128333333,7.6745,12.28571583,8.0185
447.14,9.48825,13.11025,12.1725,14.16433333,5.89675,6.8665,6.129,7.657833333,12.2581,8.037166667
447.5,9.475583333,13,12.12808333,14.07316667,5.896166667,6.877916667,6.1385,7.642666667,12.226615,8.029666667
447.85,9.433833333,12.88358333,12.06791667,13.96358333,5.867916667,6.863375,6.119,7.611916667,12.18895833,8.011333333
448.21,9.434583333,12.80641667,12.045,13.88358333,5.8765,6.887208333,6.134083333,7.598833333,12.17372208,8.01275
448.56,9.452166667,12.72941667,12.0205,13.82033333,5.890916667,6.922791667,6.167166667,7.62175,12.15943708,8.03725
448.92,9.42475,12.62725,11.97058333,13.74425,5.874583333,6.910916667,6.15575,7.586583333,12.11572667,8.019416667
449.27,9.429166667,12.52391667,11.91791667,13.67166667,5.886583333,6.9215,6.158083333,7.565333333,12.08598625,8.026083333
449.62,9.432583333,12.46033333,11.88116667,13.60758333,5.908916667,6.947125,6.1725,7.563,12.07470083,8.055833333
449.98,9.471,12.40091667,11.88908333,13.56783333,5.924916667,6.977958333,6.208083333,7.578833333,12.07289083,8.093666667
450.33,9.519833333,12.35908333,11.88933333,13.55275,5.957083333,7.018083333,6.24,7.60725,12.08483625,8.14925
450.69,9.554083333,12.34533333,11.89125,13.52683333,5.991583333,7.053708333,6.269416667,7.625333333,12.102985,8.182833333
451.04,9.564416667,12.27916667,11.86241667,13.47008333,5.98025,7.066958333,6.273,7.611,12.08476,8.176916667
451.4,9.576166667,12.23491667,11.86066667,13.43483333,5.976083333,7.06775,6.2675,7.601833333,12.06667,8.189083333
451.75,9.613,12.2345,11.88741667,13.453,5.992083333,7.097166667,6.274666667,7.616416667,12.07999167,8.211916667
452.1,9.621416667,12.21258333,11.89683333,13.45108333,6.003416667,7.097541667,6.280166667,7.6385,12.09250375,8.231333333
452.46,9.62325,12.19625,11.9105,13.43741667,6.0155,7.083583333,6.2875,7.628083333,12.084955,8.250333333
452.81,9.643916667,12.19383333,11.93175,13.43116667,6.03,7.10025,6.29425,7.636833333,12.08793875,8.2635
453.17,9.638666667,12.20558333,11.94108333,13.4245,6.029333333,7.084291667,6.304083333,7.63925,12.09101125,8.275666667
453.52,9.684833333,12.22808333,12.00608333,13.46875,6.066083333,7.120083333,6.342166667,7.671,12.14372667,8.306583333
453.87,9.71875,12.28075,12.03233333,13.50883333,6.10325,7.154666667,6.382833333,7.70675,12.17287125,8.3315
454.23,9.679916667,12.27483333,12.02233333,13.49191667,6.080083333,7.133041667,6.365583333,7.684083333,12.16355125,8.295916667
454.58,9.673333333,12.27675,12.04316667,13.50808333,6.08025,7.142458333,6.3655,7.6885,12.16779,8.289166667
454.93,9.728916667,12.36416667,12.12183333,13.59775,6.137083333,7.182583333,6.40975,7.743,12.22543875,8.3315
455.29,9.741583333,12.433,12.15666667,13.64916667,6.155416667,7.197083333,6.435083333,7.762916667,12.2557375,8.339166667
455.64,9.761833333,12.49758333,12.20558333,13.70291667,6.171166667,7.205625,6.469,7.788833333,12.2949125,8.353666667
456,9.786333333,12.54133333,12.22391667,13.75166667,6.1625,7.201041667,6.467333333,7.783416667,12.301905,8.358166667
456.35,9.83525,12.64041667,12.28283333,13.832,6.192833333,7.265375,6.497833333,7.825083333,12.364385,8.381333333
456.7,9.853333333,12.71133333,12.32816667,13.89025,6.202833333,7.26625,6.512416667,7.84325,12.39974625,8.387666667
