wavelength,Back_TanVitf,Belly_TanVitf,Breast_TanVitf,Crissum_TanVitf,Crown_TanVitf,DorTail_TanVitf,Patch10_TanVitf,Patch11_TanVitf,Rump_TanVitf,Throat_TanVitf,WingTip_TanVitf
552.03,26.8916666666,45.4015833334,36.4529166666,33.32125,14.5919166667,13.9353333333,25.2401666667,11.2850833334,36.0986666667,29.678,10.1106666667
552.38,26.8733333333,45.3516666667,36.3944166667,33.341,14.7016666667,13.9494166667,25.2641666667,11.308,36.03,29.6519166667,10.1359166667
552.72,26.9184166667,45.4666666667,36.44575,33.45625,14.7911666666,14.0305,25.358,11.3484166666,36.0588333333,29.6499166667,10.1993333333
553.06,26.95825,45.49725,36.4215,33.5248333333,14.8600833333,14.056,25.39675,11.3588333333,36.0705833334,29.6221666667,10.2340833333
553.40,26.9945,45.5128333333,36.4245833334,33.59475,14.97325,14.1144166666,25.4441666667,11.43175,36.0711666667,29.6649166667,10.27825
553.74,27.0045,45.57775,36.4248333334,33.6506666667,15.0695833333,14.1271666667,25.48925,11.4603333333,36.0965,29.6685833333,10.3093333333
554.09,27.1063333333,45.6689166667,36.5004166666,33.78375,15.2038333333,14.1681666667,25.5910833333,11.5463333333,36.1725833334,29.7355833333,10.3849166667
554.43,27.14725,45.6809166667,36.488,33.877,15.3365833333,14.2549166667,25.6400833333,11.6361666667,36.1670833333,29.76575,10.469
554.77,27.1713333333,45.7333333334,36.5094166667,33.93125,15.4466666667,14.3108333334,25.6610833333,11.7233333333,36.18825,29.75,10.4975
555.11,27.12825,45.73375,36.3965,33.9215833334,15.4856666667,14.2986666667,25.65075,11.7071666667,36.11975,29.6769166667,10.4610833333
555.45,27.1661666667,45.7956666666,36.3885833333,34.0116666667,15.6071666667,14.3355833333,25.7164166666,11.774,36.136,29.7405833333,10.5003333333
555.80,27.16125,45.8086666666,36.3864166667,34.0388333333,15.6965,14.32625,25.7298333333,11.79575,36.1348333333,29.6931666667,10.5350833333
556.14,27.2365833334,45.89875,36.4095833333,34.16125,15.7646666667,14.3576666667,25.8059166666,11.8403333333,36.2065833333,29.7340833333,10.55675
556.48,27.2038333333,45.7960833333,36.30575,34.17325,15.7921666667,14.3365833333,25.7765,11.8589166667,36.1746666666,29.6903333334,10.56275
556.82,27.1684166667,45.8403333333,36.2661666667,34.2280833333,15.9115833333,14.3290833333,25.8070833333,11.9145,36.1965833333,29.7084166666,10.5670833333
557.16,27.13225,45.8295833333,36.1628333334,34.2476666666,15.97,14.31925,25.8046666667,11.9029166667,36.1641666667,29.6559166667,10.5458333333
557.50,27.1285,45.75175,36.06525,34.2684166667,16.0039166667,14.2734166667,25.8051666667,11.8796666667,36.1205833333,29.6231666667,10.5241666667
557.85,27.0389166667,45.7360833333,35.9273333333,34.2505833333,15.9959166667,14.2015,25.7598333334,11.8080833333,36.0555833333,29.5394166667,10.46875
558.19,26.9905,45.774,35.8905,34.2465833333,16.0093333333,14.14525,25.7821666667,11.7430833333,36.06975,29.5115833333,10.41375
558.53,26.9905833333,45.7893333333,35.81575,34.3033333333,16.0714166667,14.1589166667,25.85425,11.76775,36.08,29.5389166666,10.4543333333
558.87,26.9909166667,45.7688333333,35.7426666667,34.34375,16.1163333333,14.1675,25.87,11.79625,36.0408333333,29.4924166667,10.4546666667
559.21,26.8713333333,45.6155,35.5565,34.2389166667,16.0466666667,14.0635,25.74175,11.6556666666,35.9048333333,29.2855,10.362
559.55,26.8145833333,45.5421666666,35.4304166667,34.2296666667,16.0806666666,14.0763333333,25.77025,11.6714166667,35.7985,29.2574166667,10.3863333333
559.89,26.6725,45.4538333333,35.2861666667,34.1624166667,16.0534166667,13.9996666667,25.7083333333,11.5923333333,35.6448333334,29.1845833333,10.3025
560.23,26.6769166667,45.4779166667,35.2353333333,34.2095,16.1316666667,14.0143333334,25.76225,11.6156666667,35.6150833333,29.2029166667,10.3079166667
560.58,26.6840833333,45.4444166667,35.1456666667,34.2401666666,16.14825,14.0485833333,25.7465,11.6101666667,35.5516666667,29.1293333334,10.3495833333
560.92,26.6625,45.3813333333,35.1009166667,34.2536666667,16.209,14.0588333333,25.7654166667,11.61425,35.5125,29.1251666667,10.3669166667
561.26,26.6196666666,45.4349166667,35.0715,34.2833333333,16.2750833333,14.0711666667,25.7634166667,11.6008333333,35.4778333333,29.07475,10.38725
561.60,26.6441666667,45.3746666667,35.0469166666,34.3416666666,16.4239166667,14.17125,25.8365833333,11.6879166667,35.4528333334,29.0931666666,10.4636666667
561.94,26.6734166666,45.35875,35.0109166667,34.4169166666,16.54475,14.2251666667,25.8440833333,11.758,35.4269166667,29.0871666666,10.5313333333
562.28,26.7249166667,45.382,35.0190833333,34.4856666666,16.6813333333,14.3033333334,25.9178333333,11.8271666667,35.4096666666,29.1406666666,10.5991666667
562.62,26.6831666667,45.3600833333,34.9854166666,34.53025,16.803,14.3055833333,25.9304166667,11.8409166667,35.3965833333,29.1283333333,10.6334166667
562.96,26.7790833333,45.4414166667,35.0451666666,34.7060833334,16.9946666667,14.43425,26.0790833333,11.9724166667,35.447,29.2269166667,10.7481666667
563.30,26.75525,45.4146666667,35.0114166667,34.8,17.066,14.432,26.08,11.9586666667,35.4225833333,29.233,10.7206666667
563.64,26.73975,45.3924166667,34.9710833334,34.8556666666,17.1689166667,14.4444166666,26.1099166667,11.9726666666,35.39,29.2043333333,10.7483333333
563.99,26.6481666667,45.31775,34.8780833333,34.822,17.1870833333,14.3795833333,26.0551666666,11.90275,35.27725,29.11725,10.6825833333
564.33,26.6086666667,45.2181666667,34.8098333333,34.8766666667,17.2734166667,14.38625,26.09525,11.9063333333,35.2008333334,29.1179166667,10.6818333333
564.67,26.5620833333,45.17025,34.7125,34.90575,17.3613333334,14.3875,26.1071666667,11.9344166666,35.0914166667,29.0385833333,10.7158333333
565.01,26.55225,45.1029166667,34.6166666667,34.9391666667,17.4208333333,14.399,26.1609166666,11.959,35.0238333333,29.0346666667,10.724
565.35,26.4734166667,45.0431666667,34.5068333333,34.93275,17.4205833333,14.3473333334,26.1080833333,11.881,34.9244166667,28.9571666667,10.6608333333
565.69,26.4520833333,45.0655833333,34.4676666667,34.9784166666,17.4803333333,14.3270833333,26.1674166667,11.8849166667,34.8626666667,28.93975,10.65725
566.03,26.3745833333,45.0316666666,34.38375,35.0053333333,17.5155833333,14.27625,26.12075,11.83825,34.8034166667,28.883,10.62
566.37,26.3564166667,44.9671666667,34.31,35.0494166667,17.54125,14.26375,26.1074166667,11.81875,34.7485,28.8575833333,10.6044166667
566.71,26.2906666667,44.9575,34.2594166666,35.088,17.5936666667,14.2575833333,26.10825,11.8150833333,34.7078333333,28.8311666667,10.5899166667
567.05,26.20275,44.9235833333,34.1394166667,35.029,17.622,14.20375,26.0470833333,11.7605833334,34.6025,28.7286666666,10.5403333333
567.39,26.1918333333,44.9374166667,34.05525,35.0760833333,17.66575,14.20625,26.0565,11.7460833333,34.586,28.7111666667,10.548
567.73,26.1645,44.9403333333,34.00925,35.1213333333,17.7610833333,14.244,26.0900833333,11.7753333333,34.5709166667,28.697,10.5759166667
568.07,26.1405833333,44.9471666666,33.9823333333,35.1256666666,17.8388333333,14.2186666666,26.0740833333,11.7929166667,34.5431666667,28.6805833333,10.58275
568.41,26.06925,44.9405833333,33.9104166667,35.11725,17.8723333333,14.177,26.0163333334,11.7305833333,34.4925833333,28.6485,10.5278333333
568.75,26.0115,44.912,33.845,35.1345833334,17.9503333333,14.18525,25.9615,11.7255,34.44,28.6316666667,10.5116666667
569.09,26.042,45.0381666666,33.88875,35.2786666667,18.09075,14.2334166666,26.0259166667,11.79425,34.482,28.6981666667,10.5534166667
569.43,26.0044166667,44.993,33.8415,35.3171666667,18.1733333333,14.29175,26.0159166667,11.7965833333,34.4618333333,28.6833333333,10.574
569.77,25.8844166667,44.8395,33.6928333333,35.2188333333,18.1483333333,14.2109166667,25.91775,11.6905,34.2963333333,28.5554166667,10.513
570.11,25.85775,44.8653333333,33.6595833333,35.2569166667,18.274,14.25,25.942,11.734,34.2461666667,28.5846666667,10.5524166667
570.45,25.7513333333,44.7555,33.51225,35.1763333333,18.2720833334,14.1538333333,25.8355833334,11.6414166667,34.11425,28.50075,10.4904166667
570.79,25.7475,44.7625,33.5139166667,35.25375,18.3540833333,14.1783333333,25.8745833333,11.6528333333,34.1065,28.5405833333,10.5085
571.13,25.7315833333,44.773,33.51925,35.303,18.4656666667,14.1895,25.8794166667,11.705,34.0691666667,28.5459166667,10.5613333333
571.47,25.72425,44.7883333333,33.4855,35.37225,18.5621666667,14.18125,25.87125,11.7088333333,34.0355833333,28.5641666666,10.56675
571.81,25.71325,44.8155833333,33.4355,35.4184166667,18.6884166667,14.2540833333,25.8850833333,11.7655,34.01875,28.5766666666,10.6046666667
572.15,25.7343333333,44.82675,33.4255,35.5199166667,18.7906666667,14.2865833334,25.91075,11.8065833333,34.01225,28.6160833333,10.6665833333
572.49,25.727,44.8439166667,33.39575,35.5426666667,18.8900833333,14.2943333334,25.8968333333,11.8409166667,33.9861666667,28.6244166667,10.6816666667
572.83,25.6339166667,44.7461666667,33.27975,35.5159166667,18.9445833333,14.2803333334,25.863,11.8100833334,33.8706666667,28.56475,10.6800833333
573.17,25.581,44.7775,33.2319166667,35.51025,18.99975,14.2720833333,25.8523333333,11.7935,33.8186666667,28.5566666666,10.6751666667
573.51,25.5654166667,44.8085833333,33.2146666667,35.5839166666,19.0948333333,14.2868333333,25.8529166666,11.8464166667,33.78825,28.5935833333,10.7045
573.85,25.5461666667,44.8448333333,33.1971666667,35.6288333334,19.1649166667,14.2854166667,25.8464166667,11.8548333333,33.7854166667,28.5829166667,10.72975
574.19,25.5885833333,44.9751666666,33.2466666667,35.7581666667,19.3314166667,14.3853333333,25.9296666667,11.948,33.8318333333,28.6385,10.8175833333
574.53,25.5610833333,44.9599166667,33.1929166667,35.7864166667,19.4278333333,14.4039166667,25.90425,11.9824166667,33.78025,28.6235833333,10.8534166667
574.87,25.5225,44.9171666666,33.1121666666,35.7955833333,19.5481666667,14.4578333333,25.8815833333,12.0061666667,33.7243333333,28.61875,10.8783333333
575.21,25.4465,44.9068333334,33.0444166667,35.7869166667,19.6030833333,14.4380833333,25.8135,11.98025,33.6705833334,28.5988333333,10.8864166667
575.55,25.362,44.9325833333,33.0008333333,35.77625,19.6328333333,14.3595833333,25.7604166667,11.9066666667,33.6190833333,28.5659166667,10.8435
575.89,25.3005833333,44.96675,32.9544166667,35.7825833333,19.7284166666,14.3626666667,25.7370833333,11.9500833334,33.61575,28.5655833333,10.85775
576.22,25.2009166667,44.99975,32.8825833333,35.8014166667,19.762,14.3125,25.6824166667,11.9003333333,33.5545,28.5176666667,10.8319166667
576.56,25.121,44.9935833333,32.7865,35.762,19.7745,14.24825,25.58975,11.88075,33.51725,28.4570833333,10.7995833333
576.90,25.0558333333,44.9898333333,32.6953333333,35.81525,19.8415833333,14.1679166667,25.5054166666,11.8681666667,33.4801666666,28.41725,10.7630833334
577.24,25.06075,45.08425,32.6935,35.84,20.0139166667,14.2351666667,25.5143333333,11.9508333333,33.5423333333,28.43575,10.82875
577.58,25.0298333333,45.1413333333,32.6541666667,35.8624166667,20.1490833333,14.25225,25.51225,12.0205833333,33.5306666667,28.4806666667,10.86675
577.92,25.00675,45.2021666667,32.6206666667,35.87925,20.2558333333,14.2176666667,25.4814166667,12.0150833333,33.504,28.547,10.8689166667
578.26,24.9185,45.2323333333,32.5223333333,35.8468333333,20.3234166667,14.1779166667,25.4071666667,11.9783333333,33.4905,28.4818333333,10.837
578.60,24.939,45.3690833333,32.5475,35.9513333333,20.4449166666,14.1995,25.4255,12.05875,33.5561666667,28.5069166666,10.8784166667
578.94,25.0019166667,45.44475,32.5378333333,35.99025,20.619,14.2881666667,25.4806666667,12.2215,33.5876666667,28.56125,11.0081666667
579.28,24.93625,45.4275,32.4791666667,35.9991666667,20.6978333333,14.3233333333,25.4381666666,12.2503333333,33.5583333333,28.5314166667,11.0398333333
579.61,24.8920833333,45.4801666666,32.4518333334,36.0350833333,20.7834166667,14.3325,25.39525,12.2196666667,33.51275,28.5041666667,11.0543333333
579.95,24.9468333333,45.4935,32.45375,36.0944166667,20.987,14.4314166667,25.4285833333,12.34625,33.55425,28.5486666667,11.2033333333
580.29,25.0580833333,45.6489166666,32.5125833333,36.1974166667,21.2185833334,14.5419166667,25.48575,12.4676666667,33.6338333333,28.6365833333,11.3634166667
580.63,25.04575,45.6421666666,32.4559166667,36.1661666667,21.3261666666,14.6056666667,25.4698333333,12.5209166666,33.6078333333,28.6015833333,11.418
580.97,25.0351666667,45.7304166667,32.43675,36.2485,21.4745833333,14.66125,25.5145833333,12.5884166667,33.6016666666,28.6221666666,11.4764166667
581.31,24.9944166667,45.7498333333,32.385,36.28875,21.512,14.6519166667,25.4686666667,12.53325,33.5713333333,28.5495,11.44225
581.65,24.9026666667,45.6755833333,32.2590833333,36.24125,21.5545833333,14.6623333333,25.3840833333,12.5579166667,33.4930833333,28.47075,11.4430833333
581.98,24.892,45.7441666667,32.2935833333,36.3234166667,21.679,14.6969166667,25.3691666667,12.6424166666,33.4910833333,28.5625833333,11.5381666667
582.32,24.7851666667,45.7785,32.2163333333,36.2713333333,21.7300833333,14.6601666667,25.296,12.5239166667,33.4034166667,28.5389166667,11.50525
582.66,24.6949166667,45.7826666667,32.1361666667,36.2855,21.7838333333,14.5804166667,25.24125,12.47625,33.32,28.4634166667,11.471
583.00,24.62925,45.7885,32.0519166667,36.2730833334,21.8400833333,14.5305,25.1899166667,12.4371666667,33.2145,28.4230833334,11.4455
583.34,24.5995,45.7986666666,31.9814166667,36.27975,21.93275,14.4889166667,25.177,12.4405,33.1303333333,28.4093333333,11.4515833333
583.68,24.4815,45.7876666667,31.89,36.24225,21.9158333334,14.41825,25.0794166667,12.3635,33.0125,28.3554166667,11.3803333333
584.01,24.3561666667,45.70725,31.83825,36.1924166667,21.9329166667,14.3738333334,24.9649166667,12.3394166667,32.9071666667,28.3008333333,11.3118333334
584.35,24.2566666667,45.6986666667,31.75675,36.17575,22.0059166667,14.3000833333,24.8661666667,12.3215,32.7918333333,28.2829166667,11.2921666667
584.69,24.1196666667,45.6105,31.6231666667,36.1116666667,21.956,14.1754166667,24.6955833334,12.1590833334,32.6593333333,28.2011666666,11.1788333333
585.03,23.9859166667,45.5834166667,31.5254166667,36.09375,22.031,14.0918333333,24.5999166667,12.1479166667,32.5285,28.1413333334,11.1675833333
585.37,24.005,45.617,31.58475,36.1979166667,22.1855833333,14.11125,24.62425,12.2010833333,32.5325,28.1585,11.2406666667
585.70,24.0068333334,45.6719166667,31.56375,36.2198333334,22.342,14.1585833333,24.656,12.2251666667,32.5109166666,28.1615833334,11.2991666667
586.04,23.9055,45.5671666667,31.4725,36.2228333333,22.356,14.06825,24.5839166667,12.20175,32.3989166667,28.073,11.2443333333
586.38,23.8831666667,45.5785,31.4911666667,36.26925,22.46225,14.1345,24.5768333334,12.1664166667,32.3545833333,28.0995,11.25
586.72,23.8211666667,45.5769166667,31.426,36.29725,22.5244166667,14.0778333333,24.5331666667,12.1255833333,32.3040833333,28.0953333333,11.20425
587.06,23.6873333333,45.4005,31.306,36.22125,22.5254166667,13.9951666667,24.4379166667,12.1125833333,32.1756666667,28.004,11.1556666667
587.39,23.7236666667,45.44875,31.37275,36.331,22.687,14.033,24.5040833333,12.1860833334,32.1718333334,28.0469166666,11.2176666667
587.73,23.63575,45.4060833333,31.2838333333,36.3955,22.7725,13.949,24.5063333333,12.0836666667,32.0555,27.9998333334,11.1375
588.07,23.6704166667,45.4348333333,31.3339166667,36.49775,22.9293333333,14.0208333333,24.6011666667,12.1289166667,32.078,28.0946666666,11.214
588.41,23.663,45.45975,31.3501666667,36.5755,23.06325,14.0803333333,24.6244166667,12.1870833333,32.0559166666,28.1315,11.2659166667
588.74,23.57025,45.3420833333,31.29825,36.553,23.09975,13.9929166667,24.5375,12.115,31.98075,28.0996666666,11.1986666667
589.08,23.4094166667,45.2458333333,31.1684166667,36.4771666667,23.0729166667,13.8816666667,24.4198333333,11.99725,31.808,27.98525,11.0791666667
589.42,23.3030833333,45.1256666666,31.0685833333,36.4360833333,23.0645833333,13.7689166667,24.3150833333,11.9195,31.6318333333,27.86075,11.009
589.76,23.2874166667,45.13075,31.1156666667,36.483,23.1623333333,13.8040833333,24.2946666667,11.98225,31.5875,27.9209166667,11.02875
590.09,23.2780833333,45.18925,31.1380833333,36.5653333333,23.258,13.812,24.2815833333,12.0675,31.5896666667,27.9221666666,11.0563333333
590.43,23.3544166667,45.3144166667,31.251,36.7040833333,23.4971666667,13.9110833333,24.3348333333,12.21075,31.6519166667,27.9904166667,11.1906666667
590.77,23.3811666667,45.4055,31.2844166666,36.7749166667,23.6691666666,13.9796666667,24.317,12.2431666666,31.6480833333,28.0131666667,11.2529166667
591.11,23.2188333333,45.378,31.1329166667,36.736,23.6935,13.8843333333,24.1825,12.1286666667,31.5476666667,27.9175833333,11.1580833333
591.44,23.1365,45.38725,31.07575,36.72575,23.6941666666,13.84225,24.05775,12.0825,31.4624166667,27.8388333333,11.1250833333
591.78,23.0363333333,45.3148333333,30.96325,36.6968333333,23.7075833333,13.7364166666,23.9148333333,12.0415,31.2559166667,27.7361666667,11.0875
592.12,22.9716666667,45.2253333333,30.8626666667,36.6508333333,23.7159166667,13.6355,23.80825,11.9995,31.1533333333,27.6294166667,11.0405
592.46,22.946,45.2474166667,30.831,36.639,23.8211666667,13.648,23.7885833333,12.0324166667,31.0654166667,27.6078333334,11.0843333333
592.79,22.88725,45.2425833333,30.8134166667,36.64325,23.91925,13.6280833333,23.7469166667,12.0316666667,31.0080833333,27.5880833333,11.0930833333
593.13,22.85175,45.2933333333,30.82575,36.7133333333,24.0235833333,13.62375,23.6945,12.05375,31.0050833333,27.6126666667,11.0725833333
593.47,22.8513333333,45.26925,30.7715,36.7433333333,24.1663333333,13.5895833333,23.6441666667,12.0545833333,30.9689166666,27.5671666667,11.114
593.80,22.67725,45.0784166666,30.59825,36.6655,24.1675833333,13.4373333334,23.4954166667,11.9035833333,30.7375833333,27.4396666667,11.0203333334
594.14,22.5466666667,44.9031666667,30.4646666667,36.5831666667,24.1325833333,13.31175,23.3914166667,11.8043333333,30.504,27.3318333333,10.93925
594.48,22.4403333333,44.8314166667,30.4241666666,36.6103333333,24.1290833333,13.2248333333,23.2985,11.7729166667,30.39175,27.2691666667,10.88425
594.81,22.4149166667,44.7935833333,30.48925,36.6628333333,24.2415833333,13.1899166667,23.29175,11.8003333334,30.3160833333,27.2463333334,10.9075
595.15,22.4251666667,44.7668333333,30.5340833334,36.6959166667,24.3881666667,13.2383333333,23.3335833333,11.8686666667,30.27525,27.3045833333,11.0050833333
595.49,22.382,44.76975,30.5903333333,36.8099166667,24.47525,13.2420833333,23.33075,11.851,30.26075,27.2855,11.017
595.82,22.3829166667,44.8140833333,30.6595833333,36.9225833333,24.60275,13.2565833333,23.3514166667,11.8965,30.2261666667,27.34175,11.0585833333
596.16,22.3523333333,44.72925,30.6205,36.9684166667,24.6556666666,13.264,23.28175,11.87125,30.129,27.306,11.0573333333
596.50,22.3315,44.7265,30.61,37.0344166667,24.7371666667,13.2505,23.2429166667,11.8735833333,30.0744166667,27.2966666667,11.1023333333
596.83,22.24275,44.5879166667,30.4881666666,36.9633333333,24.7326666667,13.1979166667,23.1219166667,11.8233333333,29.9280833333,27.2130833333,11.0775
597.17,22.2279166666,44.6164166667,30.49,37.0099166667,24.7898333333,13.2499166666,23.1055833333,11.8218333333,29.8980833333,27.2086666667,11.1109166667
597.51,22.1899166666,44.5798333333,30.4908333333,36.9893333333,24.855,13.25075,23.0383333333,11.8434166667,29.8510833333,27.2038333333,11.1469166667
597.84,22.2085,44.6766666667,30.5505833333,37.1245833333,24.97025,13.3024166667,23.02,11.90425,29.9285,27.2561666667,11.2109166667
598.18,22.2395,44.7175833333,30.54625,37.1740833333,25.1178333333,13.3914166666,23.0413333333,11.9640833333,29.98075,27.3335,11.2975
598.52,22.25175,44.7076666667,30.4994166666,37.1740833333,25.1836666666,13.4614166666,23.01225,11.9925,29.9618333333,27.3315,11.39175
598.85,22.2751666667,44.7761666667,30.4923333333,37.2499166667,25.3255833333,13.518,23.0278333333,12.0741666667,30.01975,27.3895,11.4935833333
599.19,22.2320833333,44.8410833333,30.43925,37.24725,25.4105,13.5324166667,22.961,12.1081666667,30.0125,27.396,11.5066666667
599.53,22.1814166667,44.7915,30.3641666667,37.232,25.4900833334,13.5265,22.8531666667,12.1298333333,29.9446666667,27.3634166667,11.55325
599.86,22.1935,44.9176666667,30.3990833333,37.3561666667,25.6315,13.6039166667,22.8624166667,12.1776666667,30.0083333334,27.4478333334,11.6601666667
600.20,22.1589166667,44.8583333333,30.3300833333,37.3265833333,25.69125,13.6194166667,22.7801666667,12.2054166667,29.9474166667,27.4501666667,11.66675
600.53,22.1620833333,44.8949166666,30.3468333333,37.4061666666,25.8241666667,13.6625833333,22.7960833334,12.2699166667,29.92325,27.508,11.7374166667
600.87,21.9691666667,44.70325,30.1491666667,37.2938333333,25.8185,13.4894166666,22.6318333333,12.1684166666,29.6856666667,27.3990833333,11.6191666667
601.21,21.90625,44.7335833333,30.0739166666,37.3735,25.89375,13.4595,22.56625,12.1150833334,29.6211666667,27.3563333333,11.5659166667
601.54,21.7834166667,44.5453333334,29.9155,37.2948333333,25.88125,13.3575,22.4593333333,12.0344166667,29.3985833334,27.2486666667,11.5078333333
601.88,21.7060833333,44.5401666667,29.9039166667,37.3245,25.92325,13.2790833334,22.3760833333,11.96975,29.2624166667,27.1733333334,11.4621666667
602.21,21.6319166667,44.48775,29.88175,37.3645833333,25.9988333333,13.2135833333,22.3095833333,11.9781666667,29.1576666667,27.18725,11.4116666666
602.55,21.4645,44.3096666667,29.7111666667,37.26675,25.92025,13.0293333333,22.11,11.8151666667,28.9133333333,27.0131666667,11.24075
602.88,21.3578333333,44.1193333333,29.6049166667,37.1619166667,25.8915833333,12.974,21.9721666667,11.7649166667,28.7365,26.9096666667,11.20875
603.22,21.3140833333,44.1138333334,29.56275,37.2150833333,25.9425833333,12.9653333333,21.9751666667,11.7183333333,28.6626666667,26.8813333333,11.2191666667
603.56,21.2695,44.132,29.5834166666,37.26875,26.01575,12.949,21.9439166667,11.7371666666,28.5939166666,26.864,11.2160833333
603.89,21.2473333333,44.149,29.6098333333,37.34475,26.1188333333,12.9629166667,21.95025,11.7491666667,28.5643333333,26.8946666667,11.236
604.23,21.26325,44.18375,29.6119166667,37.4214166667,26.1921666666,13.0021666667,21.9554166667,11.75525,28.559,26.8794166667,11.2539166667
604.56,21.2965833334,44.3136666667,29.7133333334,37.5110833334,26.2989166667,13.0585,21.969,11.8139166666,28.6245,26.9326666667,11.3285
604.90,21.316,44.3615833333,29.7315,37.5795,26.4048333333,13.0954166666,22.00725,11.8938333333,28.6451666666,27.0138333334,11.4335833333
605.23,21.255,44.3863333333,29.70675,37.5675,26.4468333333,13.069,21.9190833334,11.8709166667,28.636,26.99975,11.4148333333
605.57,21.1973333333,44.3576666667,29.6724166667,37.5729166667,26.5141666666,13.0380833333,21.8705,11.86775,28.56825,26.9823333333,11.4385833333
605.90,21.1943333333,44.4228333333,29.6670833333,37.6506666667,26.65425,13.0995833333,21.8685833333,11.8833333334,28.5935833333,26.9943333333,11.4879166666
606.24,21.2285,44.5058333333,29.7309166666,37.7295833333,26.7910833333,13.2060833333,21.8960833333,11.9828333334,28.6500833333,27.0748333333,11.597
606.58,21.2849166667,44.5946666667,29.7966666667,37.8388333333,26.9764166667,13.2745833333,21.9483333333,12.0778333333,28.69525,27.1546666667,11.6948333333
606.91,21.1408333333,44.4920833333,29.6808333333,37.7474166666,27.0060833333,13.23525,21.82225,12.0609166666,28.57075,27.09575,11.6503333333
607.25,21.0656666667,44.3699166667,29.5585,37.6806666667,27.0421666667,13.151,21.7196666667,12.00375,28.482,27.036,11.6254166667
607.58,21.0538333333,44.3795833333,29.5466666667,37.7355833333,27.1390833333,13.18975,21.6991666667,12.0540833333,28.4975,27.02825,11.6613333333
607.92,20.9941666667,44.353,29.5131666667,37.7204166666,27.2205833333,13.1459166667,21.6575833334,12.0690833333,28.44425,27.0114166666,11.6861666667
608.25,20.9676666667,44.2243333333,29.4290833334,37.6856666667,27.2539166667,13.1265,21.6063333333,12.0811666667,28.3558333333,26.9603333334,11.6911666667
608.59,20.92075,44.1778333333,29.3818333333,37.6159166667,27.2884166667,13.10775,21.5226666667,12.0671666667,28.2756666667,26.9248333334,11.67425
608.92,20.99625,44.2035833333,29.4100833333,37.68075,27.4783333334,13.2588333333,21.5936666667,12.1905833333,28.2703333333,27.0085,11.7916666667
609.26,20.9703333333,44.173,29.3433333333,37.6668333333,27.5364166667,13.2839166667,21.51375,12.20075,28.257,27.0051666667,11.7890833333
609.59,21.0035833333,44.188,29.3445833333,37.6758333333,27.6039166667,13.3200833333,21.4945833333,12.2471666666,28.2675833333,27.0539166667,11.85625
609.93,20.91925,44.1479166667,29.2825,37.68,27.6613333333,13.2561666667,21.379,12.2285833333,28.212,27.0025,11.8315833333
610.26,20.8255833333,44.1220833333,29.1870833333,37.6680833333,27.662,13.19725,21.2560833333,12.13325,28.1704166666,26.9484166667,11.75
610.60,20.83875,44.221,29.2256666667,37.7509166667,27.769,13.198,21.2264166667,12.1508333334,28.2025833333,26.97825,11.7803333333
610.93,20.7898333333,44.22075,29.1825833333,37.7164166667,27.798,13.2219166666,21.149,12.1810833333,28.1698333333,26.9470833333,11.7691666667
611.27,20.7333333333,44.2088333333,29.0935,37.6838333334,27.8723333333,13.156,21.0306666666,12.1504166667,28.07725,26.8923333333,11.74875
611.60,20.6923333333,44.2025,29.06,37.6915,27.9658333333,13.1755,20.944,12.1510833333,28.0593333334,26.8798333333,11.7895833334
611.93,20.6109166666,44.2539166667,29.0016666666,37.74175,28.0695833333,13.1798333334,20.8588333333,12.1505833333,28.038,26.8870833333,11.8146666667
612.27,20.5856666666,44.2664166667,28.9903333334,37.8069166666,28.16775,13.18575,20.81475,12.19025,28.0513333334,26.8741666667,11.8441666667
612.60,20.4513333333,44.2530833333,28.887,37.7590833333,28.1385833333,13.07475,20.6258333333,12.0968333333,27.98825,26.8194166667,11.7810833333
612.94,20.4458333333,44.3208333333,28.9083333334,37.8626666667,28.28925,13.1186666667,20.6944166666,12.1641666667,28.0128333333,26.8954166667,11.8698333333
613.27,20.31475,44.2555833333,28.8186666666,37.7870833333,28.3143333333,13.0981666667,20.5513333333,12.1373333333,27.8883333333,26.8260833333,11.8700833333
613.61,20.298,44.2641666667,28.8045833333,37.7695,28.3798333333,13.1443333333,20.51075,12.1746666666,27.8356666667,26.82225,11.93
613.94,20.3294166667,44.4065833333,28.8595833334,37.8878333334,28.5583333333,13.2323333333,20.5566666666,12.2773333334,27.8286666667,26.93525,12.0476666667
614.28,20.42925,44.4611666667,28.9205833333,37.9439166667,28.718,13.3601666667,20.5713333333,12.397,27.9024166667,27.0334166667,12.182
614.61,20.4179166667,44.5529166667,28.8900833333,38.0215,28.8755833333,13.3399166666,20.5600833333,12.39575,27.9136666666,27.0813333333,12.22125
614.94,20.4244166667,44.6199166667,28.90125,38.0945833333,28.9283333334,13.36775,20.5520833333,12.4368333333,27.9420833333,27.1310833333,12.2995
615.28,20.3905833333,44.667,28.8851666667,38.1458333333,29.02875,13.3525,20.4645,12.40125,27.9465,27.1608333333,12.2701666667
615.61,20.3955833333,44.6935833333,28.9133333333,38.144,29.1314166667,13.4203333333,20.4325833333,12.4400833333,27.96375,27.1959166666,12.2669166667
615.95,20.36975,44.7085833333,28.86325,38.1086666667,29.19225,13.40975,20.3586666666,12.3835,27.934,27.1579166666,12.2274166667
