wavelength,Back_CorMelf,Belly_CorMelf,Breast_CorMelf,Crissum_CorMelf,Crown_CorMelf,DorTail_CorMelf,Patch10_CorMelf,Patch11_CorMelf,Patch12_CorMelf,Patch13_CorMelf,Rump_CorMelf,Throat_CorMelf,WingTip_CorMelf
570.45,15.0439166667,43.2584166666,37.1968333333,44.4381666667,9.66766666666,8.76816666665,49.4613333333,19.4888333334,10.6866666667,27.5121666667,17.4423333333,42.7453333333,19.0373333333
570.79,15.087,43.2958333334,37.262,44.5183333334,9.7185,8.79399999999,49.5218333334,19.51,10.6915,27.5425,17.4375,42.7851666667,19.0966666667
571.13,15.1373333333,43.3235833334,37.2958333334,44.5538333333,9.69499999999,8.83283333331,49.5898333334,19.545,10.7173333333,27.5801666667,17.4671666667,42.8086666666,19.155
571.47,15.0959166667,43.30425,37.3186666667,44.5181666667,9.71633333333,8.7765,49.5978333333,19.5205,10.7081666667,27.5066666667,17.4786666666,42.814,19.1315
571.81,15.0953333333,43.3113333333,37.317,44.552,9.72066666665,8.78183333331,49.6266666667,19.5093333333,10.714,27.5201666666,17.4946666667,42.8396666667,19.136
572.15,15.111,43.3400833333,37.3733333334,44.5906666667,9.73833333335,8.81483333333,49.6833333333,19.553,10.7695,27.5211666667,17.5508333333,42.8701666667,19.1728333333
572.49,15.1070833333,43.3578333334,37.4155,44.56,9.78866666668,8.83366666666,49.7415,19.5933333333,10.766,27.5123333333,17.5855,42.902,19.1673333334
572.83,15.1273333334,43.32625,37.4348333333,44.571,9.78916666665,8.85199999999,49.7726666666,19.623,10.7915,27.486,17.6251666667,42.9145,19.1871666667
573.17,15.176,43.4105,37.5563333333,44.6433333333,9.83433333333,8.86066666667,49.9055,19.6831666666,10.8005,27.5818333333,17.6903333333,43.0691666666,19.2438333334
573.51,15.1341666666,43.3874166666,37.5701666667,44.598,9.80600000002,8.8435,49.9273333334,19.6568333334,10.767,27.5415,17.6721666666,43.0573333333,19.2233333333
573.85,15.1123333334,43.41325,37.5813333333,44.6275,9.81300000002,8.83433333331,49.9955,19.649,10.7685,27.5463333333,17.7116666667,43.0573333334,19.246
574.19,15.0595,43.3144166667,37.538,44.536,9.79633333331,8.753,49.9315,19.6001666667,10.7141666667,27.4468333333,17.675,42.9648333334,19.2176666667
574.53,15.1100833333,43.3736666666,37.5675,44.5761666666,9.81683333331,8.82416666667,49.9961666666,19.6803333333,10.8155,27.5166666667,17.7411666667,42.9871666666,19.2566666667
574.87,15.1114166667,43.4544166667,37.655,44.6795,9.888,8.8285,50.1683333333,19.7318333334,10.8378333333,27.5708333334,17.7723333333,43.0553333334,19.2841666667
575.21,15.1608333334,43.4681666666,37.683,44.7136666666,9.88883333335,8.83683333331,50.2295,19.7673333333,10.8511666667,27.6433333334,17.7735,43.0683333333,19.306
575.55,15.1889166667,43.522,37.743,44.7238333334,9.92449999998,8.86849999998,50.3078333333,19.851,10.8513333333,27.6941666667,17.8185,43.0983333333,19.3346666667
575.89,15.2168333333,43.56725,37.7973333333,44.7571666667,9.97816666665,8.88716666666,50.373,19.9276666667,10.8366666667,27.7611666667,17.875,43.1888333334,19.3768333333
576.22,15.2549166667,43.6595,37.8538333333,44.862,9.98983333335,8.91716666669,50.4648333334,19.9518333333,10.8883333333,27.825,17.889,43.2325,19.472
576.56,15.28975,43.803,37.978,44.9575,10.0513333333,8.96833333331,50.561,19.994,10.9008333333,27.9236666666,17.9596666667,43.3058333333,19.547
576.90,15.2069166666,43.7464166666,37.9248333333,44.9061666667,9.99816666668,8.90083333334,50.4991666666,19.9338333334,10.8565,27.841,17.9463333334,43.2146666667,19.4846666666
577.24,15.3145,43.8609166666,37.9965,45.0245,10.0786666667,8.95600000001,50.593,20.0265,10.9185,27.9381666667,18.009,43.3401666666,19.5436666667
577.58,15.3965833333,43.8888333334,38.066,45.0858333333,10.1076666667,8.99599999998,50.6386666666,20.147,10.9651666666,28.0131666667,18.029,43.4311666667,19.6198333334
577.92,15.4685833334,43.97525,38.1481666666,45.1533333333,10.1156666667,9.03450000002,50.7843333333,20.2443333333,11.0268333333,28.083,18.0721666666,43.5456666666,19.6123333333
578.26,15.41925,43.96425,38.1691666666,45.1925,10.1055,9.00466666666,50.8538333333,20.2496666667,10.9283333334,28.0435,18.0703333333,43.5855,19.6051666667
578.60,15.40625,43.8621666666,38.0401666667,45.0636666667,10.0901666666,8.96783333331,50.6753333333,20.2485,10.8988333333,27.984,18.0401666667,43.5338333334,19.5933333333
578.94,15.3598333334,43.8468333333,38.003,44.9656666666,10.0531666667,8.96233333333,50.6346666667,20.2288333333,10.8645,27.8991666667,18.0151666667,43.4818333333,19.5143333333
579.28,15.43325,43.8479166667,38.0685,44.9738333334,10.1005,8.98633333335,50.6806666666,20.282,10.9578333333,27.8876666667,18.0578333333,43.5208333333,19.5378333333
579.61,15.39825,43.8325,38.0563333333,44.9901666666,10.138,9.04183333333,50.6985,20.2378333333,11.0356666667,27.8413333333,18.0176666667,43.516,19.5333333333
579.95,15.4415,43.8071666667,38.0436666667,44.9805,10.1706666667,8.99816666665,50.6856666667,20.3025,11.0585,27.8366666667,18.0115,43.5388333333,19.5106666666
580.29,15.4865833333,43.7955833334,38.0371666667,44.9881666667,10.1985,9.05233333332,50.6741666667,20.3456666667,11.1523333333,27.8406666667,18.0336666666,43.5895,19.5371666667
580.63,15.5220833334,43.7899166667,38.0711666667,44.9466666667,10.2701666667,9.10766666667,50.6945,20.4343333334,11.2255,27.8556666667,18.0366666667,43.5956666667,19.5931666666
580.97,15.45725,43.7364166667,38.0986666667,44.9691666666,10.2448333333,9.06166666668,50.7771666667,20.3955,11.1991666667,27.7896666666,18.0286666667,43.5948333334,19.5853333334
581.31,15.5023333334,43.6920833333,38.0835,44.9063333334,10.2905,9.06866666665,50.8308333334,20.3888333333,11.2283333334,27.7675,18.0038333334,43.561,19.5541666667
581.65,15.4486666667,43.67225,38.0581666666,44.869,10.3611666667,9.0925,50.7711666667,20.4411666667,11.2488333333,27.7755,18.009,43.4703333333,19.6483333334
581.98,15.5073333333,43.7495,38.1348333334,44.9025,10.3888333334,9.08650000002,50.751,20.5245,11.3086666666,27.8228333333,18.0406666667,43.5386666667,19.678
582.32,15.5938333333,43.8633333333,38.2946666667,45.0346666666,10.4733333333,9.19016666667,50.9715,20.6126666667,11.3976666667,27.9113333334,18.1348333333,43.6638333333,19.7393333333
582.66,15.65275,43.9401666667,38.3601666667,45.184,10.523,9.24216666668,51.071,20.707,11.4946666667,28.0216666667,18.206,43.8081666667,19.8393333333
583.00,15.5973333334,43.8539166667,38.3571666667,45.2186666667,10.5416666667,9.25783333334,51.0246666666,20.6816666666,11.495,27.9718333333,18.199,43.8205,19.838
583.34,15.5976666666,43.8715,38.3393333333,45.1703333334,10.517,9.188,51.0333333334,20.7133333333,11.5075,27.929,18.1861666667,43.8036666667,19.858
583.68,15.5503333334,43.8558333334,38.3736666666,45.1606666667,10.4963333333,9.18950000002,51.027,20.6906666666,11.4603333334,27.8965,18.187,43.769,19.8156666667
584.01,15.4555,43.7366666666,38.3118333333,45.1401666667,10.3833333334,9.05783333331,50.9738333333,20.6093333333,11.3166666667,27.8258333333,18.1171666667,43.6803333333,19.7195
584.35,15.5155,43.7450833333,38.357,45.181,10.3806666667,9.09950000002,51.0113333333,20.6358333333,11.3428333334,27.875,18.1868333333,43.6841666667,19.7528333334
584.69,15.6864166667,43.8295833334,38.5003333333,45.2255,10.4995,9.25183333332,51.1266666666,20.7761666667,11.4975,28.0375,18.2971666666,43.8361666667,19.8833333333
585.03,15.6455,43.9196666667,38.4963333334,45.3121666667,10.464,9.23866666667,51.1103333333,20.8605,11.4938333334,28.0203333333,18.3411666667,43.8788333334,19.8648333333
585.37,15.8045,43.9911666667,38.6196666667,45.4498333333,10.5145,9.32966666667,51.2828333333,20.9355,11.5088333334,28.1021666666,18.4133333334,44.0631666667,19.9426666667
585.70,15.8414166667,43.9788333333,38.6531666666,45.5051666667,10.556,9.36766666667,51.3833333333,20.9393333333,11.5496666667,28.146,18.454,44.0635,20.0488333333
586.04,15.77025,43.9459166666,38.6156666667,45.4463333333,10.467,9.33149999999,51.2965,20.9333333333,11.4656666667,28.0653333333,18.4103333333,44.058,20.053
586.38,15.7388333334,43.9694166667,38.6625,45.3975,10.5398333333,9.33933333333,51.346,20.931,11.458,27.9526666667,18.4306666667,44.0373333333,20.0623333333
586.72,15.7858333334,43.9876666667,38.6253333333,45.3035,10.5283333333,9.37666666665,51.335,20.9903333334,11.4301666667,27.9968333334,18.4508333333,43.9315,20.1055
587.06,15.7379166666,43.9994166666,38.6693333333,45.3063333333,10.4596666666,9.33500000002,51.3946666667,20.9705,11.3026666667,27.9983333333,18.4315,43.914,20.0211666667
587.39,15.7706666667,44.0501666667,38.6911666667,45.3673333334,10.4673333334,9.37683333332,51.4561666667,20.9741666667,11.3056666667,28.0198333334,18.4651666667,44.0013333334,20.0656666666
587.73,15.8459166667,44.1668333333,38.8585,45.4568333334,10.5666666667,9.4765,51.6576666667,21.0886666666,11.49,28.1191666667,18.5776666667,44.149,20.1953333333
588.07,15.8616666667,44.25175,38.8961666667,45.4578333333,10.6366666667,9.50566666669,51.6998333333,21.1136666667,11.5066666667,28.1435,18.552,44.1831666666,20.1918333333
588.41,15.8471666667,44.2339166667,38.8148333334,45.4105,10.5955,9.47933333334,51.5963333334,21.0713333333,11.4591666667,28.0758333334,18.5063333333,44.0595,20.1195
588.74,15.8590833334,44.2396666666,38.8411666666,45.4083333334,10.6348333333,9.49933333332,51.6388333334,20.9806666666,11.4361666667,28.081,18.4856666666,44.0651666667,20.2076666666
589.08,15.9015833334,44.3081666666,38.8786666666,45.4286666667,10.6678333333,9.54999999999,51.6663333333,20.9706666667,11.5318333334,28.144,18.5291666666,44.0616666666,20.2258333333
589.42,15.8340833333,44.3150833334,38.8121666667,45.442,10.6023333333,9.51,51.6945,20.9045,11.4795,28.0425,18.4763333333,44.0036666667,20.1363333334
589.76,15.8219166667,44.3115833334,38.8046666667,45.4611666667,10.6123333333,9.46583333334,51.737,20.8733333334,11.4976666667,28.0208333334,18.4695,43.9423333333,20.075
590.09,15.85625,44.28825,38.7836666667,45.5438333333,10.6193333333,9.4885,51.753,20.8501666666,11.5226666667,28.1038333333,18.519,43.9621666667,20.1243333334
590.43,15.882,44.2919166666,38.8373333333,45.6398333333,10.6658333334,9.44966666665,51.838,20.86,11.5565,28.1326666667,18.5301666666,44.0401666666,20.1636666667
590.77,16.0466666667,44.3735,38.93,45.744,10.794,9.588,51.9065,20.9438333333,11.6993333333,28.2213333334,18.6281666667,44.107,20.3101666666
591.11,16.0594166667,44.3184166666,38.9808333333,45.6688333334,10.8221666667,9.61266666665,51.9311666667,21.004,11.7355,28.2435,18.6348333333,44.0791666666,20.3238333333
591.44,16.0445833334,44.3085833334,38.9678333334,45.5253333334,10.7995,9.574,51.8576666667,20.9555,11.677,28.1523333334,18.5455,43.9778333333,20.2693333333
591.78,16.1290833333,44.3020833333,38.983,45.606,10.8603333333,9.66200000002,51.8868333333,20.9966666667,11.7771666667,28.22,18.6078333333,43.9921666667,20.3668333334
592.12,16.0865833333,44.2886666667,38.965,45.5318333334,10.822,9.62100000001,51.8671666667,20.9901666666,11.804,28.1893333333,18.5723333333,44.0073333333,20.4008333334
592.46,16.08225,44.2548333333,38.9928333334,45.51,10.8271666667,9.61216666668,51.872,20.99,11.8385,28.198,18.6156666667,43.9616666667,20.3466666667
592.79,15.96675,44.1701666667,38.951,45.4918333334,10.72,9.50066666668,51.8033333333,20.92,11.742,28.0233333333,18.4935,43.8961666667,20.2873333333
593.13,16.0260833334,44.1371666667,39.0445,45.4693333334,10.7836666667,9.53300000002,51.802,20.94,11.8431666666,28.097,18.5466666666,43.9078333333,20.3058333334
593.47,16.1484166667,44.2340833334,39.1085,45.5123333333,10.8446666667,9.58533333331,51.9028333334,20.9413333334,11.9085,28.1771666667,18.6143333334,44.0136666666,20.3818333333
593.80,16.1854166666,44.2071666666,39.1745,45.4553333333,10.8298333333,9.60233333332,51.9615,20.9316666666,11.9395,28.221,18.6313333333,44.0168333334,20.416
594.14,16.1685,44.271,39.2065,45.4945,10.7883333333,9.59083333332,52.0041666667,20.8388333333,11.8978333333,28.228,18.5838333334,44.0223333333,20.3978333334
594.48,16.1258333334,44.2916666667,39.284,45.5295,10.7693333333,9.59083333334,52.1445,20.8301666667,11.8718333333,28.2336666667,18.6128333334,44.042,20.4111666667
594.81,16.1528333333,44.3548333334,39.2916666667,45.62,10.7996666667,9.65183333332,52.2546666666,20.8108333333,11.8773333334,28.238,18.6515,44.0766666666,20.4315
595.15,16.161,44.309,39.2375,45.6955,10.8658333334,9.6905,52.2411666667,20.8103333334,11.8973333333,28.2283333333,18.6696666666,44.0183333333,20.4146666666
595.49,16.1485833334,44.2351666667,39.2291666667,45.6671666667,10.81,9.60866666665,52.303,20.7451666667,11.8471666667,28.1833333333,18.7048333334,44.0183333334,20.3576666667
595.82,16.1504166667,44.2378333333,39.2983333333,45.7741666667,10.8658333334,9.60116666665,52.465,20.8161666667,11.8396666667,28.2156666667,18.7701666666,44.0628333333,20.4041666666
596.16,16.1815833333,44.2396666666,39.3111666667,45.7988333334,10.8658333334,9.619,52.4698333333,20.8303333333,11.8406666667,28.255,18.8061666667,44.0343333333,20.4341666667
596.50,16.2104166667,44.3070833334,39.3251666667,45.7296666667,10.935,9.70766666665,52.5128333334,20.8638333334,11.8945,28.3313333333,18.9446666667,44.0705,20.4908333333
596.83,16.2209166667,44.38225,39.3241666667,45.7148333333,10.9633333334,9.70250000002,52.575,20.8703333334,11.8371666667,28.3575,18.9435,44.0953333333,20.5133333333
597.17,16.1725,44.3598333333,39.3651666666,45.7268333334,10.9451666667,9.70966666667,52.5931666666,20.9046666667,11.8533333334,28.3598333334,18.9551666667,44.0581666666,20.5223333333
597.51,16.1091666666,44.3291666666,39.3083333333,45.6828333333,10.8771666666,9.63783333335,52.576,20.9061666667,11.7573333333,28.2828333333,18.8636666667,44.0505,20.4475
597.84,16.1488333333,44.3238333334,39.2946666667,45.6921666667,10.9266666667,9.70099999999,52.6178333334,21.0118333333,11.7963333333,28.2883333333,18.942,44.1026666667,20.5063333333
598.18,16.1693333334,44.27,39.2615,45.7043333334,10.9766666667,9.67866666667,52.5688333333,21.0313333334,11.8288333333,28.3243333333,18.978,44.1155,20.486
598.52,16.1743333333,44.3313333334,39.3208333334,45.7601666667,11.0061666667,9.68916666665,52.6096666667,21.109,11.897,28.3805,19.0168333334,44.1421666666,20.5373333333
598.85,16.1626666666,44.4093333333,39.3471666666,45.7943333333,10.9573333333,9.67166666665,52.7038333334,21.1295,11.8425,28.42,19.006,44.263,20.5551666667
599.19,16.1085,44.41425,39.333,45.7971666666,10.9601666667,9.67633333332,52.6623333334,21.122,11.8188333333,28.3928333333,18.9233333334,44.265,20.5255
599.53,16.1088333333,44.4503333334,39.3436666667,45.8033333333,10.8991666667,9.66666666667,52.6415,21.0598333333,11.8126666666,28.387,18.8926666667,44.2293333333,20.4965
599.86,16.11425,44.4865,39.366,45.775,10.935,9.684,52.6915,21.0953333333,11.854,28.383,18.884,44.3268333333,20.502
600.20,16.0958333334,44.3874166666,39.3985,45.907,10.9305,9.65516666669,52.7633333334,21.0631666666,11.8201666666,28.3726666667,18.783,44.318,20.4561666666
600.53,16.0880833333,44.3420833334,39.4228333333,45.8835,10.9221666667,9.68416666666,52.753,21.101,11.8251666667,28.3543333333,18.8075,44.3056666666,20.4706666667
600.87,16.16375,44.3843333333,39.4513333333,45.9233333334,10.9673333333,9.70783333335,52.7668333333,21.106,11.9023333333,28.3673333334,18.8231666666,44.304,20.5283333333
601.21,16.20275,44.46325,39.5181666667,46.012,11.0628333333,9.78433333332,52.8643333334,21.1248333334,11.9966666667,28.3888333333,18.9368333334,44.3071666667,20.596
601.54,16.2445,44.5673333333,39.6108333334,46.0275,11.064,9.71966666666,52.9263333334,21.118,12.0423333333,28.4615,18.953,44.3393333333,20.6041666667
601.88,16.237,44.56075,39.6481666666,46.0163333333,11.0101666667,9.72783333333,52.9506666667,21.0881666667,12.0153333333,28.4378333333,18.927,44.3436666666,20.6001666667
602.21,16.2316666666,44.4498333333,39.5515,45.9003333333,10.9491666667,9.58666666666,52.928,20.9548333333,11.924,28.3605,18.8855,44.2755,20.5373333333
602.55,16.2250833333,44.4138333333,39.6083333333,45.8991666667,10.9766666667,9.60766666668,52.9893333334,20.9696666666,11.9128333334,28.3593333334,18.964,44.2196666666,20.5751666666
602.88,16.1755,44.3783333333,39.5703333333,45.9143333334,10.933,9.54816666668,53.0163333334,20.9546666667,11.8638333334,28.3476666666,18.962,44.1473333333,20.6151666666
603.22,16.1854166666,44.3544166666,39.5658333333,45.8701666667,10.9175,9.51583333332,53.0305,20.8851666667,11.852,28.3253333334,18.986,44.1473333334,20.6408333333
603.56,16.25425,44.39075,39.641,45.989,10.9558333334,9.55149999999,53.1351666666,20.9675,11.9021666667,28.3925,19.0481666667,44.2105,20.796
603.89,16.3135833333,44.4945833334,39.6861666667,46.0411666667,10.9765,9.53,53.2456666667,21.0056666667,11.892,28.4431666667,19.1295,44.2788333334,20.8315
604.23,16.3275,44.45825,39.666,46.0701666666,10.9901666667,9.5515,53.2838333334,20.9771666666,11.9561666667,28.4665,19.1183333333,44.307,20.9048333333
604.56,16.2963333333,44.4275833334,39.6153333333,46.0283333333,10.9976666667,9.53516666669,53.2621666667,20.938,11.8931666666,28.488,19.1121666667,44.2931666667,20.8405
604.90,16.34725,44.52075,39.7208333334,46.1446666666,11.026,9.54383333331,53.367,20.9838333333,11.9458333333,28.5708333333,19.1613333333,44.3746666667,20.9138333333
605.23,16.30675,44.46375,39.7296666666,46.168,10.9973333333,9.55383333333,53.3795,20.9485,11.8761666667,28.5438333333,19.1585,44.3741666666,20.87
605.57,16.3281666667,44.50925,39.7018333333,46.1678333334,10.9988333333,9.562,53.3853333334,20.9666666667,11.8826666666,28.5475,19.1348333333,44.3811666667,20.8946666667
605.90,16.3085833333,44.49875,39.7308333333,46.2046666666,10.9835,9.62566666666,53.3646666667,21.0205,11.9211666666,28.5696666667,19.1206666666,44.3768333333,20.9286666667
606.24,16.3518333333,44.51025,39.7473333333,46.2578333333,11.0415,9.68166666667,53.3535,21.1025,12.0596666667,28.6018333334,19.1551666666,44.4423333333,20.975
606.58,16.4551666667,44.6661666666,39.8675,46.3515,11.137,9.76783333334,53.4751666666,21.2238333334,12.1335,28.7075,19.236,44.6333333334,21.0163333333
606.91,16.5135,44.7250833333,39.9491666667,46.4758333333,11.248,9.89816666667,53.6068333333,21.3801666666,12.1996666667,28.7876666667,19.3481666667,44.7715,21.1023333333
607.25,16.5178333333,44.7454166667,39.956,46.4551666667,11.2623333333,9.90083333334,53.6613333334,21.4248333334,12.1911666667,28.7688333333,19.383,44.7965,20.9996666667
607.58,16.51675,44.6468333334,39.8625,46.3415,11.233,9.87466666669,53.5681666667,21.5073333333,12.2035,28.7461666667,19.3486666666,44.7605,20.9915
607.92,16.5474166667,44.7079166667,39.9175,46.395,11.204,9.84249999998,53.6381666667,21.668,12.1721666666,28.742,19.3606666667,44.893,20.9948333334
608.25,16.5769166667,44.6935833334,39.9481666667,46.4076666667,11.1855,9.84816666666,53.7141666667,21.8401666666,12.2878333333,28.7111666667,19.4246666667,44.9235,21.0678333333
608.59,16.63025,44.561,39.8793333333,46.3175,11.23,9.89500000001,53.6365,22.029,12.3335,28.7021666667,19.4236666666,44.9105,21.04
608.92,16.6695,44.48875,39.8031666667,46.2935,11.2536666667,9.90949999998,53.6046666666,22.2248333333,12.4325,28.7005,19.418,44.9255,21.02
609.26,16.6719166666,44.465,39.7765,46.2281666666,11.2825,9.92166666668,53.6915,22.444,12.4908333334,28.6771666666,19.4901666666,45.0003333333,21.0285
609.59,16.7141666666,44.46275,39.7413333333,46.237,11.3525,9.90833333331,53.721,22.655,12.5111666667,28.6611666667,19.4976666666,45.0956666667,21.02
609.93,16.7778333333,44.4269166667,39.7195,46.176,11.3618333333,9.85733333335,53.7153333334,22.8165,12.4901666667,28.6451666666,19.4445,45.1093333334,20.9566666667
610.26,16.7844166667,44.3289166667,39.6956666666,46.144,11.3478333333,9.84666666667,53.7281666667,22.9256666666,12.5031666667,28.596,19.4165,45.0935,20.9685
610.60,16.76325,44.277,39.6875,46.1048333333,11.337,9.75566666668,53.6566666666,23.0596666666,12.4841666666,28.5578333334,19.3446666666,45.049,20.9671666667
610.93,16.73125,44.2238333334,39.5956666667,46.0536666667,11.3043333333,9.70449999998,53.6211666666,23.1366666667,12.4261666667,28.517,19.24,45.0483333333,20.9331666667
611.27,16.804,44.3055833334,39.712,46.098,11.3818333333,9.74416666665,53.6826666667,23.2423333334,12.5268333333,28.5425,19.278,45.1326666666,20.965
611.60,16.8950833333,44.4023333334,39.7796666667,46.2026666667,11.4906666667,9.82716666668,53.7751666666,23.3643333334,12.6413333333,28.6021666666,19.406,45.1836666666,20.998
611.93,16.894,44.4805833333,39.831,46.275,11.5898333333,9.87866666668,53.8173333333,23.4513333334,12.5841666667,28.6021666666,19.3741666667,45.259,21.0338333333
612.27,16.82125,44.5185,39.7326666667,46.2161666666,11.5706666667,9.83916666668,53.7503333333,23.3381666667,12.511,28.5958333333,19.3608333334,45.2138333333,20.9665
612.60,16.8031666667,44.549,39.7891666667,46.186,11.5995,9.86716666665,53.7721666667,23.2695,12.5045,28.6123333334,19.4303333333,45.1571666666,21.0673333333
612.94,16.8745833333,44.54425,39.8631666667,46.2775,11.602,9.84183333331,53.801,23.1001666667,12.5216666666,28.672,19.4135,45.116,21.0735
613.27,16.8943333333,44.70175,40.0168333334,46.3468333333,11.6031666667,9.87466666669,53.895,22.9903333334,12.569,28.7505,19.4601666667,45.1316666666,21.108
613.61,16.80825,44.73975,40.0218333334,46.3585,11.494,9.80916666666,53.9798333333,22.7608333333,12.4468333333,28.7338333333,19.4303333333,45.1135,21.196
613.94,16.93025,44.958,40.2001666667,46.4446666667,11.6005,9.848,54.0583333334,22.7385,12.5563333333,28.8396666667,19.558,45.1686666666,21.2821666667
614.28,16.9485833334,44.9795,40.1531666667,46.4558333333,11.5746666667,9.84816666665,54.0513333334,22.6193333333,12.5625,28.8473333334,19.5573333334,45.0933333333,21.1901666667
614.61,17.0336666666,45.0964166667,40.3486666667,46.64,11.647,9.95216666667,54.1616666667,22.5845,12.6623333334,28.9918333334,19.692,45.1551666666,21.3178333334
614.94,17.0201666667,45.1628333334,40.4045,46.6976666667,11.6538333333,10.0151666667,54.1798333333,22.5388333333,12.664,29.0551666667,19.7351666667,45.1248333333,21.3778333333
615.28,17.0086666667,45.0901666666,40.3631666667,46.58,11.6546666666,10.027,54.0856666666,22.4998333333,12.6521666667,29.0381666666,19.7071666667,45.0603333334,21.311
615.61,17.061,45.077,40.3851666667,46.5766666666,11.6738333333,9.99583333331,54.1353333334,22.4346666667,12.6886666667,29.0828333333,19.755,45.0601666667,21.3246666666
615.95,17.1385833333,45.2253333334,40.62,46.754,11.7075,10.0805,54.465,22.5403333333,12.784,29.1028333333,19.8448333333,45.2335,21.4876666667
616.28,17.1925833334,45.3924166666,40.7366666667,46.9138333333,11.7898333333,10.1481666667,54.6663333333,22.5281666667,12.8558333333,29.1401666667,19.8953333334,45.331,21.5515
616.61,17.2215,45.5328333333,40.8581666666,47.051,11.894,10.258,54.7393333334,22.5716666666,12.8533333334,29.2428333333,19.9755,45.4031666667,21.6498333333
616.95,17.2555833333,45.5285,40.8708333333,47.1053333334,11.9683333333,10.3431666666,54.8303333333,22.623,12.8721666667,29.2473333333,20.0715,45.3921666666,21.7643333333
617.28,17.4343333334,45.6569166667,41.0318333333,47.2961666667,12.1871666667,10.5406666667,55.0238333333,22.7876666667,13.0528333333,29.4221666666,20.279,45.5046666667,21.8673333334
617.62,17.3911666667,45.6405833333,41.0358333333,47.2988333334,12.142,10.5776666667,55.1103333333,22.7503333333,13.0781666667,29.4158333334,20.2603333334,45.502,21.9468333333
617.95,17.4708333334,45.7324166666,41.1286666667,47.3355,12.225,10.6976666667,55.2626666666,22.7648333333,13.131,29.444,20.2741666667,45.6221666667,22.0315
618.28,17.4365,45.6124166667,41.1065,47.1783333333,12.1911666667,10.697,55.2311666666,22.7571666667,13.149,29.3301666667,20.2176666667,45.5711666667,22.0038333334
618.62,17.44725,45.50425,41.059,47.1541666666,12.1623333334,10.5913333333,55.303,22.7683333333,13.1613333334,29.3065,20.1785,45.5485,21.9126666667
618.95,17.4834166667,45.5645,41.1806666666,47.2616666667,12.1711666666,10.6003333333,55.467,22.7421666667,13.2601666667,29.3985,20.2276666667,45.5898333333,22.0035
619.28,17.4486666666,45.5406666666,41.2253333333,47.228,12.1226666667,10.5946666667,55.4906666667,22.7546666666,13.2706666667,29.3813333333,20.1586666666,45.5266666667,21.9466666667
619.62,17.5044166667,45.5419166667,41.2051666667,47.262,12.1556666666,10.5948333333,55.3901666667,22.7703333333,13.2928333333,29.4315,20.1675,45.4873333333,21.9235
619.95,17.5483333334,45.6010833334,41.3376666666,47.306,12.1648333333,10.6098333333,55.5128333334,22.9101666667,13.3643333334,29.455,20.1735,45.58,21.9528333334
620.28,17.5396666666,45.51975,41.2606666667,47.275,12.1391666666,10.5796666667,55.5728333334,22.9248333333,13.4096666667,29.3575,20.1391666666,45.5278333334,21.9348333333
620.62,17.5886666667,45.5403333333,41.3575,47.3961666667,12.1553333333,10.5936666666,55.6835,22.9225,13.4348333333,29.4515,20.147,45.6106666667,21.9353333334
620.95,17.4869166667,45.5461666666,41.3431666667,47.3741666666,12.0513333333,10.5251666667,55.6046666667,22.8913333333,13.4251666667,29.3885,20.106,45.5481666666,21.9293333334
621.28,17.4365833334,45.4945,41.2648333333,47.3161666667,12.0236666667,10.4908333333,55.4483333333,22.8055,13.3303333334,29.311,20.1218333333,45.484,21.809
621.62,17.4010833334,45.5321666666,41.2235,47.3461666667,12.0528333333,10.5115,55.4341666667,22.829,13.3821666667,29.3406666667,20.2066666667,45.4808333333,21.8141666666
621.95,17.3981666666,45.62875,41.1871666667,47.3948333334,12.0606666667,10.4476666667,55.4178333334,22.7878333334,13.3915,29.337,20.2378333334,45.4916666667,21.7668333334
622.28,17.4631666667,45.7730833334,41.2908333333,47.4996666667,12.1445,10.6026666667,55.4503333334,22.885,13.426,29.3738333333,20.3956666667,45.5275,21.9486666667
622.62,17.4356666667,45.7914166666,41.304,47.472,12.1425,10.5718333333,55.487,22.9131666666,13.2986666666,29.355,20.3645,45.5615,21.941
622.95,17.55575,45.9733333333,41.4125,47.6636666667,12.2105,10.6513333333,55.701,23.0281666667,13.4116666666,29.4688333334,20.5185,45.7366666667,22.0853333333
623.28,17.5216666667,45.9890833334,41.4495,47.5911666666,12.1296666666,10.6218333334,55.7903333333,22.9536666667,13.4098333333,29.4221666667,20.4758333333,45.6706666667,22.0971666666
623.62,17.4391666666,45.9066666666,41.2455,47.5303333333,12.0405,10.5191666667,55.6291666667,22.8293333334,13.2416666666,29.3931666666,20.4103333333,45.5925,21.9565
623.95,17.4673333333,45.96175,41.2666666666,47.5251666667,12.0055,10.4733333334,55.5603333334,22.8193333333,13.2311666667,29.4638333333,20.4311666667,45.5673333333,21.9538333333
624.28,17.4755833333,45.981,41.2321666667,47.5495,11.9761666667,10.455,55.5446666667,22.8556666666,13.3006666667,29.4356666667,20.4816666667,45.5533333333,21.9475
624.62,17.52375,46.02475,41.3331666667,47.5243333333,12.0456666666,10.457,55.5675,22.8723333333,13.3685,29.4386666667,20.5058333334,45.6276666667,21.9735
624.95,17.5595833334,46.0026666667,41.3836666667,47.5913333333,12.1135,10.4473333334,55.7331666666,22.922,13.389,29.4776666666,20.5043333334,45.6233333333,22.0785
