wavelength,Back_PooWhim,Belly_PooWhim,Breast_PooWhim,Crissum_PooWhim,Crown_PooWhim,DorTail_PooWhim,Patch10_PooWhim,Patch11_PooWhim,Patch12_PooWhim,Rump_PooWhim,Throat_PooWhim,WingTip_PooWhim
580.97,13.2614933333,49.6574,8.7854,29.0665333333,13.7385333333,9.01846666667,34.5795,7.234,34.1148049383,17.3499333333,15.7550666667,11.5516666667
581.31,13.2690133334,49.6821333333,8.83066666667,29.0384,13.7456666667,9.0316,34.6116,7.26013333334,34.1070493827,17.3571666667,15.7566666667,11.5728
581.65,13.27686,49.7221666667,8.82953333333,29.0788666667,13.7279333333,9.05716666667,34.6649333333,7.27186666666,34.1476493827,17.3793,15.7957333333,11.5628666666
581.98,13.3802,49.8855333333,8.96093333333,29.2001333333,13.8128,9.16443333334,34.8096333333,7.3688,34.2378555556,17.5118666667,15.8782,11.6871333334
582.32,13.4747933333,49.9186666667,9.05006666668,29.2978666667,13.8678,9.23839999999,34.8592666667,7.4316,34.2777123457,17.5841333333,15.9622666667,11.7635333333
582.66,13.5055,49.9071666667,9.10046666666,29.3164666667,13.9106666667,9.28616666666,34.8458666667,7.47953333333,34.338245679,17.5995,16.0348666667,11.8303333333
583.00,13.56116,49.9476333333,9.22626666666,29.3457333333,13.9788666667,9.30926666667,34.8373333333,7.51646666667,34.349,17.6314,16.0892,11.898
583.34,13.6386333333,49.94,9.30226666665,29.4024666667,14.0668666667,9.35326666666,34.9089666667,7.56793333333,34.3772259259,17.7142333333,16.1527333333,11.914
583.68,13.6554,49.8996,9.3572,29.4496666667,14.1112,9.39260000001,34.9104666667,7.60873333333,34.3465234568,17.7497666667,16.2336,11.921
584.01,13.60404,49.7276,9.31453333333,29.3936666667,14.0407333333,9.32746666667,34.8223666667,7.54413333334,34.2926419753,17.6733666667,16.2023333333,11.8808
584.35,13.6220866667,49.7832333333,9.38839999999,29.4344666667,14.0833333333,9.37266666667,34.8851666667,7.58853333333,34.3171037037,17.6996,16.2474666667,11.9453333333
584.69,13.75926,49.8162,9.53906666665,29.5436666667,14.2124,9.49343333333,34.9394333333,7.73946666667,34.3823111111,17.7699666667,16.3728666667,12.0654
585.03,13.73462,49.7731333333,9.5112,29.5712666667,14.2288666667,9.44826666666,34.8662,7.688,34.3284222222,17.7478333333,16.3652666667,12.0335333333
585.37,13.7935533333,49.7904,9.58439999999,29.6962,14.347,9.51223333334,34.9426333333,7.7252,34.4245691358,17.8124,16.4712666667,12.1056
585.70,13.7278466667,49.6873666667,9.52886666667,29.6521333333,14.2852,9.45510000001,34.8385,7.69246666667,34.3405222222,17.7592333333,16.4516,12.0437333333
586.04,13.6296333333,49.5589333333,9.48853333335,29.577,14.1928666667,9.35146666667,34.7439666667,7.63986666667,34.1989160494,17.6723333333,16.3884666667,11.9692666667
586.38,13.6676733333,49.5770333333,9.55179999999,29.6554666667,14.2202,9.38073333333,34.7823666667,7.67086666667,34.2028135803,17.7138333333,16.4418666667,11.995
586.72,13.6927066667,49.6294666667,9.5618,29.7069333333,14.2471333333,9.46946666667,34.8592333333,7.73813333333,34.2239160494,17.7905666667,16.5167333333,12.0203333333
587.06,13.6091733334,49.6347,9.55253333333,29.6707333333,14.1854,9.41806666667,34.8284666667,7.71633333333,34.1640419753,17.7308333333,16.5014666667,12.0179333333
587.39,13.6578066667,49.6658,9.62073333334,29.7174666667,14.2076,9.5025,34.8969,7.7496,34.2095037037,17.7763333333,16.5366666667,12.1004
587.73,13.6481333333,49.7468666667,9.61986666667,29.7518,14.1886,9.51026666666,34.9022333333,7.73686666667,34.1723839506,17.7758,16.5270666667,12.1043333334
588.07,13.6099,49.7020333333,9.56119999999,29.7306,14.1031333333,9.42533333334,34.8121666667,7.62553333333,34.1238987654,17.6718,16.4584666667,12.0147333333
588.41,13.52928,49.6746333333,9.52886666667,29.7336666667,14.0438,9.3778,34.8079333333,7.54993333333,34.1021012346,17.6644666667,16.4119333334,11.9621333333
588.74,13.5029866667,49.7040666667,9.53706666667,29.7762,13.9826666667,9.35363333333,34.8697333333,7.5374,34.1533481481,17.6579666666,16.4210666667,11.9353333333
589.08,13.4726733333,49.7816,9.5236,29.7766666667,13.9428666667,9.3168,34.9085,7.5154,34.1528827161,17.666,16.3783333333,11.9226
589.42,13.4334866667,49.7973333333,9.50153333334,29.754,13.8893333333,9.2593,34.9004,7.42626666666,34.1006358025,17.5983,16.3486666667,11.8597333333
589.76,13.44816,49.9275666667,9.54293333335,29.8088,13.905,9.30473333333,34.9409666667,7.4216,34.1508209877,17.6117666667,16.3579333333,11.899
590.09,13.4205866667,49.9253,9.54286666668,29.8329333333,13.8858666667,9.2907,34.9501,7.4202,34.1348864197,17.6176666667,16.344,11.8717333333
590.43,13.3147733333,49.8600333333,9.46539999999,29.7684666667,13.7748666667,9.13016666667,34.8632,7.28146666666,34.0644432099,17.5040666667,16.2349333333,11.8072666667
590.77,13.3374933333,49.8219,9.49873333334,29.7868666666,13.7740666667,9.16566666667,34.8570666667,7.28646666667,34.095508642,17.5352666667,16.2694666667,11.835
591.11,13.17136,49.7738666667,9.35686666666,29.6822666667,13.6239333333,8.9503,34.7333333333,7.10566666667,33.9248567901,17.3929,16.1142,11.6767333333
591.44,13.2435866667,49.8906333333,9.44319999999,29.7826,13.713,9.01626666667,34.8502333333,7.1714,34.0128827161,17.5178333333,16.2187333333,11.7454
591.78,13.1647533333,49.8921333333,9.40513333332,29.7726666667,13.7284666667,8.97563333333,34.8993,7.12453333333,34.0077679012,17.5196,16.2223333333,11.703
592.12,13.1894933333,49.9088333333,9.40933333335,29.8124,13.7103333333,8.9942,34.9214333333,7.12333333333,33.9991308642,17.5202333334,16.266,11.6978
592.46,13.32954,50.0614333333,9.56306666667,29.9840666667,13.8758,9.1052,35.0586666667,7.23693333333,34.1565320988,17.6669,16.4478,11.8683333333
592.79,13.3340266667,49.9659,9.61206666667,29.9695333333,13.8862666667,9.09696666667,35.0010666667,7.22766666667,34.0903679012,17.6411666667,16.4715333333,11.8724666667
593.13,13.3839466667,50.0776,9.67080000001,30.0708,13.9433333333,9.1576,35.1154666667,7.32826666667,34.2046802469,17.7337333333,16.545,11.9621333333
593.47,13.3130266667,50.0054666667,9.60506666667,30.0284666667,13.8730666667,9.03063333333,35.0709666667,7.22773333333,34.1939,17.6682333333,16.4987333333,11.8767333333
593.80,13.3055733333,49.9605,9.57193333333,29.9940666667,13.8464666667,8.95976666667,35.0004333333,7.15533333333,34.1226358025,17.5648,16.4577333333,11.8259333333
594.14,13.2786266667,49.8085,9.57320000001,29.9841333333,13.8306,8.95203333333,34.9481333333,7.13733333333,34.0952049383,17.5204,16.4476666667,11.786
594.48,13.21126,49.8167666667,9.54340000001,30.0386,13.8143333333,8.89226666667,34.9324333333,7.088,34.0888049383,17.4706,16.3927333333,11.7224
594.81,13.3016866667,49.8561666667,9.6946,30.1620666667,13.9321333333,9.058,35.0072,7.2098,34.2351024691,17.5765333333,16.5304666667,11.8408666667
595.15,13.22512,49.7863,9.69146666667,30.1502,13.8818,9.0026,34.9610666667,7.18293333333,34.2075395062,17.5402333333,16.5018666667,11.8021333333
595.49,13.3762066667,49.9025,9.87233333333,30.2993333333,13.9848666667,9.15293333333,35.0567666667,7.33293333333,34.3411432099,17.7002666667,16.6492666667,11.9442666667
595.82,13.3817466667,49.9108666667,9.93773333334,30.3387333333,14.0264,9.19063333333,35.0625,7.38306666667,34.3300864197,17.7072333333,16.6826,12.0054
596.16,13.2619333333,49.7557666667,9.85160000001,30.2032,13.8638666667,9.1159,34.9295333333,7.29833333333,34.1634777778,17.5603666667,16.5644,11.9041333333
596.50,13.2151133333,49.7337,9.82353333333,30.2006,13.761,9.08103333333,34.8777,7.27,34.1121148148,17.5052,16.5202,11.9064666666
596.83,13.2734266667,49.7214333333,9.90233333335,30.2646666667,13.8532,9.16183333333,34.8982,7.29713333333,34.1474567901,17.5333666667,16.5649333333,11.9391333333
597.17,13.3247666667,49.7296,9.99080000001,30.318,13.9154,9.26693333334,34.9139333333,7.3744,34.1623283951,17.615,16.6197333333,11.9857333333
597.51,13.3464266667,49.7634,10.0728666667,30.3456,13.9642,9.34030000001,34.9362333333,7.4438,34.1719975309,17.6874333333,16.6860666667,12.0563333333
597.84,13.4093266667,49.8833666667,10.1695333333,30.4374,13.9935333333,9.39693333333,35.0182666667,7.4996,34.1974172839,17.7433666667,16.7378666667,12.1172666667
598.18,13.4813333333,49.9181666667,10.2332,30.4772666667,14.0081333333,9.46986666666,35.0633666666,7.5386,34.1955074074,17.7596333333,16.8190666667,12.2025333333
598.52,13.46634,49.8913666667,10.2172,30.4523333333,13.9496666667,9.42226666666,35.0559,7.50846666667,34.1398024691,17.7192,16.7948666667,12.1583333333
598.85,13.53386,49.9868333333,10.2617333333,30.5598666667,13.9936666667,9.47453333334,35.1238333334,7.53653333334,34.2009345679,17.7333,16.8494666667,12.1845333333
599.19,13.3977733333,49.8972333333,10.1395333333,30.4810666666,13.8759333333,9.35226666666,35.0234333333,7.42126666667,34.0440012346,17.5785666667,16.7265333333,12.0914
599.53,13.37332,49.9771333333,10.1114666667,30.4816666667,13.8146,9.28943333334,35.034,7.36533333334,34.0462481481,17.5506,16.717,12.011
599.86,13.4205933333,50.1024,10.1617333333,30.5411333333,13.9117333333,9.31456666667,35.1276,7.38293333333,34.1127493827,17.6212666667,16.7854,12.0506
600.20,13.4921733333,50.1610666666,10.2258,30.6297333333,14.0063333333,9.37286666667,35.1915333333,7.43713333333,34.2020716049,17.6841666666,16.8768,12.0694666667
600.53,13.45388,50.1061333333,10.2276666667,30.5757333333,13.9212666667,9.32106666667,35.1462666667,7.39546666667,34.1226160494,17.6372,16.8684,12.0464
600.87,13.4601933333,50.1369666667,10.2443333333,30.5667333333,13.902,9.29040000001,35.1819333333,7.43013333333,34.1340716049,17.6312333333,16.9071333333,12.0899333333
601.21,13.3776133333,50.1105,10.1976,30.5952,13.8171333333,9.23529999999,35.1639333333,7.3452,34.1588259259,17.5674333333,16.8700666667,12.0098
601.54,13.3700266667,50.1363,10.2093333333,30.6002666666,13.8358666667,9.24356666666,35.1708666667,7.3722,34.2246802469,17.5791,16.9354,12.0338666667
601.88,13.4308,50.1751666667,10.3344,30.6792666667,13.9384,9.28479999999,35.2541666666,7.4508,34.3058197531,17.6933333334,17.0118,12.0999333333
602.21,13.5107666667,50.3775,10.4310666667,30.8425333333,14.0424,9.36463333333,35.3816,7.5538,34.4024234568,17.8016666667,17.1403333333,12.2432666667
602.55,13.5310333333,50.3171,10.4747333333,30.8354666666,14.0514,9.39943333333,35.3569666667,7.60313333333,34.3763493827,17.8271666667,17.1663333333,12.319
602.88,13.6471933333,50.3250666667,10.6131333333,30.9222666667,14.1426666667,9.51786666666,35.4014,7.70733333333,34.4537012346,17.9029333333,17.3065333333,12.4592
603.22,13.6614,50.2655,10.6487333333,30.9340666667,14.1856666667,9.5794,35.4018333333,7.74066666667,34.4090419753,17.9048666667,17.35,12.4882666667
603.56,13.7334,50.2778,10.7379333333,31.0343333333,14.2199333333,9.66723333334,35.4475,7.81593333333,34.459454321,17.9591333333,17.3935333333,12.5349333334
603.89,13.7126866667,50.3288666667,10.7587333333,31.0956,14.2153333333,9.6648,35.5032,7.79993333333,34.4690888889,17.9861333333,17.4153333333,12.5338666667
604.23,13.67352,50.3541666667,10.7374666667,31.1267333333,14.1903333333,9.63826666667,35.5151666667,7.76766666667,34.4807703704,17.9735666667,17.3958666667,12.5194666667
604.56,13.6565533333,50.3655,10.7287333333,31.1876,14.1949333333,9.64473333333,35.5151,7.722,34.4721135803,17.9400333333,17.3995333333,12.4868
604.90,13.7365066667,50.4703333333,10.7850666667,31.2477333333,14.2555333333,9.70129999999,35.6059333333,7.7676,34.5311518519,18.0065666667,17.4670666667,12.5644666667
605.23,13.7659066667,50.5295666667,10.834,31.3008666667,14.271,9.73776666667,35.6028,7.77093333333,34.543891358,18.0251666667,17.489,12.5685333333
605.57,13.7440533333,50.4649666667,10.7866,31.2662,14.2147333333,9.7266,35.5586666667,7.74493333333,34.4685234568,17.9586,17.4726666667,12.5302666667
605.90,13.74942,50.3906666667,10.8188666667,31.2770666667,14.2229333333,9.75243333333,35.5637,7.74773333333,34.4420444444,17.9511666667,17.4724,12.5342
606.24,13.8134866667,50.5414333333,10.9165333333,31.4226,14.2969333333,9.83753333333,35.6794666667,7.781,34.5393469136,18.0102666667,17.5593333333,12.5533333333
606.58,13.7758666667,50.5736,10.9072666667,31.4617333333,14.2968666667,9.80533333333,35.7270666667,7.76326666667,34.5509876543,18.0228333333,17.5618666667,12.5085333333
606.91,13.7798533333,50.6255333333,10.9422,31.5310666667,14.2621333333,9.76793333333,35.7676666667,7.7362,34.5943765432,18.0397666667,17.5574666667,12.5238
607.25,13.7460333333,50.6666666667,10.9324666667,31.5626,14.2312,9.68516666667,35.7786,7.67793333333,34.5574296296,18.0249,17.5861333333,12.5042666667
607.58,13.7986666667,50.5922666667,10.9759333333,31.5673333333,14.2806666667,9.7287,35.7597333333,7.71806666667,34.5211148148,18.0275666667,17.6495333333,12.5602666666
607.92,13.7848533333,50.5638666667,10.9818,31.6149333333,14.2709333333,9.69720000001,35.7608666667,7.7006,34.5007703704,18.0394,17.7140666667,12.5564
608.25,13.7763466667,50.5175333333,11.0360666667,31.6506666667,14.2751333333,9.70160000001,35.7608666667,7.7,34.4797888889,18.0734666667,17.7698666667,12.5919333333
608.59,13.7668533333,50.4178666667,11.0528,31.6784666667,14.2462666667,9.68596666667,35.7361333333,7.70993333333,34.4236481481,18.0627,17.8144,12.5949333333
608.92,13.7278466667,50.2638333333,11.0242,31.6786666667,14.2268,9.66093333334,35.6883333333,7.71326666667,34.3215444444,18.0402666667,17.8433333333,12.5714666667
609.26,13.6531066667,50.1341666667,11.0143333333,31.6609333333,14.1743333333,9.62583333333,35.5758666667,7.66006666667,34.2095432099,17.9931,17.8548,12.5625333334
609.59,13.5742733333,49.9953,10.9929333333,31.5918666667,14.1005333333,9.55983333333,35.4392666667,7.595,34.1091518519,17.9056,17.8424666667,12.4922666667
609.93,13.5201866666,49.8498333333,10.9582,31.5099333333,14.0357333333,9.48896666666,35.3360333333,7.57326666667,33.9957333333,17.8556,17.8658,12.5110666667
610.26,13.4952933333,49.7487666667,10.9636666667,31.4870666667,13.971,9.46953333333,35.2627333333,7.54493333333,33.8842691358,17.7954,17.8859333333,12.4963333333
610.60,13.53306,49.7014666667,11.0098666667,31.5453333333,14.0374,9.54583333333,35.2384,7.5816,33.8641259259,17.8110666667,17.9867333334,12.5684666667
610.93,13.47624,49.5357666667,11.0224,31.4896,14.0179333333,9.56809999999,35.1223,7.5946,33.8100728395,17.7403,18.0204,12.5624
611.27,13.44602,49.4845,11.0325333333,31.5188666667,14.0159333333,9.52976666666,35.0765333333,7.577,33.7783814815,17.7005,18.0235333334,12.56
611.60,13.4545266667,49.4598,11.0612666667,31.5357333333,14.0138,9.53203333333,35.0582,7.60346666667,33.7733641975,17.6686666667,18.0416666667,12.5873333333
611.93,13.4362266667,49.3974,11.025,31.5026666667,13.9462,9.47109999999,34.9993333333,7.58126666667,33.7300691358,17.6043333333,18.0354,12.5658
612.27,13.3843133333,49.391,11.0028,31.5351333333,13.9268666667,9.42916666667,34.9809,7.5476,33.692462963,17.5772,18.0137333333,12.5238
612.60,13.43458,49.4852333333,11.0788666667,31.6052,13.9425333333,9.43763333333,35.0856,7.56973333333,33.7760320988,17.5885666667,18.0822666667,12.6027333333
612.94,13.4617733333,49.7107666667,11.1024,31.6851333333,13.968,9.40073333334,35.2222333333,7.54813333334,33.889991358,17.6149,18.0962666667,12.5764666667
613.27,13.49212,49.8182333334,11.1258,31.7643333333,14.0157333333,9.42053333334,35.3371333333,7.55753333333,34.0219506173,17.6554,18.1799333334,12.6284
613.61,13.4515733333,49.8516333333,11.1144,31.7670666667,13.9692,9.3768,35.3485666667,7.504,33.9935740741,17.5974333333,18.1182666666,12.5586666667
613.94,13.5626066667,50.0035333333,11.2150666667,31.8940666667,14.0746666667,9.44486666667,35.4463666667,7.56133333333,34.1365950617,17.6908666667,18.1876666667,12.6248666667
614.28,13.5901133333,50.0996666667,11.2852666667,31.9764,14.0774666667,9.42246666667,35.5278333333,7.56946666667,34.2386345679,17.7441333334,18.2058,12.6294
614.61,13.6683933333,50.2157,11.3308666667,32.1008,14.1234666667,9.4687,35.6105666667,7.552,34.3438493827,17.8185,18.2204666667,12.6677333334
614.94,13.60896,50.3747,11.3492,32.1349333333,14.022,9.41823333333,35.6808333333,7.4786,34.3742049383,17.7973333333,18.1852,12.6237333333
615.28,13.6184066667,50.4271333333,11.3823333333,32.164,14.0016,9.44103333333,35.6668,7.4746,34.3558691358,17.8064333333,18.2274,12.6422
615.61,13.7273666667,50.6246,11.5535333333,32.3348666667,14.1677333333,9.5913,35.834,7.60613333333,34.5079925926,17.9640666667,18.3576,12.7418666667
615.95,13.7506533333,50.6512,11.6455333333,32.3656666667,14.2113333333,9.64113333333,35.7931,7.62246666667,34.5447382716,17.9900333333,18.3884,12.7898
616.28,13.6972666667,50.7810333333,11.6344,32.4286,14.21,9.62143333333,35.8083333333,7.5638,34.5396555556,18.0263333333,18.3739333333,12.756
616.61,13.73612,50.7609666667,11.6865333333,32.4645333333,14.2209333333,9.69956666666,35.7963666667,7.65546666667,34.5332679012,18.0650333334,18.4048,12.8177333333
616.95,13.73428,50.7870666667,11.7006,32.5202666667,14.2074666667,9.71870000001,35.8113333333,7.70406666667,34.4868888889,18.1004333333,18.3918666667,12.8000666667
617.28,13.6710733333,50.8085,11.6324,32.5448666667,14.1274666667,9.64086666667,35.8582,7.59473333333,34.5497172839,18.0601666667,18.3822666667,12.7247333333
617.62,13.5607133333,50.8716,11.5928666667,32.5162666667,14.0592666667,9.54233333334,35.8527666667,7.50906666666,34.5139407407,18.0211333333,18.3542666667,12.7027333333
617.95,13.5909066667,50.8706333333,11.6525333333,32.4852,14.1051333333,9.64270000001,35.8777666667,7.56353333333,34.4992938272,18.0443,18.4006,12.7745333333
618.28,13.5897533333,50.9771666667,11.6933333333,32.5121333333,14.1190666667,9.64206666666,35.9597333333,7.57,34.5438444444,18.0691,18.4570666667,12.7860666667
618.62,13.6090533333,50.8894666666,11.7121333333,32.4821333333,14.1891333333,9.70570000001,35.8916333333,7.62266666667,34.5343901235,18.0888666667,18.4959333333,12.7964666667
618.95,13.6507866667,50.9339666667,11.8254,32.5007333333,14.2609333333,9.7912,35.9384666667,7.69806666667,34.5554716049,18.1733,18.5204,12.8434
619.28,13.6712666667,50.9737333333,11.8248,32.5598666667,14.2444666667,9.78690000001,35.9875666667,7.68086666667,34.5827728395,18.1707333333,18.5237333333,12.8912666666
619.62,13.6882866667,50.9324,11.8388666667,32.4821333333,14.2247333333,9.80969999999,35.9621666667,7.74766666667,34.5290925926,18.1345666667,18.5125333333,12.9038666667
619.95,13.66768,50.8067,11.8526,32.3807333333,14.1766666667,9.77273333333,35.8925,7.749,34.4996024691,18.0814,18.4922,12.8747333333
620.28,13.65486,50.8330666667,11.8542666667,32.4124666667,14.1922666667,9.75093333333,35.9152333333,7.71633333333,34.5385407407,18.0957333333,18.5239333333,12.8416666667
620.62,13.74222,50.9707,11.9298666667,32.5082666667,14.2640666667,9.80626666667,35.973,7.7262,34.6430111111,18.1574333333,18.6309333333,12.9248666667
620.95,13.80182,50.9871333333,12.038,32.5232666667,14.3307333333,9.89496666666,35.9723333333,7.78893333333,34.6172666667,18.2463333334,18.6758666667,13.0019333333
621.28,13.9109866667,51.0834333333,12.1448666667,32.6300666667,14.3948,9.9975,36.0883333333,7.869,34.7446790123,18.3445333334,18.7436666667,13.0557333333
621.62,13.84646,51.1371,12.0774,32.6972666667,14.3442666667,9.89343333333,36.096,7.8238,34.8018851852,18.2984666667,18.6938666667,13.0105333333
621.95,13.8351466667,51.0380333333,12.0627333333,32.6383333333,14.3031333333,9.85786666666,36.0334666666,7.79666666667,34.7218074074,18.2747,18.6442666667,12.9849333333
622.28,13.81246,51.1059333333,12.0495333333,32.6546,14.2419333333,9.83223333334,36.0726666667,7.77473333333,34.6755679012,18.2797,18.6555333333,12.9752
622.62,13.77504,51.0782,11.965,32.6772,14.1961333333,9.75073333333,36.0574333333,7.6686,34.6790135802,18.2277,18.6385333333,12.9060666667
622.95,13.6901466667,50.9877333333,11.9212,32.5754,14.1376,9.67110000001,35.9699,7.60426666667,34.5947283951,18.1432,18.6048,12.8102
623.28,13.7242866667,51.0619666667,11.9936,32.7097333333,14.1824666667,9.66826666667,36.1115333333,7.56466666667,34.6373432099,18.2129666667,18.6697333333,12.8666
623.62,13.8145666667,51.1382,12.0808666667,32.8048,14.2303333333,9.76580000001,36.1826333333,7.61713333333,34.6592444444,18.3008333333,18.7145333333,12.937
623.95,13.8397133333,51.0897333333,12.1672666667,32.8302666667,14.2278,9.80880000001,36.1926666667,7.64733333333,34.6762765432,18.3306666667,18.7586,12.9972666667
624.28,13.78128,50.9314666667,12.1359333333,32.7477333333,14.1378666667,9.75913333334,36.1371666667,7.57626666666,34.5662024691,18.2451,18.6865333333,12.9263333333
624.62,13.7488866667,50.7709333333,12.1502,32.7226,14.1328,9.78446666667,36.0714666667,7.6124,34.4819481482,18.2039333333,18.7006666667,12.8936666667
624.95,13.7352466667,50.7526666667,12.1873333333,32.7370666667,14.1514,9.80086666666,36.0883333333,7.642,34.4558629629,18.2018333333,18.7166,12.9104666667
625.28,13.7036733333,50.6911666667,12.1871333333,32.7076,14.1,9.7383,36.0225333333,7.60026666667,34.3743617284,18.1754,18.722,12.8614
625.61,13.71682,50.7015666667,12.255,32.7783333333,14.1452666667,9.77579999999,36.0343,7.68713333333,34.3373580247,18.2199666667,18.7647333333,12.909
625.95,13.6858933333,50.6589333333,12.2793333333,32.7890666667,14.136,9.74703333333,35.9618,7.647,34.3633518519,18.1882333333,18.7634666667,12.8704666667
626.28,13.6463133333,50.7191333333,12.3031333333,32.7988,14.0941333333,9.73910000001,36.0067666667,7.6148,34.3532185185,18.1717,18.7762666667,12.8530666667
626.61,13.6582333333,50.7708666667,12.3414666667,32.8513333333,14.0994,9.75686666666,36.0262,7.61173333333,34.3613938272,18.1973,18.8222,12.8774
626.94,13.63738,50.7845666667,12.3440666667,32.8474,14.0995333333,9.75909999999,35.9854333334,7.6116,34.4240111111,18.1873333333,18.8662666667,12.8162
627.28,13.67952,50.8540333333,12.4103333333,32.9498,14.1895333333,9.842,36.0563666667,7.68333333333,34.4750061728,18.2489666667,18.9686666667,12.8918
627.61,13.7455133333,50.9636333333,12.5006666667,33.038,14.2712666667,9.88976666667,36.1192666667,7.73786666667,34.5252740741,18.3026333333,19.0134666667,12.9484666667
627.94,13.7824333333,50.9889666667,12.5683333333,33.0886666667,14.3243333333,9.94846666666,36.1288666667,7.82006666667,34.5194654321,18.3320333333,19.0453333333,12.9747333334
628.27,13.8525733333,51.0853,12.6532666667,33.1706666667,14.4019333333,9.98636666665,36.198,7.8608,34.6126654321,18.3685666667,19.0784,13.0530666667
628.61,13.8378533333,51.0826333333,12.6228666667,33.1857333333,14.3746666667,9.94886666667,36.1619666667,7.82366666667,34.5867345679,18.3296666666,19.0994666667,13.0067333334
628.94,13.91354,51.1590666667,12.7106666667,33.2808,14.4824666667,10.0727,36.2269333333,7.89386666667,34.6512197531,18.3915666667,19.1944,13.0740666667
629.27,13.9549066667,51.2514,12.7614,33.3305333333,14.4782,10.0780666667,36.2982666667,7.88133333333,34.7556666667,18.4066,19.2474666667,13.0634666667
629.60,14.02648,51.4240666667,12.8511333333,33.4458,14.5166,10.1055333333,36.4307333333,7.90913333333,34.8126703704,18.4443,19.2980666667,13.1738666666
629.94,14.1761666667,51.483,12.9861333333,33.5584666667,14.6650666666,10.1926333333,36.5326333333,8.04113333333,34.8956703704,18.5485333333,19.4050666667,13.3280666667
630.27,14.3013466667,51.5942333333,13.1481333333,33.6946666666,14.7525333333,10.3145,36.6385,8.1684,34.9510259259,18.6573666667,19.5090666667,13.4560666667
630.60,14.2962533333,51.609,13.1621333333,33.7294666667,14.7099333333,10.3069666667,36.6604666667,8.18513333333,34.9222975309,18.6314,19.474,13.4733333333
630.93,14.1983266667,51.5518666667,13.0924,33.6708,14.6172666667,10.1879,36.612,8.0466,34.868491358,18.5166666667,19.3553333333,13.3747333333
631.26,14.1858533333,51.5724,13.123,33.7356666667,14.6010666667,10.1772,36.6467333333,8.0276,34.8501506173,18.5336666667,19.3836666667,13.377
631.60,14.12716,51.6517333333,13.1336666667,33.7834,14.5584,10.1358,36.6818,7.94006666666,34.8941037037,18.5515333333,19.3830666667,13.398
631.93,14.1674466667,51.7751,13.1613333333,33.8948,14.5814666667,10.1382,36.7227333333,7.8904,34.970445679,18.5780333333,19.4678666667,13.4158666667
632.26,14.08548,51.6596,13.1375333334,33.8516,14.5330666667,10.0999,36.6667,7.83206666667,34.9072333333,18.5488666667,19.4104,13.3822666667
632.59,13.9852533333,51.5705333333,13.0891333333,33.7354666667,14.3866666667,9.9578,36.5598333333,7.71926666667,34.8284049383,18.4347666667,19.2943333333,13.2657333333
632.92,13.9275466667,51.5248666666,13.0712,33.7194666667,14.3514,9.95199999999,36.5049333333,7.69726666667,34.7643246914,18.3886666667,19.2824,13.2807333333
633.26,13.9855866667,51.4234666667,13.1169333333,33.7473333333,14.4029333333,10.0311,36.5446,7.78046666667,34.8365074074,18.4538666667,19.3680666667,13.3276666667
633.59,13.9911733333,51.4313666667,13.2032666667,33.7522,14.4128,10.1053,36.5684,7.83766666667,34.853808642,18.4946666667,19.4061333333,13.3202666667
633.92,14.01596,51.4239666667,13.2399333333,33.7346,14.4376,10.1574666667,36.5469,7.84386666667,34.8770950617,18.5171333333,19.3858666667,13.339
634.25,14.0854666667,51.5041333333,13.3682,33.8048666667,14.5156,10.2431666667,36.5662,7.91706666666,34.8964641975,18.6289666667,19.4792,13.4710666667
634.58,14.1329666667,51.4854333333,13.4619333333,33.8499333333,14.5355333333,10.3044,36.5581,8.00973333333,34.9638506173,18.6979333333,19.5912666667,13.4968
634.91,14.1080533334,51.4352666667,13.4341333333,33.7806666667,14.5202,10.3042333333,36.4871333333,8.01513333333,34.9049283951,18.6395,19.5934666667,13.4462
635.25,14.28344,51.4583333333,13.5989333333,33.8387333333,14.6884666667,10.4383666667,36.5682666667,8.21033333333,35.0312580247,18.7275666667,19.7785333333,13.5674
635.58,14.2609733334,51.4771333333,13.642,33.825,14.693,10.4636,36.6100666667,8.27366666667,35.0070876543,18.7893666667,19.8182,13.5808666667
635.91,14.3199333333,51.5561,13.7108666667,33.8904666667,14.7580666667,10.5380333333,36.6450333333,8.32666666667,35.0621666667,18.8178666667,19.8971333333,13.6592
636.24,14.3409733333,51.6218333333,13.7812,33.9880666667,14.7999333333,10.5921,36.7328333333,8.4114,35.1143111111,18.8816333333,19.9744666667,13.7327333333
636.57,14.4921333333,51.7457666667,13.9484,34.1585333333,14.9724,10.7602333333,36.9010666667,8.56573333333,35.2285592592,19.0172666667,20.1317333333,13.8718666667
636.90,14.4883133333,51.7733,13.9731333333,34.1143333333,14.9621333333,10.7452333333,36.8538,8.5022,35.1666333333,19.0193,20.0763333333,13.8450666667
637.23,14.4790333334,51.7485333333,13.9714,34.1503333333,14.9694666667,10.7169666667,36.7709,8.49866666667,35.1831320988,18.9546,20.1089333333,13.8687333333
637.56,14.4012466667,51.7461333333,13.938,34.1589333333,14.9036666667,10.6217333334,36.7729,8.43126666667,35.1410790123,18.8511666667,20.0680666666,13.7909333333
637.90,14.4644333333,51.9168666667,14.0082666667,34.2793333333,14.9382,10.6823666667,36.8937666667,8.43733333333,35.2166827161,18.8796333333,20.1585333333,13.8333333333
