wavelength,Back_PooHypm,Belly_PooHypm,Breast_PooHypm,Crissum_PooHypm,Crown_PooHypm,DorTail_PooHypm,Patch10_PooHypm,Patch11_PooHypm,Patch12_PooHypm,Rump_PooHypm,Throat_PooHypm,WingTip_PooHypm
521.41,13.5588,32.7054,14.6674,28.214827451,10.9752666667,6.84333333333,35.1887333333,10.9768,40.0204166667,12.3872857143,39.0962,10.2732666667
521.75,13.5691333333,32.7510666667,14.7010666667,28.2787568627,10.9994666667,6.8494,35.248,10.9956666667,40.04325,12.3824,39.1189333333,10.2556666667
522.10,13.5924666667,32.8205,14.737,28.3276588235,11.0285333333,6.85996666667,35.309,11.0464,40.0938333333,12.4298285714,39.151,10.2764666667
522.45,13.5944666667,32.8335,14.7318,28.3496470588,11.0346,6.8318,35.3156666667,11.0649333333,40.0788333334,12.4485238095,39.1561333333,10.2855333333
522.79,13.5752,32.8248666667,14.7055333333,28.3175568628,11.0093333333,6.8064,35.2919333333,11.0676666667,40.053,12.4243619048,39.1213333333,10.2574
523.14,13.5754,32.8130666667,14.6900666667,28.3319843137,11.0042,6.7884,35.3132666667,11.0937333333,40.05025,12.4099619048,39.1192666667,10.2477333333
523.48,13.5804,32.8135666667,14.6926,28.3386392157,11.0005333333,6.793,35.3138,11.0917333333,40.0438333333,12.4056666667,39.1156666667,10.254
523.83,13.5977333333,32.8543,14.6804666667,28.3469960784,10.9923333333,6.7976,35.3307333333,11.1281333333,40.0149166667,12.4126666667,39.1309333333,10.2568
524.17,13.6036,32.8679,14.6687333333,28.3884313726,10.9901333333,6.8003,35.3717333333,11.1586,39.9881666667,12.4107142857,39.1598666667,10.2759333333
524.52,13.6118666667,32.86,14.6362666666,28.3792862745,10.9799333333,6.78723333333,35.3544,11.1894,39.93975,12.4004285714,39.1212,10.2725333333
524.87,13.6206666667,32.8841666667,14.6529333334,28.4170117647,10.9822,6.80063333333,35.3816666667,11.2006,39.9541666666,12.4196190476,39.1587333333,10.2951333333
525.21,13.6110666667,32.8510333333,14.6133333333,28.4022980392,10.9504,6.7927,35.3472666667,11.2019333333,39.844,12.4106571428,39.1026666667,10.2774
525.56,13.6158666667,32.8701333333,14.6082,28.4199372549,10.9590666667,6.79906666667,35.3639333333,11.2457333333,39.8425833333,12.4233904762,39.1254,10.3062
525.90,13.6011333333,32.8464333333,14.567,28.4200431372,10.9438666667,6.79036666667,35.3324,11.2556666667,39.80475,12.407847619,39.1193333333,10.3055333333
526.25,13.6122666667,32.8934333333,14.5636666667,28.4579764706,10.9499333333,6.81096666667,35.3822,11.2944666667,39.82175,12.410847619,39.1545333333,10.3229333333
526.59,13.6370666667,32.9592333333,14.567,28.5069019608,10.9472666667,6.81603333333,35.4352666667,11.3339333333,39.8633333333,12.4265333333,39.2420666667,10.3449333333
526.94,13.6398,32.9933666667,14.5648,28.5284980392,10.9465333333,6.81273333333,35.4612,11.3548,39.8810833333,12.4266,39.2906666667,10.3352666667
527.28,13.6422,33.041,14.556,28.5663058823,10.9365333333,6.8058,35.496,11.3772666667,39.8973333333,12.4249047619,39.3256,10.3292
527.63,13.6525333333,33.0671666667,14.5635333333,28.6218823529,10.9409333333,6.80653333333,35.5400666667,11.3949333333,39.9383333334,12.4340952381,39.3670666667,10.3370666667
527.97,13.6493333333,33.0795,14.5545333334,28.6362745098,10.9329333333,6.79566666667,35.5285333333,11.4109333334,39.94875,12.4348761905,39.3724666667,10.3316666667
528.32,13.6598,33.1106666667,14.5670666667,28.6608823529,10.934,6.80403333333,35.5282,11.433,39.9650833334,12.4421333334,39.3940666667,10.3341333333
528.66,13.6557333333,33.1339,14.5591333333,28.6711529412,10.9464666667,6.79693333333,35.5204666667,11.4548666667,39.9638333333,12.4369428571,39.3896666667,10.3348
529.01,13.6812,33.1959,14.5925333333,28.7216745098,10.9806666667,6.81286666667,35.5669333333,11.4919333333,40.02325,12.4603428571,39.4428,10.3670666667
529.35,13.6735333333,33.2100333333,14.5908666667,28.7367019608,10.9710666667,6.80426666667,35.571,11.4981333333,40.003,12.4654,39.4458,10.3700666667
529.70,13.6916,33.2645333333,14.6190666667,28.7733137255,10.984,6.81906666667,35.6134,11.5351333333,40.0353333333,12.477,39.4766,10.3883333333
530.04,13.7052666667,33.289,14.6408666667,28.8012235294,11.0019333333,6.81726666667,35.6278666667,11.5596666667,40.0453333334,12.4927619048,39.5028666667,10.3950666667
530.39,13.7067333333,33.2883,14.6525333333,28.8275411765,11.0178,6.82523333333,35.6312666666,11.5804666667,40.0250833333,12.4967809524,39.4804666667,10.3942
530.73,13.7249333333,33.3291,14.6736666667,28.8627019608,11.0344,6.8477,35.6549333333,11.6158,40.0243333333,12.523847619,39.4800666667,10.4202
531.08,13.7325333333,33.3455,14.6784,28.8843960784,11.0510666667,6.8522,35.6646666667,11.6486,40.0205833334,12.5394,39.4854666667,10.4327333333
531.42,13.7337333333,33.4045,14.6887333333,28.9060156863,11.0646666667,6.874,35.6658666667,11.6954,40.0026666667,12.5483809524,39.4704,10.4544
531.77,13.7458666667,33.4388333333,14.6992666667,28.9467372549,11.0801333333,6.89113333333,35.7094,11.7232666667,40.0130833333,12.5547142857,39.4738,10.4630666667
532.11,13.754,33.4915333333,14.7086,29.0000823529,11.0966,6.89193333333,35.7782666667,11.7501333333,40.0456666666,12.5626285714,39.5198666667,10.477
532.46,13.7876,33.5197,14.7285333333,29.0484156863,11.0994666667,6.9115,35.8244666667,11.7902666667,40.0371666667,12.5889238095,39.5638,10.4935333333
532.80,13.7844666667,33.5349333333,14.7266,29.0575686274,11.1023333333,6.9137,35.849,11.8166,40.0435,12.5881238095,39.5669333333,10.4823333333
533.15,13.7974,33.5718,14.7431333333,29.0714509804,11.1122666666,6.92356666667,35.8678,11.848,40.0690833333,12.5875333333,39.5790666667,10.4716666667
533.49,13.7954666667,33.6078666667,14.7504666667,29.1060196078,11.1169333333,6.92356666667,35.905,11.8552,40.0755,12.6002095238,39.6052666667,10.4566666667
533.84,13.8160666667,33.6527333333,14.7736,29.1375411765,11.1242666667,6.94896666667,35.9292666667,11.902,40.09275,12.6142857143,39.6367333333,10.4796666667
534.18,13.8494,33.7184666667,14.8107333333,29.1963411765,11.1552,6.9811,35.9968666667,11.9516,40.1538333334,12.6549904762,39.6976666667,10.5021333333
534.52,13.8649333333,33.7567333333,14.8334,29.242172549,11.1781333333,6.99643333333,36.0216,11.9911333333,40.1755833333,12.6768666667,39.7205333333,10.5143333333
534.87,13.8940666667,33.8307333333,14.8811333333,29.3150392157,11.2171333333,7.024,36.0903333333,12.0382,40.2178333334,12.7205047619,39.773,10.5492666667
535.21,13.8997333333,33.8544333333,14.8942666667,29.348572549,11.2262,6.99556666667,36.1494,12.0646,40.2514166667,12.7300857143,39.8265333333,10.529
535.56,13.9340666667,33.9303,14.9477333333,29.4223058824,11.2664666667,7.02573333333,36.2257333333,12.1274666667,40.3053333333,12.7739142857,39.8999333333,10.5644
535.90,13.9444,33.9644666667,14.9784666667,29.4574392157,11.2788,7.04173333333,36.2746,12.1627333333,40.30575,12.7985333333,39.9263333333,10.5691333333
536.25,13.9512,34.0242333333,15.0186,29.4962431373,11.3167333333,7.05556666667,36.3215333333,12.2005333333,40.3568333333,12.8218761905,39.9620666667,10.5796666667
536.59,13.9790666667,34.0866333333,15.0598,29.5611803922,11.3434666667,7.06333333333,36.3801333333,12.2408666666,40.4049166667,12.8618952381,40.0236,10.5982
536.93,14.0162,34.1612666667,15.0787333333,29.6334588235,11.377,7.07876666667,36.4630666667,12.2817333334,40.4735833333,12.9004857143,40.1169333333,10.635
537.28,14.0661333333,34.2121,15.1206666667,29.6728,11.4332666667,7.1124,36.5029333333,12.35,40.50375,12.9460380952,40.1527333333,10.6981333333
537.62,14.0956666667,34.2630333333,15.1462666667,29.7439333333,11.4722666667,7.12016666667,36.5784,12.3906666667,40.5833333333,12.9758380952,40.2039333333,10.7229333333
537.97,14.1174,34.3131333333,15.1720666667,29.7777019608,11.4982,7.12843333333,36.6084666667,12.4305333333,40.61825,12.9973714286,40.244,10.7600666667
538.31,14.1276,34.3819333333,15.1852666667,29.8242509804,11.5248,7.1201,36.6710666667,12.4772,40.6511666667,13.0110095238,40.299,10.7795333333
538.65,14.1257333333,34.3983,15.1736,29.8502705882,11.5249333333,7.1147,36.6786666667,12.5145333333,40.63525,13.0013333333,40.2895333333,10.7774666667
539.00,14.1534666667,34.4306666667,15.184,29.8697490196,11.5185333333,7.13703333333,36.7118666667,12.5461333333,40.6208333333,13.0167428571,40.2936666667,10.8064666667
539.34,14.1492,34.4625,15.1778,29.880654902,11.5118,7.12823333333,36.7459333333,12.5710666667,40.6221666667,13.0238761905,40.3208,10.8024666667
539.69,14.1656,34.5035,15.1783333333,29.9059490196,11.5211333333,7.12866666667,36.7776,12.6202666666,40.6301666667,13.0298,40.3482666667,10.8080666667
540.03,14.1426,34.504,15.1364,29.9151372549,11.4873333333,7.11596666667,36.7808666667,12.6228666667,40.6176666667,13.0162285714,40.3426,10.7960666667
540.37,14.1328666667,34.4926333333,15.1193333333,29.9211647059,11.4704,7.11853333333,36.7683333333,12.6365333333,40.6014166667,13.0074857143,40.3294666667,10.7796
540.72,14.131,34.4902666667,15.1206666667,29.952827451,11.4620666667,7.11153333333,36.7661333333,12.6614,40.5920833334,13.0057428572,40.3282666667,10.7705333333
541.06,14.1069333333,34.4963,15.1017333333,29.9794156863,11.4421333333,7.08286666667,36.7542666667,12.6532,40.5828333334,12.9825904762,40.3271333333,10.7477333333
541.40,14.0739333333,34.4973333333,15.0818666667,29.9687215686,11.4172,7.06026666667,36.7428666667,12.6462,40.53925,12.9605238095,40.3123333333,10.7232666667
541.75,14.0506,34.5157666667,15.068,29.9875490196,11.4051333333,7.03946666667,36.7572,12.6543333333,40.5178333333,12.9513428571,40.3166666667,10.7106
542.09,14.0731333333,34.5451333333,15.0995333333,30.0251294118,11.4199333333,7.06536666667,36.7834666667,12.6840666666,40.5555833334,12.9761714286,40.3550666667,10.7273333333
542.43,14.0968666666,34.5998,15.1322,30.0717372549,11.4518,7.0857,36.835,12.7174666667,40.6021666667,12.9955904762,40.4233333333,10.7612
542.78,14.1134,34.6519666667,15.165,30.1331215686,11.4878,7.10023333333,36.8516666667,12.7610666667,40.6464166666,13.0255904762,40.4683333333,10.7840666667
543.12,14.1278,34.6885,15.1936,30.168282353,11.5212666667,7.11033333333,36.8649333333,12.7984666666,40.6574166667,13.0364380952,40.4986,10.7987333333
543.46,14.149,34.7470666667,15.2382666667,30.2381568628,11.5718,7.13733333333,36.9043333333,12.8553333333,40.726,13.0745619048,40.5372,10.8506
543.81,14.1942,34.8134666667,15.2988666667,30.3017058823,11.6215333333,7.15093333333,36.9613333333,12.9156666667,40.779,13.1072761905,40.5936666667,10.8796666667
544.15,14.2194666667,34.8844333333,15.3344,30.3634862745,11.6672666667,7.1571,37.0228666667,12.9752666667,40.8321666667,13.1354666667,40.6518666667,10.9152666667
544.49,14.2490666667,34.9751666667,15.3729333333,30.4245058824,11.7326,7.18376666667,37.0884666667,13.0421333333,40.8836666667,13.1701904762,40.6983333333,10.9581333333
544.84,14.2962666667,35.0540666667,15.4252,30.4853058824,11.782,7.2219,37.1857333333,13.1247333333,40.9645,13.2259238095,40.7559333334,11.0044666667
545.18,14.3381333333,35.1165333333,15.4712,30.5514627451,11.8241333333,7.25116666667,37.2494,13.1842,41.0081666667,13.2672095238,40.827,11.0348
545.52,14.3884666667,35.1833,15.5072666667,30.6221490196,11.8746,7.27813333333,37.3177333333,13.2523333333,41.0885,13.3003238095,40.8669333333,11.0676
545.87,14.4050666667,35.2066,15.5095333333,30.6501019608,11.8679333334,7.27373333333,37.3572,13.2758666667,41.0865,13.3000666667,40.8886666667,11.0698666667
546.21,14.4075333333,35.2346333333,15.5168666667,30.6525882353,11.8614666667,7.25596666667,37.3848666667,13.2999333333,41.1098333333,13.3057333333,40.8675333333,11.0353333333
546.55,14.4166666667,35.2678666667,15.5443333333,30.6774392157,11.8892,7.2965,37.4228666667,13.3432,41.1289166667,13.3233333333,40.8934666667,11.0373333333
546.90,14.4327333333,35.3071333333,15.5812,30.7298235294,11.9048666666,7.3142,37.4582,13.3926666667,41.16775,13.3539428572,40.9230666667,11.0565333333
547.24,14.4440666667,35.3574333333,15.5702,30.7514392157,11.9098666667,7.32356666667,37.4876666667,13.3979333333,41.1944166667,13.3656095238,40.9705333333,11.0264
547.58,14.4457333333,35.3751333333,15.5683333333,30.7866235294,11.927,7.3397,37.5246666667,13.4396666667,41.208,13.3891428571,40.9661333333,11.0199333333
547.92,14.4545333333,35.4198333333,15.5731333333,30.8124235294,11.9141333333,7.34933333333,37.56,13.469,41.20125,13.3978285714,41.005,11.0225333333
548.27,14.4444666667,35.4392666667,15.5864666667,30.8578588235,11.8952,7.35603333333,37.6049333333,13.477,41.2378333333,13.3938380952,41.0354666667,11.0007333333
548.61,14.4549333333,35.4633,15.6076666667,30.9067764706,11.9088,7.3571,37.6586,13.5077333333,41.2605,13.3859047619,41.1133333333,11.0012
548.95,14.4980666667,35.5551333333,15.6436666667,30.9640117647,11.9456,7.40086666667,37.7218,13.5837333333,41.3251666667,13.4138285714,41.1494,11.0407333333
549.29,14.4984,35.5795333333,15.6721333333,30.9858392157,11.9466666667,7.43003333333,37.7522666667,13.6162666666,41.3255,13.4329714286,41.1877333333,11.0541333333
549.64,14.5234,35.6829666667,15.7518,31.0809686275,12.0305333333,7.4904,37.8381333333,13.7117333333,41.40275,13.4775333333,41.2638,11.0853333333
549.98,14.5286,35.7312333333,15.7749333333,31.1496431373,12.0683333333,7.51533333333,37.8846,13.7774,41.4466666667,13.5077047619,41.3258666667,11.1102666667
550.32,14.5529333333,35.797,15.7905333333,31.2106980392,12.0988666667,7.4938,37.953,13.8069333333,41.5084166667,13.5263714286,41.3791333333,11.1434
550.66,14.5485333334,35.8195666667,15.7629333333,31.2359607843,12.0720666667,7.45976666667,38.0241333333,13.8059333333,41.5366666667,13.5188666667,41.4151333333,11.1224666667
551.01,14.5542,35.8696,15.7685333333,31.2753490196,12.0658,7.45503333333,38.1018666667,13.8659333333,41.5541666666,13.506152381,41.4601333333,11.1298
551.35,14.5644,35.9517333333,15.8002,31.3081921569,12.0836666667,7.45206666667,38.1272666667,13.8883333333,41.5693333333,13.5206476191,41.5008666667,11.1595333333
551.69,14.6158666667,36.0235,15.8424666667,31.4082980392,12.1459333333,7.48296666667,38.2064666667,13.9574,41.6626666666,13.5736857143,41.5587333333,11.2151333333
552.03,14.6462,36.037,15.8516,31.3988823529,12.1646,7.51143333333,38.2414,14.0014666667,41.6635833333,13.6054952381,41.5781333333,11.2603333333
552.38,14.6366666667,36.0621666667,15.8286666667,31.3965960784,12.1629333333,7.51636666667,38.2288,14.0110666667,41.642,13.6236,41.5198666667,11.258
552.72,14.6109333334,36.0414666667,15.8117333333,31.3986901961,12.1329333333,7.4812,38.2395333333,13.9898,41.6618333334,13.5957619048,41.5077333333,11.2454
553.06,14.5978666666,36.0634,15.8032666667,31.401372549,12.1281333333,7.4418,38.2404,13.9839333333,41.67075,13.589847619,41.5166666667,11.253
553.40,14.5670666667,36.0374,15.7494,31.3868313725,12.088,7.40486666667,38.2109333333,13.9541333333,41.6531666667,13.5632095238,41.4744666667,11.2324
553.74,14.6026666667,36.0824,15.7749333333,31.4347921569,12.1161333333,7.45313333333,38.2459333333,14.0036,41.6825833333,13.5967904762,41.4942,11.2738
554.09,14.5990666667,36.0989333333,15.7799333333,31.4369803921,12.0978666667,7.47846666667,38.2687333333,14.0397333333,41.6819166667,13.6094571429,41.4900666667,11.2830666667
554.43,14.6296666667,36.1423666667,15.8166,31.4360352941,12.1440666667,7.5287,38.2381333333,14.0902666667,41.6744166667,13.6291428572,41.4678666667,11.2931333333
554.77,14.6658,36.1336,15.8604,31.4734039216,12.1809333333,7.5733,38.2607333333,14.1122,41.6861666666,13.6671904762,41.4538,11.3419333333
555.11,14.7122,36.1934333333,15.8862,31.5447098039,12.2069333333,7.62513333333,38.3462666667,14.1868666667,41.7566666666,13.682447619,41.5233333333,11.3804
555.45,14.6959333334,36.2218333333,15.8953333333,31.565027451,12.1888666667,7.61166666667,38.3756,14.1872666667,41.7326666666,13.6632666667,41.5448,11.3459333333
555.80,14.7016,36.281,15.899,31.6067490196,12.2109333333,7.60013333333,38.4119333333,14.2384,41.7825,13.6755619048,41.5852,11.3462666667
556.14,14.7008666666,36.2983666667,15.9152,31.6414313725,12.2162666667,7.6222,38.4488666667,14.2988666667,41.8036666667,13.6795047619,41.6216666667,11.3336666667
556.48,14.7068666667,36.3630666667,15.9312666667,31.7021764706,12.2534666667,7.63633333333,38.5138,14.3652,41.8115833333,13.7152761905,41.6972666667,11.3345333333
556.82,14.7728,36.4249,15.9813333333,31.7835372549,12.2868,7.68173333333,38.5944,14.4293333333,41.8913333333,13.7345904762,41.7832666667,11.3682666667
557.16,14.7794,36.4745,15.9910666667,31.7976509804,12.2992,7.69313333333,38.6110666667,14.4927333333,41.8788333333,13.7446190476,41.7918666667,11.3518666667
557.50,14.7956,36.4832333333,16.0198,31.8307686275,12.3046666667,7.69066666667,38.6286666667,14.532,41.8859166667,13.7689333333,41.8326,11.3488666667
557.85,14.8707333333,36.5803666667,16.081,31.9802078431,12.3642,7.7401,38.7514,14.6039333333,41.9920833333,13.823,41.9332666667,11.3998
558.19,14.8279333333,36.6037666667,16.0476666667,32.0102705882,12.3335333333,7.72633333333,38.7797333333,14.6014666667,41.9915,13.8208857143,41.9548666667,11.3906666666
558.53,14.8331333333,36.7072666667,16.0654666667,32.0872352941,12.312,7.70203333333,38.8165333333,14.6654666667,42.0156666667,13.8293142857,42.0245333333,11.3886666667
558.87,14.8403333333,36.7598,16.0794666667,32.1336431372,12.3064666667,7.7029,38.8664666667,14.6978,42.07125,13.8835142857,42.0844,11.4084666667
559.21,14.8388666667,36.7808666667,16.0734666667,32.1085686274,12.3117333333,7.72233333333,38.8485333333,14.7376666667,42.0681666667,13.8980952381,42.0826,11.4418
559.55,14.8501333333,36.7756333333,16.095,32.1275215686,12.3166,7.73056666667,38.8406666667,14.7589333333,42.0613333333,13.9217238095,42.0739333333,11.461
559.89,14.8739333333,36.8188333333,16.1265333333,32.1428588235,12.3278,7.71316666667,38.8589333333,14.7829333333,42.0898333333,13.9352571429,42.1187333333,11.4857333333
560.23,14.8935333333,36.8558333333,16.1312,32.185772549,12.3348666667,7.72273333333,38.8890666667,14.7994666667,42.12475,13.9769619047,42.1198666667,11.5200666667
560.58,14.9006666667,36.9157,16.1276,32.2319568627,12.3577333333,7.70286666667,38.9522,14.8412666667,42.15975,14.0164952381,42.1557333333,11.5014
560.92,14.9332,36.9291666667,16.1359333333,32.2751254902,12.3642666667,7.6972,38.9860666667,14.8487333333,42.1681666667,14.0341619047,42.1629333333,11.5329333333
561.26,14.8964,36.9553666667,16.0898666667,32.240027451,12.3128,7.6551,38.9820666667,14.8030666667,42.1539166667,13.9809142857,42.137,11.5022
561.60,14.8278666667,36.942,15.9993333333,32.1623372549,12.2744666667,7.57076666667,38.9142,14.7895333333,42.0779166667,13.9125238095,42.0827333333,11.4389333333
561.94,14.8550666667,36.9479666667,15.9901333333,32.1811647059,12.2904666667,7.55423333333,38.9446,14.8448,42.0799166666,13.9102666667,42.072,11.4617333333
562.28,14.8501333333,36.9338333333,15.9939333333,32.1681568628,12.2925333333,7.5373,38.9722666667,14.8712,42.10825,13.8970380952,42.077,11.4643333333
562.62,14.8241333333,36.9377666667,15.9764,32.1639843137,12.3042,7.5307,38.9470666667,14.9005333333,42.0800833334,13.8829142857,42.0364666667,11.4622
562.96,14.8512666667,36.9523666667,16.0122,32.2251882353,12.3388666667,7.55953333333,38.9946,14.9510666667,42.1028333333,13.9330952381,42.0511333334,11.4963333334
563.30,14.8940666667,37.0572,16.0868666667,32.3099215686,12.4004666667,7.6296,39.0820666667,15.0270666666,42.1039166667,13.9802857143,42.1256,11.5652666667
563.64,14.9033333333,37.0600333333,16.0732666667,32.3627058824,12.3867333333,7.61963333333,39.0993333333,15.0554666667,42.0851666666,13.9668571428,42.1054666667,11.5731333333
563.99,14.9188666667,37.0338,16.0953333333,32.3660117647,12.4041333333,7.65843333333,39.0884,15.0864666667,42.0564166667,13.9694190476,42.067,11.5682
564.33,14.8998,36.9903,16.0792,32.3349764706,12.3622,7.67423333333,39.0306,15.0866666667,41.94675,13.9520666667,42.0049333334,11.5443333333
564.67,14.9047333333,37.0339333333,16.0756666667,32.3480078431,12.3658,7.69493333333,39.0665333333,15.1646,41.9706666667,13.9474285714,42.0294,11.5752
565.01,14.9330666667,37.0884333333,16.1035333333,32.4116705882,12.388,7.71076666667,39.123,15.244,41.9733333333,13.9839714286,42.0599333333,11.6141333333
565.35,14.9467333333,37.1207333333,16.1548,32.4678705882,12.3804666667,7.72553333333,39.1736,15.2607333333,41.9809166667,14.0124190476,42.1190666667,11.6438
565.69,14.9712666666,37.1272333333,16.1428,32.5129921569,12.3800666666,7.71643333333,39.1767333333,15.2831333333,42.0154166667,14.0266285714,42.1103333334,11.6505333333
566.03,14.995,37.1338333333,16.1668,32.5246980392,12.4292666667,7.75563333333,39.146,15.3128666667,41.999,14.0655142857,42.1117333334,11.6708666667
566.37,15.0045333333,37.1108666667,16.1664,32.5424862745,12.398,7.72206666667,39.1292,15.2928666667,41.9584166667,14.0335714286,42.1052666666,11.6732666667
566.71,14.9989333333,37.1634333333,16.1726666666,32.5612509804,12.4024666667,7.72343333333,39.1288666667,15.3300666667,41.9798333333,14.0091619048,42.1378,11.6688666667
567.05,14.9906,37.1400333333,16.1188666667,32.545145098,12.361,7.68306666667,39.087,15.3174,41.9686666667,13.9755238095,42.0759333333,11.6362666667
567.39,15.0229333333,37.1986,16.1518,32.5779843137,12.4074666667,7.73526666667,39.1364,15.3668,42.0021666667,14.0048095238,42.1142,11.678
567.73,15.0622666667,37.2856,16.1734666667,32.6476235294,12.4402666667,7.74873333333,39.1859333333,15.4288666667,42.0540833334,14.0487142857,42.189,11.7207333333
568.07,15.1096666667,37.3685333333,16.2403333333,32.7394431372,12.5052,7.79166666667,39.2636,15.5190666667,42.1604166667,14.0879047619,42.2736,11.7832666667
568.41,15.1154666667,37.3841333333,16.2596666667,32.7793607843,12.5154,7.776,39.3001333333,15.5196666667,42.1793333333,14.1070761905,42.3069333334,11.7848
568.75,15.1214666667,37.3784,16.2476666667,32.7885843137,12.5223333333,7.7765,39.2714666667,15.5562,42.1614166667,14.1002857143,42.3138666667,11.781
569.09,15.1688,37.4047666667,16.282,32.8251843137,12.5582666667,7.82813333333,39.2860666667,15.6214666667,42.1871666667,14.125552381,42.3026666667,11.8006
569.43,15.1715333333,37.5030666667,16.3216666667,32.8722862745,12.5798666667,7.8447,39.3354666667,15.6639333333,42.2163333334,14.1425047619,42.4048666667,11.84
569.77,15.1678,37.5573,16.3194,32.901172549,12.556,7.83146666667,39.3797333333,15.6901333333,42.2125,14.1353142857,42.4176,11.8431333333
570.11,15.1896666667,37.646,16.3371333333,32.9541764706,12.6063333333,7.8716,39.445,15.7610666667,42.27775,14.1569333333,42.4850666667,11.8591333333
570.45,15.2034666667,37.6508666667,16.3162,32.9789960784,12.6008,7.84946666667,39.4606,15.7827333333,42.2609166667,14.1678,42.4830666667,11.8595333333
570.79,15.2146666667,37.6636333333,16.3236,33.0346235294,12.6159333333,7.83643333333,39.4868666667,15.8329333333,42.2859166667,14.185,42.5314,11.8614
571.13,15.1932,37.6459333333,16.2994666667,33.0324588235,12.5928666667,7.81476666667,39.4404,15.8541333333,42.23325,14.1870857143,42.5146666666,11.8320666667
571.47,15.1752666667,37.6755333333,16.2788666667,33.0372392157,12.5627333333,7.7673,39.4342666667,15.8659333333,42.2054166667,14.1432666667,42.5002,11.8294666667
571.81,15.1948,37.7193,16.2554666667,33.0489921568,12.561,7.76626666667,39.4226666667,15.8864,42.1619166667,14.1763619048,42.4872666667,11.851
572.15,15.209,37.7818666667,16.2704666667,33.0697529412,12.584,7.7819,39.4208,15.9237333333,42.1876666667,14.1927904762,42.4879333333,11.8652666667
572.49,15.2658,37.8475666667,16.3086,33.1426823529,12.6121333333,7.80636666667,39.489,15.9604,42.233,14.2471904762,42.5489333333,11.9078
572.83,15.2854,37.8665,16.2996666667,33.1336784314,12.6184,7.81183333333,39.4837333333,16.0046,42.21475,14.2714476191,42.5835333334,11.922
573.17,15.2801333333,37.8788333333,16.3307333333,33.1402392157,12.623,7.81896666667,39.4824666667,16.0405333333,42.1606666667,14.2857809524,42.5787333333,11.937
573.51,15.2864,37.9170666667,16.3275333333,33.1871686274,12.6278666667,7.8334,39.4958,16.0856666667,42.2000833333,14.3103333333,42.5816666667,11.9284666667
573.85,15.2968666667,37.9433,16.3474,33.2287843137,12.6277333333,7.819,39.5124666667,16.1151333333,42.1881666667,14.3385333333,42.5868666667,11.9451333333
574.19,15.324,37.9961666667,16.3686666667,33.2506627451,12.645,7.84436666667,39.5296,16.1653333333,42.2031666667,14.3395619048,42.6126,11.9614666667
574.53,15.3329333333,38.0467666667,16.3908666667,33.2540627451,12.6638,7.86966666667,39.5431333333,16.1792666667,42.2014166667,14.3477333333,42.6268666666,11.9756666667
574.87,15.3699333333,38.1388,16.4236,33.3174,12.6887333333,7.87856666667,39.6128666666,16.2244,42.28375,14.3922095238,42.694,12.011
575.21,15.3902,38.1605,16.4281333333,33.3542352941,12.7034,7.91403333333,39.6323333333,16.2914666667,42.2896666667,14.4222857143,42.7318666667,12.0089333333
575.55,15.3850666667,38.2092,16.4517333333,33.3954470588,12.6994666667,7.91403333333,39.6768666667,16.3053333333,42.333,14.4103238095,42.7754,11.9964
575.89,15.3750666667,38.2498,16.4488666667,33.4397803922,12.6844,7.90136666667,39.7507333333,16.3385333334,42.36375,14.4214190476,42.8357333333,12.0054666667
576.22,15.3246666667,38.2625333333,16.4347333334,33.4598588235,12.6751333333,7.87446666667,39.7518666667,16.3667333333,42.4125833333,14.3846476191,42.8206,11.9860666667
576.56,15.2864,38.2685,16.4066666667,33.4981372549,12.6728,7.8377,39.7937333333,16.3514,42.45975,14.3529619047,42.8216666667,11.9849333333
576.90,15.3438666667,38.3440666667,16.4411333333,33.5732823529,12.7194666667,7.8909,39.8843333333,16.4298,42.5845833333,14.3981809524,42.8804666667,12.0057333333
577.24,15.3510666667,38.3693333333,16.4608666667,33.6234431372,12.7474666667,7.8858,39.9218,16.4782,42.6139166667,14.4122857143,42.9524,12.0335333333
577.58,15.4034666667,38.3889333333,16.4810666667,33.6697294118,12.7800666667,7.9488,39.9396666667,16.5406666667,42.6526666667,14.4373809524,42.971,12.0632666667
577.92,15.4386666667,38.4465666667,16.5521333333,33.7604392157,12.8274666667,8.00143333333,40.0216,16.5954666667,42.7019166666,14.5127619048,43.0197333333,12.1375333333
578.26,15.4654,38.5303666667,16.5884666667,33.8481137255,12.8588,8.04226666667,40.1079333333,16.7006666667,42.766,14.554352381,43.0639333333,12.1882666667
578.60,15.4520666667,38.5468333333,16.6008,33.8286235294,12.867,8.04416666667,40.098,16.7053333333,42.7868333333,14.5266285714,43.0717333333,12.1876
578.94,15.4754,38.5720666667,16.6382666667,33.8409647059,12.8955333333,8.05316666667,40.1636666667,16.7168,42.8789166667,14.5499047619,43.1086,12.2067333333
579.28,15.4808,38.5318666667,16.6292666667,33.8616862745,12.935,8.0463,40.1492666667,16.7542666667,42.9075,14.5317428571,43.0680666667,12.2214666667
579.61,15.5591333333,38.5803333333,16.69,33.9274313725,13.0083333333,8.1268,40.1632666667,16.8354666666,42.9053333333,14.5644952381,43.0892666667,12.2794
579.95,15.6415333333,38.6848,16.7208,34.017627451,13.1008,8.23656666667,40.219,16.9106666667,42.9685,14.6330571429,43.1870666667,12.3917333333
