wavelength,Back_GeoFulf,Belly_GeoFulf,Breast_GeoFulf,Crissum_GeoFulf,Crown_GeoFulf,DorTail_GeoFulf,Patch10_GeoFulf,Rump_GeoFulf,Throat_GeoFulf,WingTip_GeoFulf
539.69,9.23399999999,28.9561333333,11.2977333333,28.7161333333,7.8656,10.9220666667,24.6734,12.7210666667,18.1374666667,11.637
540.03,9.25193333333,28.9884,11.3093333333,28.7572666667,7.8742,10.9608,24.7026666667,12.7491333333,18.1725333333,11.6553333333
540.37,9.25006666666,29.016,11.3198666667,28.7726666667,7.8684,10.9910666667,24.7325333333,12.7668,18.1940666667,11.6857333333
540.72,9.26606666667,29.0078666667,11.3418,28.7782333333,7.88566666667,11.0170666667,24.7399333333,12.7841333333,18.2054,11.7145333333
541.06,9.25633333334,29.0095333333,11.3360666667,28.7839,7.86986666667,11.0083333333,24.7408666667,12.7752666667,18.2054,11.7204
541.40,9.25999999999,28.9886,11.3324666667,28.7852,7.863,11.0158666667,24.737,12.7704666666,18.2054,11.7254
541.75,9.25113333334,28.9983333333,11.3176666667,28.7956666667,7.8618,11.0152,24.7420666667,12.7632666667,18.2012,11.7166666666
542.09,9.24573333334,28.9748666667,11.3122666667,28.7928,7.8442,11.0159333333,24.7387333333,12.7562,18.1844,11.7141333333
542.43,9.25913333334,28.9756666667,11.3227333333,28.8127,7.86433333333,11.0398,24.7448666667,12.7695333333,18.2116,11.7244666667
542.78,9.26333333333,29.0164,11.3332,28.8520666667,7.877,11.0659333333,24.7764666667,12.7786666666,18.2409333333,11.7357333333
543.12,9.26573333333,29.0322666667,11.3222666667,28.8873,7.88133333333,11.0807333333,24.7893333333,12.7896,18.2524666667,11.7505333333
543.46,9.25406666668,29.0487333333,11.3027333333,28.9074666667,7.86626666667,11.0794,24.7992,12.7918666667,18.2511333333,11.7433333333
543.81,9.23893333333,29.0250666667,11.2844,28.8904333333,7.85393333333,11.0709333333,24.7844,12.7693333333,18.2383333333,11.7276
544.15,9.25933333333,29.0286666667,11.2932666667,28.926,7.86646666667,11.0787333333,24.8054666666,12.7817333333,18.2584666667,11.7276
544.49,9.26373333334,29.0562,11.3,28.9699666667,7.87453333333,11.0994,24.8433333333,12.7956,18.2871333333,11.7288
544.84,9.27980000001,29.1036666667,11.3234,29.0162,7.90266666667,11.1336,24.8891333334,12.8260666667,18.3213333333,11.7482
545.18,9.28606666667,29.1396666667,11.3356666667,29.0474,7.92913333333,11.1522666667,24.9188,12.8539333333,18.3456666667,11.7639333333
545.52,9.28286666666,29.1604666667,11.3334,29.0815333333,7.9002,11.1499333333,24.9504666667,12.8442666667,18.3668,11.7674666667
545.87,9.31679999999,29.2274,11.3706,29.1586,7.957,11.2086,25.016,12.8893333333,18.4360666667,11.8125333334
546.21,9.33140000001,29.2809333333,11.3831333333,29.2151,7.9652,11.2164666667,25.0539333333,12.8999333333,18.4535333333,11.8121333333
546.55,9.35893333333,29.3109333333,11.4013333333,29.2745,7.9636,11.2266666667,25.0892,12.9295333333,18.4927333333,11.8386
546.90,9.36526666667,29.3172,11.4144,29.2888,7.97626666667,11.2416,25.1184666667,12.9332666667,18.5022666667,11.8437333333
547.24,9.3886,29.3498666667,11.4167333334,29.3057,7.99233333333,11.2542,25.1284666667,12.931,18.5284666667,11.8584
547.58,9.46233333333,29.4101333333,11.4725333333,29.4018333333,8.04946666667,11.3185333333,25.2076666667,13.0034,18.5842666667,11.9249333333
547.92,9.47600000001,29.4638666667,11.4863333333,29.4557,8.06273333333,11.3391333333,25.2545333333,13.0300666667,18.6122666667,11.949
548.27,9.49846666667,29.4834,11.4970666667,29.4753,8.06113333334,11.349,25.2637333333,13.0349333333,18.6246,11.9728666667
548.61,9.49853333333,29.4471333333,11.4682,29.4578333333,8.03533333333,11.3401333333,25.2493333333,13.0087333333,18.6052,11.9508666667
548.95,9.55759999999,29.5350666667,11.5378,29.5481666667,8.0722,11.3887333333,25.3360666667,13.0698,18.677,11.9956666667
549.29,9.59433333334,29.5664,11.5734,29.5920666667,8.1336,11.4562666667,25.3780666667,13.1268666667,18.7222,12.0372666667
549.64,9.61973333335,29.5856666667,11.6060666667,29.6346,8.14673333333,11.4615333333,25.4128666667,13.163,18.7727333333,12.0661333333
549.98,9.62706666665,29.5942666667,11.6211333333,29.6470333333,8.15373333333,11.4952666667,25.4269333333,13.1914,18.8040666667,12.109
550.32,9.62666666668,29.6007333333,11.6385333333,29.6549,8.17993333334,11.4995333333,25.4598,13.2014,18.8227333333,12.1324666667
550.66,9.64886666666,29.6382666667,11.6571333333,29.6758333333,8.18013333333,11.5238,25.4842666667,13.2292666667,18.8391333333,12.1572
551.01,9.64333333334,29.6715333333,11.6855333333,29.7057666667,8.18313333334,11.5387333333,25.5357333333,13.2456,18.8454666667,12.1722
551.35,9.63826666667,29.7182,11.7082666667,29.7401,8.18426666667,11.5540666667,25.5739333334,13.2658666667,18.8726,12.1850666667
551.69,9.63260000001,29.734,11.6949333333,29.7488666667,8.1852,11.5739333333,25.5696,13.2764666667,18.8960666667,12.2003333333
552.03,9.64499999999,29.8080666667,11.7424666667,29.8037333333,8.21253333333,11.6128,25.641,13.3274666667,18.9552,12.2362
552.38,9.644,29.8670666667,11.7448666667,29.8477666667,8.21933333333,11.619,25.653,13.3419333333,18.9852,12.2386
552.72,9.60653333332,29.8278666667,11.6852666667,29.7979,8.18486666667,11.5833333333,25.6306,13.3122,18.9396666667,12.2214
553.06,9.61919999999,29.8668666667,11.6979333333,29.8406333333,8.17626666666,11.5568,25.645,13.3243333334,18.9587333333,12.2269333333
553.40,9.58233333332,29.8414,11.6588666667,29.7996333333,8.13613333333,11.5229333333,25.6078666667,13.2844,18.9018666667,12.179
553.74,9.56166666666,29.8211333333,11.644,29.7808666667,8.11866666667,11.4993333333,25.6101333333,13.2527333334,18.8782666667,12.173
554.09,9.54299999999,29.8094,11.622,29.7499666667,8.0992,11.4875333333,25.5851333333,13.2487333333,18.8582666667,12.1518
554.43,9.52993333333,29.8334,11.6299333333,29.8004333333,8.10826666667,11.4944666667,25.6103333334,13.2519333333,18.8868,12.1776666667
554.77,9.53593333333,29.8550666667,11.6228666667,29.8082666667,8.12533333333,11.5026666667,25.6217333333,13.2652666667,18.8966666667,12.1778666667
555.11,9.52626666667,29.8824666667,11.6093333333,29.8137333334,8.1318,11.5062666667,25.6302,13.2866,18.9109333333,12.1802
555.45,9.55866666666,29.8952,11.6215333333,29.8143,8.15066666667,11.5299333333,25.6664666667,13.2996666667,18.8971333333,12.1802
555.80,9.60206666667,29.872,11.6319333333,29.8241666667,8.1976,11.5417333333,25.6814,13.3185333333,18.9062666667,12.1867333333
556.14,9.65620000001,29.9142666667,11.6945333333,29.8875,8.26026666667,11.6051333333,25.7608,13.4001333334,18.9652666667,12.253
556.48,9.65353333333,29.9096666667,11.712,29.885,8.26133333333,11.625,25.7527333333,13.3757333333,18.9726666666,12.2580666667
556.82,9.6774,29.9138,11.7508,29.8643,8.2754,11.6766666667,25.7880666667,13.402,18.9784,12.2906
557.16,9.68786666667,29.9477333333,11.7643333333,29.9014,8.30086666667,11.6996,25.8502666667,13.4328,19.0147333333,12.3262
557.50,9.72386666666,29.9983333333,11.7964666667,29.9479333333,8.34086666667,11.7242,25.8988666667,13.4747333333,19.0786666667,12.3768
557.85,9.7868,30.0843333333,11.8524666667,30.0288333333,8.40253333333,11.7931333333,25.9629333333,13.5322,19.1356,12.4333333333
558.19,9.80199999999,30.1112,11.8290666667,29.9989666667,8.39106666667,11.7666666667,25.9588666667,13.5294,19.1343333334,12.4196666667
558.53,9.85273333333,30.1519333333,11.8832666667,30.0456,8.4192,11.8008666667,26.0009333333,13.5609333333,19.1966,12.4858
558.87,9.87479999999,30.1220666667,11.8922,30.0137333333,8.44833333333,11.8158666667,25.9911333333,13.5484666667,19.2045333333,12.5032666667
559.21,9.89793333334,30.1544,11.9388666667,30.0445666667,8.4896,11.8432666667,26.0239333333,13.5824666667,19.2725333333,12.5769333333
559.55,9.88246666665,30.1898666667,11.9080666666,30.0306333333,8.46413333333,11.8324,26.0201333333,13.5618,19.2576,12.5826666666
559.89,9.86100000001,30.1854666667,11.8976,29.9931,8.46826666667,11.7995333333,25.9961333333,13.5380666667,19.2432,12.5654
560.23,9.82859999999,30.2176,11.8723333333,30.0055666667,8.44373333333,11.7669333333,26.01,13.5197333333,19.2366666667,12.5277333333
560.58,9.82073333333,30.2756666667,11.8713333333,30.0478,8.45933333333,11.7814,26.0202,13.5225333333,19.2478,12.5282
560.92,9.86146666667,30.3108666667,11.9044,30.0581666667,8.49,11.8136,26.0334,13.55,19.2818666667,12.5678666667
561.26,9.86640000001,30.3174666666,11.8928,30.0735333333,8.48113333333,11.8282666667,26.0392,13.5418666667,19.288,12.5442
561.60,9.85733333333,30.3071333333,11.8963333333,30.0684666667,8.47426666667,11.8326,26.0525333333,13.5207333333,19.2856,12.5561333333
561.94,9.83539999999,30.3042,11.8946666667,30.0777,8.4594,11.8415333334,26.0662,13.5221333333,19.2787333333,12.5409333333
562.28,9.82326666667,30.3018666667,11.8786666667,30.1018,8.4626,11.8278,26.0846,13.5368,19.2555333333,12.5306666667
562.62,9.79233333333,30.3244,11.8698,30.1319,8.40546666667,11.7884,26.0739333333,13.5128,19.2428666667,12.5204666667
562.96,9.81279999999,30.3376666667,11.8750666667,30.1339333333,8.419,11.7906,26.0836,13.5229333333,19.2413333333,12.5066666667
563.30,9.82026666668,30.3394,11.9281333333,30.1618,8.43713333333,11.8168666667,26.1142,13.5466666667,19.2788666667,12.5408666667
563.64,9.82099999999,30.3391333333,11.9262666667,30.1697,8.43326666667,11.8313333333,26.1058,13.545,19.2939333333,12.5325333333
563.99,9.87113333332,30.3178,11.9820666666,30.1706333333,8.50133333333,11.8924,26.1126666667,13.6088666667,19.3219333333,12.6210666667
564.33,9.91173333333,30.2612666667,11.9994,30.1488,8.5288,11.9142666667,26.0877333333,13.6001333333,19.3226,12.6515333333
564.67,9.88046666667,30.2071333333,11.9792666667,30.1183333333,8.50633333333,11.8986,26.0556,13.5506666667,19.2788,12.6216
565.01,9.89233333335,30.2417333333,12.0285333333,30.1335,8.53973333333,11.9193333333,26.0471333333,13.5703333333,19.2902,12.6486
565.35,9.90326666667,30.2456666667,12.0262666667,30.1291,8.5512,11.9263333333,26.0292,13.5678666667,19.2943333334,12.6490666667
565.69,9.91726666667,30.2366666667,12.0415333333,30.1470666667,8.56866666667,11.9355333333,26.0209333333,13.569,19.3093333333,12.6696666667
566.03,9.97193333331,30.2905333333,12.0954666667,30.1744666667,8.6056,12.0278,26.0600666667,13.5895333333,19.3727333333,12.7321333333
566.37,9.93933333335,30.2388,12.0640666667,30.1653333333,8.5714,12.0178666667,26.0468666667,13.5418666666,19.3456,12.6868666667
566.71,9.93733333335,30.2314,12.0741333333,30.1794666667,8.58226666667,12.0303333333,26.0458,13.5320666667,19.3520666667,12.7027333333
567.05,9.9082,30.2252666667,12.0299333333,30.1825,8.56273333333,12.0199333333,26.0132,13.4986666667,19.3074,12.6702666667
567.39,9.93413333333,30.2642,12.0691333333,30.2222,8.5954,12.0463333333,26.0688666667,13.5123333334,19.3217333333,12.7152
567.73,9.96480000001,30.3090666667,12.0714,30.2901,8.60666666667,12.0923333333,26.1205333333,13.515,19.3610666666,12.7258
568.07,9.98573333334,30.3648,12.1044,30.3425333333,8.62566666666,12.1144666667,26.1936,13.5582666667,19.402,12.7485333333
568.41,10.0489333333,30.4735333333,12.1755333333,30.4479,8.68666666667,12.1818,26.2873333333,13.6514,19.5023333333,12.832
568.75,10.0394,30.4356,12.1406666667,30.4305333333,8.64746666667,12.1789333333,26.2772666667,13.6375333333,19.4838,12.8166
569.09,10.0623333333,30.4421333333,12.1506666667,30.4733666667,8.646,12.2052666667,26.3131333333,13.6639333333,19.5004666667,12.8332666667
569.43,10.0796,30.4374,12.1541333333,30.4611666667,8.647,12.2268,26.3287333333,13.6715333333,19.4941333333,12.8472
569.77,10.0114666667,30.348,12.1078666667,30.4007,8.5986,12.1487333333,26.2662,13.6317333333,19.4268,12.7777333333
570.11,10.068,30.3955333333,12.1636666667,30.4117333333,8.68466666667,12.2145333333,26.3080666667,13.7068666667,19.4642,12.8544
570.45,10.0749333333,30.4096,12.1784,30.4132666667,8.7006,12.2479333333,26.3162666667,13.7266666667,19.4790666667,12.8599333333
570.79,10.1292666667,30.4325333333,12.2066,30.4198,8.71826666667,12.2694,26.3638666667,13.7710666667,19.5378,12.8901333333
571.13,10.1320666667,30.4338666667,12.2015333333,30.4214,8.7094,12.2818666667,26.3379333333,13.7834666667,19.542,12.8956
571.47,10.1307333333,30.42,12.1943333333,30.4060666667,8.70213333333,12.2576,26.3152666667,13.7796,19.548,12.8796
571.81,10.1513333333,30.4288666667,12.2197333333,30.4278666667,8.71146666667,12.2990666667,26.3260666667,13.8109333333,19.5828,12.9071333333
572.15,10.1228,30.3764,12.1857333333,30.3903333333,8.68806666667,12.2858666667,26.282,13.7642,19.5532666667,12.8643333333
572.49,10.1264,30.389,12.2033333333,30.3919,8.70406666666,12.2981333333,26.2930666667,13.7757333334,19.5588,12.8804666666
572.83,10.1506,30.4416,12.2475333333,30.4268,8.75413333333,12.3282,26.3175333333,13.8108,19.6058666667,12.9167333333
573.17,10.1829333333,30.5073333333,12.3216,30.5000666667,8.81313333333,12.4115333333,26.3918,13.8572,19.6725333333,12.9664
573.51,10.1701333333,30.5079333333,12.3062666667,30.4919,8.80273333333,12.4208666667,26.3828,13.8414,19.6715333333,12.9566
573.85,10.1727333333,30.5105333333,12.2939333334,30.492,8.78513333333,12.4069333333,26.386,13.8312,19.695,12.9462
574.19,10.1788666667,30.5191333334,12.3,30.5046333333,8.77906666667,12.3932,26.3866,13.8260666667,19.7092666667,12.9498
574.53,10.1794666667,30.4964,12.3166,30.4999333333,8.8052,12.4205333333,26.3576,13.8246666667,19.7237333333,12.972
574.87,10.1643333333,30.4710666667,12.3045333334,30.476,8.80273333333,12.4082,26.3528666667,13.8104666666,19.7402666667,12.9716
575.21,10.1508666667,30.4921333333,12.3192666667,30.5024666667,8.8042,12.4324666667,26.3742,13.8128,19.7326666667,12.9708666667
575.55,10.1224,30.4766666667,12.2912666667,30.4916333333,8.78326666667,12.4018,26.3655333333,13.7624666667,19.7174,12.9389333333
575.89,10.1622,30.5370666667,12.3209333333,30.5626,8.81333333333,12.4550666667,26.4166666667,13.8184,19.7703333333,12.9831333333
576.22,10.1808666667,30.5456,12.3218666667,30.6203666667,8.81833333333,12.4924666667,26.4655333333,13.831,19.8039333333,13.0123333333
576.56,10.181,30.5319333333,12.3398666667,30.6143333333,8.8092,12.505,26.4742666667,13.8394,19.8218,13.0074666667
576.90,10.1433333333,30.4874666667,12.279,30.5674666667,8.771,12.4507333333,26.4162666667,13.802,19.7905333333,12.9608666667
577.24,10.1952666667,30.5502666667,12.3319333333,30.6373666667,8.83153333333,12.4951333333,26.4634666667,13.8472666667,19.8461333333,13.0255333333
577.58,10.1734,30.5432666667,12.335,30.6637333333,8.82686666667,12.5000666667,26.4760666667,13.8411333333,19.8552,13.027
577.92,10.2356666667,30.5872666667,12.388,30.7213,8.8688,12.5708666667,26.5504,13.8963333333,19.8999333333,13.0812666667
578.26,10.2216666667,30.5919333333,12.3848,30.7493666667,8.8538,12.5732666667,26.5863333333,13.9092666667,19.9045333333,13.084
578.60,10.1945333333,30.6012,12.3716666667,30.7549333333,8.81113333333,12.5966,26.5931333333,13.8937333333,19.8922666667,13.0468666667
578.94,10.1898666667,30.5854,12.356,30.7449333333,8.78106666667,12.5716666667,26.5622666667,13.8904666667,19.8926666667,13.0342666667
579.28,10.2496,30.6491333333,12.4007333333,30.7883333333,8.8482,12.6375333333,26.6253333333,13.9687333333,19.957,13.0969333334
579.61,10.2445333333,30.6169333333,12.4060666667,30.7756666667,8.839,12.6084666667,26.6108,13.9552,19.9495333333,13.0966666667
579.95,10.2733333333,30.7034666667,12.4780666667,30.8620333333,8.9068,12.6632666667,26.6528,14.0192,20.0186,13.1403333333
580.29,10.232,30.6953333333,12.4196666666,30.8835,8.87666666667,12.6421333333,26.6509333333,13.9703333333,19.9862,13.1376
580.63,10.2910666667,30.749,12.4971333333,30.9589,8.92593333333,12.6862,26.7146,14.0127333333,20.079,13.1967333333
580.97,10.3222666667,30.7709333333,12.4999333333,30.9897666667,8.91906666667,12.7216666667,26.7486666667,14.026,20.1176,13.1985333333
581.31,10.3840666666,30.8346,12.547,31.0853333333,8.95953333333,12.8043333333,26.7945333333,14.1001333333,20.1589333333,13.2292666667
581.65,10.3617333334,30.8232666667,12.5404666667,31.1150333333,8.93113333333,12.8246,26.784,14.0641333333,20.1716,13.2167333333
581.98,10.4030666667,30.8900666667,12.5754666667,31.1662666667,8.96573333333,12.8831333333,26.8024,14.0886666667,20.2106666667,13.2597333333
582.32,10.5056666667,30.9152666667,12.6418666667,31.2569333333,9.05226666667,12.9386,26.8778,14.1730666667,20.2836,13.3532
582.66,10.5594,30.9720666667,12.6738666667,31.3151333333,9.089,13.0084,26.9619333333,14.2366,20.3448666667,13.3943333333
583.00,10.4741333333,30.9383333333,12.6138666667,31.3141333333,9.0222,12.9593333333,26.9031333333,14.1711333333,20.2864,13.3195333333
583.34,10.4944,30.9960666667,12.6332,31.3273,9.04953333333,13.0010666667,26.9192666667,14.1818666667,20.3188,13.3347333333
583.68,10.5302,31.0081333333,12.6465333333,31.3338333333,9.0604,13.0123333333,26.9304,14.1948,20.3317333333,13.3333333333
584.01,10.5258666666,31.0086666667,12.6512666667,31.3017333333,9.0602,13.0116,26.9391333333,14.1799333334,20.3160666667,13.3092
584.35,10.6516,31.1343333333,12.7146,31.4161333333,9.16106666667,13.1128666667,27.0590666667,14.3052,20.4178666667,13.4134
584.69,10.6662666667,31.1727333333,12.7488666667,31.4413333333,9.17213333334,13.1431333333,27.0918666667,14.3497333333,20.4402666667,13.4424666667
585.03,10.6064,31.1371333333,12.6832666667,31.3526333333,9.11086666667,13.0614666666,27.0257333333,14.2932666667,20.4006,13.3796666667
585.37,10.6295333333,31.1806666667,12.7093333333,31.3901,9.15173333333,13.0885333333,27.0441333333,14.3444,20.4383333333,13.4158666667
585.70,10.638,31.2101333333,12.738,31.4326666667,9.18313333333,13.1116666667,27.0865333333,14.3965333333,20.4874,13.4221333333
586.04,10.6383333333,31.248,12.7596,31.4583666667,9.2158,13.1537333333,27.0922666666,14.4035333333,20.5074666667,13.4324666667
586.38,10.6814,31.2833333333,12.8176,31.5294,9.27673333333,13.1913333333,27.1283333333,14.4297333333,20.5852,13.516
586.72,10.7564666667,31.2899333333,12.8463333333,31.5549666667,9.30646666666,13.2410666667,27.1532,14.5089333333,20.6496,13.5926
587.06,10.7765333333,31.2844,12.8514666667,31.5745,9.31393333333,13.2469333333,27.1972,14.5337333333,20.6594666667,13.6132
587.39,10.7791333333,31.2686,12.8142666667,31.5181,9.29780000001,13.2598666667,27.1980666667,14.5366666667,20.6634,13.6205333333
587.73,10.8304,31.3230666667,12.8522,31.6081666666,9.35453333333,13.3264666667,27.2483333333,14.615,20.7265333333,13.6968
588.07,10.7083333333,31.2438666667,12.7776,31.5556666667,9.2554,13.2464,27.1545333334,14.5128,20.6229333333,13.6068666667
588.41,10.707,31.2268,12.7966666667,31.5430666667,9.26293333333,13.276,27.1270666667,14.5066,20.6348666667,13.6179333333
588.74,10.7434666666,31.2186666667,12.8084666667,31.5626333333,9.30866666666,13.3236666666,27.1696,14.5075333333,20.6795333333,13.6870666667
589.08,10.6816,31.1731333333,12.7256666667,31.5279666667,9.24266666667,13.2515333333,27.1441333333,14.4408666667,20.6088666667,13.6215333334
589.42,10.6870666667,31.1508666667,12.6954,31.5305333333,9.21793333333,13.2625333333,27.1441333333,14.4102666667,20.6014,13.6294
589.76,10.6962,31.167,12.6982,31.5405666667,9.2202,13.2831333333,27.1751333333,14.4449333333,20.6146,13.649
590.09,10.6000666667,31.1236666667,12.6166,31.4454,9.189,13.2288,27.1184666667,14.3941333333,20.5293333333,13.5670666667
590.43,10.5863333333,31.1570666667,12.6350666667,31.4675666667,9.1908,13.2188,27.1566,14.3582,20.5264,13.5514
590.77,10.6141333333,31.1672666667,12.6478666667,31.4920666667,9.24,13.2734,27.1711333333,14.3655333333,20.5588666667,13.5938
591.11,10.6282,31.1766666667,12.7011333333,31.5392666667,9.26833333333,13.2920666667,27.1828,14.3685333333,20.5648666667,13.6380666667
591.44,10.7200666667,31.2158666667,12.7582666667,31.5775333333,9.34133333332,13.3427333333,27.2516666667,14.4172,20.6459333333,13.6688
591.78,10.7254666667,31.2001333333,12.7394,31.527,9.33033333334,13.3262,27.2433333334,14.4057333333,20.6631333333,13.6484666667
592.12,10.7350666667,31.2211333333,12.7508666667,31.5706666667,9.34246666667,13.3540666667,27.3034666667,14.4406666667,20.7133333333,13.6652666667
592.46,10.7330666667,31.2538666667,12.768,31.5669666667,9.33453333332,13.3683333333,27.3138,14.4374,20.6998,13.6743333333
592.79,10.7588666667,31.3172,12.8009333333,31.5964666667,9.37659999999,13.3980666667,27.3532,14.4556,20.7472,13.7215333333
593.13,10.7513333333,31.3533333333,12.8126666667,31.598,9.38886666666,13.4132,27.3686,14.4554,20.7618666667,13.7614
593.47,10.7886,31.3696,12.8291333333,31.5991333333,9.39593333333,13.416,27.3731333333,14.4823333333,20.789,13.7932
593.80,10.8552666667,31.3878,12.8599333333,31.6257,9.41,13.4532,27.4103333333,14.5034,20.8144666667,13.8584666667
594.14,10.8836666667,31.3738666667,12.8788666667,31.6064,9.44446666666,13.5050666667,27.4049333334,14.5425333333,20.8206666667,13.9088
594.48,10.7845333333,31.315,12.8034666667,31.5500333333,9.35973333334,13.4061333333,27.3347333333,14.4912666667,20.7258,13.8142
594.81,10.7704,31.2927333333,12.7554,31.5100666667,9.34493333333,13.3968666667,27.3247333333,14.4849333333,20.7278666667,13.7752666667
595.15,10.6657333333,31.193,12.6444,31.4038333333,9.21806666667,13.2974,27.2089333333,14.3803333333,20.6183333333,13.7052666667
595.49,10.6961333333,31.2042666667,12.6636666667,31.4105333333,9.23566666667,13.3496666667,27.2407333333,14.4017333333,20.6246,13.7490666667
595.82,10.7106666667,31.1743333333,12.6356,31.3958,9.23986666667,13.3052666667,27.2264,14.3970666667,20.5940666666,13.7544666667
596.16,10.7559333333,31.1688,12.6535333333,31.4084666667,9.27299999999,13.3364,27.2375333333,14.4524,20.6136666667,13.7774666666
596.50,10.7606,31.1628666667,12.6476,31.4075666667,9.27046666666,13.3406,27.223,14.4816666667,20.6275333333,13.7860666667
596.83,10.7526,31.1455333333,12.6212,31.4009333333,9.24546666667,13.2804,27.2145333333,14.481,20.6035333333,13.7252
597.17,10.7091333333,31.1268666667,12.5926666666,31.3748666667,9.22719999999,13.238,27.2094,14.4218666667,20.5518,13.6918
597.51,10.7077333333,31.1069333333,12.6099333333,31.3715,9.23386666667,13.2341333333,27.2045333333,14.4257333333,20.5457333333,13.6882
597.84,10.6736,31.1008666667,12.5881333333,31.3855666667,9.20613333333,13.1909333333,27.2069333333,14.4234,20.5155333333,13.6815333333
598.18,10.7396666667,31.1490666667,12.6376666667,31.4164,9.2498,13.2395333333,27.2786,14.469,20.5829333333,13.7451333333
598.52,10.7772666667,31.2261333333,12.6802666667,31.4991,9.2788,13.2636666667,27.3539333333,14.5118,20.6048,13.8194666667
598.85,10.8120666667,31.2852,12.7073333333,31.5281,9.3286,13.3214666667,27.3956,14.5602,20.6362666666,13.8513333333
599.19,10.7854666666,31.2631333333,12.7131333333,31.5377666667,9.31013333334,13.2766,27.3778,14.5618,20.6075333333,13.8486
599.53,10.7392666667,31.2676,12.6771333333,31.5161666667,9.28020000001,13.2679333333,27.373,14.5279333333,20.5558,13.8287333333
599.86,10.7384,31.3471333334,12.7282,31.5825333333,9.28479999999,13.282,27.4394666667,14.5246666667,20.5837333333,13.875
600.20,10.7388666667,31.3594,12.7345333333,31.5831,9.29913333333,13.2972666667,27.4522,14.558,20.5702666667,13.8899333333
600.53,10.7126666667,31.3715333334,12.7496666667,31.5933,9.28913333334,13.354,27.4696666667,14.5515333333,20.5671333333,13.9225333333
600.87,10.7723333333,31.4205333333,12.7865333333,31.6386666667,9.34486666667,13.4255333333,27.5122666667,14.6106666667,20.636,14.0002
601.21,10.7502666667,31.4068666667,12.7659333333,31.6130333333,9.31073333333,13.411,27.4828666667,14.6110666667,20.6278666667,13.9887333333
601.54,10.8356,31.4608,12.8251333333,31.6355,9.39313333333,13.508,27.5389333333,14.6494,20.7204,14.0589333333
601.88,10.7867333333,31.4448666667,12.8103333333,31.5996666667,9.37473333332,13.505,27.5064666667,14.6374666667,20.7008666667,14.0397333333
602.21,10.7060666667,31.3712,12.7508,31.5358666667,9.3078,13.4324666667,27.4284,14.5798666667,20.6376,13.9691333333
602.55,10.7508666667,31.4336,12.8427333333,31.5935666667,9.35839999999,13.4716,27.4772666667,14.6426666667,20.6950666667,14.0545333333
602.88,10.7909333333,31.484,12.8473333333,31.6219,9.37246666668,13.5225333333,27.5004666667,14.6710666666,20.718,14.1023333333
603.22,10.8593333333,31.4844666666,12.9051333333,31.6477333333,9.43806666665,13.5388,27.4981333333,14.7095333333,20.7566666667,14.1528666667
603.56,10.866,31.4680666667,12.8934666667,31.6529666667,9.45639999999,13.563,27.4995333333,14.7203333333,20.7666666667,14.1336666667
603.89,10.8962666667,31.4652666667,12.9262,31.6642666667,9.49360000001,13.5958666667,27.5581333333,14.7398666667,20.7738666667,14.1825333333
604.23,10.9245333333,31.4614,12.9476666667,31.6647333333,9.53606666667,13.6110666667,27.5616666667,14.7588,20.7938,14.1962
604.56,10.9231333333,31.4682,12.9692,31.6757333333,9.54379999999,13.6196666667,27.5626,14.7782666667,20.7872,14.2148666667
604.90,10.937,31.4800666667,12.976,31.6878333333,9.58046666667,13.6446666667,27.5678,14.7734666667,20.7996666667,14.2312
605.23,10.9042,31.461,12.9552,31.6834,9.55319999999,13.608,27.524,14.7608666667,20.7569333334,14.1938666667
605.57,10.9032666667,31.4477333333,12.9312,31.6771333333,9.51733333333,13.5893333333,27.5158666667,14.7389333333,20.7365333333,14.1720666667
605.90,10.9311333333,31.4618666667,12.9464,31.6526333334,9.5472,13.6254,27.5392,14.7542,20.7381333333,14.1788
606.24,10.8990666667,31.4054666667,12.9040666667,31.6348,9.52966666667,13.5922,27.5284666667,14.7247333334,20.7006,14.1282666667
606.58,10.9388666667,31.4588,12.9600666667,31.6895,9.61066666665,13.6576666667,27.6016666667,14.7728666667,20.7746666667,14.1698666667
606.91,10.8707333333,31.4174,12.9181333333,31.6355666667,9.56826666665,13.6491333333,27.5796666667,14.7318,20.7336666667,14.1155333333
607.25,10.8694666667,31.4433333333,12.9430666667,31.6478,9.58753333334,13.6534,27.6086666667,14.7324666667,20.754,14.1326
607.58,10.9076,31.4772,12.9710666667,31.6681333333,9.6018,13.692,27.6241333333,14.7471333333,20.7878666667,14.1476
607.92,10.8948666667,31.4591333333,12.9595333333,31.6678666667,9.59013333333,13.6710666667,27.6076666667,14.7134,20.7421333333,14.1291333333
608.25,10.8918,31.4403333333,12.923,31.7001666667,9.55666666666,13.6610666667,27.6060666667,14.6884,20.747,14.1129333333
608.59,10.9022666667,31.4474666667,12.9052,31.7330666667,9.55520000001,13.6694,27.6403333333,14.6984666667,20.7452666667,14.1382666667
608.92,10.8992,31.4652666667,12.9199333333,31.7741,9.598,13.7173333333,27.6778,14.7243333333,20.7858666667,14.175
609.26,10.9403333333,31.4987333333,12.9713333333,31.9012333333,9.64473333333,13.7782666667,27.7205333333,14.7629333333,20.8082666667,14.2298666667
609.59,10.9534,31.5195333333,13.0158,32.0155333333,9.67813333333,13.8299333333,27.7615333333,14.7912,20.8728,14.2851333334
