wavelength,Back_RamBref,Belly_RamBref,Breast_RamBref,Crissum_RamBref,Crown_RamBref,DorTail_RamBref,Rump_RamBref,Throat_RamBref,WingTip_RamBref
552.72,11.9013333333,17.6936666666,17.0613,12.4050333333,10.5172666667,10.6191666667,10.0323333333,15.98,13.794
553.06,11.9028,17.7286,17.0955333333,12.4165333333,10.5322,10.5916666667,10.0312666667,15.9780666667,13.7866666667
553.40,11.9902,17.8822,17.2313666667,12.5617,10.6244666666,10.6914,10.1397333333,16.0985333333,13.9102
553.74,12.0516,17.9576,17.3092,12.6130666667,10.6776666667,10.7342333333,10.2378,16.1518,13.9801333333
554.09,12.1248,18.0826666667,17.4109666667,12.7198333333,10.7463333333,10.8150333333,10.3371333333,16.2033333333,14.0436666667
554.43,12.1475333333,18.1228,17.4514,12.7832333333,10.7954666667,10.8382666667,10.3668666667,16.26,14.0452666667
554.77,12.2538666667,18.2685333333,17.5490333333,12.904,10.931,10.9343333333,10.5338,16.3829333333,14.1476666666
555.11,12.3363333333,18.4070666667,17.6267333333,12.9981333333,11.0021333333,10.9966666667,10.6292,16.4575333333,14.227
555.45,12.4299333333,18.5197333333,17.7376666667,13.0846,11.0932,11.0738666667,10.7416666667,16.5518,14.3088666667
555.80,12.4125333333,18.5361333333,17.7975,13.0519666667,11.0715333333,11.0219666667,10.6927333333,16.5517333333,14.2949333333
556.14,12.455,18.5968,17.8551,13.1271333333,11.0934,11.0724666667,10.7578,16.5864,14.3574
556.48,12.4996666667,18.6882,17.9357,13.2136666667,11.1692666667,11.1266333333,10.8250666667,16.6729333333,14.3997333333
556.82,12.4254666667,18.6478,17.8894666667,13.1618,11.0886666667,11.0913333333,10.7688,16.6388,14.3450666667
557.16,12.3558,18.5953333333,17.8502333333,13.1126666667,10.9727333333,10.9982333333,10.7114666667,16.59,14.2413333333
557.50,12.3554,18.6172,17.8728,13.1427333333,10.9630666667,10.9916,10.7150666667,16.6089333333,14.2402666666
557.85,12.3384666667,18.6634,17.8815666667,13.1382333333,10.9184,11.0021,10.6753333333,16.6061333333,14.2106666667
558.19,12.3516,18.7439333333,17.9729666667,13.1553,10.9194666667,11.0034666666,10.6934,16.6598666667,14.2282
558.53,12.3314,18.8021333333,18.0264333333,13.1976,10.9056,10.9928666667,10.6976,16.6955333333,14.2372666666
558.87,12.2298,18.7813333333,17.9903666667,13.1651,10.8253333333,10.9192666667,10.6716,16.6446666667,14.148
559.21,12.2254666667,18.8717333333,18.0341,13.2227,10.8373333333,10.9440666667,10.6957333333,16.6649333333,14.1506666667
559.55,12.2344666667,18.9213333333,18.0910333333,13.2714333333,10.8532,10.9909,10.7934,16.7228666667,14.1860666667
559.89,12.1575333333,18.8824,18.0338333333,13.2359666667,10.7490666667,10.8931333334,10.7364,16.7107333333,14.0952666667
560.23,12.2051333333,18.9594666667,18.1456333333,13.3101333333,10.7818666667,10.9377,10.7994666667,16.7866666667,14.1622666667
560.58,12.3199333333,19.1065333333,18.3175666667,13.4509,10.9218,11.0446,10.9546666667,16.9347333333,14.2655333333
560.92,12.3552,19.15,18.3862666667,13.4547333333,10.9259333333,11.0312,10.9924666667,16.9553333334,14.2579333333
561.26,12.3454,19.2102,18.4299666667,13.4652666667,10.9219333333,11.0326333333,10.9978666667,16.9745333333,14.2605333333
561.60,12.3208666667,19.1838,18.4408,13.4868,10.9316666667,10.9962333333,11.0288,16.9842,14.2752
561.94,12.311,19.2062666667,18.4216666667,13.4933333333,10.9178666667,10.9715333333,11.0481333333,16.9838,14.2692666667
562.28,12.3666666667,19.2710666667,18.4882333333,13.5428,10.9482666667,11.0269333333,11.1213333333,17.0237333333,14.2809333333
562.62,12.4482,19.3531333333,18.6146666667,13.629,11.0192666667,11.0538333333,11.1756,17.1192666667,14.3638
562.96,12.4156,19.3292,18.6001333333,13.6161666667,10.9964666667,11.0156,11.1846666667,17.0964666667,14.3530666667
563.30,12.3678,19.3254,18.5585333333,13.6031333333,10.9267333333,10.9576,11.119,17.0333333333,14.2901333333
563.64,12.4397333333,19.4544666667,18.7121666667,13.7065,11.0056666667,11.0625666667,11.2212666667,17.0972,14.3604666667
563.99,12.4610666667,19.5350666667,18.7915,13.7401,10.9994,11.0910333333,11.2579333333,17.1276,14.3625333333
564.33,12.4234666667,19.5322666667,18.7481,13.7559,10.9362666667,11.0398333333,11.2467333333,17.1058,14.349
564.67,12.4254666667,19.6258666666,18.8225,13.8537666667,10.9793333333,11.1144666667,11.3018,17.1366,14.4314666667
565.01,12.4523333333,19.6729333333,18.8879666667,13.9063,10.9836666667,11.1368,11.3429333334,17.1833333333,14.425
565.35,12.4795333333,19.749,18.9331,13.9553666667,10.9802666667,11.1428333333,11.3805333333,17.1959333333,14.4250666667
565.69,12.4908666667,19.8030666667,18.9993333333,14.0279333333,10.9881333333,11.1548,11.4055333333,17.1974666667,14.4506
566.03,12.4537333334,19.7815333333,18.9947666667,14.0070666667,10.9753333334,11.0977333333,11.3782,17.1421333333,14.4170666667
566.37,12.4882,19.8722,19.0198666667,14.0719,10.995,11.1632,11.437,17.1562,14.453
566.71,12.4704666667,19.9010666667,19.0274333333,14.0819333333,10.9497333333,11.1427666667,11.4194666667,17.1390666667,14.4224
567.05,12.525,20.0265333333,19.1312333333,14.1977666667,11.0199333333,11.2197333333,11.5443333333,17.2073333333,14.5008666667
567.39,12.5733333333,20.1210666667,19.1941666667,14.2710666667,11.0875333334,11.2551,11.6120666667,17.274,14.5786
567.73,12.5726666667,20.1624666667,19.2055333333,14.3085333333,11.1180666667,11.2435666667,11.6376,17.2523333333,14.5990666667
568.07,12.5924,20.2358,19.265,14.3442666667,11.1498,11.2588333333,11.681,17.254,14.6049333333
568.41,12.5800666667,20.2556666666,19.2762,14.3762333333,11.1392,11.2163,11.6898,17.2577333333,14.5688
568.75,12.6019333333,20.3655333333,19.3278333333,14.4757,11.2016,11.2566333333,11.7567333333,17.2849333333,14.6374
569.09,12.5724,20.4061333333,19.3789333333,14.4823333333,11.1936666667,11.2547,11.7842666667,17.2752,14.613
569.43,12.6254666667,20.508,19.4617333333,14.5413666667,11.2616666667,11.3269333333,11.8666,17.3449333333,14.6862
569.77,12.6584666667,20.6100666666,19.5494333333,14.6050333333,11.2662,11.3461333333,11.9186,17.3742666667,14.7264
570.11,12.6758,20.7028,19.6627,14.6679666667,11.3147333333,11.3604,11.9920666667,17.4385333333,14.7658666667
570.45,12.7739333333,20.8578666667,19.8064333333,14.7914333333,11.4464666667,11.4824666667,12.1428666667,17.5570666667,14.8872
570.79,12.8110666667,20.9300666667,19.8901666667,14.8540333333,11.5114,11.5061,12.1970666667,17.6432,14.9174666667
571.13,12.8322,20.9712,19.9407666667,14.8991333333,11.482,11.5027,12.2534666667,17.6362666667,14.8885333333
571.47,12.8058666667,20.9674,19.9533,14.9132,11.4345333333,11.4764,12.2660666667,17.6322666667,14.8556666667
571.81,12.7368,20.9545333333,19.9152,14.8832333333,11.3826666667,11.4452666667,12.2488666667,17.6083333333,14.7932666667
572.15,12.8135333333,21.0553333334,20.0,14.9579666667,11.4616,11.5199333333,12.3362666667,17.6873333333,14.8757333333
572.49,12.7900666667,21.0141333333,19.9901666667,14.9411666667,11.398,11.4783666667,12.3178,17.6616,14.8131333333
572.83,12.8272,21.0536,20.0359333333,14.9967666667,11.4011333333,11.4735,12.3476666667,17.6946,14.8387333333
573.17,12.8044666667,21.0483333333,20.0146,15.0191333333,11.3472,11.4170666667,12.3509333334,17.6775333333,14.7922
573.51,12.8318666667,21.0974,20.0573333333,15.0784,11.3651333333,11.4495333333,12.4126666667,17.7268666667,14.8111333333
573.85,12.8196666667,21.0952666667,20.0392333333,15.0871,11.3100666666,11.4156,12.4239333333,17.7265333333,14.7611333333
574.19,12.7852666667,21.089,20.0564666667,15.1223,11.2537333333,11.3388333333,12.4076,17.707,14.7224666667
574.53,12.7938666667,21.0938666667,20.0524,15.1434666667,11.2096666667,11.3314333333,12.41,17.6632666667,14.7010666667
574.87,12.8024666667,21.1262666667,20.078,15.1739,11.2342,11.3383,12.4232,17.702,14.7234666667
575.21,12.8230666667,21.1782,20.1064,15.2068666667,11.2404666667,11.3435333333,12.4699333333,17.7316,14.7354
575.55,12.9504,21.3129333333,20.2628333333,15.3887,11.3416,11.4620333333,12.5922666667,17.832,14.8529333333
575.89,12.9664,21.349,20.3372333333,15.4109666667,11.3303333333,11.4669,12.658,17.8459333333,14.8326
576.22,13.0576,21.4690666667,20.4594333333,15.5204,11.416,11.5489333333,12.8152,17.9335333333,14.915
576.56,13.0562666667,21.5244666667,20.4851666667,15.5670333333,11.4218666667,11.5924333333,12.8963333333,17.9636,14.9414
576.90,13.0854,21.6212,20.6109666667,15.6295,11.4654666667,11.6463333333,12.9590666667,17.9802666667,14.9582666667
577.24,13.0350666667,21.6228666667,20.5854666667,15.6327,11.4520666667,11.6225,12.9592666667,17.9758666667,14.9392
577.58,13.0192,21.6294,20.5892333333,15.6645,11.4427333333,11.6198666667,12.9874,17.9292,14.9344666667
577.92,13.0531333333,21.6948,20.6569666667,15.7010333333,11.4952,11.6941333333,13.0752,17.9808666667,14.9826666667
578.26,13.0181333333,21.7170666667,20.6998333333,15.6932666667,11.4946666667,11.6516,13.0972666667,17.987,14.9745333333
578.60,12.9705333333,21.7289333333,20.6768,15.6918333333,11.4708,11.6304,13.1115333333,17.9356666667,14.9231333333
578.94,12.9498,21.7662666667,20.7129,15.7071,11.4844666667,11.6289,13.1325333333,17.9538666667,14.9107333333
579.28,12.8811333333,21.7553333333,20.684,15.6369666667,11.4252666666,11.5343333333,13.1284,17.9099333334,14.8458666667
579.61,12.8206,21.7330666667,20.6314333333,15.6696,11.3877333333,11.5008666667,13.1071333333,17.8592666667,14.8304
579.95,12.7088666667,21.6935333333,20.5875666667,15.6106333333,11.293,11.4108666667,13.0249333333,17.7789333333,14.7388
580.29,12.7265333333,21.7374666667,20.6654333333,15.6926666667,11.3521333333,11.4368666667,13.0523333333,17.8398,14.76
580.63,12.7184,21.7213333333,20.6027333333,15.7183333333,11.311,11.3947,13.0838,17.8197333333,14.737
580.97,12.6649333333,21.6858666667,20.5742666667,15.6815,11.2079333333,11.2563666667,13.0306,17.7846,14.6408
581.31,12.7282,21.7660666667,20.6930666667,15.7647666667,11.2854666667,11.302,13.1069333333,17.8753333333,14.7220666667
581.65,12.7073333333,21.7546,20.6286666667,15.7375333333,11.2078,11.2370333333,13.0925333333,17.8472666667,14.66
581.98,12.7119333333,21.7909333333,20.6538666667,15.8258666667,11.1885333333,11.2849333333,13.1120666667,17.8807333333,14.6376
582.32,12.7149333333,21.7868666667,20.7010333333,15.8541,11.1780666667,11.2747333333,13.1415333333,17.8983333333,14.6231333333
582.66,12.7896,21.866,20.7612,15.9916333333,11.2356666667,11.3361666667,13.2513333333,17.9781333333,14.7071333333
583.00,12.8776,21.9266,20.8343333333,16.1239,11.3024666667,11.423,13.3497333333,18.0292666667,14.7710666667
583.34,12.9164666667,22.0064666667,20.8588666667,16.1162333333,11.3104,11.4171666667,13.4144,18.0684,14.7851333333
583.68,12.8896666667,22.0308666667,20.8705,16.1439,11.2955333333,11.3940666667,13.4388666667,18.0204666667,14.7638
584.01,12.9292666667,22.0789333333,20.9156,16.1988,11.3037333333,11.3879,13.4945333333,18.0353333333,14.7625333333
584.35,12.9262,22.1326666667,21.0213666667,16.2483333333,11.3600666667,11.4359,13.5411333333,18.1035333333,14.7858
584.69,13.1341333333,22.3885333333,21.2683333333,16.5348666667,11.5679333333,11.7005333333,13.8030666667,18.2851333333,15.0083333333
585.03,13.1657333333,22.4432,21.2540666667,16.6307666667,11.6201333334,11.7803666667,13.9119333333,18.3303333333,15.0268666667
585.37,13.1414666667,22.5012666667,21.2961666667,16.7001333333,11.6504,11.7621333333,13.9323333333,18.2989333333,15.0425333333
585.70,13.2338666667,22.6636666667,21.4052,16.8324333333,11.7689333333,11.8664333333,14.0811333333,18.3639333333,15.1687333333
586.04,13.2406666667,22.696,21.3955666667,16.8528,11.7353333333,11.8345333333,14.1112,18.3286,15.138
586.38,13.1571333333,22.6610666667,21.4005333333,16.8291,11.6598666667,11.7662,14.0824666667,18.216,15.0248
586.72,13.2123333333,22.7623333333,21.46,16.901,11.6732,11.7860666667,14.1508,18.2615333334,15.0398
587.06,13.1157333333,22.6858666667,21.4246666667,16.8646,11.5538666667,11.6946,14.0707333333,18.1793333333,14.8918
587.39,13.2006666667,22.8368666667,21.5161333333,16.9407666667,11.6348666667,11.7560333333,14.1779333333,18.283,14.9540666667
587.73,13.2301333334,22.9629333333,21.6469,17.0260666667,11.665,11.8305,14.2816666667,18.3164666667,15.0004666667
588.07,13.2301333333,23.0428,21.6874,17.1050333333,11.6686666667,11.8286666666,14.328,18.3308666667,15.0025333333
588.41,13.2168666667,23.0356666667,21.6522333333,17.0725666667,11.6286,11.7915333333,14.3452666667,18.3388666667,14.9827333333
588.74,13.1575333333,23.0914666667,21.7140666667,17.1217,11.5832666667,11.7572666667,14.3384666667,18.3482666667,14.9262
589.08,13.1170666667,23.0657333333,21.7351,17.0612666667,11.5083333333,11.7233666667,14.3221333333,18.3400666667,14.8606666667
589.42,13.1315333333,23.0270666667,21.751,17.0157333333,11.4488,11.6737333333,14.3291333334,18.3329333333,14.8467333333
589.76,13.0855333334,23.0902666667,21.8022666667,17.0286,11.4286666667,11.6701,14.3279333333,18.3982666667,14.8404666667
590.09,13.2414,23.3054666667,21.9701333333,17.2174,11.5818666666,11.8084666667,14.5238666667,18.5584666667,15.0192666667
590.43,13.1684,23.3433333333,21.9798666667,17.1701666667,11.5434666667,11.7624666667,14.5040666667,18.5418666667,14.9599333333
590.77,13.2513333333,23.5308666667,22.094,17.3571,11.6704,11.8615666667,14.6544,18.6544,15.0992666667
591.11,13.2704,23.5838,22.1234666667,17.4343666667,11.6676,11.8783333333,14.71,18.6829333333,15.137
591.44,13.2624,23.5755333333,22.0726333333,17.4469666667,11.6575333333,11.848,14.7552,18.7072,15.1479333333
591.78,13.3316666667,23.6046,22.1046333333,17.4811333333,11.6222,11.8689666667,14.8122666666,18.7503333333,15.1858
592.12,13.2624666667,23.5748,22.0848666667,17.4613666667,11.5646666667,11.8057333333,14.7716,18.6367333333,15.0980666667
592.46,13.4115333333,23.7598666667,22.2372666667,17.5905333333,11.6539333333,11.9083666667,14.9109333333,18.7750666667,15.2039333333
592.79,13.5188666667,23.9564,22.3859,17.792,11.7741333333,12.0112333333,15.0913333333,18.9042666667,15.32
593.13,13.4836,24.0534666667,22.4189666667,17.8964666667,11.8107333333,12.0061333333,15.1517333333,18.9023333333,15.3399333333
593.47,13.5278,24.1624666667,22.4977666667,17.9812333333,11.8591333333,12.0393,15.2370666667,18.9271333333,15.3972666667
593.80,13.5144666667,24.1480666667,22.4939,17.9889,11.8106666667,12.0207,15.2150666667,18.9464,15.3526666667
594.14,13.5399333333,24.2010666667,22.5783,18.1313333333,11.814,12.0153666667,15.3023333334,18.9722666666,15.4124666667
594.48,13.6661333333,24.3324666667,22.7182333333,18.2805666667,11.8960666667,12.1068666667,15.4390666666,19.0856666666,15.4937333334
594.81,13.7442,24.477,22.8857333333,18.4173333333,11.9508,12.1917,15.5562666667,19.1950666667,15.5709333333
595.15,13.783,24.5596,22.9315,18.4564333333,11.9661333333,12.2139,15.5469333333,19.216,15.5648666667
595.49,13.7712,24.6493333333,23.0200333333,18.4814333333,11.9648666667,12.1945666667,15.6031333334,19.2259333333,15.5695333333
595.82,13.7610666667,24.7255333333,23.0906,18.5196333333,11.9748,12.1709666667,15.6324666667,19.2535333333,15.5848666667
596.16,13.6671333333,24.6656666667,23.0198,18.4892,11.8890666667,12.0816333333,15.6042666667,19.1388,15.5133333333
596.50,13.646,24.6552,22.9925333333,18.4713,11.8371333333,12.0710333333,15.6048666667,19.0773333333,15.4834
596.83,13.5917333333,24.6512,22.9937333333,18.4812666667,11.7805333333,12.0327333333,15.6168,19.057,15.4047333333
597.17,13.5527333333,24.6418,23.0052333333,18.5017,11.7175333333,11.9893,15.6167333333,19.0087333333,15.3509333333
597.51,13.5432666667,24.6972666667,23.0223,18.4936333333,11.6824666667,11.9627,15.646,18.9879333333,15.3279333333
597.84,13.5202,24.7264,23.0093,18.4968666667,11.6812,11.9792666667,15.6599333333,18.9814,15.3133333333
598.18,13.4922,24.7118666667,22.9750333333,18.4545,11.6370666667,11.9427333333,15.6278,18.9296666667,15.2793333333
598.52,13.5153333333,24.752,22.9882333333,18.4834,11.6856,11.9532666667,15.6859333333,18.9566,15.3098666667
598.85,13.4779333333,24.7929333333,23.046,18.5223666667,11.6712,11.9576,15.7438,18.9177333333,15.2999333333
599.19,13.5315333333,24.854,23.0826,18.5866,11.7518,11.9953333333,15.8137333333,18.9813333333,15.3082
599.53,13.5848666667,24.9846,23.2118666667,18.7097333333,11.8065333333,12.1083333333,15.931,19.0958,15.3778666667
599.86,13.6179333333,25.0699333333,23.3625,18.7670666667,11.8462666667,12.157,16.0000666666,19.1556666667,15.4319333333
600.20,13.5906666667,25.1372666667,23.4184666667,18.8373666667,11.8284666667,12.1019333333,15.9934666667,19.1948666667,15.3948
600.53,13.6712666667,25.2583333333,23.4971333333,18.9214,11.9067333333,12.1635,16.0655333334,19.3284666667,15.4696
600.87,13.8766666667,25.5185333333,23.6962666667,19.1492333333,12.1047333333,12.3936333333,16.2967333333,19.5457333333,15.6742666667
601.21,13.7979333333,25.5524666667,23.7014666667,19.1566666667,12.0672,12.3225666667,16.2471333333,19.5174,15.6318
601.54,13.8439333333,25.6308666667,23.8527,19.2501333333,12.1200666667,12.3248333333,16.3225333333,19.5871333333,15.6846
601.88,13.6982666667,25.6230666666,23.8927333333,19.1881666667,12.0086666667,12.2018,16.274,19.5522666667,15.5923333333
602.21,13.6538,25.5828,23.8396666667,19.1789333333,11.9286,12.0852,16.2274666667,19.5202,15.5068666666
602.55,13.6796666667,25.6516,23.8860333333,19.2186666667,11.9064,12.0453333333,16.3051333333,19.5980666667,15.5584666667
602.88,13.5675333333,25.6550666667,23.8301,19.2239,11.8288666666,12.0036333333,16.2956,19.5353333333,15.5059333333
603.22,13.5424666667,25.6643333333,23.7873333333,19.2344666667,11.803,11.9718333333,16.3072,19.5245333334,15.4772666667
603.56,13.5634,25.7293333333,23.7782333333,19.2973666667,11.7964666667,11.9576666667,16.3044666667,19.5614,15.5008666667
603.89,13.7241333333,25.8877333333,23.9516666667,19.4501,11.9626,12.1465333333,16.504,19.7338,15.6497333333
604.23,13.7402666667,25.8974,23.9910666667,19.4226,11.8926666667,12.1136333333,16.5036666667,19.6916,15.6138666667
604.56,13.6207333334,25.8258,23.9382333333,19.3594,11.8204666666,11.9904,16.4555333333,19.6113333333,15.5245333333
604.90,13.6572,25.898,23.9895333333,19.4512666667,11.8816666667,12.0476,16.5798,19.662,15.5935333333
605.23,13.6835333333,25.9612,23.9816333333,19.4772,11.9240666667,12.1137666667,16.6486666667,19.7154,15.6432
605.57,13.8104,26.0542666667,24.0839,19.6306333333,12.0712666667,12.2535333333,16.7741333333,19.8210666666,15.7394
605.90,13.8551333333,26.1658666667,24.1831666667,19.7353666667,12.1338,12.3535333333,16.8953333333,19.8464,15.7970666667
606.24,13.9141333333,26.2424666667,24.2647333333,19.8523,12.2121333333,12.418,16.9490666667,19.8472666667,15.8142666667
606.58,14.0297333333,26.338,24.3915666667,19.9834666667,12.3148666667,12.5,17.0695333333,19.9724666667,15.9631333333
606.91,14.0475333333,26.3503333333,24.4185666667,20.0196,12.325,12.4782,17.093,19.9507333333,15.9684
607.25,14.0109333333,26.3166666667,24.3888333333,19.9904333333,12.2952,12.4293333333,17.1052666667,19.898,15.9015333333
607.58,13.8498,26.1411333333,24.1804666667,19.8777666667,12.1527333333,12.2535,16.9368666667,19.7248,15.7762
607.92,13.7315333333,26.0400666667,24.0273,19.8277666667,12.1027333333,12.2123666667,16.8746666667,19.5916,15.7151333333
608.25,13.6838666666,25.8864666666,23.9232333333,19.7733666667,12.0412,12.1807666667,16.8114666667,19.5158666667,15.6719333333
608.59,13.6283333333,25.7108,23.7924333333,19.6901666667,11.983,12.1363666667,16.7179333333,19.3851333333,15.5591333333
608.92,13.5352666667,25.51,23.6565666667,19.6091333333,11.8578666666,12.0117,16.6167333333,19.2315333333,15.4259333333
609.26,13.353,25.2605333333,23.3667,19.433,11.6492666667,11.8371333333,16.4326,18.9387333333,15.2156
609.59,13.2194666666,25.0250666667,23.1323,19.2814,11.5032666667,11.7148,16.2679333334,18.748,15.0883333333
609.93,13.0515333333,24.7621333334,22.8602333333,19.1333,11.3569333333,11.5688666667,16.0926,18.5531333333,14.9078
610.26,12.9296,24.5943333333,22.6650333333,19.0331,11.2451333333,11.4875666667,15.9794,18.36,14.7702666667
610.60,12.808,24.3923333334,22.5,18.9044666667,11.1462,11.3561333333,15.8692,18.2045333333,14.6299333333
610.93,12.8662,24.3744,22.4632666667,18.9796666667,11.2194666667,11.44,15.9162666667,18.2281333334,14.674
611.27,12.8746666667,24.3046666667,22.4219,18.997,11.1978666667,11.4233333333,15.9506,18.1672666667,14.6532666667
611.60,12.915,24.2997333333,22.4401666667,19.0618333333,11.2463333333,11.4204333333,15.9996,18.2200666667,14.6802666667
611.93,12.9563333333,24.3376666666,22.4026333333,19.0877,11.2378666667,11.4002,16.0087333333,18.2039333333,14.6568
612.27,13.0781333333,24.4841333333,22.5061666667,19.2727333333,11.3476,11.5265666667,16.1528666667,18.3358666666,14.7907333333
612.60,13.2288666667,24.73,22.7273333333,19.4975,11.5059333333,11.6689,16.3238666667,18.5036,14.9516
612.94,13.3566666667,24.9443333333,22.9026,19.6421666667,11.6685333333,11.8155666667,16.525,18.7398666667,15.1332666667
613.27,13.4502666667,25.1576,23.1043333333,19.7504666667,11.7350666667,11.8980333333,16.6444,18.9118,15.2235333333
613.61,13.5194,25.3659333333,23.2898,19.8328666667,11.8295333333,12.0132666667,16.7890666667,19.0499333333,15.3588666667
613.94,13.7376,25.6492,23.5825666667,20.0857666667,12.0108666667,12.1888666667,17.0376666667,19.3086666667,15.5516
614.28,13.9547333333,25.9804666667,23.8548333333,20.3681333333,12.2026,12.4060666667,17.2910666667,19.5588,15.7873333333
614.61,13.9248,26.0758666667,23.9545666667,20.327,12.1644666667,12.3634333333,17.3198,19.5482,15.7904666667
614.94,14.1108666667,26.4018,24.2424666667,20.5393333333,12.3596666667,12.5783666667,17.5683333333,19.7804,15.9812666667
615.28,14.191,26.5569333333,24.3571333333,20.6052666667,12.4049333333,12.6480333333,17.6817333333,19.8985333333,16.0754
615.61,14.2576666667,26.7430666667,24.5510333333,20.7657666667,12.4756666667,12.7346666667,17.8053333333,20.018,16.1960666667
615.95,14.2300666667,26.8556666667,24.6549666667,20.7215333333,12.4199333333,12.6347666667,17.7984666667,20.0290666667,16.1572
616.28,14.2566,26.9096666667,24.6669666667,20.6970666667,12.4191333333,12.6362333333,17.8629333333,20.0539333333,16.1721333333
616.61,14.3052,27.1132666667,24.8322666667,20.8870666667,12.4216666667,12.6485666667,17.9752,20.1358666666,16.2508
616.95,14.4289333333,27.2661333333,25.0288,21.1188,12.5968666666,12.7929333333,18.1474,20.2882,16.4088666667
617.28,14.5838,27.5396666667,25.1894333333,21.3056,12.7018,12.8334333333,18.2426666666,20.4621333333,16.5001333333
617.62,14.5826,27.5746666667,25.1782,21.3099,12.6597333333,12.7542333333,18.2487333333,20.4540666667,16.4530666667
617.95,14.3750666667,27.4806,25.0598333333,21.1469,12.4981333333,12.6127,18.1126,20.2982666667,16.2774666667
618.28,14.323,27.5022666667,25.0715666667,21.1755333333,12.4724,12.6154666667,18.1446,20.2904666667,16.2486
618.62,14.1742666667,27.441,25.0292,21.0640333333,12.3398666667,12.5101,18.0718,20.2555333333,16.1387333333
618.95,14.1916666667,27.5333333333,25.1854333333,21.1765666667,12.3888666667,12.5418333333,18.2016666667,20.2908666667,16.1502
619.28,14.1609333333,27.5891333333,25.2233,21.1844333333,12.3901333333,12.5401666667,18.2399333333,20.3278,16.1294
619.62,14.1093333333,27.5355333333,25.2071333333,21.2300333333,12.3278,12.5762666667,18.2436666667,20.3332,16.1003333333
619.95,14.0577333333,27.5374666667,25.1754333333,21.2236,12.2378666667,12.5468333333,18.1630666667,20.2893333333,16.0532
620.28,14.1347333333,27.5957333333,25.2298333333,21.2774666667,12.3263333333,12.5972666666,18.2240666667,20.3427333333,16.1356666667
620.62,14.0166,27.5786666667,25.1155,21.1728,12.2061333333,12.4257333333,18.1924666666,20.2738666667,16.0023333333
620.95,13.9224,27.4218666667,25.0697333333,21.0831,12.1137333333,12.4077333333,18.1872666667,20.1718,15.9448
621.28,13.8827333333,27.4360666667,25.1072,21.0541333333,12.1434666666,12.4265333333,18.1785333333,20.1812666667,15.9525333333
621.62,14.0860666667,27.5939333333,25.2913666667,21.2829333333,12.2797333333,12.5864,18.3206,20.3928666667,16.1030666667
621.95,14.2164,27.7152666667,25.4133333333,21.4733,12.3352,12.6183333333,18.4666666667,20.4958,16.2038666667
622.28,14.2837333333,27.793,25.4795666667,21.6077333333,12.4269333333,12.6836333333,18.4964,20.5150666667,16.2638
622.62,14.3308,27.8930666666,25.5258666667,21.6916333333,12.4439333333,12.7097666667,18.5306,20.5524,16.3430666667
622.95,14.4195333333,27.9467333333,25.6297,21.8077333333,12.53,12.7493666667,18.6226,20.5814666667,16.3908
623.28,14.479,28.0894,25.6949666667,21.8368666667,12.6409333333,12.7301,18.729,20.6085333333,16.4504666667
623.62,14.5187333333,28.2252666667,25.7969666667,21.9945,12.7315333333,12.7700333333,18.8422666666,20.7062,16.4362
623.95,14.5478666667,28.3035333333,25.9026333333,22.0518,12.7840666667,12.8292333333,18.8916,20.7596,16.4460666667
624.28,14.6619333333,28.5051333334,26.1121666667,22.2022666667,12.8596666667,13.0079333333,18.9798666667,20.8768,16.6055333333
624.62,14.6974666667,28.6219333333,26.2083,22.2558666667,12.8789333333,13.0343,19.0478666667,20.9888,16.6376
624.95,14.7095333333,28.7188,26.2559333333,22.2766333333,12.8175333333,13.0378666666,19.1015333333,20.9951333333,16.6275333333
625.28,14.7059333333,28.8258,26.2727333333,22.3381333333,12.8605333333,13.0337333333,19.1558,20.9744666667,16.6807333333
625.61,14.7059333333,28.8767333333,26.2733666667,22.3005333333,12.913,13.1012666667,19.1543333333,20.9936,16.6908666667
625.95,14.7147333333,28.9823333333,26.3665,22.3599,12.9105333333,13.1112333333,19.2242666667,21.0445333333,16.7243333333
626.28,14.7212666667,28.9990666667,26.3562,22.3179666667,12.9342666667,13.1162666667,19.2470666667,21.0818666667,16.6698
626.61,14.7498,29.1124666667,26.4105,22.3907666667,12.9811333333,13.1767333333,19.3403333333,21.2073333333,16.7526666667
626.94,14.7641333333,29.1654,26.4836666667,22.4476666667,13.0072666667,13.2581,19.3754,21.2885333333,16.7746666667
627.28,14.7408,29.1419333333,26.4391666667,22.3789,12.9557333333,13.2052666667,19.3548,21.2578,16.7794666667
627.61,14.5872666667,29.0731333333,26.3672,22.3291666667,12.8199333333,13.1187666667,19.2826666667,21.1727333334,16.6918666667
627.94,14.5868,29.0742,26.3847666667,22.3691666667,12.8273333334,13.0258,19.3193333333,21.1992666667,16.6640666667
628.27,14.5522666667,29.0336666667,26.3564666667,22.4023,12.8076666667,12.9522,19.3267333333,21.1327333333,16.6827333333
628.61,14.4737333333,28.9763333333,26.3344333333,22.4538333333,12.8212666667,12.9132333333,19.3088,21.0992,16.635
628.94,14.5638666667,29.0086,26.4721,22.5122666667,12.909,13.0403333333,19.4220666667,21.1959333334,16.6822666667
629.27,14.5441333333,28.9912,26.4706,22.5082666667,12.8598666667,12.9468666667,19.3599333333,21.1537333333,16.6406666667
