wavelength,Back_ChrChrf,Belly_ChrChrf,Breast_ChrChrf,Crissum_ChrChrf,Crown_ChrChrf,DorTail_ChrChrf,Patch10_ChrChrf,Rump_ChrChrf,Throat_ChrChrf,WingTip_ChrChrf
751.59,14.277,57.8171666667,38.725,28.4521666667,13.8686666667,15.814,11.179,16.3965,47.7485,16.5285
751.90,13.811,57.6133333333,38.4508333333,27.8618333333,13.529,15.509,10.859,15.9648333334,47.4743333334,16.043
752.22,13.4675,57.3926666667,38.3776666667,27.6418333334,13.4255,15.259,10.604,15.8936666667,47.2023333333,15.6421666667
752.53,13.536,57.1908333333,38.3891666666,27.9356666667,13.4221666666,15.1071666666,10.5433333333,15.7553333334,46.9415,15.587
752.85,13.3008333333,56.3121666667,37.735,27.6083333334,13.223,14.7803333333,10.097,15.2353333333,46.1611666666,15.3551666666
753.16,13.2058333334,56.5125,37.8718333333,27.7118333333,13.0791666666,14.6741666667,9.69033333333,15.1558333333,46.2441666667,15.3303333333
753.47,13.4683333333,56.7463333334,38.0401666667,27.7516666666,13.4141666667,14.941,9.61866666667,15.321,46.132,15.478
753.79,13.8695,57.2295,38.4895,28.4083333333,14.0945,15.317,10.3126666667,15.8458333333,46.8196666667,15.9186666667
754.10,14.5823333334,57.6498333334,39.0266666667,29.0863333333,14.6555,15.7066666667,11.18,16.4783333334,47.2655,16.4905
754.42,14.974,57.9221666667,39.5568333333,29.5455,15.1321666667,16.2891666667,11.5943333333,17.166,47.485,17.0015
754.73,15.3726666666,57.5951666667,39.6525,29.7546666666,15.4515,16.4965,12.043,17.7238333334,47.7276666666,17.3228333333
755.05,15.3803333334,57.7238333333,39.783,29.8601666667,15.558,16.6485,12.226,17.7325,47.9296666667,17.408
755.36,15.2891666667,57.6196666666,39.7678333333,29.846,15.444,16.307,12.137,17.5911666667,47.9523333333,17.4235
755.67,15.198,57.8858333333,39.6431666667,29.9421666667,15.1601666666,15.8975,12.002,17.2655,47.9073333333,17.461
755.99,15.2045,58.1298333333,39.5753333334,30.1045,15.122,15.8975,12.141,17.264,48.2391666667,17.4485
756.30,15.3768333333,58.7088333334,39.8856666666,30.0408333334,15.0045,16.0056666667,12.399,17.6295,48.6266666667,17.411
756.62,15.5156666666,58.9575,40.2405,30.268,15.108,15.923,12.741,17.8503333333,48.9326666667,17.4945
756.93,15.4063333334,58.9015,40.6936666667,30.3291666667,15.269,15.883,13.0096666667,17.9205,49.3143333333,17.4438333333
757.24,15.5908333333,58.744,40.9235,30.3013333334,15.3298333334,15.7731666667,13.0146666667,17.8795,49.211,17.423
757.56,15.189,58.9765,40.9246666666,30.128,15.176,15.7368333333,12.6236666667,17.9328333334,49.624,17.2931666667
757.87,15.2555,58.9143333334,40.7641666666,29.9726666667,15.19,15.564,12.3933333333,17.9993333333,49.4618333334,17.2113333333
758.18,15.1838333333,59.0683333333,40.7671666666,29.8271666667,15.0258333334,15.4541666667,11.9813333333,18.0046666667,49.4001666667,17.2531666667
758.50,15.2946666666,59.203,40.7378333333,29.703,14.9531666667,15.4261666666,11.7106666667,18.0058333333,49.3106666667,17.3361666667
758.81,15.3383333333,59.366,40.8376666666,29.6963333334,14.8251666667,15.588,11.4576666667,17.9688333333,49.6446666667,17.2651666666
759.13,15.4805,59.6216666667,41.1493333334,29.834,14.815,15.7966666666,11.3616666667,18.1756666666,49.8351666667,17.3321666667
759.44,15.7658333333,59.5661666667,41.499,29.7765,14.9506666666,15.878,11.4006666667,18.363,50.0261666667,17.5013333333
759.75,15.9076666667,59.5015,41.8073333334,30.1138333334,15.2335,15.9336666666,11.386,18.3615,50.1375,17.7201666667
760.07,16.4023333333,59.3848333334,41.9246666666,30.4628333333,15.7121666666,16.4925,11.9326666667,18.5886666667,50.2063333334,18.06
760.38,16.4255,59.1293333334,41.6378333334,30.3195,15.5308333333,16.4891666667,11.7496666667,18.4366666667,50.0001666667,18.037
760.69,16.4048333333,59.1165,41.4765,30.1138333334,15.425,16.3546666667,11.656,18.2203333333,49.8501666667,18.008
761.01,16.3518333334,58.6358333333,41.2733333333,29.708,15.075,15.8738333333,11.3773333333,17.98,49.056,17.7138333334
761.32,15.9465,58.2103333333,40.8175,29.4741666666,14.6521666667,15.5596666667,11.314,17.7091666666,48.6823333334,17.4045
761.63,15.9938333334,57.9518333333,40.7131666666,29.5311666667,14.6423333333,15.5395,11.3503333333,17.6031666667,48.4746666667,17.3845
761.94,16.0118333334,58.0681666667,40.8818333333,29.7998333334,14.724,15.5356666666,11.5043333333,17.8463333333,48.6688333334,17.4783333334
762.26,16.2395,58.0065,40.8765,30.0741666667,15.1116666667,15.7503333333,11.7803333333,18.1441666667,48.5583333334,17.6705
762.57,16.4488333333,58.0386666667,40.728,30.1831666667,15.3738333333,15.874,12.1246666667,18.311,48.7566666667,17.7515
762.88,16.1223333333,57.9843333333,40.4363333333,30.0971666667,15.169,15.665,11.8463333333,18.044,48.3916666667,17.4853333333
763.20,15.929,57.9005,40.3923333334,30.0615,15.1443333334,15.4088333333,11.9433333333,17.9338333333,48.2316666666,17.4135
763.51,15.7728333334,57.905,40.4053333334,30.0056666667,15.1221666666,15.3281666667,11.8786666667,17.9585,48.198,17.4858333333
763.82,15.9366666666,58.1461666667,40.6091666666,30.3713333334,15.235,15.4735,12.2216666667,18.1685,48.2873333333,17.7616666667
764.14,16.0095,58.3098333333,40.593,30.4578333334,15.2571666667,15.4846666667,12.2306666667,18.284,48.3871666667,17.7686666667
764.45,16.1688333334,58.4858333334,40.6393333334,30.5193333333,15.3996666667,15.4818333334,12.165,18.2091666666,48.6846666667,17.7256666666
764.76,16.1098333333,58.677,40.6058333333,30.5246666666,15.2723333333,15.3023333333,11.7866666667,17.9105,48.8313333334,17.6296666667
765.07,15.8221666667,59.0546666667,40.5358333333,30.5265,15.0613333333,15.0563333334,11.594,17.716,48.8353333334,17.485
765.39,15.4461666667,58.8965,40.192,30.1413333333,14.662,14.7391666667,11.1773333333,17.3348333333,48.6911666666,17.031
765.70,15.3271666667,59.1596666667,40.439,30.2053333333,14.5833333333,14.5773333333,11.2486666667,17.3395,48.9846666667,17.0445
766.01,15.3418333333,58.9738333334,40.5535,30.1678333333,14.6951666666,14.5398333333,11.2933333333,17.4315,48.806,16.9961666667
766.32,15.8275,59.402,40.8995,30.4811666667,15.3028333334,15.0146666667,11.841,18.0893333333,49.3705,17.5385
766.64,16.0151666667,59.3966666667,40.8365,30.4935,15.4595,15.2605,11.7833333333,18.3333333333,49.6021666666,17.5171666666
766.95,15.9505,59.4473333334,40.4585,30.3168333334,15.3138333334,15.1331666666,11.386,18.2943333334,50.0145,17.4693333334
767.26,16.0785,59.227,40.3408333333,30.1458333333,15.3261666667,15.1623333333,11.3343333333,18.3793333334,50.0075,17.3743333334
767.57,16.3046666667,59.3463333334,40.7075,30.6981666667,15.5648333333,15.4956666667,11.527,18.6698333333,50.4238333334,17.5911666667
767.88,16.1965,59.2813333333,40.4953333334,30.8076666667,15.4,15.3998333333,11.6476666667,18.73,50.1833333333,17.79
768.20,16.4781666666,59.3951666667,41.3428333334,31.005,15.9288333333,15.7321666667,12.1493333333,19.1588333333,50.2376666667,18.0931666666
768.51,16.734,59.001,41.318,30.7638333334,16.1545,15.9026666666,12.6953333333,19.2445,50.2351666667,18.1275
768.82,17.2871666667,58.8776666667,41.6156666667,30.9525,16.7686666666,16.25,13.1976666667,19.4388333334,50.1871666667,18.4946666667
769.13,17.6413333333,58.4971666667,41.6928333334,30.9611666667,16.6148333333,16.2698333333,13.1643333333,19.5221666667,50.0085,18.4781666666
769.44,17.2451666667,57.759,41.3641666667,30.6503333333,16.0881666667,16.0176666667,12.625,19.2268333333,49.6143333333,18.201
769.76,17.212,57.4085,41.4476666667,30.7686666666,15.7908333334,16.005,12.7793333333,19.1868333334,49.2671666667,18.0878333333
770.07,17.8196666667,57.6165,41.6125,30.9095,15.9766666666,16.1311666667,13.1986666667,19.3445,49.1831666667,18.4186666666
770.38,18.061,57.8095,42.054,31.0368333333,16.1746666667,16.3568333333,13.851,19.9746666667,48.9795,18.717
770.69,17.9031666667,57.3643333334,41.6203333334,30.5276666667,15.8821666667,15.7528333334,13.5843333333,19.6661666666,48.4865,18.3093333333
771.00,17.762,57.6205,41.5013333333,30.0283333333,15.5335,15.5616666666,13.1443333333,19.2823333333,48.376,17.9508333334
771.32,17.492,57.361,41.216,29.8805,15.3955,15.6233333334,12.9196666667,19.0381666666,48.3116666666,17.6628333334
771.63,17.9111666667,57.8978333334,41.5278333334,30.538,15.6231666667,16.3698333333,13.364,19.4811666667,49.0236666667,18.1888333334
771.94,18.009,58.1885,41.9178333333,31.2086666667,15.9135,16.599,13.2483333333,19.824,49.3145,18.4626666667
772.25,18.1406666666,58.864,42.5606666667,31.6236666667,15.9983333334,16.598,13.4826666667,20.2926666667,49.6953333333,18.9663333334
772.56,17.6176666667,59.5496666666,42.6226666666,31.1611666667,15.9358333333,16.5365,13.173,20.1301666666,49.7296666667,18.6888333334
772.87,18.1486666667,60.4143333334,43.5953333333,31.8111666666,16.6766666667,17.1841666667,14.3116666667,20.6048333333,50.5276666667,19.5393333333
773.18,18.5853333334,60.8901666667,44.3151666667,32.0063333333,17.0646666666,17.6465,14.6356666667,20.8101666667,51.143,20.045
773.50,18.737,61.569,45.36,32.7611666666,17.5508333333,18.5496666666,14.9813333333,21.546,52.1743333333,20.7138333333
773.81,18.1463333334,61.2555,44.5255,32.3606666667,17.0471666666,17.9455,14.1196666667,20.3975,51.5113333333,19.8688333334
774.12,17.5276666666,62.0556666666,45.2475,33.0063333333,16.8736666667,17.6586666666,13.56,20.2093333334,51.8858333333,19.6751666667
774.43,17.3565,61.914,45.3241666667,33.0265,17.3781666666,17.6193333333,13.929,20.5978333333,51.7628333334,19.9738333334
774.74,17.5555,62.5443333333,45.889,33.289,18.0778333333,17.7555,14.4223333333,21.0666666667,52.067,20.3111666666
775.05,17.1245,62.0896666667,45.1888333334,32.9648333334,18.2518333333,17.3811666667,14.1326666667,20.8305,51.708,20.2165
775.36,17.3563333334,62.2116666666,45.4318333333,33.0731666667,18.2383333333,17.7408333334,14.2016666667,20.9065,51.8881666667,20.1831666667
775.67,17.6885,61.579,44.98,33.0301666667,18.2838333333,18.2615,14.2856666667,20.9231666666,51.8868333333,20.3841666667
775.98,18.3621666666,60.6715,44.6588333334,33.7878333334,18.6058333333,18.9495,14.7163333333,21.1325,51.6733333334,20.9551666667
776.30,17.987,60.1196666667,44.2521666666,33.3888333333,18.2866666666,18.7528333333,14.0256666667,21.0941666666,51.032,20.3948333333
776.61,17.4615,59.117,42.9138333333,32.6601666666,18.0573333333,18.1896666667,13.2893333333,20.596,49.7353333333,19.9228333333
776.92,17.1508333334,58.4048333333,42.0795,31.9031666667,17.6456666667,17.7998333334,12.783,19.791,49.0648333333,19.428
777.23,17.3625,58.4605,42.7768333333,32.3393333333,17.7381666666,18.0695,13.0773333333,20.0355,49.514,19.7371666666
777.54,17.832,58.1796666667,42.6451666667,32.1898333333,17.799,18.5685,13.8523333333,20.3055,49.6261666667,20.0856666666
777.85,17.7043333334,57.6673333334,42.0053333333,32.1756666667,17.4966666667,18.4033333333,13.718,20.1506666667,49.159,19.954
778.16,18.318,57.6948333334,42.5251666667,32.717,17.8336666667,19.0116666667,14.1123333333,20.5966666667,49.7246666667,20.3435
778.47,17.9686666667,57.41,42.2786666667,32.4543333334,17.1451666666,18.2465,13.7296666667,20.3381666667,49.6328333333,19.8598333333
778.78,17.5638333334,57.0771666667,41.5095,31.92,16.8123333334,17.7995,13.3466666667,19.964,49.114,19.6165
779.09,17.201,56.935,41.5303333333,31.412,16.7691666667,17.3373333333,13.3016666667,19.8613333333,48.9313333333,19.3953333333
779.40,16.8626666667,57.4226666667,42.0123333333,31.0856666667,16.8626666667,17.0586666666,13.67,20.0205,48.9973333333,19.6635
779.71,17.2275,57.5101666667,42.1511666666,31.1261666667,17.5193333333,17.1571666666,14.0156666667,20.0421666667,49.7428333333,20.1821666667
780.02,18.1068333333,57.9318333333,43.012,31.5745,17.8351666667,17.552,14.353,20.4673333333,50.8145,20.5618333334
780.33,18.0605,57.6245,42.5541666667,31.01,17.3456666667,16.9168333333,13.605,19.8238333334,50.5481666667,20.467
780.64,18.776,58.1213333333,42.8,31.1638333333,17.7455,17.0423333333,13.7453333333,20.1816666666,51.1758333333,20.9331666667
780.95,19.2081666667,58.6143333333,42.8885,31.2681666666,18.3406666667,17.6685,13.7583333333,20.4056666667,51.1731666667,21.4565
781.26,20.1113333334,59.0988333334,43.9875,31.8023333333,18.9383333334,18.4196666667,14.3703333333,20.9383333333,51.6295,22.3826666666
781.57,19.7206666667,58.9755,43.6798333334,31.1516666667,18.5861666667,17.7636666666,14.2606666667,20.2941666667,50.8103333334,22.3135
781.88,20.2646666667,59.7125,44.2663333333,30.994,18.9928333333,18.472,14.696,20.5313333333,51.0805,22.7688333334
782.19,20.7696666667,59.6416666666,44.6773333333,31.2118333334,19.3341666667,18.9405,15.701,20.6808333334,51.6135,23.0565
782.50,20.746,60.0311666667,44.6941666666,31.784,19.0031666667,19.0938333333,15.647,20.4363333333,51.8073333333,23.1475
782.81,20.7476666666,60.137,44.4445,31.2006666667,18.5493333333,18.523,14.929,19.8921666667,51.8826666666,22.4196666667
783.12,20.2638333334,60.6715,43.645,30.709,17.4658333334,17.8658333333,14.202,19.2513333333,50.9193333333,21.7558333334
783.43,18.7466666667,60.1296666667,43.1118333333,29.984,16.6261666667,16.8423333333,13.452,18.3685,49.8378333333,21.029
783.74,18.7893333333,60.9253333333,44.2041666666,30.8163333334,17.4421666666,17.442,14.558,19.7686666667,50.1088333333,21.4558333334
784.05,18.0046666666,60.4756666667,43.62,30.6706666666,17.3696666667,17.3153333334,14.382,20.1136666667,49.3915,21.0056666667
784.36,17.9403333333,60.3253333333,44.2546666666,31.1248333334,17.6693333333,17.5068333333,14.2273333333,20.5015,49.7696666667,21.1516666667
784.67,17.6566666667,60.225,44.0738333333,30.2686666666,17.2498333333,17.4261666667,13.8863333333,20.0705,49.6746666666,20.5993333333
784.98,17.519,60.2273333334,43.8041666667,30.6143333334,16.856,18.1141666667,13.8796666667,20.3328333333,50.1215,20.2923333334
785.29,17.8525,59.8986666667,44.085,31.2148333334,17.2395,18.4785,13.9353333333,20.7166666667,50.5063333333,20.8633333333
785.60,17.8553333333,59.7463333333,44.3476666666,31.273,17.393,18.4626666667,13.6026666667,20.8398333334,50.3433333333,21.2361666666
785.91,18.2435,59.7995,44.4096666666,31.6391666667,18.0868333334,18.6735,14.0473333333,20.9668333333,50.4691666666,21.4618333333
786.22,18.2931666667,60.031,44.7071666666,32.4686666667,18.5643333333,19.3003333334,14.5623333333,21.2495,51.0456666666,21.8176666667
786.53,19.1396666667,59.9923333334,45.4328333334,33.3461666666,19.1395,20.2248333333,15.4176666667,21.9405,51.7536666667,22.811
786.84,19.9018333333,60.9516666667,45.6823333334,33.7613333333,19.3605,20.8458333334,15.8106666667,22.4695,52.8323333334,23.2125
787.14,19.5748333333,60.2288333334,44.6555,33.2586666667,18.4688333333,20.2088333334,15.163,21.3646666667,52.3241666667,22.5205
787.45,19.432,59.8328333333,44.8256666666,33.2963333333,18.1416666667,20.5998333333,14.897,20.6368333333,52.3351666666,22.296
787.76,19.6445,59.1378333333,44.1161666667,32.8768333333,17.8793333333,20.185,14.7933333333,20.0406666666,51.609,21.7458333333
788.07,19.8146666666,59.04,44.001,33.4995,17.7476666667,20.5036666666,14.7536666667,20.1236666667,51.5205,21.9886666667
788.38,20.0306666667,58.9788333333,43.9705,33.57,17.6971666666,20.4571666667,14.309,20.0543333334,51.3266666666,22.234
788.69,20.4201666667,59.1123333334,43.579,33.971,17.7526666667,20.4556666667,14.6836666667,19.8416666667,51.0268333333,22.179
789.00,20.6466666667,59.3816666667,43.7928333334,34.0081666666,17.8628333333,20.552,15.0673333333,20.019,51.4688333333,22.3168333333
789.31,20.6711666667,59.7161666666,44.324,33.4896666667,17.701,20.599,14.6706666667,20.3703333334,51.8398333334,22.511
789.62,21.645,59.8605,44.9255,33.7301666667,18.2898333333,21.1761666667,15.6803333333,20.9353333334,52.0203333333,23.6533333333
789.92,21.4655,59.8796666667,44.9315,33.4928333333,18.3358333334,20.9621666666,15.734,20.9623333334,51.7428333333,23.5148333333
790.23,21.4908333334,59.6358333333,45.0761666666,33.8195,19.2096666667,21.2293333333,16.3546666667,20.768,51.5705,23.8096666667
790.54,21.8391666667,60.23,45.4023333333,34.6613333333,19.9998333333,21.6346666666,17.0623333333,21.3793333334,51.9286666667,24.636
790.85,22.6666666667,60.7971666666,45.8173333333,34.7583333333,20.5623333333,21.5161666667,17.9346666667,21.9215,52.1178333333,24.902
791.16,22.432,61.5036666667,45.8505,34.47,20.0081666666,21.1721666666,17.995,22.008,52.8758333334,25.1985
791.47,21.5991666666,61.186,45.7138333333,33.8676666666,19.7583333333,20.8263333334,17.6783333333,21.8661666667,52.8245,24.5643333333
791.78,21.16,61.2976666667,46.3108333334,33.6635,19.9541666666,20.4276666666,17.7433333333,21.648,53.3018333334,24.433
792.08,20.804,61.6785,46.9483333333,33.3773333333,19.7918333333,20.1145,17.2243333333,21.831,53.4183333333,24.428
792.39,20.3008333333,61.6323333333,46.887,33.661,19.5263333334,19.7646666667,16.5623333333,22.0585,52.8001666667,23.95
792.70,19.8983333333,60.6971666666,45.7958333334,33.7521666666,18.6566666667,18.9856666667,15.6793333333,21.125,51.571,23.1148333333
793.01,18.9173333334,60.5688333333,44.3886666667,33.0896666666,18.1111666667,18.2026666667,14.416,20.4835,50.7908333333,22.065
793.32,18.429,60.0728333334,44.014,32.7105,17.6543333334,17.8365,13.4606666667,20.2371666666,50.1518333333,21.6196666666
793.62,18.705,59.8321666667,43.66,32.5688333333,16.9513333334,17.7156666667,12.8896666667,20.7885,49.4601666666,21.7026666666
793.93,18.3348333333,59.3685,43.938,32.5886666666,16.6371666666,17.5901666667,12.7493333333,20.42,49.3745,21.2393333334
794.24,17.7185,59.2595,43.6295,32.8443333334,16.3258333333,17.7186666667,12.7406666667,20.015,49.7038333334,21.7036666667
794.55,17.8551666666,59.6245,44.0581666667,33.7295,16.4908333334,17.9871666666,13.0866666667,20.6425,49.9413333334,21.7871666667
794.86,17.915,59.9851666667,44.0676666666,33.8621666666,16.2116666667,17.6065,13.128,20.411,49.9121666667,21.997
795.16,17.7465,59.4423333333,43.2426666666,33.9465,15.4845,17.3231666667,12.9013333333,20.0961666666,49.7081666667,21.7601666667
795.47,17.2845,59.2378333333,42.6741666667,33.6861666667,14.4896666666,16.9755,12.445,19.2261666667,49.8086666666,20.9621666667
795.78,17.5801666667,59.711,42.8823333334,33.5395,14.9131666666,17.3591666667,12.408,18.7741666667,50.3096666667,21.2055
796.09,17.8488333334,60.0701666666,43.1261666667,33.596,15.2071666667,18.3741666666,13.164,19.1771666667,50.6128333333,21.3953333333
796.40,18.247,60.2136666667,43.9568333334,33.8311666667,14.6913333334,18.4225,12.6133333333,19.476,51.1413333334,21.3931666666
796.70,18.467,60.4095,44.2651666667,33.7543333333,15.2295,18.772,13.095,19.2945,51.4371666667,21.8641666667
797.01,18.9123333333,60.8338333334,45.1883333334,34.0043333333,15.6021666666,19.2331666667,14.0276666667,19.583,52.3915,21.9743333334
797.32,18.5316666667,60.9681666666,45.2785,33.7181666667,14.7423333334,19.2863333333,13.44,19.4345,52.2053333333,21.8916666667
797.63,18.748,61.201,45.4028333334,33.7826666667,14.3608333333,19.1076666667,12.6386666667,19.3021666667,51.797,21.7131666667
797.93,17.5746666666,60.4903333334,44.6411666666,32.7733333333,14.0478333334,18.3015,11.656,17.802,50.8023333333,21.1778333334
798.24,17.5598333333,60.3846666667,44.6411666667,32.6671666667,14.5778333333,18.1198333334,11.838,17.9683333333,50.7568333334,21.7226666667
798.55,17.8008333333,60.4961666666,44.4191666666,32.5016666666,15.3055,18.5271666667,12.3716666667,18.1035,50.7106666666,22.3381666667
798.85,18.3393333333,60.2598333334,44.4295,32.7508333333,16.2335,19.2056666666,13.6203333333,19.086,50.5078333333,23.0285
799.16,18.088,59.3655,43.6416666667,32.8098333333,15.425,18.8958333333,13.7346666667,19.1056666666,49.6558333334,22.8605
799.47,18.3715,59.8325,44.0335,32.9986666667,15.7838333333,18.5386666666,13.729,19.5128333333,50.0305,23.3638333333
799.78,17.7348333333,59.2338333333,43.4523333333,32.6923333333,15.9493333334,18.3911666667,14.469,19.1696666667,49.5115,23.3058333333
800.08,17.6176666666,59.3075,43.4521666667,32.7253333334,15.404,18.1165,14.4373333333,19.6288333334,49.5166666666,23.1525
800.39,16.6668333333,58.4598333333,42.5663333334,32.2286666667,14.9463333333,17.3768333333,13.7943333333,18.5606666667,48.7056666667,22.6168333334
800.70,17.2715,59.1051666667,42.0725,32.028,15.457,17.208,13.8173333333,18.386,49.0926666667,22.5246666667
801.00,17.4241666667,58.8975,42.118,31.673,15.7478333333,17.521,14.2163333333,18.9553333333,49.4358333333,23.0498333334
801.31,19.471,59.2416666667,42.4631666666,33.1101666667,16.6508333334,19.2318333333,15.4236666667,20.6183333333,50.0476666667,23.9963333334
801.62,20.8333333334,59.7811666667,42.9855,34.3791666667,16.9723333334,20.2221666667,16.2806666667,21.316,51.2388333334,24.2921666666
801.92,21.5455,60.2325,43.8113333333,34.2008333334,16.7976666667,20.3831666667,16.372,21.8566666666,51.3426666667,24.214
802.23,21.328,60.312,44.1985,33.9371666667,17.3708333333,20.0035,15.5266666667,21.5628333333,51.459,24.5973333334
802.54,20.799,60.8573333333,44.2426666666,32.7283333333,17.2891666667,19.5538333333,14.765,20.8506666667,51.6078333334,24.3601666667
802.84,20.3606666666,60.6443333333,43.8725,31.7401666667,16.9295,19.3276666666,14.916,20.448,51.2956666666,23.442
803.15,20.8066666667,60.7216666667,43.7368333333,31.1218333333,16.5428333333,18.8075,14.0833333333,19.586,51.1853333333,23.1068333333
803.46,21.0678333333,61.562,43.8493333334,31.6196666667,17.3338333334,18.9753333334,14.1053333333,19.1375,51.8036666667,22.7635
803.76,20.902,62.1013333333,43.4545,31.0598333333,16.63,18.6653333333,12.9813333333,19.105,51.9435,22.149
804.07,21.1241666666,61.9178333334,44.105,31.3498333333,16.9033333333,18.8501666667,14.3376666667,20.233,51.874,22.5075
804.38,21.2331666666,61.7226666667,44.2825,31.3016666667,17.242,18.5363333333,14.8866666667,20.532,51.6183333333,22.4918333333
804.68,20.1156666667,61.7011666666,43.987,30.1375,17.3168333334,17.5513333334,14.807,20.6573333333,51.3,22.3725
804.99,19.5253333333,61.1651666667,43.4735,28.8206666666,17.6015,17.134,14.8866666667,20.4241666667,50.4495,22.0425
805.30,20.0421666667,61.3396666666,43.6358333333,29.7466666667,19.3918333333,18.0906666667,16.3853333333,21.1145,50.5275,22.5033333333
805.60,19.4563333333,60.9986666666,43.5325,28.9623333333,18.1238333333,17.4481666667,16.1693333333,20.5046666667,50.1596666666,21.411
805.91,20.6745,61.8465,44.5975,30.0671666666,18.6441666667,18.0615,16.7726666667,21.5396666666,50.5473333333,22.2281666667
806.21,20.585,61.32,44.2526666667,31.3655,18.983,17.9901666666,16.7886666667,21.63,50.1566666667,23.0931666666
806.52,20.8681666666,61.8346666667,44.5026666667,32.773,19.2403333334,18.365,17.192,22.2513333334,50.2626666667,23.5645
806.83,21.463,61.2493333333,44.5826666666,32.3155,18.9961666666,18.4263333334,17.426,22.222,49.517,23.896
807.13,21.6853333333,60.2948333333,44.433,32.631,19.099,18.7906666667,18.7393333333,22.1993333334,49.3148333334,24.409
807.44,21.426,60.0381666666,44.479,32.4681666666,18.7261666667,18.8301666667,17.861,21.4433333333,49.429,24.0221666667
807.74,20.6018333334,60.5591666667,43.7856666667,31.7308333333,17.6993333333,18.1803333333,17.0226666667,20.4416666667,49.3235,22.7385
808.05,20.983,60.8451666667,45.2301666667,32.0276666666,17.5188333333,18.0088333333,17.41,19.9128333334,49.5285,22.6148333333
808.35,21.5826666667,60.764,45.6325,33.2966666666,17.946,17.891,17.434,20.7235,49.4516666666,23.3918333333
808.66,21.3183333333,60.5273333334,45.3106666667,32.9756666666,17.288,17.0808333334,17.062,20.5838333333,49.7175,23.145
808.97,22.9466666667,60.9251666667,45.5965,34.3366666667,18.5061666666,18.2831666667,18.3576666667,22.1665,50.1671666667,24.006
809.27,22.6986666667,60.2263333333,45.3415,34.2985,19.1351666667,18.8381666667,19.042,22.6426666667,49.9813333333,23.9978333334
809.58,23.5783333333,61.017,46.2711666667,35.386,20.1695,20.0941666667,20.3766666667,24.0113333333,50.904,24.2186666667
809.88,23.5553333333,60.8878333334,46.2113333333,34.4238333334,20.398,19.6136666666,20.7426666667,24.6076666667,51.2055,23.7083333333
810.19,23.1848333333,60.5191666667,46.175,34.8943333333,20.3161666667,19.3208333334,21.4283333333,25.4098333333,52.2833333333,23.4388333333
810.49,23.0091666667,62.0248333333,47.279,35.3343333334,20.6483333333,19.6876666667,21.4486666667,26.4105,52.4808333333,23.3095
810.80,24.3098333333,63.7205,48.1251666667,35.7641666667,21.6111666667,20.6426666667,22.5383333333,27.6475,53.9348333333,24.4126666667
811.10,25.29,63.9096666666,48.7978333333,37.3548333334,23.1135,21.5796666667,23.6316666667,28.2338333333,54.6225,25.7255
811.41,24.8308333333,64.1285,48.3713333333,37.648,23.2655,21.6583333333,22.9693333333,28.2783333333,55.5626666667,25.8038333333
811.71,24.4046666667,65.5423333334,49.9116666666,37.1913333333,23.1481666667,21.8695,22.3103333333,27.9321666666,56.6138333333,25.1325
812.02,24.3503333334,65.5691666667,50.3808333333,37.5225,22.491,21.7965,21.7743333333,27.3745,56.4738333334,25.2013333334
812.32,24.1251666667,65.953,50.8286666667,37.8913333333,21.8233333333,21.639,21.547,26.8188333333,56.584,25.7826666667
812.63,24.0981666667,67.8691666667,51.8278333334,38.3596666667,20.7311666666,21.0196666667,22.2703333333,26.84,58.1048333334,25.6853333334
812.93,22.6173333333,66.5926666666,51.2345,35.9508333334,18.42,19.1605,20.4443333333,25.0863333334,57.6545,24.4198333333
813.24,22.7835,66.3695,52.1048333333,36.8003333333,18.6233333333,20.7775,21.1986666667,24.6161666667,57.9491666667,25.1115
813.54,22.991,66.0713333333,52.2323333333,36.4335,18.2786666667,21.2301666667,20.6353333333,23.9335,57.366,25.0
813.85,23.0808333334,65.7998333333,52.2538333334,35.9831666667,18.202,20.8271666667,20.0096666667,23.3285,57.4295,24.8391666667
814.15,22.5206666667,64.925,52.3705,36.4296666667,18.4566666667,20.8998333333,20.658,23.4881666667,56.2408333333,24.8913333334
814.46,22.2846666667,63.2725,52.0366666666,35.2296666667,17.5091666666,20.6461666667,20.131,23.2913333333,54.986,24.1571666666
814.76,23.6913333333,63.6593333333,51.9743333334,35.9965,18.756,22.2453333334,21.763,24.7935,55.2111666667,24.8855
815.07,23.9848333334,62.762,50.5578333333,36.457,19.545,22.9361666667,23.115,24.6988333333,54.574,25.502
815.37,23.8875,62.5655,49.9998333333,36.1255,19.9823333333,23.4291666666,23.2983333333,25.0653333334,54.0795,24.978
815.68,23.1958333333,62.4998333333,48.8833333333,34.8153333333,20.7905,23.3248333333,22.8093333333,25.537,54.1236666666,25.0
815.98,22.9063333333,61.1526666666,47.3468333333,34.2866666666,20.4186666666,22.4916666667,21.6416666667,24.6475,52.612,24.1708333334
816.29,23.2128333333,61.0845,46.466,34.3173333333,21.044,22.3091666667,20.9636666667,24.5581666667,51.727,24.3573333333
816.59,21.9341666667,60.6553333333,45.4163333333,33.0718333333,19.9838333333,20.788,19.5416666667,24.5276666666,50.985,23.482
816.89,21.9868333333,60.6205,45.3278333333,33.4315,20.7105,20.8676666667,19.3953333333,25.1865,50.9031666667,24.4011666667
