wavelength,Back_SpoTorf,Belly_SpoTorf,Breast_SpoTorf,Crissum_SpoTorf,Crown_SpoTorf,DorTail_SpoTorf,Patch10_SpoTorf,Patch11_SpoTorf,Rump_SpoTorf,Throat_SpoTorf,WingTip_SpoTorf
506.84,11.5990833333,30.90675,23.1070833333,23.7869166667,9.67833333333,8.19608333334,8.71574999999,11.5544166667,10.9525,21.5033333333,11.6136666667
507.19,11.6708333333,31.0241666667,23.207,23.8846666667,9.74566666667,8.235,8.75666666668,11.6304166667,11.0105833333,21.5530833333,11.6605833333
507.54,11.685,31.0863333333,23.2488333333,23.9265833333,9.76349999999,8.2395,8.76091666666,11.628,11.03625,21.5708333334,11.6469166667
507.88,11.6978333333,31.19125,23.3059166667,23.9993333334,9.79483333333,8.24566666667,8.77266666667,11.6416666667,11.0490833333,21.621,11.65075
508.23,11.724,31.2664166667,23.37725,24.0556666667,9.82700000001,8.2665,8.80341666666,11.70375,11.0946666667,21.6875833333,11.689
508.58,11.74475,31.3410833333,23.39725,24.1056666667,9.85216666667,8.29425,8.81716666667,11.74175,11.1183333333,21.708,11.7006666667
508.93,11.75325,31.3825833333,23.4400833333,24.1464166667,9.83825,8.28783333333,8.80175,11.7509166666,11.1254166667,21.72,11.6814166666
509.27,11.7900833333,31.474,23.5229166667,24.2210833333,9.87350000001,8.3215,8.82966666666,11.7740833333,11.1669166666,21.7595833333,11.7148333334
509.62,11.8149166667,31.5613333333,23.58575,24.2915833334,9.89824999998,8.33783333333,8.86016666667,11.8168333333,11.2016666667,21.8071666667,11.7398333333
509.97,11.85625,31.6343333333,23.6621666667,24.3631666667,9.93808333331,8.38,8.88591666666,11.856,11.2553333334,21.8541666667,11.7734166667
510.32,11.884,31.6989166667,23.7315,24.4130833333,9.96383333333,8.40475,8.91424999999,11.8969166667,11.28725,21.8896666667,11.79625
510.66,11.9120833334,31.7655,23.77325,24.4678333333,9.98466666666,8.4155,8.93266666666,11.923,11.29925,21.932,11.8034166667
511.01,11.9036666667,31.8065833333,23.80725,24.4943333333,9.97849999999,8.40191666667,8.94208333333,11.91025,11.30875,21.9480833333,11.8019166666
511.36,11.94325,31.9040833333,23.8914166667,24.5480833334,10.0331666667,8.427,8.97816666666,11.9671666667,11.352,22.0010833333,11.8435833333
511.70,11.9550833333,31.9261666667,23.9366666666,24.5815,10.0465,8.44875,8.97725000001,11.9834166667,11.37425,22.0081666667,11.8465
512.05,11.98225,31.9696666666,23.9914166667,24.63275,10.0525833333,8.46,8.98725000001,11.9945,11.3958333333,22.0278333333,11.8465833334
512.40,11.976,32.0225,24.0575833333,24.6730833334,10.0555833333,8.4425,8.99041666667,11.991,11.4116666666,22.0543333334,11.8420833334
512.75,12.00775,32.1185,24.1114166667,24.7473333333,10.1021666667,8.46883333333,9.01325,12.0289166667,11.4569166667,22.1169166666,11.8799166667
513.09,12.0234166667,32.165,24.1274166667,24.79625,10.1115833333,8.47408333333,9.01099999999,12.0380833333,11.4704166667,22.1384166667,11.8585833333
513.44,12.0543333333,32.22975,24.1923333333,24.82475,10.12775,8.48358333333,9.02500000001,12.0624166667,11.4946666667,22.15775,11.8666666667
513.79,12.0784166667,32.2918333333,24.23375,24.87825,10.1426666667,8.47716666666,9.02766666667,12.08475,11.516,22.1969166667,11.87525
514.13,12.08425,32.3406666667,24.2455,24.9111666667,10.15225,8.47825,9.04116666666,12.1108333333,11.5356666667,22.2000833333,11.8690833333
514.48,12.1035833334,32.4330833333,24.3048333333,24.9798333333,10.1798333333,8.49141666667,9.04774999999,12.1344166667,11.5805,22.2358333334,11.8931666667
514.83,12.12125,32.5188333333,24.34625,25.0305833333,10.1956666667,8.51541666667,9.04683333334,12.1546666666,11.6040833333,22.2805833333,11.896
515.17,12.1356666667,32.5795,24.3911666667,25.1176666667,10.2035,8.53958333333,9.04625,12.1769166667,11.6074166667,22.32375,11.9098333333
515.52,12.1664166667,32.6416666667,24.4194166667,25.1636666667,10.2155,8.5535,9.07025000001,12.1908333333,11.6240833333,22.3691666667,11.9335833333
515.87,12.1438333333,32.671,24.4304166667,25.1720833333,10.2008333333,8.5185,9.04933333334,12.1649166667,11.6085,22.35825,11.8955833333
516.21,12.1555833333,32.7221666666,24.4513333334,25.2046666667,10.19425,8.51941666667,9.04099999999,12.17,11.61675,22.3770833333,11.891
516.56,12.1686666667,32.7701666666,24.5014166667,25.2645833334,10.1954166667,8.53408333334,9.06341666667,12.16225,11.62275,22.3949166667,11.8888333333
516.91,12.1800833333,32.8415833334,24.5570833333,25.3119166667,10.203,8.549,9.08466666666,12.1908333333,11.6620833333,22.4195,11.92475
517.25,12.1718333333,32.84625,24.5559166667,25.3240833333,10.2025,8.53708333333,9.05975,12.18425,11.6620833333,22.4095833333,11.90975
517.60,12.15025,32.8935833333,24.568,25.35375,10.1908333333,8.52158333334,9.05241666666,12.1729166667,11.6544166667,22.41875,11.8865833333
517.95,12.1664166667,32.9546666667,24.6235,25.40025,10.2039166667,8.51333333333,9.04458333334,12.1824166667,11.671,22.4545,11.89375
518.29,12.14,32.9423333333,24.6151666666,25.3869166667,10.1785,8.49025,9.02641666666,12.168,11.6458333333,22.4355833333,11.8629166667
518.64,12.1486666667,32.9620833333,24.64325,25.4353333334,10.1848333333,8.49616666667,9.04400000001,12.1755833333,11.6596666667,22.4724166667,11.8719166667
518.99,12.1395833334,32.9611666667,24.64575,25.4339166666,10.16825,8.48558333334,9.04950000001,12.1619166667,11.6705,22.4645,11.8426666667
519.33,12.1498333333,33.0350833333,24.69725,25.4749166667,10.18875,8.47975,9.05150000001,12.1725,11.6914166667,22.4886666667,11.8385833333
519.68,12.19975,33.1414166667,24.7768333334,25.5629166667,10.2473333333,8.53558333333,9.097,12.2399166667,11.7406666667,22.5743333333,11.9025833333
520.02,12.2376666667,33.21225,24.8298333333,25.6198333333,10.2920833333,8.5725,9.13541666666,12.27625,11.768,22.62675,11.9276666667
520.37,12.25925,33.3036666667,24.8904166667,25.67475,10.331,8.58458333332,9.14825000001,12.326,11.8069166667,22.67225,11.9635
520.72,12.2529166667,33.3505833333,24.9139166666,25.7018333333,10.3288333333,8.56775000001,9.1355,12.3289166667,11.8001666667,22.68775,11.9408333333
521.06,12.2895833333,33.43775,24.9758333333,25.7944166667,10.3569166667,8.59383333334,9.18091666667,12.3633333334,11.8303333333,22.7485833333,11.9683333333
521.41,12.3411666667,33.5001666667,25.0446666667,25.8416666666,10.4036666667,8.63441666667,9.20999999999,12.4029166667,11.8836666667,22.79525,12.005
521.75,12.3645,33.5390833333,25.0549166667,25.8840833333,10.4275,8.65333333333,9.23191666667,12.4059166667,11.9038333333,22.825,12.0281666667
522.10,12.4353333333,33.6673333334,25.1355,25.96625,10.4716666667,8.68775,9.27000000001,12.45325,11.9485,22.9114166666,12.0775
522.45,12.491,33.7416666667,25.1965,26.0278333333,10.5223333333,8.71658333334,9.29658333334,12.5070833333,11.9959166667,22.9528333334,12.1133333333
522.79,12.526,33.86125,25.2744166666,26.1024166667,10.57325,8.75650000001,9.34149999999,12.5494166666,12.0385833333,22.9944166667,12.15975
523.14,12.5413333333,33.9006666667,25.3075,26.1403333333,10.578,8.78308333334,9.34850000001,12.575,12.0445833333,22.9980833333,12.16875
523.48,12.5098333333,33.91,25.3155,26.1521666667,10.5566666667,8.74416666666,9.32591666666,12.5485833333,12.0444166666,22.9861666667,12.1360833333
523.83,12.4874166667,33.93725,25.3401666667,26.15775,10.5319166667,8.71208333332,9.29174999999,12.5376666667,12.036,22.96525,12.1153333333
524.17,12.4865,33.922,25.3445833333,26.157,10.51725,8.71016666667,9.28008333333,12.5305833333,12.0229166666,22.9444166667,12.0805833333
524.52,12.5168333333,33.9691666667,25.3950833334,26.1945833333,10.5305833333,8.72858333334,9.32141666667,12.5520833333,12.0404166667,22.96725,12.10575
524.87,12.526,34.0331666667,25.4285,26.2175,10.5544166667,8.74833333334,9.33358333333,12.5500833333,12.06025,22.9898333333,12.1289166667
525.21,12.5158333334,34.0635,25.4683333333,26.2504166667,10.5520833333,8.74391666666,9.33175000001,12.5575833333,12.0628333333,23.00925,12.121
525.56,12.5125,34.0753333334,25.4991666666,26.2481666667,10.5579166667,8.74391666667,9.34058333333,12.5729166667,12.06875,23.0159166667,12.1108333333
525.90,12.5309166667,34.12325,25.5570833333,26.323,10.5759166667,8.76666666666,9.36275000001,12.59875,12.0933333333,23.0548333333,12.13275
526.25,12.5231666667,34.16425,25.58175,26.3309166667,10.556,8.75058333334,9.35699999999,12.581,12.08375,23.05375,12.117
526.59,12.532,34.211,25.6233333334,26.3671666667,10.54925,8.72850000001,9.35041666668,12.5923333334,12.0909166667,23.08325,12.1128333334
526.94,12.5391666667,34.2641666667,25.65775,26.4081666667,10.5420833333,8.71441666667,9.35491666666,12.5989166667,12.0961666667,23.1234166667,12.1154166667
527.28,12.5646666667,34.3381666667,25.707,26.45175,10.5485,8.73,9.36550000001,12.6181666667,12.1118333333,23.1510833333,12.1334166666
527.63,12.585,34.4110833333,25.7626666666,26.5040833333,10.5658333333,8.75774999999,9.38725000001,12.6369166667,12.137,23.1953333333,12.1555
527.97,12.58675,34.4420833333,25.7755,26.5345833333,10.5670833333,8.75808333333,9.39166666666,12.63975,12.151,23.2198333333,12.1649166667
528.32,12.58275,34.4888333334,25.8031666667,26.5650833333,10.5745,8.76533333332,9.39000000001,12.6499166667,12.1633333333,23.2521666667,12.1708333333
528.66,12.5889166666,34.5095,25.8255833333,26.5834166667,10.57725,8.76324999999,9.39200000001,12.6560833333,12.1701666667,23.2660833334,12.16825
529.01,12.5964166667,34.5388333333,25.8378333333,26.6083333334,10.5833333333,8.76325000001,9.40408333334,12.6604166667,12.1785,23.281,12.1806666666
529.35,12.6055,34.61325,25.8795833333,26.6708333333,10.5893333333,8.77441666666,9.40791666666,12.66125,12.1910833334,23.3176666667,12.1925833334
529.70,12.6049166667,34.6496666666,25.8985833333,26.6810833334,10.59225,8.77066666667,9.41499999999,12.6638333333,12.2020833334,23.33175,12.1888333333
530.04,12.6074166667,34.69975,25.9318333333,26.71925,10.6126666667,8.78183333333,9.42716666667,12.6875833333,12.2233333333,23.3745,12.2071666667
530.39,12.6024166667,34.71425,25.939,26.7303333333,10.6199166667,8.79466666668,9.433,12.6751666667,12.2250833333,23.3885833333,12.2123333333
530.73,12.615,34.7735,25.9900833333,26.77,10.6470833333,8.81866666667,9.45291666667,12.69375,12.2645,23.4209166667,12.2311666667
531.08,12.6231666667,34.79975,26.0115,26.7944166667,10.6639166667,8.83266666667,9.47499999999,12.6970833333,12.28775,23.45,12.2431666667
531.42,12.6294166667,34.8186666667,26.024,26.8300833334,10.6770833333,8.83374999999,9.48083333334,12.7031666667,12.3018333334,23.4775833333,12.2439166667
531.77,12.647,34.8936666667,26.092,26.8785,10.69425,8.84183333333,9.50558333334,12.7124166667,12.3236666667,23.5136666667,12.2520833333
532.11,12.6605,34.9289166666,26.12475,26.9144166667,10.70775,8.84625000001,9.50933333332,12.7103333333,12.3376666667,23.5390833333,12.25275
532.46,12.6708333334,34.98075,26.1739166667,26.9624166667,10.7191666667,8.85824999999,9.51541666667,12.7344166667,12.3645833333,23.5680833333,12.2586666667
532.80,12.6981666667,35.0655,26.2178333333,27.0238333333,10.7481666666,8.88,9.53050000001,12.7595833334,12.3761666667,23.6073333333,12.2734166667
533.15,12.7378333333,35.1373333333,26.2849166666,27.0858333333,10.7875833333,8.90866666666,9.56075000001,12.8048333333,12.415,23.6563333333,12.3083333333
533.49,12.7560833333,35.17675,26.3230833333,27.1264166667,10.8081666667,8.93325,9.58108333333,12.8250833333,12.4384166667,23.68125,12.3289166667
533.84,12.7779166667,35.2308333333,26.3620833333,27.1835,10.8164166667,8.94683333334,9.58941666667,12.8383333334,12.4535,23.6920833333,12.3349166667
534.18,12.81025,35.3215833333,26.4219166667,27.2646666667,10.85175,8.97449999999,9.61041666667,12.877,12.50325,23.7573333333,12.36325
534.52,12.80975,35.34075,26.4399166667,27.2975,10.84775,8.97641666668,9.60975,12.86825,12.50025,23.7593333333,12.359
534.87,12.8340833333,35.4260833334,26.5081666666,27.3689166667,10.86975,8.98641666666,9.62391666667,12.8916666667,12.51575,23.80025,12.3795
535.21,12.8710833333,35.5159166667,26.57025,27.4358333333,10.8916666667,9.00324999999,9.65324999999,12.938,12.54875,23.8458333334,12.4148333333
535.56,12.90825,35.6086666667,26.6315,27.5069166667,10.9299166667,9.03408333334,9.68508333332,12.98525,12.5895833333,23.8999166667,12.45525
535.90,12.94575,35.6935,26.7020833333,27.5798333333,10.9711666667,9.06333333334,9.72841666667,13.0289166666,12.6370833333,23.9450833333,12.48875
536.25,12.9951666667,35.805,26.78125,27.6795,11.0154166667,9.11208333334,9.77625,13.0755833333,12.6925,24.02,12.5408333333
536.59,13.02525,35.8935,26.86225,27.7453333333,11.0405,9.14925000001,9.80600000001,13.1064166667,12.7448333333,24.0768333333,12.5774166667
536.93,13.0334166666,35.9303333333,26.8831666667,27.7769166666,11.0416666667,9.14191666667,9.82641666666,13.1340833334,12.7624166667,24.0895833333,12.5808333333
537.28,13.0396666666,35.98125,26.91525,27.8196666667,11.0670833333,9.14825000001,9.80991666668,13.1349166666,12.7796666667,24.1205833333,12.582
537.62,13.0583333333,36.0259166667,26.9641666667,27.8625,11.089,9.16825,9.83508333333,13.14425,12.8116666667,24.1679166667,12.6084166667
537.97,13.0590833333,36.0624166667,27.02125,27.887,11.0694166667,9.15533333333,9.82708333332,13.1524166666,12.7995,24.1631666667,12.599
538.31,13.1040833333,36.1745833333,27.0963333333,27.964,11.1100833333,9.19883333333,9.86791666668,13.2116666667,12.8511666667,24.2341666666,12.6329166667
538.65,13.1251666666,36.2216666666,27.1431666666,28.0068333333,11.12625,9.22091666668,9.87941666666,13.22575,12.8855833333,24.27825,12.6355833334
539.00,13.1151666667,36.2513333333,27.1865,28.0390833333,11.1391666667,9.22900000001,9.881,13.2255833333,12.9015,24.3019166667,12.6428333333
539.34,13.1195,36.25325,27.1880833333,28.0543333333,11.1425833334,9.23683333333,9.87691666666,13.23525,12.9095,24.3170833333,12.6265833333
539.69,13.1385833333,36.2950833334,27.21075,28.0805833333,11.1416666667,9.24583333333,9.87825000001,13.2553333333,12.9095,24.3469166666,12.6351666666
540.03,13.155,36.3085833333,27.22175,28.0881666667,11.1264166667,9.23708333334,9.87258333334,13.2493333333,12.9026666666,24.3441666667,12.6285833333
540.37,13.1749166667,36.3126666667,27.2368333333,28.1145,11.1335,9.24308333334,9.88616666666,13.2685833333,12.9299166667,24.3553333333,12.63375
540.72,13.1548333333,36.2944166667,27.23,28.09775,11.116,9.24100000001,9.86683333334,13.2444166667,12.9191666667,24.3470833333,12.6099166667
541.06,13.14725,36.30975,27.2385,28.0994166667,11.0833333333,9.21133333333,9.87274999999,13.2434166667,12.9146666666,24.34725,12.6065833333
541.40,13.14925,36.356,27.2675833333,28.12675,11.08575,9.21041666668,9.86258333333,13.2550833333,12.9093333334,24.3595833333,12.6010833333
541.75,13.1766666667,36.4139166667,27.2833333333,28.1603333333,11.11075,9.23166666666,9.88483333334,13.2823333333,12.9329166666,24.4004166667,12.6185
542.09,13.1578333333,36.4275,27.27175,28.1710833334,11.0999166667,9.20425000001,9.86725,13.2581666667,12.9198333334,24.40375,12.6048333333
542.43,13.15825,36.46875,27.2899166667,28.2025,11.1125,9.22116666666,9.87475,13.2725,12.9286666667,24.4158333334,12.6190833333
542.78,13.1975,36.54025,27.3263333334,28.2449166666,11.14,9.24516666668,9.90366666666,13.3029166667,12.9565833333,24.45075,12.64125
543.12,13.1993333333,36.6140833333,27.3743333334,28.2861666667,11.1489166666,9.25208333333,9.90200000001,13.3058333333,12.9665,24.4730833334,12.66
543.46,13.235,36.711,27.4235,28.3583333333,11.1808333333,9.27216666666,9.92741666668,13.336,12.9958333333,24.5105,12.69525
543.81,13.2235,36.7799166667,27.4619166667,28.4025,11.2105833333,9.284,9.94375000001,13.3508333333,13.01325,24.5378333333,12.7163333333
544.15,13.2296666667,36.8605,27.4893333333,28.43225,11.216,9.27116666666,9.93966666668,13.34525,13.0055,24.54475,12.7181666667
544.49,13.2800833333,36.98525,27.56425,28.5359166667,11.2585833333,9.30866666666,9.98133333333,13.40475,13.0540833334,24.5985,12.7709166667
544.84,13.3219166667,37.0985,27.6418333333,28.6350833333,11.3100833333,9.36525000001,10.01425,13.45375,13.1030833333,24.6575,12.7985833333
545.18,13.3625,37.2085833333,27.7245833333,28.7183333333,11.3628333333,9.41225,10.0656666667,13.5091666667,13.1685,24.7264166667,12.844
545.52,13.3951666667,37.2866666667,27.7984166666,28.77425,11.3944166667,9.43333333334,10.08225,13.5284166667,13.2070833333,24.7726666667,12.8700833333
545.87,13.4535,37.3879166666,27.8916666666,28.8675833333,11.45,9.47741666666,10.1175,13.5979166667,13.2528333333,24.83825,12.9168333333
546.21,13.49425,37.47175,27.9583333333,28.9485,11.4978333333,9.50641666666,10.1509166667,13.628,13.2976666667,24.9034166667,12.9433333333
546.55,13.5069166666,37.5310833333,27.9944166667,29.0045,11.5143333333,9.49975,10.1391666667,13.623,13.3098333333,24.9369166666,12.9431666667
546.90,13.5461666667,37.6060833333,28.0488333333,29.0706666667,11.5430833333,9.51849999999,10.1710833333,13.6281666666,13.3526666667,24.9864166667,12.964
547.24,13.5175833333,37.5961666667,28.0689166667,29.0666666667,11.5274166667,9.51191666668,10.1490833333,13.6045,13.3565833333,25.00775,12.94075
547.58,13.559,37.6724166667,28.11825,29.1281666667,11.5588333333,9.52216666668,10.1693333333,13.626,13.3929166666,25.0728333334,12.953
547.92,13.57125,37.72525,28.1965,29.2104166667,11.5921666667,9.55816666666,10.1883333333,13.6748333333,13.425,25.15375,12.98025
548.27,13.5925833333,37.82625,28.2870833333,29.2935833333,11.6188333334,9.57100000001,10.1905833333,13.6834166667,13.443,25.2235,12.99925
548.61,13.646,37.95625,28.4051666667,29.4025833333,11.6785833333,9.60858333333,10.2314166667,13.7226666667,13.4799166667,25.30675,13.07425
548.95,13.7146666667,38.06325,28.4784166667,29.4966666667,11.7015833333,9.63808333332,10.2665833333,13.7555,13.505,25.3863333334,13.0915
549.29,13.74625,38.1533333334,28.5733333333,29.616,11.7319166667,9.67075,10.3055833333,13.7868333333,13.5470833333,25.44425,13.1154166667
549.64,13.8094166666,38.2789166667,28.67775,29.7144166667,11.7826666667,9.71100000001,10.36375,13.8500833333,13.62275,25.5198333334,13.17775
549.98,13.829,38.3441666667,28.7315833333,29.7393333333,11.79475,9.71141666666,10.3915,13.8960833333,13.6381666667,25.5619166667,13.1954166667
550.32,13.84825,38.40775,28.8096666667,29.8070833333,11.8006666666,9.76316666667,10.42175,13.9244166667,13.6775,25.613,13.2190833333
550.66,13.8944166667,38.48275,28.8815833333,29.9001666667,11.8375,9.78274999999,10.4524166667,14.0,13.69175,25.6905833333,13.26325
551.01,13.9468333333,38.5594166667,28.9589166667,29.9879166667,11.8779166667,9.81174999999,10.4885833333,14.0539166667,13.7413333334,25.7219166666,13.2755
551.35,13.9385833333,38.576,28.97525,30.0018333333,11.8433333333,9.80491666667,10.4575,14.0591666667,13.7055833333,25.6929166666,13.261
551.69,13.9800833333,38.6758333333,29.0339166667,30.0549166666,11.8803333333,9.84266666666,10.48475,14.06875,13.7451666667,25.7260833333,13.2811666667
552.03,14.009,38.7171666667,29.03525,30.07325,11.8919166667,9.85516666667,10.5085833333,14.1014166667,13.7693333333,25.7595,13.2760833333
552.38,13.9905833334,38.717,29.0203333333,30.0856666666,11.89025,9.83608333333,10.4913333333,14.1044166667,13.7469166667,25.77425,13.23675
552.72,13.9434166667,38.7190833333,29.0136666667,30.0920833333,11.8699166667,9.78758333334,10.45975,14.0855833333,13.7386666667,25.7739166667,13.21275
553.06,13.9315,38.7599166667,28.9903333334,30.1093333333,11.8549166667,9.77083333333,10.46075,14.0765833333,13.7151666667,25.7835,13.2215833333
553.40,13.93425,38.78175,29.0113333333,30.1296666667,11.8463333333,9.77124999999,10.4660833333,14.0484166667,13.7010833333,25.7973333334,13.2111666667
553.74,13.9353333333,38.8716666667,29.0653333334,30.2315833333,11.8571666667,9.78191666667,10.4710833333,14.0588333333,13.7144166667,25.8255,13.2359166667
554.09,13.9520833333,38.9228333333,29.1081666667,30.2631666666,11.8683333333,9.76616666667,10.46925,14.0586666667,13.7134166667,25.8313333333,13.242
554.43,13.96425,38.9820833334,29.1644166667,30.2951666666,11.8795833333,9.81166666668,10.4888333333,14.0713333333,13.7561666667,25.8515,13.2639166667
554.77,13.9811666667,39.0858333333,29.2360833333,30.3871666666,11.9174166666,9.85375,10.5088333333,14.0968333333,13.79575,25.91675,13.3235833334
555.11,14.0165,39.1541666666,29.2936666667,30.4821666667,11.97025,9.8785,10.561,14.1243333333,13.8555,25.9839166667,13.3555833333
555.45,14.0033333333,39.1773333333,29.3186666667,30.4993333333,11.9609166667,9.87416666666,10.575,14.1531666667,13.8705,26.0140833334,13.3675
555.80,14.0144166667,39.2236666667,29.3905833333,30.5531666667,11.9776666667,9.87333333334,10.594,14.14725,13.8833333333,26.02875,13.39025
556.14,14.0563333334,39.2991666667,29.4511666667,30.6015,11.9868333333,9.91716666667,10.606,14.1549166667,13.9528333334,26.0358333333,13.4284166667
556.48,14.1024166667,39.3365,29.5126666667,30.6465833334,12.0385,9.97675000001,10.63975,14.1791666666,13.9898333333,26.0495833334,13.478
556.82,14.1696666667,39.4000833333,29.6136666667,30.751,12.1173333334,10.0416666667,10.6999166667,14.2621666667,14.08125,26.1475,13.5406666667
557.16,14.1658333333,39.4775,29.6578333333,30.79275,12.1389166667,10.0765,10.6975,14.29975,14.1279166667,26.1979166666,13.5628333333
557.50,14.1909166667,39.4884166666,29.6763333334,30.7778333333,12.146,10.0816666667,10.7108333333,14.3065,14.1360833333,26.225,13.547
557.85,14.2385,39.5823333333,29.73325,30.8665833333,12.2105833333,10.1363333333,10.7755,14.3716666667,14.2041666667,26.2996666667,13.6030833333
558.19,14.2655833333,39.62,29.7568333333,30.9128333333,12.2098333333,10.1291666667,10.787,14.3931666666,14.1958333333,26.3234166667,13.5969166666
558.53,14.3089166666,39.657,29.77875,30.9439166667,12.2319166667,10.1434166667,10.8115833334,14.3999166667,14.21075,26.3408333333,13.5984166666
558.87,14.2990833333,39.7163333333,29.8055833334,30.9474166667,12.2234166666,10.1406666667,10.7935833333,14.399,14.2088333334,26.3589166667,13.6035833334
559.21,14.3255833333,39.7788333334,29.8719166666,31.0055,12.2643333333,10.1494166667,10.80925,14.4028333333,14.2345,26.4106666667,13.6180833333
559.55,14.3845833333,39.8745833333,29.9305833333,31.0734166667,12.35,10.2225833333,10.8716666667,14.4663333333,14.2855,26.4874166667,13.6940833333
559.89,14.41125,39.969,29.97375,31.13325,12.4026666667,10.268,10.9370833333,14.5281666667,14.3091666667,26.5503333333,13.7274166667
560.23,14.4149166667,40.0000833334,29.9871666666,31.17575,12.3991666667,10.2705,10.94925,14.5441666666,14.35575,26.5928333334,13.743
560.58,14.42325,40.0928333333,30.0339166667,31.2243333333,12.3999166667,10.26525,10.9755833333,14.5708333333,14.3650833334,26.61525,13.746
560.92,14.4071666667,40.1020833334,30.0219166667,31.23425,12.3824166667,10.2335,10.9683333333,14.5225,14.338,26.5854166667,13.71025
561.26,14.43075,40.1353333333,30.0320833334,31.2684166667,12.36925,10.2374166667,10.9401666667,14.5151666666,14.3735833334,26.5865833333,13.7333333333
561.60,14.4364166667,40.1844166667,30.0555833333,31.2906666667,12.3406666667,10.2149166667,10.8936666667,14.4966666667,14.34175,26.5963333333,13.7080833334
561.94,14.4283333334,40.2229166667,30.0698333333,31.30275,12.3756666667,10.2271666667,10.8988333333,14.5315,14.3840833333,26.6134166667,13.72475
562.28,14.4289166667,40.2681666667,30.1011666667,31.35425,12.3845833333,10.24375,10.8973333333,14.5708333333,14.409,26.6453333333,13.7520833333
562.62,14.4424166667,40.33075,30.1691666667,31.41675,12.4080833333,10.25525,10.9213333333,14.6345,14.45475,26.6953333333,13.7838333333
562.96,14.47775,40.3685,30.215,31.4595,12.4313333333,10.2881666667,10.9476666667,14.68975,14.5028333333,26.6970833333,13.8264166667
563.30,14.4075833334,40.3360833334,30.1955833333,31.4386666667,12.3493333333,10.2238333333,10.8523333333,14.6533333333,14.4736666667,26.6588333333,13.7678333333
563.64,14.42575,40.3538333333,30.226,31.4474166666,12.343,10.209,10.8423333333,14.6410833334,14.4723333333,26.6836666667,13.7669166667
563.99,14.4379166666,40.4038333333,30.2193333333,31.4694166666,12.32825,10.1726666667,10.8248333333,14.6645,14.4510833333,26.6683333333,13.7458333333
564.33,14.4045833333,40.419,30.1805,31.42675,12.3019166667,10.1604166667,10.771,14.62475,14.4451666667,26.6278333333,13.7154166667
564.67,14.4721666667,40.5196666667,30.3000833333,31.5204166667,12.3851666667,10.21825,10.8460833334,14.7254166667,14.5281666667,26.72925,13.7775833333
565.01,14.5034166667,40.5685833333,30.3671666667,31.5680833333,12.4250833333,10.2415833333,10.8975,14.7818333333,14.5614166667,26.7689166667,13.78425
565.35,14.486,40.5655833333,30.3723333333,31.5784166666,12.4271666667,10.22575,10.9240833333,14.7729166667,14.554,26.7493333333,13.78525
565.69,14.4919166667,40.60275,30.4179166667,31.6171666667,12.4116666667,10.2063333333,10.9121666667,14.76725,14.53825,26.7568333333,13.7575833334
566.03,14.4999166667,40.6375833333,30.43675,31.6133333333,12.3949166667,10.1738333333,10.9414166667,14.7786666667,14.5356666667,26.7591666666,13.7545
566.37,14.4925833333,40.6484166667,30.4231666667,31.6259166667,12.393,10.1986666667,10.9406666667,14.7563333333,14.5258333333,26.7616666667,13.7246666667
566.71,14.4905,40.683,30.4289166667,31.6594166667,12.3751666667,10.185,10.94025,14.74,14.5165833333,26.77575,13.7109166667
567.05,14.54,40.736,30.4785,31.71775,12.415,10.2175,10.9918333333,14.75175,14.5625833333,26.82775,13.7429166667
567.39,14.5378333333,40.72325,30.4680833333,31.75025,12.4240833333,10.2213333333,10.98325,14.7541666667,14.58875,26.8080833333,13.72925
567.73,14.575,40.8083333333,30.5725833333,31.81775,12.4551666667,10.2749166667,11.0210833334,14.7625833333,14.6143333333,26.8613333334,13.7765
568.07,14.5858333333,40.8313333333,30.6365833333,31.8633333333,12.46025,10.2783333333,11.01625,14.7686666667,14.6080833333,26.8924166667,13.77775
568.41,14.5975833333,40.8460833334,30.6363333333,31.86875,12.4410833333,10.27625,10.9919166667,14.7625833333,14.6054166667,26.8655833333,13.7851666666
568.75,14.6155833333,40.9215,30.7020833333,31.9219166667,12.4855833334,10.2885,10.99875,14.77,14.64075,26.91975,13.8155833333
569.09,14.6674166667,40.99675,30.7723333334,32.0063333333,12.55775,10.3361666667,11.0629166667,14.8401666666,14.7181666666,26.9874166666,13.8711666667
569.43,14.67275,41.0699166667,30.79525,32.0450833333,12.5788333333,10.3453333334,11.0745,14.8355833333,14.7421666667,27.019,13.89325
569.77,14.69375,41.1190833333,30.8475833334,32.0988333334,12.6090833334,10.3830833333,11.0761666667,14.8360833333,14.76125,27.036,13.90075
570.11,14.7284166667,41.1761666667,30.8958333333,32.1433333333,12.6381666667,10.38125,11.0870833333,14.8511666667,14.7865,27.0401666667,13.94225
570.45,14.71725,41.21225,30.8993333333,32.1299166667,12.6219166666,10.3521666667,11.0529166666,14.8360833334,14.7564166667,27.0350833333,13.92275
570.79,14.7478333333,41.2759166667,30.9425,32.16325,12.6456666667,10.3775,11.0825,14.8706666666,14.7853333333,27.0645,13.94475
571.13,14.7624166667,41.3671666667,31.0080833333,32.2243333333,12.6545833333,10.3859166667,11.1204166666,14.8860833333,14.79725,27.1085833333,13.9735833333
571.47,14.747,41.3523333334,31.0071666667,32.225,12.6595,10.373,11.1278333333,14.8906666667,14.79225,27.0938333333,13.962
