wavelength,Back_HemRusf,Belly_HemRusf,Breast_HemRusf,Crissum_HemRusf,Crown_HemRusf,DorTail_HemRusf,Patch10_HemRusf,Rump_HemRusf,Throat_HemRusf,WingTip_HemRusf
762.88,11.3614666667,22.6246666667,38.0081333333,13.6060666666,10.1832666667,12.4055333333,45.8237333333,19.1626888889,36.8746,14.677
763.20,10.9196,22.385,37.8391333333,13.118,9.68826666666,12.0820666667,45.8058666667,18.9011444445,36.7188,14.4714666667
763.51,10.9971333334,22.4460666667,37.8786,12.9822,9.72246666667,12.2035333333,46.0304,19.0391222222,36.8827333333,14.5991333333
763.82,11.5194,22.7427333333,38.1619333333,13.4312666667,9.98586666666,12.6178,46.236,19.4079444445,37.1703333333,15.0712
764.14,11.5418,22.9238,38.4493333333,13.5481333333,10.0504,12.7267333333,46.2068,19.5203,37.293,15.1664
764.45,11.211,22.8146,38.4777333334,13.2365333333,9.70913333333,12.4966666667,46.2944,19.2737555556,37.2688,14.8940666667
764.76,10.931,22.449,38.5497333333,12.9403333333,9.30300000001,12.2386,46.2853333333,18.9578111111,37.0829333333,14.559
765.07,10.6922,22.2304,38.5765333333,12.7635333333,8.98033333333,11.9834666667,46.4806666667,18.7914888889,36.696,14.4461333333
765.39,10.6651333333,22.3432666667,38.6032,12.722,8.87946666668,11.8675333333,46.5234666667,18.6032777778,36.6563333333,14.3746
765.70,10.8846,22.6807333333,38.719,12.9152666667,8.98059999999,12.2410666667,46.8338,18.6838666667,36.6828,14.5496666667
766.01,11.0832666667,23.0496,39.1573333333,13.0467333333,9.08853333333,12.5682666667,47.0736666667,19.0048444444,37.0478,14.6918666667
766.32,11.4518666667,23.4676,39.6351333333,13.4842,9.47099999999,13.1946,47.5862666667,19.3797888889,37.2863333333,14.9646
766.64,11.6432,23.4331333333,39.4448666667,13.7045333333,9.79713333335,13.2866,47.4025333333,19.4922444444,37.1935333334,15.1292666667
766.95,11.5612,23.2717333333,39.3605333333,13.7456,9.74686666666,13.2587333333,47.2930666667,19.5423666666,36.9944666667,15.0405333334
767.26,10.9177333333,22.8932666667,39.2426,13.4768,9.35180000001,13.0297333333,47.3558,19.2851777778,36.861,14.5002
767.57,10.7837333333,22.7022666667,39.0708666667,13.2624666667,9.12053333333,12.9255333333,47.3865333333,19.2074111111,36.6985333333,14.1702
767.88,10.7211333333,22.6785333333,39.1781333333,13.1718666667,9.05893333333,12.8417333333,47.3600666667,19.2209111111,36.7786666667,14.1954
768.20,10.991,23.1192666666,39.3056666667,13.4685333333,9.47826666665,13.2809333333,47.6389333333,19.7816888889,37.1659333333,14.651
768.51,10.9993333333,23.1636,39.348,13.395,9.42900000001,13.5687333333,47.7044666666,19.7580555556,37.3958666667,14.5987333333
768.82,10.2444666667,22.5004666667,38.6880666667,12.7529333333,8.73773333333,12.9278666667,47.2471333333,19.2778222222,36.8197333333,14.029
769.13,10.1393333333,22.2813333333,38.5262666667,12.7276,8.72193333333,12.6914,47.0138666667,19.3061777778,36.487,13.9512
769.44,10.2342666667,21.9687333333,38.4709333333,12.8112,8.88613333332,12.7744666667,47.3406,19.3917333333,36.342,14.0978666667
769.76,9.69779999999,20.9530666667,37.5945333333,12.2376,7.99313333333,12.137,46.5994,18.6684666667,35.8017333333,13.5222
770.07,9.20346666667,20.7792,37.4892,11.9914666667,7.40686666666,11.7922,46.3810666667,18.3204,35.5326,12.9350666667
770.38,9.344,21.0504,37.7528,12.1054,7.40693333333,11.6978,46.6356666667,18.4146888889,35.9442,13.0453333333
770.69,9.60526666666,21.3108666667,37.7168,12.2318666667,7.68333333333,11.7636,46.5017333333,18.4758222222,36.1606666667,13.6230666667
771.00,10.0720666667,21.8854,38.2228666667,12.7290666667,8.14166666668,12.2732666667,47.0094666667,18.9205333333,36.811,14.4022666667
771.32,10.4794,22.1438,38.1276,13.0846,8.69293333333,12.8358666667,47.2184666667,19.3367111111,36.9923333333,14.9209333333
771.63,10.2733333333,21.856,37.8819333333,12.929,8.36200000001,12.3454666667,47.0157333333,18.9769444445,36.8022,14.6564666667
771.94,9.58726666666,21.3210666667,37.8156,12.4651333333,7.75186666667,11.2809333333,46.8364,18.5152555556,36.6123333333,14.1211333333
772.25,10.2978,21.7632,38.4751333333,13.0855333333,8.44413333333,11.8988666666,47.2004,19.1089555555,37.0882666667,14.4293333333
772.56,9.89113333333,21.2247333333,38.1991333333,12.4958,7.8624,11.4306,46.4680666667,18.5168777778,36.6642666667,13.9046
772.87,9.10693333333,21.0038,37.54,12.0294666667,7.26186666667,10.6618,46.1008666667,18.0328666667,36.1180666667,13.0382666667
773.18,8.94206666667,21.2922,37.6795333333,12.1058666667,7.31526666667,10.5338666667,46.2924,18.1861555555,36.517,13.0838666667
773.50,8.75000000001,21.0541333333,37.2992666667,11.7068666667,6.97306666667,10.2008,46.004,17.7510444445,36.4156666667,13.1022666667
773.81,8.92739999999,21.1757333333,37.5282,11.7758666667,7.30466666667,10.6908,46.0638,17.9503111111,36.3325333333,13.4036666667
774.12,9.09173333333,21.4814,38.1177333334,11.8468,7.49859999999,10.9792666667,46.4230666667,18.1955333334,36.5043333333,13.455
774.43,8.99533333333,21.3086666667,37.9649333333,11.4579333333,7.39313333333,10.7986,46.2029333333,17.9598555556,36.373,13.2458666667
774.74,9.27046666667,21.6446666667,37.9119333333,11.7041333333,7.7288,11.0594666667,46.1304,17.9926888889,36.5249333333,13.4622666666
775.05,8.54246666667,21.2626666667,37.246,11.1302666666,7.33166666667,10.6988666667,45.3156,17.3914666667,35.9002,12.8968666667
775.36,9.14406666667,21.7378,37.2380666667,11.6214666667,8.04753333333,11.3318666667,45.565,17.9493444445,36.3121333333,13.3280666666
775.67,9.51093333334,22.0698,37.5092,11.6794,8.346,11.6328,46.2091333333,18.3540666667,36.6719333333,13.8638666667
775.98,9.89840000001,22.5384,37.8994,12.1187333333,8.72026666667,11.8738,46.8075333333,19.1407555555,36.9663333333,14.3602666667
776.30,11.3396666667,23.5857333333,38.7893333333,13.354,9.92273333331,13.0602,47.1200666667,20.1967222222,37.8876666667,15.6158
776.61,12.1126666667,24.0962,39.3070666667,13.8350666667,10.6284,13.3798666667,47.6078666667,20.9214,38.1484,16.271
776.92,11.8658,23.8719333333,39.391,13.7184,10.4656666667,13.2085333333,47.4734,20.8405333333,37.8559333333,15.7064666667
777.23,11.1076,23.2592,38.8394666667,13.0894666667,9.58653333335,12.1886,47.2654666667,20.0565222222,37.6364,14.6317333333
777.54,10.5405333333,22.3061333333,37.9614,12.445,8.7266,11.327,46.7521333333,19.1144,36.5544666667,13.6703333333
777.85,10.1346,21.6962666667,37.5390666667,12.1056,8.33073333332,10.6409333333,46.5805333333,18.6654222222,36.1174,12.9834
778.16,8.88886666667,20.5212666667,37.0041333333,11.2428666667,6.99566666667,9.13586666666,45.8106,17.3360333333,35.2592,11.8518666667
778.47,9.23900000001,20.5660666666,37.2795333333,11.4537333333,7.13953333333,9.27173333333,46.161,17.6212111111,35.3284,11.8881333333
778.78,8.19733333333,19.6411333333,36.5853333333,10.1429333333,5.81446666667,8.17480000001,45.3770666667,16.2833888889,34.4940666667,10.8662666667
779.09,7.94566666667,19.536,36.5477333333,10.2206666667,5.76686666667,8.02479999999,45.0481333333,15.8951555556,34.5273333333,10.5490666667
779.40,7.38233333334,18.8686,36.1788666667,9.51793333332,5.12546666667,7.72306666666,44.8657333333,15.0042555555,34.6549333333,9.7028
779.71,6.23486666667,17.8231333333,35.6108,8.28146666667,4.06986666666,6.85593333333,44.6318,13.8863444445,33.9367333333,8.88486666667
780.02,5.86353333333,17.5672,35.1107333333,8.12533333333,3.8324,6.8852,43.8973333333,13.3018,33.3509333333,8.71573333333
780.33,7.3996,18.7979333333,35.8604666667,9.22306666666,5.4354,8.15599999999,44.6086,14.5217,34.2186666667,10.3019333333
780.64,8.19926666667,19.3122666667,35.8974666667,9.89520000001,6.4918,8.63040000001,44.5978,15.0835,34.3357333333,11.1422666667
780.95,8.0666,19.3352,35.468,9.92133333333,6.67246666667,8.65546666666,44.2753333333,15.2763777778,34.5116,11.0586
781.26,8.13106666667,19.6811333333,35.8726,10.3396,7.01506666667,9.19399999999,44.789,15.5812222222,35.0516666667,11.6091333333
781.57,9.04800000001,20.4178,36.7412,11.0116,8.08113333334,10.2238666667,45.6580666667,17.0846555556,35.8222,12.4141333333
781.88,8.98986666666,20.4247333333,36.779,10.7248,8.20733333334,10.0878666667,45.9750666667,17.1265666667,36.2512,12.5448
782.19,8.99026666666,20.4379333333,36.5147333333,10.9366,8.601,10.1521333333,45.9853333333,17.4169888889,36.2591333333,12.4878666667
782.50,8.99773333334,20.3136,36.1746666667,10.7073333334,8.27193333333,9.71706666668,45.8794,17.3348777778,36.0518,12.3801333333
782.81,9.93179999999,21.332,37.0384,11.4992666667,9.26266666666,10.2354666667,46.518,17.9864,36.6791333333,13.3146666667
783.12,9.66966666667,21.1527333333,36.8412,11.3580666667,9.10293333333,10.0998,46.3550666667,17.8929666667,36.4673333333,12.8411333333
783.43,8.72733333333,20.4198666667,36.7959333333,10.155,8.32693333333,9.30880000001,46.7119333333,17.3428666667,36.5891333333,11.6019333333
783.74,7.79526666667,19.265,36.0104,9.15353333334,7.3622,8.5696,46.2991333333,16.3976111111,35.8464666667,10.7480666667
784.05,8.06040000001,19.3687333333,36.305,9.23073333335,7.41626666667,9.0072,45.9039333333,16.5471666667,35.6937333334,11.0981333333
784.36,9.01953333333,20.1177333333,36.9281333333,9.68633333332,8.0328,9.97386666666,46.0587333333,17.1252888889,36.2484,12.2352
784.67,8.69340000001,19.8175333333,36.4745333333,9.21479999999,7.416,9.57946666666,45.2134,16.8686555556,35.4903333333,11.8214
784.98,8.29446666667,19.7600666667,35.9144666667,8.95593333333,6.62766666667,9.53953333333,44.6108,16.2699666667,35.0258666667,11.2970666667
785.29,8.76166666665,20.4462,36.0944,9.64093333334,6.82193333333,10.1,44.8431333333,16.5727111111,35.1632666667,11.445
785.60,9.907,21.1743333333,37.3435333333,10.7475333334,7.6676,11.3120666666,45.6721333333,17.4880666667,36.0732666667,12.3645333333
785.91,10.0764,21.2086,37.5826,10.8842,7.77986666667,11.7876,45.8524,17.6230333333,35.8908,12.5954
786.22,9.85499999999,20.9137333333,36.9754,10.6678,7.18346666667,11.4050666667,45.564,17.4082333333,35.3056,12.1676
786.53,10.2440666667,21.3654666667,36.7252,11.1275333334,7.48853333333,11.5415333333,45.3259333333,17.4637222222,35.2794666667,12.66
786.84,11.1408,22.3348666667,36.9008,12.3316666667,8.5748,12.3318,45.3392666667,18.2430111111,35.2236,13.6948666667
787.14,11.2592,22.9448666667,37.1954,12.6263333333,8.53046666667,12.3342,45.6325333333,18.6601333333,35.3199333334,13.5846666667
787.45,11.0724,23.2118,37.1072666667,12.5970666667,8.47546666667,12.3652666667,46.3130666667,18.6782111111,35.7449333333,13.2464666667
787.76,10.5614666667,22.9941333333,37.3332,12.5087333333,8.16366666666,11.9708666667,46.8888666667,18.5478666667,35.6257333333,12.5907333333
788.07,10.6853333333,22.8978,37.4333333333,12.6597333333,8.34486666667,11.9976666667,47.2182666666,18.5906666667,35.8826666667,12.6074
788.38,10.7958,22.7312,37.8444,12.9514666667,8.59906666666,11.7651333333,47.9882666667,18.9661555556,36.3935333333,12.6871333333
788.69,10.8633333333,22.7743333333,38.2089333333,13.2514,8.809,11.9989333333,47.8548,19.1385666666,36.6697333333,13.0642
789.00,11.1680666667,23.5516,38.6549333333,13.6046666667,9.16233333333,12.2476,48.5722666667,19.7551,37.2686,13.5871333333
789.31,10.9785333333,23.9145333333,38.7052666667,13.4657333334,9.15386666667,11.9419333333,48.6900666667,19.3706333333,37.8621333333,13.1646
789.62,11.3849333333,24.4606666667,39.4302666667,13.7683333333,9.83459999999,12.4326666667,49.3382666667,19.8192333333,38.6336,13.799
789.92,12.0298,24.8206666667,40.3242666667,14.1938666667,10.2339333333,12.7346666667,50.0592666667,20.3564666667,39.3576,14.381
790.23,12.1610666667,24.7783333333,40.6398666667,14.2457333333,10.3422,12.6678,50.1584,20.414,39.7148,14.6070666667
790.54,12.3091333333,24.5466666667,41.0044666666,14.5596,10.6002,12.5115333333,50.4566,20.3370555556,40.0522666666,14.6966666667
790.85,12.4177333333,24.5175333333,41.4129333334,14.7594666667,10.6666,12.4178666667,50.2354,20.2894555555,39.8740666667,14.9716666667
791.16,12.2628,24.5732,41.2330666667,14.702,10.4945333333,11.9376,49.939,20.0034777778,39.7561333333,15.183
791.47,12.1634,24.9428666667,41.703,14.9462666667,10.4188,11.9003333333,49.8304,19.8834666667,39.9999333333,15.4654666667
791.78,11.5011333333,24.5977333333,41.0658,14.1693333333,9.99660000001,11.3548,48.868,18.9492333333,39.0594,15.0400666667
792.08,11.4376666667,24.4728,41.0721333333,13.738,9.92546666667,10.9266666667,49.0095333333,18.6439222222,38.5090666667,15.0584
792.39,11.3312,24.3553333333,40.4356,13.7408666666,10.0387333333,11.1204,48.1981333333,18.0891444444,37.7942,14.9841333333
792.70,10.9499333333,23.8064666667,39.7406666667,13.5507333333,9.65993333333,10.9498666667,47.6902,17.9355111111,37.3360666667,15.3103333333
793.01,11.2308666667,24.1009333333,39.5505333333,14.1564,9.80639999999,11.6805333333,47.4342666667,18.2306777778,37.4896,15.6155333333
793.32,11.1341333333,24.0732666667,39.5229333333,14.2807333333,9.84786666666,12.372,47.5241333333,18.5904111111,37.5933333333,15.4841333333
793.62,10.4321333333,23.6810666667,39.5926,13.7968666667,9.30806666667,12.3427333333,47.6432,18.3364111111,37.5974666667,15.1738
793.93,9.47666666666,23.3228666667,39.0866666667,13.2842,8.54233333334,12.2234,46.9967333333,17.9241555555,37.5836,14.7734
794.24,9.49086666667,23.7378,39.4768666667,13.7796666667,8.87733333333,13.0404,47.4198,18.6458888889,37.8313333333,15.1534666667
794.55,10.2384666667,24.3694,39.9388,14.5467333333,9.61826666667,14.0694,47.7506,19.6318,38.1392,15.8418
794.86,10.6275333333,24.7030666666,39.9662666667,14.7842666666,10.216,14.6626,48.3064666667,20.2924666667,38.2658666667,16.0662
795.16,11.8812,25.3532,40.462,15.8284666667,11.3136,15.4587333333,48.7789333333,21.2189333333,38.8118666667,16.9902
795.47,12.4934,25.8662,41.1286666667,16.3713333333,11.8635333333,16.411,49.5932,22.1597888889,39.6915333333,17.5657333333
795.78,12.3227333333,25.7964666667,41.3654666667,16.2316,11.5193333333,16.312,50.3748666667,22.3595,40.1270666667,17.5301333333
796.09,11.8831333333,25.72,41.3157333333,15.9248666667,11.2723333333,16.0122666667,50.4598,22.003,39.9664,16.9518666667
796.40,10.9374,24.9814666667,40.7987333333,15.0930666667,10.6599333333,14.8088666667,50.1253333333,21.0885777778,38.9104666667,15.7631333333
796.70,11.1089333333,25.1219333333,41.6478,15.0292666667,10.8685333333,14.322,50.6006,21.1214222222,39.1418,15.8668666667
797.01,11.7506,25.2346,41.7540666667,15.2106,10.8872666667,14.2513333333,50.5926,21.1452555555,39.1092666667,16.0397333333
797.32,12.3672,25.1797333333,41.5827333333,14.9228666667,10.9968,14.1966,50.5241333333,21.1990222222,38.7187333333,16.0946
797.63,12.0420666667,24.3439333333,41.0806666667,14.1193333333,10.0982,13.2492666667,50.3859333333,20.5134333333,38.4280666667,15.4317333333
797.93,11.9492,23.5664666667,40.4165333333,13.4110666667,9.63973333333,12.8177333333,49.7740666667,19.8069666667,37.952,14.8871333333
798.24,11.9841333333,23.6382666667,40.1936,13.728,9.50833333334,12.8094,49.8816666667,19.6757222222,37.9046,14.9264666667
798.55,12.5441333333,24.6754666667,41.5485333333,14.4026,9.94833333333,13.8643333333,51.0398,20.6329555556,39.0708666666,15.8407333333
798.85,11.6630666667,24.0683333333,40.6608,13.8826,9.02753333334,12.8285333333,49.8960666667,19.9233333333,38.1811333333,15.2264666667
799.16,12.5870666666,24.2826666667,40.5508,14.0218666667,9.7464,13.2972,48.9709333333,20.3248,37.7897333333,15.8407333333
799.47,13.3041333333,24.4030666667,41.0734,14.4505333333,10.0694666667,13.6399333333,48.9888,20.9236666667,37.8386666667,16.1883333333
799.78,12.5834666667,23.5932666667,40.6458,13.5264,9.24279999999,13.1921333333,48.5524,20.5322,37.3941333333,15.7312
800.08,11.3325333333,22.5606,38.9174666667,12.6762666667,7.89846666666,12.2060666667,47.4056666667,19.6566,36.2597333333,14.5128666667
800.39,11.1762,22.7809333333,38.6471333333,12.5216,8.11719999999,12.5141333333,47.6814666667,20.0174777778,36.3472,14.3405333333
800.70,12.6749333333,24.1676666667,39.8503333333,13.8795333333,9.84653333335,14.2238,48.7168,21.4490444445,37.8002666666,16.0792666667
801.00,13.5792,25.2067333333,40.4394666666,14.6816,10.8082,14.9794666667,49.0651333333,21.9987,38.4954,16.9682666667
801.31,14.3844,26.4790666667,41.4565333333,15.8182666667,11.8844,15.8333333333,50.0600666667,22.6790444444,39.9248666667,17.8153333333
801.62,14.6295333333,26.4134666667,41.3184666667,15.4786,11.8882,15.5977333333,49.7652666667,22.7535111111,39.8139333333,17.6164
801.92,14.1369333333,25.5802,40.1488666667,14.8066666667,11.064,14.7842666667,48.8616666667,21.6666777778,38.8468,16.5550666667
802.23,14.1452,25.4716,39.767,14.5959333334,11.0484,14.4458,48.8388,21.2113888889,38.7223333334,16.257
802.54,12.8615333333,24.8336666667,39.3735333333,13.8978666666,9.91493333334,13.4028666667,48.4996,20.3918222222,38.1516,15.1352666667
802.84,12.9958,24.8484,39.3862,14.0314666667,10.0651333333,13.993,48.3237333333,20.7530777778,38.2355333333,15.4198666667
803.15,13.9770666667,25.5642,39.6966666667,15.3088,10.9729333333,15.4493333333,48.0946666667,21.6215888889,38.5792666667,16.4706
803.46,14.0806666667,26.1635333333,39.8298666667,15.4790666667,11.0395333333,15.8711333333,47.9244,21.3638222222,38.5275333333,16.5224
803.76,15.0777333334,26.7752,40.1448,16.5978666667,11.3717333333,16.4097333333,47.7234666667,21.7758111111,38.8852666667,17.3723333333
804.07,14.065,26.2824,39.7635333333,16.1419333333,10.3768666667,15.6393333333,47.7901333333,21.0581111111,38.2114666667,16.3119333333
804.38,12.8106,25.0,39.3866,15.0152666666,9.12873333334,15.0076,47.4166666667,20.1464,37.7348666667,14.8484
804.68,11.556,24.0901333333,38.9755333333,13.8377333333,7.62906666665,14.3035333333,47.1480666667,19.6043333333,37.1052666667,13.8999333333
804.99,11.3128666667,24.2295333333,39.5046,13.9073333333,7.51566666667,14.316,47.6964666667,19.5019666667,37.4369333333,13.8756
805.30,11.2922,24.8040666667,39.4568,13.83,7.90839999999,14.4199333333,47.9625333333,19.9495,37.7803333334,14.5906666666
805.60,12.3271333333,25.8524666667,40.6221333333,14.9232,8.84026666667,15.9064,49.0246666667,21.3568777778,38.9939333333,15.8065333333
805.91,12.1436666667,25.624,40.5408666667,14.8396666667,8.86053333333,16.0526,49.1851333333,21.5269444445,39.2428666667,15.7821333333
806.21,12.5058,26.2528666667,40.5620666667,15.2692666667,9.2426,16.1904,49.7814666667,21.9567888889,39.3520666667,16.0265333333
806.52,12.2640666667,26.2454,40.729,14.686,9.12113333334,15.6661333333,50.0204,21.6916777778,39.4573333333,15.7148666667
806.83,14.0678,27.2016666667,41.9083333333,15.7126,10.9142,17.2535333333,50.8423333333,23.1403222222,40.5189333334,17.2614
807.13,13.7303333333,27.0802,41.8942666667,15.0702666667,10.703,17.1381333333,51.2075333333,23.0630888889,40.8518666666,17.1298
807.44,12.9620666667,25.8746666667,40.7921333333,14.1337333333,9.8598,16.1387333333,49.6534666667,22.1493777778,39.6536,16.4438
807.74,12.3286666667,25.8944666667,40.1578666667,13.8647333333,9.5808,15.0518666667,49.2819333333,21.8889111111,38.7961333333,16.2722
808.05,12.7868,26.3437333333,40.232,14.5176666666,10.9482666667,15.5362,49.4245333333,22.3134888889,38.9979333333,16.8117333333
808.35,12.4640666666,25.7638,39.9409333333,13.9747333333,10.5148,15.2320666667,49.0126,21.7581111111,38.7594,16.3628666667
808.66,11.8558,24.8020666667,40.1670666667,13.2367333333,9.64813333334,14.8637333333,48.9798,21.1946333333,37.9683333333,15.3298666667
808.97,9.93246666667,23.1934666667,39.0887333333,11.4118666667,7.99273333333,12.9904,47.5868,19.3729666667,36.0126,13.6309333333
809.27,10.5707333333,23.7863333333,39.7918,11.9747333333,8.7138,13.1793333333,47.9982,19.8701555556,36.3587333333,14.1847333333
809.58,9.37860000001,22.8299333333,39.6916,11.374,8.03633333334,12.4898,47.5011333333,19.0884222222,35.6008666667,14.0318
809.88,8.67219999999,22.6555333333,39.4058666667,10.7520666667,6.9916,11.6992,47.5302,18.5700888889,35.4968,14.0296666667
810.19,7.90046666667,22.3050666667,39.1105333333,10.7414,6.53286666667,10.9994666667,47.604,18.3420888889,35.6862666667,14.0028666667
810.49,7.1638,22.0564666667,39.6880666667,10.7407333333,6.08193333333,10.9845333333,47.9727333333,18.0231333333,35.7311333333,13.7134666667
810.80,5.97793333333,21.567,39.3914,10.2994666667,5.19966666667,10.4090666667,48.0637333333,17.1822111111,35.6886666667,13.4030666667
811.10,6.35020000001,21.1176666667,38.8329333333,10.5441333333,4.93573333333,10.9199333333,47.5766,16.9238111111,35.8162,13.5508666667
811.41,6.01879999999,20.4982666667,38.3758,10.0248666667,3.95606666667,10.0149333333,47.2347333333,16.5204555556,35.5156666667,13.2038
811.71,5.83820000001,20.1282666666,37.3176,10.2368666667,3.66853333333,9.74366666666,46.292,16.2904222222,35.0,13.1754666667
812.02,6.01959999999,20.4804666667,37.0882666667,10.7746,3.9902,10.0294666667,45.8234666667,16.2369333333,35.6276,13.5784666667
812.32,7.58406666667,21.923,37.2572666667,12.2207333333,5.42693333333,11.3421333333,46.0419333333,17.2588222222,36.7692,14.4753333333
812.63,7.473,21.6716,36.9026666667,12.3206,4.98533333333,11.4258666667,45.5358666667,16.8846666667,36.1848,14.2575333333
812.93,8.77826666666,22.8756666667,37.4660666667,13.0820666667,5.95286666668,12.0964666667,46.3348666667,17.4493222222,37.4459333333,14.3790666667
813.24,9.64066666667,23.8123333333,38.3432666667,14.5109333333,7.56473333333,13.2236666667,47.4151333333,18.7857888889,38.004,15.1795333333
813.54,8.17939999999,22.4104666667,37.2466,13.2729333334,6.28326666667,12.1230666667,46.5052,17.4366555555,36.2882666667,14.0898
813.85,7.90133333333,21.9135333333,36.6359333333,12.4485333333,5.64806666667,10.998,46.2448666667,16.6152,35.7818666667,13.4568
814.15,9.7968,23.75,37.8659333333,14.065,7.11366666667,12.8556666667,47.5914666667,18.2723222222,36.5751333333,14.5324
814.46,11.496,25.8435333333,39.2972666667,15.8835333333,9.12659999999,14.1465333333,48.6446,20.0067666667,37.5101333333,15.7129333333
814.76,12.4424,26.5565333333,40.3303333334,16.6065333333,10.3602666667,15.3152666667,49.3494,20.7023777778,38.2982,16.7668666667
815.07,13.8554666667,28.2630666667,41.8072666667,17.9618,11.7269333333,16.6767333333,50.6324666667,21.9929222222,39.0060666667,17.8013333333
815.37,14.2123333333,28.7978666667,42.0908666667,18.3332666667,12.1110666667,16.7978666667,51.3535333333,22.3585444445,39.2626,18.0404666667
815.68,13.8836666667,29.0654,43.2816,18.0687333333,11.8173333333,16.3758666667,52.8348,22.3122555556,40.0417333333,17.9439333333
815.98,14.3622,29.6063333333,44.0315333333,17.9948,12.0526,16.3569333333,54.1521333333,22.7173111111,41.0918666667,18.3096666667
816.29,13.7498666666,28.9688666666,43.7708666667,17.2398,11.125,15.6042,53.8125333333,22.3002777778,40.5104,18.1354666667
816.59,13.3438,27.832,43.4436,16.1469333333,9.83726666667,14.6036,53.5012666666,21.2721,40.126,16.9764
816.89,13.7674,28.6615333333,44.3411333333,16.5581333333,10.3256,14.6769333333,53.8294666667,21.6761111111,40.9715333333,17.0129333333
817.20,13.8038,28.6986666667,44.3243333333,16.4865333333,10.7607333333,14.6546,53.1031333333,22.0087333333,40.5806666667,16.7668
817.50,14.1776666667,28.6500666667,44.8208666667,16.7992,11.1438666667,14.1876,53.0484666667,22.1387222222,40.8836666666,16.8874666667
817.81,13.275,27.3944666667,44.4251333333,15.381,10.4125333333,13.2168666667,52.4502666667,21.1257444445,40.427,16.6424666667
818.11,12.7725333333,26.7954666667,43.1816,15.0252,9.92193333333,12.423,51.3103333333,20.6482222222,39.246,15.9724666667
818.41,12.5876666667,26.2938666667,42.8782666667,14.4604666667,10.2990666667,12.1718,50.6631333333,20.6372777778,39.2024,16.0206666667
818.72,13.1624666667,26.6096666667,43.4676,14.8067333333,11.0135333333,12.7473333333,50.932,21.3892222222,39.935,16.7195333333
819.02,12.7822666667,25.8137333333,42.771,14.2772666667,10.4644666667,12.3972,50.404,20.9414,39.1166,16.4288666667
819.33,11.9838666667,25.1416666667,41.7274,13.7044666667,9.8786,11.977,49.6018666667,20.0753222222,38.4007333333,15.8570666667
819.63,11.8615333333,25.4333333333,41.78,14.014,10.2850666667,12.6061333333,49.7848,20.1968,38.7784666667,16.3584
819.93,11.8577333333,25.5804,41.5284666667,14.0591333333,10.7859333333,12.9488,49.4448666667,20.4213444444,38.8175333334,16.7650666667
820.24,11.8788666667,25.3738,41.4950666667,14.1129333333,10.5939333333,13.1555333333,49.6443333333,20.5319888889,38.9049333333,16.8728666667
820.54,12.2380666666,25.6667333333,41.9933333333,14.7924666667,11.0408666667,13.8674666667,50.1836,20.9698666667,39.2381333333,17.3572
820.85,12.5433333333,26.0896,42.2882,15.1173333333,11.4413333333,14.4060666667,50.5610666667,21.4064444445,39.6708,17.7729333333
821.15,12.8435333333,26.5626666667,42.7204666667,15.4370666666,11.7498,14.8508,51.0416,21.7997222222,40.2258666667,18.1093333333
821.45,12.7577333333,26.5820666667,42.9918666667,15.4436666667,11.5793333333,14.8636666666,51.4377333333,21.8499555556,40.5642,17.997
821.76,12.5759333333,26.3808,42.7167333333,15.3989333333,11.3052,14.7460666667,51.3489333333,21.6121111111,40.3171333333,17.8069333333
822.06,12.5383333333,26.3436,42.7272666667,15.3656666667,11.1131333333,14.6158,51.4888666667,21.4879444444,40.3289333333,17.7543333333
822.36,12.6710666666,26.3616,42.8508666666,15.4209333333,11.1748,14.6278666667,51.5282,21.5244111111,40.4433333333,17.746
822.67,12.7716666667,26.4690666667,43.0176,15.6243333333,11.3606,14.7240666667,51.5894,21.6315333334,40.5509333333,17.7747333333
822.97,12.7913333333,26.4933333333,43.161,15.6168666667,11.3004666667,14.6456,51.7703333333,21.6490777778,40.6156,17.661
823.27,12.7098,26.5694,43.2971333334,15.6788666667,11.1785333333,14.5784,51.9602666667,21.6501111111,40.7322,17.6201333334
823.58,12.7718,26.6966,43.3912666667,15.7733333333,11.3768666667,14.6282666667,51.9883333333,21.7072888889,40.7174,17.8118
823.88,12.4468666667,26.3698,42.9584,15.4864666667,11.146,14.2603333333,51.5604,21.4215555555,40.3801333333,17.6056
824.18,11.8932,25.9172666666,42.7147333333,14.9836666667,10.5415333333,13.6204666667,51.3282,20.8924555556,40.1052,17.0402666667
824.49,11.4754666667,25.5323333333,42.4831333333,14.6020666667,10.0103333333,13.1136,51.1059333333,20.3806777778,39.5994666667,16.5686
824.79,11.1919333333,25.4308666667,42.1329333333,14.4054666667,9.88853333333,12.8536666667,50.5176,20.0169444444,38.9785333333,16.5298666667
825.09,11.1727333333,25.6601333333,42.493,14.2937333333,9.96926666667,12.8531333333,50.8432,20.2343666667,39.1320666667,16.6944
825.39,11.0172,25.6477333333,42.3783333333,14.3489333333,9.98186666668,12.8123333333,50.6601333333,20.3025,38.9058,16.5830666667
825.70,10.9740666667,25.7764666667,42.3146666667,14.5454,10.1968666667,13.0114,50.7893333333,20.4382444444,38.9316,16.7266
826.00,10.8818666667,25.8802,42.4198,14.4020666667,9.98226666667,13.0158,50.9242666667,20.4592111111,38.8078,16.8430666667
