wavelength,Back_SpoAmef,Belly_SpoAmef,Breast_SpoAmef,Crissum_SpoAmef,Crown_SpoAmef,DorTail_SpoAmef,Rump_SpoAmef,Throat_SpoAmef,WingTip_SpoAmef
730.39,15.5946,49.2877333333,27.9986333333,33.2822,14.6752666667,16.4496666667,16.9976666667,28.0942666667,17.5208
730.71,15.6805333333,49.2700666667,28.0950666667,33.4976,14.8356666667,16.6222666666,17.0774666667,28.1394,17.6118
731.03,15.7099333333,49.2200666667,28.0594666667,33.533,14.9456666667,16.5872666667,17.1094,28.094,17.6922
731.35,15.7042,49.4456666667,28.1808666667,33.7121333334,14.9566,16.5126666667,17.1454666667,28.1258,17.6618
731.67,15.5484666667,49.1608666667,27.9437333333,33.4017333333,14.6807333333,16.2661333333,17.0362,27.7595333333,17.4063333333
731.98,15.5981333333,49.2548666667,27.9061333333,33.4248666667,14.6600666667,16.1896,16.9361333333,27.835,17.3235333333
732.30,15.6935333333,49.3670666667,28.0070666667,33.4706666667,14.8035333334,16.2136,17.0069333333,28.0438,17.4565333333
732.62,15.5478,49.1838,27.7978,33.2166666667,14.5639333333,16.0464666667,16.9118,27.8594666667,17.2475333333
732.94,15.4929333334,49.2332666666,27.8736333333,33.2121333333,14.5245333333,16.0145333333,16.9532,27.8362666667,17.3068666667
733.25,15.4796666667,49.2326666666,27.8274666667,33.1866666667,14.4875333333,15.9448,16.991,27.7634666667,17.2639333333
733.57,15.4211333333,49.2656666667,27.8258,33.1486,14.4122,15.8794,17.0386,27.6257333333,17.1275333333
733.89,15.4735333333,49.4676,27.9308333333,33.4068666667,14.5415333334,15.9227333333,17.1851333333,27.8067333333,17.1815333333
734.21,15.4423333334,49.5835333333,27.8803333333,33.4102,14.5022666667,15.8266,17.1082,27.9374,17.2136666667
734.52,15.2216,49.5127333333,27.6939333333,33.2492,14.2894,15.6603333333,16.8706,27.8202,17.0039333333
734.84,15.2546,49.4404,27.5686666667,33.1076,14.2753333333,15.6276666667,16.9220666667,27.8942,16.9874666667
735.16,15.3584,49.5246666667,27.585,33.2782,14.4286666667,15.7748666667,16.9119333333,28.0794,17.0679333333
735.48,15.3962,49.6561333333,27.6643,33.3721333334,14.4775333333,15.8974,16.958,28.2654,17.234
735.79,15.205,49.5642,27.5521,33.1887333333,14.1890666667,15.718,16.7042666667,28.0848,16.9122666667
736.11,15.3025333333,49.9064,27.8697333333,33.273,14.2414,15.7958,16.7200666667,28.215,16.9857333333
736.43,15.6265333333,50.1216666667,28.2320666667,33.6840666667,14.5498666667,16.1598,17.0235333333,28.5787333333,17.3314666667
736.74,15.9976,50.3856666667,28.4360666667,33.8940666667,14.7788,16.5806666667,17.3864666667,28.9826666667,17.7164
737.06,16.1464,50.3276666667,28.4108,33.9639333333,14.8484666667,16.7854,17.5316666667,29.2302,17.8258666667
737.38,15.9306,50.0203333333,28.2389666667,33.5846666667,14.4830666667,16.4942,17.3134666667,29.0004,17.5912666667
737.69,15.8267333333,49.842,28.0663333333,33.4648,14.2604,16.4764,17.286,28.8281333333,17.4034
738.01,16.2788,50.0503333333,28.4049666667,33.7897333333,14.5374,16.9392,17.7110666667,29.2180666667,17.6707333333
738.33,16.4646666667,50.3198666667,28.7482,34.0726,14.637,17.1124,17.7966666667,29.4810666667,17.8435333333
738.64,16.1480666667,50.0234,28.3226333333,33.7877333333,14.2158,16.7981333333,17.5236666667,29.1328,17.6336666666
738.96,16.3451333333,50.2133333333,28.4971666667,33.9010666667,14.3747333333,16.9616,17.7989333333,29.1556666667,17.7314666667
739.28,16.508,50.3082,28.6501333333,34.0744,14.6186666667,17.1609333333,18.0596,29.2438666667,18.0596
739.59,16.2344666667,49.9373333333,28.3318,33.8876666667,14.518,16.99,17.9222666667,28.9437333333,17.8298
739.91,15.8986666667,49.6082,28.0164666667,33.6474,14.3110666667,16.7442,17.6454666667,28.5002666667,17.5958666667
740.23,15.8238,49.5912666667,28.0807333333,33.6563333333,14.3082,16.5848666667,17.5220666667,28.4194,17.4988666667
740.54,15.944,49.9608,28.2977,33.7493333333,14.4306,16.6294,17.6059333333,28.4349333333,17.6207333333
740.86,15.9176,50.0064666667,28.1284333333,33.7368,14.4858,16.5808666667,17.5789333333,28.3042666667,17.5530666667
741.18,15.9186666667,49.9783333333,28.2104666667,33.7008,14.651,16.4992,17.5385333333,28.3408,17.5211333333
741.49,15.6158666667,49.8568666667,28.1009666667,33.5227333333,14.4371333333,16.1886,17.3562,28.0216666667,17.4222
741.81,15.3900666666,49.5602666667,27.7618,33.1886,14.1524,15.9109333333,17.0594666667,27.5214,17.1084666667
742.12,15.7159333333,49.9143333333,28.2284666667,33.4258666667,14.5099333333,16.2805333333,17.3171333334,27.8864,17.3352
742.44,15.4398,49.4928,27.9392,33.2192,14.2562666667,15.9035333333,16.9522666667,27.585,17.1624
742.76,14.9936,49.1768666667,27.5269,32.905,13.683,15.4220666667,16.4756666667,27.1784,16.6746666667
743.07,15.2361333333,49.6431333334,27.8747333333,33.3097333333,13.8962,15.6834666667,16.6842666667,27.545,17.0068666667
743.39,15.1878666667,49.5886,27.8054666667,33.243,13.8682,15.5682666667,16.5715333333,27.5132,16.8545333333
743.70,15.2576,49.7664666667,27.9312333333,33.3598,14.0438666667,15.6574666667,16.6498,27.6228,16.8568
744.02,15.0354,49.4822666667,27.7263666667,33.3063333333,13.829,15.3698666667,16.4272666667,27.5336,16.7472
744.34,15.0714666667,49.36,27.7854666667,33.252,13.7246666667,15.463,16.3096666667,27.5702666667,16.7330666667
744.65,15.2452,49.5692,27.9544666666,33.4226,13.9153333333,15.7330666666,16.5378,27.7315333334,16.9712666667
744.97,15.4028666667,50.2643333333,28.2414333333,33.8596666667,14.2018666667,16.0247333333,16.8026666666,28.2578,17.2910666667
745.28,15.3801333333,50.4002666666,28.3824333333,34.0634,14.5316,16.2109333333,16.9888666667,28.5297333333,17.4797333333
745.60,15.2891333333,50.3042,28.4023333333,33.9567333333,14.5424,16.0986666666,16.9180666667,28.4313333333,17.5214
745.91,15.5982,50.4438666667,28.7735333333,34.1309333333,14.8808,16.4659333333,17.3213333333,28.6105333333,17.8830666667
746.23,16.1446,51.054,29.2511666667,34.5308666667,15.4236,16.886,17.7912,29.13,18.3458666667
746.55,15.9279333333,50.591,28.8993,34.1947333333,15.1088666667,16.549,17.4255333333,28.7728,18.0064
746.86,15.8462666667,50.6296,28.7486333333,34.1726,14.9466666667,16.4945333333,17.3087333333,28.8428666667,17.9821333333
747.18,15.5954666667,50.2746,28.3594666667,33.8176666667,14.5343333333,16.2471333333,17.1336666667,28.4345333333,17.9000666667
747.49,15.5908,50.0937333333,28.4035,33.6490666667,14.6903333333,16.3238,17.1256,28.2556,17.8188666667
747.81,15.4129333333,49.978,28.2951666667,33.7364,14.6902666667,16.1921333333,17.0305333333,28.0924,17.7999333334
748.12,15.452,49.9596,28.3596333333,33.8274666667,14.5957333333,16.3058666667,16.964,28.1173333333,17.7980666667
748.44,15.4776,49.508,28.2452,33.6178666667,14.5417333333,16.2421333333,16.8763333333,27.7568,17.6579333333
748.75,15.5844,49.4644666667,28.4567333334,33.7644,14.6094666667,16.2754666667,16.9616,27.7766666667,17.7874666667
749.07,15.7895333333,49.8705333333,28.6497333334,34.1051333333,14.7828666667,16.3873333333,17.1832,27.9830666667,17.9116
749.38,15.5198,50.0838666667,28.4702666667,34.0946666667,14.6540666667,16.2764,16.9816666667,28.0844666667,17.6990666667
749.70,15.3187333333,49.7061333333,28.2481,33.9281333333,14.5956666667,16.2423333333,16.8080666667,27.8854666667,17.5287333333
750.01,15.6172,50.1982666667,28.5686,34.1553333333,14.8146,16.517,17.0886666667,28.1965333333,17.7868
750.33,15.5823333333,50.2289333333,28.5673333333,34.1788,14.7735333333,16.3718666667,17.1734666667,28.2455333333,17.746
750.64,16.0170666667,50.7622666667,28.9840666667,34.7623333333,15.1985333333,16.7547333334,17.4681333333,28.7009333333,18.0981333333
750.96,16.1790666667,50.8112666667,28.9326333333,34.8923333333,15.1422,16.8553333333,17.5244,28.9092,18.1886666667
751.27,16.5979333333,51.3738,29.4337666667,35.2781333333,15.4798666667,17.2353333333,17.9246666667,29.4189333333,18.4144666667
751.59,16.5577333333,51.4476666667,29.4531333333,35.2140666667,15.4739333333,17.0279333333,17.8718,29.2898,18.2850666667
751.90,16.4726,51.4253333333,29.4615,35.1915333333,15.3732,16.9725333333,17.7636666667,29.4501333333,18.1218666667
752.22,16.6778666667,51.5816,29.4845333333,35.1696,15.3906666667,17.135,17.9278,29.4272,18.1886
752.53,16.5504,51.3032,29.3806333333,34.9381333333,15.2719333333,17.1266,17.9278,29.3274666667,18.1773333333
752.85,16.5491333333,51.1416666667,29.3148666667,34.914,15.1787333333,17.0587333333,17.932,29.2567333333,18.1100666667
753.16,16.3401333333,51.2939333333,29.3118333333,34.9737333333,14.9564,16.9933333333,17.7936,29.1025333333,18.09
753.47,16.1878,51.3944,29.3133666667,34.9854,14.9854,16.8614666667,17.8019333333,29.0633333333,18.1088666667
753.79,16.316,51.5746,29.5319333333,34.9860666667,15.1752666667,17.0299333333,18.0241333333,29.1344666667,18.2590666667
754.10,16.2842666667,51.1144666667,29.4729,34.6113333333,15.1196,16.9208,18.0352,28.9056,18.1107333333
754.42,16.4722666667,51.539,29.7953333333,34.7668,15.3005333333,17.1992,18.2412666667,29.1193333333,18.3047333333
754.73,16.2651333333,51.4736666667,29.4407666666,34.4901333333,15.0928666667,17.0678666667,17.9632666667,29.0213333333,18.1812666667
755.05,16.2516666666,51.3585333333,29.2756333333,34.3852,15.0425333333,17.1409333333,17.9349333333,29.0538666667,18.1773333333
755.36,16.4852,51.2855333333,29.2509,34.4142,15.1140666667,17.3354,18.1285333333,29.0564666667,18.3256
755.67,16.4153333333,51.0920666667,29.2387,34.372,15.0747333333,17.2354666667,18.1128,29.1214,18.2192666667
755.99,16.8146666667,51.6706,29.6020333333,35.0700666667,15.4269333333,17.6341333333,18.4113333333,29.7092,18.5012666667
756.30,16.9400666667,51.4484,29.5860666667,34.8869333334,15.6204666667,17.8233333333,18.4857333333,29.6688666667,18.6514
756.62,16.827,51.0778666667,29.3137666667,34.5794666667,15.489,17.6681333333,18.3516666667,29.5239333333,18.4384
756.93,16.8544,50.9439333333,29.2687,34.6723333333,15.5206,17.8049333333,18.4614,29.4892666667,18.4404666667
757.24,17.147,50.8677333333,29.4620666667,34.9141333333,15.6603333333,17.9846666667,18.6180666667,29.6819333334,18.5262666667
757.56,17.0387333333,51.2642,29.4193666667,35.0752,15.5186,18.0628666667,18.4929333333,29.8787333333,18.5933333333
757.87,17.0462,51.2542666666,29.3557333333,35.1989333333,15.5257333333,18.0501333333,18.5982,29.8077333333,18.7062
758.18,16.798,50.9693333333,29.3854,35.1036,15.3008,17.7647333333,18.4529333333,29.3904666667,18.4736666667
758.50,16.7666,50.9647333333,29.4349,35.1394666667,15.2234666667,17.6813333333,18.5068,29.3297333333,18.4148
758.81,16.42,51.1779333333,29.3429333333,35.2197333333,15.1668666667,17.4172,18.256,29.1571333333,18.367
759.13,16.2105333333,51.1146666667,28.9948666667,35.1498666667,14.9993333333,17.2603333333,17.998,28.9276666667,18.2386
759.44,16.1923333333,50.9486666667,29.0001666667,34.9842,15.1232,17.2485333333,18.0032666667,28.5403333333,18.2991333333
759.75,15.9668666667,50.8306666667,28.8863333333,34.9135333333,14.9556,16.9551333333,17.783,28.4014,18.0896
760.07,16.4856,51.1736,29.4802,35.2950666667,15.4461333333,17.3635333333,18.278,28.7508,18.5671333333
760.38,16.2557333333,50.7087333333,29.2668666667,34.7509333333,15.2311333333,17.1622666667,18.0815333333,28.5310666667,18.4232
760.69,16.1212666667,50.6791333333,29.1264,34.6338,15.303,17.1944666667,17.9898666667,28.5024666667,18.452
761.01,16.1824666667,50.3280666667,29.0424333333,34.5188,15.2995333333,17.0776666667,18.1534666667,28.2862666667,18.2412
761.32,16.0813333333,50.1175333333,28.8374666667,34.2478,15.2938666667,16.9864,18.0088,28.1616666667,18.2204666667
761.63,16.1552,50.1425333333,28.7123666667,34.3222,15.3518666666,16.9428666667,18.0538666667,28.1692666667,18.2960666667
761.94,15.9164,50.0674,28.6301,34.1943333333,15.2032666667,16.821,17.8168,27.9821333333,18.1865333333
762.26,15.9259333333,49.9335333333,28.5207,33.9428666667,15.1062,16.7894,17.8069333333,27.9464,18.0815333333
762.57,16.1095333333,49.9869333333,28.8638666667,34.024,15.2524666666,17.0369333333,17.9222,28.122,18.2816666667
762.88,16.0094,49.7639333333,28.6521333333,33.7936666667,15.0634,16.8442,17.7334666667,28.0886,18.071
763.20,16.1596,49.9653333333,28.7647333333,33.9384,15.0528666667,16.9932666667,17.8058666667,28.1402,18.1654
763.51,16.3272,50.0066,28.7641,34.0728666667,15.1111333333,17.1044666667,17.895,28.3481333333,18.1863333334
763.82,16.7646,50.3826,29.0719,34.6014666667,15.4794,17.5184666667,18.1949333333,28.6414666667,18.5453333333
764.14,16.9094666667,50.3982,29.2164333333,34.6234,15.5094666667,17.6190666667,18.3569333333,28.6871333334,18.6455333333
764.45,17.0589333333,50.6558666667,29.4089666667,34.6799333333,15.6292,17.8533333333,18.4965333333,28.8908,18.8297333333
764.76,17.1622,50.5594,29.6410333333,34.7552666667,15.6585333333,17.9420666667,18.4904,28.9062666667,18.7036666667
765.07,17.6694,50.9040666667,30.3754333333,35.1475333333,16.2089333334,18.6403333333,19.0641333333,29.4744666667,19.2389333333
765.39,18.2885333333,51.1768,30.8248333333,35.52,16.7008666667,19.1485333333,19.6491333333,29.9166,19.6063333333
765.70,18.7870666667,51.3014,31.2846333333,35.8666,17.1623333333,19.5749333333,20.0670666667,30.3145333333,19.9618666667
766.01,18.7905333333,51.4576,31.2875333333,35.9084666667,17.1840666667,19.6007333333,20.1322666667,30.4914,19.8866
766.32,18.6487333333,51.6072666667,31.3538666667,35.956,16.9751333333,19.5704,20.0499333333,30.4958,19.7202666667
766.64,18.7162666667,51.619,31.4873,36.0025333333,17.075,19.6894666667,20.2767333333,30.703,19.7808
766.95,18.6524,51.8732666667,31.6468,36.0751333333,17.0384666667,19.7502666666,20.3156666667,30.8988666667,19.7914666667
767.26,18.2194,51.5556666667,31.3962666667,35.5010666667,16.6194666667,19.2803333333,19.8509333333,30.6666,19.22
767.57,18.0006,51.3399333334,31.0324,35.2762,16.2447333333,19.0761333333,19.4918666667,30.5496,18.978
767.88,17.9466,51.2245333333,30.9346666667,35.4296666667,16.2124666667,19.0054666667,19.3646,30.5218666667,18.941
768.20,17.8537333333,51.4334666667,30.8993,35.5556,16.1812666667,18.9251333334,19.627,30.6591333333,19.0263333333
768.51,17.595,51.0459333333,30.4062333333,35.3694666667,15.8917333333,18.6229333333,19.3865333334,30.377,18.6981333333
768.82,17.3731333333,51.3134666667,30.4502,35.6803333333,15.9094666667,18.5094666667,19.3861333333,30.5817333333,18.8501333333
769.13,17.0936666667,51.5410666667,30.5270333333,35.8356,15.6282,18.3448,19.2760666667,30.6166,18.5416
769.44,17.1496666667,51.7236,30.5427,36.0860666667,15.5436,18.3286666667,19.3055333333,30.6745333333,18.4880666667
769.76,17.5568666667,51.9748666667,30.9197666667,36.6203333333,15.9837333333,18.8672666667,19.7409333333,31.1604666667,18.8562
770.07,18.0531333333,52.4466666667,31.3524666667,37.2344666667,16.5100666667,19.2453333333,20.1622666667,31.4997333333,19.1360666667
770.38,18.0990666667,52.5071333333,31.352,37.3454666667,16.5729333333,19.3115333333,20.2064666667,31.3673333333,19.1891333333
770.69,18.5179333333,52.6636,31.6417333333,37.7252666667,16.963,19.5958666667,20.5928,31.4396,19.488
771.00,18.9548,53.3334,32.5758666667,38.5556666667,17.7606666667,20.2074,21.3270666667,31.9633333333,19.9294666667
771.32,18.8172,53.0141333333,32.7045,38.3402,17.5951333333,20.2758,21.2930666667,31.7996666667,19.9802666667
771.63,18.6528666666,53.0831333333,32.6154333333,38.1811333333,17.3139333333,20.2379333333,20.8953333333,31.7443333333,19.8628666667
771.94,18.5738666666,53.2635333333,32.7619666667,38.0353333333,16.9954,20.3781333333,20.8098666667,31.6481333333,19.9588666667
772.25,18.6823333333,52.7675333333,32.4617666667,37.7488,16.8568666667,20.2604,20.5576,31.4044666667,19.901
772.56,18.3072666667,52.3906,31.7727333333,37.3642,16.3377333333,19.7947333333,19.9496,30.8359333333,19.5266
772.87,18.4712666667,52.777,32.1360333333,37.6134666667,16.7557333333,20.1826666667,20.2420666667,31.1254,19.8852
773.18,18.964,53.0616,32.5901666667,37.7664,17.363,20.501,20.8152,31.4862,20.5265333333
773.50,18.5218666667,52.46,32.2534,37.3077333333,17.0776666667,20.1023333333,20.5324,31.2417333333,20.2810666667
773.81,18.1944,51.9682666667,32.1652333333,36.7778,17.1544666667,19.8674,20.5477333333,30.9070666667,20.2525333333
774.12,18.3551333333,52.4453333333,32.594,37.1434,17.1566666667,19.9781333333,20.8049333334,31.4742,20.5424
774.43,17.7955333333,51.9434,31.6379,36.2726666666,16.3124666667,19.398,19.9998666667,30.7746666667,19.8272
774.74,17.2076,51.9890666667,30.7988333333,35.9222,15.8904,18.7236666667,19.3347333333,30.5136666667,19.1671333333
775.05,17.1272,51.7268,30.4493333333,35.8202,15.8657333334,18.6386,19.1877333333,30.2382666667,18.9924666667
775.36,17.1682666667,51.9817333333,30.3322333333,35.9357333333,16.0502666667,18.4788666667,19.2716,30.4604666667,18.9232666667
775.67,16.7683333333,51.9693333333,30.0785666667,35.5063333333,16.0146666667,18.3357333333,19.3342666667,30.3559333333,18.7564
775.98,17.5348666667,52.6459333333,30.7216666667,36.2108,17.0539333333,19.3171333333,20.3162,31.1248666667,19.7294666667
776.30,18.0108,52.4899333333,30.8479333333,36.3733333333,17.3523333333,19.6301333333,20.7037333333,31.1502666667,19.9682666666
776.61,17.6028666667,52.0533333333,30.3731,36.0650666667,16.8068,19.1723333334,20.1221333333,30.4342666667,19.4166666667
776.92,17.5284,51.9909333333,30.2675666667,35.941,16.8027333333,19.2652666667,19.9138,30.2994666667,19.5465333333
777.23,17.2572,51.8086666667,30.0091333333,36.1035333333,16.3368666667,19.0614666667,19.4414,30.348,19.0659333333
777.54,16.9378,51.7609333333,29.7954,35.8253333333,16.3080666667,19.0895333333,19.4529333333,29.9219333333,18.8047333333
777.85,17.4804,52.3208666667,30.6471666667,36.5418666667,16.9393333333,19.4266666667,20.1342,30.4298666667,19.2049333333
778.16,18.1216666667,52.6440666667,31.7325333333,37.2148666667,17.8024,20.1619333333,20.8512666667,31.0665333333,19.9722
778.47,18.8617333333,53.5339333333,32.6779,37.9190666667,18.4324,20.7838,21.6002,31.9430666667,20.8490666667
778.78,18.7449333333,53.2077333333,32.5918333333,37.6941333334,18.3868,20.6554666667,21.1855333333,31.6782,20.6416
779.09,18.6582666667,53.2019333333,32.5991,37.6447333333,18.1749333333,20.7459333333,20.7131333333,31.3629333333,20.4458
779.40,18.2184,52.9595333333,32.6461,37.3226666667,17.4520666667,20.091,20.1054,30.7088,19.5882666667
779.71,17.794,52.4596666666,32.1182,36.9498,16.7983333333,19.4583333333,19.434,30.2879333333,18.9311333333
780.02,17.6746,52.5398666667,31.9984666667,36.8114,16.6766666667,19.3912,19.4060666667,30.4690666667,18.6626
780.33,17.7946666667,53.282,32.0358666667,37.0614,16.3744666667,19.4308,19.4462,30.6,18.5179333333
780.64,18.6884,54.1730666667,32.7449666667,37.7603333333,17.159,20.0777333333,20.1918666667,31.1612666667,19.2119333333
780.95,19.2859333333,53.924,33.0509666667,38.1099333333,17.6834666667,20.6368,20.4262666667,31.5254666667,19.7226666667
781.26,19.3765333333,53.8588,32.8695,38.0731333333,17.6968666667,21.0148,20.2627333333,31.5044,19.8505333333
781.57,18.8421333334,53.6136,32.2948666667,37.6012666667,17.1598,20.7685333333,20.0621333333,31.0592,19.3821333333
781.88,18.6159333333,53.0481333333,31.9517333333,37.5065333333,17.1384666667,20.5547333333,20.0363333333,30.7518,19.072
782.19,18.7613333333,52.714,31.8345,37.4498666667,17.0908666667,20.6972,20.3592666667,30.7104,19.3234666667
782.50,19.3650666667,52.9118,32.2092,37.6892,17.4498,21.0148,20.9888666667,31.3193333333,19.6669333333
782.81,19.9532666667,52.7941333333,32.2523333333,37.9574,18.0352666666,21.5604666667,21.3063333333,32.0788,20.4199333333
783.12,19.7876666667,52.3180666666,32.4399,37.8710666667,18.0626666667,21.4971333333,21.3934,31.9503333333,20.6785333333
783.43,19.6853333333,52.1887333334,32.56,37.9376666667,17.9324666667,21.6447333333,21.3301333333,31.7711333333,20.9589333333
783.74,19.4232666667,51.9148666667,32.7928,37.9788,17.8956,21.6212666667,21.1950666667,31.6288666667,20.8366
784.05,18.3800666667,50.7061333333,32.0404,37.0247333333,16.9522666667,20.7114666667,20.3063333333,30.9346,20.1714
784.36,18.0093333333,50.6321333333,31.8130333333,36.9802,16.818,20.4911333333,20.1462,31.0919333333,20.1358666667
784.67,17.7185333333,50.3628666667,31.4748333333,36.6902666667,16.5125333333,20.0365333333,20.1774666667,31.0205333333,20.2662666667
784.98,18.1998666667,50.1789333333,31.5305666667,36.8456666667,16.6017333333,20.3684666667,20.4720666667,31.1388,20.6745333333
785.29,18.3934,50.5304,31.9966,37.3009333333,16.9321333333,20.8946,20.9466,31.5494666667,21.0766
785.60,17.9669333333,50.5262666667,31.8911666667,37.3116666667,16.8111333333,20.6552666667,20.7224666667,31.6254666667,20.7429333333
785.91,17.4645333333,50.2556,31.5646,37.1340666667,16.2251333333,20.2014,20.284,31.18,20.3407333333
786.22,16.352,49.5421333333,30.7854,36.0093333333,15.2672666667,19.3245333333,19.4526,29.9002,19.3399333333
786.53,15.8181333333,49.7662666667,29.8857666667,35.5436666667,15.0964666667,19.1565333333,18.9482666667,29.7052666667,18.8009333334
786.84,15.7370666667,49.8966,29.6321,35.6462,15.2732666667,19.1332666667,18.967,29.5590666667,18.5689333333
787.14,15.989,50.2691333333,29.7160666667,35.715,15.5755333333,19.2327333333,19.1929333333,29.8706666667,18.864
787.45,16.5289333333,50.5015333333,29.5919333333,36.0569333334,15.9832666667,19.6066,19.5428,29.8918666667,19.0414
787.76,16.0184666667,50.0730666667,28.9057333333,35.6578666667,15.5362,18.9133333333,18.9133333333,29.0984,18.5916666667
788.07,16.2978,49.8659333333,29.3077666667,35.9722,16.1733333333,19.1954666667,19.0420666667,29.3008,18.8168666667
788.38,16.0558,50.0962,29.3217666667,35.8634,16.1664,18.7589333333,18.6051333333,29.3698666667,18.4271333333
788.69,15.5378,49.564,28.8856,35.1356666666,15.3731333333,17.9020666667,17.8586,28.8081333333,17.6695333333
789.00,16.0707333333,49.9338666667,29.3010333333,35.5016,15.5211333333,18.2634666667,18.1848,28.9918,18.0182
789.31,16.7011333333,50.402,29.7648333333,35.902,16.2646666667,18.7107333334,18.6176666667,29.4118666667,18.6421333333
789.62,18.1918666667,52.1012,31.3373,37.3254666666,17.6208666667,19.8347333333,19.995,31.1645333333,20.0700666667
789.92,19.4118666667,52.8972,32.8644333333,38.2965333333,18.7071333333,20.6844,21.1001333333,31.9848666667,21.3281333333
790.23,19.5408666667,53.0569333333,33.1065333333,38.3046,18.6958666667,20.5425333333,21.1320666667,32.4309333333,21.6119333333
790.54,20.327,53.249,33.5890666667,38.8606,19.1508666667,21.1234,21.7352666667,32.7794,22.0834666667
790.85,20.9341333333,54.0473333333,34.4228666667,39.2485333333,19.8282666667,21.7124,22.2759333333,33.4728666667,22.8072
791.16,21.3398666667,54.5029333333,35.0355666667,39.2806666667,20.1922,22.1471333333,22.7951333333,33.9868,22.9763333333
791.47,21.3151333333,54.9772666667,34.8668,39.314,19.9716,22.2449333333,22.4490666667,33.9456,22.8457333334
791.78,21.661,54.8066666667,34.9147,39.471,20.512,22.7588,22.9125333333,34.016,23.2877333333
792.08,21.6711333333,55.4584666667,35.1381333334,39.9827333333,20.8035333333,23.1033333333,23.1325333334,34.3172,23.3652666667
792.39,21.0634666667,55.3476,34.9405,39.6852,20.8200666667,22.6974,22.7984666667,33.9572,22.8818666667
792.70,20.2316,54.9482666667,34.6924,39.7440666667,20.2743333333,22.1938,22.2974,33.5283333333,22.3094
793.01,18.6872666667,53.072,32.8654333333,38.5535333333,18.8694666667,21.1121333333,20.9298666667,31.8686666666,20.9298
793.32,17.4623333333,52.1413333333,31.5606,37.4438666667,17.4992666667,19.9876,19.8588,30.6359333333,19.7603333333
793.62,17.6412666667,52.2884666667,31.3230666667,37.4274666667,17.6840666667,19.9693333333,19.8351333333,30.333,19.939
793.93,17.5891333333,52.7428,31.6863666667,37.7595333333,18.0030666667,20.2557333333,20.0914,30.7518666666,20.2924
794.24,16.9372,52.4231333333,31.3532,37.8411333333,17.5214666667,19.7477333333,19.6064,30.2030666667,19.7785333333
794.55,17.6306,52.7107333333,32.1456333333,38.4405333333,18.0296,20.4474,20.1148666667,30.6496,20.4594
794.86,17.8919333333,52.7783333333,32.5599,38.7245333333,18.3702666667,20.6554666667,20.9505333334,31.0895333333,20.8504666667
795.16,17.711,52.8377333333,32.6756333333,38.7905333333,17.711,20.2595333333,20.702,30.8083333333,20.6432666667
795.47,17.4292,51.6652666667,31.9079,37.9491333333,17.3436,19.8971333333,20.1084666667,30.0028,20.5198666667
795.78,17.9253333333,52.0326,31.7746333333,38.1498666667,17.3816,20.2411333333,20.4878,30.513,21.1942
796.09,17.9371333333,51.9432,31.6375,37.5757333333,16.9642666667,20.089,20.3058,30.2918666667,21.0842666667
796.40,18.4667333333,52.6777333333,32.2666333333,38.2611333333,17.2833333333,20.6333333333,20.9443333333,30.8166666667,21.6999333333
796.70,19.0340666667,53.674,32.9704666667,39.224,18.1071333333,21.3791333333,21.7086,31.6526,22.5572666667
797.01,18.9780666667,52.9782666666,33.3033,39.0165333333,18.2513333333,21.6885333333,21.8250666667,31.6996,22.6666666667
797.32,17.9829333333,51.6900666667,32.061,37.7301333333,16.9276666667,20.5440666667,20.6431333333,30.6182666667,21.4068666667
797.63,18.0623333333,51.6036666667,32.2167,37.5041333333,17.0278,20.7716,21.007,30.7938,21.7295333333
797.93,17.6282,51.2829333333,31.4963,37.1015333333,16.3535333333,20.3602666667,20.7038,30.2078666667,21.3078666667
798.24,17.8006666667,52.0012,31.7027,37.2380666667,16.1239333333,20.5455333333,20.4995333333,30.0144666667,21.2804666667
798.55,18.1609333333,52.8254,32.1220333333,37.6707333333,16.8536,20.9281333333,20.9456,30.5838,21.5879333333
798.85,19.2945333333,54.4813333333,33.3663,39.0252666667,18.0986666667,22.0806666667,22.0806666667,32.1614666667,22.589
799.16,20.0787333333,54.9468666667,34.3099333333,39.6904666667,18.8292666667,22.7419333333,22.76,32.5568,22.9664
799.47,21.2966666667,55.7064666667,35.2537666667,40.6667333333,20.0120666667,23.8837333334,24.0061333333,33.6147333333,23.9081333333
799.78,21.8881333333,55.362,35.1604,40.2322666667,20.3666666667,23.984,24.1430666667,33.6938,24.033
800.08,21.8104,54.5016,34.7002666667,39.6942666667,19.8409333334,23.9937333333,24.1834666667,33.4678666667,23.5534666667
800.39,22.0469333333,54.3473333333,34.5384,39.5618666667,19.5932,24.0813333334,24.2128,33.5586,23.2677333333
800.70,22.2686666667,54.5373333333,34.9557333333,39.9682666667,19.9364666667,24.1762666667,24.5436666667,33.6375333333,23.5298
801.00,22.5088,54.7192666667,35.1844666667,39.7176666667,19.7626666667,24.2219333334,24.5620666667,33.853,23.5547333333
801.31,22.5704666667,54.4872,35.5192333333,39.6664666667,19.9101333333,24.4679333333,24.7244,34.1217333333,23.5640666667
801.62,22.2497333333,53.6503333333,35.0729,39.0938666667,19.6324666667,23.9732666667,24.2964666666,33.9102,23.2508
801.92,22.0881333333,53.1226,34.8182333333,39.0933333333,19.4506666667,24.0996,24.0422,33.8824,23.2567333333
