wavelength,Back_CoeFlaf,Belly_CoeFlaf,Breast_CoeFlaf,Crissum_CoeFlaf,Crown_CoeFlaf,DorTail_CoeFlaf,Patch10_CoeFlaf,Patch11_CoeFlaf,Rump_CoeFlaf,Throat_CoeFlaf,WingTip_CoeFlaf
716.68,14.3538166667,43.4324,42.6834,30.2138,13.0714666667,13.6525333333,28.0717333333,27.9571333334,24.0003666667,25.0009333333,17.5514666667
717.00,14.5464,43.7221333333,42.9946666667,30.5605666667,13.2571333333,13.9103666667,28.2948666667,28.1536,24.24,25.2490666667,17.8356
717.32,14.6032833334,43.8507333333,43.2268,30.7901666667,13.3744666667,13.9942,28.4150666667,28.246,24.2845555555,25.4029333334,18.0456666667
717.64,14.7410666667,44.2102,43.4924,30.9265333333,13.5063333333,14.0174,28.5784,28.4846,24.4521222222,25.5519333333,18.1998
717.96,14.8201166667,44.2527333333,43.7316,31.0527,13.5728666667,14.0637,28.668,28.7086,24.4645222222,25.7210666667,18.312
718.28,14.8382166667,44.2841333334,43.7281333333,31.2406333333,13.6329333333,14.0888333333,28.581,28.76,24.5213555555,25.8448,18.3764
718.60,14.6008666667,44.3439333333,43.6263333333,30.9722666667,13.3571333333,13.943,28.4575333333,28.6814,24.3936,25.5679333333,18.2172
718.92,14.2855166667,44.3256,43.4093333334,30.6937,13.0094,13.5583,28.2143333333,28.5414666667,24.1778444445,25.3528666667,18.0746
719.24,13.9374,44.0450666667,43.0961333333,30.4526,12.7152,13.3592,27.7994,28.2906666667,23.8867444445,24.9406,17.7744666667
719.56,13.8326833333,43.7374,42.9208666667,30.3989333333,12.6782666667,13.2866333333,27.7326,28.2705333333,23.8185222222,24.8472666667,17.7411333333
719.88,14.0349333333,43.779,42.9168,30.5232333333,12.8258,13.2869333333,27.8885333333,28.2688666667,23.8154666667,24.9062666667,17.7405333333
720.20,14.1537666667,43.8507333333,42.8594,30.5288666667,12.8584666667,13.2724,27.9258,28.2110666666,23.9081777778,24.9934666667,17.8537333333
720.52,14.2701166667,43.9014666667,42.7093333334,30.5433,12.8502666667,13.3490666667,27.8831333333,28.2314666666,23.9024444444,25.0127333333,17.9068
720.84,14.2445666667,43.8418666667,42.6068666667,30.4909666667,12.7663333333,13.2199666667,27.7743333333,28.1782,23.8518111111,24.9619333333,17.847
721.16,14.16415,43.7166,42.3098,30.3262666667,12.6772,13.2790666667,27.6535333333,28.0483333333,23.6866,24.8991333333,17.8732
721.48,14.229,43.8282666667,42.1642666667,30.407,12.6626666667,13.2312666667,27.5756666667,27.9918,23.7222,24.7535333333,17.7372666667
721.79,14.2745333333,44.014,42.203,30.4087333333,12.6526666667,13.2917,27.6923333333,27.9704666667,23.7734444444,24.6894,17.7086
722.11,14.4600666667,43.9130666667,42.1939333333,30.442,12.7193333333,13.4202333333,27.7355333333,28.0126666667,23.9103666667,24.7809333333,17.7898
722.43,14.6247333333,44.1906,42.5198666667,30.7253,12.9562,13.7131333333,28.0513333334,28.2244666667,24.2172555556,25.0196,17.8791333333
722.75,14.5767166667,44.3352666667,42.6109333333,30.7159333333,12.8443333333,13.6670666667,28.0675333333,28.2442666666,24.2072,25.0026666667,17.8911333333
723.07,14.6747666667,44.7373333333,42.8652666667,30.8034,12.8976666667,13.8569666667,28.2884,28.3049333333,24.2934222222,25.1876,18.1022
723.39,14.66465,44.8309333333,43.0676,30.972,12.9765333333,14.1184666667,28.3481333333,28.4152,24.4553111111,25.2064,18.2664666666
723.71,14.4626166667,44.5749333333,42.8177333333,30.6794333333,12.8421333333,14.0682666667,28.0066666667,28.2264,24.2135,24.9600666667,18.083
724.03,14.4355833333,44.5912666667,42.8439333333,30.4421666667,12.9220666667,14.0433666667,27.9786666667,28.1853333333,24.1694888889,24.934,17.9600666667
724.35,14.22175,44.4350666667,42.6499333333,30.2232666667,12.6750666667,13.9871,27.8400666667,27.9758,23.9367444444,24.6844,17.6867333333
724.67,14.1780833333,44.2706666667,42.6687333333,30.2626,12.6652,14.0877666666,27.8004666667,27.9028,23.9052333333,24.6474,17.5704666667
724.98,14.0754166667,43.9702666667,42.6574,30.1553333333,12.5307333333,14.1054333333,27.6522,27.7707333333,23.8313666666,24.6712666667,17.5072666667
725.30,14.0009833333,43.8178,42.4442,30.0229,12.5002666667,14.044,27.5842666667,27.7812666667,23.8543777778,24.7375333333,17.4878
725.62,13.8100666667,43.7536666667,42.4070666667,29.9057333333,12.3166,13.7786666667,27.4103333333,27.6449333333,23.6776777778,24.6276,17.2886
725.94,13.7432166667,43.4840666667,42.1169333333,29.7785333333,12.1624,13.5594,27.2186,27.4437333333,23.4698333333,24.3971333333,17.1933333333
726.26,13.8754833333,43.4342,42.0933333333,29.6734333333,12.1704666667,13.4081,27.3344666667,27.4281333333,23.5585555556,24.4726,17.1851333333
726.58,13.8255166667,43.3218666667,42.1118666667,29.8111666667,12.1825333334,13.2618,27.2536666667,27.5114666667,23.5444888889,24.5083333333,17.1041333333
726.90,13.8188666667,43.2649333333,42.0274,29.7599,12.1258666667,13.1085666667,27.2534666667,27.4828,23.5524777778,24.4919333333,17.0854
727.21,14.2312666667,43.7774,42.5708,30.2620333333,12.5424666667,13.5173666667,27.7902,28.0996666667,24.0372444444,25.0318666667,17.5530666667
727.53,13.9724833333,43.5456,42.3506,30.1230666667,12.3622,13.2399333333,27.6186,27.9159333333,23.9004444444,24.8264,17.3360666667
727.85,14.4545833333,43.8208,42.6702666667,30.4667,12.8657333333,13.6356333333,27.967,28.3425333334,24.3451777778,25.328,17.7053333333
728.17,14.548,43.8937333333,42.7450666667,30.6230333333,12.9434666667,13.6236,28.0270666667,28.3978666667,24.3953,25.3669333333,17.7507333333
728.49,14.48275,43.8127333333,42.6714,30.5612333333,12.9185333333,13.6000333333,28.0644,28.3932,24.3964888889,25.2568666667,17.7812
728.80,14.4899833333,43.8257333333,42.7911333334,30.5618,12.9318666667,13.6378333333,28.0510666667,28.3838666667,24.2755555555,25.3371333333,17.8006666667
729.12,14.5072833334,43.9131333333,42.8478666667,30.6351333333,12.8607333333,13.6904666667,28.0572666667,28.362,24.1749111111,25.4286666667,17.7686666667
729.44,14.5345833333,43.8624666666,42.8128,30.5573333333,12.8212,13.7139,28.0730666667,28.2881333333,24.1659777778,25.5198,17.7436
729.76,14.4499333333,43.8116,42.7124666667,30.6878333333,12.9398,13.6989,27.9526,28.2223333333,24.0328777778,25.4826666667,17.7760666667
730.08,14.5200666667,43.6868,42.6805333333,30.7018,12.9696,13.7993,27.8674666667,28.2310666667,24.0158444444,25.5098,17.7609333334
730.39,14.6306,43.6686666667,42.7070666667,30.6599333333,13.0122,13.9387666666,27.7696666667,28.3178,23.9566,25.6864,17.7351333334
730.71,14.3965833334,43.34,42.6272666666,30.4865,12.8006,13.6443666667,27.5122666667,28.0888666667,23.6555222222,25.4631333333,17.4954
731.03,14.6414833333,43.299,42.7364666667,30.6019333333,12.9360666667,13.7740666667,27.6132,28.2009333333,23.7646111111,25.6131333333,17.6024666666
731.35,14.2784166667,43.0054,42.5394,30.1153,12.4751333333,13.3417333333,27.2893333333,27.8036666666,23.3989777778,25.2792,17.3069333333
731.67,14.4450666667,43.2084666667,42.6673333333,30.0925666667,12.5989333333,13.3705666667,27.4424666667,27.9454,23.6592333333,25.3713333333,17.4059333333
731.98,14.545,43.4828,42.8934,30.1661,12.6754,13.3375666667,27.5816,28.0306666667,23.7212111111,25.5312666667,17.4388666667
732.30,14.3913666667,43.2170666667,42.7070666667,30.0116666667,12.5107333333,13.2270666667,27.3673333333,27.9007333333,23.6482444445,25.1834666667,17.2578
732.62,14.5964833333,43.3719333333,42.9211333333,30.1211333333,12.9580666667,13.4461,27.6560666667,28.2130666667,23.9931888889,25.3524,17.5838
732.94,14.66805,43.43,43.0148666667,30.2328333333,13.1047333333,13.5610333333,27.7863333333,28.4230666667,24.1364444444,25.4184,17.7287333333
733.25,14.8973,43.46,43.1605333333,30.2456666667,13.171,13.8123333333,27.9430666667,28.5882666667,24.4196555556,25.4875333333,17.9618666667
733.57,14.9121333333,43.5757333333,43.2208666667,30.2337,13.084,13.7938333333,28.0355333333,28.5704666667,24.4414777778,25.4482666667,18.0632666666
733.89,14.9106333333,43.6528666666,43.1968666667,30.2324,13.064,13.7662666667,28.1102,28.5171333333,24.5221333333,25.3727333333,18.1322
734.21,15.206,43.8665333334,43.2422666666,30.3032333333,13.2423333333,13.9781333333,28.3895333333,28.6784666667,24.8037666667,25.5020666667,18.3806
734.52,15.0865333334,43.8490666667,43.2240666667,30.1595333333,13.1892666667,13.9940333333,28.3560666667,28.5256,24.7148111111,25.4109333333,18.3689333333
734.84,15.3984166667,44.0961333333,43.4232,30.4910666667,13.6002,14.4028,28.6535333333,28.8741333333,25.0265,25.6566666667,18.6970666667
735.16,15.5220833333,44.0995333333,43.5171333333,30.5852666667,13.7102,14.5640666667,28.5874,28.9020666667,25.0054444444,25.8224,18.7918666667
735.48,15.7924166667,44.0563333333,43.5696666667,30.7556333333,13.883,14.8655333333,28.7657333333,29.0261333333,25.2658555555,25.9638,19.0272
735.79,16.01405,44.2822,43.7227333333,30.8951333333,14.0828666667,15.0412333333,29.0145333334,29.1134666667,25.4891444444,26.2782,19.2407333333
736.11,15.8646,44.2042,43.351,30.8504333333,13.8469333333,14.9364333333,28.7168666667,28.8342666667,25.3124888889,26.0847333333,19.1194666667
736.43,16.0009,44.4430666667,43.5481333333,31.0446,13.9116,15.0646666667,28.8981333333,28.8664666667,25.4919444444,26.1756,19.2812
736.74,16.0364833334,44.5427333333,43.6893333333,31.0489,13.8836666667,15.0582333333,28.9081333333,28.946,25.3881,26.2518666667,19.3518666667
737.06,15.99805,44.2996,43.4999333333,30.9971,13.792,14.9825,28.8682666667,28.7965333333,25.3133111111,26.24,19.2183333333
737.38,15.9799,44.3934,43.5763333333,30.9599,13.7730666667,14.8302666667,28.9236666667,28.8816666666,25.1693777778,26.2068,19.1949333333
737.69,15.7215,44.1437333333,43.2088666667,30.6839666667,13.5399333333,14.5547333333,28.7526666667,28.5960666667,24.9525888889,26.079,18.8528
738.01,15.7893,44.2594,43.2175333333,30.8506333333,13.454,14.5347333333,28.7823333333,28.8907333333,24.9864555555,26.1498666667,18.7772666667
738.33,15.6654166667,44.0550666667,42.9976,30.7960666667,13.3153333333,14.3699,28.5867333333,28.6730666667,24.8245666666,25.9830666667,18.6026666667
738.64,15.32245,43.734,42.7086666667,30.7619666667,12.9559333334,14.0739,28.4046,28.3581333333,24.5846444444,25.6836666667,18.4376666666
738.96,15.2399666667,43.7818,42.7110666666,30.6325333333,13.0102,14.0425333333,28.3252666667,28.3454666667,24.4468666667,25.7050666667,18.4666666667
739.28,15.0585166667,43.7092666667,42.6402666667,30.5996666667,12.8636666667,13.8689333333,28.2236,28.2499333333,24.2801,25.5468666667,18.2602
739.59,15.32155,43.9897333333,43.1728666667,31.1255333333,13.0678666667,14.1554,28.5904666667,28.5494,24.4815777778,25.8108,18.4506
739.91,15.3782,43.9007333333,43.1310666667,31.2137333333,13.1002,14.2198666667,28.3901333334,28.58,24.3423444444,25.7812,18.3674
740.23,15.4497166666,44.1732,43.281,31.5211333333,13.1615333333,14.2860333333,28.5321333334,28.637,24.4909,25.9904,18.3082
740.54,15.5026166667,44.1410666667,43.1908666667,31.3483333333,13.3143333333,14.4208,28.5186666667,28.6325333333,24.5116666667,25.9128666667,18.3907333333
740.86,15.4026333333,43.9006666667,43.1668666667,31.3787333333,13.2970666667,14.4583,28.3023333333,28.4794666667,24.4689777778,25.8221333333,18.4049333333
741.18,15.7294,44.2814666667,43.7062,31.7938,13.7376666667,15.0524666667,28.6257333333,28.7620666667,24.8286222222,26.1585333333,18.9686
741.49,15.6738666667,44.1241333333,43.6594,31.7731333333,13.8654666667,15.0954333333,28.6032,28.5836666667,24.8810111111,26.1083333333,19.0861333333
741.81,15.90815,44.2906,44.0173333333,31.9909,13.9774,15.3876333333,28.8386,28.7363333333,25.0667,26.2469333333,19.2560666667
742.12,16.4252,44.5288666667,44.4258,31.9551666667,14.4539333333,15.8722333333,29.2684666667,29.1632,25.4073,26.6801333334,19.7199333333
742.44,16.3694166667,44.5394666667,44.3797333333,31.8737,14.3786666667,15.7434666667,29.1727333333,29.0585333334,25.3034222222,26.4773333333,19.7465333333
742.76,16.6063166667,44.9062666667,44.8135333333,32.1078666667,14.7070666667,15.805,29.4995333333,29.3792666667,25.6245111111,26.7778666667,20.0625333333
743.07,16.0277666667,44.0592666667,43.9752,31.1612666667,14.2063333333,15.0757666667,28.8796666667,28.7744666667,25.0380777778,26.1648,19.5214
743.39,15.7432833333,43.9368666667,43.8020666667,30.8195,13.9378666667,14.7137333333,28.6881333333,28.4897333333,24.8696222222,25.9488,19.3861333333
743.70,15.8706833334,43.9291333333,43.7392666667,30.6135666667,14.238,15.0641666667,28.9008666667,28.7251333333,25.0895333333,25.9925333333,19.4089333333
744.02,16.0127833333,44.1346666667,44.0144666667,30.9252,14.4163333333,15.1816333333,28.9795333333,28.9747333333,25.2719222222,26.19,19.4345333333
744.34,16.1682666667,44.1418,43.9682,30.969,14.4654,15.3187,29.1068,29.0827333333,25.5108111111,26.225,19.4955333333
744.65,15.9011166667,43.9834,43.7877333333,30.765,14.0419333333,14.8353,28.6462,28.7877333333,25.1836111111,25.7331333333,19.1299333333
744.97,15.9071833333,44.3162,43.9612,30.7583,13.852,14.7999666667,28.7392,28.7266666667,25.1382333333,25.8054666667,19.2256
745.28,16.0839333333,44.7243333333,43.9820666667,31.0695333333,14.0878666667,14.9672,28.9927333333,28.9752,25.3514888889,26.1313333333,19.3374666667
745.60,15.9560166667,44.9658666667,44.0276666667,31.2288333333,14.0452666667,14.8679666667,28.9509333333,29.0466666667,25.3070333333,26.0781333333,19.1272
745.91,16.0410666667,44.7580666667,43.8048,31.2325666667,14.1167333333,14.9587,28.8597333333,29.0019333333,25.2467,26.1502,18.9796
746.23,16.2202333333,44.6321333333,43.5538,31.2466,13.9983333333,15.1115,28.6988,28.8705333333,25.1638666667,26.1086666667,18.9589333333
746.55,16.9014666667,45.2272,44.2066666666,31.9523333333,14.6116666667,15.8305666667,29.2728666667,29.4239333334,25.8053,26.8549333334,19.621
746.86,17.2432,45.4792666667,44.5643333333,32.2748666667,15.0837333333,16.3146,29.689,29.7906666667,26.1299111111,27.2840666666,19.8935333333
747.18,16.9966333333,45.4985333333,44.5797333333,32.2052,14.8101333333,15.8311,29.5130666667,29.533,25.9304222222,27.2068666666,19.7435333334
747.49,16.9380166667,45.6654666667,44.7117333333,32.3222666667,14.7677333333,15.8411333333,29.7646,29.5779333333,25.9726444444,27.2844666667,19.7684
747.81,16.4977666667,45.3752,44.353,32.0494666667,14.3332,15.4038666667,29.4914,29.2319333333,25.5253111111,26.8836,19.4092
748.12,16.4682166667,45.3739333333,44.2318666667,32.0319666667,14.2801333333,15.4432,29.5217333333,29.3018,25.5119333333,26.988,19.345
748.44,16.74745,45.4981333333,44.4394666667,32.2931333333,14.6387333333,15.6985,29.6980666667,29.6540666667,25.7214555555,27.2339333333,19.5697333333
748.75,16.3037833333,45.2101333333,44.3400666667,31.8451,14.3231333333,15.2383,29.4403333333,29.389,25.4471333333,26.9305333333,19.3743333333
749.07,15.9241333333,44.7112666667,43.9572666667,31.5152,13.883,14.8047666667,29.0380666667,28.863,25.2016777778,26.5061333333,19.0464666667
749.38,15.7804166667,44.7794,44.2162,31.6399333333,13.7942,14.8573,29.1488666667,28.8734,25.263,26.5594,19.1294
749.70,15.4650166667,44.5986,43.8718,31.1857,13.4238666667,14.5778666667,28.8888,28.6636666667,24.8551555555,26.2457333333,18.8986666667
750.01,15.2682166667,44.4500666667,43.6720666667,31.0334,13.1418,14.5165333333,28.8022666667,28.4782,24.6711888889,26.0554666667,18.7162666667
750.33,15.3516666667,44.4484666667,43.4711333333,31.0079333333,13.1211333333,14.6520333333,28.7727333333,28.4166666667,24.7360666667,26.0281333333,18.7860666667
750.64,15.4642833333,44.2522666667,43.4157333333,30.9731,13.2217333333,14.9406,28.7612,28.5356666667,24.7623777778,26.1114666667,19.0376
750.96,15.4645833333,44.2392,43.3320666667,30.6653666667,13.1972,14.8899666667,28.5322666667,28.4542666667,24.6196,26.0853333333,19.1196
751.27,16.1206166667,44.8356,43.9445333333,31.2429666667,13.8544,15.6087,29.0211333333,29.0625333333,25.2605777778,26.7836,19.7102
751.59,16.3920333333,44.8822,44.0376666667,31.4647333333,14.0998,15.9416666667,29.3202,29.2713333333,25.4615333333,26.9864,19.9290666667
751.90,16.53515,45.0606666667,44.2986,31.7509333333,14.2284666667,16.1415666667,29.5217333333,29.4282666667,25.6617111111,27.1633333333,20.1942
752.22,16.6451666667,45.0332666667,44.1684666667,31.8965666667,14.3084,16.1421666667,29.4080666667,29.5061333333,25.6091555556,27.1874666667,20.1817333333
752.53,16.9230666667,45.279,44.3121333334,32.1989666667,14.7234,16.6191,29.7405333333,29.9144,25.7439333333,27.4696,20.5775333333
752.85,17.0716166667,45.2039333333,44.3758666667,32.3286666667,14.8499333333,16.7451,29.8934,29.9841333333,25.7994,27.583,20.5806666667
753.16,17.53225,45.4883333333,45.0238,32.9617333333,15.5676666667,17.2522,30.4316,30.4046,26.3691666666,28.0527333333,21.1270666667
753.47,17.6347166666,45.2853333333,45.0044,32.8799,15.7584666667,17.1567666667,30.4142666667,30.4852666667,26.4612444444,28.0577333333,21.1614
753.79,17.5958833333,45.4971333333,45.3883333333,33.1256,15.821,17.0932666667,30.5564666667,30.5490666667,26.4832888889,28.1701333333,21.3080666667
754.10,17.3742166667,45.2056,45.1061333333,33.0142666667,15.5223333333,16.7426,30.4212,30.2373333333,26.1735444444,27.7153333333,20.9467333333
754.42,17.256,45.1439333333,45.0018666667,33.0927333333,15.4740666667,16.5906333333,30.3676,30.1832,26.2170777778,27.6237333333,20.9394666667
754.73,16.9846333333,45.1137333333,44.8524,32.8985666667,15.3612666667,16.3374666667,30.2123333333,29.9937333333,25.9321444444,27.4833333333,20.7388666667
755.05,16.6848833333,44.6760666667,44.5346,32.5097,14.9956,15.8229,29.8472666667,29.6020666667,25.5395444445,27.0935333333,20.4598666667
755.36,16.2829,44.158,44.0766666667,32.1285,14.622,15.3919333333,29.5386666667,29.1828666667,25.2488333333,26.7301333333,19.9898
755.67,16.0946666666,44.0605333333,44.0888,31.8096333333,14.4132,15.4444,29.5242666667,28.9958,25.1567444444,26.4819333333,19.9102
755.99,15.6068,43.8879333333,44.013,31.4310333333,13.8186,14.7384,29.1716,28.5871333333,24.9076111111,26.0666,19.486
756.30,15.2009,43.7460666667,43.6481333333,31.0490666667,13.4229333333,14.1307666667,28.757,28.3406,24.6844555556,25.665,19.3831333333
756.62,14.6896666667,43.5046,43.2257333333,30.6391333333,12.8498,13.7160666667,28.3646,28.0271333333,24.2858777778,25.2426,18.8387333333
756.93,14.43625,43.7257333333,43.141,30.5524,12.7060666667,13.6242666667,28.1585333333,27.8622666667,24.1272888889,25.0868666667,18.7432
757.24,14.2843333333,43.5304666667,42.9939333333,30.3566666667,12.3379333333,13.4072333333,27.9274666667,27.8765333333,23.8465111111,24.9362,18.5996
757.56,14.07455,43.6638666667,43.0808666667,30.4952333333,12.2425333333,13.3574333333,27.8060666667,27.7954666667,23.8071333333,24.9034,18.5204
757.87,14.1828166667,43.4864666667,43.0862,30.4379,12.3529333333,13.4608333333,27.8699333333,27.9372,23.8897555556,24.8562666667,18.5602666667
758.18,14.2319,43.5565333333,43.1666666667,30.5739,12.3279333333,13.4208,28.035,28.086,23.9194555556,24.7284666667,18.5724666667
758.50,14.2540833333,43.9535333333,43.4374,30.9053666667,12.4767333333,13.5617333333,28.1908,28.4015333333,24.1584666667,25.0182666667,18.7218666667
758.81,14.3505333333,44.0452666667,43.5016,30.8276333333,12.5338666667,13.7007666667,28.279,28.3864,24.2268777778,24.9846,18.9315333333
759.13,14.43645,43.8736,43.2494,30.9976333333,12.6798,13.6709,28.1873333333,28.302,24.2567888889,24.9352666667,19.0448666667
759.44,14.8038666667,44.0216,43.3399333333,31.2208333333,12.9609333333,14.1723666667,28.3894,28.4820666667,24.4245777778,25.2134,19.3104666666
759.75,14.9301333333,44.1580666667,43.4862,31.1410333333,12.9142,14.3334,28.4321333333,28.6560666667,24.4659222222,25.3676,19.2409333333
760.07,15.2138,44.3010666667,43.6533333333,31.3242666667,13.0841333333,14.4438333333,28.5418666667,28.7594,24.7609333333,25.6150666667,19.3837333333
760.38,15.6036833333,44.4514,43.9169333333,31.6096666667,13.3436,14.9468333333,28.9157333333,29.1904666667,25.0913111111,25.834,19.8496
760.69,15.5574833333,44.1308,43.6782666667,31.2614333333,13.5204,15.0626333333,28.8181333333,29.1063333333,25.0449222222,25.7009333333,19.8154666667
761.01,15.7207666667,44.1930666667,43.6419333333,31.2061,13.7154666667,15.0588666667,28.8734666667,29.1892666667,25.2147777778,25.8486666667,20.0562666667
761.32,15.9754166667,44.4612,43.854,31.5940666667,13.9732,15.3949666666,29.0234666667,29.3492666667,25.4585666667,26.1990666667,20.2762666667
761.63,15.8084666667,44.2349333333,43.6429333333,31.3323666667,13.8261333333,15.2260666667,28.8135333333,29.1051333334,25.3386222222,26.208,20.2576666667
761.94,15.6833666666,43.9935333333,43.3387333333,30.9464,13.8244666667,15.2612333333,28.601,28.8961333333,25.2634333333,26.0224666667,20.1314
762.26,15.7383333333,44.0260666667,43.5338,31.0802333333,13.8874,15.4073,28.604,29.0880666667,25.3070222222,26.1952,20.1198
762.57,15.6674833333,44.0922666667,43.5338,31.0409666667,13.7919333333,15.4452,28.6210666667,29.1174,25.2504555556,26.2498666667,19.9881333333
762.88,15.8653333333,44.1772666667,43.6816666667,31.2263333333,14.0535333333,15.6979,28.8232,29.309,25.4284,26.475,20.1818
763.20,15.9632,44.3042,43.5987333333,31.4997,14.2719333333,15.8152333333,28.9931333333,29.3459333333,25.4367111111,26.5358666667,20.2504
763.51,15.7201,44.1108666667,43.3988666667,31.3003666667,14.1428,15.6867333333,28.8626666667,29.1438,25.1203111111,26.3874,20.0955333333
763.82,15.4720666667,43.8887333333,43.2080666667,31.1281666667,13.8847333333,15.3149333333,28.6316,28.8482666667,24.7906111111,26.1451333333,19.7382666667
764.14,15.5378666667,43.9739333333,43.1532666667,31.2614666667,13.8238666667,15.2353,28.5442,28.7686,24.6953,26.1383333333,19.6225333333
764.45,15.6664,44.1404,43.2650666667,31.3757,13.9298,15.4382333333,28.6638666667,28.8061333333,24.7415333334,26.2992,19.6478
764.76,15.5269333333,44.0915333334,43.0665333333,31.1744,13.7214,15.3104333333,28.6626,28.5870666667,24.5180666667,26.1374,19.397
765.07,15.5399333333,44.0896,43.0522,31.1962333333,13.7255333333,15.4569666667,28.6440666667,28.5798,24.5439333333,26.0774,19.2779333333
765.39,15.3129666667,43.9895333333,42.9208666667,31.12,13.4073333333,15.0876666667,28.471,28.2207333333,24.1709666667,25.8308666667,19.0162666667
765.70,14.9196666667,43.8192666667,42.5399333333,30.8583666667,13.0765333333,14.5639333333,27.9876,27.9297333333,23.7277888889,25.4082666667,18.5867333333
766.01,15.245,44.0996,42.9612666667,31.0297333333,13.2567333333,14.6255333333,28.1030666667,28.1942666667,23.9184666667,25.6688,18.8764666667
766.32,14.94005,43.8826,42.565,30.6327,12.8794,14.0913666667,27.6816,27.9269333333,23.5668888889,25.2290666667,18.4187333333
766.64,14.5618833334,43.306,42.1723333333,29.9945333333,12.4747333333,13.7217,27.0782666667,27.3808,23.2193,24.7944,18.0349333333
766.95,14.7471333333,43.41,42.1854,30.0724666667,12.5736666667,13.8774666667,27.0806,27.6474,23.332,24.7676666667,18.1207333333
767.26,14.7006,43.6944,42.2856666667,30.0789,12.4414666667,13.9099333333,26.9846,27.6357333333,23.3678222222,24.8388,17.9669333333
767.57,15.0114,44.0208,42.6090666667,30.2556,12.8862,14.5552333333,27.4047333333,28.0846666667,23.8371777778,25.3345333333,18.4474666667
767.88,14.8809333333,43.3348666667,42.3923333333,29.9593,12.6946,14.4561,27.1144666667,27.9223333333,23.5692111111,25.1103333333,18.3435333333
768.20,15.0450333333,43.2609333334,42.7202666666,30.0804333333,12.9374666667,14.7335666667,27.3685333333,28.3308666667,23.8126111111,25.3436666667,18.6930666667
768.51,15.3892833333,43.4865333333,43.0913333333,30.4790333333,13.3036666667,15.1621666667,27.7333333333,28.6486,24.2118222222,25.7778,19.0848
768.82,16.0783333333,44.0728666667,43.8973333333,31.2511333333,14.1168,16.0096333333,28.4598666667,29.5036,25.0332222222,26.5822666667,19.7196666667
769.13,16.0319833333,43.9031333333,43.7222,31.1072666667,14.2134666667,16.1207666667,28.5158666667,29.2426666667,25.1256555556,26.5369333333,19.7202666667
769.44,16.0967166667,43.9041333333,43.4764,31.4761,14.4644666667,16.3512,28.8085333333,29.3567333334,25.2562666667,26.5458666667,19.7102
769.76,16.5252166667,44.1348666667,43.8554,31.9276,14.9990666667,16.9250666667,29.3207333333,29.7329333333,25.7609,27.1066666667,20.2199333333
770.07,17.5191,45.1470666667,44.9046,33.3725666667,15.7946,17.8955,30.4263333333,30.7973333333,26.8508888889,28.1112666666,21.2234666667
770.38,17.6748166667,45.4786666667,45.2424666667,33.8745,15.971,18.1707666667,30.8302,30.863,27.0736333333,28.4324,21.5294666667
770.69,17.96,45.4878666667,45.4842,34.2119666667,16.5074,18.4953666667,31.3454666667,31.2722666667,27.4300777778,28.6546666667,21.9806666667
771.00,17.4270333333,45.2151333334,45.2262666666,34.0031,16.0006666667,17.6823333333,30.9915333333,30.8231333333,27.2179,28.1070666667,21.5937333333
771.32,17.1553666667,45.5966,45.3656666666,34.1149,15.9430666667,17.4557,31.0738666667,30.7966666667,27.1838111111,28.1177333333,21.5087333333
771.63,16.8945666667,45.8480666667,45.1656666666,34.1127666667,15.6218666667,17.2360333333,30.7875333333,30.5576666667,27.1390444444,27.8128666667,21.4852666666
771.94,16.7439333333,45.6882,44.7533333333,33.6462,15.1792,16.837,30.4614,30.3506666667,26.9122,27.4548666667,21.2952666667
772.25,16.6267,45.4088,44.1788,33.6036666667,14.98,16.7848666667,30.3364,30.2604,26.6432222222,27.0592666667,21.4142
772.56,17.40265,46.1736666667,44.9359333333,34.2803666667,15.4876666667,17.4425333333,31.2358666667,30.9876,27.2395555556,27.7459333334,22.1462666667
772.87,17.2469833333,46.1197333333,45.2265333333,34.354,15.3161333333,17.3574666666,31.0374666667,30.741,27.2302555556,27.8063333333,22.1207333334
773.18,16.3594,45.986,45.0096,33.9862666667,14.6648,16.6451333333,30.4132,30.1134666667,26.4581777778,27.0692,21.3060666667
773.50,16.0087,45.6666666667,44.6926666667,33.4782666667,14.5412,16.3441,30.1255333333,29.9610666667,25.9249444444,26.5713333333,20.909
773.81,15.5511666667,45.4164,44.6874666667,33.2273333333,14.4157333333,16.0083666667,29.6840666667,29.8122,25.6579777778,26.3132,20.6450666667
774.12,15.9067,45.5108666667,44.5797333333,33.1942333333,14.6084,16.2365333333,29.6006,29.8478666667,25.7989333334,26.5651333333,20.8250666667
774.43,16.5087333333,45.9508666667,44.9568,33.8767333333,15.3612,16.9050333333,30.0020666667,30.3027333333,26.0768888889,27.2100666667,21.3518
774.74,16.3934,45.9794666667,44.9844666667,34.005,15.2342666667,16.7447,29.9822,30.2453333333,26.2658333333,27.202,21.3252
775.05,16.4938666667,46.0206666667,45.0676666667,33.7962333333,15.3296666667,16.4429,29.9368,30.2620666667,26.4257,27.3578,21.2149333333
775.36,16.5880666667,45.8909333333,45.5122,34.0179333333,15.4505333333,16.4477333333,30.0022666667,30.4128666667,26.5297888889,27.6158,21.1682
775.67,16.0896,45.6532,45.607,33.0685666667,14.8952,15.7936333333,29.3894666667,29.9285333333,26.2367111111,27.4592,20.608
