wavelength,Back_GeoMagf,Belly_GeoMagf,Breast_GeoMagf,Crissum_GeoMagf,Crown_GeoMagf,DorTail_GeoMagf,Patch10_GeoMagf,Rump_GeoMagf,Throat_GeoMagf,WingTip_GeoMagf
350.00,8.0763,11.8433,5.87696666667,8.55573333333,6.0758,7.6142,10.8756,7.75173333333,6.79536666667,9.09376666667
350.37,8.29753333333,12.0742666667,6.1182,8.78546666667,6.25346666667,7.8719,11.0687333333,7.96206666667,7.01483333333,9.23636666666
350.73,8.29127619048,12.0387666667,6.19496666667,8.69173333333,6.20913333333,7.82983333333,11.0568,7.97713333333,7.02843333333,9.2276
351.10,8.49196666667,12.2913666667,6.45573333333,8.98153333333,6.43873333333,7.97896666667,11.3000666667,8.21866666667,7.36523333333,9.47656666666
351.46,8.30578571429,12.1226333333,6.32673333333,8.87480000001,6.25686666667,7.76303333333,11.1442666667,8.06186666667,7.2298,9.23646666667
351.83,8.61714761904,12.4773,6.67326666667,9.26966666667,6.5592,8.09883333333,11.4023333334,8.32553333334,7.53236666667,9.60416666667
352.19,8.48665238095,12.3778333333,6.61246666667,9.21006666667,6.45246666667,7.97053333333,11.2618,8.16233333333,7.35553333333,9.46189999999
352.55,8.54038095237,12.4310333333,6.7131,9.32646666667,6.52106666667,8.0386,11.3002,8.25739999999,7.44443333333,9.53289999999
352.92,8.68394761905,12.5185666667,6.77723333333,9.47226666667,6.66546666667,8.052,11.5038666667,8.42773333333,7.65896666667,9.64023333333
353.28,8.5606095238,12.4775333333,6.63376666667,9.36479999999,6.51833333334,7.94166666667,11.501,8.34233333333,7.49173333333,9.49130000001
353.65,8.54212380953,12.5242,6.6297,9.36140000001,6.43566666667,7.9017,11.5104666667,8.29619999999,7.44226666667,9.48000000001
354.01,8.63495238095,12.5968,6.61916666667,9.37726666665,6.3944,7.8144,11.4451333333,8.3358,7.5065,9.41316666667
354.38,8.49450952381,12.5121,6.47736666667,9.24479999999,6.24953333334,7.63406666667,11.35,8.17086666666,7.3351,9.3038
354.74,8.55411428571,12.5818,6.5434,9.42393333333,6.26466666667,7.7216,11.4736,8.23480000001,7.44573333333,9.38510000001
355.11,8.39670952381,12.3759666667,6.30033333333,9.21079999999,6.0048,7.52566666667,11.3252,8.01779999999,7.233,9.17736666666
355.47,8.44675714286,12.4732666667,6.3466,9.23626666666,6.0208,7.61663333333,11.4375333333,8.03073333333,7.26906666667,9.24580000001
355.83,8.29575714285,12.3874666667,6.21713333333,9.06319999999,5.8558,7.4149,11.3856666667,7.9358,7.19583333333,9.09793333333
356.20,8.3306,12.481,6.132,9.03653333334,5.82213333333,7.44193333333,11.4492,7.96879999999,7.19506666667,9.07526666666
356.56,8.36257142857,12.6088,6.18233333333,9.11006666666,5.87826666667,7.49726666667,11.5010666667,8.01093333333,7.21973333333,9.11276666667
356.93,8.25018571429,12.5715333333,6.11513333333,8.99113333333,5.7752,7.48796666667,11.3832666667,7.90353333334,7.09163333333,8.98426666667
357.29,8.26325714287,12.5870666667,6.132,9.04980000001,5.79206666666,7.4558,11.3642,7.90786666666,7.09506666667,8.99023333333
357.66,8.39068095238,12.7467,6.1902,9.15733333333,5.8952,7.5878,11.5045333333,8.00006666666,7.23246666667,9.0843
358.02,8.38392380952,12.7891333333,6.21413333333,9.20786666667,5.91346666666,7.61993333333,11.57,8.04640000001,7.23726666667,9.1278
358.38,8.54036666667,12.9056333333,6.3864,9.35146666668,5.9952,7.78023333333,11.6862,8.18839999999,7.41763333333,9.25566666667
358.75,8.5258047619,12.9499333333,6.33356666667,9.309,5.9748,7.764,11.6411333333,8.13486666667,7.3783,9.20266666666
359.11,8.52212380953,13.0438,6.35276666667,9.3184,5.95593333333,7.79986666667,11.6559333333,8.1588,7.34876666667,9.19226666667
359.48,8.48824761904,12.9716333333,6.25003333333,9.30220000001,5.88113333334,7.7228,11.6364666667,8.13986666667,7.29113333333,9.11543333334
359.84,8.48814285713,12.9851333333,6.18843333333,9.2948,5.78986666667,7.6941,11.6302,8.12540000001,7.2106,9.07356666667
360.20,8.64285714286,13.1394,6.40226666667,9.47059999999,5.945,7.85713333333,11.7796666667,8.26473333333,7.38483333333,9.20406666667
360.57,8.55957142857,13.0589333333,6.23,9.39659999999,5.84266666667,7.79633333333,11.7786666667,8.21706666667,7.2864,9.09726666667
360.93,8.62367619047,13.1027,6.31083333333,9.50059999999,5.91706666667,7.8776,11.9053333333,8.26626666667,7.32536666667,9.14629999999
361.29,8.60560952381,13.1570333333,6.30286666667,9.46120000001,5.91733333333,7.9439,11.9802,8.29533333333,7.3142,9.1279
361.66,8.56441904763,13.1256666667,6.2186,9.43653333333,5.88713333333,7.89643333333,11.9456,8.24246666666,7.24673333333,9.05060000001
362.02,8.54441904762,13.1661,6.2082,9.47133333334,5.9114,7.86413333333,11.9721333333,8.22286666666,7.22853333333,9.02393333334
362.39,8.37669523809,13.0758333333,6.03746666667,9.30906666666,5.79666666667,7.69943333333,11.8478,8.10353333333,7.0558,8.81930000001
362.75,8.31616666667,13.0274,6.02076666667,9.24079999999,5.73353333333,7.6406,11.7951333333,8.07933333333,6.987,8.74896666666
363.11,8.42526666666,13.1057333333,6.08786666667,9.36393333335,5.8776,7.73713333333,11.934,8.21679999999,7.11303333333,8.80996666667
363.48,8.37800476191,13.1324,6.0996,9.30780000001,5.89133333333,7.68213333333,11.9114,8.16799999999,7.1014,8.72489999999
363.84,8.37183333333,13.1269666667,6.11316666667,9.31253333335,5.93266666666,7.65433333333,11.9204,8.18439999999,7.13356666667,8.64976666667
364.20,8.27326666666,13.0771666667,6.0589,9.2686,5.8576,7.57666666667,11.8631333333,8.12033333333,7.09183333333,8.55836666667
364.57,8.17200476191,12.9853,6.05663333333,9.17039999999,5.75033333333,7.48393333333,11.7996666667,7.9946,7.01316666667,8.45713333333
364.93,8.2005904762,13.0452,6.0488,9.20506666667,5.76106666667,7.44696666667,11.841,8.02133333334,7.06186666667,8.43033333334
365.29,8.26321904762,13.0482,6.05946666667,9.20453333333,5.8112,7.39516666667,11.8400666666,8.02273333334,7.08296666667,8.4557
365.66,8.13670952381,12.9393,6.03083333333,9.09920000001,5.69526666667,7.18786666667,11.7523333333,7.95893333334,6.96436666667,8.3431
366.02,8.13483333333,12.9073666667,5.99763333333,9.03386666667,5.64293333333,7.20343333333,11.7658666667,7.89886666666,6.87633333333,8.32763333334
366.38,8.27974761905,13.0835,6.14703333333,9.19353333333,5.75866666667,7.3166,11.9304,8.00033333332,7.0016,8.49446666667
366.75,8.44637142857,13.1939,6.2159,9.369,5.9242,7.39396666667,12.0642666667,8.1128,7.13166666667,8.64553333333
367.11,8.40664285715,13.1761,6.18106666667,9.29873333333,5.89833333333,7.32363333333,12.0567333333,8.00919999999,7.04656666667,8.66603333333
367.47,8.39152380953,13.1578,6.1435,9.34646666666,5.83013333333,7.31593333333,12.0395333333,8.00273333333,6.97403333333,8.66356666666
367.84,8.33594285714,13.0995,6.11413333333,9.35400000001,5.7378,7.21326666667,12.0528,7.89033333333,6.88133333333,8.5835
368.20,8.25896666666,12.9729,5.97136666667,9.25040000001,5.62393333333,7.07356666667,11.9379333333,7.78973333333,6.7068,8.44296666667
368.56,8.27182857143,13.0496,5.97963333333,9.26206666668,5.60406666667,6.95273333333,11.9276666667,7.78946666667,6.6911,8.43036666667
368.93,8.28843333334,13.0753333333,6.0141,9.28633333335,5.6222,6.9794,11.9534,7.82200000001,6.73,8.47196666667
369.29,8.3294904762,13.2159,6.09456666667,9.41019999999,5.68086666667,7.1231,12.007,7.89566666667,6.84473333333,8.481
369.65,8.44010952381,13.3989333333,6.19103333333,9.55666666665,5.81513333333,7.3115,12.1461333333,7.97713333333,6.93403333333,8.60046666667
370.01,8.40635714285,13.3896333333,6.1368,9.585,5.78,7.20003333333,12.1329333334,8.00893333334,6.91973333333,8.5458
370.38,8.22962380953,13.2139333333,5.93626666667,9.43573333333,5.5842,7.0372,12.0120666667,7.82386666667,6.70896666667,8.2728
370.74,8.06360952381,13.1643666667,5.80693333333,9.33913333332,5.43073333333,6.93066666666,11.9396666667,7.65579999999,6.56976666667,8.1317
371.10,8.09719523809,13.1845,5.87786666667,9.42153333335,5.4244,6.9395,11.9492,7.73366666666,6.58933333333,8.13503333333
371.46,8.28893809525,13.3742666667,6.0646,9.59159999999,5.6432,7.11166666667,12.1724,7.92673333333,6.78876666667,8.33683333333
371.83,8.41694761904,13.5389,6.1653,9.69546666668,5.82733333333,7.27616666667,12.2914,8.08606666667,6.9373,8.50433333333
372.19,8.46794285714,13.6400333333,6.2494,9.74466666667,5.89273333333,7.35713333333,12.4264,8.13540000001,7.01883333333,8.58996666667
372.55,8.54189523809,13.6785,6.303,9.85186666665,5.98693333333,7.5229,12.5566,8.28206666666,7.11733333333,8.6741
372.92,8.45747619047,13.6507,6.1761,9.76553333335,5.8818,7.43963333333,12.4978666667,8.17886666667,6.94006666667,8.53473333333
373.28,8.56745238095,13.7356,6.26066666667,9.8708,5.94293333333,7.45026666667,12.6705333333,8.27140000001,7.02723333333,8.62183333334
373.64,8.47977142857,13.6350333333,6.1792,9.82233333335,5.8198,7.3551,12.6056666667,8.13513333334,6.95356666667,8.4843
374.00,8.37334761905,13.6363333334,6.1456,9.75946666665,5.76453333333,7.29133333334,12.5513333333,7.98313333333,6.88706666667,8.40813333333
374.37,8.39076190475,13.6744,6.1463,9.8198,5.76946666667,7.3061,12.6228,8.01013333333,6.90116666667,8.46396666667
374.73,8.3399095238,13.6477333333,6.1229,9.77100000001,5.7082,7.24013333333,12.6155333333,7.98273333333,6.83966666667,8.40063333333
375.09,8.27866666667,13.6975666667,6.05963333333,9.71319999999,5.67,7.2438,12.642,7.88500000001,6.77936666667,8.36976666667
375.45,8.1627,13.701,5.94983333334,9.67333333334,5.5238,7.1537,12.5882666667,7.78253333333,6.63546666667,8.24816666667
375.81,7.89107142858,13.5168,5.70133333333,9.46926666667,5.27593333333,6.95296666667,12.4166,7.55853333334,6.3863,8.02366666667
376.18,7.74960476191,13.4015333333,5.5314,9.35826666666,5.12186666666,6.76143333333,12.2874666667,7.41820000001,6.20176666667,7.83606666667
376.54,7.70395714285,13.4244666667,5.4876,9.3348,5.0838,6.64143333333,12.2566,7.33119999999,6.09273333333,7.72713333333
376.90,7.70891904761,13.3972666667,5.52813333333,9.3638,5.10433333333,6.62146666667,12.2544666666,7.36440000001,6.09536666667,7.7388
377.26,7.60983809525,13.3171333333,5.42443333333,9.27486666666,4.9808,6.5136,12.1505333334,7.24460000001,5.93573333333,7.62753333333
377.63,7.62798095238,13.3633333333,5.4135,9.30413333332,4.97706666667,6.53976666667,12.2189333333,7.30300000001,5.94466666667,7.6204
377.99,7.74665238095,13.5274666667,5.50183333333,9.44746666667,5.04386666667,6.67766666666,12.3639333333,7.43106666667,6.06693333333,7.7578
378.35,7.82354285715,13.5952333333,5.58423333333,9.49599999999,5.1278,6.725,12.4253333333,7.49146666667,6.11093333333,7.85896666667
378.71,7.86253333333,13.6735,5.60076666667,9.51333333335,5.16086666667,6.75753333333,12.5214,7.54920000001,6.1098,7.89913333333
379.07,7.91293333334,13.7728666667,5.67433333333,9.62060000001,5.21533333333,6.8114,12.5944666667,7.65579999999,6.2094,7.93813333333
379.44,7.95363333333,13.7961,5.68603333333,9.63326666666,5.27253333333,6.82486666667,12.6764666667,7.68306666666,6.24213333333,7.9671
379.80,8.09860952381,13.9454666667,5.82113333333,9.76366666668,5.369,6.9546,12.8092666667,7.7702,6.34243333333,8.09213333333
380.16,8.2341047619,14.151,5.96823333333,9.96113333335,5.5052,7.13483333333,13.0186,7.91213333333,6.4949,8.23579999999
380.52,8.26641428571,14.2258666667,6.01556666667,10.0797333333,5.54606666667,7.2271,13.101,7.97566666667,6.5547,8.32373333333
380.88,8.31762380953,14.3938333333,6.09523333333,10.1659333333,5.59233333333,7.3018,13.2391333333,8.0208,6.66686666667,8.37273333333
381.24,8.20854285715,14.3246333333,5.98626666667,10.1359333333,5.53733333333,7.2307,13.1856,7.92266666667,6.5703,8.28093333333
381.61,8.19146666667,14.3598666667,6.0064,10.1438666667,5.56793333333,7.2036,13.2037333333,7.93320000001,6.5495,8.31266666667
381.97,8.24138571428,14.3961,6.07066666666,10.2083333333,5.634,7.2549,13.3072666667,7.99706666667,6.57406666666,8.34493333333
382.33,8.14141428572,14.3838333333,5.9765,10.1744,5.55273333333,7.16126666667,13.2996,7.92073333333,6.49596666667,8.22413333333
382.69,8.21940952381,14.4227,6.03443333333,10.2549333333,5.60646666667,7.2054,13.3649333333,7.92486666667,6.53353333333,8.25303333333
383.05,8.17449523809,14.3793333333,5.98103333333,10.2072666667,5.53586666667,7.11523333333,13.3515333333,7.82473333333,6.41953333333,8.20336666666
383.41,8.15191428571,14.3633333333,5.92336666667,10.2071333333,5.5,7.07306666667,13.3351333333,7.77153333333,6.38403333333,8.14223333333
383.77,8.14474761905,14.4124333334,5.94103333333,10.2748,5.52866666667,7.06166666667,13.4142,7.81893333334,6.42326666667,8.16786666667
384.14,8.11161428571,14.4223666667,5.89793333333,10.2775333333,5.48873333333,7.0172,13.4276,7.80166666667,6.35696666667,8.17266666667
384.50,8.15569523809,14.4417,5.9101,10.2656666667,5.5126,7.03656666667,13.4999333333,7.80133333333,6.34953333333,8.1766
384.86,8.22783333334,14.4805,5.94733333333,10.331,5.56473333333,7.06276666667,13.5512,7.87386666667,6.3665,8.2442
385.22,8.37924761905,14.6429333333,6.13573333333,10.4803333333,5.69573333333,7.19056666667,13.7322666667,8.04186666667,6.5029,8.40356666666
385.58,8.34004761905,14.6027,6.0592,10.4543333333,5.65406666667,7.14633333333,13.735,8.01413333334,6.4612,8.36923333334
385.94,8.2660904762,14.5469,6.0018,10.4131333333,5.58586666667,7.05796666667,13.6714,7.9278,6.3643,8.27696666666
386.30,8.30571428572,14.5797,6.02253333333,10.4394666667,5.59546666667,7.09683333333,13.6763333333,7.93800000001,6.38256666667,8.28923333333
386.66,8.32273809525,14.6602333333,6.07216666667,10.5283333333,5.6536,7.1428,13.7186,7.9974,6.4802,8.3168
387.03,8.37670000001,14.7689333333,6.1259,10.6249333333,5.73206666667,7.24566666667,13.8235333333,8.09246666666,6.55693333333,8.41983333333
387.39,8.41497142857,14.8479666667,6.21786666667,10.7072666667,5.76813333333,7.29486666666,13.8795333333,8.14246666667,6.62586666667,8.4994
387.75,8.57536190476,14.9867333333,6.36096666667,10.8435333333,5.90873333333,7.41356666667,14.0284666667,8.24466666666,6.7604,8.65106666667
388.11,8.63747619048,15.0353,6.42576666667,10.8980666667,5.99006666667,7.4681,14.0818,8.2998,6.8404,8.70773333333
388.47,8.64347619047,15.1135666667,6.44446666667,10.9506,6.0114,7.47156666667,14.1112,8.32593333333,6.8682,8.74403333334
388.83,8.57929523809,15.1097,6.37053333333,10.9051333333,5.9684,7.43443333333,14.1136666667,8.24179999999,6.8325,8.71706666666
389.19,8.60937619048,15.175,6.38716666667,10.9669333333,6.02333333333,7.47413333333,14.1998666667,8.27126666667,6.88563333333,8.77686666667
389.55,8.73072380952,15.3652,6.5358,11.1012666667,6.15473333333,7.58896666667,14.3610666667,8.36126666667,7.01713333333,8.89346666666
389.91,8.83138095237,15.4838333333,6.63863333333,11.1974,6.26,7.70053333333,14.5224,8.49579999999,7.1828,9.05269999999
390.27,8.9462952381,15.6666,6.7875,11.3694666667,6.44413333333,7.85316666667,14.7062666667,8.65253333333,7.3421,9.23436666667
390.63,8.98938095238,15.7074333333,6.82393333333,11.4036666667,6.48666666667,7.90296666667,14.7848666667,8.6904,7.34493333333,9.32839999999
391.00,8.94335238095,15.6643666667,6.75696666667,11.3448,6.41346666667,7.822,14.7497333333,8.6214,7.27733333333,9.2529
391.36,8.97992857142,15.7176333333,6.77103333333,11.4023333333,6.45033333333,7.84346666667,14.8136,8.63019999999,7.29993333333,9.27669999999
391.72,8.87850000001,15.6802666667,6.6867,11.3312,6.3718,7.76806666667,14.7228666667,8.56120000001,7.20423333333,9.18236666666
392.08,8.87919523809,15.7096666667,6.67976666667,11.3326666667,6.38566666667,7.77103333333,14.7360666667,8.56013333333,7.22703333333,9.18229999999
392.44,8.89145714287,15.7085,6.70393333333,11.3584666667,6.40253333333,7.7891,14.7699333333,8.58499999999,7.2336,9.19666666667
392.80,8.93309999999,15.7813333333,6.74343333333,11.4560666667,6.4696,7.84716666667,14.8144,8.63519999999,7.27673333333,9.25536666667
393.16,8.93032380953,15.7818333333,6.71443333333,11.4440666667,6.46386666667,7.8354,14.8014666666,8.62013333333,7.25416666667,9.23846666667
393.52,8.97867142857,15.8118333333,6.73583333333,11.523,6.49733333333,7.8796,14.8711333333,8.68273333334,7.3299,9.27699999999
393.88,9.01904761905,15.8692,6.72476666667,11.5775333333,6.51,7.88186666667,14.8992666667,8.69326666666,7.2912,9.2539
394.24,8.90011428571,15.7677666667,6.60886666667,11.4614,6.3568,7.7349,14.7866666667,8.52840000001,7.16063333333,9.11500000001
394.60,8.93774761905,15.8508333333,6.6395,11.5434,6.40513333333,7.7681,14.8741333333,8.58226666667,7.1996,9.11806666667
394.96,8.99908571429,15.8979,6.70736666667,11.6197333333,6.46913333333,7.83336666667,14.941,8.64173333333,7.28756666667,9.14863333333
395.32,8.91935238095,15.8592666667,6.64363333333,11.5883333333,6.4314,7.79106666667,14.915,8.62446666667,7.22863333333,9.1184
395.68,8.95459523809,15.9172,6.65743333333,11.6362,6.46286666667,7.82583333333,14.9925333333,8.65393333334,7.2626,9.13273333334
396.04,8.90965714287,15.9166333333,6.616,11.6046666667,6.42353333333,7.8001,14.9914666667,8.64046666666,7.20686666667,9.0964
396.40,8.93930952381,16.0217333333,6.61003333333,11.6351333333,6.46073333333,7.80953333333,15.0468,8.64386666667,7.24173333333,9.10846666667
396.76,8.93490952381,16.0353666667,6.6156,11.6342,6.43413333333,7.77263333333,15.0515333333,8.60993333333,7.19526666667,9.06070000001
397.12,8.90224285713,16.0424,6.5833,11.6282666667,6.40353333333,7.74,15.0358666667,8.58493333334,7.2168,9.0435
397.48,8.79235714287,15.9867333333,6.49703333333,11.5435333333,6.29786666667,7.66946666667,14.9382,8.463,7.09723333333,8.97073333333
397.84,8.74962857143,15.9963333333,6.47823333333,11.5532,6.288,7.67556666667,14.9432666667,8.46253333333,7.10403333333,8.96873333334
398.20,8.80218571428,16.0629333333,6.50293333333,11.6247333333,6.32353333333,7.72663333333,15.0232666666,8.54746666667,7.18623333333,9.05516666666
398.56,8.76822380952,16.0385333333,6.45783333333,11.6005333333,6.28973333333,7.66866666667,15.0046,8.4974,7.16273333333,9.03003333333
398.92,8.74733333333,16.0435666667,6.42283333333,11.6013333333,6.26086666667,7.64616666667,15.0014666667,8.47893333334,7.12566666667,9.03733333334
399.28,8.84071904761,16.1594333333,6.49186666667,11.6648666667,6.32,7.7117,15.0775333333,8.53466666668,7.2088,9.12223333334
399.64,8.81148571429,16.1473333333,6.4563,11.6892666667,6.29393333333,7.70396666667,15.0762666667,8.50259999999,7.19076666667,9.11003333333
400.00,8.89562380954,16.2349,6.5461,11.8073333333,6.37313333333,7.75166666667,15.1771333333,8.56386666667,7.27303333333,9.19286666667
400.36,8.85303809523,16.1807333333,6.5257,11.7971333333,6.32133333333,7.73916666667,15.1520666667,8.53186666666,7.26403333333,9.17460000001
400.72,8.83879047619,16.1820666667,6.49616666667,11.7930666667,6.29226666667,7.71986666667,15.1552666667,8.54520000001,7.2639,9.17063333333
401.08,8.94102380953,16.2863,6.59423333333,11.9124666667,6.39153333333,7.81806666667,15.2776,8.65433333333,7.34456666667,9.24503333333
401.44,9.05810476191,16.3743,6.68253333333,12.0188666667,6.507,7.87813333333,15.4241333333,8.78433333333,7.41953333333,9.30426666666
401.80,9.08334761905,16.4171333333,6.7212,12.0403333333,6.52893333333,7.87386666667,15.4538,8.7906,7.4589,9.31079999999
402.16,9.21213809524,16.5643333333,6.8401,12.1893333333,6.6622,8.0091,15.6101333333,8.92053333333,7.55093333333,9.38700000001
402.52,9.24742857143,16.6394,6.86766666667,12.2362,6.67066666667,8.05823333333,15.63,8.97713333333,7.58476666667,9.40863333334
402.88,9.28948571428,16.7004333333,6.89726666667,12.2755333333,6.7362,8.1091,15.6921333333,9.02399999999,7.6563,9.41769999999
403.24,9.3011904762,16.7158,6.88956666667,12.2738,6.74206666667,8.11316666667,15.7092666667,9.03806666667,7.67776666667,9.37646666667
403.60,9.33820952382,16.7802333333,6.90483333333,12.3026666667,6.7614,8.13086666667,15.7652,9.09546666667,7.71266666667,9.40846666667
403.95,9.31950952381,16.7619,6.8645,12.2956666666,6.73186666667,8.12946666667,15.7494666667,9.08213333333,7.71143333333,9.35446666667
404.31,9.35586666667,16.8272,6.8927,12.3256,6.773,8.1457,15.8034666667,9.13773333333,7.7407,9.37256666667
404.67,9.39355238095,16.8769333333,6.94723333333,12.3792666667,6.8234,8.19116666666,15.8625333333,9.2068,7.8036,9.40936666667
405.03,9.35018095238,16.8773666667,6.9061,12.3432666667,6.77046666666,8.14716666667,15.8892666667,9.18153333333,7.74163333333,9.3614
405.39,9.33730476191,16.9122,6.89893333333,12.3567333333,6.75246666667,8.13593333333,15.8702,9.16519999999,7.7546,9.35676666666
405.75,9.31528095238,16.8673,6.8507,12.3226,6.7236,8.09046666667,15.8562,9.14000000001,7.72796666667,9.31946666667
406.11,9.2469904762,16.8040333333,6.7962,12.2660666667,6.65653333333,8.01186666667,15.7849333333,9.06026666667,7.69526666667,9.24966666667
406.47,9.24259047619,16.8201,6.79933333333,12.2854666667,6.65513333333,7.98456666667,15.8328666667,9.06606666666,7.7084,9.25373333333
406.83,9.26972857143,16.8884333333,6.84833333333,12.3642,6.6862,7.97563333333,15.8722666667,9.09360000001,7.73176666667,9.29136666666
407.19,9.25162857143,16.9005666667,6.85703333333,12.3837333333,6.6718,7.96816666667,15.8990666667,9.10066666667,7.71506666667,9.28823333333
407.55,9.30974285713,16.9545666667,6.92563333333,12.4502,6.73666666667,7.99873333334,15.9660666667,9.13899999999,7.75243333333,9.31080000001
407.90,9.40408571429,17.0689666667,7.00916666667,12.5372666667,6.81,8.04643333333,16.0515333333,9.20733333334,7.83363333333,9.39576666666
408.26,9.49364761904,17.1501333333,7.08926666667,12.6531333333,6.86686666667,8.12716666667,16.1518,9.26379999999,7.90286666667,9.44169999999
408.62,9.50013333334,17.1969666667,7.05946666667,12.6689333333,6.84373333333,8.10913333333,16.1972666667,9.23553333333,7.89053333333,9.41586666667
408.98,9.53633809523,17.2444666667,7.08756666667,12.7178,6.87586666667,8.11326666667,16.1971333333,9.24453333333,7.9266,9.41060000001
409.34,9.5522952381,17.2597333333,7.11306666667,12.7200666667,6.8734,8.11826666667,16.2461333333,9.24566666666,7.93843333333,9.40050000001
409.70,9.45831904762,17.2466333333,7.0412,12.6702666667,6.79366666667,8.0379,16.2045333333,9.15766666667,7.85466666667,9.32146666667
410.06,9.55345238096,17.3736666667,7.12503333333,12.7798666667,6.87933333333,8.11186666667,16.3296666667,9.25873333333,7.9355,9.40686666667
410.42,9.53739523809,17.3997333334,7.09646666667,12.7910666667,6.883,8.11236666667,16.3366666667,9.22613333333,7.92486666667,9.37280000001
410.77,9.5546047619,17.4470333333,7.13183333333,12.8100666667,6.90973333333,8.13613333333,16.3926,9.26299999999,7.95943333333,9.37416666666
411.13,9.54706190476,17.4734333333,7.13343333333,12.8105333333,6.92666666667,8.12513333333,16.4373333333,9.25720000001,7.948,9.3506
411.49,9.54560000001,17.4948666667,7.15526666667,12.823,6.91533333333,8.1377,16.4509333334,9.25653333333,7.97763333333,9.36243333334
411.85,9.54713333334,17.4954666667,7.18523333333,12.835,6.92006666666,8.14963333333,16.4968,9.27326666667,7.97466666667,9.36079999999
412.21,9.51148095239,17.503,7.13846666667,12.8166,6.8876,8.1139,16.4919333333,9.25693333333,7.95993333333,9.31636666666
412.57,9.54814285714,17.5517333333,7.1914,12.8564,6.94293333333,8.15103333333,16.5516,9.29666666667,8.0183,9.35776666667
412.92,9.57898095239,17.6071333333,7.2358,12.8807333333,6.9606,8.1886,16.6048666667,9.31846666666,8.03693333333,9.36423333333
413.28,9.58006666667,17.6392666667,7.22623333333,12.9074,6.97433333333,8.20266666667,16.628,9.33940000001,8.033,9.35803333333
413.64,9.68513333333,17.7191666667,7.29216666667,13.0204666667,7.08233333333,8.28093333333,16.7398,9.43226666666,8.10753333333,9.43896666667
414.00,9.61258571428,17.6871333333,7.2137,12.9784666667,7.0192,8.21563333333,16.6924666667,9.36046666666,8.02843333333,9.37006666666
414.36,9.63007142858,17.7165333333,7.23293333333,13.0143333333,7.0274,8.21353333333,16.729,9.40106666666,8.03723333333,9.38796666667
414.72,9.58874761905,17.6726333333,7.15236666667,12.9821333334,6.96493333333,8.16323333333,16.6932666667,9.34133333333,7.9687,9.33346666667
415.07,9.64875238095,17.7657666667,7.20586666667,13.0802666667,7.00733333333,8.1994,16.7706,9.37353333334,8.02313333333,9.38190000001
415.43,9.63415238095,17.7772,7.17033333333,13.0725333333,6.99173333333,8.17096666667,16.7814666667,9.37233333333,7.96596666667,9.3483
415.79,9.58723809523,17.7984333333,7.1008,13.0624,6.94993333333,8.11513333333,16.7568666667,9.3198,7.9041,9.28696666667
416.15,9.55501904762,17.7849666667,7.0946,13.0442666667,6.91706666667,8.05026666667,16.7484,9.30073333334,7.8689,9.27936666667
416.51,9.55775714285,17.7788666667,7.07286666667,13.0560666667,6.92073333333,8.04093333333,16.7603333333,9.31893333334,7.83223333333,9.25933333333
416.86,9.53221428571,17.7691333333,7.04483333333,13.0445333333,6.89413333333,8.01243333333,16.7892666667,9.30366666667,7.8363,9.25800000001
417.22,9.53439523809,17.802,7.05876666667,13.0860666667,6.8876,8.01573333333,16.8198,9.30993333333,7.83696666667,9.26986666667
417.58,9.54189523809,17.8206666667,7.06643333333,13.1000666667,6.89106666667,8.02766666667,16.8276,9.2994,7.8455,9.27123333334
417.94,9.58060476191,17.8515333333,7.11613333333,13.1201333333,6.9234,8.05886666667,16.8750666667,9.34446666666,7.8811,9.30500000001
418.29,9.58677619047,17.8536333333,7.13756666667,13.1210666667,6.91953333333,8.0467,16.8784,9.32219999999,7.87226666667,9.29733333333
418.65,9.64755714287,17.9287,7.20243333333,13.1853333333,6.97953333333,8.11656666667,16.9744,9.37833333333,7.91906666667,9.3468
419.01,9.64685714287,17.9230666667,7.1922,13.1722666667,6.97053333333,8.10696666667,16.9931333333,9.37326666667,7.9124,9.34499999999
419.37,9.64991428571,17.9412666667,7.22113333333,13.1694,6.9818,8.10926666667,17.0078666667,9.37466666666,7.93086666667,9.35713333333
419.73,9.66554761904,17.9571666667,7.22666666667,13.1864666667,6.98966666667,8.11116666667,17.0430666667,9.39393333334,7.93316666667,9.37933333334
420.08,9.7033952381,18.0143333333,7.24903333333,13.2296666667,7.03573333333,8.15463333333,17.0858666667,9.41320000001,7.97173333333,9.4086
420.44,9.70365714285,18.0304666667,7.25976666667,13.2431333333,7.02793333333,8.1586,17.0985333333,9.39633333334,7.98313333333,9.41253333334
420.80,9.71962857143,18.0615333333,7.25803333333,13.2840666667,7.04413333333,8.16756666667,17.1259333333,9.40933333333,7.98183333333,9.42013333334
421.16,9.72288095239,18.0808333333,7.25933333333,13.2894,7.0528,8.17446666667,17.1527333333,9.40666666667,7.98276666667,9.41716666666
421.51,9.74525238095,18.1171333333,7.2896,13.3103333333,7.05713333333,8.19143333333,17.196,9.43933333333,7.99953333333,9.42583333334
421.87,9.74546666667,18.1369333333,7.2723,13.3134,7.05006666667,8.1787,17.2089333333,9.42413333333,7.98896666667,9.41223333333
422.23,9.7512904762,18.1576333333,7.267,13.3277333333,7.05126666667,8.194,17.2350666667,9.441,7.99843333334,9.41793333333
