wavelength,Back_OryNutm,Belly_OryNutm,Breast_OryNutm,Crissum_OryNutm,Crown_OryNutm,DorTail_OryNutm,Rump_OryNutm,Throat_OryNutm,WingTip_OryNutm
574.19,5.2756,5.1665,5.69413333333,6.15846666667,5.85717777778,7.05743333333,5.30776666667,5.65486666667,7.9096
574.53,5.2468,5.13183333333,5.65176666667,6.14746666667,5.82695555556,7.0365,5.287,5.6448,7.8692
574.87,5.24873333333,5.13263333333,5.6393,6.16693333333,5.83686666667,7.04606666667,5.27443333333,5.65126666667,7.8744
575.21,5.21766666667,5.10323333333,5.58886666667,6.14233333333,5.8174,7.0131,5.24836666667,5.62273333333,7.86373333333
575.55,5.27406666666,5.13543333333,5.6354,6.19386666667,5.87766666667,7.06443333333,5.29746666667,5.69133333333,7.91213333333
575.89,5.2694,5.12863333333,5.61843333333,6.1714,5.85848888889,7.06463333333,5.27793333334,5.69413333333,7.8842
576.22,5.27966666667,5.1033,5.61553333333,6.15413333333,5.85442222222,7.0555,5.27813333333,5.6752,7.89673333333
576.56,5.23886666667,5.0717,5.58816666667,6.09453333333,5.83393333333,7.0492,5.2343,5.6306,7.872
576.90,5.24166666667,5.0713,5.60346666667,6.10133333334,5.87924444444,7.0744,5.2656,5.64873333333,7.89466666667
577.24,5.2644,5.08726666667,5.59706666667,6.1156,5.87744444444,7.1036,5.26303333333,5.6322,7.91173333333
577.58,5.27826666667,5.08646666667,5.62316666667,6.11946666667,5.90473333333,7.09473333333,5.2713,5.644,7.92906666667
577.92,5.27373333333,5.0749,5.57973333333,6.08413333333,5.88748888889,7.09156666667,5.2609,5.6354,7.9328
578.26,5.33973333333,5.1213,5.64876666667,6.13066666667,5.93124444444,7.125,5.31806666667,5.66166666666,8.01666666667
578.60,5.37413333334,5.16023333333,5.6842,6.1502,5.96148888889,7.17466666667,5.36603333333,5.6844,8.05766666667
578.94,5.43273333333,5.21533333333,5.73416666667,6.2174,6.01675555556,7.23476666667,5.41616666667,5.72786666667,8.128
579.28,5.3906,5.19073333333,5.68476666667,6.15733333333,5.93882222222,7.17476666667,5.3632,5.6512,8.06386666667
579.61,5.403,5.21466666667,5.71703333333,6.1916,5.96355555555,7.204,5.3847,5.67526666667,8.0776
579.95,5.48593333333,5.34463333333,5.8259,6.32546666667,6.08077777778,7.32583333333,5.49096666667,5.7904,8.19733333333
580.29,5.52113333333,5.3939,5.8666,6.39186666667,6.1218,7.3578,5.55483333333,5.8582,8.2634
580.63,5.5816,5.48153333333,5.9413,6.46846666667,6.1712,7.39433333333,5.60863333333,5.93,8.31606666667
580.97,5.5566,5.47653333333,5.9308,6.45786666667,6.1716,7.3715,5.6246,5.9286,8.30606666667
581.31,5.5536,5.46613333333,5.89243333333,6.47586666667,6.14017777778,7.39426666667,5.60946666667,5.89726666667,8.31986666667
581.65,5.60513333333,5.46266666667,5.9442,6.51106666667,6.18,7.3939,5.6336,5.90753333333,8.337
581.98,5.57313333334,5.41923333333,5.9014,6.50373333333,6.18675555556,7.38766666667,5.60206666667,5.9188,8.3082
582.32,5.48673333333,5.33056666667,5.82636666667,6.40726666667,6.0768,7.28616666667,5.51183333333,5.83873333333,8.2232
582.66,5.42753333333,5.28463333333,5.75866666667,6.34233333333,6.01695555555,7.24336666667,5.46233333333,5.80853333333,8.1428
583.00,5.42706666667,5.2876,5.76163333333,6.36633333333,6.0548,7.27216666667,5.46186666667,5.8294,8.15786666667
583.34,5.41066666667,5.26386666667,5.77206666667,6.36086666667,6.05655555555,7.25923333333,5.4685,5.83786666667,8.16626666667
583.68,5.38866666667,5.2141,5.7276,6.303,6.00411111111,7.18856666667,5.4228,5.81313333333,8.103
584.01,5.34146666667,5.14226666667,5.66553333333,6.23593333333,5.93713333333,7.1217,5.37846666667,5.76033333333,8.04753333333
584.35,5.27733333334,5.03873333333,5.5897,6.16733333333,5.87208888889,7.06713333333,5.31636666667,5.68346666667,7.98213333333
584.69,5.25806666667,4.99126666667,5.54813333333,6.1054,5.84297777778,7.0452,5.2693,5.65186666667,7.96873333333
585.03,5.20846666666,4.9268,5.51296666667,6.04746666667,5.83695555556,6.97193333333,5.21066666667,5.6298,7.91153333333
585.37,5.08233333333,4.87743333333,5.4137,5.95766666667,5.73988888889,6.9199,5.1309,5.57893333334,7.80833333333
585.70,5.0442,4.84643333333,5.34773333333,5.8906,5.65524444445,6.86383333333,5.0544,5.50853333333,7.7738
586.04,5.01946666667,4.83633333333,5.3214,5.88413333333,5.65155555555,6.88233333333,5.06243333333,5.50253333333,7.74593333333
586.38,5.07473333333,4.88866666667,5.3888,5.93693333333,5.71328888889,6.94023333333,5.11456666667,5.5318,7.8392
586.72,5.1634,4.93856666667,5.45983333333,5.9992,5.78682222222,7.01953333333,5.1814,5.57846666667,7.93446666667
587.06,5.0558,4.8319,5.32596666667,5.879,5.67151111111,6.92333333333,5.0605,5.42813333333,7.85366666667
587.39,5.00633333333,4.77886666667,5.2727,5.81053333333,5.61115555556,6.8952,4.98903333333,5.38093333334,7.78986666666
587.73,5.05146666666,4.80203333333,5.32363333333,5.86386666667,5.66451111111,6.96906666667,5.01793333333,5.406,7.83293333333
588.07,5.02206666667,4.79683333333,5.3091,5.8444,5.62146666667,6.93163333333,4.98833333333,5.366,7.80313333333
588.41,5.04366666667,4.8004,5.35473333333,5.8882,5.63484444444,6.96693333333,4.9857,5.39566666667,7.82286666667
588.74,5.1316,4.90623333333,5.46216666667,5.9686,5.70746666667,7.0864,5.07223333333,5.5154,7.9042
589.08,5.19306666667,4.9309,5.5395,6.02033333333,5.74288888889,7.11343333333,5.11183333334,5.52146666667,7.98366666667
589.42,5.2658,5.007,5.66163333333,6.10513333333,5.8484,7.20773333333,5.21803333334,5.62073333333,8.09506666667
589.76,5.34906666667,5.04726666667,5.7694,6.1986,5.94457777778,7.29286666667,5.29093333333,5.70626666667,8.1948
590.09,5.27293333333,4.96636666667,5.7159,6.118,5.86177777778,7.24523333333,5.2149,5.63633333333,8.09326666667
590.43,5.19466666667,4.92763333333,5.6341,6.0646,5.80371111111,7.18376666667,5.16813333333,5.5962,8.0432
590.77,5.1612,4.8934,5.59716666667,6.0506,5.77351111111,7.16263333333,5.13293333333,5.60586666667,8.0294
591.11,5.19106666667,4.90926666667,5.62263333333,6.08773333333,5.80973333333,7.1836,5.18766666667,5.62386666667,8.07733333333
591.44,5.21733333333,4.99393333333,5.6994,6.14313333333,5.8408,7.23846666667,5.2648,5.68686666667,8.13686666667
591.78,5.2666,5.047,5.7495,6.19866666666,5.90142222222,7.30856666667,5.3301,5.7718,8.21073333333
592.12,5.27153333333,5.08203333333,5.77493333333,6.23206666667,5.93017777778,7.31466666667,5.37323333333,5.80646666667,8.26433333333
592.46,5.19333333333,4.9809,5.67103333333,6.17086666667,5.85702222222,7.234,5.31053333333,5.71753333333,8.2134
592.79,5.2204,5.02346666667,5.673,6.20026666666,5.90777777778,7.288,5.34626666667,5.783,8.25946666666
593.13,5.29493333333,5.103,5.73523333333,6.255,5.97091111111,7.37333333333,5.40996666667,5.83013333333,8.31586666667
593.47,5.3406,5.17976666667,5.7752,6.28073333333,5.99853333333,7.42096666667,5.43623333333,5.88326666667,8.367
593.80,5.42653333333,5.25583333333,5.8545,6.39026666666,6.09857777778,7.48786666667,5.54426666667,5.9728,8.47546666667
594.14,5.45946666667,5.24826666667,5.88543333333,6.41173333333,6.12702222222,7.51243333333,5.5585,5.98546666667,8.49713333333
594.48,5.548,5.3346,5.96916666667,6.46473333333,6.20117777778,7.593,5.627,6.04386666667,8.5706
594.81,5.52833333334,5.29426666667,5.9575,6.4352,6.19428888889,7.56593333333,5.59003333333,6.0144,8.55906666667
595.15,5.40613333333,5.15303333333,5.80956666667,6.31066666667,6.06137777778,7.4069,5.44886666667,5.86573333333,8.42613333333
595.49,5.39933333333,5.14266666667,5.782,6.27306666667,6.05951111111,7.3863,5.42573333333,5.836,8.4382
595.82,5.43873333333,5.17496666667,5.79173333333,6.2964,6.0866,7.416,5.4636,5.84346666667,8.45253333333
596.16,5.49186666666,5.21736666667,5.83196666667,6.3344,6.1206,7.44583333333,5.50103333333,5.87433333333,8.49493333333
596.50,5.4514,5.17176666667,5.78903333333,6.29386666667,6.05491111111,7.38436666667,5.4439,5.8324,8.4528
596.83,5.3528,5.0823,5.6641,6.22633333333,5.96715555555,7.3039,5.3545,5.75553333333,8.37533333333
597.17,5.29686666667,5.01816666667,5.57553333333,6.16466666667,5.91951111111,7.24356666667,5.28856666667,5.68986666667,8.31446666667
597.51,5.25733333333,4.98163333333,5.519,6.08246666667,5.86311111111,7.1854,5.22463333333,5.63506666667,8.2806
597.84,5.21786666667,4.96596666667,5.4837,6.02953333333,5.8188,7.17293333333,5.19996666667,5.59926666667,8.23926666667
598.18,5.23186666667,4.9895,5.4933,6.0412,5.83535555556,7.17886666667,5.21953333333,5.61353333333,8.26033333333
598.52,5.20266666667,5.00853333333,5.46703333333,6.03846666667,5.81233333333,7.1947,5.21116666667,5.60886666667,8.25306666667
598.85,5.30326666667,5.10403333333,5.54103333333,6.1024,5.92293333334,7.30736666667,5.2895,5.7344,8.34993333333
599.19,5.37493333333,5.16976666667,5.62603333333,6.20333333333,6.00668888889,7.40156666667,5.37226666667,5.8364,8.40246666667
599.53,5.42286666667,5.24326666667,5.71133333333,6.24833333334,6.06477777778,7.47226666667,5.43163333333,5.91653333333,8.4826
599.86,5.63133333333,5.4776,5.94923333333,6.4286,6.29,7.68353333333,5.6524,6.12713333333,8.69
600.20,5.74786666667,5.5977,6.06846666667,6.52746666667,6.41053333333,7.8329,5.78033333333,6.22686666667,8.80853333333
600.53,5.82446666667,5.64116666667,6.17256666667,6.54653333334,6.46993333333,7.8951,5.83783333333,6.2964,8.88593333333
600.87,5.7798,5.59543333333,6.17076666667,6.52126666667,6.40977777778,7.84066666667,5.82423333333,6.2482,8.86446666667
601.21,5.81346666667,5.6423,6.21013333333,6.58966666667,6.45673333333,7.88543333333,5.86813333333,6.3156,8.90613333333
601.54,5.8952,5.7319,6.32663333333,6.6978,6.51857777778,7.96903333333,5.961,6.42913333333,8.99066666667
601.88,5.8716,5.6878,6.30176666667,6.69393333333,6.4962,7.94606666667,5.92973333333,6.41106666667,8.96
602.21,5.91586666667,5.69166666667,6.344,6.7104,6.52682222222,7.96703333333,5.9469,6.43506666667,9.00153333333
602.55,5.935,5.68423333333,6.3907,6.7288,6.54077777778,7.97196666667,5.94486666667,6.4226,9.04826666667
602.88,5.90373333333,5.64106666667,6.37686666667,6.68793333334,6.51046666667,7.9106,5.91973333333,6.36086666667,9.03906666667
603.22,5.82973333333,5.55903333333,6.2731,6.6352,6.43531111111,7.84496666667,5.8305,6.26466666667,8.94853333333
603.56,5.6254,5.334,6.06646666667,6.449,6.22717777778,7.67173333333,5.60813333333,6.05726666667,8.77133333333
603.89,5.5278,5.2336,5.9754,6.36933333333,6.14546666667,7.5691,5.5111,5.96686666667,8.6594
604.23,5.4796,5.22523333333,5.92556666667,6.36453333333,6.12331111111,7.5211,5.48893333333,5.9174,8.6062
604.56,5.5452,5.2907,5.96346666667,6.44833333333,6.19808888889,7.59033333333,5.53746666667,5.97353333333,8.66453333333
604.90,5.538,5.28083333333,5.96386666667,6.46426666667,6.19008888889,7.58613333333,5.52876666667,5.95173333333,8.65293333333
605.23,5.56486666667,5.2859,5.9644,6.486,6.23742222222,7.6007,5.55126666667,5.93813333333,8.6886
605.57,5.60253333334,5.34986666667,5.99653333333,6.53186666667,6.27322222222,7.6538,5.60656666667,5.98473333333,8.72966666667
605.90,5.63346666666,5.40766666667,5.9964,6.56466666667,6.30328888889,7.6853,5.64733333333,6.02906666667,8.775
606.24,5.59013333333,5.38563333333,5.95686666667,6.55546666667,6.25631111111,7.68613333333,5.633,6.0156,8.74373333333
606.58,5.53793333333,5.374,5.91043333333,6.49646666667,6.20053333333,7.66966666667,5.5681,5.9948,8.6954
606.91,5.52186666667,5.36603333333,5.88966666667,6.44706666667,6.20695555556,7.6592,5.554,5.99493333333,8.70706666667
607.25,5.51986666666,5.38296666667,5.87893333333,6.4334,6.225,7.65246666667,5.5793,6.00206666667,8.723
607.58,5.55466666667,5.42886666667,5.91766666667,6.4616,6.29486666667,7.67613333333,5.6232,6.0278,8.80026666667
607.92,5.5158,5.38123333333,5.92,6.4178,6.2482,7.65176666667,5.5749,6.0262,8.77706666667
608.25,5.42073333333,5.30963333333,5.83633333333,6.31573333333,6.15366666667,7.56976666666,5.49453333333,5.94366666667,8.69626666667
608.59,5.46826666667,5.36546666667,5.89376666667,6.35493333333,6.20093333333,7.64173333333,5.55576666667,6.00373333333,8.7638
608.92,5.35493333333,5.26593333333,5.78753333333,6.2772,6.09717777778,7.53676666667,5.4392,5.91673333333,8.67266666667
609.26,5.32753333333,5.2236,5.7773,6.26286666667,6.09086666667,7.50413333333,5.4258,5.88813333333,8.6332
609.59,5.28246666667,5.1885,5.77756666667,6.2434,6.06671111111,7.4804,5.38733333334,5.8556,8.62666666667
609.93,5.30513333333,5.19443333333,5.782,6.2422,6.11064444445,7.46806666667,5.40233333334,5.84006666667,8.62786666667
610.26,5.27846666667,5.16113333333,5.72433333333,6.248,6.0988,7.41496666667,5.40496666667,5.8098,8.6036
610.60,5.28806666667,5.1574,5.72823333333,6.29486666667,6.09371111111,7.42696666667,5.41076666667,5.8118,8.60033333333
610.93,5.34966666667,5.21763333333,5.77406666667,6.37053333333,6.14642222222,7.49536666667,5.46013333333,5.865,8.65006666667
611.27,5.44033333333,5.30436666667,5.80966666667,6.48866666667,6.18971111111,7.58303333333,5.5342,5.95633333333,8.7148
611.60,5.51913333333,5.36486666667,5.81323333333,6.54973333334,6.2444,7.62743333333,5.59346666667,5.9692,8.78653333333
611.93,5.65346666667,5.5105,5.931,6.67606666667,6.38237777778,7.77956666667,5.71446666667,6.1084,8.9324
612.27,5.6784,5.51056666667,5.93323333333,6.6742,6.4428,7.80326666667,5.7212,6.1378,8.95066666667
612.60,5.74733333333,5.57556666667,6.02566666667,6.706,6.49528888889,7.84576666667,5.77723333333,6.20846666667,9.0102
612.94,5.8668,5.7065,6.1279,6.82893333333,6.62231111111,7.95963333333,5.8791,6.34653333333,9.18540000001
613.27,5.88506666667,5.70086666667,6.1326,6.863,6.6254,7.97896666667,5.91576666667,6.3482,9.17706666666
613.61,5.89566666667,5.7433,6.1383,6.9136,6.60811111111,7.98413333333,5.93383333333,6.3714,9.20993333333
613.94,6.0504,5.89506666667,6.3,7.03706666667,6.7512,8.16373333333,6.04013333333,6.48646666666,9.36813333333
614.28,5.99226666667,5.8746,6.30823333333,6.98053333333,6.70533333333,8.1054,6.02183333333,6.48506666667,9.32519999999
614.61,5.93473333333,5.81666666667,6.24093333333,6.95526666667,6.64224444445,8.0106,5.94786666667,6.41446666667,9.25513333334
614.94,5.84033333333,5.7103,6.19553333333,6.86,6.57846666667,7.92133333333,5.8657,6.34433333333,9.18053333334
615.28,5.78466666667,5.68173333333,6.20203333333,6.83933333333,6.56128888889,7.8974,5.85473333334,6.32833333333,9.15413333334
615.61,5.70113333333,5.54996666667,6.11583333333,6.7468,6.49071111111,7.7637,5.75093333333,6.2052,9.04813333334
615.95,5.59,5.43196666667,6.01046666667,6.6716,6.34871111111,7.6248,5.60616666667,6.07486666667,8.91986666667
616.28,5.63686666667,5.49433333333,6.02123333333,6.7082,6.4018,7.7022,5.68153333333,6.12433333334,8.98026666667
616.61,5.51786666667,5.36446666667,5.90396666667,6.56206666667,6.28675555555,7.60043333333,5.5558,5.96586666667,8.87326666667
616.95,5.50626666667,5.30253333333,5.85836666667,6.47293333333,6.25435555555,7.55966666667,5.49686666667,5.90393333333,8.8286
617.28,5.5646,5.32553333333,5.90396666667,6.4446,6.31586666667,7.6151,5.51383333333,5.93306666667,8.8652
617.62,5.5032,5.25226666667,5.84143333333,6.37353333333,6.26304444444,7.55903333333,5.4465,5.89733333333,8.835
617.95,5.52173333333,5.22046666667,5.84396666667,6.37606666667,6.26446666667,7.58913333333,5.4441,5.84986666667,8.8362
618.28,5.6034,5.30353333333,5.97153333333,6.42093333333,6.34657777778,7.6617,5.52853333333,5.95986666667,8.9362
618.62,5.61986666666,5.2894,5.97743333333,6.3684,6.33251111111,7.67466666667,5.51203333333,5.8888,8.91706666667
618.95,5.6924,5.3132,6.02086666667,6.41866666666,6.40073333333,7.73436666667,5.52663333333,5.95713333333,8.96506666667
619.28,5.82646666667,5.4361,6.1808,6.57006666667,6.52451111111,7.8908,5.6689,6.1306,9.12866666667
619.62,5.9268,5.5441,6.28403333333,6.63846666667,6.61215555555,8.01303333333,5.80956666667,6.217,9.22340000001
619.95,5.9034,5.51073333333,6.27466666667,6.651,6.58595555556,7.9782,5.75623333333,6.2026,9.17246666667
620.28,6.02626666667,5.63986666667,6.41546666667,6.78893333333,6.70933333333,8.1028,5.88703333333,6.31846666667,9.27933333333
620.62,6.03973333333,5.7038,6.44843333333,6.87353333333,6.74344444444,8.13766666667,5.91873333333,6.35593333333,9.30633333333
620.95,5.944,5.6516,6.35376666667,6.84053333333,6.65315555555,8.07953333333,5.843,6.296,9.2224
621.28,6.00246666667,5.66743333333,6.41433333333,6.8996,6.67264444445,8.09666666667,5.88176666667,6.32506666667,9.24166666667
621.62,6.14106666667,5.84313333333,6.54733333333,7.06173333333,6.83637777778,8.24626666667,6.02063333333,6.49386666667,9.40673333333
621.95,6.08686666667,5.82146666667,6.48156666667,7.0668,6.79573333333,8.24476666667,6.00083333333,6.44046666667,9.39226666666
622.28,6.0818,5.87613333333,6.53363333333,7.11433333333,6.82053333333,8.26956666666,6.046,6.52153333333,9.41246666666
622.62,6.10093333333,5.92633333333,6.5475,7.1474,6.84335555556,8.29853333333,6.0793,6.55806666667,9.43113333334
622.95,6.06413333334,5.8773,6.48793333333,7.0648,6.78655555556,8.2522,6.03433333333,6.47253333333,9.336
623.28,6.04426666667,5.82473333333,6.45646666667,7.04286666667,6.76497777778,8.21723333333,5.99373333333,6.45966666667,9.37326666667
623.62,6.0262,5.79363333333,6.4548,6.99653333333,6.75097777778,8.1996,5.98653333333,6.436,9.38966666667
