wavelength,Back_NesAcuf,Belly_NesAcuf,Breast_NesAcuf,Crissum_NesAcuf,Crown_NesAcuf,DorTail_NesAcuf,Rump_NesAcuf,Throat_NesAcuf,WingTip_NesAcuf
526.94,11.637,27.0596666667,22.9165,30.3655,10.3481666667,8.432,11.6541666666,22.9239583334,11.299
527.28,11.6405,27.1014166666,22.9389166667,30.379,10.347,8.43566666666,11.6796666667,22.9555416667,11.317
527.63,11.6531666666,27.14875,22.9333333333,30.4165,10.3683333333,8.448,11.6958333333,22.9885,11.3175
527.97,11.6555,27.1525833334,22.948,30.4326666667,10.3806666667,8.4665,11.7126666666,23.0008333334,11.3291666666
528.32,11.663,27.174,22.9344166667,30.4541666666,10.3793333334,8.47633333333,11.7378333334,23.0192083333,11.3298333333
528.66,11.6665,27.1876666666,22.9754166666,30.4946666667,10.3991666667,8.49866666666,11.7468333334,23.0519166667,11.3505
529.01,11.668,27.2258333333,22.9971666666,30.5341666667,10.4091666667,8.5,11.7793333333,23.09225,11.3733333333
529.35,11.7068333333,27.2815833333,23.0279166667,30.584,10.4333333333,8.5305,11.8205,23.1323333333,11.3941666667
529.70,11.7266666667,27.3380833333,23.0648333334,30.6248333333,10.4608333333,8.5695,11.8535,23.168,11.4185
530.04,11.7203333334,27.3473333334,23.06675,30.6366666667,10.4638333333,8.56916666667,11.8603333333,23.1822916667,11.428
530.39,11.7158333333,27.3674166667,23.0716666666,30.64,10.4663333334,8.58633333334,11.8703333334,23.1875416666,11.4485
530.73,11.758,27.451,23.1165833334,30.708,10.5051666667,8.62083333333,11.9251666667,23.2474166667,11.4955
531.08,11.7765,27.46675,23.1318333334,30.7255,10.5301666667,8.64433333334,11.9398333334,23.2711666667,11.4845
531.42,11.7788333334,27.4949166666,23.1760833334,30.7381666667,10.5321666667,8.64966666667,11.9466666666,23.282125,11.4851666666
531.77,11.801,27.5573333334,23.1769166667,30.7646666667,10.5415,8.64416666667,11.9528333334,23.2967083334,11.4833333333
532.11,11.813,27.6031666667,23.2190833333,30.7903333333,10.5676666667,8.67083333334,11.9475,23.3367083333,11.5023333334
532.46,11.8216666667,27.6466666666,23.2150833334,30.7923333334,10.583,8.6725,11.959,23.3508333333,11.5045
532.80,11.8291666667,27.6265833333,23.1983333333,30.7675,10.5771666667,8.66383333333,11.9488333334,23.3403333334,11.5055
533.15,11.8021666667,27.6174166667,23.21,30.7728333334,10.5656666666,8.64833333333,11.9345,23.3293333334,11.4805
533.49,11.8015,27.6239166667,23.214,30.777,10.559,8.624,11.9265,23.3346666667,11.467
533.84,11.8238333333,27.6905,23.2770833333,30.8471666666,10.5925,8.64583333334,11.9591666667,23.3869583333,11.4953333334
534.18,11.848,27.6970833334,23.3185833333,30.8816666666,10.6176666667,8.664,11.9793333334,23.403375,11.4746666666
534.52,11.8431666667,27.71425,23.3403333333,30.8635,10.6165,8.65433333333,11.9778333333,23.3937083333,11.4386666667
534.87,11.8948333334,27.8328333334,23.3885,30.9633333334,10.6723333333,8.702,12.0383333333,23.4718333333,11.4821666666
535.21,11.9243333333,27.8776666667,23.4145833334,31.0368333333,10.7115,8.7375,12.0836666667,23.5271666667,11.5306666666
535.56,11.9186666667,27.85475,23.4385,31.0508333333,10.7146666667,8.74433333333,12.108,23.5302916667,11.535
535.90,11.9215,27.8555833334,23.4551666667,31.0875,10.7113333333,8.73216666666,12.1446666667,23.5395,11.5335
536.25,11.952,27.8828333333,23.4766666667,31.1246666667,10.73,8.74216666667,12.1683333333,23.546375,11.5425
536.59,11.9636666667,27.94075,23.5638333333,31.2013333334,10.7675,8.77766666667,12.1873333334,23.5817083334,11.535
536.93,11.9808333333,27.99225,23.5585833334,31.2273333333,10.7971666666,8.79383333333,12.2043333333,23.6062083334,11.5551666666
537.28,12.006,28.0555833334,23.5880833333,31.2993333333,10.8466666667,8.844,12.2628333333,23.6784166667,11.597
537.62,12.0051666667,28.0519166667,23.5701666666,31.3013333334,10.8496666667,8.859,12.2595,23.675875,11.5903333333
537.97,12.0206666667,28.0985,23.5668333333,31.3081666666,10.8641666667,8.85383333334,12.2763333333,23.718125,11.6153333333
538.31,12.0455,28.1153333334,23.5734166666,31.3376666667,10.8895,8.8705,12.2956666666,23.751125,11.6545
538.65,12.0031666666,28.0815833334,23.5816666667,31.2976666667,10.8585,8.8545,12.2753333334,23.7174583334,11.6471666667
539.00,11.9916666667,28.0813333334,23.5766666666,31.289,10.8748333333,8.8565,12.2553333334,23.708625,11.618
539.34,12.0201666666,28.1486666667,23.5986666666,31.2808333333,10.8995,8.88316666666,12.2705,23.7510416667,11.6573333333
539.69,12.05,28.155,23.607,31.2626666666,10.918,8.927,12.2898333333,23.7645416667,11.6738333333
540.03,12.0443333334,28.1598333334,23.6163333333,31.2883333333,10.9243333333,8.94716666666,12.3061666667,23.792375,11.6796666667
540.37,12.0745,28.1390833334,23.6205,31.2401666666,10.9315,8.961,12.3291666666,23.77925,11.68
540.72,12.1025,28.1924166667,23.666,31.2718333333,10.9633333334,8.99033333334,12.3533333334,23.8197083334,11.7146666667
541.06,12.0995,28.174,23.6505,31.2396666667,10.9425,9.00966666666,12.3388333333,23.7810416666,11.706
541.40,12.1055,28.16475,23.655,31.2363333334,10.9435,9.0125,12.353,23.7757083333,11.7016666667
541.75,12.137,28.22325,23.7125833334,31.3108333333,10.9891666667,9.05683333333,12.4066666667,23.8407083334,11.7346666666
542.09,12.1163333333,28.2611666666,23.7424166667,31.3515,11.0143333333,9.06983333333,12.423,23.8633333333,11.7198333333
542.43,12.1528333333,28.2826666667,23.78625,31.398,11.0766666667,9.11566666666,12.4676666667,23.9265833334,11.7498333334
542.78,12.1973333334,28.3524166667,23.8191666666,31.4418333333,11.1278333333,9.17116666667,12.5133333334,23.9695833334,11.7876666667
543.12,12.2376666667,28.39575,23.8585833334,31.5325,11.1923333333,9.23183333334,12.5671666667,24.0294166667,11.8061666667
543.46,12.258,28.468,23.918,31.5985,11.2453333334,9.27933333335,12.618,24.081125,11.8098333333
543.81,12.2805,28.4865,23.95075,31.6166666666,11.288,9.32133333331,12.6353333333,24.1047083334,11.8091666667
544.15,12.2768333333,28.5464166666,23.9336666666,31.6776666666,11.3171666666,9.36550000002,12.661,24.1412916667,11.8111666666
544.49,12.3053333333,28.5325,23.957,31.7146666667,11.352,9.4055,12.6898333334,24.1675833334,11.8048333334
544.84,12.3198333334,28.5661666666,23.9855,31.761,11.3955,9.42799999999,12.6816666667,24.2095,11.8203333333
545.18,12.3393333333,28.6645,24.0418333333,31.8213333333,11.4161666667,9.45783333333,12.71,24.2615416666,11.831
545.52,12.3193333333,28.6776666667,24.0303333334,31.7968333333,11.3906666667,9.43983333332,12.6515,24.2291666667,11.8148333334
545.87,12.396,28.7013333334,24.0725,31.8843333333,11.4313333334,9.4825,12.6968333333,24.28375,11.8423333334
546.21,12.4236666667,28.73775,24.0858333333,31.9225,11.4223333333,9.47200000002,12.6891666666,24.3040416667,11.8423333334
546.55,12.3736666667,28.6865,24.1013333333,31.89,11.3475,9.40900000002,12.6623333334,24.2766666667,11.7926666666
546.90,12.3476666666,28.6915833333,24.0970833333,31.8705,11.3143333333,9.39200000001,12.6436666666,24.249125,11.7761666666
547.24,12.4176666666,28.72175,24.0860833334,31.9278333334,11.3425,9.3945,12.6536666667,24.293375,11.7986666667
547.58,12.4461666667,28.81475,24.1280833333,32.0015,11.3748333333,9.3985,12.7115,24.37,11.8318333333
547.92,12.471,28.87625,24.2000833334,32.0933333333,11.3931666666,9.36999999999,12.706,24.397875,11.8745
548.27,12.5288333334,28.9533333334,24.2515833333,32.1623333333,11.4305,9.38866666668,12.738,24.4427916666,11.8976666667
548.61,12.5376666667,29.0105,24.3004166667,32.2286666666,11.4348333333,9.35666666665,12.8041666666,24.4750416667,11.9126666667
548.95,12.6101666666,29.0720833334,24.3364166667,32.3196666667,11.5335,9.4425,12.8931666666,24.5703333333,12.0268333333
549.29,12.6958333333,29.1418333334,24.3828333333,32.419,11.5925,9.47966666668,12.9671666666,24.6338333333,12.0793333334
549.64,12.6808333334,29.1541666666,24.3915833333,32.3886666666,11.5456666667,9.46116666667,12.9366666667,24.6297083334,12.0925
549.98,12.6446666667,29.2144166666,24.3831666666,32.4605,11.5498333333,9.434,12.9311666667,24.6041666667,12.1018333333
550.32,12.67,29.31225,24.4250833333,32.5548333333,11.5833333333,9.45599999998,12.9403333333,24.629125,12.1168333333
550.66,12.6863333333,29.3774166666,24.49675,32.6535,11.6125,9.44283333335,12.982,24.700375,12.1603333333
551.01,12.5665,29.3116666666,24.4975833334,32.5968333333,11.54,9.41966666668,12.9295,24.6244166666,12.1223333333
551.35,12.5828333333,29.3281666666,24.49575,32.6208333333,11.5216666666,9.433,12.8875,24.597375,12.1183333333
551.69,12.6213333333,29.3785833334,24.5553333333,32.6575,11.5453333334,9.487,12.9508333334,24.6540833334,12.1371666666
552.03,12.4936666667,29.3345,24.4504166666,32.5601666667,11.4346666666,9.38266666666,12.866,24.5309583333,12.0655
552.38,12.5015,29.34525,24.4445833333,32.5498333334,11.3945,9.37233333333,12.8441666667,24.55375,12.029
552.72,12.4371666667,29.2488333333,24.4050833333,32.456,11.274,9.28650000001,12.7131666667,24.4650416666,11.9076666666
553.06,12.3531666667,29.1568333334,24.39175,32.384,11.2103333333,9.20916666667,12.6431666666,24.4190833334,11.8316666667
553.40,12.3653333333,29.1825,24.3371666666,32.331,11.2365,9.19633333333,12.6625,24.4008333334,11.8261666666
553.74,12.3863333334,29.1745,24.3918333334,32.3125,11.2471666666,9.24983333331,12.6781666667,24.4335416667,11.8671666667
554.09,12.4696666666,29.22225,24.4281666667,32.3208333333,11.3286666666,9.32649999998,12.7628333333,24.4980833333,11.955
554.43,12.4803333333,29.1925,24.4306666666,32.3478333334,11.3125,9.33499999998,12.7101666667,24.4957916666,11.9566666667
554.77,12.5343333334,29.2706666667,24.4423333333,32.4035,11.339,9.32399999998,12.7008333334,24.5702916667,11.9825
555.11,12.4978333334,29.24425,24.4565,32.4238333333,11.3105,9.31416666666,12.6841666667,24.569125,11.9753333333
555.45,12.4686666666,29.26575,24.445,32.4253333333,11.3038333333,9.32000000001,12.6538333334,24.5889166667,11.9763333333
555.80,12.5365,29.3486666667,24.5206666667,32.5598333333,11.3735,9.38699999999,12.7208333334,24.7029583334,12.0648333333
556.14,12.6388333333,29.41325,24.6120833334,32.6801666667,11.4756666666,9.47083333334,12.8,24.7805833333,12.1628333333
556.48,12.6845,29.4931666666,24.6689166666,32.7866666666,11.5478333333,9.49133333331,12.8811666666,24.8334583334,12.2265
556.82,12.7151666666,29.5905,24.652,32.8655,11.5765,9.54200000002,12.8908333333,24.853125,12.2838333333
557.16,12.7105,29.6476666667,24.7246666667,32.9636666666,11.6248333334,9.58333333335,12.914,24.9089583334,12.3261666666
557.50,12.6468333333,29.6585,24.6323333334,32.8753333333,11.5463333333,9.50166666665,12.8766666666,24.7825833334,12.244
557.85,12.613,29.6073333333,24.6456666667,32.8951666667,11.4961666667,9.46483333335,12.8403333333,24.7807083333,12.19
558.19,12.6236666666,29.604,24.6365,32.8343333333,11.4805,9.43383333335,12.8625,24.7477083334,12.1678333333
558.53,12.6648333333,29.6454166667,24.6765833334,32.8251666666,11.552,9.47583333334,12.9448333333,24.7667083333,12.201
558.87,12.7638333334,29.6878333333,24.7298333334,32.8456666667,11.6181666667,9.53233333335,13.0263333333,24.81625,12.2906666667
559.21,12.7845,29.6154166666,24.7266666667,32.814,11.5888333333,9.48016666666,13.0428333333,24.781375,12.2558333333
559.55,12.8248333333,29.6166666667,24.8019166667,32.8096666667,11.61,9.51516666668,13.035,24.82225,12.3078333333
559.89,12.8193333334,29.7014166666,24.78075,32.795,11.5616666666,9.53916666665,13.0566666667,24.7765833334,12.3093333334
560.23,12.8173333333,29.7049166666,24.7754166667,32.7468333333,11.5396666667,9.53749999999,13.042,24.73625,12.3166666667
560.58,12.8025,29.6776666666,24.8356666666,32.709,11.523,9.53133333332,13.065,24.7275416666,12.2781666667
560.92,12.838,29.6505833333,24.8304166667,32.6931666667,11.4713333333,9.577,13.0416666667,24.7097916667,12.2663333333
561.26,12.9226666666,29.6628333334,24.8806666667,32.7566666667,11.5226666667,9.63883333334,13.1085,24.8115,12.3246666667
561.60,12.8846666667,29.6096666666,24.9036666667,32.7806666667,11.5065,9.59266666665,13.0945,24.7980416667,12.3076666667
561.94,12.9003333334,29.6840833334,24.9101666666,32.8193333333,11.5738333333,9.65633333333,13.1286666667,24.8354166667,12.3431666666
562.28,12.9183333334,29.6790833334,24.932,32.8926666667,11.554,9.61700000002,13.1313333333,24.8205833334,12.3703333333
562.62,12.8396666667,29.7094166667,24.9055,32.8863333334,11.505,9.56250000001,13.0855,24.78525,12.2945
562.96,12.8538333333,29.7541666667,24.9124166666,32.9386666667,11.5296666667,9.60833333334,13.076,24.7902916667,12.315
563.30,12.8458333333,29.7656666666,24.9055,32.9343333333,11.5245,9.6215,13.134,24.7644583333,12.2365
563.64,12.864,29.6928333334,24.9735,32.9075,11.6,9.64216666665,13.1476666667,24.8211666667,12.2696666667
563.99,12.8875,29.7243333333,24.9909166667,32.9326666667,11.6295,9.65816666667,13.1888333334,24.8827916667,12.293
564.33,12.9248333333,29.754,24.9963333334,32.9753333334,11.6426666666,9.70266666666,13.2173333334,24.902375,12.3218333333
564.67,12.9443333333,29.7454166667,25.024,32.9628333333,11.6575,9.69416666666,13.2336666667,24.9449583334,12.361
565.01,12.99,29.7728333334,25.0164166667,32.9831666666,11.6765,9.72866666666,13.2605,24.9524583334,12.3908333333
565.35,13.0766666666,29.8830833334,25.0129166666,33.0155,11.7195,9.77116666665,13.2988333334,25.0042916667,12.4748333333
565.69,13.09,29.8393333333,25.00675,32.9708333334,11.6873333334,9.79483333332,13.301,25.004875,12.4723333334
566.03,13.0813333333,29.82575,25.0094166667,32.9563333333,11.7298333333,9.85599999998,13.3148333333,25.0391666667,12.4833333334
566.37,13.1375,29.822,25.0248333333,32.9901666666,11.7718333333,9.87533333331,13.3585,25.1112916667,12.5445
566.71,13.1356666666,29.7941666666,25.0388333333,32.9543333333,11.7528333334,9.82916666669,13.3541666667,25.1202083333,12.553
567.05,13.1326666667,29.7884166667,25.0690833334,32.9411666666,11.742,9.82233333333,13.3115,25.118625,12.5908333333
567.39,13.1285,29.8209166666,25.0543333334,32.948,11.7565,9.83133333335,13.3066666666,25.1182083333,12.6061666667
567.73,13.1856666667,29.8660833334,25.1334166666,32.971,11.819,9.9095,13.349,25.1632916667,12.6741666667
568.07,13.2086666667,29.8755,25.1390833334,32.9726666667,11.9051666667,9.93766666665,13.391,25.2236666667,12.7445
568.41,13.1478333334,29.902,25.1234166667,32.9843333334,11.879,9.87933333333,13.3445,25.20075,12.7113333333
568.75,13.1165,29.8841666666,25.1611666666,32.9938333333,11.8906666666,9.89799999999,13.3083333333,25.218625,12.7175
569.09,13.0823333333,29.87375,25.1865833334,32.983,11.9016666667,9.91600000001,13.3391666666,25.2259583334,12.7305
569.43,13.107,29.9111666667,25.2846666666,33.0595,11.9281666667,9.93383333333,13.3668333333,25.249875,12.7795
569.77,13.1276666667,29.9539166667,25.2940833334,33.0375,11.9046666666,9.95133333331,13.3825,25.2435416667,12.7936666667
570.11,13.1605,30.0055833334,25.3839166667,33.0375,11.9193333334,9.98950000001,13.4215,25.2777083333,12.8196666667
570.45,13.1741666667,30.0235,25.4173333334,33.0438333334,11.9718333333,10.038,13.4356666667,25.2798333333,12.879
570.79,13.1676666667,29.997,25.3814166666,33.058,12.028,10.0288333334,13.4686666666,25.304125,12.891
571.13,13.115,29.91575,25.36775,33.0458333333,11.9556666666,9.96266666668,13.4256666666,25.248125,12.8178333334
571.47,13.0613333333,29.9226666667,25.33025,33.033,11.9163333333,9.89883333334,13.381,25.2369583334,12.814
571.81,13.1005,29.9528333334,25.3681666667,33.039,11.9151666667,9.91849999998,13.406,25.2501666666,12.8198333333
572.15,13.1688333334,29.9673333333,25.391,33.0811666666,11.9866666667,10.0151666666,13.5091666667,25.3040833333,12.8728333334
572.49,13.1795,29.9964166666,25.4476666667,33.0776666667,12.023,10.0076666667,13.5448333333,25.3426666667,12.8856666666
572.83,13.1855,29.9880833333,25.47725,33.0725,12.052,10.0243333334,13.5213333334,25.3600833333,12.916
573.17,13.1613333334,30.0164166667,25.4470833334,33.0678333334,12.0483333334,9.98200000001,13.5008333334,25.3572083333,12.8725
573.51,13.1961666667,30.0571666666,25.4849166667,33.1236666667,12.0891666666,10.0263333333,13.5505,25.436875,12.9065
573.85,13.1831666667,30.0503333334,25.44325,33.1116666666,12.1108333334,10.0378333334,13.5196666667,25.40425,12.8951666667
574.19,13.1803333333,30.104,25.4978333334,33.1355,12.1373333333,10.0713333333,13.5428333333,25.4718333333,12.891
574.53,13.2098333333,30.16775,25.5378333334,33.1551666667,12.1363333333,10.1098333334,13.5711666667,25.527,12.9455
574.87,13.2575,30.2435,25.5218333334,33.1701666666,12.1638333333,10.1608333333,13.6235,25.5797083333,12.9806666666
575.21,13.2893333334,30.1930833333,25.5258333334,33.1796666667,12.1981666666,10.1928333334,13.6591666667,25.578625,12.9673333334
575.55,13.2268333333,30.156,25.4991666666,33.1698333333,12.1613333333,10.1823333333,13.643,25.559375,12.9451666666
575.89,13.2003333333,30.1804166667,25.5203333333,33.1446666667,12.1428333334,10.1408333333,13.617,25.5327083334,12.9363333333
576.22,13.2623333333,30.2435,25.5374166666,33.1863333333,12.186,10.2053333333,13.6436666667,25.5917916666,12.9886666666
576.56,13.2913333333,30.3081666667,25.5426666666,33.1985,12.2051666666,10.228,13.6978333334,25.5910416666,13.001
576.90,13.3466666667,30.3621666666,25.5971666666,33.2443333333,12.2701666667,10.3126666667,13.7563333333,25.6260833333,13.0823333334
577.24,13.2608333333,30.33075,25.58175,33.229,12.1995,10.2465,13.7113333333,25.5937916666,13.0556666667
577.58,13.2246666667,30.3105833333,25.59175,33.2393333334,12.1658333333,10.2683333334,13.7185,25.5669166667,13.0808333334
577.92,13.2696666667,30.3416666666,25.5464166666,33.2701666666,12.2273333333,10.3561666667,13.794,25.5592083333,13.1556666666
578.26,13.2411666667,30.34525,25.5431666666,33.271,12.2473333333,10.3533333333,13.7806666666,25.5229583333,13.1453333333
578.60,13.2425,30.4055,25.5630833334,33.3281666666,12.2721666666,10.386,13.7811666666,25.57225,13.1661666666
578.94,13.2278333333,30.5335,25.6209166667,33.3468333333,12.2525,10.4371666667,13.7965,25.6645833333,13.2035
579.28,13.3275,30.6394166666,25.7079166667,33.445,12.3,10.5551666667,13.856,25.7413333333,13.28
579.61,13.2881666666,30.5815,25.6715833334,33.4248333334,12.2821666667,10.571,13.8186666667,25.7486666667,13.247
579.95,13.2766666667,30.57675,25.69,33.4406666667,12.244,10.5753333333,13.88,25.6999583334,13.2881666667
580.29,13.3,30.5459166667,25.68625,33.4343333333,12.2266666667,10.6446666667,13.8555,25.7059583333,13.3105
580.63,13.237,30.4351666667,25.58225,33.35,12.1086666667,10.5628333333,13.7655,25.6597916667,13.2168333333
580.97,13.3428333333,30.4806666667,25.6763333334,33.4001666667,12.2098333333,10.6371666667,13.808,25.68225,13.2828333333
581.31,13.3708333333,30.5101666667,25.7574166667,33.4176666666,12.2516666666,10.6588333333,13.8795,25.732875,13.2505
581.65,13.3606666666,30.5158333333,25.78175,33.3613333333,12.2035,10.6445,13.8553333333,25.7399166667,13.2118333334
581.98,13.3611666667,30.4629166667,25.7371666667,33.3173333333,12.1576666666,10.6161666667,13.8435,25.6815416666,13.1535
582.32,13.2945,30.3898333333,25.7154166667,33.2418333333,12.1501666666,10.5991666667,13.7793333333,25.5892916666,13.15
582.66,13.3005,30.2829166666,25.689,33.2596666666,12.1643333333,10.5833333333,13.7421666667,25.542375,13.0866666667
583.00,13.25,30.2155,25.59125,33.1571666666,12.1718333333,10.5113333333,13.6981666666,25.4634583333,13.0275
583.34,13.3305,30.3115,25.666,33.2438333333,12.2,10.5558333333,13.7633333333,25.5162916667,13.0886666666
583.68,13.367,30.3525833334,25.6709166667,33.2831666667,12.2638333334,10.6005,13.7595,25.5747083334,13.0663333334
584.01,13.3965,30.4591666666,25.69575,33.3408333333,12.2878333334,10.6063333333,13.8208333333,25.649,13.0535
584.35,13.4785,30.5136666666,25.8421666667,33.4138333333,12.4291666667,10.7058333333,13.9193333334,25.7708333333,13.2425
584.69,13.4508333334,30.4511666666,25.7830833333,33.3631666667,12.3778333333,10.6926666667,13.8585,25.7717083333,13.2443333333
585.03,13.4753333334,30.4716666667,25.7249166666,33.3556666666,12.3676666666,10.687,13.8271666667,25.7804166666,13.2891666667
585.37,13.4436666666,30.368,25.6975,33.4053333334,12.3496666667,10.6545,13.769,25.7370416667,13.2675
585.70,13.5048333333,30.4729166667,25.7761666666,33.4908333333,12.4086666666,10.7225,13.7841666667,25.8660416666,13.3238333333
586.04,13.5991666666,30.5533333334,25.8516666667,33.5538333333,12.456,10.7705,13.896,25.9543333334,13.3643333334
586.38,13.6646666666,30.634,25.9454166666,33.628,12.4991666666,10.8335,13.9678333334,25.971625,13.4445
586.72,13.721,30.7485,26.10575,33.7125,12.5348333334,10.8731666667,14.0561666667,26.0405833333,13.528
587.06,13.702,30.7678333333,26.07275,33.6931666667,12.5536666666,10.8786666667,14.0598333333,26.0144583333,13.525
587.39,13.6108333333,30.6878333333,25.9985,33.5956666667,12.4281666667,10.7761666667,13.9391666667,25.9586666667,13.441
587.73,13.5178333334,30.6075,25.97525,33.5621666667,12.388,10.6746666667,13.8248333333,25.8723333333,13.3878333333
588.07,13.4963333333,30.6479166666,25.9105,33.5111666666,12.3316666667,10.6726666667,13.8376666666,25.79525,13.3518333334
588.41,13.4656666666,30.7055,25.8856666667,33.525,12.3116666667,10.6905,13.8385,25.7827916666,13.3126666666
588.74,13.4635,30.7605,25.8855,33.5858333333,12.351,10.6816666667,13.8103333334,25.839125,13.2831666667
589.08,13.4926666666,30.85425,25.9280833334,33.5783333334,12.3515,10.6798333333,13.8375,25.8745416666,13.308
589.42,13.5251666666,30.8644166667,25.999,33.6031666667,12.3786666667,10.7288333333,13.9483333333,25.8844583334,13.3663333333
589.76,13.4706666667,30.79875,25.98875,33.5703333333,12.3168333334,10.6946666667,13.9023333333,25.853375,13.3896666667
590.09,13.4145,30.7916666667,25.9199166667,33.473,12.298,10.6326666667,13.8713333333,25.857125,13.3911666667
590.43,13.3895,30.8435833334,25.92375,33.5045,12.304,10.6146666667,13.832,25.9159583333,13.3771666667
590.77,13.412,30.7673333333,25.9831666666,33.4328333333,12.2998333334,10.581,13.8178333333,25.889125,13.4171666667
591.11,13.4696666666,30.8104166666,26.06475,33.5081666667,12.3718333334,10.659,13.8986666666,25.9330416666,13.4986666666
591.44,13.4841666667,30.736,26.0265833334,33.4613333333,12.3648333333,10.6608333333,13.8978333333,25.918625,13.4821666667
591.78,13.5251666666,30.80225,26.1463333334,33.6563333333,12.425,10.6801666667,13.9028333333,26.03225,13.4736666667
592.12,13.5775,30.7835,26.2080833334,33.682,12.4521666667,10.6855,13.9145,26.0912083333,13.5531666667
592.46,13.5723333333,30.7474166667,26.2248333333,33.6661666667,12.4423333333,10.6911666667,13.9888333333,26.0839166666,13.6263333334
592.79,13.5816666667,30.7176666667,26.25925,33.6973333334,12.452,10.6868333334,13.9893333334,26.1172083333,13.652
593.13,13.5943333334,30.6944166666,26.2250833333,33.6825,12.4095,10.6105,13.8938333333,26.0883333334,13.6335
593.47,13.6621666667,30.7325833334,26.3318333333,33.7256666666,12.4681666666,10.6365,13.9566666666,26.13925,13.6158333333
593.80,13.7256666667,30.7541666667,26.4368333334,33.813,12.4761666667,10.6626666667,14.0008333333,26.190125,13.6308333333
594.14,13.7473333333,30.6275833334,26.3304166667,33.746,12.4228333333,10.6425,13.9593333333,26.065,13.6068333334
594.48,13.7655,30.7155,26.3650833334,33.8455,12.463,10.7098333333,13.9731666667,26.1215833333,13.6171666667
594.81,13.7276666667,30.7155,26.3195833333,33.8541666667,12.4155,10.645,13.9525,26.1198333334,13.6048333334
595.15,13.7683333333,30.7959166667,26.38775,33.9233333334,12.453,10.6781666667,14.0011666667,26.1891666667,13.634
595.49,13.749,30.7611666666,26.3296666666,33.7693333333,12.4625,10.6543333333,13.9688333334,26.120375,13.6128333334
595.82,13.721,30.8194166666,26.3404166667,33.731,12.4135,10.6253333333,13.974,26.1103333333,13.5653333333
596.16,13.7378333333,30.8463333333,26.3340833334,33.737,12.4088333333,10.606,13.9463333334,26.13025,13.565
596.50,13.742,30.89725,26.3050833333,33.7303333334,12.3871666666,10.5715,13.9711666667,26.1416666666,13.57
596.83,13.6868333334,30.9134166667,26.2935833333,33.7385,12.416,10.6478333333,13.9861666666,26.1635,13.6005
597.17,13.6738333333,30.9150833334,26.2264166666,33.721,12.4045,10.6653333333,13.9413333333,26.1556666666,13.61
597.51,13.6765,30.8878333333,26.1578333333,33.6818333333,12.4413333334,10.7023333334,13.9621666667,26.1319166666,13.6255
597.84,13.6401666666,30.9606666666,26.1840833333,33.694,12.4523333333,10.7131666667,13.965,26.2108333333,13.6196666667
598.18,13.6173333333,30.9393333333,26.1058333333,33.656,12.415,10.6526666667,13.9193333333,26.196375,13.5946666667
598.52,13.6866666667,30.94875,26.1234166667,33.6511666666,12.494,10.7296666667,13.9833333333,26.2110833334,13.6168333333
598.85,13.681,30.9576666666,26.1285,33.6636666667,12.481,10.7495,13.9915,26.225125,13.6413333333
599.19,13.5645,30.85575,26.0553333333,33.6593333333,12.3443333333,10.6806666667,13.9145,26.1555833334,13.5633333333
599.53,13.5626666666,30.8515,26.0451666666,33.7185,12.4,10.6886666667,13.9501666667,26.1867916667,13.5915
599.86,13.589,30.9211666667,26.12275,33.7481666667,12.4353333333,10.7375,14.0153333334,26.252125,13.6188333334
600.20,13.5616666667,30.9125833333,26.1625833333,33.7331666666,12.4711666666,10.7876666667,14.0113333334,26.2265833333,13.6178333333
600.53,13.5655,30.9334166667,26.1679166667,33.7131666667,12.4045,10.7315,13.9736666667,26.2359166666,13.5361666667
600.87,13.5151666667,30.9679166666,26.14375,33.7581666667,12.3553333333,10.6888333333,13.9391666667,26.205625,13.5193333333
601.21,13.4833333334,30.9891666667,26.1411666667,33.7818333333,12.3328333333,10.6383333333,13.9,26.222125,13.5388333334
601.54,13.5631666666,31.0895,26.2321666667,33.852,12.4143333333,10.698,13.989,26.281125,13.6756666666
601.88,13.628,31.2403333334,26.3715833333,33.9185,12.4795,10.7911666666,14.109,26.3784166667,13.7606666666
602.21,13.5721666667,31.2721666667,26.35875,33.8825,12.4041666666,10.7036666667,14.0388333334,26.3599166667,13.7
602.55,13.6023333333,31.2860833333,26.3680833334,33.9031666667,12.4133333333,10.723,14.0891666666,26.380625,13.6995
602.88,13.6798333334,31.3814166667,26.4126666667,33.9281666667,12.46,10.7583333333,14.163,26.4553333334,13.7846666667
603.22,13.7275,31.3945,26.484,33.9363333333,12.5068333333,10.801,14.1541666666,26.4679583333,13.817
603.56,13.724,31.3195833333,26.4690833333,33.9238333334,12.526,10.832,14.1368333334,26.4129166666,13.8656666667
603.89,13.7055,31.2613333334,26.4314166667,33.8905,12.4806666667,10.7545,14.078,26.3794166667,13.8366666667
604.23,13.737,31.2896666666,26.4218333334,33.888,12.5228333334,10.7633333334,14.1123333333,26.353375,13.8563333334
604.56,13.786,31.2935833333,26.4983333333,33.9145,12.5783333334,10.7648333333,14.1643333333,26.4022083333,13.8981666666
604.90,13.8495,31.3591666667,26.5248333334,33.9875,12.6276666667,10.8126666666,14.2071666667,26.44925,13.9263333333
605.23,13.842,31.3276666666,26.50275,34.0048333333,12.6263333333,10.833,14.2071666667,26.4414583333,13.9005
