wavelength,Back_ParCapf,Belly_ParCapf,Breast_ParCapf,Crissum_ParCapf,Crown_ParCapf,DorTail_ParCapf,Rump_ParCapf,Throat_ParCapf,WingTip_ParCapf
756.30,8.30011111111,74.2442222222,68.9438888889,64.4058888889,52.307,8.84399999999,10.153,11.9497777778,11.7408888889
756.62,8.311,73.9934444445,68.9664444444,64.2376666667,52.1821111111,8.9471111111,10.223,11.9858888889,11.7903333333
756.93,7.79344444444,73.9861111111,68.8496666667,64.0565555556,52.0876666667,8.54777777778,9.81622222223,11.4716666667,11.4015555556
757.24,7.86922222222,74.1418888889,69.0403333333,64.1827777778,52.2702222222,8.74066666667,9.98933333332,11.7488888889,11.672
757.56,7.65855555555,73.8385555556,69.0182222222,63.7746666667,52.1232222222,8.46933333334,9.83355555556,11.4946666667,11.5882222222
757.87,7.96433333333,73.7292222222,68.9975555556,63.6626666667,52.326,8.73711111111,10.0533333333,11.7841111111,11.8837777778
758.18,8.00411111111,73.3014444445,68.7588888889,63.2475555556,52.1988888889,8.99611111111,10.0994444444,11.8863333333,11.9945555556
758.50,7.74155555556,73.2783333333,68.634,62.9354444444,52.1658888889,8.65422222222,9.84666666668,11.5906666667,11.8337777778
758.81,7.82166666667,73.4825555556,68.6976666667,63.055,52.2002222222,8.61033333333,9.82277777779,11.5907777778,11.7124444445
759.13,8.033,73.4593333333,68.4455555556,62.9126666667,52.089,8.65311111111,9.95566666667,11.7147777778,11.8128888889
759.44,8.09444444445,73.4965555555,68.3537777778,62.5608888889,51.9504444444,8.79355555556,9.853,11.7677777778,11.7287777778
759.75,8.38866666667,74.1727777778,68.8224444444,62.8987777778,52.3773333333,8.99122222222,10.0723333333,12.0816666667,11.8504444445
760.07,8.30333333333,74.0578888889,68.6531111111,62.5798888889,52.2543333333,8.86822222222,9.96533333335,11.8122222222,11.6695555555
760.38,8.71633333333,74.147,68.775,62.6464444445,52.4302222222,9.03833333333,10.2387777778,12.0831111111,11.8095555555
760.69,8.61588888889,74.2666666667,68.6125555556,62.5205555555,52.3586666667,8.70811111111,9.93333333333,11.7937777778,11.5746666667
761.01,8.68511111111,74.2314444444,68.3487777778,62.5214444444,52.2282222222,8.72511111111,9.88588888888,11.75,11.4722222222
761.32,8.62655555556,74.243,68.4701111111,62.5047777778,52.1497777778,8.45866666667,9.758,11.4861111111,11.2281111111
761.63,8.61977777778,74.3751111111,68.4693333334,62.6706666667,52.0342222222,8.36522222222,9.80022222223,11.302,11.2528888889
761.94,8.69544444444,74.4362222222,68.6985555556,62.9555555555,52.0696666666,8.53988888889,9.90488888889,11.3781111111,11.3251111111
762.26,8.63155555556,74.422,68.704,62.9728888889,52.1333333333,8.52522222222,9.94200000001,11.4573333333,11.4814444445
762.57,8.31644444444,74.5153333334,68.8253333333,62.9853333333,52.1586666667,8.20822222222,9.61933333335,11.1834444444,11.3101111111
762.88,8.35022222222,74.5823333333,68.8546666667,63.1371111111,52.154,8.07911111111,9.66655555556,11.1036666667,11.4198888889
763.20,7.994,74.4258888889,68.6614444445,62.9983333334,51.9935555556,7.74944444445,9.36099999999,10.7848888889,11.168
763.51,8.18422222222,74.7213333334,68.8967777778,63.3582222222,52.1934444444,7.90544444445,9.4458888889,11.0304444445,11.4828888889
763.82,8.12544444445,74.7582222222,68.8937777778,63.314,52.1932222222,7.97711111111,9.53066666668,11.0988888889,11.6336666667
764.14,8.288,74.8294444445,69.1364444444,63.6717777778,52.4331111111,8.23422222222,9.794,11.2802222222,11.8984444445
764.45,8.27511111111,74.947,69.1873333333,63.7982222222,52.572,8.31277777778,9.8321111111,11.3013333333,11.9372222222
764.76,8.21122222222,75.0682222222,69.0672222222,63.7795555555,52.5835555555,8.42222222222,9.80900000001,11.4095555556,11.9965555555
765.07,8.31044444444,75.1137777778,69.2397777778,63.8394444444,52.7632222222,8.47377777778,9.94744444443,11.5631111111,12.0874444445
765.39,8.50744444444,75.2133333334,69.2285555556,63.8812222222,52.8093333333,8.64444444444,10.1351111111,11.6704444444,12.3053333334
765.70,8.526,75.4082222222,69.231,63.8512222222,52.8641111111,8.74488888889,10.207,11.6782222222,12.4167777778
766.01,8.43366666667,75.5292222222,69.3317777778,64.0141111111,52.8592222222,8.69022222222,10.1372222222,11.7843333333,12.3355555555
766.32,8.31833333333,75.6608888889,69.5191111111,64.0993333334,53.1172222222,8.75900000001,10.1901111111,11.9394444444,12.3601111111
766.64,8.45755555555,75.7667777778,69.6953333333,64.239,53.3118888889,8.85366666667,10.3852222222,12.1253333333,12.6636666667
766.95,8.50666666667,75.5888888889,69.4877777778,64.1848888889,53.2436666667,8.68011111112,10.5873333333,12.2021111111,12.6426666667
767.26,8.725,75.6134444444,69.654,64.5208888889,53.3273333333,8.69499999998,10.7355555556,12.3136666667,12.7981111111
767.57,8.66122222222,75.5726666667,69.6792222222,64.3878888889,53.2066666666,8.72733333332,10.6995555556,12.1088888889,12.668
767.88,8.84133333334,75.7334444444,70.1196666666,64.5941111111,53.5996666667,8.74088888888,10.8737777778,12.1936666667,12.9702222222
768.20,9.05911111111,75.8292222222,70.1746666667,64.7472222222,54.0084444444,8.85666666666,11.3385555556,12.3313333333,13.1877777778
768.51,8.70744444444,76.1223333333,70.5022222222,64.9465555556,54.1537777778,8.39355555554,11.0595555556,12.0141111111,12.7365555556
768.82,8.56155555555,75.8898888889,70.2572222222,64.7875555556,54.0601111111,8.12922222222,10.9303333333,11.9932222222,12.5095555555
769.13,8.53111111111,75.4687777778,70.2497777778,64.9314444445,53.8384444444,8.07011111111,10.7767777778,12.0643333333,12.2947777778
769.44,9.15977777778,75.7483333333,70.4866666667,65.1606666667,54.3756666667,8.80633333332,11.5242222222,12.6675555556,12.9017777778
769.76,9.03844444444,75.6392222222,70.6054444445,65.0778888889,54.1314444444,8.6528888889,11.2894444444,12.3661111111,12.8314444444
770.07,9.45488888889,75.3975555555,70.2773333333,64.7643333333,54.0223333333,9.21344444442,11.6838888889,12.7011111111,13.1271111111
770.38,9.235,75.6974444445,70.7592222222,65.0918888889,54.3937777778,9.13777777776,11.4318888889,12.6275555555,13.0165555556
770.69,9.65199999999,75.814,70.5743333333,64.9674444445,54.4343333333,9.66644444442,11.7281111111,13.1726666667,13.393
771.00,10.3793333333,76.1362222222,70.8203333333,65.2326666667,54.7693333333,10.2704444444,12.3028888889,13.989,14.1225555556
771.32,10.8757777778,76.6813333333,71.1781111111,65.7403333333,54.8243333333,10.8657777778,12.8636666667,14.5612222222,14.4758888889
771.63,10.7644444444,76.7073333333,71.3708888889,65.6727777778,54.536,10.9377777778,12.5025555556,14.3782222222,14.2047777778
771.94,11.3971111111,76.8484444445,71.2418888889,66.0437777778,54.7233333333,11.7698888889,12.9696666667,15.2573333333,15.1142222222
772.25,11.3903333333,76.9246666667,71.2735555555,66.1445555555,54.8627777778,11.7161111111,13.0498888889,15.2318888889,15.1698888889
772.56,12.024,77.3968888889,71.6275555556,66.6248888889,55.4146666667,12.1335555556,13.4584444444,15.4305555556,15.7954444444
772.87,12.0653333333,76.8235555555,71.0763333333,66.2104444444,55.047,12.0392222222,13.4183333333,15.2168888889,15.7462222222
773.18,12.8577777778,77.2272222222,71.2032222222,66.5451111111,55.672,12.8048888889,14.0384444445,15.981,16.288
773.50,12.8873333333,77.6048888889,71.7254444444,67.1093333333,56.2251111111,12.801,14.1452222222,16.1861111111,16.1807777778
773.81,13.1898888889,77.7287777778,71.7254444444,67.1987777778,56.5705555555,13.3582222222,14.6067777778,16.3004444444,16.4847777778
774.12,13.089,77.2845555555,71.3183333334,67.0832222222,56.3554444445,13.0945555556,14.4203333333,15.9105555556,16.1954444444
774.43,12.5452222222,77.4986666667,71.3991111111,67.1133333333,56.1916666667,12.7073333333,14.1917777778,15.464,15.7431111111
774.74,12.4056666667,77.44,71.1697777778,67.1675555556,56.5293333333,12.5915555555,14.1337777778,15.3887777778,15.7096666667
775.05,12.3627777778,77.0981111111,71.05,67.0858888889,56.5805555556,12.5042222222,14.1862222222,15.2622222222,15.8341111111
775.36,12.2568888889,76.877,70.8167777778,66.6725555556,56.6217777778,12.1655555556,13.9503333333,14.885,15.5748888889
775.67,12.4993333333,77.1268888889,71.0214444444,66.8337777778,56.817,12.2168888889,13.847,15.0336666667,15.6498888889
775.98,12.5245555556,76.5885555555,70.3951111111,66.1612222222,56.5208888889,12.1798888889,13.8515555556,15.104,15.5178888889
776.30,12.4936666667,76.4242222222,70.3588888889,65.9237777778,56.2755555556,12.3033333333,13.5128888889,15.1432222222,15.4425555555
776.61,11.4391111111,76.2782222222,70.2512222222,65.6708888889,55.6082222222,10.9763333333,12.4347777778,13.7232222222,14.561
776.92,11.6147777778,76.3016666667,70.0871111111,65.5127777778,55.4442222222,10.7654444445,12.2826666667,13.6647777778,14.8655555555
777.23,11.7287777778,76.5721111111,70.0724444445,65.3488888889,55.2555555555,10.3582222222,12.2522222222,13.8227777778,14.8696666667
777.54,11.3783333333,76.7326666667,70.2415555556,65.6097777778,55.3241111111,10.2081111111,12.192,14.015,14.8464444444
777.85,11.4842222222,75.9951111111,69.7168888889,65.269,55.3543333333,9.96233333331,11.7034444444,14.0548888889,14.7478888889
778.16,11.1937777778,75.2928888889,68.921,64.454,54.7391111111,9.774,11.1584444444,13.6967777778,14.377
778.47,10.9268888889,75.046,68.5115555556,64.2563333333,54.4604444444,9.35555555557,10.7541111111,13.575,13.95
778.78,11.1948888889,74.8818888889,68.384,64.1117777778,54.4187777778,9.4717777778,10.8656666667,13.66,14.0251111111
779.09,10.7505555556,74.4967777778,67.9526666667,63.6137777778,53.9151111111,9.44644444446,10.7084444444,13.4787777778,13.671
779.40,10.553,74.4481111111,67.8372222222,63.3916666667,53.8148888889,9.07322222222,10.6137777778,13.2642222222,13.4702222222
779.71,10.8103333333,74.9984444444,68.2004444445,64.1266666667,54.4205555556,9.09866666669,10.878,13.5346666667,14.0376666667
780.02,11.5567777778,73.8694444445,67.4135555556,63.5892222222,54.4655555556,10.0933333333,11.6953333333,14.6042222222,14.6763333334
780.33,11.6162222222,73.9744444444,67.4212222222,63.7398888889,54.7645555555,10.5391111111,11.969,15.1212222222,14.8472222222
780.64,11.959,74.2624444445,67.7852222222,64.3437777778,55.1621111111,11.2768888889,12.1865555556,15.6217777778,15.0503333333
780.95,12.3338888889,74.457,67.9825555555,64.2086666667,55.5432222222,11.6138888889,12.2408888889,15.4935555556,15.3257777778
781.26,12.3638888889,74.2444444444,67.5952222222,63.9122222222,55.3998888889,11.8774444444,12.4756666667,15.6165555555,15.492
781.57,12.7375555556,74.9315555556,68.2673333333,64.888,56.0575555556,12.1975555556,12.6484444444,15.8948888889,15.7104444444
781.88,13.5605555556,75.2206666667,68.6528888889,65.042,56.298,13.1987777778,13.3067777778,16.7015555556,16.7967777778
782.19,13.7602222222,75.351,68.6805555556,65.1166666666,56.356,13.9316666667,13.6204444444,17.0827777778,17.1971111111
782.50,14.6087777778,75.4841111111,69.2277777778,65.6537777778,56.8934444445,14.7298888889,14.3984444444,17.807,18.1575555555
782.81,14.7402222222,74.9873333333,69.0796666667,65.5464444444,56.8291111111,15.297,14.4073333333,17.9594444445,18.3691111111
783.12,14.7935555556,74.523,68.4281111111,64.5925555556,56.4617777778,15.3296666667,14.4042222222,17.6592222222,18.1568888889
783.43,15.2987777778,75.6515555555,69.2206666667,65.435,57.0724444444,15.5385555556,14.7866666667,18.0344444444,18.3391111111
783.74,14.6233333333,74.6246666666,68.6577777778,64.6363333333,56.13,14.9496666667,14.0293333333,16.9213333333,17.3587777778
784.05,14.1533333333,73.7172222222,67.783,64.0356666667,55.5751111111,14.8583333333,13.7877777778,16.4251111111,17.1041111111
784.36,14.3735555555,73.6832222222,67.9442222222,64.0263333333,55.8177777778,15.0682222222,13.9477777778,16.8892222222,17.0466666667
784.67,15.1156666667,73.9041111111,68.2763333333,64.4286666667,56.21,15.7833333333,14.3304444445,17.491,17.6482222222
784.98,15.2358888889,73.234,67.8846666667,63.5858888889,55.6458888889,16.1186666666,14.7652222222,17.8524444445,17.8525555556
785.29,15.3135555556,73.8418888889,68.0783333334,64.058,55.8353333333,15.8664444444,14.9816666667,17.8701111111,17.7336666667
785.60,14.5824444444,73.538,67.8522222222,63.6184444444,55.3015555556,14.7712222222,14.3673333333,17.2334444445,17.0248888889
785.91,14.1172222222,73.7348888889,68.1533333333,63.6411111111,55.3795555556,14.4496666667,13.8237777778,16.699,16.3993333333
786.22,14.1407777778,74.3971111111,68.487,64.1376666667,55.8352222222,14.3164444444,14.0822222222,16.9365555556,16.3057777778
786.53,14.4488888889,75.5568888889,69.7367777778,65.3341111111,56.7573333333,14.5796666667,14.4033333333,17.4015555556,16.5197777778
786.84,14.2498888889,75.3963333333,69.3433333333,65.1517777778,56.7365555555,14.712,14.1536666667,16.8432222222,16.58
787.14,14.5202222222,75.6187777778,69.596,65.7133333333,56.8687777778,14.8294444444,14.1983333333,17.0266666667,16.8371111111
787.45,14.6008888889,75.5592222222,69.34,65.5136666667,56.3594444444,14.4698888889,13.9713333333,16.6388888889,16.7445555556
787.76,14.1357777778,75.4321111111,69.1048888889,65.3024444444,55.9257777778,13.895,13.679,16.0371111111,16.5247777778
788.07,13.4828888889,75.8013333333,69.168,65.5303333333,55.4876666667,13.3531111111,13.5013333333,15.7002222222,16.0706666667
788.38,13.2602222222,75.8826666667,69.1005555556,65.5333333333,55.3077777778,12.839,12.9442222222,15.428,15.7994444445
788.69,13.1413333333,75.1483333333,68.6541111111,65.046,54.9378888889,13.3737777778,13.0495555555,15.5202222222,15.728
789.00,13.4603333333,76.2321111111,69.4958888889,66.4236666667,55.7922222222,14.1335555556,13.2673333333,15.8472222222,16.0902222222
789.31,13.5857777778,76.0278888889,69.2601111111,66.1354444444,55.4555555556,14.1045555555,13.5045555556,16.1667777778,16.4292222222
789.62,13.5578888889,75.949,69.2015555556,65.8722222222,55.1267777778,13.8794444445,13.356,16.3011111111,16.528
789.92,13.4137777778,75.8013333333,68.8478888889,65.6434444444,54.8328888889,13.9705555555,13.4267777778,16.3371111111,16.3756666667
790.23,13.5287777778,76.09,69.1038888889,65.9433333333,54.9235555555,14.2976666667,13.9327777778,17.1,16.52
790.54,13.648,76.6154444444,69.2634444444,65.9361111111,55.0707777778,14.6112222222,14.2856666667,17.8521111111,16.9156666667
790.85,13.7988888889,76.7595555556,69.5922222222,66.0693333333,55.4063333333,14.7561111111,14.6066666667,18.5434444444,16.8873333333
791.16,13.6451111111,77.3601111111,69.7785555556,66.4092222222,55.7227777778,15.135,14.6824444445,19.0615555556,16.9032222222
791.47,13.9723333333,77.8134444445,70.1757777778,66.8872222222,56.1606666667,15.6737777778,14.784,19.0833333333,17.1045555556
791.78,14.0746666667,78.564,70.7295555556,67.4966666667,56.7058888889,15.8511111111,14.941,19.215,17.3655555555
792.08,14.1672222222,79.7278888889,71.6355555555,68.3403333333,57.7822222222,15.7962222222,14.8995555556,19.7264444444,18.0077777778
792.39,14.7056666667,79.3076666667,71.4126666667,67.7287777778,57.6352222222,16.3102222222,15.5453333333,20.4173333333,18.5828888889
792.70,14.3716666667,79.3103333334,71.0315555556,67.8612222222,57.6966666667,16.1144444445,15.1304444445,20.2915555555,18.188
793.01,14.6243333333,80.6507777778,71.9173333334,68.9758888889,58.619,17.223,15.6303333333,20.7513333333,18.5947777778
793.32,14.2834444445,80.5231111111,71.9362222222,68.8934444444,58.4535555556,17.3947777778,15.3816666667,20.781,18.5082222222
793.62,14.5661111111,81.6481111111,72.4378888889,69.7137777778,59.3567777778,17.9208888889,15.4816666667,21.1526666666,18.8288888889
793.93,15.0223333333,81.8426666667,72.7062222222,70.1322222222,60.1353333333,18.4648888889,15.8521111111,21.1003333333,18.8951111111
794.24,15.2201111111,81.8112222222,72.3922222222,69.7333333333,60.2838888889,19.0951111111,15.968,21.142,19.2462222222
794.55,15.6395555556,82.0513333334,72.7618888889,70.2354444444,60.5263333333,19.4257777778,16.3067777778,21.2251111111,19.4107777778
794.86,15.4361111111,81.5724444444,72.1704444444,69.3561111111,60.3817777778,19.0907777778,16.2393333333,21.3233333333,19.1718888889
795.16,15.2896666667,81.3281111111,72.1528888889,69.4645555556,60.5304444445,18.9495555555,16.2174444444,21.2213333333,18.9202222222
795.47,14.967,80.9234444445,71.6967777778,69.1381111111,60.0203333333,18.3735555556,16.1194444444,20.8015555556,18.2574444444
795.78,14.9786666667,81.0163333333,71.9006666667,69.2981111111,60.0158888889,18.0946666667,16.0414444444,20.6028888889,18.304
796.09,15.8791111111,81.0913333333,72.0094444444,69.4338888889,60.125,19.0294444445,16.8795555556,21.236,18.9585555556
796.40,16.1052222222,80.0584444445,71.3118888889,68.4243333333,59.4127777778,18.5255555556,16.74,20.876,18.7207777778
796.70,16.0895555556,79.6133333333,70.9775555555,68.4048888889,59.3033333333,17.9461111111,16.632,20.6231111111,18.6345555556
797.01,15.4046666667,77.6475555555,69.5952222222,67.0437777778,57.7642222222,16.9204444444,15.6925555555,19.6984444444,18.0795555556
797.32,14.9143333333,77.4445555555,69.5676666667,66.5141111111,57.4154444444,16.4065555555,15.2612222222,19.4668888889,17.7456666666
797.63,14.7958888889,77.7847777778,70.0964444445,67.0141111111,57.7876666667,16.0927777778,15.129,19.0406666667,17.6943333334
797.93,14.5062222222,77.9643333333,70.4566666667,66.9107777778,57.874,15.6976666667,15.073,18.8416666667,17.5925555556
798.24,14.2001111111,77.3218888889,69.9436666667,66.1528888889,57.1323333333,15.4152222222,14.8291111111,18.533,17.4262222222
798.55,14.7515555556,77.9094444444,70.4606666667,66.3303333333,57.5,15.8844444444,15.6433333333,19.0714444444,18.1506666667
798.85,14.8855555556,77.3892222222,69.9502222222,65.9337777778,57.344,15.9995555556,15.8385555556,19.1221111111,18.1765555556
799.16,14.3822222222,77.5476666667,69.678,65.8284444444,57.5953333333,16.1476666666,15.7616666667,19.0178888889,17.8015555555
799.47,14.1316666667,77.9295555556,70.3021111111,66.234,57.9691111111,15.8774444444,15.7407777778,19.0802222222,17.9265555555
799.78,13.6172222222,77.9485555556,70.3912222222,66.3638888889,58.0772222222,15.3706666667,15.1691111111,18.7151111111,17.9468888889
800.08,13.5837777778,78.372,70.867,66.7458888889,58.4878888889,15.6284444444,15.3746666667,18.6401111111,18.109
800.39,14.2611111111,80.0606666667,72.8358888889,68.033,60.1373333333,16.2574444444,16.2248888889,19.3992222222,18.6957777778
800.70,14.4866666667,80.5327777778,73.1611111111,68.8507777778,60.4533333333,16.2902222222,16.4391111111,19.8891111111,19.2438888889
801.00,13.7414444444,80.8295555556,73.3603333333,68.8753333333,60.2175555556,15.4022222222,15.9163333333,19.7014444444,18.8753333333
801.31,14.4721111111,80.5997777778,72.8834444444,68.8822222222,59.9948888889,15.8705555556,16.0053333333,20.3184444445,19.375
801.62,14.5545555556,81.6027777778,74.265,70.7174444444,61.1066666667,15.6563333333,15.9425555556,20.5134444445,19.2211111111
801.92,12.8967777778,80.7124444444,72.9955555556,70.0346666667,60.1785555556,14.1432222222,14.4257777778,19.0754444444,17.5816666667
802.23,13.4393333333,82.1108888889,73.9303333333,70.7478888889,61.1111111111,14.8418888889,14.5541111111,19.2647777778,18.1858888889
802.54,14.2832222222,81.2617777778,73.6166666667,70.106,60.7147777778,15.1918888889,15.0227777778,19.6561111111,18.8096666667
802.84,14.2962222222,80.9986666667,73.3063333333,70.1033333333,61.0075555556,14.8627777778,14.9077777778,19.4961111111,18.7315555555
803.15,14.6592222222,80.9665555556,73.4573333333,70.61,61.2861111111,15.6471111111,15.5662222222,19.689,18.728
803.46,14.3011111111,80.9407777778,73.3007777778,70.4641111111,61.1564444444,14.8177777778,15.0355555555,19.3311111111,18.1622222222
803.76,13.5487777778,80.8545555556,72.8565555556,69.9808888889,60.7048888889,14.2152222222,14.544,18.8442222222,17.5021111111
804.07,13.7327777778,80.6526666667,72.1453333333,69.7224444445,60.528,14.7093333333,15.0076666666,18.8048888889,17.6565555556
804.38,14.1931111111,80.7515555556,72.1366666667,69.7577777778,60.8723333333,15.2113333333,15.3195555556,19.2395555555,17.7616666667
804.68,13.5733333333,80.1136666667,71.663,69.3542222222,60.6873333333,14.6825555555,15.0974444444,18.7318888889,17.5324444444
804.99,14.3277777778,80.2993333333,71.4158888889,68.9832222222,60.4116666667,15.1473333333,15.37,18.9253333333,18.0967777778
805.30,15.9195555556,80.9158888889,72.2487777778,69.6465555555,61.1286666667,16.5262222222,16.4205555556,20.5783333333,19.717
805.60,15.7325555556,80.5488888889,72.6073333333,69.9598888889,61.3013333333,16.4675555555,16.6622222222,20.8412222222,19.7431111111
805.91,15.1948888889,81.3005555555,73.06,70.6964444444,61.677,16.2273333333,16.3632222222,20.3295555556,19.2608888889
806.21,14.7261111111,82.1744444445,73.6293333333,70.8333333333,62.0402222222,16.133,15.9953333333,19.3801111111,18.7638888889
806.52,14.3043333333,82.5396666667,73.3426666667,70.551,62.2034444444,15.3222222222,15.3687777778,19.1504444444,18.5154444445
806.83,14.5404444445,81.9097777778,72.5825555555,69.2272222222,61.9522222222,15.576,15.3633333333,19.3751111111,18.5245555556
807.13,15.023,81.9968888889,72.5247777778,69.6937777778,62.2985555556,16.0378888889,15.5351111111,19.8286666667,18.7387777778
807.44,14.9341111111,81.2146666667,72.2316666667,69.049,62.2222222222,15.4145555555,15.2731111111,19.5007777778,18.2391111111
807.74,15.1687777778,80.9916666667,72.2696666667,69.1884444445,62.0592222222,15.5573333333,15.5574444444,19.6433333333,18.7996666667
808.05,15.1748888889,80.5413333333,71.8301111111,68.9423333333,61.9047777778,15.6244444444,15.3374444445,19.2101111111,18.5025555555
808.35,15.0213333333,80.2263333334,71.5448888889,68.98,62.1953333333,15.757,15.3892222222,19.2508888889,18.7282222222
808.66,14.725,80.5255555555,72.1225555556,69.325,62.8733333333,15.5616666667,15.5117777778,18.9066666667,18.8171111111
808.97,13.4412222222,79.823,71.3065555556,68.3454444444,61.7521111111,13.7464444444,13.5326666667,17.44,17.501
809.27,12.3766666666,79.7488888889,71.1485555556,67.8908888889,61.1474444444,12.3767777778,12.4285555556,16.8171111111,16.5783333333
809.58,12.0842222222,79.9538888889,71.0922222222,67.8175555555,60.9751111111,12.0526666667,12.5862222222,17.5035555555,16.6037777778
809.88,12.3445555556,79.5755555555,71.0463333334,67.5447777778,60.437,12.5326666667,13.3688888889,17.8636666667,17.0795555556
810.19,11.7482222222,80.4232222222,72.3248888889,68.7075555556,61.0194444444,12.3744444444,13.141,17.579,17.3091111111
810.49,11.8137777778,80.1448888889,72.4166666667,68.3744444445,60.9165555555,12.3217777778,13.8133333333,18.007,18.2014444444
810.80,11.2336666667,81.9163333333,73.9177777778,69.7011111111,61.9813333333,12.2266666667,13.2865555556,17.7263333333,18.4403333333
811.10,11.2798888889,82.2313333333,73.8866666667,69.8605555556,62.7078888889,12.6405555556,13.9901111111,18.5562222222,18.9271111111
811.41,12.3278888889,83.794,75.2872222222,70.6357777778,63.9145555555,13.7496666667,14.8868888889,19.7543333333,19.8451111111
811.71,11.917,83.6731111111,75.1872222222,70.1094444444,63.9607777778,13.0453333333,14.9107777778,19.3666666667,19.5511111111
812.02,12.337,82.22,73.3805555555,68.6347777778,62.8767777778,13.5964444445,14.6872222222,18.9495555556,19.2868888889
812.32,13.8887777778,83.5358888889,74.2016666666,70.243,64.3948888889,15.5756666667,16.7678888889,20.2541111111,20.9402222222
812.63,14.3276666667,83.7581111111,74.312,70.5741111111,65.2168888889,15.9474444444,17.1934444444,20.3418888889,21.7691111111
812.93,15.0208888889,82.4403333333,73.5646666667,69.8797777778,64.5544444444,16.133,17.4698888889,20.1325555556,22.1997777778
813.24,14.6216666667,82.1972222222,73.756,69.5637777778,64.6215555556,15.8031111111,17.3254444445,19.6205555556,21.7905555556
813.54,15.473,81.4146666667,73.0813333333,68.9537777778,64.3684444444,16.4101111111,18.0725555556,20.4484444445,21.9656666666
813.85,15.7025555555,81.5112222222,73.6766666666,68.9734444445,64.6827777778,17.0734444444,17.7085555555,20.5171111111,22.0103333333
814.15,16.0843333333,80.542,72.5105555556,67.6677777778,63.554,17.5971111111,18.0324444445,20.9925555556,21.9935555556
814.46,16.937,79.7834444444,71.9303333333,67.0911111111,63.0903333333,18.4548888889,18.1258888889,20.9806666666,22.1798888889
814.76,17.3611111111,78.3374444444,71.0095555556,65.9825555556,62.5415555555,18.6671111111,18.3042222222,21.0198888889,22.6574444445
815.07,16.8926666667,77.8596666666,70.4457777778,65.4034444444,62.0457777778,18.9361111111,17.9914444444,20.7946666667,22.1297777778
815.37,16.3275555555,77.9551111111,70.819,65.7798888889,62.3473333333,18.31,17.7464444445,20.7616666667,21.6901111111
815.68,16.1434444444,78.0603333333,71.0817777778,65.3066666667,61.854,17.8595555556,17.2211111111,20.339,20.6842222222
815.98,16.6563333333,77.3266666667,70.3054444444,64.832,61.0803333333,18.1426666667,17.4046666667,20.6435555556,20.6641111111
816.29,16.8201111111,77.8184444444,70.6158888889,65.5822222222,62.0012222222,19.0504444444,17.1784444444,21.1478888889,21.1683333333
816.59,16.0584444444,78.703,71.5206666667,66.5835555555,62.6233333333,18.5946666667,16.4536666667,21.1414444444,20.372
816.89,15.5452222222,78.7747777778,71.8484444445,66.8952222222,62.4194444444,18.2657777778,15.9604444444,20.4985555556,19.6676666667
817.20,15.0138888889,78.6325555556,71.0843333334,66.44,62.0326666667,17.3413333333,15.6524444444,19.8331111111,18.7211111111
817.50,15.8068888889,78.914,71.6341111111,67.079,62.6144444444,17.7977777778,16.903,20.4425555556,19.4672222222
817.81,14.9418888889,79.4725555556,72.1722222222,67.5491111111,62.8358888889,16.7065555556,16.3256666667,19.3944444445,18.6724444444
818.11,13.8346666667,79.1936666667,72.0156666667,67.7188888889,62.409,15.5064444445,15.7126666667,18.525,17.6891111111
818.41,14.5715555555,79.2648888889,72.2034444445,68.0042222222,62.5701111111,15.9278888889,16.1147777778,18.9487777778,18.135
818.72,14.9551111111,79.2873333333,72.4065555556,67.9041111111,62.2784444444,16.4032222222,16.8597777778,19.3084444444,18.5272222222
819.02,14.3245555556,77.3303333333,70.8792222222,66.5227777778,60.9672222222,15.8193333333,16.4508888889,19.3926666667,18.3454444445
819.33,13.9162222222,77.5293333333,71.1593333333,66.3963333333,61.3047777778,15.5965555556,16.1223333333,19.3075555556,17.9414444445
819.63,13.1464444444,77.4001111111,71.2368888889,66.0331111111,60.6374444445,14.4137777778,15.3545555556,18.5417777778,17.1467777778
819.93,12.807,76.0766666667,69.5936666667,64.342,59.0317777778,13.7158888889,14.5983333333,17.9162222222,16.8014444445
820.24,12.0723333333,75.6524444444,68.8975555556,63.5535555556,58.0204444444,12.7822222222,13.9021111111,17.0061111111,16.3667777778
820.54,11.7852222222,75.6696666667,69.1027777778,63.4968888889,57.6265555556,12.4185555556,13.3274444444,16.5865555556,16.2102222222
820.85,11.2263333333,75.3571111111,68.78,63.1237777778,57.183,11.7025555555,12.5115555556,16.0254444444,15.7218888889
821.15,10.9364444444,74.941,68.4912222222,62.5764444444,56.8034444444,11.3274444444,12.1453333333,15.7752222222,15.4256666667
821.45,10.5945555555,75.0314444444,68.6467777778,62.5583333333,56.6531111111,11.0467777778,11.8873333333,15.5631111111,15.2342222222
821.76,10.5126666667,75.2308888889,68.7011111111,62.5775555556,56.5356666667,10.8921111111,11.8313333333,15.5094444444,15.2226666667
822.06,10.3447777778,75.3038888889,68.6191111111,62.5697777778,56.3997777778,10.6763333333,11.5712222222,15.3686666667,15.0878888889
822.36,10.5155555555,75.5223333333,68.8088888889,62.8605555555,56.6802222222,10.8244444445,11.7592222222,15.4702222222,15.315
822.67,10.458,75.667,68.9764444444,62.9148888889,56.6304444444,10.8371111111,11.7993333333,15.413,15.3163333333
