wavelength,Back_HemCalm,Belly_HemCalm,Breast_HemCalm,Crissum_HemCalm,Crown_HemCalm,DorTail_HemCalm,Patch10_HemCalm,Rump_HemCalm,Throat_HemCalm,WingTip_HemCalm
751.27,13.937,38.3455333333,37.502,24.1146666667,10.2183333333,19.47956,46.9631333333,17.5546666667,47.82,19.9111333333
751.59,13.8448,38.1704,37.4638,23.9924666667,10.1503333333,19.4496022222,46.8996666667,17.4475,47.7278666667,19.8174333333
751.90,14.0154,38.2478666667,37.4389333333,24.0679333333,10.3411333333,19.6013977778,46.8851333333,17.6020666667,47.9094666667,20.1362
752.22,13.8914,38.0348666667,37.0886,23.9467333333,10.1846666667,19.4046888889,46.4051333333,17.4712666667,47.6128666667,19.9691
752.53,13.5710666667,38.1675333333,37.2606666667,23.9108,9.93306666667,19.3927555555,46.7184666667,17.3658,47.7756666667,19.9194
752.85,13.3994666667,38.2760666667,37.3538666667,23.9982666667,9.7068,19.3691066667,46.6694,17.3716333333,47.7709333333,19.8693333334
753.16,13.3995333333,38.4194666667,37.4887333333,24.1470666667,9.77553333334,19.6062666667,46.6418666667,17.4321666667,47.9691333333,19.8114
753.47,13.9252,38.4792,37.5640666667,24.3431333333,10.0726666667,19.7952066667,46.6146,17.5957,48.0749333333,20.0903333333
753.79,14.0857333333,38.8084,37.6744666667,24.3986,10.3048,19.9699777778,46.8121333333,17.7224666667,48.2728666667,20.2443333333
754.10,14.4597333333,39.227,38.1062666667,24.806,10.6501333333,20.34814,47.285,18.0428,48.6598,20.5686333333
754.42,13.8952666667,38.6812666667,37.6154,24.2042,9.90526666667,19.8593777778,46.7974666667,17.4401,48.0633333333,20.0096333333
754.73,13.9246,38.8006666667,37.9701333333,24.1779333333,10.0169333333,20.0269844445,47.0044,17.5252333333,48.1588,19.9986
755.05,13.8824,38.9531333333,38.0815333333,24.3038666667,10.1188,20.1113577778,47.0004666667,17.4575333333,48.2256666667,20.1217333333
755.36,13.9068666667,39.0665333333,38.1964666667,24.4291333333,10.117,20.1255244444,47.1288666667,17.4686333333,48.1278666667,19.9844
755.67,13.7388666667,39.0844666667,38.447,24.3112,10.1522,20.1269755556,47.4633333333,17.2721333333,48.3326666667,19.9798333333
755.99,14.2608666667,39.0754666667,38.4972666667,24.6772666667,10.7656666667,20.3618533333,47.2762666667,17.4938666667,48.1495333333,20.3335666667
756.30,14.6456666667,39.1908,38.5962,24.8829333333,11.2778666667,20.7062333334,47.6844666667,17.7374,48.3934,20.749
756.62,14.6512666667,39.4113333333,38.8572,24.9957333333,11.2518666667,20.7505533333,47.8724,17.7461666667,48.5099333333,20.7666
756.93,15.0272666667,39.5172666667,39.0288666667,25.3127333333,11.6395333333,21.0431155556,48.0606666667,18.2362333333,48.5689333333,21.1953666667
757.24,14.9220666667,39.2798,38.8113333333,25.255,11.5158666667,20.7730822222,48.0068666667,18.0112333333,48.5269333333,20.9417
757.56,14.9765333333,39.0828666667,38.5769333333,25.2150666667,11.4816666667,20.6476777778,47.9869333333,17.9811666667,48.5639333333,21.0029333333
757.87,15.3537333333,39.1843333333,38.8292666667,25.4048666667,11.8385333333,20.9237311111,48.0988,18.2465666667,48.7496666667,21.1509
758.18,15.2841333333,39.2369333333,38.7668666666,25.4393333333,11.6959333333,20.7079511111,48.1360666667,18.1447333333,48.6686,21.0935333333
758.50,15.3792666667,39.0125333333,38.6248666667,25.3254,11.5422,20.7693555556,47.9628,18.0631,48.4492666667,21.0371666667
758.81,15.6138,39.0502,38.8667333333,25.4292666667,11.6786666667,20.9817377778,47.9688666667,18.2861666667,48.7385333333,21.2923666667
759.13,15.7212666667,39.0896,38.6567333333,25.4992666667,11.7358,20.9617155556,47.8202666667,18.4513666667,48.5464,21.1800333333
759.44,15.4888,39.2018,38.6036666667,25.4365333333,11.5531333333,20.8039488889,48.0406666667,18.2776333333,48.76,21.1342
759.75,15.34,39.1034666667,38.4654,25.3344666667,11.4502666667,20.5049377778,47.6925333333,18.1717,48.5440666667,20.9584
760.07,15.58,39.4321333333,38.4872666667,25.4576666667,11.5254,20.56036,47.8953333333,18.4619333333,48.8176,21.1204666667
760.38,15.2936666667,39.3419333333,38.2008,25.2145333333,11.3590666667,20.3875088889,47.5856,18.2716666667,48.4770666666,20.8941
760.69,15.5383333333,39.6161333333,38.4646666667,25.5886,11.6945333333,20.84842,47.7962666667,18.9207333333,48.5802666667,21.3284
761.01,15.2754666667,39.6143333333,38.3591333334,25.385,11.5894,20.72628,47.6416666667,18.8123,48.26,21.1995666667
761.32,14.9968,39.7949333333,38.2416666667,25.3851333333,11.6004666667,20.6448977778,47.5587333333,18.8031,48.1686,21.1251666667
761.63,14.9018666667,39.8542666667,38.1622666667,25.3327333333,11.4882,20.45062,47.5533333333,18.8106333333,48.2054666667,21.0151666667
761.94,15.1372666667,40.259,38.5027333333,25.7254,11.8242,20.6667288889,47.9430666667,19.205,48.6036666667,21.2430666667
762.26,15.0087333333,40.3318666667,38.4575333333,25.6390666667,11.816,20.5863955556,47.9252666667,19.1692333333,48.5684666667,21.1501333333
762.57,15.0304,40.3584,38.6215333333,25.6223333334,11.8043333333,20.6602444444,48.0384666667,19.2133666666,48.6336666667,21.2479333333
762.88,15.2676,40.4168666667,38.8029333334,25.6738666667,11.9148,20.7885733333,48.0592,19.4466,48.7256,21.2884333333
763.20,15.166,40.5093333333,38.7972,25.5610666667,11.8431333333,20.8193755556,48.0574666667,19.4114333333,48.7845333333,21.2249
763.51,15.218,40.4084666667,38.8576,25.5618,11.8804,20.9138088889,48.0989333333,19.3319666667,48.6574666667,21.3728
763.82,15.2577333333,40.6582666667,39.0706,25.7245333334,11.7875333333,21.0132111111,48.5088666667,19.2935,48.9696,21.3774
764.14,14.8876666667,40.3469333333,38.7608,25.2954,11.3319333333,20.5073488889,48.2572,18.7341,48.6404666667,20.8782333333
764.45,15.0244,40.6212,38.921,25.4856,11.4089333333,20.7191266667,48.5518666667,18.8373666667,48.8177333333,20.9829
764.76,15.2313333333,40.8221333333,39.014,25.5750666667,11.3454666667,20.7499866667,48.7466,18.8094666667,49.0115333333,21.2264333333
765.07,15.3714,40.5965333333,38.9764,25.5292,11.4600666667,20.9253733333,48.5213333333,18.7534333333,48.8997333333,21.3056333333
765.39,14.9889333333,40.3374,38.7160666667,25.0428,11.0002666667,20.6332711111,48.4178,18.3137,48.5789333333,20.9929333333
765.70,14.7095333333,40.1191333333,38.4762666667,24.7134666667,10.6869333333,20.4776822222,48.4386666667,17.9292666667,48.1956666667,20.6984
766.01,14.4618,40.0164,38.413,24.6485333333,10.442,20.4555755556,48.5172666667,17.7689,48.2756666667,20.6974
766.32,13.9936,39.8662,38.1006666666,24.4066,9.92733333333,20.3331866667,48.4321333333,17.4694,48.0832666667,20.4305333333
766.64,13.9241333333,39.7139333333,38.1726,24.3285333333,9.55233333333,20.1677,48.6848666667,17.2158333333,47.9987333333,20.4214666667
766.95,13.4551333333,39.3429333334,37.8684666667,24.0193333333,9.1762,19.6934777778,48.3556666667,16.9102666667,47.8557333333,20.0288333333
767.26,13.3895333333,39.0720666667,37.8108,23.7477333333,9.19926666666,19.5895355555,48.1129333333,16.9605666667,47.6835333333,20.0724666667
767.57,13.7100666666,39.2364,38.1058666667,23.8966666667,9.61966666667,19.9531755556,48.3809333333,17.2843666667,47.9768666667,20.6264
767.88,13.5568,38.7992666667,37.9546,23.7138,9.54266666666,19.6297022222,48.1047333333,17.178,47.9509333333,20.637
768.20,13.1326,38.0356666667,37.6380666667,23.1757333333,9.26886666667,19.2334844445,47.6238,16.7725333333,47.5088666666,20.0465
768.51,13.0296666667,38.2703333333,37.8776666667,23.1332666667,9.12220000001,19.1284088889,47.9296666667,16.6722666667,47.7222666667,20.0351666667
768.82,13.1556,38.6612666666,37.9428,23.3428,9.32486666667,19.25826,47.8274666667,16.8954333333,47.8993333333,20.3347333333
769.13,12.9485333333,38.5694666667,38.0408666667,23.4325333333,9.06900000001,18.9763444444,47.7356666667,16.8980333333,48.1710666667,20.4606
769.44,12.9072666667,38.6233333333,38.0238,23.4201333333,9.21113333334,18.7373577778,47.5425333333,16.9743666667,48.0078,20.2387333333
769.76,12.8849333333,38.3412666667,37.8134666667,23.3017333333,9.31739999999,18.5056733333,47.2141333333,16.8451666667,47.5712666667,20.0814333334
770.07,12.9437333333,38.6386,37.9678666667,23.6465333333,9.53406666667,18.7502933333,47.289,17.0562333333,47.7671333333,20.1687333333
770.38,13.1198666666,39.2897333333,38.2882,23.9574,9.81113333334,19.3371955556,47.6643333333,17.4754333333,48.0624,20.3447666667
770.69,13.1155333333,39.6353333333,38.3028666667,24.2238,9.604,19.4278,47.8230666667,17.4963,48.3092666667,20.2326333333
771.00,13.1463333333,39.6688,38.2462,24.3694666667,9.35460000001,19.4800955556,47.5286666667,17.3800333333,48.1316,20.2357333333
771.32,12.9262,39.7270666667,38.3148,24.3404,9.03606666667,19.5097444445,47.6023333333,17.0413333333,48.0094666667,20.1083
771.63,13.0965333333,39.8245333333,38.3554666667,24.614,9.14899999999,19.7918111111,47.8114666667,17.2301666667,47.9560666667,20.2413
771.94,13.2224,39.8582,38.1028666667,24.9423333333,9.21080000001,19.9007822222,47.8413333333,17.3359666667,47.8458,20.3413666667
772.25,12.7507333333,39.4722666667,38.0431333333,24.7371333333,8.9374,19.6445822222,48.1638,17.0784666667,47.959,20.0865
772.56,13.6081333333,40.4351333333,38.8095333333,25.5129333334,9.98619999999,20.85382,48.8096666667,17.8229333333,48.5028,20.9158
772.87,14.1352666667,40.9416666667,39.3986,25.9067333333,10.4802666667,21.5368711111,49.2167333333,18.0490666667,49.0582666667,21.5173333333
773.18,14.0219333333,41.2292,39.5313333333,25.8154,10.2534666667,21.4500711111,49.3830666667,17.6254333333,49.254,21.7408
773.50,14.058,41.0098666667,39.3382,25.4442666667,10.2076666667,21.3036822222,49.2464666666,17.3454333333,48.8598666667,21.8334
773.81,14.3325333333,40.6372,39.2758,25.3873333333,10.1665333333,21.0248311111,49.0370666667,17.2604,48.4963333333,21.9574666667
774.12,13.9846666667,39.9951333333,38.9724666667,24.824,10.0193333333,20.8379466667,48.3840666667,16.838,47.8968666667,21.8065666667
774.43,14.4501333333,40.8796666667,39.995,25.367,10.6053333333,21.3792222222,49.5625333333,17.3660666667,48.8707333334,22.3672333333
774.74,14.5035333333,40.7802,40.3249333333,25.3963333333,10.7377333333,21.4965,49.9276666667,17.6018666667,49.0921333333,22.4055666667
775.05,14.8542,41.097,40.8676,25.6994,11.3936666667,22.0652266667,50.152,18.2198,49.2345333333,23.0516333333
775.36,14.5514,41.1524666667,41.1372,25.5698,11.3166666667,22.1898022222,50.3512666667,18.2713333334,49.6486,23.015
775.67,14.7684,40.6478,40.9218,25.5555333333,11.3453333333,22.0993511111,49.6761333333,18.3831333334,49.168,23.0244
775.98,13.8834666667,39.5898,39.9249333333,24.661,10.3726666667,21.0024111111,48.9022,17.6018666667,48.5871333333,22.1455
776.30,13.7272666667,39.2270666667,39.4214,24.7171333333,9.88786666667,20.7928088889,48.696,17.6067,48.3070666667,22.2512333333
776.61,14.083,39.2012,39.6302666666,25.2417333333,10.5226666667,21.4067844444,48.9595333333,18.2594333333,48.92,22.9265666666
776.92,14.4215333333,39.2172666667,40.0590666666,25.7164666667,10.9307333333,21.7517711111,49.2564,18.7740333333,49.5962666667,23.3701666667
777.23,14.7288,39.487,39.9408,25.9565333333,11.3165333333,22.3328333333,49.4378,18.9571,50.2710666667,23.9841333333
777.54,15.8933333333,39.9609333333,40.3965333333,26.8428666666,12.2613333333,23.0997088889,49.7161333333,19.7160666667,50.8027333333,24.7821666667
777.85,15.3677333334,39.1404666667,39.3298666666,26.3120666666,11.7891333333,22.4316022222,48.4535333333,19.1428666667,50.0898666667,23.9838333333
778.16,15.6853333333,39.5095333333,38.937,26.4454666667,12.1356666667,22.5678755556,48.1434,19.3385666667,49.9808,24.1991
778.47,15.3153333333,39.5519333333,38.5194666667,26.3988,11.5948666667,22.18302,48.1324666666,18.9870666667,50.246,24.0832333333
778.78,15.4658666667,38.9816666667,37.8913333333,25.9462,11.6811333333,22.0091955555,47.3822666667,18.8448,49.6733333333,23.9385
779.09,15.8543333333,39.2576,38.2261333334,26.0206666667,12.0415333333,22.2267622222,47.6356,19.1925333333,49.7422,24.2107
779.40,16.26,39.4984666667,38.5584666667,26.4329333333,12.5735333334,22.3981888889,47.9182,19.4570666667,49.6907333334,24.4801666667
779.71,16.1940666667,39.5645333333,38.5300666667,26.0974666666,12.789,22.2326511111,48.1018,19.4630333334,49.7402,24.3504
780.02,16.2398666667,39.6455333334,38.417,25.9376666666,12.734,22.1842844444,48.3146,19.5455333333,49.3882666667,24.1898
780.33,16.001,39.5328666667,38.1411333333,25.8978666667,12.6600666667,22.1413466667,48.1991333333,19.6508666667,48.9977333333,23.8659333333
780.64,14.3393333333,38.0394666667,36.9824,24.773,11.0342,20.5946911111,47.0105333333,18.1628,47.4468666667,22.153
780.95,12.9684,37.2454,36.1615333333,23.6584666667,9.82286666667,19.6343555556,46.5557333333,17.0897666667,46.7091333333,21.319
781.26,12.6522666667,37.0769333333,35.8755333333,23.1536,9.38059999999,19.3882244444,46.3180666667,16.7873666667,46.452,21.2712333333
781.57,12.4200666667,36.8226,35.8819333333,22.7945333333,8.98000000001,19.0492222222,46.5518666667,16.6722666667,46.4698666667,20.9952
781.88,12.1496,36.4935333333,35.846,22.3786,8.74373333333,18.5505333333,46.4210666667,16.1334666667,46.0748,20.4997333333
782.19,12.1708666667,36.9688,36.6611333333,22.7408666667,8.72366666666,18.8024466667,46.946,16.2422333333,46.3704,20.7521666667
782.50,11.5819333333,36.6695333333,36.233,22.5954666666,8.31466666667,18.4429044445,46.2762,15.3401333333,46.1382666667,20.4191333333
782.81,11.9828,37.2701333333,36.4712666667,22.8736666667,8.83339999999,18.9966533333,46.5747333333,15.5863,46.4138,20.7642
783.12,11.6451333333,36.6522666667,36.2159333333,22.4002,8.45253333333,18.9441888889,45.8683333333,14.9727333333,45.9374,20.2124
783.43,10.6739333333,36.0876,36.0992666667,21.5664,7.29313333334,18.0404555556,45.4492,13.9924333333,45.6797333333,19.1756666667
783.74,9.9372,35.5394666667,35.1989333333,20.8549333333,6.31993333333,17.3761755556,44.7354666667,12.9566,45.1302,18.3586333333
784.05,11.1466666667,36.5953333333,36.1437333333,21.6101333333,7.70053333333,18.43394,45.4962,13.9869333333,46.1498,19.6019666667
784.36,11.4888666667,36.8862,36.5835333333,21.9512,8.09599999999,18.55334,45.8542666667,14.2764666667,46.2810666667,19.8991666667
784.67,11.8511333333,37.1008,36.7937333333,22.4682666667,8.54446666667,19.0212933333,46.3714,14.8745,46.2061333333,20.1977666667
784.98,12.3834666667,37.6194666667,37.2454666667,23.271,9.0116,19.6028888889,46.7319333333,15.0903333333,46.5538,20.7004333333
785.29,13.0652666667,38.1948666667,37.6884,23.9558666667,9.42513333332,20.0334088889,47.4888,15.8296333333,47.4888,21.3792
785.60,13.1727333333,38.1802,37.2406666667,24.2046,9.68173333334,20.04758,47.862,15.9261,47.4755333333,21.4302666667
785.91,13.3572,38.4496666667,37.4478,24.1979333333,9.86893333334,20.5788888889,48.7894,16.5027333333,47.9486,21.5146
786.22,13.2274,37.8992666667,37.4168666667,23.7305333333,9.44393333333,20.5241177778,48.3846666667,16.3842666667,47.8434666667,21.4033333333
786.53,12.5652666667,37.4319333333,37.1680666667,23.1956,8.83013333334,19.9235666667,48.0504,15.6728666667,47.2061333333,21.0818
786.84,13.0202,37.3186,36.9314666667,23.5126666667,9.57580000001,20.2397466667,47.9362666667,16.2055666667,47.1164,21.4745
787.14,13.6041333333,37.5677333333,37.3355333333,24.1458666667,10.5418,20.5759355556,48.1093333333,16.9292,47.1145333333,22.0756666667
787.45,13.1623333333,37.522,37.235,24.0784,10.1379333333,20.2842222222,48.2286,16.8846666667,46.8267333333,21.6750333333
787.76,12.6418,37.4661333333,36.9846,23.8284666667,9.58786666666,19.8644511111,48.3818666667,16.6333333333,46.8549333333,21.1314666666
788.07,12.0604,37.3702,37.0296666667,23.1880666667,8.95586666667,19.30844,48.3584666667,15.779,46.9458,20.4103333333
788.38,11.3869333333,36.5516,36.3541333333,22.3025333333,8.64579999999,18.8103333333,47.4013333333,15.2712666667,46.1514,19.7477
788.69,11.4431333333,36.6074,36.5213333333,22.4772,9.11146666667,19.2408711111,47.3128,15.4819333333,45.8156666667,19.9381666667
789.00,11.2264,36.4612666667,36.4992,22.2258666667,9.01146666666,19.2069755556,47.3798666667,15.3213333333,45.8346666667,19.8352666667
789.31,11.7303333333,36.9465333334,37.1365333333,22.798,9.54613333333,19.6934733333,47.8455333333,15.6802666666,46.0907333333,20.2579333333
789.62,11.8752666667,37.5346666667,37.4290666667,23.3222,9.78286666666,19.6794311111,48.7146,15.7903333333,46.3718666667,20.6955666667
789.92,12.8526666667,38.5864,37.8205333333,24.208,10.5670666667,20.3370244445,49.455,16.8650666667,47.1361333333,21.3913666667
790.23,13.2814666667,39.3041333333,38.2283333333,24.7972,11.1130666667,20.7509022222,50.0660666667,17.1211,47.8744666667,21.6651666667
790.54,12.6090666667,38.9018,37.7560666667,23.9775333333,10.4658666667,20.0676422222,49.6348666667,16.4143666667,47.658,20.8192
790.85,12.6376666667,39.1167333333,37.8764666667,23.9806,10.6230666667,20.4473488889,49.4978,16.6456333333,48.0398666667,20.8077333333
791.16,13.2843333333,39.3628666667,38.2475333333,24.3504,11.4462,20.99394,49.7977333333,17.0650666666,48.2046,21.4429666667
791.47,14.2978666667,39.8656666667,38.9865333334,25.6838,12.9244,22.1550044445,50.2687333333,18.489,48.8034,22.9548
791.78,13.5445333333,40.077,39.0587333334,25.4884,12.1615333333,21.4329688889,50.7589333334,18.0275666667,49.4459333333,22.5488333333
792.08,13.5277333333,40.2786666667,38.6006,25.4746,11.9209333333,21.4274711111,50.742,17.8361333333,49.1546,22.3324
792.39,14.2801333333,40.8560666667,39.2347333333,25.9273333333,12.5552,22.0306911111,50.7522666667,18.4954,49.4293333333,22.7011333333
792.70,13.5766,40.1513333333,38.2906,25.3450666667,11.7882,21.4000133333,50.1315333333,17.9421333333,48.8625333333,21.7621333333
793.01,12.6832666667,39.3233333333,37.665,24.1592,10.8392666667,20.8482111111,49.393,17.3300333333,48.179,20.9850666667
793.32,12.4380666667,39.3218666667,37.8026666667,23.8182666667,10.5392,20.6558377778,49.7728,17.3075666667,48.3078,20.9189666667
793.62,11.7006666667,38.9184666667,37.5100666667,23.1428666667,9.48986666665,20.02606,49.3537333333,16.7858333333,47.6190666667,20.745
793.93,12.1994,39.8497333333,38.5178,23.9343333333,9.87013333332,21.2462977778,50.4507333334,17.4762,48.5247333334,22.1858666667
794.24,12.4010666667,39.0678666667,38.2561333333,23.6686666667,9.99320000001,21.0062644444,50.1073333333,16.9450666667,47.7598666667,22.4950666667
794.55,12.0480666667,38.8678666667,38.2617333333,23.5964,9.61699999999,20.7197622222,50.0166666667,16.8332,47.5458666667,22.3077
794.86,10.6532,37.7621333333,37.2194,22.0368,7.93293333334,19.2535422222,49.3401333333,15.1792,46.526,20.6900666667
795.16,11.3419333333,38.1208,37.5206666667,22.2815333333,8.26246666667,19.7586066667,49.6605333333,15.3215333333,46.4358666667,21.1012
795.47,10.9542666667,38.0516,37.8926,22.0344,8.57526666667,19.7245933333,49.8408,15.1193333333,46.8788,21.1399
795.78,9.78606666668,37.4949333333,37.2279333333,21.0554,7.70866666667,18.4758266667,49.4723333333,14.1082666667,46.1122,20.3305
796.09,9.86359999999,37.6823333333,37.4958,21.2988666667,8.02526666666,18.2244222222,49.5838,13.9492666667,46.3603333333,20.7293666667
796.40,9.79586666667,37.1608666667,36.9565333333,21.0672,8.01059999999,18.2268733333,49.1635333334,13.8341333333,46.1726666667,20.5304666667
796.70,9.78639999999,36.0128666667,36.3105333333,20.8996,8.26533333334,18.3201311111,48.7443333333,13.8090666667,45.6504666667,20.1974666667
797.01,8.59266666666,34.6692666667,35.3566,19.6302,7.38646666667,17.3497577778,47.8728666667,12.7398666667,44.6497333333,18.7094
797.32,8.81313333333,34.1959333333,34.9286666667,19.2477333333,7.22433333333,16.4746955556,47.5162,12.7075,44.2670666667,18.0383333333
797.63,10.0425333333,35.4178666667,36.1716666667,20.3474666667,8.01706666667,17.4650688889,48.6462666667,13.8579,45.7752666667,18.9315333333
797.93,10.0231333333,35.1700666667,35.8573333333,20.2246666667,7.92206666666,17.2977777778,48.1598666667,13.6140333333,46.0852,18.6290333333
798.24,9.96986666667,35.2495333333,35.9127333333,20.2813333333,8.04699999999,17.3381733333,48.0671333333,13.8192,46.2378666667,18.6968
798.55,10.0368,34.8816,35.5554,20.2602,8.4352,17.5425066667,47.7611333334,14.2408,45.699,18.6119666667
798.85,9.66046666666,34.2023333333,34.8270666667,19.1921333333,7.18940000001,16.8799644444,47.0468666667,13.6693666667,44.922,17.8885666667
799.16,10.9752666667,34.9032,35.6372,20.2583333333,7.917,18.0039777778,47.8629333333,14.7026666667,45.8173333333,18.8344
799.47,11.0840666667,34.6137333333,35.5352666667,19.7900666667,7.75066666667,18.0391066667,47.4998666666,14.5527666667,45.5419333333,18.9227666667
799.78,12.7906666667,36.4532,37.0769333333,21.5937333333,9.33193333333,19.5835844444,48.8435333333,16.1817333333,47.0532,20.5663666667
800.08,13.4622,37.6059333333,37.7959333333,22.5772666667,10.2203333333,20.56638,49.2166,16.7616333333,47.8196666667,21.353
800.39,15.2344,39.1979333333,38.6182,23.9770666667,11.493,22.0604288889,49.673,17.8733666667,48.7832,22.7031333333
800.70,14.8895333334,39.0825333333,38.1992,23.9688,11.1382666667,22.4647644445,49.3510666667,17.2205,48.4132,22.3038
801.00,14.2414666667,38.7891333333,37.4956666667,23.7222,11.0010666667,22.0948466667,49.1504,16.6666666667,47.9532,21.8336666667
801.31,14.0244666667,39.2671333333,37.2915333333,23.6159333333,10.6806,22.0495866667,49.6406,16.576,47.8116,21.4171
801.62,14.8852,39.7077333333,37.6548,24.2311333333,11.3638666667,22.6441777778,50.0696666667,17.2756333333,47.9818666667,22.1468666667
801.92,15.29,40.3634666666,38.0642666666,25.0244666667,11.5024666667,22.9507933333,50.1678,17.4913,48.2669333333,22.7708333333
802.23,15.3974,40.5369333333,38.5426,25.7323333333,12.0922,23.0839577778,50.2858,17.7405666667,48.4031333333,23.4553
802.54,14.3368,39.0176,37.6002,24.8350666667,11.3966,22.42994,49.144,17.0841666667,47.6351333333,22.8596333333
802.84,14.3489333333,38.4663333333,37.1568,24.6008,11.3164,22.3583333333,48.9146,17.2934,47.1218666667,22.5876333333
803.15,12.8950666667,37.5934666667,36.5443333333,24.0518,10.1868666667,21.3595311111,48.5992666667,16.1135333333,46.4583333333,21.5265
803.46,12.875,36.9781333333,36.2048666667,23.9383333333,9.95333333333,20.8585155556,48.4138666667,16.0187,46.1797333333,21.7901666667
803.76,13.2691333333,37.4948,37.1804666667,24.7609333333,10.9921333333,21.5608088889,49.5931333333,17.0663,47.0878,22.9051666667
804.07,13.7994666666,38.0508666667,38.0438,25.1624,11.9914,22.4193444444,50.3532,18.0543666667,47.6906666667,24.0465333333
804.38,13.8307333333,38.2871333333,38.3864666667,24.9040666667,11.9616,22.4797555555,50.9880666667,18.3439,47.939,24.0830666667
804.68,14.4635333333,38.7625333333,39.342,24.9285333333,12.7611333333,23.2823,51.4592666667,18.9949666667,48.9199333334,24.5135333333
804.99,14.3308,39.0168,39.0383333333,24.7576666667,12.4721333333,23.6602755556,51.5823333333,19.0706333333,48.9773333333,24.3128666667
805.30,15.465,39.4778,39.9071333333,25.3075333333,13.6052,24.8001111111,52.5966,20.4399,50.1429333333,25.4615
805.60,15.3947333333,38.955,39.7118,24.7784,13.3693333333,24.4797244445,52.5334666667,20.4972,50.3278666667,25.0341333333
805.91,16.1201333333,40.3039333333,40.5428666667,25.8053333333,13.8835333333,25.30288,53.3694,21.0603666667,51.198,25.9609666667
806.21,16.0336,41.2074666667,40.9219333333,26.4837333333,14.2261333333,25.7381422222,53.9333333334,21.1636,51.8186,26.4874
806.52,16.3278,41.0128,40.7795333333,25.9161333333,14.0254666667,25.2810422222,53.5081333333,21.2858,51.4244666667,25.9270666667
806.83,15.5276,41.4476,41.1274666666,25.2038,12.7770666667,24.90344,53.9884666667,20.8000333333,51.8856666667,25.0477333333
807.13,14.9824666667,40.9802,40.8168666667,24.4185333333,12.2287333333,24.6816488889,53.5744666667,20.3150666667,51.5986,24.6751666667
807.44,15.3166666667,41.2594666667,40.9838666667,24.7696666667,12.5776666667,24.9959444444,53.7110666667,20.6179,51.8457333333,24.9233333333
807.74,15.1020666667,41.0243333333,40.8084,24.9539333333,12.469,24.9379288889,53.4694,20.1801,51.8207333334,24.7337666667
808.05,15.1212666666,41.1974666667,40.2992,25.5906,12.3786666667,24.8614911111,53.6973333334,20.1012,51.7880666667,25.6713666667
808.35,15.9236666667,41.7134666667,41.2098666667,26.5368,13.3738666667,25.4515355555,54.2507333334,20.5359666667,52.3427333333,27.0605666667
808.66,14.6933333333,41.1348666667,40.9512,25.5485333333,12.2235333333,24.16544,53.5587333333,19.2240666667,52.1233333333,26.0826
808.97,15.4992,42.2419333333,41.7682,26.4212,12.8511333333,25.1568288889,54.2892666667,19.6997333333,53.1471333333,26.8570333333
809.27,14.9979333333,41.6217333333,41.51,25.7830666667,12.7758666667,24.4349555556,53.9683333333,19.7039333333,52.5526666667,26.1947
809.58,14.3199333333,41.3332666667,41.6177333333,25.3954666667,11.9466666667,23.8778644444,53.6978,19.4266333333,52.8445333333,25.6666666667
809.88,13.9025333333,41.138,41.2464666667,25.1309333333,11.6983333333,24.0701577778,53.532,18.8302,52.7100666667,25.6775
810.19,14.13,41.163,41.0989333334,25.5219333333,11.795,23.78352,53.2600666667,18.2646,52.7106,25.5679666667
810.49,14.2013333333,40.6002666667,40.9417333333,25.5586,11.1818666666,23.4910022222,52.9915333333,18.0286,52.2253333333,25.1432
810.80,13.9088666667,40.6618,41.4868666667,25.5156,10.6762666667,23.2070733333,53.8321333333,17.9519333333,53.0934666667,25.0310666667
811.10,13.1167333333,40.2265333333,41.9597333333,24.7859333333,9.76853333333,22.8366888889,53.7074,17.7153666667,53.3626666667,24.5642333333
811.41,12.4604,39.3749333333,41.8055333333,23.8888666667,9.57346666665,22.4979888889,53.1250666667,17.252,52.8075333333,23.2192666667
811.71,11.9443333333,38.8784666666,41.7901333333,23.3848,9.01233333334,22.0644266667,53.5286666667,16.8107666667,53.642,22.2530666667
812.02,12.075,38.5439333333,41.4249333333,23.4842,8.96513333334,22.0651377778,53.9988,16.7706666667,53.9677333333,21.8720666667
812.32,11.1762,37.1032,39.7843333333,22.1262666667,7.95073333335,20.8401577778,52.2856,15.6651666667,52.2343333334,20.7960333333
812.63,10.7926666667,36.798,39.4855333333,21.0497333333,6.7926,20.1193222222,51.5591333333,14.0053,52.0944,20.0210333333
812.93,10.2952,36.2024666666,38.5443333333,20.0633333333,5.73833333333,19.8937622222,50.6224,12.9588,51.0654,19.288
813.24,11.7078,37.0368666667,39.8354,21.9137333333,8.13793333334,21.2945977778,51.8518666667,15.1800666667,52.3149333333,20.9566333333
813.54,13.7152,37.6505333333,41.1258666667,23.4166666667,10.8466666666,23.2557,52.1488,17.4841333333,52.1096666667,22.9661666667
813.85,15.3148666667,38.9849333333,42.3133333334,24.9488,12.6208666667,24.6658244444,53.8408666667,18.9507666667,53.4603333333,24.1143
814.15,16.3268,39.1501333333,41.7376,25.4391333333,13.73,24.7624222222,53.9566666667,19.7498333333,52.729,24.4806666667
814.46,17.4690666667,39.6422666667,41.1188,25.8047333333,14.6172,25.1585311111,53.6358666667,20.3485,52.2604,24.9519333333
