wavelength,Back_CamPsif,Belly_CamPsif,Breast_CamPsif,Crissum_CamPsif,Crown_CamPsif,DorTail_CamPsif,Rump_CamPsif,Throat_CamPsif,WingTip_CamPsif
549.29,14.0701666666,39.1919333334,26.9507,36.93718,11.5896,10.8274333333,14.531,27.5799333333,13.3184333333
549.64,14.1055,39.2625333333,26.9835333333,37.0181066667,11.628,10.8555666667,14.5563666667,27.6309333334,13.3600666667
549.98,14.1221666667,39.3535333333,27.0258,37.1181933334,11.6741333333,10.9161333333,14.6102666667,27.6828666667,13.3994666667
550.32,14.1423333333,39.4054666667,27.0457333333,37.16446,11.7099333333,10.9214,14.6355666667,27.7244666667,13.4253666667
550.66,14.147,39.4727333333,27.1248666667,37.22318,11.7380666667,10.9457333333,14.6553,27.7794666667,13.4443333333
551.01,14.1721333333,39.5596666667,27.1594666667,37.2785733333,11.7581333333,10.9689,14.6979333333,27.8266,13.4852
551.35,14.1665666667,39.5677333333,27.1896,37.2816666667,11.7484666667,10.9931333333,14.7152,27.8194666667,13.4875666667
551.69,14.1337,39.5574666667,27.1512,37.2931866667,11.7244666667,10.9487333333,14.6856666667,27.8086,13.4542333333
552.03,14.1303333333,39.5476,27.1407333333,37.3045933333,11.7283333333,10.9668,14.689,27.8294,13.4781666666
552.38,14.1100666667,39.5387333333,27.1240333333,37.31912,11.7080666667,10.9712666667,14.6645333333,27.8162,13.4626
552.72,14.1349666667,39.5572,27.1203666667,37.3459666667,11.7554,11.0010333333,14.6965666667,27.8176,13.5023333333
553.06,14.0454666667,39.5080666667,27.0494666667,37.29102,11.6723333333,10.9159,14.6238666667,27.7620666667,13.4207
553.40,14.0223333333,39.5023333333,27.0550333333,37.2915266667,11.6686666667,10.9054333333,14.6032666667,27.7607333333,13.4219666667
553.74,14.0185333333,39.4716666667,27.0525,37.2653066666,11.6643333333,10.8871333333,14.5636333333,27.7506666667,13.4192333333
554.09,14.0039666667,39.4967333333,27.0522333333,37.29772,11.6420666667,10.8952,14.5555,27.7509333333,13.4076333333
554.43,13.9435666667,39.4573333333,26.9859333333,37.2783933333,11.5698,10.8281666667,14.5031333333,27.6962666667,13.3331666667
554.77,13.9359333333,39.5002666667,27.0298333333,37.3090066667,11.5620666667,10.8216,14.4945666667,27.6964666667,13.3132
555.11,13.8739,39.5019333333,26.9888333333,37.2803066667,11.5346,10.7695,14.4527,27.6808666667,13.2848666667
555.45,13.9190333333,39.5827333333,27.0469666667,37.3458533333,11.572,10.8368666667,14.5033333333,27.7188,13.3395333333
555.80,13.957,39.6756666667,27.1204666667,37.42676,11.6272,10.8984666667,14.5295,27.7697333333,13.3702333333
556.14,13.9498,39.6826,27.1301,37.4467066667,11.6507333333,10.8837333333,14.5389333333,27.7771333333,13.3783
556.48,13.9390333333,39.7291333333,27.1761,37.5158333333,11.6701333333,10.8933,14.5625,27.8291333333,13.4042666667
556.82,13.96,39.7907333333,27.2345,37.5810933333,11.7089333333,10.9222333333,14.586,27.8941333334,13.4362
557.16,13.9343,39.7539333333,27.1878333333,37.5293933334,11.6715333333,10.8955666667,14.5642333333,27.8485333333,13.4032
557.50,13.8942,39.7502666667,27.1261,37.5329066667,11.6266666667,10.8427,14.5288666666,27.8110666667,13.3688666667
557.85,13.9312,39.7421333333,27.1743333333,37.5712866667,11.6738,10.8861,14.5358666667,27.8264666667,13.4125
558.19,13.9775666667,39.7911333333,27.2287,37.58858,11.7014666667,10.9249333333,14.5576666667,27.8562,13.4491333334
558.53,13.9531666667,39.7173333333,27.1681,37.5290266666,11.6896,10.901,14.5310666666,27.8300666667,13.414
558.87,14.0237,39.7273333333,27.2194666667,37.5586066667,11.7356,10.9740666667,14.5927666667,27.8943333333,13.4705333333
559.21,14.0325333333,39.6934,27.2275333333,37.55316,11.7253333334,10.9714666667,14.5848,27.9028,13.4651333333
559.55,13.9828,39.6266,27.1719,37.49466,11.6675333333,10.9126,14.5723666667,27.863,13.4136
559.89,14.0004333334,39.7111333333,27.1788,37.5504866667,11.679,10.9115,14.5791333333,27.9147333333,13.4228666667
560.23,13.9720333333,39.7051333333,27.1636,37.5112866666,11.6578,10.9163,14.5619666667,27.8898666667,13.3824
560.58,13.9884,39.7396,27.1734333333,37.5585933333,11.6751333333,10.9312,14.5809333333,27.9016666667,13.4142
560.92,13.9404,39.7608,27.1943,37.5756533333,11.6609333333,10.8969666667,14.5502,27.9066,13.3907
561.26,13.9755666667,39.7574666667,27.2341666667,37.5921133333,11.687,10.9515666667,14.5845,27.9506,13.4084666667
561.60,13.9211,39.7488,27.1966,37.5633933334,11.6362,10.8949333333,14.5568,27.9460666666,13.3603333333
561.94,13.8613333333,39.6966,27.1362666667,37.5213466666,11.6052666667,10.8438333333,14.5165333333,27.8969333334,13.3202666667
562.28,13.8601,39.7271333334,27.1337666667,37.56044,11.6001333333,10.8411333333,14.5191333333,27.88,13.3365333333
562.62,13.7489666667,39.6561333333,27.0243333333,37.5106466667,11.5120666667,10.7433,14.4485333333,27.7819333333,13.2379
562.96,13.6504,39.6115333333,26.9638,37.4554933333,11.4351333333,10.6562,14.3718,27.6763333333,13.1769333333
563.30,13.6687666667,39.6434666666,26.9808666667,37.4798933333,11.4373333333,10.6685666667,14.3685666667,27.7062666666,13.2049666666
563.64,13.6565666667,39.6177333333,27.0034333333,37.4458733333,11.4328,10.6816333333,14.3905,27.6674,13.2257333333
563.99,13.6265666667,39.5521333333,26.9655666667,37.40798,11.3863333333,10.6374666667,14.3375333333,27.6018666667,13.2104
564.33,13.6018666667,39.5058,26.9124666667,37.3699533333,11.3437333333,10.6356666667,14.3333333333,27.5352,13.2111666667
564.67,13.6735,39.5236,26.9645666667,37.3960733333,11.3933333333,10.7009666667,14.3742,27.5619333333,13.2606333333
565.01,13.6699333333,39.5431333333,26.9786333333,37.4213,11.3888666667,10.6800666667,14.3761333333,27.5317333333,13.2718
565.35,13.7376666667,39.6075333333,27.0153333333,37.4707933333,11.4774,10.7414,14.4395666667,27.5912,13.3479
565.69,13.7520333333,39.6459333333,27.0319333333,37.5075066667,11.4998666667,10.7701666667,14.4698666667,27.6246666667,13.3839
566.03,13.7455666667,39.6228666667,27.0212,37.4895066667,11.4896666667,10.7787333333,14.4553333333,27.6259333333,13.3984666667
566.37,13.8084333333,39.6739333333,27.0857333333,37.5386666667,11.5414666667,10.8415,14.5087,27.6788666667,13.4622
566.71,13.8408666667,39.7095333333,27.1131333333,37.5676733333,11.5716666667,10.8678333333,14.5416333334,27.7456666667,13.4973
567.05,13.832,39.6987333333,27.1074666667,37.5521733334,11.5546,10.8539,14.5436333333,27.6958666667,13.4854
567.39,13.8525,39.6812666667,27.1039,37.5632933334,11.5489333333,10.878,14.5563333333,27.7064666667,13.4900666667
567.73,13.8578,39.6954,27.1178,37.5739266667,11.5400666667,10.8815666667,14.5718666667,27.71,13.4987666667
568.07,13.8156666667,39.6776,27.1208,37.5415266667,11.5268,10.8223333333,14.5208,27.6887333334,13.4515
568.41,13.7862666667,39.6836,27.0783333333,37.56098,11.4944666667,10.7841666667,14.5113,27.6897333333,13.4349666667
568.75,13.7698,39.6842,27.0515,37.54,11.4902666667,10.785,14.5237,27.6786,13.4363
569.09,13.7092,39.6291333333,27.0335,37.5004066667,11.4308,10.7518333333,14.4860333333,27.5890666667,13.3891333333
569.43,13.7181,39.6266666667,27.0191333333,37.5040933334,11.4154666667,10.7398,14.47,27.5749333333,13.3993
569.77,13.7222666667,39.647,27.0296333333,37.5009733333,11.4310666667,10.7239333333,14.4867,27.5492666667,13.3845
570.11,13.7341,39.6895333333,27.0463,37.51796,11.4434666667,10.7155666667,14.4954,27.5362,13.4250666667
570.45,13.7919333333,39.7349333333,27.0669,37.5712933333,11.5045333333,10.7672333333,14.5500666667,27.5704,13.4645333333
570.79,13.8035333333,39.7357333333,27.059,37.5625666667,11.5247333333,10.7794333333,14.5706333333,27.5717333333,13.4908
571.13,13.7767333333,39.7478,27.0041333333,37.5511533333,11.5126,10.7461333333,14.5379333333,27.524,13.4735
571.47,13.7943,39.7703333333,26.9952666667,37.5171133333,11.5565333333,10.7696,14.5685666667,27.5340666667,13.5029
571.81,13.8321333333,39.7592,27.0004333333,37.5239666667,11.5872666667,10.8214333333,14.6072333333,27.5448,13.5479666667
572.15,13.8328333333,39.7645333333,26.9994,37.4969466667,11.5865333333,10.8244666667,14.6117333333,27.5127333333,13.5519
572.49,13.8613,39.8138666667,27.0446333333,37.55224,11.6222,10.8626,14.6323,27.5529333333,13.5819
572.83,13.8903333333,39.8485333334,27.0792333333,37.57388,11.635,10.8715,14.6504333333,27.6046666667,13.6116666667
573.17,13.9206333333,39.8608,27.1047666667,37.5705866667,11.6645333333,10.8949,14.6798333333,27.6234666666,13.6326666667
573.51,13.9701,39.9261333333,27.1634666667,37.6626066667,11.6996666667,10.9453,14.7265,27.7200666667,13.6918
573.85,13.9789333333,39.907,27.1344333333,37.67544,11.7008,10.9584333333,14.7288333333,27.7156666666,13.6846666667
574.19,13.9772333333,39.8902666667,27.1413,37.66278,11.6993333333,10.9842,14.7302333333,27.6887333333,13.6830333334
574.53,14.0024666667,39.9316666667,27.1752333333,37.7303666667,11.7038,11.0008333333,14.7340333333,27.7313333333,13.6956
574.87,14.0098666667,39.9278666667,27.1952,37.74544,11.7225333333,11.0157,14.7485333333,27.7613333333,13.697
575.21,14.0805333333,40.0017333333,27.2746333333,37.8737333333,11.7811333333,11.0586333333,14.8091666667,27.8258666667,13.7599666667
575.55,14.1213333333,40.0631333333,27.3077333333,37.92106,11.8012666667,11.0659666667,14.8373666667,27.8586,13.7747666667
575.89,14.1625,40.1228,27.3554333333,37.9860533333,11.8380666667,11.0995666667,14.8777333333,27.9172,13.8191
576.22,14.1843,40.1268666667,27.3385333333,37.9511466667,11.8441333333,11.0922333333,14.8963333333,27.9231333333,13.8303333333
576.56,14.1881,40.1904666667,27.3522333333,38.0089733333,11.8519333333,11.1028666667,14.9224333333,27.9290666667,13.8322
576.90,14.2279333333,40.2406666666,27.4174666667,38.08982,11.9176,11.1741,14.994,27.9858,13.8981333333
577.24,14.2178333333,40.2416666667,27.4285,38.1042533333,11.9292,11.1827,15.0103,27.9534666667,13.9183666667
577.58,14.2597666667,40.3528,27.5319333333,38.1833266667,11.9718,11.1909,15.0531333333,28.0060666667,13.9391
577.92,14.2303,40.3947333333,27.5266333333,38.1819266667,11.9514666667,11.1149666667,15.0608333333,28.0016666667,13.9354
578.26,14.2698,40.4603333333,27.5646666667,38.2351066667,12.0186666667,11.1504,15.1203,28.0377333333,14.0021666667
578.60,14.3854333333,40.6161333333,27.6872333333,38.3670733333,12.0832,11.2261666667,15.2184,28.1481333333,14.1202
578.94,14.3348666667,40.6006666667,27.6529333333,38.3470933333,12.0218,11.2059666667,15.1743,28.0966,14.0624666667
579.28,14.3658333333,40.6559333333,27.7288,38.4005866666,12.0677333333,11.2548666667,15.2258666667,28.1424,14.1169666667
579.61,14.3970666667,40.6746,27.7682333333,38.42838,12.0752,11.2921333333,15.2497666667,28.1535333333,14.1467666667
579.95,14.4508,40.7604666667,27.8482666667,38.5410333333,12.134,11.3428666667,15.2997666667,28.2250666667,14.1948333333
580.29,14.5249,40.7596666667,27.8997333333,38.59002,12.2006666667,11.4054333333,15.3672333333,28.2684666667,14.2576
580.63,14.5182666667,40.7876,27.8892333333,38.6058066667,12.1692666667,11.3766333333,15.3512666667,28.2392,14.2438
580.97,14.5591333333,40.8044,27.9038333333,38.5833133333,12.1961333333,11.3760666667,15.3714333333,28.2685333333,14.2823666667
581.31,14.5682666667,40.7769333333,27.8713,38.5697533333,12.1832666667,11.3920333333,15.382,28.2695333333,14.3172333333
581.65,14.6750666667,40.8565333333,27.9735666667,38.7001933333,12.2636666667,11.4961666667,15.4319,28.3726666667,14.4095666667
581.98,14.6863333333,40.8442,27.9959333333,38.73746,12.263,11.5202,15.4501666667,28.3856,14.4206666667
582.32,14.6407666667,40.8536,27.9961,38.7261533333,12.2680666667,11.4906666667,15.4450333333,28.3532666667,14.3880666667
582.66,14.7127333333,40.9272666667,28.0913666667,38.8339866667,12.3483333333,11.5574,15.5200333333,28.4743333333,14.4590333333
583.00,14.7236666667,40.975,28.0637333333,38.90304,12.3521333333,11.5572333333,15.5435666667,28.4828666667,14.4631666667
583.34,14.7193,40.9898666667,28.0635333333,38.93704,12.3858666667,11.5707,15.5676,28.5043333333,14.4903666667
583.68,14.7260333333,41.0429333333,28.1177666667,38.9907466667,12.4160666667,11.6075,15.5835,28.5382,14.5181666667
584.01,14.6691666666,41.0532666667,28.0908666667,38.9696733333,12.3510666666,11.5358666667,15.5200333333,28.5012666667,14.4551666667
584.35,14.7146,41.1015333333,28.1607333333,38.9975466667,12.4184,11.5978666667,15.5831333333,28.5512666667,14.5031
584.69,14.7057333333,41.1764666667,28.1937333333,39.06814,12.407,11.6240333333,15.5928333333,28.5646,14.4874666667
585.03,14.7390666667,41.2335333333,28.2502666667,39.0964533333,12.4690666667,11.6718666667,15.614,28.5661333333,14.4880333333
585.37,14.7328333333,41.2386,28.2532666667,39.0589333333,12.4669333333,11.7039,15.6243333333,28.5324666667,14.4817
585.70,14.7277666667,41.2494666667,28.2641,38.9817266667,12.4669333333,11.7075333333,15.6020333333,28.4970666666,14.4844
586.04,14.7879666667,41.2031333333,28.2931,39.0000066667,12.524,11.7734666667,15.6398333333,28.5460666667,14.5324
586.38,14.8032,41.259,28.2759333333,38.9794133333,12.532,11.7937333333,15.6464,28.5373333333,14.5572
586.72,14.8499,41.2522,28.3152,38.94324,12.5772666666,11.85,15.6789,28.547,14.5979666667
587.06,14.9253333333,41.3261333333,28.4121666667,38.9990533333,12.6411333333,11.9117,15.7451333333,28.6003333333,14.6535
587.39,14.9568666667,41.318,28.4039,38.9948866667,12.6376,11.9428666667,15.7416666667,28.5816,14.675
587.73,15.0535666667,41.3728666667,28.4651333333,39.0470466667,12.7504,12.0761333333,15.8421,28.6800666667,14.7854333333
588.07,15.0963333333,41.4231333333,28.5089666667,39.1171266667,12.7858,12.0952666667,15.8523,28.7464,14.8295333333
588.41,15.1669333333,41.4817333333,28.5689333333,39.19456,12.8650666667,12.1723666667,15.9215666667,28.843,14.8810333333
588.74,15.1662666667,41.4982,28.6064,39.2181266667,12.8801333334,12.188,15.937,28.8921333333,14.9062333334
589.08,15.1632333333,41.5263333333,28.6129666667,39.2489666667,12.8992666667,12.2112333333,15.9568333333,28.9398666667,14.9024666667
589.42,15.1929333333,41.5685333333,28.6215666667,39.2938,12.9195333333,12.2297666667,15.9797333333,28.997,14.9092
589.76,15.1624666667,41.5454666667,28.5860333333,39.2322,12.8772,12.2343666667,15.9581333333,28.9624666667,14.9103
590.09,15.1965333333,41.5735333333,28.6509,39.2964266667,12.9285333333,12.2748,16.0070333333,28.9983333333,14.9497333333
590.43,15.1703666667,41.5958666667,28.6776333333,39.2976266667,12.9103333333,12.2653666667,15.9827,29.0454666667,14.9133333333
590.77,15.1945,41.6434666667,28.6945666667,39.3653666667,12.9475333333,12.3176,16.0425666667,29.0852,14.9607
591.11,15.1757666667,41.6830666667,28.7137666667,39.3695933333,12.9808,12.343,16.1115,29.0915333333,14.9706333333
591.44,15.1354333333,41.6815333333,28.6583,39.3472333333,12.9416666666,12.3163,16.0933333333,29.0679333333,14.9520333333
591.78,15.0873,41.6628,28.5890666667,39.2778466667,12.9096666667,12.3172,16.0965333333,29.0065333333,14.9232333333
592.12,15.0187666667,41.5544,28.5417333333,39.1902333333,12.8476666666,12.2836333333,16.0208,28.9166666667,14.8776666667
592.46,15.0507,41.5652666667,28.567,39.22958,12.8547333333,12.3416666667,16.0688666667,28.9341333334,14.9187666667
592.79,15.1182,41.6058,28.6408,39.2870066667,12.8986,12.3840666667,16.1349333333,28.9889333333,14.9991333333
593.13,15.1592333334,41.6099333333,28.6814333333,39.3161133333,12.9492,12.4542666667,16.1794,29.0285333333,15.0575
593.47,15.1708333333,41.7314666666,28.7452,39.4044333333,12.9740666667,12.4682333333,16.1924666667,29.0398666667,15.0492333333
593.80,15.1572333333,41.6846,28.7178666667,39.3298066667,12.9674666667,12.4693,16.1653666667,29.041,15.0418333333
594.14,15.1314333333,41.7226666667,28.7306666667,39.3161533334,12.9522,12.4968666667,16.1578333333,28.9843333333,15.0692666667
594.48,15.0693,41.5614,28.6421666667,39.1517866667,12.8690666667,12.4315,16.0546,28.8926,14.9828
594.81,15.0807,41.5019333333,28.586,39.11876,12.8312,12.4117666667,16.0148333333,28.8957333334,14.9875
595.15,15.1354333333,41.5714666667,28.6736,39.19536,12.8872666667,12.467,16.0665,28.9395333333,15.0488
595.49,15.1148333333,41.5376,28.6719,39.1739266667,12.8653333333,12.461,16.0256666667,28.9380666667,15.0255
595.82,15.1379333333,41.5918,28.6890333333,39.18088,12.8874666667,12.4978666667,16.0558333333,28.9512666667,15.064
596.16,15.0835,41.572,28.6352666667,39.1388333333,12.8828,12.4773333333,16.0266666667,28.9222666667,15.0352333333
596.50,15.0209,41.5722666667,28.6072,39.0971866667,12.8365333333,12.4553666667,15.9601666667,28.8770666667,14.9856666667
596.83,14.9569,41.5529333333,28.5563666667,39.0550866667,12.7832,12.4019666667,15.9156666667,28.8253333333,14.9224333333
597.17,14.9544,41.5079333333,28.5878666667,39.0548333333,12.8034,12.4102,15.9250666667,28.8580666667,14.9259
597.51,14.9061666667,41.5387333333,28.5509333333,39.09194,12.7432,12.3686666667,15.8914333333,28.8208,14.8938666667
597.84,14.9998333333,41.5889333333,28.6116666667,39.1972733333,12.8162666667,12.4301666667,15.9614,28.9044,14.9476333333
598.18,15.0130333333,41.7066666667,28.6866333333,39.2913,12.8459333333,12.4699,15.9793333333,28.9508,14.9702333333
598.52,15.0487666667,41.7690666667,28.7634,39.34292,12.9086,12.5579,16.0137,28.9880666667,15.0128
598.85,15.0048666667,41.6991333333,28.7280333333,39.3072666667,12.8887333333,12.5467,15.9793,28.9385333333,14.9686666667
599.19,14.9743333333,41.7053333333,28.7077,39.32302,12.8562,12.5263666667,15.9651666667,28.9318666667,14.9471
599.53,14.9933,41.7694666667,28.7736666667,39.3859066667,12.8894,12.5447666667,15.9993666667,28.9599333333,14.9471
599.86,15.0261666667,41.8176666667,28.8444333333,39.4130466667,12.9056,12.5905333333,16.0342,29.0208,14.9914333333
600.20,15.0746,41.8324,28.8831333333,39.4611,12.9786,12.6533666667,16.0970666667,29.0516666667,15.0526
600.53,15.1452,41.8523333333,29.0049,39.5181333333,13.0769333333,12.7415333333,16.1491,29.1249333333,15.1289
600.87,15.2363,41.9185333333,29.0353,39.62342,13.1549333333,12.8057333333,16.2418,29.1717333334,15.2458666666
601.21,15.2441666667,41.8388666667,29.0566666667,39.53802,13.1926,12.8337333333,16.2768333333,29.1879333333,15.2531333333
601.54,15.1302333333,41.7612,28.9564666667,39.4566133333,13.0941333333,12.7304666667,16.1978,29.0778,15.1961333333
601.88,15.1365666667,41.7282,28.9226666667,39.4419866667,13.0982666667,12.7539,16.2158,29.0795333334,15.2296
602.21,15.0724,41.6476,28.8693666667,39.3509466667,13.025,12.6537333333,16.1895,28.9826,15.1516333333
602.55,15.0793666667,41.6501333333,28.8463,39.3168666667,13.0360666667,12.6836,16.1966666667,28.9658666667,15.1737666667
602.88,15.2017333333,41.7832,28.9806333333,39.4254666667,13.1818,12.8006333333,16.3084333333,29.0578666667,15.3161
603.22,15.2114,41.7764666667,28.9427333333,39.4290333334,13.2083333333,12.8158666667,16.3350666667,29.0565333334,15.3522666667
603.56,15.2375,41.8358666667,28.9443666667,39.4907066667,13.2306666667,12.8415666667,16.3722333333,29.0792,15.3770333333
603.89,15.2611,41.8679333334,28.9306,39.5284866667,13.243,12.8431666667,16.3696,29.0830666667,15.4015666667
604.23,15.2507333333,41.873,28.8863333333,39.5233466667,13.2142666667,12.8516,16.3679333333,29.0754,15.4055333333
604.56,15.1826666667,41.8294666667,28.7958,39.4382466667,13.1375333333,12.7926,16.2831,29.0112,15.3084333333
604.90,15.2129333333,41.891,28.8121666667,39.5250933333,13.1881333333,12.8123333333,16.2945333333,29.0366,15.3416
605.23,15.2511666667,41.9304,28.8712,39.5767133333,13.2390666667,12.8694666667,16.3423333333,29.1078,15.3810666667
605.57,15.2281333333,41.9346,28.8767,39.5654533333,13.2249333333,12.8472333333,16.3292,29.0774,15.3520666667
605.90,15.2293666667,41.9764666667,28.8987666667,39.6329333333,13.2435333333,12.8804333333,16.3298666667,29.1305333333,15.3770333333
606.24,15.2641666667,42.0191333333,28.9504333333,39.66918,13.2392,12.8912,16.3695,29.1971333333,15.3981666666
606.58,15.2634666667,41.9847333333,28.9641,39.6833,13.2368666667,12.8926333333,16.3895666667,29.2056,15.3812
606.91,15.2205333334,41.9013333333,28.8979333333,39.6268133333,13.1704666666,12.8475333333,16.339,29.1585333333,15.3405
607.25,15.1989666667,41.8275333333,28.8716666667,39.5715666667,13.1296666667,12.7829666667,16.2909333333,29.1164666667,15.3399666667
607.58,15.1906666667,41.7472,28.828,39.5150066666,13.104,12.7782,16.3012,29.0971333333,15.3333666667
607.92,15.1883,41.6977333333,28.7799333333,39.47402,13.1107333333,12.7581,16.3181666667,29.0429333333,15.3543
608.25,15.1802666667,41.6668,28.7661,39.4667733333,13.0876666667,12.7693333333,16.3498333334,29.0588666667,15.3860666667
608.59,15.1463,41.5920666667,28.6991333333,39.4328066667,13.0148,12.7293333333,16.3300666667,28.9906666667,15.3855
608.92,15.1265,41.5391333333,28.6329333333,39.4187533333,12.9802,12.7080333333,16.3216666667,28.9280666667,15.3662333333
609.26,15.1161,41.494,28.5429,39.4025,12.9551333333,12.6676666667,16.2962666667,28.8726666667,15.3646
609.59,15.0911666667,41.4340666667,28.4827666667,39.4046133333,12.8988666667,12.6333666667,16.2551333333,28.8477333333,15.3410666666
609.93,15.0642333333,41.354,28.4314333333,39.3863333333,12.8697333333,12.5978333333,16.2208666667,28.7743333334,15.3211666667
610.26,15.0082666667,41.2858666667,28.3208,39.34768,12.785,12.5239666667,16.1610333333,28.6954666667,15.2693666667
610.60,15.0083666667,41.3121333333,28.3258,39.35954,12.7776,12.5051333333,16.1605666667,28.7088666667,15.2736666667
610.93,15.0059666667,41.2732666666,28.2909333333,39.3987266667,12.7962666667,12.5228333333,16.1779333333,28.7116,15.2626333333
611.27,14.9689666667,41.2734,28.2939666667,39.4234733334,12.7567333333,12.4728,16.1588,28.6748666667,15.2197
611.60,14.9294,41.3244,28.2803666667,39.48822,12.6999333333,12.4127,16.128,28.6677333333,15.1624666667
611.93,14.9879666667,41.3960666667,28.3578,39.5741666667,12.7772666667,12.4919333333,16.1833666667,28.7136666667,15.2427
612.27,15.0156,41.44,28.3851333333,39.6074866667,12.7910666667,12.5220666667,16.2063333333,28.7214,15.2537333333
612.60,14.9972,41.4141333333,28.3276666667,39.60916,12.7844,12.457,16.1581333333,28.7306666667,15.214
612.94,15.0157333333,41.4286666667,28.3803,39.63272,12.8274666667,12.4767,16.1809666666,28.816,15.2238333333
613.27,15.1162333333,41.5281333333,28.4541,39.6909533333,12.9690666667,12.5945666667,16.3016333333,28.8795333333,15.3563666667
613.61,15.1144,41.6210666667,28.4940666667,39.7884133333,12.9934,12.5797666667,16.328,28.9753333333,15.3904
613.94,15.0831666667,41.7236666667,28.5206333333,39.8453066667,12.9894,12.5744333333,16.2996,29.0292666667,15.3825333333
614.28,15.1019333333,41.7612,28.5672333333,39.9173533333,13.0428,12.6030333333,16.3393333333,29.0443333333,15.4253666667
614.61,15.0676333333,41.7832666667,28.5518666667,39.88376,13.0225333333,12.5484666667,16.3009666667,29.0090666667,15.4264333333
614.94,15.0836,41.8256,28.5387333333,39.9069133333,13.0713333333,12.5668666667,16.3225,29.0764666667,15.4587333333
615.28,15.1425333333,41.8650666667,28.6330666667,39.9445866666,13.1283333333,12.6219,16.3905333333,29.1382,15.5181
615.61,15.0756333333,41.8760666667,28.5732,39.91858,13.0750666667,12.5237666667,16.3338333333,29.108,15.4464333333
615.95,15.0327666667,41.8751333333,28.5671666667,39.8774933333,13.0928666667,12.5114,16.3009333333,29.1191333334,15.4416
616.28,15.1053666667,41.9668,28.6296666667,39.9095066667,13.1923333333,12.6078333333,16.3997,29.1778666667,15.5322333333
616.61,15.1233,42.0090666667,28.5866,39.9485466667,13.1806666667,12.6075333333,16.441,29.1597333333,15.5795
616.95,15.1403333333,42.0641333333,28.5986333333,39.99762,13.1706,12.5393666667,16.4204333333,29.1694,15.5380333333
617.28,15.1224666667,42.015,28.5175,39.91794,13.1986,12.5496333333,16.4461,29.0976,15.5434
617.62,15.1388666667,41.9068,28.4825,39.8556733333,13.2098666667,12.5132333333,16.4623,29.048,15.5471333333
617.95,15.2166666666,41.9796,28.5472333333,39.9123733333,13.2558666667,12.5665666667,16.5268,29.1184,15.5896333333
618.28,15.2777333333,42.0214,28.5493333333,39.9761,13.2948,12.6175,16.5806333333,29.1705333333,15.6152666667
618.62,15.2861666667,42.0344,28.5967333333,40.0252266667,13.3181333333,12.6188333333,16.5965666667,29.1875333333,15.6778666667
618.95,15.2566,41.9870666667,28.5123666667,39.99256,13.3091333333,12.5898,16.5669,29.1612,15.6523666667
619.28,15.314,41.9574,28.5198333333,39.98836,13.3226666667,12.5766666667,16.6035666667,29.1408666667,15.6645666667
619.62,15.3465,41.9084,28.4518666667,39.9908066667,13.3095333334,12.5637333333,16.6303,29.1363333333,15.6763
619.95,15.3452333333,41.9017333333,28.5044333333,40.0114866667,13.2776666667,12.5605333333,16.6248666667,29.1191333333,15.7128
620.28,15.3485,41.8790666667,28.5233666667,39.9887,13.2948,12.5543333333,16.5935,29.1146666667,15.6998666667
620.62,15.3417666667,41.8489333333,28.5126333333,39.9454333333,13.2913333333,12.5599333333,16.5976666667,29.0907333334,15.7077333333
620.95,15.3540333333,41.8924,28.5422333333,40.0048066667,13.2730666667,12.5481,16.5585666667,29.1184,15.6907
621.28,15.4339333333,42.0125333333,28.6085666667,40.1308266667,13.3443333333,12.6338666667,16.6213,29.1855333333,15.774
621.62,15.4418333333,42.0445333333,28.6100333333,40.19108,13.365,12.6269,16.6145,29.1846666667,15.8126333333
621.95,15.3796666666,42.0198,28.6284333333,40.1426,13.3275333333,12.6117333333,16.5652333333,29.1490666667,15.7645666667
622.28,15.4217333333,42.0028666667,28.6126333333,40.0792133333,13.3149333333,12.6362,16.5567666667,29.0818,15.7094333334
622.62,15.5232,42.0987333333,28.7335333333,40.2003666667,13.417,12.7439,16.6528666667,29.1348666667,15.8076666667
622.95,15.5054,42.1649333333,28.7918,40.2688133333,13.4686,12.7991666667,16.6801,29.1805333333,15.8293333333
623.28,15.6263,42.324,28.968,40.4291466667,13.6147333333,12.9289333333,16.8031666666,29.2902666667,15.9418333333
623.62,15.6928,42.3679333333,28.9706333333,40.4489,13.6786,12.9895333333,16.8288666667,29.3675333333,15.9682
623.95,15.7130666667,42.4295333333,29.0365,40.5109933333,13.6851333333,13.0227666667,16.8503333333,29.4195333333,15.9794333333
624.28,15.7117333333,42.3656,29.0465,40.47158,13.7238666667,13.056,16.8521,29.402,16.0366333333
624.62,15.7852333333,42.468,29.1281333333,40.53702,13.7994666667,13.1267666667,16.8867333333,29.4510666667,16.0910666667
624.95,15.7273666667,42.3888,29.0785,40.40848,13.7718666667,13.1044,16.8748,29.4107333333,16.0659
625.28,15.7415333333,42.3231333333,29.0444333333,40.3432266667,13.7895333333,13.1441666667,16.8587666667,29.4141333333,16.0551333333
625.61,15.8618,42.4148666667,29.1840666667,40.4557066667,13.8966,13.2548333333,16.9642333333,29.4773333333,16.1859333334
625.95,15.8695666666,42.4746,29.2094,40.5093,13.9079333334,13.2934333333,17.0101,29.5748666667,16.2317
