wavelength,Back_DigHumm,Belly_DigHumm,Breast_DigHumm,Crissum_DigHumm,Crown_DigHumm,DorTail_DigHumm,Rump_DigHumm,Throat_DigHumm,WingTip_DigHumm
575.89,6.6466,6.74186666667,6.5312,7.20993333333,5.31413333333,7.63273333333,6.71546666667,5.4438,8.64413333333
576.22,6.6832,6.77046666667,6.55646666667,7.22326666667,5.34933333333,7.65933333333,6.72573333333,5.47533333333,8.6306
576.56,6.68293333333,6.7596,6.5596,7.2295,5.3436,7.66953333333,6.7252,5.4742,8.634
576.90,6.72933333333,6.7818,6.6022,7.26163333333,5.38926666666,7.69993333333,6.75646666667,5.50053333333,8.66253333334
577.24,6.65133333333,6.70106666667,6.5182,7.1704,5.3208,7.62853333333,6.6696,5.4086,8.57073333333
577.58,6.604,6.64546666667,6.44666666666,7.1234,5.26546666667,7.5792,6.6158,5.35253333333,8.51966666667
577.92,6.63453333333,6.68486666667,6.4792,7.12453333333,5.2804,7.5916,6.63313333333,5.36893333333,8.54726666667
578.26,6.62906666667,6.6748,6.4722,7.09036666666,5.25953333333,7.58013333333,6.6124,5.35206666667,8.51726666667
578.60,6.5984,6.60213333333,6.39626666666,7.0336,5.176,7.518,6.53406666667,5.278,8.46966666666
578.94,6.64873333333,6.64593333333,6.4342,7.07863333333,5.228,7.57353333333,6.58133333333,5.30133333333,8.48193333333
579.28,6.65986666667,6.65953333334,6.4278,7.0604,5.2048,7.57006666667,6.5898,5.29186666667,8.4586
579.61,6.7732,6.7834,6.52746666667,7.15066666667,5.3204,7.68026666667,6.6926,5.40933333333,8.53933333333
579.95,6.82073333333,6.80426666667,6.59753333333,7.21793333333,5.35346666667,7.7508,6.7538,5.45546666667,8.58133333333
580.29,6.86553333333,6.8102,6.64073333333,7.2248,5.3576,7.75813333333,6.76526666666,5.4662,8.57626666667
580.63,6.82186666667,6.74166666666,6.59133333333,7.18906666667,5.27066666667,7.7028,6.7206,5.4242,8.54586666667
580.97,6.91746666667,6.80713333333,6.67086666667,7.27783333333,5.36726666667,7.77186666667,6.80106666667,5.52526666667,8.63326666667
581.31,7.0166,6.87426666667,6.7564,7.3795,5.45126666667,7.87493333333,6.8714,5.61813333333,8.70553333333
581.65,6.9778,6.82226666667,6.7282,7.36453333333,5.42293333333,7.83126666667,6.83926666667,5.6034,8.6642
581.98,6.9448,6.78993333333,6.68806666667,7.34016666667,5.40346666667,7.83266666667,6.8084,5.56606666667,8.65393333333
582.32,6.9044,6.73546666667,6.69073333333,7.2906,5.38373333333,7.8068,6.76393333333,5.5456,8.59706666667
582.66,6.81046666667,6.66413333333,6.6292,7.20106666667,5.29826666666,7.71313333333,6.65693333333,5.45866666666,8.53313333333
583.00,6.81326666667,6.6654,6.6256,7.2083,5.31486666666,7.6902,6.6156,5.44506666667,8.551
583.34,6.73493333333,6.60493333333,6.58793333333,7.16806666667,5.25726666667,7.59933333333,6.54053333333,5.38153333334,8.49533333333
583.68,6.69006666667,6.5164,6.5282,7.09266666667,5.2018,7.53073333333,6.46606666667,5.30926666667,8.42253333333
584.01,6.7138,6.54666666667,6.53986666667,7.1281,5.2428,7.554,6.4946,5.33613333333,8.416
584.35,6.70966666667,6.56913333333,6.5454,7.10623333333,5.26246666667,7.56653333334,6.49846666667,5.3186,8.3942
584.69,6.74073333333,6.626,6.59533333333,7.14693333333,5.282,7.58553333333,6.54666666667,5.34626666667,8.43613333333
585.03,6.70273333333,6.6326,6.61606666667,7.12266666667,5.27513333333,7.55266666667,6.5506,5.3346,8.4194
585.37,6.72433333333,6.6644,6.64493333333,7.177,5.3086,7.5852,6.58453333333,5.338,8.4356
585.70,6.7434,6.66833333333,6.66793333333,7.18446666667,5.31686666667,7.58146666667,6.59366666667,5.3718,8.39746666667
586.04,6.7452,6.68313333333,6.66626666667,7.21863333333,5.35253333333,7.592,6.6354,5.3812,8.40726666667
586.38,6.7616,6.6918,6.701,7.2509,5.3604,7.62613333333,6.67013333333,5.42126666667,8.43633333333
586.72,6.8358,6.77773333333,6.78226666667,7.32333333333,5.41253333334,7.7168,6.76893333333,5.4856,8.5072
587.06,6.88166666667,6.807,6.8042,7.32473333333,5.43993333333,7.74673333334,6.79826666667,5.51586666667,8.54046666667
587.39,6.89646666667,6.8788,6.83986666667,7.36733333333,5.48626666667,7.78533333333,6.82273333333,5.5596,8.57466666667
587.73,6.8506,6.83746666667,6.8168,7.34643333333,5.46533333333,7.74586666667,6.7976,5.5294,8.57193333334
588.07,6.81866666667,6.80246666667,6.74406666667,7.3579,5.4544,7.72533333333,6.7566,5.52933333333,8.53166666667
588.41,6.77093333333,6.70953333333,6.69,7.29813333333,5.4028,7.67273333333,6.67513333333,5.46306666667,8.45093333333
588.74,6.74513333333,6.62653333333,6.62826666667,7.2586,5.36733333333,7.64226666667,6.62326666667,5.41426666667,8.40053333333
589.08,6.75466666667,6.6112,6.59626666667,7.22336666667,5.377,7.6268,6.59966666667,5.40806666667,8.38666666667
589.42,6.79953333333,6.64313333333,6.61606666667,7.24723333333,5.4146,7.686,6.6594,5.4416,8.441
589.76,6.78226666667,6.62126666667,6.5788,7.24106666667,5.38186666666,7.6646,6.64913333333,5.41733333333,8.4476
590.09,6.85793333333,6.64086666666,6.6092,7.31206666667,5.44713333333,7.73873333333,6.7022,5.46933333333,8.47246666667
590.43,6.79573333333,6.54486666667,6.5348,7.24383333333,5.40793333333,7.66633333333,6.65193333334,5.43813333333,8.39306666667
590.77,6.78493333333,6.52326666667,6.51633333333,7.25213333333,5.41346666667,7.63253333333,6.6532,5.41186666666,8.36453333333
591.11,6.722,6.40733333333,6.41726666667,7.18393333333,5.31426666666,7.52786666667,6.6008,5.3482,8.29413333333
591.44,6.723,6.38073333333,6.385,7.18606666667,5.2968,7.51786666667,6.57926666667,5.3598,8.26066666667
591.78,6.75613333333,6.3768,6.4554,7.1976,5.29813333333,7.5344,6.6118,5.377,8.303
592.12,6.8036,6.41533333333,6.48133333333,7.2476,5.36353333333,7.57566666667,6.67313333333,5.44133333333,8.3368
592.46,6.8462,6.45993333333,6.53546666667,7.32316666667,5.41733333333,7.6364,6.738,5.4888,8.40706666667
592.79,6.86246666667,6.49493333333,6.5728,7.3591,5.40946666667,7.6662,6.7894,5.50013333333,8.45233333333
593.13,6.87266666667,6.53986666667,6.63213333333,7.43186666667,5.44566666667,7.7106,6.8142,5.53993333333,8.50226666667
593.47,6.91533333333,6.58086666667,6.65653333333,7.44466666667,5.48373333333,7.7534,6.8146,5.5792,8.51813333333
593.80,6.81686666667,6.51286666667,6.58486666667,7.3642,5.42426666667,7.66946666666,6.7498,5.49053333333,8.47806666667
594.14,6.8552,6.5688,6.65686666667,7.42346666667,5.4674,7.7428,6.7906,5.53266666667,8.55893333333
594.48,6.86186666667,6.563,6.64553333333,7.42703333333,5.4688,7.78966666667,6.80153333333,5.54273333333,8.598
594.81,6.944,6.69513333333,6.736,7.52413333333,5.57533333333,7.90273333333,6.86113333333,5.628,8.69686666667
595.15,6.95793333333,6.7072,6.75826666667,7.5182,5.60286666667,7.931,6.8832,5.64833333333,8.7308
595.49,6.98246666667,6.772,6.75366666667,7.55206666667,5.64213333333,7.9598,6.9024,5.68573333334,8.77973333333
595.82,6.92906666667,6.77133333333,6.70986666667,7.52623333333,5.5876,7.9526,6.8848,5.6462,8.77973333334
596.16,6.9854,6.8382,6.75826666667,7.56813333333,5.62426666667,8.01646666667,6.92653333333,5.71773333333,8.83433333333
596.50,7.053,6.88993333333,6.8232,7.63956666667,5.68813333333,8.10466666667,6.95766666667,5.79693333333,8.91
596.83,7.019,6.85886666667,6.7812,7.5878,5.63853333333,8.0468,6.8984,5.74813333334,8.859
597.17,7.07893333333,6.90453333334,6.8388,7.641,5.7028,8.1098,6.9492,5.811,8.89906666667
597.51,7.19193333333,7.00113333333,6.9108,7.71883333333,5.77366666667,8.1902,7.0382,5.89613333333,8.96113333333
597.84,7.2678,7.04413333333,6.96306666667,7.79193333333,5.83306666667,8.2452,7.10273333333,5.9444,8.99366666666
598.18,7.33233333333,7.09313333334,7.01613333333,7.857,5.90506666667,8.3132,7.1552,5.99826666667,9.03553333334
598.52,7.3442,7.0858,7.01113333333,7.85516666667,5.90453333333,8.30213333333,7.1844,5.9914,9.03833333333
598.85,7.37613333333,7.14066666667,7.04826666666,7.90713333333,5.9482,8.3198,7.2106,6.00993333333,9.07766666668
599.19,7.42426666666,7.17506666667,7.109,7.97033333333,6.0104,8.36186666667,7.25746666667,6.0564,9.0976
599.53,7.45493333333,7.19346666667,7.12286666667,7.95656666666,6.06306666667,8.40106666667,7.25126666667,6.05993333333,9.08859999999
599.86,7.47273333333,7.21466666666,7.1262,7.95983333333,6.10106666667,8.3796,7.2384,6.052,9.10146666667
600.20,7.37713333333,7.137,7.07266666667,7.87973333333,6.07286666667,8.27373333333,7.2002,5.99386666667,9.03846666668
600.53,7.4552,7.1952,7.14593333333,8.00226666667,6.16673333333,8.3694,7.28473333333,6.06406666667,9.10360000001
600.87,7.459,7.1834,7.15886666666,7.99116666667,6.1464,8.342,7.2888,6.04006666667,9.12313333333
601.21,7.41353333333,7.13393333333,7.11553333333,7.93606666667,6.11213333333,8.3056,7.22386666667,5.99653333333,9.09800000001
601.54,7.3606,7.09946666667,7.06766666667,7.8782,6.07666666667,8.26233333333,7.17853333334,5.95973333333,9.07299999999
601.88,7.3736,7.11806666667,7.09506666667,7.85943333333,6.0806,8.28406666667,7.18346666667,6.00466666667,9.09299999999
602.21,7.38273333333,7.13546666667,7.12146666667,7.87823333333,6.09833333333,8.3414,7.19693333333,6.04433333333,9.13166666667
602.55,7.3638,7.1266,7.08646666667,7.87333333333,6.0808,8.34886666667,7.20206666667,6.0422,9.14573333333
602.88,7.3824,7.1638,7.12566666667,7.89203333333,6.09426666667,8.39413333333,7.24413333333,6.03753333333,9.19686666667
603.22,7.40186666667,7.20986666666,7.1762,7.952,6.11126666667,8.39473333333,7.28606666667,6.08393333333,9.26773333332
603.56,7.37426666667,7.21233333334,7.18346666667,7.95886666667,6.09553333333,8.41686666667,7.29533333333,6.0758,9.26326666666
603.89,7.3946,7.24806666667,7.19866666667,7.99346666667,6.09586666667,8.45806666667,7.31866666666,6.1008,9.26093333333
604.23,7.3784,7.23366666667,7.15846666666,7.9544,6.08026666666,8.42366666666,7.31753333333,6.08113333333,9.27806666666
604.56,7.38846666667,7.2658,7.16433333333,7.973,6.10693333333,8.44233333333,7.33513333333,6.1118,9.30306666667
604.90,7.35113333333,7.2878,7.1916,7.99533333333,6.09946666667,8.44586666667,7.33926666667,6.1164,9.31246666667
605.23,7.3442,7.29706666666,7.20013333334,8.0012,6.08293333333,8.45613333333,7.32553333333,6.09666666667,9.30666666667
605.57,7.34013333333,7.33286666667,7.2088,8.02343333333,6.09486666667,8.43906666667,7.32966666667,6.09246666667,9.32993333333
605.90,7.328,7.3194,7.19846666667,8.0086,6.086,8.3892,7.28713333333,6.05846666667,9.28419999999
606.24,7.33973333333,7.36226666667,7.24226666667,8.03046666667,6.10713333333,8.4326,7.3164,6.08986666667,9.30086666666
606.58,7.31286666666,7.35373333333,7.19626666667,8.0089,6.08993333333,8.417,7.30413333333,6.0948,9.30099999999
606.91,7.33813333333,7.35033333333,7.21193333333,8.0242,6.10386666667,8.45013333333,7.3066,6.11446666667,9.31093333333
607.25,7.33326666667,7.37106666667,7.1958,8.01506666667,6.10426666667,8.44173333333,7.30133333333,6.12473333333,9.35539999999
607.58,7.35253333333,7.3994,7.1932,8.03903333333,6.13166666667,8.4866,7.2974,6.1216,9.40286666668
607.92,7.3412,7.40833333333,7.22286666667,8.03143333333,6.10573333333,8.49466666667,7.27026666666,6.13793333333,9.38473333332
608.25,7.35673333334,7.42833333333,7.2632,8.0715,6.12113333333,8.54446666667,7.30146666667,6.1692,9.43719999999
608.59,7.39113333333,7.45306666667,7.30853333333,8.07543333333,6.16473333333,8.57313333333,7.34106666667,6.22926666667,9.47720000001
608.92,7.34966666667,7.44273333333,7.31553333333,8.05133333333,6.1678,8.5456,7.33446666667,6.23986666667,9.48826666665
609.26,7.325,7.3852,7.3068,8.0153,6.14313333333,8.52326666667,7.3114,6.20526666667,9.45946666667
609.59,7.3256,7.38273333333,7.34613333333,8.02393333333,6.16073333333,8.53153333333,7.3318,6.22266666667,9.51793333332
609.93,7.32573333333,7.3692,7.3416,8.014,6.14913333333,8.52653333334,7.31766666667,6.2072,9.54086666665
610.26,7.25686666667,7.29186666667,7.32046666667,7.94866666667,6.09453333333,8.4544,7.2542,6.15146666667,9.48659999999
610.60,7.22033333333,7.25086666667,7.29786666667,7.90213333333,6.06406666667,8.43353333333,7.22173333333,6.12406666667,9.47159999999
610.93,7.23166666666,7.25633333333,7.3344,7.91066666667,6.06893333333,8.43613333333,7.23373333333,6.13486666667,9.4702
611.27,7.22146666667,7.241,7.3712,7.88483333333,6.0778,8.4046,7.2564,6.16033333333,9.48226666665
611.60,7.20286666667,7.21266666667,7.35133333333,7.86103333333,6.07333333333,8.36806666667,7.258,6.11533333334,9.47033333333
611.93,7.12293333333,7.1528,7.28673333333,7.7681,5.99233333333,8.29586666667,7.15853333333,6.02846666667,9.37073333334
612.27,7.05193333333,7.07713333334,7.16813333333,7.71516666667,5.89306666667,8.1982,7.0614,5.913,9.26300000001
612.60,7.05526666666,7.08146666667,7.13846666667,7.71693333333,5.87073333333,8.21393333333,7.04013333333,5.9214,9.25860000001
612.94,7.0182,7.07926666667,7.09253333333,7.73206666667,5.8358,8.193,7.02633333333,5.9232,9.21746666666
613.27,6.99993333333,7.10566666667,7.0824,7.7209,5.8146,8.20673333333,7.04846666667,5.92593333333,9.21293333333
613.61,6.96206666667,7.06853333333,7.03893333333,7.7098,5.75646666667,8.12673333333,6.9804,5.89906666667,9.13493333334
613.94,7.0462,7.15393333333,7.10966666667,7.78086666667,5.83373333333,8.198,7.024,5.94786666667,9.20033333333
614.28,7.0442,7.19346666667,7.12193333333,7.80876666667,5.8114,8.17753333333,7.04406666667,5.95146666667,9.16580000001
614.61,6.99253333333,7.14406666667,7.0796,7.7493,5.755,8.1332,7.02353333333,5.89686666667,9.11893333333
614.94,6.90946666667,7.10686666666,6.96606666667,7.69736666667,5.64666666667,8.07033333334,6.955,5.81713333333,9.03493333333
615.28,6.9496,7.18953333333,6.9944,7.7688,5.71173333334,8.12386666667,7.00926666667,5.89713333333,9.09373333333
615.61,6.9498,7.22346666667,6.9758,7.81103333333,5.73333333333,8.09733333333,7.03726666667,5.92633333333,9.12553333334
615.95,7.042,7.3092,7.05153333333,7.8759,5.8114,8.20233333333,7.12246666667,6.01833333333,9.21793333334
616.28,7.086,7.34506666667,7.11113333333,7.91843333333,5.87713333333,8.2514,7.19446666667,6.0824,9.27960000001
616.61,7.174,7.4382,7.1986,7.99516666667,5.96426666667,8.34,7.27706666666,6.17146666667,9.40079999999
616.95,7.1794,7.42806666667,7.14353333333,7.9839,5.94746666667,8.3188,7.24733333333,6.14853333333,9.39866666667
617.28,7.2028,7.47373333333,7.1686,8.0029,5.9846,8.36366666667,7.3012,6.17066666667,9.45140000001
617.62,7.28066666667,7.55706666667,7.22453333333,8.0584,6.0292,8.45126666667,7.36446666667,6.23393333333,9.53406666667
617.95,7.2966,7.60226666667,7.22186666666,8.07373333333,6.08526666666,8.4972,7.39106666667,6.26053333333,9.61353333333
618.28,7.2546,7.55013333333,7.16253333333,8.03863333333,6.01053333333,8.45706666667,7.293,6.2256,9.53866666667
618.62,7.2796,7.55033333333,7.16986666667,8.05876666667,6.0494,8.4558,7.26673333333,6.246,9.55006666668
618.95,7.247,7.4738,7.1394,7.9862,6.003,8.39826666667,7.21553333333,6.22253333333,9.5328
619.28,7.26253333333,7.46773333333,7.13586666667,7.98693333333,5.98686666667,8.38793333333,7.21473333333,6.20826666667,9.52666666668
619.62,7.20946666667,7.36766666667,7.07546666666,7.925,5.9184,8.31506666667,7.1536,6.14866666667,9.50293333333
619.95,7.151,7.30026666667,6.98026666667,7.83636666666,5.81193333333,8.1956,7.05366666667,6.03666666667,9.42266666667
620.28,7.03566666666,7.17493333333,6.8752,7.7063,5.67526666667,8.05686666667,6.93033333334,5.91766666667,9.29206666665
620.62,6.9932,7.11913333333,6.82726666667,7.63773333333,5.6302,7.99373333334,6.8728,5.8652,9.21153333335
620.95,6.93206666667,7.0338,6.75506666667,7.52616666667,5.56433333333,7.8654,6.78726666667,5.7758,9.12026666666
621.28,6.75453333333,6.85006666667,6.59186666666,7.3903,5.40713333333,7.6874,6.63193333333,5.6268,8.925
621.62,6.67266666666,6.76,6.52153333333,7.33986666667,5.3358,7.61293333333,6.55246666667,5.59226666667,8.83273333333
621.95,6.66946666667,6.75886666667,6.52266666667,7.37986666667,5.37886666667,7.607,6.60086666667,5.61846666667,8.88333333332
622.28,6.62626666667,6.75233333333,6.5312,7.34813333333,5.33853333333,7.58993333333,6.60033333333,5.5692,8.89086666667
622.62,6.53806666667,6.7094,6.45406666667,7.2942,5.24906666667,7.54166666667,6.5174,5.49313333333,8.82140000001
622.95,6.44333333333,6.63826666667,6.39853333333,7.2288,5.17253333333,7.45313333333,6.4872,5.4368,8.76853333334
623.28,6.40193333333,6.67666666667,6.3868,7.20556666667,5.14506666667,7.42273333333,6.49433333333,5.41753333333,8.74880000001
623.62,6.34093333333,6.6266,6.33933333333,7.16116666667,5.0786,7.40793333333,6.4706,5.36493333333,8.66993333333
623.95,6.36973333333,6.67593333333,6.36533333333,7.20003333333,5.0842,7.455,6.51146666667,5.36593333333,8.68586666667
624.28,6.33826666667,6.66726666667,6.34713333333,7.2083,5.04273333333,7.45853333333,6.5154,5.339,8.66079999999
624.62,6.32526666667,6.65933333333,6.31893333333,7.21896666667,5.00746666666,7.50426666667,6.50333333333,5.34686666667,8.66873333333
624.95,6.33273333333,6.6714,6.33566666667,7.22253333333,5.00906666667,7.49446666667,6.5084,5.34606666667,8.67793333333
625.28,6.322,6.65713333333,6.3012,7.18523333333,4.9394,7.44633333333,6.461,5.2782,8.63446666667
625.61,6.32233333333,6.65433333333,6.274,7.14406666667,4.94993333333,7.441,6.46486666667,5.256,8.60299999999
625.95,6.337,6.65253333333,6.25433333333,7.1574,4.96606666667,7.3886,6.4628,5.23866666667,8.5746
626.28,6.30086666667,6.59,6.23066666667,7.11996666667,4.92646666667,7.3508,6.43106666667,5.195,8.5078
626.61,6.36253333334,6.64086666667,6.27333333333,7.15773333333,4.996,7.43806666667,6.4844,5.23946666667,8.55066666667
626.94,6.3268,6.58286666667,6.23253333333,7.1371,4.98826666667,7.41313333333,6.43953333334,5.2068,8.50926666667
627.28,6.29946666667,6.57293333333,6.2154,7.134,4.997,7.37073333333,6.42886666667,5.22113333333,8.51399999999
627.61,6.26673333333,6.53973333333,6.18233333333,7.09613333334,4.98873333333,7.3514,6.4068,5.2218,8.53533333333
627.94,6.31086666667,6.57466666667,6.23346666667,7.15123333333,5.03746666667,7.38866666667,6.45453333333,5.2814,8.59000000001
628.27,6.35153333333,6.611,6.29293333333,7.18633333333,5.09813333333,7.4312,6.50413333333,5.3412,8.63253333333
628.61,6.39753333333,6.65126666667,6.29773333333,7.2166,5.1328,7.46,6.55853333333,5.401,8.6684
628.94,6.39906666667,6.6414,6.3102,7.21993333333,5.14,7.48726666667,6.61113333333,5.39106666667,8.68926666667
629.27,6.48013333333,6.712,6.39353333333,7.3139,5.17473333333,7.56,6.6492,5.4504,8.74733333333
629.60,6.49726666667,6.6944,6.42166666667,7.29596666667,5.16573333333,7.61293333333,6.64933333333,5.49093333333,8.74700000001
629.94,6.5182,6.75826666667,6.47453333333,7.35246666667,5.18573333333,7.63573333333,6.69566666667,5.52006666667,8.80666666667
630.27,6.51506666667,6.73293333333,6.48633333333,7.36606666667,5.1496,7.6458,6.66893333333,5.51786666667,8.78373333334
630.60,6.65333333333,6.84886666667,6.6198,7.51096666667,5.2766,7.7692,6.80846666667,5.641,8.93806666666
630.93,6.7358,6.92,6.6896,7.59473333333,5.33933333333,7.85173333333,6.86426666667,5.67026666667,9.01400000001
631.26,6.80593333333,6.9564,6.72586666667,7.66223333333,5.37426666667,7.89666666667,6.8976,5.69306666667,8.99759999999
631.60,6.7632,6.90506666667,6.6882,7.62483333333,5.32826666667,7.84826666667,6.85733333333,5.6232,8.9884
631.93,6.7494,6.8934,6.6622,7.63393333333,5.29266666667,7.8202,6.85233333333,5.57246666667,8.95260000001
632.26,6.7114,6.8586,6.62433333333,7.6386,5.25266666667,7.79533333333,6.835,5.52653333333,8.9086
632.59,6.70806666667,6.82733333333,6.58633333333,7.63386666667,5.2398,7.76053333333,6.81653333333,5.53766666667,8.89979999999
632.92,6.69486666667,6.82393333333,6.57533333333,7.62756666667,5.22493333333,7.7498,6.83786666667,5.54086666667,8.91586666668
633.26,6.73953333333,6.8612,6.5748,7.65503333333,5.23326666667,7.79753333333,6.89106666667,5.57673333333,8.97133333333
633.59,6.8024,6.86766666667,6.547,7.67516666667,5.30193333333,7.8332,6.9078,5.59693333333,9.01180000001
633.92,6.82273333333,6.9254,6.54606666667,7.6745,5.36533333333,7.83733333333,6.953,5.60566666667,9.07673333334
634.25,6.78346666667,6.88973333333,6.51133333333,7.621,5.3296,7.8134,6.92713333333,5.562,9.02660000001
634.58,6.8788,6.93326666667,6.58866666667,7.69526666667,5.4034,7.8912,7.0032,5.62766666667,9.06973333333
634.91,6.88973333334,6.97173333333,6.61733333333,7.70753333333,5.44313333334,7.91526666667,7.0522,5.65393333333,9.12593333333
635.25,6.9306,7.01753333333,6.67086666667,7.75203333333,5.50766666667,7.99613333333,7.11626666667,5.7622,9.16920000001
635.58,7.0438,7.07813333333,6.74266666667,7.85053333333,5.60373333333,8.09546666667,7.19806666667,5.85846666666,9.24500000001
635.91,7.12453333333,7.15826666666,6.82073333333,7.9437,5.6714,8.20033333333,7.2546,5.9206,9.37000000001
636.24,7.24806666667,7.28353333333,6.933,8.04466666667,5.79386666667,8.32526666667,7.37686666667,6.00666666667,9.48279999999
636.57,7.3196,7.3648,7.0002,8.14896666667,5.86826666667,8.40706666667,7.4538,6.07993333333,9.55926666667
636.90,7.30926666667,7.32753333333,7.0076,8.19076666666,5.87433333333,8.37113333333,7.4384,6.0814,9.53546666667
637.23,7.39306666667,7.4276,7.134,8.33126666666,5.9664,8.4802,7.5674,6.18666666667,9.58800000001
637.56,7.4922,7.47073333333,7.23053333333,8.45266666666,6.06326666667,8.58806666667,7.6564,6.2988,9.6504
637.90,7.53493333333,7.5134,7.23993333333,8.53836666667,6.11066666667,8.66373333333,7.7142,6.373,9.66773333333
638.23,7.54966666667,7.553,7.20966666667,8.56009999999,6.17453333333,8.67786666667,7.75793333333,6.4216,9.72993333333
638.56,7.58186666667,7.54526666667,7.2354,8.61650000001,6.19413333334,8.74613333333,7.77586666667,6.44973333333,9.76233333333
638.89,7.7094,7.66533333333,7.3396,8.77386666666,6.3086,8.88286666667,7.8924,6.54973333333,9.90626666665
639.22,7.72146666667,7.70473333333,7.38353333334,8.779,6.36706666667,8.92953333333,7.97086666666,6.6026,9.96613333333
639.55,7.70133333333,7.66826666667,7.37266666667,8.68613333333,6.35346666666,8.91946666667,7.97793333333,6.60666666667,9.90473333333
639.88,7.7026,7.66686666666,7.387,8.72563333333,6.38606666667,8.929,7.94753333333,6.63026666667,9.89079999999
640.21,7.6974,7.62906666667,7.3542,8.67846666667,6.39973333333,8.91653333333,7.92673333333,6.59593333333,9.84486666665
640.54,7.78966666667,7.72933333333,7.4512,8.7842,6.50286666667,9.04080000001,8.05966666666,6.69653333333,9.96946666666
640.87,7.70306666667,7.64026666667,7.3438,8.6457,6.4084,8.99766666667,7.95666666667,6.6018,9.90326666668
641.20,7.60426666667,7.52846666667,7.2584,8.56100000001,6.30146666667,8.93033333333,7.83986666667,6.49373333333,9.79586666665
641.53,7.6666,7.5824,7.3582,8.61293333334,6.35006666667,8.95613333333,7.89853333333,6.52713333333,9.88273333332
641.87,7.73646666667,7.626,7.43613333334,8.70606666667,6.37553333333,9.03326666667,7.97086666666,6.5736,9.91466666666
642.20,7.77686666667,7.71433333333,7.47286666667,8.75776666667,6.45646666667,9.0956,8.05453333333,6.62473333333,9.99320000001
642.53,7.7794,7.76106666667,7.50386666667,8.75319999999,6.48733333333,9.04613333333,8.01986666666,6.65746666667,9.96753333332
642.86,7.6962,7.72153333333,7.4508,8.72503333334,6.39506666667,8.98966666666,7.94466666667,6.57966666667,9.94080000001
643.19,7.70253333333,7.74586666667,7.49826666667,8.76503333334,6.4422,8.99913333333,7.96106666667,6.5782,9.9612
643.52,7.73666666667,7.82233333333,7.548,8.84573333333,6.47433333333,9.06253333333,8.04673333334,6.63306666667,10.0652666667
643.85,7.77826666667,7.87946666667,7.62753333333,8.89509999999,6.57646666667,9.15906666667,8.10700000001,6.71126666667,10.1585333333
644.18,7.835,7.9602,7.6714,8.92336666667,6.67926666667,9.21353333333,8.14266666667,6.747,10.2214666667
644.51,8.03546666667,8.18,7.886,9.12113333334,6.9252,9.40726666667,8.34826666666,6.9568,10.4748
644.84,8.08346666667,8.26346666666,7.935,9.1071,6.964,9.454,8.39413333334,6.96066666667,10.5562666667
645.17,8.03506666667,8.16613333333,7.86213333333,8.9906,6.8806,9.40266666667,8.3294,6.8908,10.5004
645.50,7.98466666667,8.12793333333,7.8186,8.9003,6.8478,9.377,8.25353333333,6.863,10.5089333333
645.83,7.906,8.02766666666,7.742,8.80506666667,6.752,9.2834,8.13133333333,6.79886666667,10.4316666667
646.16,7.82773333333,7.90606666667,7.62713333334,8.69146666666,6.64366666667,9.24526666667,8.03366666666,6.64526666667,10.3294
646.49,7.8624,7.89353333333,7.6454,8.6984,6.70253333333,9.26686666667,8.01606666667,6.62686666667,10.3083333334
646.82,8.0082,8.0424,7.78513333333,8.8577,6.86426666667,9.41819999999,8.14480000001,6.81113333334,10.4827333333
647.15,8.04126666667,8.0366,7.83713333333,8.86166666667,6.8834,9.43973333334,8.12706666667,6.86593333333,10.4816
647.48,7.96386666667,7.9362,7.74353333333,8.77169999999,6.74513333333,9.33906666667,7.99980000001,6.7944,10.3785333333
647.81,7.8888,7.88326666667,7.65613333333,8.70313333333,6.68493333333,9.3216,7.94306666666,6.72226666667,10.3405333333
648.14,7.82593333333,7.80853333333,7.56446666667,8.66923333334,6.58066666666,9.26206666667,7.90313333333,6.68726666667,10.2600666666
648.47,7.84473333333,7.82086666667,7.54546666667,8.75286666666,6.59513333333,9.24026666666,7.91219999999,6.72613333334,10.2690666667
648.80,7.8768,7.87026666667,7.625,8.80936666666,6.6564,9.30966666667,7.93846666667,6.8058,10.3297333333
649.13,7.82133333334,7.8278,7.60806666667,8.83763333333,6.63673333333,9.2952,7.88006666667,6.82246666667,10.2809333333
649.46,7.93726666667,7.89686666667,7.6946,8.9159,6.73746666667,9.39653333334,7.96866666667,6.85333333333,10.3638666667
649.79,8.0202,7.97713333333,7.7706,9.0028,6.81193333333,9.4924,8.03680000001,6.94466666667,10.4604
650.11,7.9588,7.95246666667,7.753,8.95313333334,6.76433333333,9.43833333334,8.01726666667,6.95993333333,10.4622
650.44,7.935,7.95026666667,7.762,8.95070000001,6.76713333333,9.4594,7.98773333333,6.96806666667,10.4969333333
650.77,7.86273333333,7.93186666667,7.71753333333,8.91893333333,6.7382,9.43573333333,7.98093333333,6.94493333333,10.5183333333
651.10,7.9162,7.9522,7.77626666667,8.94446666667,6.77233333333,9.50986666667,7.99159999999,6.934,10.5554
651.43,7.98326666667,8.01973333333,7.87793333333,8.9892,6.8426,9.57560000001,8.00726666666,7.0202,10.5738666666
651.76,7.9806,8.01786666666,7.91833333333,8.99303333334,6.88986666667,9.59706666666,7.99386666667,7.01206666667,10.6386666667
