wavelength,Back_SpoTorm,Belly_SpoTorm,Breast_SpoTorm,Crissum_SpoTorm,Crown_SpoTorm,DorTail_SpoTorm,Patch10_SpoTorm,Patch11_SpoTorm,Rump_SpoTorm,Throat_SpoTorm,WingTip_SpoTorm
297.45,4.48583333333,6.02483333333,3.29325,4.19625,3.04008333333,5.85333333333,7.09333333333,4.20958333333,3.85776388889,6.97908333334,6.17708333333
297.82,4.61358333333,6.20683333333,3.43158333333,4.34408333333,3.20591666667,5.9735,7.18375,4.289,4.01395833334,7.18941666667,6.279
298.19,4.49691666667,6.17458333334,3.38983333333,4.35366666667,3.14733333333,5.92275,7.19766666667,4.29083333333,4.04484722223,7.21116666667,6.23775
298.56,4.62041666667,6.4275,3.66066666667,4.6455,3.32016666667,6.22058333333,7.46266666667,4.50233333333,4.27161111111,7.40091666667,6.48358333333
298.93,4.57783333333,6.53066666667,3.59366666667,4.62525,3.23075,6.06508333334,7.47925,4.48716666667,4.238875,7.36291666666,6.412
299.30,4.6535,6.84958333332,3.86608333333,4.80941666667,3.36,6.28875,7.7545,4.72216666667,4.52022222222,7.59458333333,6.52991666667
299.67,4.89591666667,7.1305,4.20741666667,5.0965,3.67408333334,6.50275,8.09891666667,5.04216666667,4.83025,8.02158333334,6.74125
300.04,5.1775,7.43274999999,4.55541666667,5.41291666666,3.944,6.83016666666,8.37008333333,5.38508333333,5.22295833333,8.40241666667,7.06766666667
300.41,5.4695,7.68799999999,4.85975,5.80108333333,4.3035,7.10941666667,8.56908333333,5.85441666667,5.50754166667,8.84516666668,7.26983333333
300.78,5.714,8.00425,5.11075,6.11641666667,4.61675,7.419,8.8225,6.18491666666,5.68786111111,9.23624999999,7.515
301.15,5.699,8.00808333332,5.12125,6.20208333333,4.80525,7.414,8.97674999999,6.32366666666,5.70648611111,9.36291666666,7.60341666667
301.52,5.61983333333,7.89541666667,4.99641666667,6.14341666667,4.66058333333,7.25991666667,8.95466666667,6.21491666667,5.52576388889,9.41391666668,7.41458333333
301.89,5.39275,7.75366666666,4.77433333333,6.0525,4.47225,7.06,8.91808333333,6.137,5.31845833333,9.25133333334,7.30641666667
302.26,5.40341666667,7.70758333333,4.71983333333,5.97825,4.348,6.971,8.89858333332,6.12325,5.213375,9.24158333333,7.21983333333
302.63,5.01125,7.27408333333,4.19316666667,5.45491666666,3.8845,6.38383333333,8.57225,5.76858333333,4.71394444444,8.92208333333,6.68075
303.00,5.02608333334,7.23333333333,4.19066666667,5.48575,3.8995,6.545,8.55716666667,5.63491666667,4.70544444444,8.96158333333,6.65316666667
303.37,4.92991666667,7.04599999999,3.83816666667,5.23441666667,3.65216666667,6.29475,8.32366666667,5.47091666667,4.33098611111,8.80674999999,6.42275
303.74,4.86116666667,7.04333333333,3.54483333333,5.13525,3.569,6.2675,8.24108333333,5.47733333334,4.12793055556,8.77458333334,6.3065
304.10,4.75391666667,7.05416666668,3.45291666667,5.06758333333,3.52833333333,6.16675,8.17775,5.31566666667,3.97895833333,8.75158333334,6.08641666667
304.47,4.65808333334,6.98725000001,3.43133333333,4.98491666667,3.40458333333,6.03575,8.19666666666,5.16791666667,3.80904166667,8.69675,6.00916666667
304.84,3.9955,6.41091666666,2.84908333333,4.47608333333,2.87633333333,5.44941666666,7.75166666667,4.5525,3.25901388889,8.24725,5.4545
305.21,3.84816666667,6.52866666667,2.80291666667,4.43775,2.69325,5.30166666666,7.78075,4.5525,3.25486111111,8.34575,5.50333333334
305.58,3.54741666666,6.40358333333,2.66616666667,4.27658333333,2.5365,5.08275,7.71933333333,4.56858333333,3.13854166667,8.21358333333,5.35991666666
305.95,3.63483333334,6.44258333334,2.64325,4.30983333333,2.51133333333,5.1395,7.81016666667,4.69608333333,3.245625,8.30575,5.29883333333
306.32,3.6675,6.46716666667,2.64233333333,4.35875,2.65983333333,5.11975,7.93166666668,4.83525,3.41147222222,8.42308333333,5.45416666667
306.69,4.06733333333,6.88083333333,3.01433333333,4.68058333333,3.03691666667,5.4035,8.32600000001,5.25433333333,3.84545833333,8.83508333333,5.84525
307.06,4.01208333333,6.70825000001,2.92616666667,4.49941666666,2.97808333333,5.15991666666,8.31108333334,5.29325,3.76504166667,8.81566666667,5.75333333333
307.43,4.14966666667,6.90449999999,3.17275,4.74066666667,3.23358333333,5.37808333333,8.63866666668,5.52216666667,4.10154166667,9.11249999999,5.92508333333
307.80,3.61825,6.46516666666,2.82758333333,4.34383333334,2.77225,4.96591666667,8.42008333334,5.22608333333,3.80954166666,8.76458333333,5.513
308.17,3.32116666667,6.22758333334,2.5535,4.0885,2.38991666667,4.58833333334,8.44708333334,5.10941666667,3.46519444444,8.66266666667,5.318
308.54,3.23858333333,6.23041666667,2.40233333334,3.95008333333,2.38166666667,4.49841666667,8.49216666666,5.03733333333,3.38044444444,8.60966666668,5.23083333333
308.90,3.66683333333,6.60983333333,2.73633333334,4.27991666666,2.66733333333,4.83741666667,8.98633333334,5.43041666667,3.83673611111,8.88641666668,5.588
309.27,3.95341666667,6.81508333333,3.03,4.55058333333,2.99375,5.09,9.31424999999,5.68716666667,4.08947222222,9.16049999999,5.73391666667
309.64,4.1995,6.98966666667,3.17016666667,4.70308333333,3.17241666667,5.3335,9.57625,5.86583333333,4.28995833333,9.31949999999,5.90291666666
310.01,4.14975,6.97516666666,3.25625,4.66416666667,3.13908333333,5.369,9.62591666667,5.95075,4.28590277778,9.38166666668,5.937
310.38,4.36508333333,7.25508333334,3.43208333334,4.82191666667,3.3005,5.57683333333,9.91675,6.18075,4.41701388889,9.64775000001,6.06075
310.75,4.372,7.32341666667,3.34475,4.876,3.33908333333,5.6015,10.0840833333,6.12458333333,4.410375,9.74608333334,6.09966666666
311.12,4.63825,7.71099999999,3.536,5.163,3.56583333333,5.95808333333,10.4668333333,6.4305,4.72341666666,10.08425,6.35741666667
311.49,4.5915,7.60933333333,3.35358333333,5.09591666667,3.44741666667,5.852,10.4509166667,6.41825,4.61904166667,10.0364166667,6.19533333333
311.85,4.91716666666,7.88041666667,3.65475,5.342,3.69041666667,6.05241666666,10.7761666667,6.63091666666,4.79722222222,10.3513333333,6.4545
312.22,5.19683333334,8.19766666667,3.96791666667,5.59058333333,4.12225,6.35591666667,11.023,6.96108333333,5.11684722222,10.6178333333,6.76141666667
312.59,5.19941666667,8.209,4.02783333333,5.69916666667,4.09491666667,6.36716666667,11.1704166667,7.02975,5.19909722222,10.67675,6.76175
312.96,5.06516666667,8.14608333333,4.00675,5.62241666667,3.99316666667,6.20708333333,11.1085833333,7.02366666667,5.02254166667,10.7324166667,6.61075
313.33,5.06458333333,8.14766666668,3.93525,5.67925,3.92541666666,6.26,11.2688333333,7.13391666667,5.00972222222,10.7996666667,6.56525
313.70,5.23308333334,8.40908333333,4.041,5.90583333333,4.05333333333,6.40908333333,11.4540833333,7.37425,5.17694444445,11.1696666667,6.66666666666
314.07,5.45125,8.75483333332,4.22616666667,6.18991666667,4.31591666667,6.65741666667,11.781,7.6405,5.44872222223,11.4660833333,6.92033333333
314.43,5.31425,8.57458333333,4.02466666667,6.0595,4.16125,6.557,11.7515,7.49858333333,5.31330555555,11.39525,6.77241666667
314.80,5.25291666667,8.53016666666,3.95341666667,5.96175,4.01016666667,6.59391666666,11.6871666667,7.526,5.21238888889,11.3590833334,6.5985
315.17,4.92216666667,8.2615,3.69583333333,5.70966666667,3.72941666667,6.20958333333,11.49975,7.36441666666,4.857,11.1745833334,6.24316666667
315.54,4.84033333333,8.37416666666,3.75608333333,5.78383333333,3.73125,6.11066666666,11.6131666667,7.37616666667,4.78509722222,11.1571666667,6.25791666667
315.91,4.84658333333,8.47941666666,3.78325,5.92833333333,3.69433333333,6.19975,11.5598333333,7.42741666667,4.74927777778,11.1879166666,6.18141666667
316.28,4.6985,8.39108333333,3.48475,5.744,3.32316666667,5.96991666667,11.5549166667,7.30875,4.52384722223,11.0335,5.87091666666
316.64,4.59166666667,8.42183333332,3.44358333333,5.58816666666,3.12008333334,5.87925,11.5675,7.35083333333,4.49155555556,11.0015833334,5.75583333333
317.01,4.62566666667,8.46958333333,3.30841666667,5.53916666667,3.00083333334,5.85625,11.6676666667,7.373,4.50518055556,10.93025,5.75041666667
317.38,4.45983333334,8.29558333333,3.22341666667,5.357,2.86808333333,5.7385,11.5240833333,7.276,4.34568055555,10.78925,5.64658333334
317.75,4.37425,8.18450000001,3.2955,5.25725,2.85891666667,5.68708333333,11.577,7.25216666667,4.19834722223,10.6705833333,5.65158333333
318.12,4.286,8.03958333334,3.10416666667,4.98325,2.67425,5.406,11.5043333333,7.09641666667,3.95905555555,10.6471666667,5.51333333333
318.49,4.32325,8.29233333333,3.27841666667,5.14633333333,2.79958333333,5.50741666667,11.7081666667,7.33908333333,4.04902777778,10.80775,5.76025
318.85,4.29841666667,8.37924999999,3.33858333333,5.14466666666,2.83833333334,5.55066666667,11.8025,7.45091666667,4.09209722222,10.8161666667,5.79475
319.22,4.5285,8.73208333333,3.57991666666,5.30383333333,3.02716666666,5.87575,12.0843333333,7.76608333334,4.38784722222,11.0475833333,6.12783333333
319.59,4.79083333333,9.00191666667,3.75466666667,5.41241666666,3.15766666667,6.01441666666,12.3444166667,7.96333333333,4.65463888889,11.3873333333,6.38666666667
319.96,4.9655,9.25908333332,3.84566666667,5.51325,3.3055,6.02608333334,12.69175,8.20383333333,4.91551388889,11.5640833333,6.67575
320.32,4.82783333333,9.16141666666,3.73625,5.40241666667,3.20941666667,5.83908333333,12.53625,8.09991666667,4.79768055556,11.5705,6.58941666667
320.69,5.06725,9.40866666666,3.86391666667,5.66266666667,3.45691666667,6.03966666667,12.7926666667,8.35358333333,4.96575,11.9660833333,6.78308333333
321.06,5.1265,9.50016666667,3.927,5.78158333333,3.58583333334,6.16791666667,12.8775833333,8.50900000001,5.0725,12.2376666667,6.79266666667
321.43,5.30475,9.79375,4.09508333334,5.99716666667,3.78633333333,6.31583333333,13.043,8.71483333333,5.27245833333,12.426,6.96841666667
321.80,5.22425,9.73083333334,3.89941666667,5.87425,3.63333333333,6.10008333334,12.9855833333,8.67208333333,5.21225,12.4009166667,6.86033333333
322.16,5.08866666667,9.68950000001,3.88425,5.88983333333,3.55325,6.00441666667,12.9789166667,8.52974999999,5.062375,12.3570833333,6.77583333334
322.53,5.15141666666,9.67474999999,3.871,5.87191666667,3.51541666666,5.98658333333,12.8883333334,8.49391666666,5.01504166666,12.3479166667,6.6705
322.90,5.24316666667,9.82725000001,4.07991666667,5.98291666666,3.623,6.1755,13.06275,8.64499999999,5.11459722222,12.5819166667,6.78475
323.27,5.40566666667,10.0045,4.31791666667,6.29783333333,3.85891666667,6.34391666667,13.3241666667,8.88666666668,5.24216666666,12.8654166666,6.84883333333
323.63,5.51816666667,10.2151666667,4.54258333334,6.467,4.0145,6.58791666667,13.5338333333,9.19933333333,5.36726388889,12.98325,6.99083333333
324.00,5.30841666667,10.0861666667,4.47325,6.30883333333,3.94041666667,6.56525,13.457,9.13583333333,5.22355555556,12.90025,6.88933333334
324.37,5.4175,10.1080833333,4.53858333333,6.39366666667,4.03358333333,6.67891666666,13.5605833333,9.19108333333,5.32363888889,12.9710833334,6.98941666666
324.74,5.42575,10.1653333333,4.50041666667,6.43741666667,4.13783333333,6.66016666666,13.6065,9.2235,5.31218055555,12.9246666667,7.06808333333
325.10,5.52075,10.3670833333,4.66966666667,6.58283333333,4.288,6.7735,13.8081666666,9.44358333332,5.38980555556,12.9968333334,7.22716666667
325.47,5.54583333333,10.4514166667,4.6785,6.58708333334,4.34575,6.78483333334,14.0553333333,9.54900000001,5.42470833333,13.09025,7.19008333333
325.84,5.40433333333,10.43675,4.54408333333,6.57475,4.33708333334,6.75283333333,14.0785833334,9.48466666666,5.379875,13.0056666667,7.044
326.21,5.44241666667,10.4835,4.48516666667,6.6335,4.37783333333,6.82958333333,14.1301666667,9.70891666667,5.48506944444,13.0031666667,7.02925
326.57,5.44766666667,10.4805,4.45591666666,6.74391666667,4.33766666667,6.76675,14.23775,9.82683333335,5.555125,13.0334166666,6.90191666667
326.94,5.30091666666,10.3435833333,4.29766666667,6.74908333333,4.275,6.59083333333,14.2775,9.86091666667,5.50430555556,13.0175833333,6.75291666666
327.31,5.22475,10.21525,4.13183333333,6.5835,4.13366666667,6.42875,14.1769166667,9.65833333333,5.40543055556,12.89925,6.63466666666
327.67,4.97241666667,9.91225000001,3.77383333333,6.3835,3.88608333333,6.14008333334,14.0548333334,9.43099999999,5.20173611111,12.7235833333,6.3625
328.04,5.02275,9.94725000001,3.72566666667,6.45983333334,3.86783333333,6.18891666667,14.1805,9.517,5.29655555556,12.7526666667,6.33308333333
328.41,4.92191666667,9.97600000001,3.6695,6.4365,3.827,6.13341666667,14.2299166667,9.57800000001,5.18634722223,12.6961666667,6.24225
328.78,4.772,9.85408333333,3.55558333333,6.28675,3.585,6.01591666667,14.1629166667,9.51849999999,5.117,12.556,6.06691666667
329.14,4.64666666667,9.62633333333,3.43683333333,6.14,3.49641666667,5.76308333333,14.128,9.3765,5.05240277778,12.46625,5.93566666667
329.51,4.48866666667,9.42958333334,3.31441666667,6.0045,3.29025,5.621,13.9906666667,9.24475000001,4.93181944444,12.3485833333,5.74958333333
329.88,4.29266666667,9.15250000001,3.17075,5.77441666667,3.02441666667,5.35991666666,13.8760833333,9.03449999999,4.78969444444,12.1485,5.4615
330.24,4.2875,9.04375,3.16116666666,5.71458333333,2.95241666667,5.28858333333,14.0110833333,8.93925,4.76725,12.12325,5.33775
330.61,4.325,9.2,3.25816666667,5.66183333333,3.09041666667,5.37591666667,14.2465833333,9.05091666668,4.91586111111,12.354,5.48616666667
330.98,4.53475,9.44275,3.46358333333,5.7955,3.20558333333,5.47883333334,14.3788333333,9.17441666667,5.12255555556,12.4869166667,5.7695
331.34,4.40925,9.43058333334,3.457,5.7825,3.12275,5.40583333333,14.4419166667,9.334,5.1345,12.5230833333,5.8205
331.71,4.49933333333,9.549,3.63733333333,5.85208333333,3.27758333333,5.606,14.4556666667,9.56700000001,5.25163888889,12.779,5.97533333333
332.08,4.59166666667,9.60058333332,3.72591666667,5.88241666667,3.43933333333,5.59008333333,14.5239166667,9.62991666666,5.31168055556,12.9464166667,6.00525
332.44,4.87933333333,9.89508333333,4.04541666667,6.13183333333,3.70566666667,5.84183333333,14.8649166667,10.0064166667,5.7355,13.31075,6.24341666667
332.81,4.82958333333,9.98416666667,4.08541666667,6.21033333333,3.785,5.92891666667,15.012,10.0861666667,5.71651388889,13.452,6.25958333333
333.18,4.99333333334,10.2711666667,4.22516666667,6.48483333333,3.92583333333,6.17058333333,15.16975,10.2821666667,5.81131944444,13.6855833333,6.44391666667
333.54,5.036,10.4151666667,4.18241666666,6.547,3.96383333333,6.18525,15.2180833334,10.3474166667,5.82869444444,13.7750833333,6.56708333333
333.91,5.16433333333,10.6086666667,4.229,6.66858333333,4.00858333333,6.25341666667,15.30175,10.5415833333,5.87055555556,14.0394166667,6.73891666667
334.28,5.051,10.6054166667,4.18525,6.63958333334,3.96058333333,6.106,15.2226666667,10.6679166667,5.71831944444,14.1483333333,6.72866666667
334.64,4.922,10.4768333333,4.12716666667,6.58716666667,3.7825,6.04208333333,15.1473333333,10.5825,5.56247222222,14.0588333333,6.62766666667
335.01,4.7585,10.372,3.8965,6.4825,3.64625,5.93675,15.06425,10.5351666667,5.34951388889,13.9834166667,6.46691666667
335.38,4.86658333333,10.5513333333,3.96075,6.68991666666,3.72916666667,6.02441666667,15.2944166667,10.6456666667,5.40743055556,14.13475,6.48075
335.74,4.86383333333,10.6226666667,3.95733333334,6.76333333333,3.71933333334,5.995,15.441,10.6834166666,5.41444444444,14.1375833333,6.4255
336.11,4.95525,10.8293333333,4.03133333334,6.90166666667,3.76733333333,6.10283333333,15.6225,10.87125,5.48145833333,14.2894166667,6.58925
336.47,4.88166666666,10.8411666667,3.95591666666,6.96625,3.7145,6.02375,15.6385,10.8775833333,5.38980555556,14.245,6.667
336.84,5.07083333333,11.0149166667,4.02383333333,7.0925,3.80566666667,6.11958333333,15.8805833333,11.0065833333,5.52343055556,14.4003333333,6.75775
337.21,4.97841666667,10.95,3.88075,6.90083333334,3.6635,5.9665,15.899,10.96625,5.37290277777,14.2771666667,6.54808333333
337.57,4.98741666667,10.9308333333,3.851,6.90958333333,3.69183333333,5.87691666667,16.0239166667,11.0154166667,5.37027777777,14.2346666667,6.49891666667
337.94,4.97266666666,10.9525833333,3.88466666667,6.99866666667,3.833,5.91383333333,16.13325,11.05575,5.43373611111,14.31175,6.499
338.31,5.12066666667,11.1388333333,4.01925,7.16775,3.92133333333,6.09991666667,16.3813333333,11.139,5.66372222223,14.4126666667,6.52666666667
338.67,5.09116666666,11.103,3.84841666666,7.07941666666,3.82916666666,6.01683333333,16.4495833333,11.1560833334,5.55926388889,14.3276666666,6.42516666666
339.04,5.025,11.0854166667,3.87091666667,6.97808333334,3.77116666667,5.8865,16.5381666667,11.1255,5.53805555556,14.2970833333,6.3225
339.40,4.8415,10.9291666667,3.73533333334,6.75925,3.68291666667,5.78366666666,16.3848333333,11.0835,5.45191666667,14.1360833334,6.19741666667
339.77,4.75391666666,10.9368333333,3.65875,6.76766666666,3.66358333333,5.7585,16.4458333333,11.1195,5.453375,14.08875,6.194
340.14,4.6215,10.8425833333,3.49816666666,6.68958333333,3.53308333333,5.6215,16.4894166667,11.0769166667,5.37002777778,14.0370833334,6.02958333334
340.50,4.73991666667,10.9576666667,3.5825,6.76433333333,3.62183333334,5.79066666667,16.6620833334,11.19325,5.43213888889,14.1976666667,6.04816666667
340.87,4.70708333333,10.9129166667,3.67441666667,6.80058333334,3.65733333333,5.76925,16.6401666666,11.3150833333,5.41973611111,14.241,6.08758333333
341.23,4.59175,10.74125,3.58966666666,6.71416666666,3.54066666667,5.71516666667,16.5639166667,11.2661666667,5.38670833333,14.2203333333,6.05425
341.60,4.62458333333,10.7896666667,3.62241666667,6.74525,3.51325,5.74916666667,16.6120833333,11.3621666667,5.425875,14.3575833333,6.03316666667
341.96,4.68683333333,10.91125,3.71125,6.80625,3.47375,5.80525,16.7343333334,11.4538333333,5.47215277777,14.3955,6.08316666667
342.33,4.44725,10.8025833333,3.54675,6.62766666667,3.29958333333,5.61558333333,16.622,11.3591666667,5.296625,14.3120833333,5.95041666667
342.70,4.46041666667,10.8745833333,3.73016666667,6.81941666667,3.45775,5.6115,16.668,11.4776666667,5.42209722223,14.4706666667,6.02675
343.06,4.58416666667,10.97275,3.8135,7.09158333333,3.60158333333,5.73958333333,16.817,11.67575,5.59919444444,14.6688333333,6.148
343.43,4.63916666667,11.01775,3.75925,7.14,3.59691666666,5.732,16.87425,11.6223333334,5.59963888889,14.7065833334,6.16133333333
343.79,4.73858333333,11.1356666667,3.8655,7.1745,3.67675,5.806,17.0246666667,11.6505833333,5.64520833333,14.8025833333,6.20566666667
344.16,4.66758333334,11.0685,3.80541666666,7.09433333333,3.61775,5.705,16.8980833333,11.5921666667,5.52913888889,14.7015,6.12308333333
344.52,4.47333333333,10.8725,3.59616666667,6.96625,3.44733333333,5.468,16.8195833333,11.4518333333,5.37220833334,14.577,5.94575
344.89,4.418,10.9019166667,3.48658333334,6.9355,3.31325,5.33875,16.8091666667,11.47325,5.31081944444,14.5874166667,5.83725
345.25,4.4995,11.0328333333,3.57891666667,7.12041666667,3.42141666666,5.411,17.0029166667,11.6105833333,5.400125,14.6943333333,5.89933333333
345.62,4.42441666667,11.0081666667,3.52316666667,7.12983333334,3.36933333333,5.36683333334,17.0564166667,11.5953333333,5.33473611111,14.7208333333,5.85075
345.99,4.39508333334,11.0055,3.46558333333,7.08316666667,3.34291666667,5.339,17.0876666667,11.61525,5.29252777777,14.7180833333,5.74175
346.35,4.49725,11.1515833333,3.52916666667,7.20216666667,3.46466666667,5.38733333333,17.24075,11.6940833333,5.38093055556,14.8414166666,5.78241666667
346.72,4.38466666667,11.0890833333,3.255,6.99783333333,3.26558333333,5.24325,17.1345,11.5859166667,5.25218055556,14.6771666667,5.6015
347.08,4.47858333333,11.271,3.33375,7.01625,3.29,5.37716666667,17.29875,11.66325,5.26436111111,14.72675,5.65275
347.45,4.51466666667,11.3648333333,3.401,7.10616666667,3.30633333333,5.43783333333,17.4709166667,11.8158333333,5.31827777778,14.838,5.70983333333
347.81,4.48566666666,11.3715833333,3.34558333334,7.062,3.21025,5.35683333333,17.4961666667,11.84275,5.28479166667,14.8515,5.63316666667
348.18,4.63141666667,11.6011666667,3.54183333333,7.26641666667,3.38075,5.552,17.8114166667,12.0956666666,5.50427777778,15.0516666667,5.79241666666
348.54,4.76483333333,11.851,3.72441666667,7.45283333333,3.535,5.73391666666,17.9759166667,12.2929166667,5.67811111111,15.1935833333,5.8765
348.91,4.76208333334,11.9085,3.74133333333,7.49216666666,3.61558333333,5.81616666667,18.1026666667,12.3224166667,5.74501388889,15.2295,5.98375
349.27,4.70416666667,11.9438333333,3.7295,7.44316666667,3.58516666667,5.784,18.1479166667,12.2886666667,5.74211111111,15.2283333333,5.95666666667
349.64,4.89508333333,12.1501666667,3.88875,7.567,3.73666666667,5.95841666667,18.34175,12.5300833333,5.90305555556,15.346,6.10633333333
350.00,4.88975,12.1884166667,3.86983333333,7.61083333333,3.76491666667,5.9495,18.4051666667,12.6161666667,5.92973611111,15.3413333333,6.18733333334
350.37,4.87108333333,12.0803333333,3.79041666667,7.55858333333,3.69041666667,5.8775,18.34,12.647,5.86075,15.245,6.1765
350.73,5.03691666667,12.20025,3.95208333333,7.76008333333,3.82516666667,5.96733333333,18.5694166667,12.8533333333,5.98481944444,15.4444166667,6.31283333333
351.10,4.91466666667,12.0211666667,3.81941666667,7.69716666667,3.723,5.7785,18.5061666667,12.7951666667,5.91822222222,15.41775,6.2065
351.46,4.93833333333,12.04025,3.845,7.68983333333,3.68766666666,5.72491666667,18.562,12.8771666667,5.88148611111,15.4508333333,6.189
351.83,4.99308333333,12.07925,3.90958333333,7.77816666667,3.75733333333,5.71083333333,18.6545833334,12.9336666667,5.95061111111,15.5216666667,6.23558333334
352.19,4.98391666667,12.0644166667,3.8875,7.75866666667,3.68916666667,5.55591666667,18.667,12.89225,5.92798611111,15.5564166667,6.15875
352.55,4.89875,11.9455,3.80633333333,7.65925,3.59975,5.47958333333,18.6373333333,12.8754166667,5.83947222222,15.55675,6.11958333333
352.92,4.88408333333,11.8875833333,3.80258333333,7.64133333333,3.55033333333,5.45483333333,18.6123333333,12.8726666667,5.81790277778,15.57025,6.05916666666
353.28,4.91625,11.9725,3.83066666667,7.70241666667,3.5665,5.48791666666,18.7116666667,13.0063333333,5.87316666667,15.7095833333,6.07716666666
353.65,4.87641666667,11.9956666667,3.82366666667,7.74766666667,3.54366666667,5.44875,18.8345,13.0129166666,5.91661111111,15.7606666666,6.07483333333
354.01,5.08908333333,12.2145833333,3.987,7.9355,3.74425,5.6265,19.0729166667,13.2423333333,6.13038888889,15.9791666667,6.2335
354.38,5.29933333333,12.4733333333,4.21583333333,8.16058333333,3.94008333333,5.9225,19.3954166667,13.5013333333,6.39715277778,16.2645,6.44775
354.74,5.40633333333,12.69925,4.37166666667,8.31933333333,4.07341666666,6.0775,19.6285,13.65475,6.52826388889,16.4779166667,6.5995
355.11,5.39266666667,12.8339166667,4.39791666667,8.30258333333,4.06566666666,6.12775,19.6895,13.7673333334,6.58530555556,16.5090833333,6.65591666667
355.47,5.46316666667,12.95825,4.49208333333,8.41133333333,4.14941666667,6.23241666667,19.81025,13.856,6.73993055556,16.6331666666,6.74708333333
355.83,5.48825,13.0111666667,4.47991666666,8.45675,4.16783333333,6.30391666666,19.8755,13.9505,6.69679166667,16.69075,6.74975
356.20,5.48208333333,12.99775,4.444,8.43075,4.179,6.36291666666,19.88675,13.9865833333,6.684125,16.69775,6.74808333333
356.56,5.504,13.1238333333,4.49416666667,8.47941666667,4.2355,6.38258333333,20.0079166667,14.079,6.76586111111,16.7633333333,6.80416666667
356.93,5.52058333333,13.2616666667,4.51091666667,8.53633333333,4.28616666667,6.41858333333,20.1161666667,14.1325833334,6.77377777777,16.8469166667,6.80675
357.29,5.51783333333,13.2770833333,4.45941666666,8.51575,4.26358333334,6.36641666667,20.0674166667,14.1418333334,6.74304166667,16.7911666666,6.81075
357.66,5.46158333333,13.2611666667,4.423,8.46775,4.2645,6.3685,19.9749166667,14.1389166666,6.72954166666,16.7850833334,6.76708333333
358.02,5.46883333333,13.3549166667,4.50408333333,8.52441666667,4.27658333333,6.41091666666,20.0913333333,14.22175,6.79466666666,16.8764166667,6.83425
358.38,5.37825,13.3103333333,4.41025,8.462,4.23966666667,6.29958333333,20.04825,14.1685,6.70731944444,16.81875,6.74183333334
358.75,5.37083333333,13.3069166667,4.34525,8.43841666667,4.20858333333,6.31833333333,20.0979166667,14.1655833333,6.69001388889,16.8023333333,6.70883333333
359.11,5.37433333333,13.25825,4.26691666666,8.47116666667,4.19691666667,6.24316666667,20.0748333333,14.1533333333,6.62154166667,16.7896666666,6.6255
359.48,5.3025,13.2410833333,4.17675,8.44333333333,4.16216666666,6.18741666667,20.0949166667,14.1923333333,6.52448611111,16.7921666667,6.54275
359.84,5.13216666667,13.1605833333,4.05716666667,8.36791666666,4.0145,6.04008333333,20.08075,14.1329166667,6.47541666667,16.75,6.43308333333
360.20,5.03533333333,13.1374166667,3.96983333333,8.35575,3.93166666666,5.95933333333,20.095,14.11925,6.42938888889,16.75825,6.38583333334
360.57,4.90541666667,12.97175,3.81933333333,8.23425,3.77325,5.79325,20.0365833333,14.0075,6.29088888889,16.6658333334,6.21316666667
360.93,4.891,12.9195,3.77733333333,8.20225,3.70933333333,5.72433333334,20.067,14.0411666667,6.26956944444,16.6166666667,6.16033333333
361.29,4.90941666666,12.9874166667,3.81325,8.24425,3.75808333334,5.75583333333,20.2279166667,14.1461666667,6.30398611111,16.7189166667,6.17158333333
361.66,4.86916666667,12.9799166667,3.75233333333,8.24708333333,3.68825,5.6945,20.2971666667,14.1869166667,6.265375,16.7655833333,6.15716666667
362.02,4.7835,12.9024166667,3.65441666667,8.17,3.59708333334,5.60983333333,20.2913333333,14.1765,6.16763888889,16.7506666667,6.08183333333
362.39,4.77433333333,12.887,3.61925,8.15008333333,3.54275,5.559,20.3449166667,14.1721666666,6.14279166666,16.7860833333,6.09166666666
362.75,4.63558333333,12.7980833333,3.49816666667,8.04616666667,3.43333333333,5.42258333333,20.2413333333,14.1235,6.03298611111,16.7305833334,6.01558333333
363.11,4.56375,12.7901666667,3.45466666667,7.99175,3.35241666667,5.40416666667,20.3208333333,14.1145833333,6.014,16.7869166667,6.02233333333
363.48,4.48266666667,12.73575,3.39166666667,7.94066666667,3.29958333333,5.31841666667,20.2725,14.0220833334,6.01066666667,16.74625,5.983
363.84,4.55508333333,12.81725,3.4285,8.00283333333,3.38008333333,5.32483333333,20.3331666667,14.0993333333,6.04895833334,16.8424166666,6.05066666667
364.20,4.59358333333,12.8605833333,3.44475,8.01775,3.39941666667,5.31408333333,20.3618333333,14.1723333334,6.05147222222,16.8908333333,6.04666666667
364.57,4.65608333333,12.9775833333,3.49041666667,8.07291666666,3.41258333333,5.34,20.473,14.2873333333,6.10133333333,16.9774166667,6.09783333333
364.93,4.61125,12.9801666666,3.44166666667,8.03516666667,3.40941666666,5.31725,20.5221666667,14.3003333333,6.11797222223,17.0090833333,6.09941666667
365.29,4.51466666667,12.91075,3.35333333333,7.97725,3.31383333333,5.27575,20.48125,14.2756666667,6.07608333334,16.9729166667,6.08508333333
365.66,4.42983333333,12.876,3.27908333333,7.93016666667,3.25858333334,5.18491666666,20.4991666667,14.2475,6.01294444444,16.9500833333,6.00008333333
366.02,4.35358333334,12.8559166667,3.18608333334,7.87616666667,3.18958333333,5.11758333333,20.4459166666,14.2194166666,5.96747222223,16.914,5.93908333333
