wavelength,Back_SpoBoof,Belly_SpoBoof,Breast_SpoBoof,Crissum_SpoBoof,Crown_SpoBoof,DorTail_SpoBoof,Patch10_SpoBoof,Patch11_SpoBoof,Rump_SpoBoof,Throat_SpoBoof,WingTip_SpoBoof
699.98,17.6161666667,60.3535,46.7055,47.3351666666,17.2443333333,17.5223333333,15.5830833334,22.378,18.8478333333,40.2921666667,18.1758333333
700.30,17.6405,60.3215,46.7845,47.38,17.1846666667,17.5023333333,15.4706666667,22.3455,18.8688333334,40.3241666667,18.2233333333
700.63,17.6718333333,60.2735,46.743,47.4981666666,17.3055,17.4853333333,15.4629166666,22.4016666667,18.789,40.3213333333,18.3191666666
700.95,17.6458333333,60.2415,46.6673333334,47.4308333334,17.3356666667,17.493,15.4794166666,22.4181666667,18.8236666666,40.1795,18.3308333334
701.27,17.7086666667,60.3748333333,46.7928333333,47.5168333334,17.42,17.606,15.55475,22.6013333333,18.9538333333,40.2466666667,18.374
701.59,17.754,60.2826666667,46.88,47.4826666667,17.3803333333,17.6405,15.6281666666,22.582,18.8515,40.2691666667,18.3231666666
701.91,17.8033333334,60.4021666667,46.9501666667,47.605,17.4081666667,17.6761666666,15.6680833334,22.6443333333,18.8288333333,40.4988333333,18.3608333334
702.24,17.9303333333,60.4143333333,46.9835,47.5378333334,17.6148333333,17.8458333334,15.6523333334,22.7388333334,18.8951666666,40.5706666666,18.3521666666
702.56,17.7718333334,60.3508333333,47.1461666667,47.4826666666,17.4855,17.614,15.5978333333,22.6081666666,18.7806666667,40.5671666667,18.1111666666
702.88,17.5233333333,60.3976666667,47.1395,47.3665,17.3538333333,17.4538333333,15.5119166666,22.4571666667,18.5526666667,40.4741666667,17.8563333334
703.20,17.3171666666,60.2895,47.0308333333,47.2145,17.1023333333,17.2551666666,15.3311666666,22.2193333334,18.282,40.2395,17.6098333333
703.52,17.1905,60.2453333334,46.9608333334,47.0623333333,17.0098333333,17.2191666667,15.2151666666,22.1483333333,18.1878333333,40.0946666667,17.4953333334
703.85,17.172,60.0328333333,46.7876666666,46.8616666667,16.9596666667,17.291,15.17625,22.042,18.0635,39.951,17.3006666667
704.17,17.094,60.0266666667,46.7925,46.7893333334,16.895,17.3975,15.2165,22.0568333333,18.0826666666,40.045,17.2378333334
704.49,17.1316666666,60.2761666667,47.0701666666,47.0801666667,17.006,17.405,15.4010833334,22.098,18.1795,40.1325,17.3156666667
704.81,17.1166666667,59.8181666667,46.8055,46.9146666666,16.736,17.2253333334,15.3835833333,21.7625,17.9828333334,39.914,17.2486666667
705.13,17.3035,60.0296666667,46.879,47.0978333333,16.9088333333,17.5056666667,15.5206666666,21.8673333334,18.2753333333,40.0928333334,17.4626666667
705.45,17.3085,59.822,46.811,47.0126666667,16.8555,17.5763333334,15.6760833334,21.834,18.2415,39.8933333334,17.3845
705.78,17.225,59.582,46.6606666667,46.892,16.6568333333,17.5451666667,15.7006666667,21.6705,18.1761666666,39.7476666667,17.3238333334
706.10,17.4093333333,59.9571666667,46.7755,47.175,16.8713333334,17.8776666667,16.01325,21.8616666667,18.4456666666,40.046,17.538
706.42,17.6661666667,60.1126666667,46.8238333334,47.3153333333,16.9866666667,17.9825,16.2080833334,22.0036666666,18.5963333333,40.2435,17.6231666667
706.74,17.7821666667,60.3861666667,47.0923333333,47.6835,17.046,18.0495,16.4090833334,22.109,18.7161666667,40.3463333334,17.8515
707.06,17.7473333333,60.3478333333,47.105,47.9211666667,17.0368333333,17.9886666666,16.44375,22.1825,18.62,40.429,17.9191666667
707.38,17.69,60.069,47.0681666667,47.7821666666,16.9298333333,17.8051666667,16.4990833334,22.1455,18.5981666667,40.4278333333,17.8745
707.70,17.702,59.8373333334,47.005,47.6646666666,16.9476666667,17.7673333334,16.6060833333,22.1048333334,18.7045,40.3031666667,17.8196666667
708.03,17.7118333334,59.6991666667,46.8095,47.4636666666,16.8653333334,17.8193333334,16.4844166666,22.0421666666,18.6071666667,40.4115,17.7673333334
708.35,17.7925,60.1213333333,47.1351666667,47.8238333333,17.029,17.8706666667,16.44,22.1418333334,18.804,40.616,17.8935
708.67,17.6766666667,60.113,47.207,47.9246666666,17.1018333333,17.8098333333,16.451,22.181,18.8133333333,40.6078333333,17.8746666667
708.99,17.853,60.2328333334,47.2513333333,47.8833333333,17.1755,17.8206666666,16.4333333333,22.2678333333,18.8448333333,40.7493333333,18.0116666667
709.31,17.8496666667,60.1688333333,47.1441666666,47.9373333333,17.1115,17.682,16.3394166666,22.291,18.8551666666,40.6595,18.0105
709.63,17.698,59.9493333333,46.8575,47.6231666667,17.0575,17.5575,16.242,22.1698333333,18.7008333333,40.4126666667,17.9511666666
709.95,17.5823333334,59.8423333333,46.8803333333,47.5515,17.0513333333,17.5603333333,16.1181666667,22.0633333334,18.6445,40.307,17.961
710.27,17.5516666667,59.471,46.7228333333,47.333,17.049,17.5926666667,15.9178333333,22.0736666667,18.6416666667,40.1971666666,17.7758333334
710.59,17.5155,59.451,46.6075,47.1643333334,16.9875,17.588,15.8603333334,22.0336666666,18.6413333334,40.115,17.6855
710.91,17.6256666666,59.7766666667,46.7011666667,47.5346666666,17.2265,17.7078333333,15.88975,22.217,18.8585,40.1195,17.9025
711.24,17.6801666666,59.9755,46.9751666667,47.7673333334,17.3296666666,17.7593333333,15.8454166666,22.3158333333,18.8296666667,40.3466666667,17.9455
711.56,17.7178333333,60.1545,47.1118333333,47.9451666666,17.4305,17.7998333334,15.93425,22.5063333333,18.9866666667,40.4735,18.0523333333
711.88,17.6168333334,59.8685,47.0333333334,47.7318333333,17.3586666667,17.7805,15.9715,22.5178333334,18.828,40.3328333333,17.9438333333
712.20,17.706,59.9255,46.9073333333,47.713,17.3583333333,17.7913333333,15.9716666667,22.5706666666,18.7926666667,40.2481666667,17.9523333333
712.52,17.6585,59.8305,46.9233333333,47.8773333333,17.488,17.8198333333,15.8830833334,22.6118333333,18.9031666667,40.2356666667,17.9651666666
712.84,17.5895,60.1191666667,47.0493333334,47.9278333334,17.4785,17.768,15.7960833334,22.67,18.8056666666,40.3996666666,18.0416666667
713.16,17.7066666667,60.07,47.1373333333,48.1838333334,17.5126666667,17.8241666667,15.82375,22.7003333333,18.8645,40.4611666667,18.1265
713.48,17.656,59.949,46.8956666667,48.041,17.417,17.7068333333,15.7870833334,22.605,18.7945,40.4038333334,17.9868333333
713.80,17.5435,60.0998333333,46.9436666667,47.989,17.4325,17.769,15.8485833333,22.5251666667,18.77,40.4943333333,18.093
714.12,17.646,60.0861666667,47.0521666667,47.927,17.5733333333,17.8935,16.0993333333,22.4768333334,18.7586666667,40.5445,18.1405
714.44,17.6673333334,59.9881666667,46.9693333334,47.6693333333,17.5786666667,17.8481666667,16.1900833333,22.3386666666,18.7031666666,40.566,18.114
714.76,17.485,59.7711666667,46.5618333333,47.314,17.3745,17.6778333334,16.01425,22.1368333333,18.5913333334,40.2635,17.9938333333
715.08,17.4458333333,59.6211666667,46.5975,47.2948333333,17.2178333334,17.5853333333,15.9745,21.9761666667,18.5736666666,40.1538333333,18.0035
715.40,17.5118333334,59.7685,46.5651666667,47.4356666666,17.1961666667,17.6681666667,15.984,22.0945,18.6883333334,40.343,18.089
715.72,17.6671666667,59.9966666667,46.8373333334,47.6546666667,17.3293333334,17.8376666667,16.1535,22.2231666667,18.9446666667,40.7366666666,18.2913333333
716.04,17.6845,60.2035,46.8586666666,47.5785,17.1381666667,17.7271666667,16.2103333334,22.1578333333,18.8658333334,40.6605,18.2276666667
716.36,17.7883333333,60.2813333333,47.0396666667,47.8495,17.3171666667,17.9478333333,16.5239166666,22.2121666666,19.0596666666,40.6676666666,18.4025
716.68,17.5911666667,60.1008333333,47.044,47.596,17.1205,17.7603333333,16.39075,22.0538333333,18.9826666667,40.5051666666,18.292
717.00,17.7835,60.5338333334,47.506,47.8528333333,17.4193333334,17.9671666667,16.6594166666,22.4488333333,19.2855,40.7666666667,18.682
717.32,18.1518333333,60.751,47.769,48.1701666666,17.6545,18.191,16.9136666666,22.8166666667,19.5408333334,40.9366666666,18.9761666667
717.64,18.1655,60.7451666667,47.7505,48.3595,17.5488333334,18.096,16.7214166667,22.8325,19.6856666667,40.8845,18.9126666667
717.96,18.0206666667,60.8646666667,47.9073333333,48.6045,17.4468333333,18.1855,16.6780833334,22.8735,19.6895,40.9765,18.8608333334
718.28,18.2223333334,61.1638333333,48.2633333333,48.8833333333,17.5793333334,18.465,16.93825,23.0166666666,19.7703333333,41.2161666666,19.0466666667
718.60,18.2195,60.967,48.137,48.5655,17.6845,18.6085,16.98475,23.0778333333,19.6501666667,41.0808333334,19.0291666666
718.92,18.1996666666,61.0643333333,48.3105,48.3543333333,17.8948333334,18.5688333333,17.0921666666,23.0758333334,19.6003333334,41.0668333333,19.0906666667
719.24,18.1296666666,61.0608333334,48.3043333333,48.2103333334,17.8476666666,18.7138333333,17.0834166667,22.9835,19.4408333333,41.0475,19.069
719.56,17.9971666666,61.1,48.4043333334,48.2135,18.0345,18.8261666666,17.11225,23.05,19.5391666667,41.2668333334,19.1371666666
719.88,18.0741666667,61.0243333333,48.433,48.1853333334,18.2293333333,18.8261666666,17.1625833333,23.1616666666,19.6455,41.5091666667,19.0738333333
720.20,18.32,61.2971666667,48.5255,48.453,18.4521666667,19.087,17.257,23.4551666667,19.6668333333,41.7965,19.0403333333
720.52,18.2698333334,60.8473333333,48.1348333334,48.4186666666,18.1621666667,19.0946666666,17.062,23.2465,19.486,41.6108333334,18.6823333334
720.84,18.0328333333,60.8273333333,47.831,48.237,17.8056666667,18.6436666666,16.7363333334,22.9553333334,19.0233333333,41.455,18.2423333334
721.16,18.1176666667,61.0215,48.2093333334,48.218,18.1176666667,18.6733333333,16.7766666667,23.2205,19.1408333334,41.5541666667,18.391
721.48,18.3526666667,61.1855,48.3188333333,48.3273333333,18.2811666667,18.7138333333,16.9299166667,23.3968333333,19.1106666667,41.727,18.4328333334
721.79,18.4726666666,61.0288333333,48.3423333333,48.3153333333,18.3828333333,18.6341666666,16.8286666667,23.4546666667,19.3081666667,41.6305,18.3963333333
722.11,18.7386666666,61.0476666667,48.3125,48.6155,18.3586666666,18.5531666667,16.83175,23.3353333333,19.3585,41.7796666667,18.4445
722.43,18.7221666667,60.9163333333,48.0818333333,48.6803333333,18.1556666667,18.4845,16.5731666666,23.1205,19.2745,41.5318333334,18.3701666667
722.75,18.6401666667,60.609,47.8296666667,48.4338333333,17.9626666667,18.196,16.3094166667,22.9946666667,19.2168333334,41.2775,18.164
723.07,18.968,60.5611666666,47.8823333333,48.6431666667,18.1473333333,18.4543333333,16.56575,23.0701666666,19.3711666666,41.3641666667,18.3993333334
723.39,19.2103333334,60.5438333334,47.9575,48.6061666666,18.1388333334,18.7046666667,16.48025,23.1255,19.3856666666,41.2735,18.6033333334
723.71,19.3945,60.7173333333,48.2321666667,48.897,18.2498333334,18.9698333333,16.7263333333,23.1886666667,19.7405,41.378,18.776
724.03,19.239,60.6861666667,48.31,48.7763333333,18.2598333333,18.925,16.69425,23.0951666667,19.5808333334,41.4335,18.883
724.35,19.1855,60.521,48.4693333333,48.9153333334,18.4823333333,19.1853333334,16.7584166666,23.2261666666,19.935,41.4646666667,19.0061666666
724.67,18.9788333333,60.3175,48.1785,48.9906666667,18.3228333333,19.0751666667,16.7585,23.1441666667,19.7908333334,41.403,19.0153333334
724.98,19.2615,60.6996666667,48.4878333333,49.1505,18.5351666666,19.3301666667,16.9930833334,23.5015,20.2165,41.7305,19.3895
725.30,19.1668333333,60.6115,48.4511666667,49.2118333334,18.4331666666,19.4565,17.2395,23.5598333333,20.2176666667,41.712,19.5606666667
725.62,18.8558333333,60.4755,48.4298333334,48.9546666666,18.4476666667,19.2776666667,17.1289166666,23.5126666666,20.112,41.4805,19.5243333334
725.94,18.8871666666,60.4985,48.6515,48.923,18.4603333333,19.3101666666,17.2471666666,23.6715,20.129,41.6423333333,19.4568333333
726.26,18.6548333333,60.3835,48.7116666666,49.0435,18.3361666667,19.0223333333,17.238,23.6405,19.9298333334,41.5825,19.3631666667
726.58,18.3855,60.3825,48.7351666667,49.1055,18.2618333333,18.8128333333,17.1005833334,23.678,19.822,41.499,19.1653333333
726.90,17.999,60.297,48.4536666667,48.8598333333,17.9335,18.3966666666,16.9023333334,23.3245,19.5675,41.3368333334,18.7983333334
727.21,17.9166666667,60.2993333334,48.4418333334,48.8456666667,17.7518333333,18.0946666667,16.7143333333,23.2425,19.3535,41.3496666667,18.7586666667
727.53,18.1351666667,60.551,48.8596666666,49.028,17.863,18.161,16.9516666666,23.3781666666,19.6078333334,41.5608333333,18.96
727.85,18.2373333334,60.4776666667,48.8273333333,48.8356666666,17.925,18.0831666667,17.1480833334,23.3266666667,19.6413333333,41.457,18.9695
728.17,18.4038333333,60.5065,48.746,48.9578333333,17.9545,18.1663333333,17.3484166666,23.356,19.806,41.5183333333,18.9923333333
728.49,18.131,60.0621666667,48.4431666667,48.6196666667,17.6025,17.9506666667,17.1700833334,23.0068333334,19.4111666666,41.1168333334,18.7311666667
728.80,18.2365,60.1521666666,48.3505,48.7146666667,17.5751666667,17.9183333333,16.9283333334,22.9173333333,19.1115,41.1161666667,18.5673333333
729.12,18.1281666667,60.2471666667,48.22,48.8358333333,17.4246666667,17.835,16.7986666666,22.8895,19.0576666667,41.1978333334,18.371
729.44,18.014,60.302,48.0708333333,48.774,17.5036666667,17.7253333334,16.7378333334,22.8263333334,19.1481666666,41.1918333333,18.3321666667
729.76,18.2143333333,60.3093333333,47.8615,48.6771666667,17.6276666667,17.79,16.8185,22.9821666667,19.2585,41.2921666667,18.4513333334
730.08,18.4241666666,60.0953333333,47.7171666667,48.5608333334,17.6841666667,17.957,17.06975,23.1348333333,19.4583333333,41.3358333333,18.656
730.39,18.5768333334,60.1361666666,47.8878333333,48.523,17.83,18.0526666666,17.17825,23.2876666666,19.5006666666,41.4768333334,18.8241666667
730.71,18.7348333334,60.0328333333,47.5716666667,48.448,18.1326666667,18.2146666667,17.2810833334,23.4765,19.7255,41.507,19.0416666667
731.03,18.6991666667,59.8251666667,47.1016666666,48.2803333334,18.0935,18.1585,17.3516666666,23.5975,19.6991666667,41.309,18.9553333333
731.35,18.7898333333,59.9196666667,47.119,48.5451666667,18.101,18.2958333334,17.3089166666,23.6605,19.7018333333,41.5835,19.0775
731.67,18.8433333334,60.1451666667,47.264,48.4193333333,18.1866666666,18.527,17.2279166666,23.784,19.6376666667,41.6908333333,19.0946666666
731.98,19.0453333334,60.378,47.544,48.8108333334,18.4588333334,18.6055,17.2756666667,23.9858333334,19.9005,41.8296666667,19.1878333333
732.30,18.9091666667,60.2981666666,47.3735,48.795,18.611,18.5416666667,17.26125,24.081,20.1591666667,41.7728333334,19.3423333333
732.62,19.0895,60.287,47.4828333333,49.0083333333,18.8673333334,18.7726666667,17.4008333334,24.1485,20.27,41.7983333334,19.4965
732.94,19.152,60.5346666667,47.689,49.2698333334,18.8118333333,18.9403333334,17.4425833334,24.3051666667,20.3593333333,41.9633333334,19.6831666667
733.25,18.6485,60.376,47.4961666666,48.8471666666,18.5936666666,18.779,17.1063333334,23.8236666667,19.9191666666,41.4961666666,19.3468333333
733.57,18.4436666667,60.5888333333,47.6391666666,48.6523333334,18.4608333333,18.491,16.7976666666,23.6543333333,19.6111666667,41.5013333333,19.156
733.89,18.1858333334,60.2463333333,47.3885,48.4633333334,18.238,18.2598333334,16.6926666666,23.5963333333,19.5001666666,41.2598333334,18.8736666667
734.21,17.837,59.9395,47.4998333333,48.1533333333,17.699,17.997,16.3531666667,23.1758333333,19.0826666666,40.9995,18.3573333333
734.52,17.8281666667,60.1711666667,47.6495,48.2781666666,17.6505,18.0785,16.08575,23.1118333333,18.9758333333,41.0495,18.2881666666
734.84,17.5715,60.0913333333,47.4538333334,47.9758333333,17.6225,17.7766666667,15.91825,22.9713333334,18.8025,40.6173333333,18.0888333334
735.16,17.5908333333,60.0115,47.5965,48.1566666666,17.6528333334,17.7488333333,15.9245,22.867,18.7445,40.7735,18.127
735.48,17.5113333334,59.8601666667,47.4366666666,47.8105,17.7883333333,17.8753333333,15.9529166666,22.8711666666,18.7881666666,40.7368333333,18.3225
735.79,17.541,59.9191666666,47.461,47.6485,17.62,17.7878333334,15.9256666666,22.6685,18.6128333333,40.817,18.1683333333
736.11,17.4363333333,60.0848333334,47.4415,47.6213333333,17.5261666666,17.7511666667,15.9871666667,22.7785,18.6606666667,40.9795,18.216
736.43,17.7331666666,59.7205,47.3908333334,47.4908333333,17.7633333333,17.8736666667,16.1908333333,22.7965,18.69,41.0358333333,18.189
736.74,18.302,60.1808333333,47.87,48.3645,18.181,18.2311666667,16.7046666666,23.4,19.3318333334,41.7926666667,18.61
737.06,18.1113333334,59.9968333333,47.4478333333,48.3841666667,17.9098333334,18.3276666667,16.51825,23.14,19.2438333334,41.7395,18.4183333333
737.38,18.21,60.1813333333,47.4633333334,48.4823333333,17.9928333333,18.5123333333,16.4926666667,23.2728333334,19.163,41.765,18.5578333333
737.69,18.4498333333,60.4326666666,47.4835,48.689,18.4748333333,18.7561666667,16.8250833334,23.6286666667,19.5196666667,41.8525,18.9321666666
738.01,18.5685,60.2128333333,47.6313333333,48.906,18.5888333333,18.6941666666,16.9700833333,23.6075,19.6578333333,41.8496666667,18.9201666667
738.33,18.7965,60.1775,47.9203333333,49.1028333333,18.7113333333,18.9568333333,17.16775,23.8876666666,19.9238333333,42.203,19.132
738.64,18.6043333333,60.2158333333,47.8866666667,49.1215,18.4538333333,18.6546666667,17.0633333333,23.7653333334,19.8291666666,42.0183333334,18.8855
738.96,18.5546666667,60.2238333334,47.9551666667,49.1346666666,18.1343333333,18.4331666667,16.945,23.717,19.5971666667,41.9578333333,18.4533333334
739.28,18.7131666667,60.553,48.2955,49.4793333333,18.4066666667,18.6516666667,17.1565,24.112,19.866,42.284,18.565
739.59,18.7218333333,60.3781666667,48.3918333333,49.2398333334,18.2541666667,18.7113333333,17.0496666667,24.0135,19.847,42.2471666667,18.5368333333
739.91,18.178,59.9741666666,48.0175,48.9233333334,17.8001666667,18.4056666666,16.70025,23.644,19.4565,41.7493333333,18.2455
740.23,18.14,59.6533333333,47.7925,48.5315,17.5935,18.4576666666,16.5600833334,23.4353333334,19.3011666666,41.4663333333,18.1558333334
740.54,18.2181666666,59.5948333334,47.7728333334,48.454,17.6166666666,18.3553333333,16.4345833333,23.4166666667,19.3371666667,41.3341666666,18.2445
740.86,18.3698333333,59.6998333333,47.8485,48.4036666666,17.825,18.551,16.6238333333,23.388,19.6133333333,41.4425,18.3056666666
741.18,18.4101666666,59.9923333334,48.1475,48.5835,17.9635,18.4753333334,16.6749166666,23.4718333333,19.6578333333,41.5656666667,18.2193333333
741.49,18.2195,60.1938333333,48.131,48.5136666666,18.0976666666,18.3695,16.5391666667,23.4496666666,19.6893333333,41.7305,18.2085
741.81,18.1955,59.876,47.9968333333,48.2423333334,18.2176666667,18.4296666667,16.65825,23.4181666667,19.875,41.6526666666,18.0728333334
742.12,18.7478333333,60.1811666667,48.1718333334,48.4363333334,18.7873333333,18.911,16.8945833333,23.9171666667,20.3283333333,42.0183333334,18.3541666667
742.44,18.6996666666,60.0966666666,47.8478333333,48.2793333334,18.7393333334,18.9268333334,16.8399166667,23.8613333334,20.3406666667,42.033,18.552
742.76,18.5223333333,59.9885,47.8121666667,48.0011666667,18.5395,18.8373333333,16.6866666666,23.4191666667,20.0801666667,41.7068333333,18.4708333334
743.07,18.8183333333,60.0161666667,47.8943333333,48.1535,18.8471666667,19.1635,17.0665,23.6391666667,20.2338333333,41.612,18.7895
743.39,19.4065,60.7613333333,48.4145,48.9096666666,19.4298333333,19.7215,17.40425,24.455,20.8755,41.932,19.3133333334
743.70,19.519,60.9498333333,48.7978333333,49.0688333333,19.6075,19.7075,17.49175,24.67,21.1573333333,41.8318333334,19.3718333333
744.02,19.3968333334,61.0275,49.0163333334,49.1653333333,19.504,19.7245,17.5251666667,24.845,21.0838333333,41.7678333333,19.087
744.34,19.2963333333,61.2861666667,49.2323333333,49.2866666666,19.4355,19.7858333333,17.377,24.9788333333,21.1461666667,41.9416666667,19.0665
744.65,18.9488333333,61.0483333333,48.8195,48.9953333334,18.9855,19.7058333334,16.9089166667,24.6941666667,20.8376666667,41.7908333334,19.0276666666
744.97,18.7811666667,60.795,48.6045,48.9911666667,18.7991666666,19.7055,16.9808333333,24.6045,20.7563333333,41.8026666666,19.089
745.28,18.8065,61.1641666666,48.7468333333,49.0216666667,18.4643333333,19.6198333334,16.6818333333,24.4926666667,20.5183333334,41.8745,19.253
745.60,18.6191666666,60.8458333334,48.6165,48.9901666666,18.1788333333,19.5006666666,16.85625,24.2011666667,20.5841666666,41.933,19.4516666667
745.91,18.578,60.89,48.734,49.502,18.3321666667,19.469,16.8970833334,24.2255,20.6981666667,42.0786666667,19.4138333333
746.23,18.8728333334,60.5665,48.5861666667,49.3908333334,18.446,19.5308333333,17.09325,24.418,20.8531666666,42.0658333333,19.7135
746.55,18.3771666667,60.5206666667,48.5113333333,49.4646666666,18.1801666666,18.9368333334,16.74625,24.068,20.4875,41.9343333333,19.4106666667
746.86,17.8863333333,60.1318333333,47.9676666666,48.879,17.7445,18.3545,16.3371666666,23.4846666666,20.0295,41.8758333333,19.0746666666
747.18,18.0131666667,60.5016666667,47.943,49.2031666667,17.9023333334,18.3285,16.32075,23.5296666667,19.91,42.334,19.2983333333
747.49,18.3731666667,60.691,48.043,49.272,18.4526666667,18.7035,16.7673333334,23.9631666667,20.4035,42.575,19.78
747.81,18.692,60.7118333334,48.0536666667,49.6105,18.7226666666,18.7773333334,17.1806666666,24.2275,20.6995,42.8528333334,20.0546666667
748.12,18.9631666667,60.4821666667,48.1133333333,49.5778333334,19.0115,18.9691666666,17.7065833334,24.4121666667,21.0728333333,42.9536666666,20.3496666667
748.44,19.06,60.6991666667,48.0915,49.2245,18.8538333333,18.9568333333,17.50575,24.4033333333,20.9318333333,42.7906666666,20.2351666666
748.75,18.9051666667,60.6203333333,47.8576666667,49.33,18.9658333333,19.0621666667,17.5179166667,24.312,20.8545,42.602,20.0518333333
749.07,18.6095,60.8135,48.0571666666,49.15,18.9983333334,18.901,17.0279166667,24.2866666666,20.5646666666,42.4835,19.7875
749.38,19.0441666667,61.0848333334,48.6061666666,49.445,19.4243333333,19.3943333333,17.5145,24.7525,21.0173333333,42.8615,20.2813333333
749.70,18.9566666667,61.3156666667,48.4935,49.6296666666,19.497,19.3758333334,17.4623333333,24.9148333333,20.9245,43.0331666667,19.983
750.01,19.3135,61.5421666667,48.5315,49.5168333334,19.7848333333,19.815,17.6306666667,25.1933333333,21.2231666666,43.111,20.0328333333
750.33,19.718,61.872,48.9891666667,50.018,20.1296666667,20.0691666666,18.2073333334,25.3361666667,21.4978333333,43.492,20.3173333333
750.64,19.6703333333,61.5406666667,48.705,49.9578333333,20.2278333333,20.2516666667,18.4563333333,25.3056666666,21.5225,43.0215,20.288
750.96,19.6006666666,61.3696666667,48.6173333333,50.0178333333,20.1416666667,20.1056666667,18.1695833333,24.958,21.1278333333,42.809,20.0938333333
751.27,19.3093333333,61.2251666666,48.5946666666,49.6756666667,19.8135,19.8378333333,17.75675,24.4385,20.799,42.3301666667,19.7958333333
751.59,19.1056666667,61.1735,48.2615,49.4085,19.3831666667,19.6548333333,17.4544166667,24.1096666667,20.385,42.1225,19.383
751.90,19.5031666666,61.137,48.501,49.8803333333,19.8616666667,20.1241666667,18.0163333334,24.4238333334,20.781,42.4638333333,19.8493333333
752.22,20.1061666667,61.6001666667,48.8853333333,50.1906666667,20.3326666666,20.5353333333,18.5800833334,24.857,21.1253333333,42.817,20.3566666666
752.53,20.1171666667,61.5866666667,48.8538333333,50.0656666667,20.2245,20.5111666666,18.6994166666,24.8328333333,21.0183333333,42.6815,20.4335
752.85,19.5533333333,61.1688333334,48.2991666667,49.3411666666,19.7268333333,20.0201666666,18.092,24.326,20.4215,42.1128333333,19.8348333333
753.16,19.2936666666,61.2498333334,48.5778333334,49.2226666666,19.6735,19.8421666667,17.9198333333,24.2406666667,20.3481666667,42.1005,19.806
753.47,19.3395,61.3093333333,48.63,49.5331666667,19.6365,19.818,17.9936666667,24.4726666666,20.3758333334,42.4423333333,19.9271666666
753.79,19.4291666666,61.4638333334,48.8315,49.5861666667,19.6603333333,19.9401666667,18.09975,24.6988333334,20.5061666666,42.3208333333,19.9526666667
754.10,19.1355,61.1008333333,48.9595,48.9536666667,19.111,19.5235,17.624,24.572,20.3976666667,42.2793333333,19.579
754.42,19.5325,61.3635,49.5595,49.0386666667,19.4021666667,19.6131666667,18.0684166667,24.8358333334,20.7915,42.7801666667,19.8983333333
754.73,19.6753333334,61.3046666667,49.538,49.0075,19.563,19.7251666667,18.10225,24.969,20.8615,42.94,19.8691666667
755.05,20.0063333333,61.613,50.0943333333,49.8108333334,19.8551666666,19.8236666666,18.2198333333,25.3183333333,21.2036666667,43.4595,20.1448333334
755.36,19.8263333334,61.4005,49.8976666667,49.4315,19.6155,19.5008333334,17.8604166666,25.2008333333,21.1413333334,43.2403333333,19.7945
755.67,19.664,61.3243333333,49.8966666667,49.1343333333,19.4898333333,19.309,17.57425,25.0905,21.008,43.2431666666,19.4638333333
755.99,19.8446666666,60.8883333334,49.602,49.2873333334,19.543,19.3695,17.7549166666,25.199,21.2376666667,43.3295,19.4465
756.30,19.7215,60.531,49.4068333334,49.0333333334,19.451,19.2766666667,17.6913333333,24.8773333333,21.191,43.2391666667,19.2963333333
756.62,19.5873333334,60.045,49.0263333333,48.6978333333,19.194,19.1425,17.5985833333,24.6163333333,21.0251666667,42.9141666667,19.149
756.93,19.6345,60.232,49.4428333333,48.7363333333,19.3235,19.1745,17.6064166666,24.663,20.9953333333,42.9628333333,19.3103333333
757.24,19.6543333333,60.1561666667,49.4516666666,48.432,19.5895,19.6348333334,17.7541666667,24.9126666667,21.2156666667,43.0313333334,19.8091666667
757.56,20.1046666666,60.7521666667,49.6516666667,48.9488333333,20.1753333334,20.1043333333,18.2501666666,25.058,21.6395,43.4211666666,20.2593333333
757.87,19.9526666666,60.5826666666,49.172,48.9475,19.8435,20.3055,18.1073333333,24.952,21.3003333333,43.2101666666,20.0166666666
758.18,20.0245,60.6383333333,49.1781666667,49.1396666667,19.607,20.3196666667,18.3100833334,24.724,21.1413333333,43.06,20.1721666666
758.50,20.1628333334,60.8095,49.2943333333,48.8708333333,19.5855,20.458,18.3283333334,24.6278333333,21.1188333333,42.8343333334,20.2208333333
758.81,20.3263333334,60.603,49.3495,48.9095,19.5995,20.5113333334,18.4871666667,24.458,21.0213333333,42.6103333333,20.3645
759.13,20.854,60.9113333333,49.6685,49.3498333333,19.745,20.7073333333,18.7476666667,24.7098333334,21.364,43.0465,20.7648333333
759.44,21.037,61.3675,49.8781666667,49.6026666666,19.9791666667,21.0368333333,18.8485833333,24.843,21.3956666667,43.2011666666,21.0686666667
759.75,21.6238333333,61.9906666667,50.3128333333,50.2043333334,20.3398333334,21.5216666667,19.43925,25.3993333333,21.9496666666,43.746,21.643
760.07,22.0336666666,62.427,50.6558333334,50.7321666667,20.6328333333,21.9125,19.7258333333,25.6048333334,22.3645,44.0221666667,21.8551666666
760.38,22.2201666667,62.1196666667,50.3523333334,50.3395,20.6225,21.9498333333,19.83025,25.6855,22.6288333334,43.9748333334,21.755
760.69,22.0211666667,61.878,50.0498333333,50.5038333334,20.2673333333,21.536,19.48075,25.2175,22.3258333333,43.837,21.0325
761.01,21.724,61.7493333333,49.909,50.8083333333,20.0036666666,21.438,19.2379166667,25.3285,22.04,43.7636666666,20.9033333333
761.32,21.6916666667,61.926,50.2606666666,50.9825,20.2236666666,21.3246666666,19.2590833333,25.568,22.325,43.963,21.0405
