wavelength,Back_LanFulm,Belly_LanFulm,Breast_LanFulm,Crissum_LanFulm,Crown_LanFulm,DorTail_LanFulm,Patch10_LanFulm,Rump_LanFulm,Throat_LanFulm,WingTip_LanFulm
763.82,44.5732666667,38.1220666667,34.5500666667,35.0982666667,5.79426666667,11.2284,39.4197333333,32.866,6.1356,11.729
764.14,44.6136,38.1320666667,34.7302,35.2668,5.8908,11.3180666667,39.5274666667,32.9074666667,6.16513333333,11.8577333333
764.45,44.7346,38.3077333333,34.8008666667,35.3829333333,5.88526666667,11.3478,39.5862,33.0132666667,6.27093333333,12.0503333333
764.76,44.7991333333,38.488,34.9221333333,35.5442666667,5.78906666667,11.3549333333,39.6644,32.9421333333,6.2078,11.9877333333
765.07,44.9344,38.5108666667,35.0015333333,35.6973333333,5.82533333333,11.4330666667,39.6418,32.9334,6.318,12.0281333333
765.39,44.9369333333,38.5251333333,35.2044666667,35.9160666667,6.02826666667,11.6636666667,39.5868,33.0767333334,6.53513333333,12.1352
765.70,44.7582,38.2007333333,34.9723333333,35.6295333333,5.6622,11.2414,39.3938666667,32.7623333333,6.19446666667,11.7877333333
766.01,44.6723333334,38.1044,34.9007333333,35.6518666666,5.5652,11.1285333333,39.3253333333,32.7127333333,6.02926666667,11.5627333333
766.32,44.5412666667,37.8941333333,34.8116666667,35.5358,5.17073333333,10.817,39.1650666667,32.4709333333,5.6996,11.0836
766.64,44.385,37.7329333334,34.6691333333,35.5155333333,4.8766,10.4998666667,38.9649333333,32.294,5.4574,10.7115333333
766.95,44.3686,37.7212,34.7380666667,35.5670666667,5.23626666666,10.6486,38.9025333333,32.3754666667,5.69586666667,10.8742666667
767.26,44.4786666667,37.7472666667,34.8224666667,35.6419333333,5.28926666667,10.7055333333,38.9820666667,32.5364,5.81613333334,10.9512
767.57,44.6736666667,37.9628666667,34.9166,35.8032666667,5.44913333333,10.7547333333,38.9791333333,32.7384666667,5.91193333333,11.0671333333
767.88,44.6580666667,37.9316,34.8445333333,35.7771333333,5.43753333333,10.6336666667,38.9836,32.6828666667,5.734,10.8679333333
768.20,44.9015333333,37.9640666667,34.9408666667,35.9158666667,5.55393333333,10.7558,39.0570666667,32.9516,5.8714,11.002
768.51,44.9745333333,38.0188666667,34.9162,36.0756,5.58346666667,10.8168666667,39.1704,33.2266666667,5.94613333333,11.0654
768.82,44.7476666667,37.727,34.61,35.8710666667,5.14093333333,10.3422666667,38.9302666667,32.9453333333,5.58673333333,10.6278666667
769.13,44.9298,38.0036,34.8803333333,36.304,5.42486666666,10.7774666667,39.098,33.1245333333,6.00286666667,11.104
769.44,44.7676666667,37.9191333333,34.8139333333,36.2946,5.43866666667,10.8393333333,38.8672,32.9367333334,6.1178,11.3066
769.76,45.2166,38.2889333333,35.1028,36.8083333333,5.91666666667,11.2249333333,39.2776,33.3138666667,6.50833333334,11.7638666667
770.07,45.5084666667,38.5414,35.2222666667,37.0744,6.08893333334,11.4954,39.4448666667,33.4976,6.72913333333,11.9881333333
770.38,45.465,38.4142,35.1444666667,36.9034,5.87806666666,11.2911333333,39.4424666667,33.4576666667,6.66373333333,11.8428666667
770.69,45.4069333333,38.3639333333,35.0278,36.7337333333,5.9348,11.2452,39.3089333333,33.2020666667,6.6286,11.7411333333
771.00,45.4284666667,38.2358,34.9084,36.6667333333,5.78893333333,11.132,39.3706,33.3274666667,6.5926,11.6992
771.32,45.1332,37.9008666667,34.7954,36.549,5.81806666666,11.3294666667,39.2376666667,33.2767333333,6.68166666667,11.7046
771.63,44.7878,37.7978666667,34.5325333333,36.3601333333,5.558,10.9742666667,39.0878666667,32.9134666667,6.407,11.3819333333
771.94,44.654,37.6018,34.572,36.3145333333,5.77713333333,11.1140666667,39.0073333333,32.8446,6.50873333333,11.4725333333
772.25,44.5564666666,37.6276,34.6506,36.2733333333,5.59933333333,11.0380666667,39.0836666667,32.7564666667,6.2934,11.3866666667
772.56,44.3063333334,37.4778666667,34.445,36.0237333333,5.58613333333,10.8049333333,38.8884666667,32.5735333333,6.11253333333,11.2004
772.87,44.2501333333,37.6087333333,34.5022,36.1153333333,5.55446666666,10.8601333333,39.0327333333,32.6844,6.23806666667,11.1972666667
773.18,44.1916,37.6234,34.5422666667,36.0844666667,5.4926,10.7948,38.9053333333,32.6510666667,6.251,11.2328666667
773.50,44.2520666667,37.6329333333,34.6786,36.2114666667,6.01626666666,11.1693333333,39.0417333333,32.9652666666,6.6316,11.7054666667
773.81,44.1828,37.6833333333,34.7265333333,36.3802,5.9844,11.1004,39.1892666667,33.0115333333,6.3738,11.6505333333
774.12,43.8146666667,37.4935333333,34.6930666667,36.1627333333,5.87213333333,11.0465333333,39.06,32.8552,6.32426666667,11.5342
774.43,43.5849333333,37.3626666667,34.487,35.9901333333,5.51626666667,10.9214666667,38.9378,32.4378666667,6.12426666667,11.2680666666
774.74,43.7807333333,37.5896666667,34.6277333333,36.1432,5.5572,10.8568,38.9399333333,32.4914,6.23086666667,11.1869333333
775.05,43.9169333333,37.6357333333,34.5205333333,36.1870666667,5.46293333333,10.8248666667,38.9806,32.5486,5.9322,11.0262666667
775.36,43.5619333333,37.613,34.1662,35.9540666667,5.10926666667,10.496,38.6964666667,32.2938,5.43766666667,10.6550666667
775.67,43.357,37.378,33.9566666667,35.6335333333,4.99646666667,10.4674666667,38.3129333333,32.1306666667,5.26086666667,10.4676
775.98,43.2619333333,37.238,33.7925333333,35.3842666667,4.75153333333,10.2653333333,38.0,31.7994,5.0238,10.2042
776.30,43.0832,36.9576666667,33.7723333333,35.1744,4.90733333333,10.1311333333,37.7878666667,31.642,4.82213333334,10.1174666667
776.61,42.6192666667,36.5326666667,33.5014666667,34.8025333333,4.4318,9.63266666667,37.3052,31.2050666667,4.38733333333,9.53313333333
776.92,42.4113333333,36.3916,33.4196666667,34.6757333333,4.25173333333,9.25086666666,37.1250666667,30.8804666667,4.04086666667,9.13333333333
777.23,42.4199333333,36.5245333333,33.5423333333,34.8893333333,4.91166666667,9.71733333332,37.0969333333,30.9512666667,4.58633333333,9.5424
777.54,42.6436,36.7691333333,33.6250666667,35.2198,4.89506666667,9.68906666666,37.2277333333,31.2906,4.697,9.68206666665
777.85,42.7980666667,36.7786,33.5676666667,35.1626,4.98086666667,9.374,37.2158666667,31.2696,4.50846666667,9.62573333334
778.16,42.5066666667,36.3454666667,33.0875333333,34.5516,4.49713333333,8.74486666667,36.714,30.8759333333,3.9318,9.37326666667
778.47,42.1942,35.991,32.9015333333,34.3233333333,4.24086666667,8.34126666665,36.3032666667,30.6652,3.75273333333,9.28553333333
778.78,42.8676666667,36.3753333333,33.4862,34.7193333333,4.54513333333,8.63193333333,36.8691333333,31.0413333334,4.11166666667,9.75493333333
779.09,42.9638,36.4506666667,33.5405333333,34.7937333333,4.97773333333,8.56273333333,37.0682666667,31.2372666667,4.32066666666,10.0767333333
779.40,42.8793333334,36.3638666667,33.6251333333,34.8252666667,4.94413333333,8.51520000001,37.2755333333,31.4666666667,4.34593333333,10.2126
779.71,42.8577333333,36.1982666666,33.572,34.7656666667,4.85446666667,8.4102,37.1928666667,31.4414666667,4.50346666667,10.3020666667
780.02,42.7930666667,36.0970666666,33.2566666667,34.4651333333,4.5784,8.15266666666,37.1486,31.3106,4.1842,10.3320666667
780.33,42.104,35.5518666667,32.4348,33.5996,3.55333333333,7.26186666667,36.5426666667,30.6784666667,3.37226666667,9.71333333333
780.64,42.3847333333,35.8466666667,32.6719333333,33.5411333333,3.20473333333,6.9916,36.8367333333,30.9486,3.1406,9.69006666666
780.95,41.9708666667,35.327,32.4730666667,32.9923333333,2.80466666667,6.72726666667,36.2252666667,30.5324666667,2.8122,9.30066666667
781.26,41.4483333333,34.9846,32.4828,32.7355333333,2.3602,6.72026666667,35.9158,30.1724,2.5402,9.19540000001
781.57,41.4644666667,35.2040666667,32.8803333333,33.1458,2.20673333333,6.82673333333,36.4344,30.287,2.6362,9.09979999999
781.88,42.0656666667,35.9154,33.537,33.6815333333,3.17686666667,7.78960000001,37.0775333333,30.8608,3.6032,10.0352
782.19,42.1840666667,36.0664,33.8862,33.9218,3.36093333333,8.07673333334,37.2236,31.007,3.7992,10.2605333333
782.50,42.2036,36.1728666667,33.9692666667,33.9131333333,3.0114,8.19446666667,37.3565333333,30.9218666667,3.77526666667,10.0898666667
782.81,42.3515333333,36.1736666667,34.202,33.7778666667,2.998,8.31533333333,37.3980666667,30.7716666667,3.8586,9.83833333335
783.12,42.5291333333,36.2308,34.2828666667,33.7588666667,2.79113333333,8.49599999999,37.5977333333,30.702,3.757,9.66246666666
783.43,42.802,36.5127333333,34.4697333333,33.9444666667,3.28206666666,8.86980000001,37.7394,31.0277333333,4.22153333333,9.82153333333
783.74,43.3539333334,36.9129333333,34.9055333333,34.5032,4.06833333333,9.6962,38.0296,31.2110666667,4.93433333333,10.3611333333
784.05,43.1438666667,36.6872666667,34.5118666666,34.3058,3.902,9.71573333334,37.5524666667,30.7458,4.77553333333,10.0164666667
784.36,43.8089333333,37.3009333333,34.8394,34.8769333333,4.41806666667,10.0292,38.1851333333,31.1264,5.01873333333,10.459
784.67,44.3652666667,37.8318666667,35.1310666667,35.127,5.11013333333,10.4494,38.6102,31.6978666667,5.668,10.7284
784.98,44.5536,38.0402,35.3138,35.3346666667,5.6764,10.8431333333,38.7363333333,32.0281333333,5.9872,11.0338
785.29,44.3776666667,37.711,35.213,35.0794,4.95813333333,10.3049333333,38.7050666667,31.675,5.5138,10.3258666667
785.60,44.4569333333,37.5447333333,34.9064666667,34.9520666667,4.66086666667,9.9874,38.4644666667,31.5147333334,5.08533333333,9.98333333333
785.91,45.0683333333,38.2526666667,35.5819333333,35.7765333333,5.2794,10.5922666667,39.0144666667,32.2070666667,5.5032,10.4222666667
786.22,45.4352666667,38.7851333333,35.7668666667,36.6334666667,5.22806666667,10.7546,39.4112666667,32.9893333333,5.70053333333,10.6259333333
786.53,45.6832,39.0492666667,35.7942666667,36.9383333333,5.1646,10.7448,39.4773333333,33.2634,5.77353333333,10.6419333333
786.84,45.7717333333,39.0074,35.9079333333,37.1406,4.9298,10.8604,39.6584,33.2073333334,5.62126666667,10.6201333333
787.14,45.9465333333,39.1349333333,36.4475333333,37.2358666667,4.7676,11.0118666667,39.8551333333,33.5264,5.77353333333,10.7383333333
787.45,45.8839333333,39.0347333333,36.5276,37.2388,4.5054,10.7945333333,39.9404666667,33.5239333333,5.8006,10.8342666667
787.76,46.0656666667,39.3517333333,37.0104,37.5446,4.69846666667,11.1098,40.2084,34.072,6.08126666667,11.102
788.07,46.5809333333,39.8597333333,37.5595333333,38.109,5.02546666667,11.4894,40.6744666667,34.8108666667,6.45986666667,11.6256666667
788.38,47.067,40.1127333333,37.8776666667,38.3478666667,5.10786666667,11.6735333333,40.8902,35.1214666667,6.71726666667,11.8912
788.69,47.3161333333,40.4918,38.1133333333,38.5706666667,5.8982,12.4649333333,41.0182666667,35.5350666667,7.44673333333,12.4840666667
789.00,46.8101333333,40.2834666667,37.8917333333,38.0778666667,5.5446,12.0522,40.8502,35.267,7.20253333333,12.0288
789.31,46.3449333333,39.7014,37.3332666667,37.3992666667,5.53106666667,11.7286666667,40.4496666667,35.1590666667,7.22086666667,12.0077333333
789.62,45.8926666667,39.3854666667,37.0944666667,37.0944666667,5.66326666667,11.6297333333,40.1944666667,34.9318,7.22673333333,12.1782
789.92,46.2144666667,39.6114,37.5015333333,37.323,5.97666666667,11.7946666667,40.3926666667,35.1497333333,7.41233333333,12.4807333334
790.23,46.2289333333,39.542,37.6196666667,37.3988666667,5.89366666667,11.6237333333,40.3927333333,35.2883333333,7.14513333333,12.4621333333
790.54,46.4994666667,39.7950666667,37.8587333333,37.7540666667,6.19406666667,11.9992,40.87,35.7883333333,7.44046666667,12.8272666667
790.85,46.2556,39.4648,37.9405333333,37.5208,6.1016,11.7534,40.7194,35.667,7.1548,12.4726
791.16,45.9196666667,38.9010666667,37.481,36.9165333333,5.7894,11.3311333333,40.2650666667,35.0315333333,6.8752,12.1433333334
791.47,45.1896666667,38.4076666667,37.0059333333,36.6334666667,5.2206,10.8316666667,39.6274,34.2825333334,6.14326666667,11.4837333333
791.78,44.2364666667,37.5922,36.1095333333,35.7592666666,4.66313333333,10.2335333333,38.6074,33.4905333333,5.26513333333,10.6603333333
792.08,44.3559333333,37.6068666667,36.2297333333,35.7583333333,4.53453333333,10.2448666667,38.7372,33.7589333333,5.06513333333,10.5926
792.39,45.0832666667,38.3436666667,36.6644,36.6004666666,5.53493333333,11.2206,39.3566,34.4056666667,6.1602,11.6450666667
792.70,45.8103333333,39.0508666667,37.2268666667,37.389,5.74073333333,11.7731333333,40.0741333333,34.6528,6.6204,12.1203333333
793.01,46.6342666667,39.6295333333,37.7684666667,37.8842666667,6.28693333333,12.4073333333,40.6526666667,35.0416,7.0324,12.4954
793.32,46.6528666667,39.9265333333,37.9779333333,37.9596666667,6.6116,12.7648,40.6327333333,35.1124,7.4644,12.7786
793.62,46.8288,40.2928,38.3513333333,38.1486666666,7.2702,13.2972666667,40.8018666667,35.5046,8.18473333333,13.1802666667
793.93,47.0092,40.4596,38.2690666667,38.3459333333,7.212,12.9771333333,40.7886666667,35.5015333333,7.90173333333,12.8872
794.24,47.9642,41.2261333333,38.6488666667,39.0545333333,7.91080000001,13.7615333333,41.3601333333,36.1739333333,8.78926666667,13.6587333333
794.55,47.6552666667,40.8776,38.3997333333,38.923,7.61073333333,13.5371333333,41.0506,35.8466,8.63033333333,13.2090666667
794.86,47.1484666666,40.2343333333,37.9210666667,38.3160666667,7.4912,13.3378,40.4904,35.3212,8.6588,13.0381333333
795.16,47.522,40.7997333333,38.3834666666,38.9138,8.02659999999,13.9064,40.9237333333,35.6938,9.42486666666,13.9148
795.47,47.3940666667,40.7872,38.4980666667,38.9772666667,7.7834,13.4359333333,40.8173333333,35.5199333333,9.27253333334,13.9451333333
795.78,46.7642,40.1100666667,38.3344,38.5675333333,7.30673333333,13.0831333333,40.1779333333,35.1556666666,8.75186666667,13.4478
796.09,46.4042666667,39.7078666667,37.9174666667,38.0572,6.81053333333,12.4952,39.5724666667,34.7088666667,8.16080000001,12.6688
796.40,45.9839333333,39.3935333333,37.6166,37.4597333333,6.35286666667,11.9425333333,39.1009333333,34.2366,7.71413333334,12.1756666667
796.70,45.7363333334,39.2702,37.5201333333,37.341,6.27386666667,11.6474666667,39.2018666667,34.4642,7.39653333333,11.8779333333
797.01,45.7786,39.4594666667,37.5761333333,37.5117333333,6.08326666667,11.4329333333,39.0476,34.5431333333,7.43466666667,11.8704666667
797.32,45.4946666667,39.3561333333,37.5358666667,37.4159333333,6.0184,11.5346666667,38.7423333333,34.4279333333,7.49526666667,12.0754
797.63,45.012,38.9214666667,37.2753333333,37.2276666667,5.614,10.9768,38.4968,33.8878666667,7.10426666666,11.6439333333
797.93,45.3611333333,39.3581333333,37.5753333333,37.5623333333,6.1158,11.555,38.9676666667,34.1402,7.39960000001,12.3313333333
798.24,45.9186,40.0618,38.2838666667,38.0638,6.5524,12.2815333333,39.6568,34.9570666667,7.82853333333,13.0647333333
798.55,45.7104666667,39.8346666667,38.0564,37.7212666666,6.2152,11.9348666667,39.6068666667,34.9062,7.28326666667,12.8462666667
798.85,45.5203333333,39.4470666667,37.7704,37.55,5.9968,11.8633333333,39.3210666667,34.5066,7.05779999999,12.6139333333
799.16,46.546,40.0836,38.3830666667,37.9790666667,5.9142,11.8698666667,40.2787333333,34.9454,7.12653333334,12.6038
799.47,46.1118666667,39.5956666667,38.378,37.4142666667,5.31253333333,11.6689333333,40.0234666667,34.5226666667,6.76053333334,12.3741333333
799.78,45.6919333333,39.3138666667,38.1548,36.9813333333,5.13373333333,11.5542,39.5788666667,34.3269333333,6.40659999999,12.3206666667
800.08,45.5748666667,38.9849333333,37.8595333334,36.7339333333,4.54053333333,11.2120666667,39.1341333333,33.7662666667,5.83453333333,11.9962666667
800.39,45.2462,38.5207333333,37.3400666667,36.3652666667,4.041,11.1242,38.9125333333,33.0344666667,5.17753333333,11.6042666667
800.70,45.4572666667,38.8748,37.611,36.5897333333,4.4064,11.5639333333,39.4150666667,33.1302,5.34826666667,11.9902
801.00,45.1426,38.9128,37.4485333333,36.3366,4.76546666667,12.1916666667,39.4142,33.3430666667,5.4256,12.2908666667
801.31,45.0316666667,38.7192666667,37.2108666667,36.0921333333,4.4444,11.8804666667,39.1091333333,33.2372,5.1178,11.8501333333
801.62,45.4050666667,39.0101333333,37.6872,36.4051333333,4.62046666667,11.8667333333,39.5897333333,33.3334,5.32293333333,12.1332666667
801.92,46.2446,39.6242666667,38.6718,37.3746,5.67826666667,12.5250666667,40.1802,34.1622,6.3938,12.8957333334
802.23,46.5161333333,40.2076,38.9469333333,37.8936,6.33473333333,12.9856666667,40.6744,34.8171333333,6.7756,13.1776
802.54,45.887,39.7986,38.4766,37.5419333333,6.46006666667,12.7757333333,39.9276666667,34.5106666667,6.73373333333,13.0802666667
802.84,45.9599333333,40.0,38.3216,37.8332,6.84333333334,12.6006,39.8232666667,34.6948,6.83806666667,13.0838666667
803.15,46.2856,40.0952,38.4709333334,38.127,6.49206666667,12.3598666667,40.1217333333,34.6930666667,7.00526666667,12.8887333333
803.46,45.8372,39.9583333333,38.3099333333,37.6734666667,6.7032,12.7073333333,39.9216666667,34.3036,7.42833333333,12.8952
803.76,46.1098,40.2268666667,38.7418666667,37.9479333333,7.49166666667,13.1529333333,40.1340666667,34.9625333333,8.3372,13.5706666667
804.07,45.5692666667,39.3611333333,37.8928,37.115,6.7852,12.0866666667,39.1138666667,34.5646666667,7.87726666667,12.4470666667
804.38,46.6301333333,39.9424,38.6602666667,37.7132,6.7346,11.9466666667,39.5082,35.4316666667,8.02713333333,12.5904
804.68,46.9125333333,40.5704,39.2883333334,38.2209333333,7.34186666667,12.3601333333,40.0366,36.0386,8.52953333333,13.145
804.99,46.975,40.4807333333,39.2424,38.187,7.63313333334,12.6332666667,40.021,36.1127333333,8.75660000001,13.0250666667
805.30,46.5927333334,40.0370666667,38.8527333333,37.6262666667,6.6718,12.0750666667,39.3603333333,35.612,8.14693333334,12.3235333333
805.60,46.172,39.6106,38.6318666666,37.148,6.44566666667,11.6705333333,39.0056,35.2696666667,8.17673333334,12.0652
805.91,46.1221333333,39.7885333333,38.6942,37.3724666667,6.455,11.7526,39.2175333334,35.5115333333,8.18926666666,12.2124666667
806.21,46.4533333333,40.08,39.1466666667,37.76,6.63466666667,12.112,39.504,35.8613333333,8.14399999999,12.4266666667
806.52,46.2254,40.0479333333,38.9951333333,37.7511333333,6.98026666667,12.5412,39.2079333333,35.9861333333,8.07540000001,12.5359333333
806.83,46.0220666667,39.5486666667,38.2756666667,37.3731333333,6.72046666667,12.0171333333,38.7214666667,35.8367333333,7.57459999999,12.334
807.13,45.4725333333,38.6196,37.4416666667,36.6748666667,5.69146666667,10.9668,37.9731333333,34.8945333333,6.29413333334,11.2078
807.44,46.205,39.1426666667,38.3017333333,37.362,6.50186666667,12.0252,38.5656,35.4492666667,7.06240000001,12.2836
807.74,45.289,38.4840666667,37.4440666667,36.6916,5.91426666666,11.4911333333,37.964,34.3402666667,6.51733333333,11.8782666667
808.05,44.8166666666,37.7945333333,36.6610666667,36.2388666667,5.4278,11.2721333333,37.6222,33.9221333333,6.3166,11.6555333333
808.35,45.5080666667,38.5222,37.2628666667,36.9494666666,6.06766666667,11.8555333333,38.3150666667,34.6934666667,6.7282,12.4098
808.66,45.3424,38.3557333333,37.0649333334,36.8966666666,6.16726666667,12.0763333333,38.4287333333,34.3434,6.68353333334,12.4636666667
808.97,45.9246,38.5045333333,37.2603333333,37.1916,6.17586666667,12.6084,38.8299333333,34.7603333333,6.79806666667,13.0480666667
809.27,46.1567333333,38.5038666667,37.3116666667,37.1454,6.466,12.6398,38.8363333333,34.7149333333,7.03933333333,13.3848666667
809.58,46.238,38.3478,37.2442,37.2384666667,6.76393333333,12.8416,38.7477333333,34.6026666667,7.52433333334,13.6706
809.88,46.3462,38.6724666667,37.5564666667,37.6766,7.52506666667,13.3790666667,39.2617333333,34.8440666667,8.3318,14.329
810.19,47.2924,39.8011333333,38.7486666667,38.8831333333,8.02926666666,14.0059333333,40.5379333333,35.8536666666,8.83626666667,14.9415333333
810.49,47.7479333333,40.5734,39.0918,39.2770666667,8.06453333333,14.3608666667,41.2186,36.3440666667,9.15173333334,15.0836
810.80,47.7940666667,41.0602,39.0372666667,39.5490666667,7.90959999999,14.3021333333,41.6148666666,36.4718,8.94586666665,14.9176666667
811.10,48.1136,41.6299333333,39.5726666667,40.1649333333,8.889,15.2868,42.1611333333,37.2649333333,9.823,15.6716
811.41,48.3657333333,41.971,40.0802666667,40.3768666667,9.04526666667,15.5515333333,42.4528666667,37.3185333333,10.0216,15.7244666667
811.71,47.3628,40.7902666667,38.6705333333,39.4294,7.99626666666,14.7946666667,41.1727333333,35.9046,9.16260000001,14.6002
812.02,47.2612666667,41.1016666667,38.6603333333,39.8122666667,8.88880000001,15.2863333333,41.6464,36.0438,9.71520000001,15.4178
812.32,47.2721333333,41.4232666667,38.8139333333,40.1124,9.40686666666,15.6678,41.8102666667,36.1423333333,10.2060666667,15.7866
812.63,47.0841333333,41.3146666667,38.8348666667,40.3864,9.32086666666,16.0996666667,41.6446666667,36.1121333333,10.2554666667,15.8505333333
812.93,46.6540666667,41.2806,38.7130666667,39.9435333333,9.07093333335,15.8756666667,41.4752,36.2022,10.0501333333,16.0891333333
813.24,46.8827333333,41.2518666667,38.6653333333,39.7903333333,8.65593333333,15.5195333333,41.2964666667,36.1424,9.82526666666,15.9262666667
813.54,46.3044,40.3813333333,37.9727333333,39.3962666667,8.08386666666,14.8077333333,40.5403333333,35.7928,9.55213333334,15.3860666667
813.85,46.489,40.5455333333,38.3126666667,39.5624,8.55693333333,14.7604,40.6723333334,36.0482,9.78753333333,15.7690666666
814.15,46.1016,40.0634666667,38.3046666667,39.0666666667,8.3746,14.3808,40.1524,35.8030666666,9.35253333333,15.7524666667
814.46,45.8412,39.6698666667,38.0950666667,38.616,7.8222,13.8032,39.3269333333,35.2762666667,8.64133333333,15.1872666667
814.76,45.7260666667,39.3964,37.7629333333,38.5128666667,7.46746666667,13.3524,39.015,35.1573333334,8.17926666667,14.9666
815.07,45.543,39.4003333333,38.005,38.3207333333,7.11473333333,12.9797333333,38.9772666667,35.1389333333,8.05553333333,14.8737333333
815.37,46.0916666667,39.7092,38.5528666667,38.1395333333,6.43426666667,12.6616666667,38.9663333333,35.4457333333,7.73906666667,14.4703333333
815.68,46.2458666667,39.5390666667,38.3835333333,37.8824,5.16366666667,11.2826,38.497,34.9164666667,6.33926666667,13.2999333333
815.98,46.0997333333,39.4264,38.1780666667,37.3818,4.56813333333,10.9716666667,38.4278,34.7368666667,5.79633333333,12.7665333334
816.29,46.1756666667,39.5627333333,37.9751333333,37.6050666667,4.50726666667,11.0663333333,38.6478,34.5913333333,5.91326666667,12.4050666667
816.59,46.211,39.7854666667,37.7488,37.4204,4.48913333333,11.0754666667,38.7002,34.613,5.6148,12.4288
816.89,46.2675333333,40.5692,38.4298666667,37.5336666667,5.75073333333,12.3978,39.228,34.7662666667,6.54246666667,13.3791333333
817.20,46.4110666667,40.6008,38.9646,37.6286,6.15526666667,12.8474666667,39.2201333333,34.8418,6.8008,13.7616666667
817.50,46.0777333333,39.8746,38.3646666667,37.2430666667,5.4198,12.0677333333,38.9097333333,34.1227333333,6.12153333333,13.0577333333
817.81,46.679,39.785,38.4148,37.4869333333,5.3702,11.8586666667,39.4346,34.1076,6.04606666667,13.0814666667
818.11,46.5171333333,39.8444666667,38.4693333333,37.6442666667,5.00446666667,11.5097333333,39.2705333333,33.9252,5.6382,12.7592666667
818.41,46.5052,39.9249333333,38.4082666667,38.045,4.84433333333,11.0958,39.2446666667,34.1696666667,5.36333333333,12.7450666666
818.72,46.204,39.5265333333,38.2911333333,38.0136,4.42446666667,10.7157333333,39.1238666667,34.2094666667,5.11566666667,12.2774
819.02,45.9231333333,39.7125333333,38.3842,37.8142,4.8128,11.3062,39.1028666667,34.1858,5.50186666667,12.6344
819.33,46.2802666667,39.969,38.6186666667,37.8414,5.10313333333,11.4056666667,39.1782666667,34.3326,5.7294,12.8803333333
819.63,47.075,40.3888666667,39.6342,38.4287333333,5.76553333333,11.8583333333,39.8574,34.9626,6.07346666666,13.4682666667
819.93,47.4826666667,40.4192666667,40.2548666667,38.6744666667,6.14746666667,12.169,40.4708,35.2007333333,6.49253333334,13.5365333333
820.24,47.9744666667,40.8222,40.6784,38.912,6.2678,12.2236,40.711,35.6262666667,6.65853333333,13.4852666667
820.54,48.1284,41.0802,40.8153333333,38.9813333333,6.4064,12.5476666667,40.7788666667,35.9392666667,7.03673333333,13.6689333333
820.85,48.5316,41.6195333333,41.3800666667,39.3482,6.861,13.1194,41.2544,36.4742666667,7.57760000001,13.9988
821.15,48.8108666667,41.8809333333,41.7000666667,39.5522666667,7.16206666667,13.412,41.3873333333,36.8495333333,7.86773333334,14.2338
821.45,49.1706,42.0904,41.9704,39.7082,7.47406666667,13.654,41.6342666667,37.1174,8.11093333333,14.4751333333
821.76,49.1272666667,42.0698666667,41.9715333333,39.565,7.72786666666,13.8322,41.5308666667,37.0517333333,8.36653333333,14.6094666667
822.06,49.2944666667,42.2976666666,42.1106,39.6868,7.7908,13.8843333333,41.5997333333,37.1189333333,8.40413333333,14.694
822.36,49.1306666667,42.1144,41.9923333333,39.537,7.7458,13.7751333334,41.446,37.0367333333,8.35546666667,14.6125333334
822.67,49.2806,42.2841333333,42.1716,39.6908666667,7.79526666667,13.8413333333,41.4633333333,37.2824,8.42919999999,14.699
822.97,49.3170666667,42.375,42.2436,39.6473333333,7.67113333333,13.8828666667,41.4125333333,37.2968,8.4664,14.6277333333
823.27,49.4042,42.4659333333,42.3162,39.7348666667,7.62733333333,13.865,41.3400666667,37.3728666667,8.52206666666,14.6734666667
823.58,49.2965333334,42.3347333333,42.2295333333,39.7422666667,7.60126666667,13.8338,41.2376,37.3274,8.529,14.7255333333
823.88,49.3523333333,42.3097333333,42.2608666667,39.7676,7.55753333333,13.7766,41.3298666667,37.3116,8.45139999999,14.7120666666
824.18,49.2558666667,42.1820666667,42.2196666667,39.6255333333,7.35933333333,13.5874666667,41.0763333333,37.1222,8.26553333332,14.5655333333
824.49,48.8973333334,42.0389333333,42.0284,39.3690666667,7.10906666667,13.4174,40.9173333333,36.9650666667,8.11039999999,14.3380666667
824.79,48.5530666667,41.8864,41.8282,39.1262666667,6.9654,13.3108666667,40.6388,36.8716,8.07019999999,14.254
825.09,48.6342,42.0416,41.9429333333,39.24,6.58033333333,13.1568,40.8113333333,37.0322,7.76526666667,14.0645333333
825.39,48.3758,41.7547333333,41.6699333333,39.0434,6.721,13.2006666667,40.7066,36.9363333333,7.8778,14.1334666667
825.70,49.001,42.3319333333,42.3501333333,39.6388666667,7.17986666667,13.7194,41.4508666667,37.5273333333,8.30606666667,14.5980666667
826.00,49.0335333333,42.3902666667,42.5362666667,39.6938,7.4232,13.9506,41.9097333333,37.5658,8.49973333334,14.8254
826.30,48.64,42.1446666667,42.2387333333,39.5632666667,7.2728,13.7326666667,41.6771333333,37.3901333333,8.27353333334,14.6417333333
826.61,48.716,42.3819333333,42.3582,39.7076,7.492,14.1351333333,41.8416666667,37.5309333333,8.53440000001,14.8873333333
826.91,49.2508666667,42.7676,42.7985333333,40.0308666667,7.729,14.4004,42.1889333333,37.9398666667,8.73173333333,15.115
827.21,49.2402,42.7247333333,42.8688,40.0936,7.91500000001,14.5409333333,42.0790666666,38.0770666667,8.89679999999,15.2299333333
827.51,49.411,42.8938666667,42.8816666667,40.3559333333,8.15166666666,14.6023333333,42.1796,38.3064666667,8.89546666666,15.3829333333
